book,sym,day,wd,dte,arm,dwell,entry_hm,exit_cfg,sl,K_spot,K_used,spot0,forward,fwd_gap,strike_changed,ce0,pe0,credit,skew,ba_pct,exit_hm,exit_comb,reason,spot_exit,idx_move_pct,gross_lot,net_lot,lot
COMB_SENSEX,SENSEX,2026-05-19,1,2,A,0,09:20,15:20,20,75700,75700,75668.23,75668.75,0.52,0,493.75,525.0,1018.75,-31.25,0.222,15:20,959.85,TIME_EXIT,75183.94,-0.64,1178,978,20
COMB_SENSEX,SENSEX,2026-05-19,1,2,B,2,09:20,15:20,20,75700,75700,75668.23,75668.75,0.52,0,493.75,525.0,1018.75,-31.25,0.222,15:20,959.85,TIME_EXIT,75183.94,-0.64,1178,978,20
COMB_SENSEX,SENSEX,2026-05-19,1,2,B,0,09:20,15:20,20,75700,75700,75668.23,75668.75,0.52,0,493.75,525.0,1018.75,-31.25,0.222,15:20,959.85,TIME_EXIT,75183.94,-0.64,1178,978,20
COMB_SENSEX,SENSEX,2026-05-20,2,1,A,2,09:20,15:20,20,74700,74700,74666.77,74621.8,-44.97,0,375.35,453.55,828.9,-78.2,0.269,15:20,815.55,TIME_EXIT,75290.11,0.8348,267,67,20
COMB_SENSEX,SENSEX,2026-05-20,2,1,A,0,09:20,15:20,20,74700,74700,74666.77,74621.8,-44.97,0,375.35,453.55,828.9,-78.2,0.269,15:20,815.55,TIME_EXIT,75290.11,0.8348,267,67,20
COMB_SENSEX,SENSEX,2026-05-20,2,1,B,2,09:20,15:20,20,74700,74600,74666.77,74621.8,-44.97,1,423.05,401.4,824.45,21.65,0.279,15:20,884.05,TIME_EXIT,75290.11,0.8348,-1192,-1392,20
COMB_SENSEX,SENSEX,2026-05-20,2,1,B,0,09:20,15:20,20,74700,74600,74666.77,74621.8,-44.97,1,423.05,401.4,824.45,21.65,0.279,15:20,884.05,TIME_EXIT,75290.11,0.8348,-1192,-1392,20
TIMEB_SENSEX,SENSEX,2026-05-20,2,1,A,2,10:30,12:00,20,74900,74900,74852.79,74852.3,-0.49,0,357.95,405.65,763.6,-47.7,0.256,12:00,799.15,TIME_EXIT,75160.09,0.4105,-711,-911,20
TIMEB_SENSEX,SENSEX,2026-05-20,2,1,A,0,10:30,12:00,20,74900,74900,74852.79,74852.3,-0.49,0,357.95,405.65,763.6,-47.7,0.256,12:00,799.15,TIME_EXIT,75160.09,0.4105,-711,-911,20
TIMEB_SENSEX,SENSEX,2026-05-20,2,1,B,2,10:30,12:00,20,74900,74900,74852.79,74852.3,-0.49,0,357.95,405.65,763.6,-47.7,0.256,12:00,799.15,TIME_EXIT,75160.09,0.4105,-711,-911,20
TIMEB_SENSEX,SENSEX,2026-05-20,2,1,B,0,10:30,12:00,20,74900,74900,74852.79,74852.3,-0.49,0,357.95,405.65,763.6,-47.7,0.256,12:00,799.15,TIME_EXIT,75160.09,0.4105,-711,-911,20
COMB_SENSEX,SENSEX,2026-05-21,3,0,A,2,09:20,15:20,none,75600,75600,75627.71,75656.0,28.29,0,256.8,200.8,457.6,56.0,0.244,15:20,437.1,TIME_EXIT,75105.44,-0.6906,410,210,20
COMB_SENSEX,SENSEX,2026-05-21,3,0,A,0,09:20,15:20,none,75600,75600,75627.71,75656.0,28.29,0,256.8,200.8,457.6,56.0,0.244,15:20,437.1,TIME_EXIT,75105.44,-0.6906,410,210,20
COMB_SENSEX,SENSEX,2026-05-21,3,0,B,2,09:20,15:20,none,75600,75700,75627.71,75656.0,28.29,1,206.7,251.15,457.85,-44.45,0.253,13:04,707.8,SL_DWELL,75011.38,-0.815,-4999,-5199,20
COMB_SENSEX,SENSEX,2026-05-21,3,0,B,0,09:20,15:20,none,75600,75700,75627.71,75656.0,28.29,1,206.7,251.15,457.85,-44.45,0.253,12:41,687.95,SL_IMMEDIATE,75069.54,-0.738,-4602,-4802,20
TIMEB_SENSEX,SENSEX,2026-05-21,3,0,A,2,13:00,15:20,none,75100,75100,75078.88,75082.35,3.47,0,145.9,163.55,309.45,-17.65,0.198,15:20,64.85,TIME_EXIT,75105.44,0.0354,4892,4692,20
TIMEB_SENSEX,SENSEX,2026-05-21,3,0,A,0,13:00,15:20,none,75100,75100,75078.88,75082.35,3.47,0,145.9,163.55,309.45,-17.65,0.198,15:20,64.85,TIME_EXIT,75105.44,0.0354,4892,4692,20
TIMEB_SENSEX,SENSEX,2026-05-21,3,0,B,2,13:00,15:20,none,75100,75100,75078.88,75082.35,3.47,0,145.9,163.55,309.45,-17.65,0.198,15:20,64.85,TIME_EXIT,75105.44,0.0354,4892,4692,20
TIMEB_SENSEX,SENSEX,2026-05-21,3,0,B,0,13:00,15:20,none,75100,75100,75078.88,75082.35,3.47,0,145.9,163.55,309.45,-17.65,0.198,15:20,64.85,TIME_EXIT,75105.44,0.0354,4892,4692,20
COMB_SENSEX,SENSEX,2026-05-22,4,4,A,2,09:20,15:20,25,75400,75400,75370.58,75433.4,62.82,0,611.75,578.35,1190.1,33.4,0.286,15:20,1071.85,TIME_EXIT,75429.84,0.0786,2365,2165,20
COMB_SENSEX,SENSEX,2026-05-22,4,4,A,0,09:20,15:20,25,75400,75400,75370.58,75433.4,62.82,0,611.75,578.35,1190.1,33.4,0.286,15:20,1071.85,TIME_EXIT,75429.84,0.0786,2365,2165,20
COMB_SENSEX,SENSEX,2026-05-22,4,4,B,2,09:20,15:20,25,75400,75400,75370.58,75433.4,62.82,0,611.75,578.35,1190.1,33.4,0.286,15:20,1071.85,TIME_EXIT,75429.84,0.0786,2365,2165,20
COMB_SENSEX,SENSEX,2026-05-22,4,4,B,0,09:20,15:20,25,75400,75400,75370.58,75433.4,62.82,0,611.75,578.35,1190.1,33.4,0.286,15:20,1071.85,TIME_EXIT,75429.84,0.0786,2365,2165,20
COMB_SENSEX,SENSEX,2026-05-25,0,3,A,2,09:20,15:20,20,76200,76200,76233.31,76279.05,45.74,0,473.0,393.95,866.95,79.05,0.149,15:20,864.0,TIME_EXIT,76455.55,0.2915,59,-141,20
COMB_SENSEX,SENSEX,2026-05-25,0,3,A,0,09:20,15:20,20,76200,76200,76233.31,76279.05,45.74,0,473.0,393.95,866.95,79.05,0.149,15:20,864.0,TIME_EXIT,76455.55,0.2915,59,-141,20
COMB_SENSEX,SENSEX,2026-05-25,0,3,B,2,09:20,15:20,20,76200,76300,76233.31,76279.05,45.74,1,422.35,444.5,866.85,-22.15,0.103,15:20,836.0,TIME_EXIT,76455.55,0.2915,617,417,20
COMB_SENSEX,SENSEX,2026-05-25,0,3,B,0,09:20,15:20,20,76200,76300,76233.31,76279.05,45.74,1,422.35,444.5,866.85,-22.15,0.103,15:20,836.0,TIME_EXIT,76455.55,0.2915,617,417,20
COMB_SENSEX,SENSEX,2026-05-26,1,2,A,2,09:20,15:20,20,76400,76400,76425.28,76459.9,34.62,0,359.95,300.05,660.0,59.9,0.246,15:20,612.15,TIME_EXIT,76000.0,-0.5565,957,757,20
COMB_SENSEX,SENSEX,2026-05-26,1,2,A,0,09:20,15:20,20,76400,76400,76425.28,76459.9,34.62,0,359.95,300.05,660.0,59.9,0.246,15:20,612.15,TIME_EXIT,76000.0,-0.5565,957,757,20
COMB_SENSEX,SENSEX,2026-05-26,1,2,B,2,09:20,15:20,20,76400,76500,76425.28,76459.9,34.62,1,306.6,350.25,656.85,-43.65,0.241,15:20,660.95,TIME_EXIT,76000.0,-0.5565,-82,-282,20
COMB_SENSEX,SENSEX,2026-05-26,1,2,B,0,09:20,15:20,20,76400,76500,76425.28,76459.9,34.62,1,306.6,350.25,656.85,-43.65,0.241,15:20,660.95,TIME_EXIT,76000.0,-0.5565,-82,-282,20
COMB_SENSEX,SENSEX,2026-05-27,2,1,A,2,09:20,15:20,20,76100,76100,76055.8,76097.85,42.05,0,185.95,188.1,374.05,-2.15,0.267,15:20,232.15,TIME_EXIT,75940.28,-0.1519,2838,2638,20
COMB_SENSEX,SENSEX,2026-05-27,2,1,A,0,09:20,15:20,20,76100,76100,76055.8,76097.85,42.05,0,185.95,188.1,374.05,-2.15,0.267,15:20,232.15,TIME_EXIT,75940.28,-0.1519,2838,2638,20
COMB_SENSEX,SENSEX,2026-05-27,2,1,B,2,09:20,15:20,20,76100,76100,76055.8,76097.85,42.05,0,185.95,188.1,374.05,-2.15,0.267,15:20,232.15,TIME_EXIT,75940.28,-0.1519,2838,2638,20
COMB_SENSEX,SENSEX,2026-05-27,2,1,B,0,09:20,15:20,20,76100,76100,76055.8,76097.85,42.05,0,185.95,188.1,374.05,-2.15,0.267,15:20,232.15,TIME_EXIT,75940.28,-0.1519,2838,2638,20
TIMEB_SENSEX,SENSEX,2026-05-27,2,1,A,2,10:30,12:00,20,76100,76100,76133.9,76127.05,-6.85,0,165.9,138.85,304.75,27.05,0.258,12:00,243.25,TIME_EXIT,76051.91,-0.1077,1230,1030,20
TIMEB_SENSEX,SENSEX,2026-05-27,2,1,A,0,10:30,12:00,20,76100,76100,76133.9,76127.05,-6.85,0,165.9,138.85,304.75,27.05,0.258,12:00,243.25,TIME_EXIT,76051.91,-0.1077,1230,1030,20
TIMEB_SENSEX,SENSEX,2026-05-27,2,1,B,2,10:30,12:00,20,76100,76100,76133.9,76127.05,-6.85,0,165.9,138.85,304.75,27.05,0.258,12:00,243.25,TIME_EXIT,76051.91,-0.1077,1230,1030,20
TIMEB_SENSEX,SENSEX,2026-05-27,2,1,B,0,10:30,12:00,20,76100,76100,76133.9,76127.05,-6.85,0,165.9,138.85,304.75,27.05,0.258,12:00,243.25,TIME_EXIT,76051.91,-0.1077,1230,1030,20
COMB_SENSEX,SENSEX,2026-05-28,3,0,A,2,09:20,15:20,none,75900,75900,75867.8,76070.8,203.0,0,674.0,503.2,1177.2,170.8,,15:20,1177.2,TIME_EXIT,75867.8,0.0,0,-200,20
COMB_SENSEX,SENSEX,2026-05-28,3,0,A,0,09:20,15:20,none,75900,75900,75867.8,76070.8,203.0,0,674.0,503.2,1177.2,170.8,,15:20,1177.2,TIME_EXIT,75867.8,0.0,0,-200,20
COMB_SENSEX,SENSEX,2026-05-28,3,0,B,2,09:20,15:20,none,75900,76100,75867.8,76070.8,203.0,1,591.35,598.4,1189.75,-7.05,,15:20,1189.75,TIME_EXIT,75867.8,0.0,0,-200,20
COMB_SENSEX,SENSEX,2026-05-28,3,0,B,0,09:20,15:20,none,75900,76100,75867.8,76070.8,203.0,1,591.35,598.4,1189.75,-7.05,,15:20,1189.75,TIME_EXIT,75867.8,0.0,0,-200,20
TIMEB_SENSEX,SENSEX,2026-05-28,3,0,A,2,13:00,15:20,none,75900,75900,75867.8,76070.8,203.0,0,674.0,503.2,1177.2,170.8,,15:20,1177.2,TIME_EXIT,75867.8,0.0,0,-200,20
TIMEB_SENSEX,SENSEX,2026-05-28,3,0,A,0,13:00,15:20,none,75900,75900,75867.8,76070.8,203.0,0,674.0,503.2,1177.2,170.8,,15:20,1177.2,TIME_EXIT,75867.8,0.0,0,-200,20
TIMEB_SENSEX,SENSEX,2026-05-28,3,0,B,2,13:00,15:20,none,75900,76100,75867.8,76070.8,203.0,1,591.35,598.4,1189.75,-7.05,,15:20,1189.75,TIME_EXIT,75867.8,0.0,0,-200,20
TIMEB_SENSEX,SENSEX,2026-05-28,3,0,B,0,13:00,15:20,none,75900,76100,75867.8,76070.8,203.0,1,591.35,598.4,1189.75,-7.05,,15:20,1189.75,TIME_EXIT,75867.8,0.0,0,-200,20
COMB_SENSEX,SENSEX,2026-05-29,4,4,A,2,09:20,15:20,25,76200,76200,76163.28,76328.4,165.12,0,642.2,513.8,1156.0,128.4,0.159,15:04,1486.85,SL_DWELL,74931.43,-1.6174,-6617,-6817,20
COMB_SENSEX,SENSEX,2026-05-29,4,4,A,0,09:20,15:20,25,76200,76200,76163.28,76328.4,165.12,0,642.2,513.8,1156.0,128.4,0.159,15:02,1479.35,SL_IMMEDIATE,75061.27,-1.4469,-6467,-6667,20
COMB_SENSEX,SENSEX,2026-05-29,4,4,B,2,09:20,15:20,25,76200,76300,76163.28,76328.4,165.12,1,590.6,563.15,1153.75,27.45,0.23,15:04,1528.25,SL_DWELL,74931.43,-1.6174,-7490,-7690,20
COMB_SENSEX,SENSEX,2026-05-29,4,4,B,0,09:20,15:20,25,76200,76300,76163.28,76328.4,165.12,1,590.6,563.15,1153.75,27.45,0.23,15:02,1524.8,SL_IMMEDIATE,75061.27,-1.4469,-7421,-7621,20
COMB_SENSEX,SENSEX,2026-06-01,0,3,A,2,09:20,15:20,20,75100,75100,75084.86,75219.15,134.29,0,561.85,442.7,1004.55,119.15,0.3,15:20,1138.55,TIME_EXIT,74262.05,-1.0958,-2680,-2880,20
COMB_SENSEX,SENSEX,2026-06-01,0,3,A,0,09:20,15:20,20,75100,75100,75084.86,75219.15,134.29,0,561.85,442.7,1004.55,119.15,0.3,15:20,1138.55,TIME_EXIT,74262.05,-1.0958,-2680,-2880,20
COMB_SENSEX,SENSEX,2026-06-01,0,3,B,2,09:20,15:20,20,75100,75200,75084.86,75219.15,134.29,1,507.55,498.65,1006.2,8.9,0.224,14:34,1205.6,SL_DWELL,74312.03,-1.0293,-3988,-4188,20
COMB_SENSEX,SENSEX,2026-06-01,0,3,B,0,09:20,15:20,20,75100,75200,75084.86,75219.15,134.29,1,507.55,498.65,1006.2,8.9,0.224,14:32,1225.75,SL_IMMEDIATE,74275.88,-1.0774,-4391,-4591,20
COMB_SENSEX,SENSEX,2026-06-02,1,2,A,2,09:20,15:20,20,74000,74000,73969.5,74063.3,93.8,0,467.65,404.35,872.0,63.3,0.142,13:00,1052.05,SL_DWELL,74580.27,0.8257,-3601,-3801,20
COMB_SENSEX,SENSEX,2026-06-02,1,2,A,0,09:20,15:20,20,74000,74000,73969.5,74063.3,93.8,0,467.65,404.35,872.0,63.3,0.142,12:58,1083.5,SL_IMMEDIATE,74605.57,0.8599,-4230,-4430,20
COMB_SENSEX,SENSEX,2026-06-02,1,2,B,2,09:20,15:20,20,74000,74100,73969.5,74063.3,93.8,1,419.6,455.25,874.85,-35.65,0.148,13:29,1049.35,SL_DWELL,74668.86,0.9455,-3490,-3690,20
COMB_SENSEX,SENSEX,2026-06-02,1,2,B,0,09:20,15:20,20,74000,74100,73969.5,74063.3,93.8,1,419.6,455.25,874.85,-35.65,0.148,13:13,1052.3,SL_IMMEDIATE,74689.08,0.9728,-3549,-3749,20
COMB_SENSEX,SENSEX,2026-06-03,2,1,A,2,09:16,15:20,20,74100,74100,74104.62,74229.35,124.73,0,393.3,263.95,657.25,129.35,0.579,12:04,857.75,SL_DWELL,73503.92,-0.8106,-4010,-4210,20
COMB_SENSEX,SENSEX,2026-06-03,2,1,A,0,09:16,15:20,20,74100,74100,74104.62,74229.35,124.73,0,393.3,263.95,657.25,129.35,0.579,09:35,789.25,SL_IMMEDIATE,73768.59,-0.4535,-2640,-2840,20
COMB_SENSEX,SENSEX,2026-06-03,2,1,B,2,09:16,15:20,20,74100,74200,74104.62,74229.35,124.73,1,342.6,307.75,650.35,34.85,0.424,09:29,785.05,SL_DWELL,73908.28,-0.2649,-2694,-2894,20
COMB_SENSEX,SENSEX,2026-06-03,2,1,B,0,09:16,15:20,20,74100,74200,74104.62,74229.35,124.73,1,342.6,307.75,650.35,34.85,0.424,09:27,786.9,SL_IMMEDIATE,73885.46,-0.2957,-2731,-2931,20
TIMEB_SENSEX,SENSEX,2026-06-03,2,1,A,2,10:30,12:00,20,73800,73800,73823.62,73897.45,73.83,0,406.35,308.9,715.25,97.45,0.289,12:00,703.15,TIME_EXIT,73619.61,-0.2763,242,42,20
TIMEB_SENSEX,SENSEX,2026-06-03,2,1,A,0,10:30,12:00,20,73800,73800,73823.62,73897.45,73.83,0,406.35,308.9,715.25,97.45,0.289,12:00,703.15,TIME_EXIT,73619.61,-0.2763,242,42,20
TIMEB_SENSEX,SENSEX,2026-06-03,2,1,B,2,10:30,12:00,20,73800,73900,73823.62,73897.45,73.83,1,355.65,355.35,711.0,0.3,0.274,12:00,724.5,TIME_EXIT,73619.61,-0.2763,-270,-470,20
TIMEB_SENSEX,SENSEX,2026-06-03,2,1,B,0,10:30,12:00,20,73800,73900,73823.62,73897.45,73.83,1,355.65,355.35,711.0,0.3,0.274,12:00,724.5,TIME_EXIT,73619.61,-0.2763,-270,-470,20
COMB_SENSEX,SENSEX,2026-06-04,3,0,A,2,09:16,15:20,none,73900,73900,73880.36,73922.9,42.54,0,242.65,219.75,462.4,22.9,0.493,11:44,662.95,SL_DWELL,74510.93,0.8535,-4011,-4211,20
COMB_SENSEX,SENSEX,2026-06-04,3,0,A,0,09:16,15:20,none,73900,73900,73880.36,73922.9,42.54,0,242.65,219.75,462.4,22.9,0.493,11:42,704.4,SL_IMMEDIATE,74521.9,0.8683,-4840,-5040,20
COMB_SENSEX,SENSEX,2026-06-04,3,0,B,2,09:16,15:20,none,73900,73900,73880.36,73922.9,42.54,0,242.65,219.75,462.4,22.9,0.493,11:44,662.95,SL_DWELL,74510.93,0.8535,-4011,-4211,20
COMB_SENSEX,SENSEX,2026-06-04,3,0,B,0,09:16,15:20,none,73900,73900,73880.36,73922.9,42.54,0,242.65,219.75,462.4,22.9,0.493,11:42,704.4,SL_IMMEDIATE,74521.9,0.8683,-4840,-5040,20
TIMEB_SENSEX,SENSEX,2026-06-04,3,0,A,2,13:00,15:20,none,74400,74400,74355.76,74365.6,9.84,0,127.3,161.7,289.0,-34.4,0.194,15:20,55.75,TIME_EXIT,74362.35,0.0089,4665,4465,20
TIMEB_SENSEX,SENSEX,2026-06-04,3,0,A,0,13:00,15:20,none,74400,74400,74355.76,74365.6,9.84,0,127.3,161.7,289.0,-34.4,0.194,15:20,55.75,TIME_EXIT,74362.35,0.0089,4665,4465,20
TIMEB_SENSEX,SENSEX,2026-06-04,3,0,B,2,13:00,15:20,none,74400,74400,74355.76,74365.6,9.84,0,127.3,161.7,289.0,-34.4,0.194,15:20,55.75,TIME_EXIT,74362.35,0.0089,4665,4465,20
TIMEB_SENSEX,SENSEX,2026-06-04,3,0,B,0,13:00,15:20,none,74400,74400,74355.76,74365.6,9.84,0,127.3,161.7,289.0,-34.4,0.194,15:20,55.75,TIME_EXIT,74362.35,0.0089,4665,4465,20
COMB_SENSEX,SENSEX,2026-06-05,4,4,A,2,09:16,15:20,25,74600,74600,74599.23,74732.5,133.27,0,726.95,594.45,1321.4,132.5,0.288,15:20,1217.1,TIME_EXIT,74261.2,-0.4531,2086,1886,20
COMB_SENSEX,SENSEX,2026-06-05,4,4,A,0,09:16,15:20,25,74600,74600,74599.23,74732.5,133.27,0,726.95,594.45,1321.4,132.5,0.288,15:20,1217.1,TIME_EXIT,74261.2,-0.4531,2086,1886,20
COMB_SENSEX,SENSEX,2026-06-05,4,4,B,2,09:16,15:20,25,74600,74700,74599.23,74732.5,133.27,1,675.85,640.65,1316.5,35.2,0.261,15:20,1229.2,TIME_EXIT,74261.2,-0.4531,1746,1546,20
COMB_SENSEX,SENSEX,2026-06-05,4,4,B,0,09:16,15:20,25,74600,74700,74599.23,74732.5,133.27,1,675.85,640.65,1316.5,35.2,0.261,15:20,1229.2,TIME_EXIT,74261.2,-0.4531,1746,1546,20
COMB_SENSEX,SENSEX,2026-06-08,0,3,A,2,09:18,15:20,20,73500,73500,73477.66,73580.4,102.74,0,635.1,554.7,1189.8,80.4,0.181,15:20,1076.9,TIME_EXIT,73522.36,0.0608,2258,2058,20
COMB_SENSEX,SENSEX,2026-06-08,0,3,A,0,09:18,15:20,20,73500,73500,73477.66,73580.4,102.74,0,635.1,554.7,1189.8,80.4,0.181,15:20,1076.9,TIME_EXIT,73522.36,0.0608,2258,2058,20
COMB_SENSEX,SENSEX,2026-06-08,0,3,B,2,09:18,15:20,20,73500,73600,73477.66,73580.4,102.74,1,584.8,598.1,1182.9,-13.3,0.181,15:20,1069.05,TIME_EXIT,73522.36,0.0608,2277,2077,20
COMB_SENSEX,SENSEX,2026-06-08,0,3,B,0,09:18,15:20,20,73500,73600,73477.66,73580.4,102.74,1,584.8,598.1,1182.9,-13.3,0.181,15:20,1069.05,TIME_EXIT,73522.36,0.0608,2277,2077,20
COMB_SENSEX,SENSEX,2026-06-09,1,2,A,2,09:45,15:20,20,73800,73800,73759.99,73831.35,71.36,0,450.0,418.65,868.65,31.35,0.187,15:20,756.55,TIME_EXIT,73884.21,0.1684,2242,2042,20
COMB_SENSEX,SENSEX,2026-06-09,1,2,A,0,09:45,15:20,20,73800,73800,73759.99,73831.35,71.36,0,450.0,418.65,868.65,31.35,0.187,15:20,756.55,TIME_EXIT,73884.21,0.1684,2242,2042,20
COMB_SENSEX,SENSEX,2026-06-09,1,2,B,2,09:45,15:20,20,73800,73800,73759.99,73831.35,71.36,0,450.0,418.65,868.65,31.35,0.187,15:20,756.55,TIME_EXIT,73884.21,0.1684,2242,2042,20
COMB_SENSEX,SENSEX,2026-06-09,1,2,B,0,09:45,15:20,20,73800,73800,73759.99,73831.35,71.36,0,450.0,418.65,868.65,31.35,0.187,15:20,756.55,TIME_EXIT,73884.21,0.1684,2242,2042,20
COMB_SENSEX,SENSEX,2026-06-10,2,1,A,2,09:16,15:20,20,74200,74200,74159.14,74151.25,-7.89,0,336.55,385.3,721.85,-48.75,0.34,15:20,579.8,TIME_EXIT,73979.82,-0.2418,2841,2641,20
COMB_SENSEX,SENSEX,2026-06-10,2,1,A,0,09:16,15:20,20,74200,74200,74159.14,74151.25,-7.89,0,336.55,385.3,721.85,-48.75,0.34,15:20,579.8,TIME_EXIT,73979.82,-0.2418,2841,2641,20
COMB_SENSEX,SENSEX,2026-06-10,2,1,B,2,09:16,15:20,20,74200,74200,74159.14,74151.25,-7.89,0,336.55,385.3,721.85,-48.75,0.34,15:20,579.8,TIME_EXIT,73979.82,-0.2418,2841,2641,20
COMB_SENSEX,SENSEX,2026-06-10,2,1,B,0,09:16,15:20,20,74200,74200,74159.14,74151.25,-7.89,0,336.55,385.3,721.85,-48.75,0.34,15:20,579.8,TIME_EXIT,73979.82,-0.2418,2841,2641,20
TIMEB_SENSEX,SENSEX,2026-06-10,2,1,A,2,10:30,12:00,20,74200,74200,74223.96,74229.3,5.34,0,355.1,325.8,680.9,29.3,0.235,12:00,728.1,TIME_EXIT,74520.45,0.3995,-944,-1144,20
TIMEB_SENSEX,SENSEX,2026-06-10,2,1,A,0,10:30,12:00,20,74200,74200,74223.96,74229.3,5.34,0,355.1,325.8,680.9,29.3,0.235,12:00,728.1,TIME_EXIT,74520.45,0.3995,-944,-1144,20
TIMEB_SENSEX,SENSEX,2026-06-10,2,1,B,2,10:30,12:00,20,74200,74200,74223.96,74229.3,5.34,0,355.1,325.8,680.9,29.3,0.235,12:00,728.1,TIME_EXIT,74520.45,0.3995,-944,-1144,20
TIMEB_SENSEX,SENSEX,2026-06-10,2,1,B,0,10:30,12:00,20,74200,74200,74223.96,74229.3,5.34,0,355.1,325.8,680.9,29.3,0.235,12:00,728.1,TIME_EXIT,74520.45,0.3995,-944,-1144,20
COMB_SENSEX,SENSEX,2026-06-11,3,0,A,2,09:16,15:20,none,73600,73600,73595.16,73580.65,-14.51,0,191.65,211.0,402.65,-19.35,0.412,11:50,615.0,SL_DWELL,74183.29,0.7991,-4247,-4447,20
COMB_SENSEX,SENSEX,2026-06-11,3,0,A,0,09:16,15:20,none,73600,73600,73595.16,73580.65,-14.51,0,191.65,211.0,402.65,-19.35,0.412,11:48,622.35,SL_IMMEDIATE,74187.54,0.8049,-4394,-4594,20
COMB_SENSEX,SENSEX,2026-06-11,3,0,B,2,09:16,15:20,none,73600,73600,73595.16,73580.65,-14.51,0,191.65,211.0,402.65,-19.35,0.412,11:50,615.0,SL_DWELL,74183.29,0.7991,-4247,-4447,20
COMB_SENSEX,SENSEX,2026-06-11,3,0,B,0,09:16,15:20,none,73600,73600,73595.16,73580.65,-14.51,0,191.65,211.0,402.65,-19.35,0.412,11:48,622.35,SL_IMMEDIATE,74187.54,0.8049,-4394,-4594,20
TIMEB_SENSEX,SENSEX,2026-06-11,3,0,A,2,13:00,15:20,none,74400,74400,74364.14,74362.9,-1.24,0,129.0,166.1,295.1,-37.1,0.258,14:49,491.45,SL_DWELL,73934.14,-0.5782,-3927,-4127,20
TIMEB_SENSEX,SENSEX,2026-06-11,3,0,A,0,13:00,15:20,none,74400,74400,74364.14,74362.9,-1.24,0,129.0,166.1,295.1,-37.1,0.258,14:44,446.8,SL_IMMEDIATE,73975.33,-0.5228,-3034,-3234,20
TIMEB_SENSEX,SENSEX,2026-06-11,3,0,B,2,13:00,15:20,none,74400,74400,74364.14,74362.9,-1.24,0,129.0,166.1,295.1,-37.1,0.258,14:49,491.45,SL_DWELL,73934.14,-0.5782,-3927,-4127,20
TIMEB_SENSEX,SENSEX,2026-06-11,3,0,B,0,13:00,15:20,none,74400,74400,74364.14,74362.9,-1.24,0,129.0,166.1,295.1,-37.1,0.258,14:44,446.8,SL_IMMEDIATE,73975.33,-0.5228,-3034,-3234,20
COMB_SENSEX,SENSEX,2026-06-12,4,4,A,2,09:16,15:20,25,74800,74800,74780.32,74908.45,128.13,0,663.15,554.7,1217.85,108.45,0.322,15:20,1413.9,TIME_EXIT,75511.4,0.9776,-3921,-4121,20
COMB_SENSEX,SENSEX,2026-06-12,4,4,A,0,09:16,15:20,25,74800,74800,74780.32,74908.45,128.13,0,663.15,554.7,1217.85,108.45,0.322,15:20,1413.9,TIME_EXIT,75511.4,0.9776,-3921,-4121,20
COMB_SENSEX,SENSEX,2026-06-12,4,4,B,2,09:16,15:20,25,74800,74900,74780.32,74908.45,128.13,1,607.95,603.6,1211.55,4.35,0.343,15:20,1376.3,TIME_EXIT,75511.4,0.9776,-3295,-3495,20
COMB_SENSEX,SENSEX,2026-06-12,4,4,B,0,09:16,15:20,25,74800,74900,74780.32,74908.45,128.13,1,607.95,603.6,1211.55,4.35,0.343,15:20,1376.3,TIME_EXIT,75511.4,0.9776,-3295,-3495,20
COMB_SENSEX,SENSEX,2026-06-15,0,3,A,2,09:18,15:20,20,76700,76700,76672.51,76671.9,-0.61,0,478.9,507.0,985.9,-28.1,0.239,15:20,972.95,TIME_EXIT,76296.69,-0.4902,259,59,20
COMB_SENSEX,SENSEX,2026-06-15,0,3,A,0,09:18,15:20,20,76700,76700,76672.51,76671.9,-0.61,0,478.9,507.0,985.9,-28.1,0.239,15:20,972.95,TIME_EXIT,76296.69,-0.4902,259,59,20
COMB_SENSEX,SENSEX,2026-06-15,0,3,B,2,09:18,15:20,20,76700,76700,76672.51,76671.9,-0.61,0,478.9,507.0,985.9,-28.1,0.239,15:20,972.95,TIME_EXIT,76296.69,-0.4902,259,59,20
COMB_SENSEX,SENSEX,2026-06-15,0,3,B,0,09:18,15:20,20,76700,76700,76672.51,76671.9,-0.61,0,478.9,507.0,985.9,-28.1,0.239,15:20,972.95,TIME_EXIT,76296.69,-0.4902,259,59,20
COMB_SENSEX,SENSEX,2026-06-16,1,2,A,2,09:16,15:20,20,76500,76500,76491.44,76494.6,3.16,0,395.7,401.1,796.8,-5.4,0.3,15:20,705.75,TIME_EXIT,76787.35,0.3869,1821,1621,20
COMB_SENSEX,SENSEX,2026-06-16,1,2,A,0,09:16,15:20,20,76500,76500,76491.44,76494.6,3.16,0,395.7,401.1,796.8,-5.4,0.3,15:20,705.75,TIME_EXIT,76787.35,0.3869,1821,1621,20
COMB_SENSEX,SENSEX,2026-06-16,1,2,B,2,09:16,15:20,20,76500,76500,76491.44,76494.6,3.16,0,395.7,401.1,796.8,-5.4,0.3,15:20,705.75,TIME_EXIT,76787.35,0.3869,1821,1621,20
COMB_SENSEX,SENSEX,2026-06-16,1,2,B,0,09:16,15:20,20,76500,76500,76491.44,76494.6,3.16,0,395.7,401.1,796.8,-5.4,0.3,15:20,705.75,TIME_EXIT,76787.35,0.3869,1821,1621,20
