date,symbol,cooloff_time,cooloff_price,max_adverse_eod,dte,cpr_width,cpr_position,prev_range_pct,prev_trend,inside_day,no_prev_day_break,gap_pct,gap_filled,or_breakout,narrow_cooloff_candles,max_adv_1200,max_adv_1230,max_adv_1300,max_adv_1330,max_adv_1400,max_adv_1430,max_adv_1500,max_adv_1515,max_adv_1525
2025-09-04,BANKNIFTY,10:45,54218.75,0.4554,13,0.2703,Above,1.0624,Bullish,False,False,0.5771,False,True,True,0.1342,0.2044,0.2044,0.2044,0.2044,0.4554,0.4554,0.4554,0.4554
2025-09-05,BANKNIFTY,11:30,53876.90,0.5486,12,0.1671,Below,0.8852,Bearish,False,False,0.4301,True,True,False,0.1067,0.2850,0.2921,0.2921,0.4881,0.5079,0.5486,0.5486,0.5486
2025-09-08,BANKNIFTY,12:45,54333.30,0.3611,11,0.1243,Above,1.0875,Bearish,False,False,0.1864,True,True,False,,,0.0472,0.0911,0.0935,0.2755,0.3412,0.3611,0.3611
2025-09-09,BANKNIFTY,10:05,54219.50,0.2583,10,0.1303,Below,0.8333,Bearish,True,True,0.2651,False,False,True,0.1616,0.2583,0.2583,0.2583,0.2583,0.2583,0.2583,0.2583,0.2583
2025-09-10,BANKNIFTY,10:50,54612.50,0.3292,9,0.0013,Above,0.5002,Bearish,False,False,0.6246,False,True,False,0.1449,0.1449,0.1449,0.2474,0.2474,0.2474,0.3292,0.3292,0.3292
2025-09-12,BANKNIFTY,10:50,54697.85,0.2823,8,0.1095,Above,0.6494,Bullish,False,False,0.2048,True,False,True,0.2823,0.2823,0.2823,0.2823,0.2823,0.2823,0.2823,0.2823,0.2823
2025-09-15,BANKNIFTY,11:10,54912.25,0.1939,7,0.1132,Above,0.4961,Bullish,False,False,0.1364,True,True,True,0.1939,0.1939,0.1939,0.1939,0.1939,0.1939,0.1939,0.1939,0.1939
2025-09-16,BANKNIFTY,11:05,55079.15,0.1930,6,0.0307,Above,0.3848,Bullish,False,False,-0.1994,True,True,True,0.1452,0.1491,0.1743,0.1743,0.1743,0.1743,0.1743,0.1795,0.1930
2025-09-17,BANKNIFTY,10:50,55336.10,0.3698,5,0.2011,Above,0.7393,Bullish,False,False,0.0195,True,True,False,0.1101,0.1760,0.1760,0.1988,0.2086,0.2086,0.3698,0.3698,0.3698
2025-09-18,BANKNIFTY,10:50,55797.15,0.5489,4,0.1801,Above,0.7104,Bullish,False,False,0.5475,False,False,True,0.1366,0.1392,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489,0.5489
2025-09-22,BANKNIFTY,10:50,55586.55,0.6673,3,0.0759,Above,0.6013,Bearish,False,False,-0.0533,True,True,False,0.2048,0.2048,0.2048,0.2048,0.2876,0.3720,0.6673,0.6673,0.6673
2025-09-23,BANKNIFTY,10:50,55237.80,0.7680,2,0.1880,Below,0.8153,Bearish,False,False,-0.0652,True,False,True,0.1298,0.4876,0.6219,0.6997,0.7049,0.7680,0.7680,0.7680,0.7680
2025-09-24,BANKNIFTY,10:55,55211.50,0.3098,1,0.1193,Below,0.9061,Bullish,False,False,-0.2210,True,True,False,0.2892,0.2892,0.2892,0.2892,0.2892,0.2892,0.3098,0.3098,0.3098
2025-09-25,BANKNIFTY,14:20,55168.75,0.4812,0,0.1862,Below,0.8538,Bearish,False,False,-0.1086,True,True,False,,,,,,0.0651,0.2834,0.4351,0.4812
2025-09-26,BANKNIFTY,10:40,54708.05,0.7259,19,0.1378,Below,0.6791,Bearish,False,False,-0.3243,False,False,False,0.3804,0.3804,0.3804,0.4936,0.6853,0.7259,0.7259,0.7259,0.7259
2025-09-29,BANKNIFTY,10:55,54545.00,0.5837,18,0.2624,Inside,1.0775,Bearish,True,True,0.1306,True,True,False,0.3935,0.5340,0.5837,0.5837,0.5837,0.5837,0.5837,0.5837,0.5837
2025-09-30,BANKNIFTY,11:00,54653.20,0.2158,17,0.0057,Above,0.8436,Bullish,False,False,0.4489,False,True,False,0.1659,0.1919,0.2158,0.2158,0.2158,0.2158,0.2158,0.2158,0.2158
2025-10-01,BANKNIFTY,12:45,55260.20,0.2652,16,0.0148,Above,0.5310,Bearish,False,False,0.0330,True,True,False,,,0.1439,0.1712,0.1943,0.2652,0.2652,0.2652,0.2652
2025-10-03,BANKNIFTY,13:30,55482.10,0.2422,15,0.4274,Above,1.4891,Bullish,False,False,-0.2987,True,True,True,,,,,0.1171,0.1211,0.2422,0.2422,0.2422
2025-10-06,BANKNIFTY,10:50,55993.45,0.3049,14,0.2314,Above,0.7905,Bullish,False,False,0.4415,False,True,True,0.1203,0.1857,0.2720,0.3049,0.3049,0.3049,0.3049,0.3049,0.3049
2025-10-07,BANKNIFTY,11:00,56327.95,0.3098,13,0.1894,Above,0.7788,Bullish,False,False,0.0384,True,True,True,0.2784,0.2784,0.2784,0.2784,0.3098,0.3098,0.3098,0.3098,0.3098
2025-10-08,BANKNIFTY,12:25,55902.15,0.5790,12,0.0289,Below,0.8489,Bullish,False,False,-0.2505,True,True,False,,0.0342,0.3190,0.5203,0.5790,0.5790,0.5790,0.5790,0.5790
2025-10-09,BANKNIFTY,12:30,56166.10,0.2319,11,0.0524,Above,0.8615,Bearish,True,True,-0.0701,True,True,False,,,0.1651,0.2319,0.2319,0.2319,0.2319,0.2319,0.2319
2025-10-10,BANKNIFTY,10:55,56640.85,0.2108,10,0.1509,Above,0.7872,Bullish,False,False,-0.0417,True,True,False,0.1293,0.1293,0.1592,0.1891,0.2108,0.2108,0.2108,0.2108,0.2108
2025-10-14,BANKNIFTY,12:50,56296.70,0.4538,9,0.0894,Below,0.7832,Bullish,False,False,-0.0465,True,True,False,,,0.0784,0.1182,0.2046,0.3110,0.4538,0.4538,0.4538
2025-10-15,BANKNIFTY,11:40,56769.75,0.2694,8,0.0245,Above,0.8694,Bearish,False,False,0.0575,True,True,True,0.0754,0.1311,0.1762,0.2440,0.2694,0.2694,0.2694,0.2694,0.2694
2025-10-16,BANKNIFTY,10:45,57118.40,0.7133,7,0.1088,Above,0.7585,Bullish,False,False,0.5987,False,True,True,0.0695,0.2374,0.2820,0.4630,0.5673,0.6832,0.7133,0.7133,0.7133
2025-10-17,BANKNIFTY,12:05,57771.90,0.6493,6,0.1888,Above,0.9249,Bullish,False,False,-0.1039,True,True,False,,0.1391,0.3987,0.5307,0.6493,0.6493,0.6493,0.6493,0.6493
2025-10-20,BANKNIFTY,10:50,58213.90,0.4016,5,0.2071,Above,1.0250,Bullish,False,False,0.2764,False,True,True,0.1639,0.1639,0.1639,0.1639,0.1639,0.4016,0.4016,0.4016,0.4016
2025-10-23,BANKNIFTY,10:50,58443.30,0.8416,4,0.0163,Above,0.4626,Bearish,False,False,0.5298,False,True,False,0.1901,0.2135,0.2296,0.2296,0.3466,0.6515,0.6515,0.7252,0.8416
2025-10-24,BANKNIFTY,11:50,57806.45,0.5612,3,0.2135,Below,1.0779,Bearish,False,False,0.1631,True,True,False,0.0944,0.1880,0.2258,0.4139,0.5612,0.5612,0.5612,0.5612,0.5612
2025-10-27,BANKNIFTY,10:55,58126.25,0.3012,2,0.1821,Above,1.3013,Bearish,True,True,0.1678,True,True,True,0.1560,0.1560,0.1560,0.2988,0.3012,0.3012,0.3012,0.3012,0.3012
2025-10-28,BANKNIFTY,11:30,57888.20,0.7200,1,0.2018,Below,0.9839,Bullish,False,False,-0.1853,True,True,False,0.1357,0.2364,0.5140,0.5597,0.5597,0.5597,0.5597,0.7183,0.7200
2025-10-30,BANKNIFTY,10:40,58196.55,0.3391,0,0.1221,Below,0.6557,Bullish,False,False,-0.3994,False,True,False,0.1156,0.1284,0.1284,0.1478,0.1767,0.2169,0.3391,0.3391,0.3391
2025-10-31,BANKNIFTY,11:45,57914.65,0.2961,16,0.1538,Below,0.5721,Bearish,False,False,-0.1528,True,True,False,0.2058,0.2271,0.2271,0.2271,0.2271,0.2271,0.2271,0.2821,0.2961
2025-11-03,BANKNIFTY,11:15,58051.75,0.3373,15,0.2068,Above,1.0350,Bearish,True,True,-0.0857,True,True,True,0.1932,0.1932,0.1932,0.2405,0.2754,0.3373,0.3373,0.3373,0.3373
2025-11-04,BANKNIFTY,10:50,57938.00,0.3539,14,0.1361,Below,0.9107,Bullish,True,True,-0.2320,True,True,False,0.2328,0.2328,0.2328,0.2328,0.2328,0.2328,0.2354,0.2418,0.3539
2025-11-07,BANKNIFTY,10:45,57454.70,0.9514,13,0.2067,Below,0.7368,Bearish,False,False,-0.2830,False,True,False,0.6291,0.6291,0.8298,0.9408,0.9514,0.9514,0.9514,0.9514,0.9514
2025-11-10,BANKNIFTY,11:45,58019.55,0.2449,12,0.3435,Above,1.4574,Bullish,False,False,-0.0529,True,True,True,0.0649,0.0649,0.1142,0.1142,0.1537,0.1537,0.1537,0.1646,0.2449
2025-11-11,BANKNIFTY,14:45,58070.70,0.2009,11,0.0393,Above,0.4332,Bullish,False,False,0.0427,True,True,False,,,,,,,0.1436,0.1665,0.2009
2025-11-12,BANKNIFTY,10:40,58353.30,0.3110,10,0.2844,Above,1.0202,Bullish,False,False,0.6316,False,True,True,0.1258,0.1258,0.1879,0.2027,0.2027,0.2027,0.2027,0.2027,0.3110
2025-11-13,BANKNIFTY,11:30,58547.80,0.3618,9,0.0745,Above,0.5763,Bearish,False,False,-0.1989,True,True,False,0.1155,0.1164,0.1195,0.1195,0.2771,0.3618,0.3618,0.3618,0.3618
2025-11-17,BANKNIFTY,10:45,58898.35,0.1752,8,0.2255,Above,0.9231,Bullish,False,False,0.3055,False,True,False,0.1056,0.1056,0.1661,0.1661,0.1661,0.1734,0.1734,0.1734,0.1752
2025-11-18,BANKNIFTY,12:30,58979.40,0.3060,7,0.1804,Above,0.6720,Bullish,False,False,0.0471,True,True,True,,,0.0790,0.1416,0.1887,0.2107,0.2107,0.2107,0.3060
2025-11-19,BANKNIFTY,11:00,58815.85,0.7624,6,0.0588,Below,0.5174,Bearish,False,False,0.0151,True,True,False,0.1285,0.3803,0.4149,0.4527,0.4527,0.6441,0.7624,0.7624,0.7624
2025-11-20,BANKNIFTY,09:35,59191.60,0.4198,5,0.2705,Above,0.9722,Bullish,False,False,0.1556,True,False,False,0.1243,0.1839,0.3185,0.3185,0.3718,0.4198,0.4198,0.4198,0.4198
2025-11-21,BANKNIFTY,11:10,58944.45,0.3486,4,0.0731,Below,0.5305,Bullish,False,False,-0.3892,False,True,False,0.0773,0.2646,0.3486,0.3486,0.3486,0.3486,0.3486,0.3486,0.3486
2025-11-24,BANKNIFTY,11:40,59280.20,1.0639,3,0.1811,Above,0.6939,Bearish,False,False,0.2195,False,True,False,0.1696,0.2333,0.2333,0.2333,0.2333,0.2939,0.6138,0.8179,1.0639
2025-11-25,BANKNIFTY,10:45,58939.00,0.3854,2,0.1633,Inside,1.1225,Bearish,True,True,0.1535,True,True,False,0.3107,0.3107,0.3107,0.3107,0.3107,0.3854,0.3854,0.3854,0.3854
2025-11-26,BANKNIFTY,10:55,59443.95,0.1867,1,0.1538,Above,0.7140,Bearish,False,False,-0.0633,True,True,False,0.1183,0.1183,0.1183,0.1460,0.1834,0.1834,0.1834,0.1834,0.1867
2025-11-27,BANKNIFTY,10:50,59806.15,0.4734,0,0.4037,Above,1.2967,Bullish,False,False,0.1298,False,True,True,0.1527,0.1577,0.1577,0.4734,0.4734,0.4734,0.4734,0.4734,0.4734
2025-11-28,BANKNIFTY,12:10,59794.60,0.1379,15,0.0475,Above,0.5752,Bullish,False,False,0.0358,True,True,False,,0.0702,0.0707,0.1105,0.1379,0.1379,0.1379,0.1379,0.1379
2025-12-01,BANKNIFTY,10:50,59971.60,0.7404,14,0.0050,Above,0.4996,Bearish,False,False,0.5847,False,True,True,0.4158,0.5645,0.5645,0.5645,0.5645,0.5645,0.7404,0.7404,0.7404
2025-12-02,BANKNIFTY,10:50,59560.95,0.5188,13,0.1557,Below,0.9831,Bearish,False,False,-0.5482,False,True,True,0.1605,0.1605,0.1605,0.1605,0.2217,0.2360,0.5188,0.5188,0.5188
2025-12-03,BANKNIFTY,11:00,58961.55,0.7689,12,0.2025,Below,0.6826,Bearish,False,False,-0.1942,True,True,True,0.3012,0.3875,0.3875,0.3875,0.3875,0.3875,0.6128,0.7689,0.7689
2025-12-04,BANKNIFTY,10:10,59395.35,0.5610,11,0.2003,Above,0.8243,Bullish,True,True,-0.1030,True,True,True,0.2640,0.3342,0.4410,0.4410,0.5610,0.5610,0.5610,0.5610,0.5610
2025-12-05,BANKNIFTY,12:05,59569.15,0.3986,10,0.0188,Above,0.8206,Bullish,False,False,-0.2623,True,True,True,,0.2317,0.3250,0.3250,0.3495,0.3495,0.3535,0.3986,0.3986
2025-12-09,BANKNIFTY,10:45,59086.65,0.4597,9,0.1498,Below,1.1522,Bearish,False,False,-0.5397,False,True,True,0.3022,0.3910,0.3910,0.3996,0.4597,0.4597,0.4597,0.4597,0.4597
2025-12-10,BANKNIFTY,12:50,58951.00,0.2390,8,0.1172,Below,0.8102,Bullish,False,False,0.1000,True,True,False,,,0.0656,0.2241,0.2390,0.2390,0.2390,0.2390,0.2390
2025-12-11,BANKNIFTY,11:40,59224.65,0.3355,7,0.2110,Above,0.9956,Bearish,False,False,0.0098,True,True,True,0.2755,0.3355,0.3355,0.3355,0.3355,0.3355,0.3355,0.3355,0.3355
2025-12-12,BANKNIFTY,11:45,59398.45,0.1479,6,0.1107,Above,1.0530,Bullish,False,False,0.3237,False,True,True,0.0716,0.1181,0.1181,0.1479,0.1479,0.1479,0.1479,0.1479,0.1479
2025-12-15,BANKNIFTY,10:50,59279.70,0.4273,5,0.0052,Below,0.5402,Bearish,False,False,-0.5662,False,False,False,0.3386,0.4001,0.4001,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273
2025-12-17,BANKNIFTY,10:50,58915.65,0.1939,4,0.1310,Below,0.6249,Bearish,False,False,0.0647,True,True,True,0.1780,0.1780,0.1780,0.1780,0.1939,0.1939,0.1939,0.1939,0.1939
2025-12-18,BANKNIFTY,11:40,59081.20,0.3447,3,0.0425,Above,0.5529,Bearish,False,False,-0.3632,True,True,True,0.1136,0.1931,0.2197,0.2197,0.2197,0.3236,0.3369,0.3369,0.3447
2025-12-19,BANKNIFTY,10:50,59079.05,0.3073,2,0.0554,Above,0.8458,Bullish,True,True,0.2284,False,False,False,0.3073,0.3073,0.3073,0.3073,0.3073,0.3073,0.3073,0.3073,0.3073
2025-12-23,BANKNIFTY,10:50,59339.35,0.1836,1,0.0457,Above,0.3637,Bullish,False,False,0.0717,True,True,True,0.1829,0.1829,0.1836,0.1836,0.1836,0.1836,0.1836,0.1836,0.1836
2025-12-24,BANKNIFTY,10:50,59383.65,0.4457,0,0.0112,Above,0.3130,Bearish,False,False,0.1121,True,False,False,0.1087,0.1087,0.1468,0.3703,0.3703,0.3721,0.3721,0.3744,0.4457
2025-12-26,BANKNIFTY,10:35,59135.35,0.3184,22,0.1289,Below,0.6081,Bearish,False,False,-0.1506,False,False,True,0.2389,0.2569,0.2569,0.2569,0.2569,0.3184,0.3184,0.3184,0.3184
2025-12-29,BANKNIFTY,12:25,58832.85,0.2792,21,0.0593,Below,0.3959,Bearish,False,False,0.0015,True,True,True,,0.0432,0.0659,0.1036,0.1367,0.2792,0.2792,0.2792,0.2792
2025-12-30,BANKNIFTY,11:40,58982.70,0.4917,20,0.0482,Above,0.5614,Bearish,False,False,-0.0484,True,True,False,0.1447,0.2071,0.2071,0.2071,0.2230,0.2562,0.3386,0.4534,0.4917
2025-12-31,BANKNIFTY,10:45,59422.00,0.5769,19,0.1875,Above,0.9043,Bullish,False,False,0.0395,False,True,False,0.1280,0.2730,0.5391,0.5391,0.5471,0.5483,0.5769,0.5769,0.5769
2026-01-01,BANKNIFTY,11:00,59675.05,0.1243,18,0.1178,Above,0.9719,Bullish,True,True,0.1518,True,True,True,0.1060,0.1243,0.1243,0.1243,0.1243,0.1243,0.1243,0.1243,0.1243
2026-01-02,BANKNIFTY,10:50,60010.90,0.3152,17,0.0616,Above,0.2906,Bullish,False,False,0.0768,False,True,True,0.2115,0.2354,0.2354,0.2354,0.2354,0.2354,0.2354,0.2354,0.3152
2026-01-05,BANKNIFTY,11:10,60314.55,0.7492,16,0.1998,Above,0.7739,Bullish,False,False,0.3789,True,False,True,0.2156,0.2156,0.2317,0.4030,0.7232,0.7492,0.7492,0.7492,0.7492
2026-01-06,BANKNIFTY,11:00,60230.35,0.3722,15,0.1158,Above,0.9619,Bearish,True,True,-0.1401,True,True,True,0.2324,0.2324,0.2324,0.2557,0.2557,0.3293,0.3722,0.3722,0.3722
2026-01-07,BANKNIFTY,10:50,60013.65,0.4125,14,0.0483,Below,0.7655,Bullish,True,True,-0.1309,False,True,False,0.1696,0.1984,0.2845,0.3958,0.4125,0.4125,0.4125,0.4125,0.4125
2026-01-08,BANKNIFTY,12:35,59691.85,0.2274,13,0.0866,Below,0.5080,Bearish,False,False,-0.2019,True,True,False,,,0.1400,0.1400,0.1463,0.2274,0.2274,0.2274,0.2274
2026-01-09,BANKNIFTY,10:50,59468.55,0.5261,12,0.1699,Below,0.9182,Bearish,False,False,-0.1582,True,False,True,0.1943,0.2862,0.4016,0.4016,0.4405,0.5220,0.5261,0.5261,0.5261
2026-01-12,BANKNIFTY,10:50,59058.10,0.8166,11,0.2193,Below,0.9881,Bearish,False,False,-0.1096,True,False,False,0.3276,0.6804,0.8166,0.8166,0.8166,0.8166,0.8166,0.8166,0.8166
2026-01-13,BANKNIFTY,10:55,59617.40,0.5065,10,0.2787,Above,1.1386,Bullish,False,False,0.5333,False,False,True,0.1866,0.1866,0.1866,0.3506,0.3980,0.5065,0.5065,0.5065,0.5065
2026-01-14,BANKNIFTY,09:55,59527.30,0.4516,9,0.0437,Below,0.7645,Bearish,True,True,-0.4216,True,False,False,0.3046,0.3046,0.3046,0.4516,0.4516,0.4516,0.4516,0.4516,0.4516
2026-01-16,BANKNIFTY,11:15,60024.55,0.2090,8,0.0221,Above,0.7930,Bullish,False,False,0.0171,True,True,True,0.1568,0.2090,0.2090,0.2090,0.2090,0.2090,0.2090,0.2090,0.2090
2026-01-19,BANKNIFTY,10:50,59726.15,0.4405,7,0.2472,Below,1.2058,Bullish,True,True,-0.0031,False,True,True,0.1392,0.2169,0.2843,0.3105,0.4405,0.4405,0.4405,0.4405,0.4405
2026-01-20,BANKNIFTY,10:55,59676.90,0.6508,6,0.0449,Below,0.8564,Bearish,True,True,-0.0776,True,True,True,0.2735,0.2735,0.2735,0.2735,0.2797,0.3328,0.4076,0.5425,0.6508
2026-01-21,BANKNIFTY,12:05,58759.35,0.8694,5,0.2625,Below,1.1944,Bearish,False,False,-0.4414,True,True,False,,0.1605,0.8694,0.8694,0.8694,0.8694,0.8694,0.8694,0.8694
2026-01-22,BANKNIFTY,10:50,59022.00,0.4885,4,0.0710,Above,1.9877,Bearish,False,False,0.7321,False,True,True,0.3322,0.3322,0.3322,0.3322,0.3322,0.3345,0.3661,0.4661,0.4885
2026-01-23,BANKNIFTY,11:05,59158.80,1.3715,3,0.0023,Below,1.2670,Bullish,True,True,0.1761,True,True,True,0.4036,0.4412,0.4412,0.9377,1.0719,1.2042,1.2042,1.3715,1.3715
2026-01-27,BANKNIFTY,12:35,58676.70,1.2903,2,0.4541,Inside,1.8024,Bearish,False,False,-0.1831,True,True,False,,,0.1532,0.2513,0.2513,0.2513,0.7056,1.0867,1.2903
2026-01-28,BANKNIFTY,10:20,59494.45,0.4176,1,0.4823,Above,2.2214,Bullish,False,False,0.6023,False,True,False,0.3446,0.3446,0.3446,0.3446,0.4167,0.4176,0.4176,0.4176,0.4176
2026-01-29,BANKNIFTY,10:40,59523.75,0.8985,0,0.1443,Inside,0.7715,Bullish,True,True,-0.2272,True,True,False,0.4034,0.4936,0.6046,0.6626,0.7583,0.8114,0.8985,0.8985,0.8985
2026-01-30,BANKNIFTY,11:00,59864.80,0.6006,18,0.2877,Inside,1.2037,Bullish,True,True,-0.6231,False,True,True,0.2992,0.2992,0.2992,0.6006,0.6006,0.6006,0.6006,0.6006,0.6006
2026-02-03,BANKNIFTY,10:50,60146.30,0.2891,17,0.4117,Above,1.4623,Bullish,False,False,4.7099,False,True,True,0.1959,0.1959,0.1959,0.1959,0.1959,0.1959,0.2396,0.2866,0.2891
2026-02-04,BANKNIFTY,10:50,60218.70,0.2835,16,0.8125,Below,3.2838,Bearish,True,True,0.0884,True,True,True,0.1368,0.1368,0.1938,0.1938,0.1938,0.2835,0.2835,0.2835,0.2835
2026-02-05,BANKNIFTY,12:00,60101.85,0.3655,15,0.1081,Below,0.8261,Bullish,True,True,0.0619,True,True,False,,0.2275,0.2275,0.2275,0.2275,0.3655,0.3655,0.3655,0.3655
2026-02-06,BANKNIFTY,12:40,59799.70,0.5855,14,0.0455,Below,0.7446,Bearish,False,False,-0.1066,True,True,False,,,0.1108,0.1108,0.3425,0.3425,0.5584,0.5855,0.5855
2026-02-09,BANKNIFTY,10:45,60665.10,0.2454,13,0.2483,Above,0.8406,Bullish,False,False,1.1242,False,False,False,0.0995,0.1233,0.2454,0.2454,0.2454,0.2454,0.2454,0.2454,0.2454
2026-02-10,BANKNIFTY,11:50,60732.90,0.3272,12,0.0182,Above,0.6272,Bearish,True,True,0.0763,True,True,False,0.0356,0.0473,0.1060,0.1710,0.3272,0.3272,0.3272,0.3272,0.3272
2026-02-11,BANKNIFTY,11:55,60686.15,0.1517,11,0.0419,Above,0.4388,Bearish,False,False,0.1488,True,True,True,0.0330,0.0993,0.1192,0.1192,0.1192,0.1314,0.1314,0.1517,0.1517
2026-02-12,BANKNIFTY,11:15,60812.55,0.3522,10,0.1462,Above,0.5520,Bullish,False,False,0.0355,True,True,False,0.2079,0.2083,0.2083,0.2083,0.2083,0.2083,0.3522,0.3522,0.3522
2026-02-13,BANKNIFTY,10:50,60363.65,0.4144,9,0.0096,Below,0.4392,Bearish,False,False,-0.3898,False,True,False,0.1827,0.1827,0.1827,0.1827,0.2148,0.2148,0.2148,0.2148,0.4144
2026-02-16,BANKNIFTY,11:30,60384.95,1.0359,8,0.1781,Above,0.9111,Bearish,False,False,-0.4219,True,True,False,0.1649,0.5400,0.6064,0.6064,0.6989,0.7435,0.9217,1.0002,1.0359
2026-02-17,BANKNIFTY,11:40,61060.95,0.2902,7,0.5642,Above,1.8871,Bullish,False,False,-0.1814,True,True,False,0.1480,0.2039,0.2209,0.2644,0.2902,0.2902,0.2902,0.2902,0.2902
2026-02-18,BANKNIFTY,11:20,61208.50,0.6332,6,0.2986,Above,1.1142,Bullish,False,False,0.1313,True,False,False,0.1428,0.1631,0.2419,0.2826,0.2826,0.4996,0.6332,0.6332,0.6332
2026-02-19,BANKNIFTY,09:40,61461.20,1.4128,5,0.2192,Inside,0.8058,Bullish,False,False,0.1819,True,False,False,0.4973,0.7110,0.8161,0.8161,0.8687,0.8910,1.1138,1.2834,1.4128
2026-02-20,BANKNIFTY,11:05,61125.45,0.3845,4,0.4331,Inside,1.7878,Bearish,False,False,-0.1576,True,True,True,0.1614,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845
2026-02-23,BANKNIFTY,12:05,61174.85,0.2374,3,0.2300,Above,1.3048,Bullish,False,False,-0.0324,True,False,False,,0.1990,0.1990,0.2374,0.2374,0.2374,0.2374,0.2374,0.2374
2026-02-24,BANKNIFTY,13:50,60934.15,0.3651,2,0.0100,Below,0.7976,Bullish,False,False,0.0398,True,True,False,,,,,0.1840,0.3651,0.3651,0.3651,0.3651
2026-02-25,BANKNIFTY,10:45,61109.20,0.4771,1,0.0780,Inside,1.0382,Bearish,True,True,0.1962,False,True,False,0.0914,0.1727,0.4501,0.4501,0.4501,0.4771,0.4771,0.4771,0.4771
2026-02-26,BANKNIFTY,10:50,61128.50,0.5147,0,0.0260,Above,0.8204,Bearish,True,True,0.2150,True,True,False,0.2500,0.5147,0.5147,0.5147,0.5147,0.5147,0.5147,0.5147,0.5147
2026-02-27,BANKNIFTY,10:50,60720.80,0.4621,17,0.1513,Below,0.7705,Bearish,False,False,-0.1720,False,True,False,0.1601,0.1601,0.1601,0.1601,0.2370,0.2370,0.2784,0.4621,0.4621
2026-03-02,BANKNIFTY,10:50,59731.70,0.6469,16,0.2567,Below,1.0697,Bearish,False,False,-1.9613,False,False,True,0.2600,0.2600,0.2600,0.3255,0.6469,0.6469,0.6469,0.6469,0.6469
2026-03-04,BANKNIFTY,10:45,58576.15,0.8206,15,0.1975,Below,1.7204,Bullish,False,False,-2.2188,False,False,True,0.2103,0.2103,0.2103,0.3072,0.3072,0.7785,0.8206,0.8206,0.8206
2026-03-05,BANKNIFTY,10:50,58925.75,0.7117,14,0.0332,Above,1.1316,Bullish,False,False,0.4078,False,False,False,0.4036,0.4036,0.4036,0.4036,0.6343,0.7117,0.7117,0.7117,0.7117
2026-03-06,BANKNIFTY,10:45,58347.55,1.1096,13,0.1872,Below,1.3004,Bullish,False,False,-0.6871,False,True,False,0.2076,0.2076,0.2076,0.2076,0.3238,0.3238,0.8335,1.1096,1.1096
2026-03-09,BANKNIFTY,10:45,55318.35,1.4085,12,0.5376,Below,1.9223,Bearish,False,False,-2.9554,False,True,False,1.1468,1.1468,1.1468,1.1468,1.1468,1.1468,1.2841,1.4085,1.4085
2026-03-10,BANKNIFTY,10:50,56817.80,0.4911,11,0.2953,Above,1.7914,Bearish,False,False,1.1526,False,True,True,0.3045,0.3045,0.3045,0.3045,0.3045,0.4911,0.4911,0.4911,0.4911
2026-03-11,BANKNIFTY,12:45,56097.00,0.8254,10,0.2449,Below,1.2464,Bullish,False,False,-0.0909,False,True,False,,,0.1335,0.3529,0.3529,0.4473,0.5330,0.6983,0.8254
2026-03-12,BANKNIFTY,10:45,55208.00,0.7753,9,0.6529,Below,2.3440,Bearish,False,False,-1.2589,False,True,False,0.2946,0.2946,0.2946,0.5833,0.7753,0.7753,0.7753,0.7753,0.7753
2026-03-13,BANKNIFTY,10:50,54136.75,0.8441,8,0.1182,Below,1.5905,Bullish,False,False,-0.9180,False,True,False,0.2465,0.6452,0.6839,0.7427,0.8441,0.8441,0.8441,0.8441,0.8441
2026-03-16,BANKNIFTY,12:30,53649.10,1.8909,7,0.5389,Below,1.9310,Bearish,False,False,-0.0705,True,True,True,,,0.2202,0.2433,0.2433,1.2002,1.8909,1.8909,1.8909
2026-03-17,BANKNIFTY,09:35,54322.10,1.2379,6,0.5572,Above,2.5839,Bullish,True,True,0.4038,True,False,True,0.6814,0.6814,0.6814,0.7164,0.7340,0.8731,1.2379,1.2379,1.2379
2026-03-18,BANKNIFTY,12:55,55155.65,0.7205,5,0.3920,Above,1.6088,Bullish,False,False,0.1217,True,True,True,,,0.1068,0.4341,0.5642,0.7205,0.7205,0.7205,0.7205
2026-03-19,BANKNIFTY,10:45,53840.30,0.9092,4,0.2469,Below,1.5635,Bullish,False,False,-3.1675,False,False,True,0.3054,0.4930,0.5741,0.5741,0.5741,0.5741,0.9092,0.9092,0.9092
