label,spread_width_atr,long_offset_atr,hold_bars,squeeze_min,trend_atr_min,pt_pct,sl_pct,use_di,use_rsi,lots,total_trades,long_trades,short_trades,win_rate,profit_factor,total_pnl,avg_pnl_pct,long_avg_pnl_pct,short_avg_pnl_pct,cagr,sharpe,max_drawdown,calmar,final_equity,total_return_pct,avg_days_held,avg_dte,avg_debit_pts,avg_squeeze_bars,exit_hold,exit_pt,exit_sl,exit_expiry
SW2.0_LO0.0_H10_SQ2_TF0.5_PT100_SL60_SMA_L5,2.0,0.0,10,2,0.5,1.0,0.6,False,False,5,27,16,11,40.7,0.62,-54990.0,-5.51,-13.75,6.47,-2.2,-0.43,7.27,-0.3,945010.0,-5.5,9.6,33.0,495.5,9.0,22,1,3,1
SW2.0_LO0.0_H10_SQ2_TF0.5_PT150_SL70_SMA_L5,2.0,0.0,10,2,0.5,1.5,0.7,False,False,5,27,16,11,40.7,0.71,-42564.0,-3.66,-13.42,10.54,-1.69,-0.25,6.97,-0.24,957436.0,-4.26,9.8,33.0,495.5,9.0,25,0,1,1
SW2.0_LO0.0_H10_SQ2_TF1.0_PT50_SL40_SMA_L5,2.0,0.0,10,2,1.0,0.5,0.4,False,False,5,23,14,9,34.8,0.73,-36474.0,-2.93,-10.86,9.4,-1.54,-0.2,4.53,-0.34,963526.0,-3.65,7.5,33.5,475.8,8.0,9,6,8,0
SW2.0_LO0.0_H10_SQ2_TF1.0_PT100_SL60_SMA_L5,2.0,0.0,10,2,1.0,1.0,0.6,False,False,5,21,12,9,33.3,0.36,-84624.0,-14.28,-24.45,-0.72,-3.63,-1.07,10.21,-0.36,915376.0,-8.46,9.7,33.6,481.8,8.2,16,0,4,1
SW2.0_LO0.0_H10_SQ2_TF1.0_PT150_SL70_SMA_L5,2.0,0.0,10,2,1.0,1.5,0.7,False,False,5,21,12,9,33.3,0.37,-83266.0,-14.03,-24.01,-0.72,-3.57,-1.06,10.08,-0.35,916734.0,-8.33,9.8,33.6,481.8,8.2,19,0,1,1
SW2.0_LO0.0_H10_SQ2_TF1.5_PT50_SL40_SMA_L5,2.0,0.0,10,2,1.5,0.5,0.4,False,False,5,17,11,6,23.5,0.4,-75364.0,-14.35,-14.56,-13.95,-3.36,-0.92,7.54,-0.45,924636.0,-7.54,7.4,31.5,509.1,7.4,6,3,8,0
SW2.0_LO0.0_H10_SQ2_TF1.5_PT100_SL60_SMA_L5,2.0,0.0,10,2,1.5,1.0,0.6,False,False,5,15,9,6,26.7,0.24,-89155.0,-20.33,-19.69,-21.28,-3.99,-1.34,8.92,-0.45,910845.0,-8.92,9.5,31.4,522.0,7.5,11,0,3,1
SW2.0_LO0.0_H10_SQ2_TF1.5_PT150_SL70_SMA_L5,2.0,0.0,10,2,1.5,1.5,0.7,False,False,5,15,9,6,26.7,0.24,-87797.0,-19.97,-19.11,-21.28,-3.93,-1.33,8.78,-0.45,912203.0,-8.78,9.7,31.4,522.0,7.5,13,0,1,1
SW2.0_LO0.0_H10_SQ3_noTF_PT50_SL40_SMA_L5,2.0,0.0,10,3,0,0.5,0.4,False,False,5,29,20,9,44.8,0.9,-16049.0,2.18,-1.09,9.46,-0.63,0.16,4.76,-0.13,983951.0,-1.6,7.7,32.4,492.1,9.5,13,8,8,0
SW2.0_LO0.0_H10_SQ3_noTF_PT100_SL60_SMA_L5,2.0,0.0,10,3,0,1.0,0.6,False,False,5,27,18,9,37.0,0.36,-103447.0,-12.33,-18.17,-0.66,-4.2,-1.05,12.04,-0.35,896553.0,-10.34,9.7,32.4,498.0,9.8,22,0,4,1
SW2.0_LO0.0_H10_SQ3_noTF_PT150_SL70_SMA_L5,2.0,0.0,10,3,0,1.5,0.7,False,False,5,27,18,9,37.0,0.36,-102088.0,-12.13,-17.87,-0.66,-4.14,-1.04,11.91,-0.35,897912.0,-10.21,9.8,32.4,498.0,9.8,24,0,2,1
SW2.0_LO0.0_H10_SQ3_TF0.5_PT50_SL40_SMA_L5,2.0,0.0,10,3,0.5,0.5,0.4,False,False,5,29,19,10,44.8,0.95,-7188.0,3.12,2.91,3.51,-0.28,0.23,4.72,-0.06,992812.0,-0.72,7.5,32.2,490.7,9.1,13,8,8,0
SW2.0_LO0.0_H10_SQ3_TF0.5_PT100_SL60_SMA_L5,2.0,0.0,10,3,0.5,1.0,0.6,False,False,5,27,17,10,40.7,0.61,-56531.0,-5.65,-14.7,9.74,-2.26,-0.44,7.43,-0.3,943469.0,-5.65,9.6,32.2,496.5,9.4,22,1,3,1
SW2.0_LO0.0_H10_SQ3_TF0.5_PT150_SL70_SMA_L5,2.0,0.0,10,3,0.5,1.5,0.7,False,False,5,27,17,10,40.7,0.7,-44105.0,-3.79,-14.39,14.22,-1.76,-0.26,6.98,-0.25,955895.0,-4.41,9.8,32.2,496.5,9.4,25,0,1,1
SW2.0_LO0.0_H10_SQ3_TF1.0_PT50_SL40_SMA_L5,2.0,0.0,10,3,1.0,0.5,0.4,False,False,5,23,15,8,39.1,0.83,-23800.0,0.74,-6.25,13.85,-1.0,0.05,4.35,-0.23,976200.0,-2.38,7.2,32.6,476.9,8.5,8,7,8,0
SW2.0_LO0.0_H10_SQ3_TF1.0_PT100_SL60_SMA_L5,2.0,0.0,10,3,1.0,1.0,0.6,False,False,5,21,13,8,33.3,0.36,-86165.0,-14.45,-24.86,2.47,-3.7,-1.08,10.37,-0.36,913835.0,-8.62,9.7,32.7,483.1,8.7,16,0,4,1
SW2.0_LO0.0_H10_SQ3_TF1.0_PT150_SL70_SMA_L5,2.0,0.0,10,3,1.0,1.5,0.7,False,False,5,21,13,8,33.3,0.36,-84807.0,-14.2,-24.45,2.47,-3.64,-1.07,10.23,-0.36,915193.0,-8.48,9.8,32.7,483.1,8.7,19,0,1,1
SW2.0_LO0.0_H10_SQ3_TF1.5_PT50_SL40_SMA_L5,2.0,0.0,10,3,1.5,0.5,0.4,False,False,5,16,11,5,25.0,0.43,-67193.0,-13.61,-14.56,-11.5,-2.99,-0.82,6.72,-0.44,932807.0,-6.72,7.2,30.9,519.0,7.7,5,3,8,0
SW2.0_LO0.0_H10_SQ3_TF1.5_PT100_SL60_SMA_L5,2.0,0.0,10,3,1.5,1.0,0.6,False,False,5,14,9,5,28.6,0.25,-80985.0,-19.91,-19.69,-20.29,-3.61,-1.23,8.1,-0.45,919015.0,-8.1,9.5,30.7,534.2,7.9,10,0,3,1
SW2.0_LO0.0_H10_SQ3_TF1.5_PT150_SL70_SMA_L5,2.0,0.0,10,3,1.5,1.5,0.7,False,False,5,14,9,5,28.6,0.26,-79626.0,-19.53,-19.11,-20.29,-3.55,-1.21,7.96,-0.45,920374.0,-7.96,9.7,30.7,534.2,7.9,12,0,1,1
SW2.0_LO0.0_H10_SQ5_noTF_PT50_SL40_SMA_L5,2.0,0.0,10,5,0,0.5,0.4,False,False,5,26,18,8,50.0,1.0,594.0,4.54,0.15,14.43,0.02,0.3,3.54,0.01,1000594.0,0.06,7.4,32.3,491.5,10.2,10,8,8,0
SW2.0_LO0.0_H10_SQ5_noTF_PT100_SL60_SMA_L5,2.0,0.0,10,5,0,1.0,0.6,False,False,5,25,17,8,40.0,0.38,-92969.0,-11.66,-18.58,3.05,-3.76,-0.92,11.33,-0.33,907031.0,-9.3,9.6,32.4,498.5,10.3,20,0,4,1
SW2.0_LO0.0_H10_SQ5_noTF_PT150_SL70_SMA_L5,2.0,0.0,10,5,0,1.5,0.7,False,False,5,25,17,8,40.0,0.39,-91611.0,-11.45,-18.27,3.05,-3.7,-0.91,11.19,-0.33,908389.0,-9.16,9.8,32.4,498.5,10.3,22,0,2,1
SW2.0_LO0.0_H10_SQ5_TF0.5_PT50_SL40_SMA_L5,2.0,0.0,10,5,0.5,0.5,0.4,False,False,5,25,17,8,52.0,1.15,19372.0,7.81,4.7,14.43,0.76,0.53,3.76,0.2,1019372.0,1.94,7.3,32.7,492.5,10.1,10,8,7,0
SW2.0_LO0.0_H10_SQ5_TF0.5_PT100_SL60_SMA_L5,2.0,0.0,10,5,0.5,1.0,0.6,False,False,5,24,16,8,41.7,0.45,-72007.0,-8.93,-14.92,3.05,-2.89,-0.72,9.31,-0.31,927993.0,-7.2,9.6,32.9,499.7,10.2,20,0,3,1
SW2.0_LO0.0_H10_SQ5_TF0.5_PT150_SL70_SMA_L5,2.0,0.0,10,5,0.5,1.5,0.7,False,False,5,24,16,8,41.7,0.46,-70648.0,-8.71,-14.59,3.05,-2.84,-0.71,9.18,-0.31,929352.0,-7.06,9.8,32.9,499.7,10.2,22,0,1,1
SW2.0_LO0.0_H10_SQ5_TF1.0_PT50_SL40_SMA_L5,2.0,0.0,10,5,1.0,0.5,0.4,False,False,5,20,13,7,45.0,0.94,-7157.0,3.59,-5.33,20.16,-0.31,0.21,3.07,-0.1,992843.0,-0.72,6.8,32.5,473.9,9.2,5,7,8,0
SW2.0_LO0.0_H10_SQ5_TF1.0_PT100_SL60_SMA_L5,2.0,0.0,10,5,1.0,1.0,0.6,False,False,5,19,12,7,36.8,0.39,-75688.0,-13.79,-26.0,7.15,-3.37,-0.95,9.66,-0.35,924312.0,-7.57,9.6,32.7,482.1,9.3,14,0,4,1
SW2.0_LO0.0_H10_SQ5_TF1.0_PT150_SL70_SMA_L5,2.0,0.0,10,5,1.0,1.5,0.7,False,False,5,19,12,7,36.8,0.39,-74330.0,-13.51,-25.56,7.15,-3.31,-0.94,9.52,-0.35,925670.0,-7.43,9.8,32.7,482.1,9.3,17,0,1,1
SW2.0_LO0.0_H10_SQ5_TF1.5_PT50_SL40_SMA_L5,2.0,0.0,10,5,1.5,0.5,0.4,False,False,5,12,9,3,33.3,0.58,-36615.0,-9.69,-15.08,6.48,-1.69,-0.46,3.66,-0.46,963385.0,-3.66,6.8,31.6,515.3,9.2,2,3,7,0
SW2.0_LO0.0_H10_SQ5_TF1.5_PT100_SL60_SMA_L5,2.0,0.0,10,5,1.5,1.0,0.6,False,False,5,11,8,3,36.4,0.38,-45570.0,-14.55,-20.76,2.01,-2.1,-0.79,4.88,-0.43,954430.0,-4.56,9.7,31.8,533.2,9.3,8,0,2,1
SW2.0_LO0.0_H10_SQ5_TF1.5_PT150_SL70_SMA_L5,2.0,0.0,10,5,1.5,1.5,0.7,False,False,5,11,8,3,36.4,0.38,-44212.0,-14.07,-20.1,2.01,-2.03,-0.77,4.74,-0.43,955788.0,-4.42,10.0,31.8,533.2,9.3,10,0,0,1
SW2.0_LO0.0_H14_SQ2_noTF_PT50_SL40_SMA_L5,2.0,0.0,14,2,0,0.5,0.4,False,False,5,27,17,10,40.7,0.81,-31038.0,0.15,-0.52,1.3,-1.23,0.01,3.71,-0.33,968962.0,-3.1,8.9,31.9,497.0,8.7,8,8,10,1
SW2.0_LO0.0_H14_SQ2_noTF_PT100_SL60_SMA_L5,2.0,0.0,14,2,0,1.0,0.6,False,False,5,24,11,13,41.7,0.63,-59178.0,-5.86,9.07,-18.49,-2.37,-0.35,5.92,-0.4,940822.0,-5.92,12.0,32.7,480.5,8.7,16,1,6,1
SW2.0_LO0.0_H14_SQ2_noTF_PT150_SL70_SMA_L5,2.0,0.0,14,2,0,1.5,0.7,False,False,5,24,11,13,41.7,0.63,-62582.0,-6.59,10.54,-21.07,-2.51,-0.37,6.26,-0.4,937418.0,-6.26,12.5,32.7,480.5,8.7,17,0,6,1
SW2.0_LO0.0_H14_SQ2_TF0.5_PT50_SL40_SMA_L5,2.0,0.0,14,2,0.5,0.5,0.4,False,False,5,27,16,11,40.7,0.86,-22178.0,1.16,4.27,-3.37,-0.88,0.08,3.64,-0.24,977822.0,-2.22,8.6,31.7,495.5,8.3,8,8,10,1
SW2.0_LO0.0_H14_SQ2_TF0.5_PT100_SL60_SMA_L5,2.0,0.0,14,2,0.5,1.0,0.6,False,False,5,24,10,14,45.8,0.9,-14044.0,1.66,17.69,-9.79,-0.55,0.1,4.21,-0.13,985956.0,-1.4,11.9,32.4,478.8,8.2,16,2,5,1
SW2.0_LO0.0_H14_SQ2_TF0.5_PT150_SL70_SMA_L5,2.0,0.0,14,2,0.5,1.5,0.7,False,False,5,24,10,14,45.8,0.99,-1709.0,3.37,19.31,-8.01,-0.07,0.17,4.46,-0.02,998291.0,-0.17,12.5,32.4,478.8,8.2,17,0,5,2
SW2.0_LO0.0_H14_SQ2_TF1.0_PT50_SL40_SMA_L5,2.0,0.0,14,2,1.0,0.5,0.4,False,False,5,22,13,9,36.4,0.81,-25257.0,-1.15,-4.92,4.29,-1.06,-0.07,3.82,-0.28,974743.0,-2.53,8.3,32.5,481.5,7.5,5,7,10,0
SW2.0_LO0.0_H14_SQ2_TF1.0_PT100_SL60_SMA_L5,2.0,0.0,14,2,1.0,1.0,0.6,False,False,5,20,10,10,40.0,0.61,-53617.0,-6.7,-5.63,-7.78,-2.26,-0.36,7.91,-0.29,946383.0,-5.36,11.8,33.1,482.7,7.8,12,1,6,1
SW2.0_LO0.0_H14_SQ2_TF1.0_PT150_SL70_SMA_L5,2.0,0.0,14,2,1.0,1.5,0.7,False,False,5,19,9,10,42.1,0.75,-30711.0,-3.16,4.57,-10.1,-1.29,-0.16,5.61,-0.23,969289.0,-3.07,13.3,33.2,480.4,7.9,15,0,3,1
SW2.0_LO0.0_H14_SQ2_TF1.5_PT50_SL40_SMA_L5,2.0,0.0,14,2,1.5,0.5,0.4,False,False,5,17,11,6,23.5,0.48,-64307.0,-11.81,-13.82,-8.11,-2.83,-0.71,6.43,-0.44,935693.0,-6.43,8.6,31.5,509.1,7.4,4,4,9,0
SW2.0_LO0.0_H14_SQ2_TF1.5_PT100_SL60_SMA_L5,2.0,0.0,14,2,1.5,1.0,0.6,False,False,5,15,9,6,40.0,0.47,-56383.0,-11.52,-10.76,-12.66,-2.48,-0.62,7.28,-0.34,943617.0,-5.64,12.3,31.4,522.0,7.5,9,0,4,2
SW2.0_LO0.0_H14_SQ2_TF1.5_PT150_SL70_SMA_L5,2.0,0.0,14,2,1.5,1.5,0.7,False,False,5,15,9,6,40.0,0.47,-56076.0,-11.48,-9.53,-14.4,-2.46,-0.61,7.24,-0.34,943924.0,-5.61,13.1,31.4,522.0,7.5,11,0,2,2
SW2.0_LO0.0_H14_SQ3_noTF_PT50_SL40_SMA_L5,2.0,0.0,14,3,0,0.5,0.4,False,False,5,27,18,9,44.4,0.96,-6304.0,4.01,2.74,6.54,-0.25,0.27,3.95,-0.06,993696.0,-0.63,8.5,31.2,498.0,9.0,8,9,9,1
SW2.0_LO0.0_H14_SQ3_noTF_PT100_SL60_SMA_L5,2.0,0.0,14,3,0,1.0,0.6,False,False,5,24,12,12,41.7,0.61,-64817.0,-6.55,3.1,-16.21,-2.6,-0.39,6.49,-0.4,935183.0,-6.48,12.0,31.8,481.6,9.1,15,1,6,2
SW2.0_LO0.0_H14_SQ3_noTF_PT150_SL70_SMA_L5,2.0,0.0,14,3,0,1.5,0.7,False,False,5,24,12,12,41.7,0.6,-68221.0,-7.28,4.45,-19.0,-2.74,-0.4,6.83,-0.4,931779.0,-6.82,12.5,31.8,481.6,9.1,16,0,6,2
SW2.0_LO0.0_H14_SQ3_TF0.5_PT50_SL40_SMA_L5,2.0,0.0,14,3,0.5,0.5,0.4,False,False,5,27,17,10,44.4,1.02,3619.0,5.02,7.44,0.89,0.14,0.35,3.81,0.04,1003619.0,0.36,8.3,31.0,496.5,8.6,8,9,9,1
SW2.0_LO0.0_H14_SQ3_TF0.5_PT100_SL60_SMA_L5,2.0,0.0,14,3,0.5,1.0,0.6,False,False,5,24,11,13,45.8,0.87,-19683.0,0.97,10.4,-7.02,-0.78,0.05,4.78,-0.16,980317.0,-1.97,11.9,31.6,479.9,8.7,15,2,5,2
SW2.0_LO0.0_H14_SQ3_TF0.5_PT150_SL70_SMA_L5,2.0,0.0,14,3,0.5,1.5,0.7,False,False,5,24,11,13,45.8,0.94,-8859.0,2.68,11.87,-5.1,-0.35,0.13,5.02,-0.07,991141.0,-0.89,12.5,31.6,479.9,8.7,16,0,5,3
SW2.0_LO0.0_H14_SQ3_TF1.0_PT50_SL40_SMA_L5,2.0,0.0,14,3,1.0,0.5,0.4,False,False,5,22,14,8,40.9,0.94,-8546.0,3.58,-0.42,10.57,-0.36,0.22,2.86,-0.12,991454.0,-0.85,7.8,31.5,482.7,8.0,5,8,9,0
SW2.0_LO0.0_H14_SQ3_TF1.0_PT100_SL60_SMA_L5,2.0,0.0,14,3,1.0,1.0,0.6,False,False,5,20,11,9,40.0,0.62,-51736.0,-7.53,-10.8,-3.54,-2.18,-0.4,7.72,-0.28,948264.0,-5.17,11.8,32.1,484.1,8.4,11,1,6,2
SW2.0_LO0.0_H14_SQ3_TF1.0_PT150_SL70_SMA_L5,2.0,0.0,14,3,1.0,1.5,0.7,False,False,5,19,10,9,42.1,0.72,-36350.0,-4.03,-2.15,-6.12,-1.53,-0.2,6.18,-0.25,963650.0,-3.64,13.3,32.2,481.8,8.4,14,0,3,2
SW2.0_LO0.0_H14_SQ3_TF1.5_PT50_SL40_SMA_L5,2.0,0.0,14,3,1.5,0.5,0.4,False,False,5,16,11,5,25.0,0.53,-50932.0,-9.67,-13.82,-0.55,-2.23,-0.55,5.09,-0.44,949068.0,-5.09,8.3,30.9,519.0,7.7,4,4,8,0
SW2.0_LO0.0_H14_SQ3_TF1.5_PT100_SL60_SMA_L5,2.0,0.0,14,3,1.5,1.0,0.6,False,False,5,14,9,5,42.9,0.54,-43008.0,-9.06,-10.76,-6.0,-1.88,-0.46,5.94,-0.32,956992.0,-4.3,12.1,30.7,534.2,7.9,8,0,4,2
SW2.0_LO0.0_H14_SQ3_TF1.5_PT150_SL70_SMA_L5,2.0,0.0,14,3,1.5,1.5,0.7,False,False,5,14,9,5,42.9,0.54,-42702.0,-9.02,-9.53,-8.09,-1.87,-0.46,5.91,-0.32,957298.0,-4.27,13.0,30.7,534.2,7.9,10,0,2,2
SW2.0_LO0.0_H14_SQ5_noTF_PT50_SL40_SMA_L5,2.0,0.0,14,5,0,0.5,0.4,False,False,5,26,18,8,53.8,1.07,11443.0,6.91,1.23,19.67,0.45,0.43,3.23,0.14,1011443.0,1.14,8.5,32.3,491.5,10.2,7,9,9,1
SW2.0_LO0.0_H14_SQ5_noTF_PT100_SL60_SMA_L5,2.0,0.0,14,5,0,1.0,0.6,False,False,5,22,14,8,50.0,0.8,-27118.0,-1.75,-4.87,3.7,-1.07,-0.1,5.48,-0.2,972882.0,-2.71,12.3,33.4,489.5,10.6,14,1,5,2
SW2.0_LO0.0_H14_SQ5_noTF_PT150_SL70_SMA_L5,2.0,0.0,14,5,0,1.5,0.7,False,False,5,22,14,8,50.0,0.81,-26718.0,-1.77,-3.23,0.79,-1.06,-0.09,5.34,-0.2,973282.0,-2.67,13.0,33.4,489.5,10.6,16,0,4,2
SW2.0_LO0.0_H14_SQ5_TF0.5_PT50_SL40_SMA_L5,2.0,0.0,14,5,0.5,0.5,0.4,False,False,5,25,17,8,56.0,1.27,35193.0,10.27,5.84,19.67,1.37,0.66,3.06,0.45,1035193.0,3.52,8.4,32.7,492.5,10.1,7,9,8,1
SW2.0_LO0.0_H14_SQ5_TF0.5_PT100_SL60_SMA_L5,2.0,0.0,14,5,0.5,1.0,0.6,False,False,5,21,13,8,52.4,0.92,-8982.0,1.84,0.69,3.7,-0.35,0.1,4.78,-0.07,991018.0,-0.9,12.4,34.0,490.5,10.5,14,1,4,2
SW2.0_LO0.0_H14_SQ5_TF0.5_PT150_SL70_SMA_L5,2.0,0.0,14,5,0.5,1.5,0.7,False,False,5,21,13,8,52.4,0.94,-7910.0,1.82,2.46,0.79,-0.31,0.1,5.02,-0.06,992090.0,-0.79,13.1,34.0,490.5,10.5,16,0,3,2
SW2.0_LO0.0_H14_SQ5_TF1.0_PT50_SL40_SMA_L5,2.0,0.0,14,5,1.0,0.5,0.4,False,False,5,20,13,7,50.0,1.01,1702.0,6.01,-4.83,26.15,0.07,0.33,2.85,0.03,1001702.0,0.17,7.5,32.5,473.9,9.2,3,8,9,0
SW2.0_LO0.0_H14_SQ5_TF1.0_PT100_SL60_SMA_L5,2.0,0.0,14,5,1.0,1.0,0.6,False,False,5,18,11,7,44.4,0.65,-45256.0,-7.14,-16.71,7.9,-2.04,-0.36,7.65,-0.27,954744.0,-4.53,11.8,32.9,484.4,9.4,9,1,6,2
SW2.0_LO0.0_H14_SQ5_TF1.0_PT150_SL70_SMA_L5,2.0,0.0,14,5,1.0,1.5,0.7,False,False,5,17,10,7,47.1,0.81,-21006.0,-2.8,-7.95,4.57,-0.94,-0.13,5.51,-0.17,978994.0,-2.1,13.7,33.0,481.9,9.5,13,0,2,2
SW2.0_LO0.0_H14_SQ5_TF1.5_PT50_SL40_SMA_L5,2.0,0.0,14,5,1.5,0.5,0.4,False,False,5,12,9,3,33.3,0.63,-33721.0,-7.36,-15.79,17.95,-1.56,-0.33,3.37,-0.46,966279.0,-3.37,7.2,31.6,515.3,9.2,1,4,7,0
SW2.0_LO0.0_H14_SQ5_TF1.5_PT100_SL60_SMA_L5,2.0,0.0,14,5,1.5,1.0,0.6,False,False,5,11,8,3,54.5,0.76,-15478.0,-3.44,-11.87,19.04,-0.7,-0.15,4.84,-0.14,984522.0,-1.55,12.4,31.8,533.2,9.3,6,0,3,2
SW2.0_LO0.0_H14_SQ5_TF1.5_PT150_SL70_SMA_L5,2.0,0.0,14,5,1.5,1.5,0.7,False,False,5,11,8,3,54.5,0.77,-15171.0,-3.39,-10.49,15.55,-0.69,-0.15,4.58,-0.15,984829.0,-1.52,13.5,31.8,533.2,9.3,8,0,1,2
SW2.0_LO0.5_H3_SQ2_noTF_PT50_SL40_SMA_L5,2.0,0.5,3,2,0,0.5,0.4,False,False,5,41,25,16,41.5,0.93,-9742.0,3.82,8.95,-4.19,-0.38,0.43,4.1,-0.09,990258.0,-0.97,2.8,31.4,425.2,8.0,33,5,3,0
SW2.0_LO0.5_H3_SQ2_noTF_PT100_SL60_SMA_L5,2.0,0.5,3,2,0,1.0,0.6,False,False,5,41,25,16,41.5,0.87,-19511.0,2.72,8.83,-6.83,-0.77,0.31,4.11,-0.19,980489.0,-1.95,2.9,31.4,425.2,8.0,40,0,1,0
SW2.0_LO0.5_H3_SQ2_noTF_PT150_SL70_SMA_L5,2.0,0.5,3,2,0,1.5,0.7,False,False,5,41,25,16,41.5,0.86,-21888.0,2.49,8.46,-6.83,-0.87,0.28,4.34,-0.2,978112.0,-2.19,2.9,31.4,425.2,8.0,40,0,1,0
SW2.0_LO0.5_H3_SQ2_TF0.5_PT50_SL40_SMA_L5,2.0,0.5,3,2,0.5,0.5,0.4,False,False,5,40,23,17,42.5,1.05,6275.0,5.04,13.04,-5.79,0.25,0.57,2.95,0.08,1006275.0,0.63,2.8,30.9,423.8,7.9,33,5,2,0
SW2.0_LO0.5_H3_SQ2_TF0.5_PT100_SL60_SMA_L5,2.0,0.5,3,2,0.5,1.0,0.6,False,False,5,40,23,17,42.5,0.96,-5832.0,3.91,12.91,-8.28,-0.23,0.45,2.95,-0.08,994168.0,-0.58,2.9,30.9,423.8,7.9,40,0,0,0
SW2.0_LO0.5_H3_SQ2_TF0.5_PT150_SL70_SMA_L5,2.0,0.5,3,2,0.5,1.5,0.7,False,False,5,40,23,17,42.5,0.96,-5832.0,3.91,12.91,-8.28,-0.23,0.45,2.95,-0.08,994168.0,-0.58,2.9,30.9,423.8,7.9,40,0,0,0
SW2.0_LO0.5_H3_SQ2_TF1.0_PT50_SL40_SMA_L5,2.0,0.5,3,2,1.0,0.5,0.4,False,False,5,29,17,12,37.9,1.08,8562.0,5.9,7.41,3.75,0.36,0.56,3.31,0.11,1008562.0,0.86,2.9,31.8,427.2,7.6,23,5,1,0
SW2.0_LO0.5_H3_SQ2_TF1.0_PT100_SL60_SMA_L5,2.0,0.5,3,2,1.0,1.0,0.6,False,False,5,29,17,12,37.9,0.99,-1476.0,4.7,7.24,1.1,-0.06,0.46,3.31,-0.02,998524.0,-0.15,3.0,31.8,427.2,7.6,29,0,0,0
SW2.0_LO0.5_H3_SQ2_TF1.0_PT150_SL70_SMA_L5,2.0,0.5,3,2,1.0,1.5,0.7,False,False,5,29,17,12,37.9,0.99,-1476.0,4.7,7.24,1.1,-0.06,0.46,3.31,-0.02,998524.0,-0.15,3.0,31.8,427.2,7.6,29,0,0,0
SW2.0_LO0.5_H3_SQ2_TF1.5_PT50_SL40_SMA_L5,2.0,0.5,3,2,1.5,0.5,0.4,False,False,5,19,11,8,31.6,0.71,-20592.0,0.92,2.87,-1.76,-0.91,0.07,3.11,-0.29,979408.0,-2.06,2.9,30.7,455.3,7.2,15,3,1,0
SW2.0_LO0.5_H3_SQ2_TF1.5_PT100_SL60_SMA_L5,2.0,0.5,3,2,1.5,1.0,0.6,False,False,5,19,11,8,31.6,0.61,-28292.0,-0.91,2.61,-5.75,-1.26,-0.08,3.18,-0.4,971708.0,-2.83,3.0,30.7,455.3,7.2,19,0,0,0
SW2.0_LO0.5_H3_SQ2_TF1.5_PT150_SL70_SMA_L5,2.0,0.5,3,2,1.5,1.5,0.7,False,False,5,19,11,8,31.6,0.61,-28292.0,-0.91,2.61,-5.75,-1.26,-0.08,3.18,-0.4,971708.0,-2.83,3.0,30.7,455.3,7.2,19,0,0,0
SW2.0_LO0.5_H3_SQ3_noTF_PT50_SL40_SMA_L5,2.0,0.5,3,3,0,0.5,0.4,False,False,5,37,24,13,43.2,1.15,17379.0,6.09,8.91,0.89,0.68,0.68,2.1,0.32,1017379.0,1.74,2.8,30.8,434.5,8.7,31,4,2,0
SW2.0_LO0.5_H3_SQ3_noTF_PT100_SL60_SMA_L5,2.0,0.5,3,3,0,1.0,0.6,False,False,5,37,24,13,43.2,1.04,5271.0,4.87,8.79,-2.37,0.21,0.55,2.33,0.09,1005271.0,0.53,2.9,30.8,434.5,8.7,37,0,0,0
SW2.0_LO0.5_H3_SQ3_noTF_PT150_SL70_SMA_L5,2.0,0.5,3,3,0,1.5,0.7,False,False,5,37,24,13,43.2,1.04,5271.0,4.87,8.79,-2.37,0.21,0.55,2.33,0.09,1005271.0,0.53,2.9,30.8,434.5,8.7,37,0,0,0
SW2.0_LO0.5_H3_SQ3_TF0.5_PT50_SL40_SMA_L5,2.0,0.5,3,3,0.5,0.5,0.4,False,False,5,37,23,14,43.2,1.1,11922.0,5.66,9.96,-1.42,0.47,0.62,2.11,0.22,1011922.0,1.19,2.8,30.6,433.1,8.4,31,4,2,0
SW2.0_LO0.5_H3_SQ3_TF0.5_PT100_SL60_SMA_L5,2.0,0.5,3,3,0.5,1.0,0.6,False,False,5,37,23,14,43.2,1.0,-185.0,4.44,9.84,-4.44,-0.01,0.5,2.34,-0.0,999815.0,-0.02,2.9,30.6,433.1,8.4,37,0,0,0
SW2.0_LO0.5_H3_SQ3_TF0.5_PT150_SL70_SMA_L5,2.0,0.5,3,3,0.5,1.5,0.7,False,False,5,37,23,14,43.2,1.0,-185.0,4.44,9.84,-4.44,-0.01,0.5,2.34,-0.0,999815.0,-0.02,2.9,30.6,433.1,8.4,37,0,0,0
SW2.0_LO0.5_H3_SQ3_TF1.0_PT50_SL40_SMA_L5,2.0,0.5,3,3,1.0,0.5,0.4,False,False,5,27,16,11,37.0,1.06,5501.0,5.4,4.61,6.56,0.23,0.5,3.22,0.07,1005501.0,0.55,2.9,31.5,435.1,8.0,22,4,1,0
SW2.0_LO0.5_H3_SQ3_TF1.0_PT100_SL60_SMA_L5,2.0,0.5,3,3,1.0,1.0,0.6,False,False,5,27,16,11,37.0,0.93,-6554.0,4.12,4.43,3.66,-0.28,0.39,3.22,-0.09,993446.0,-0.66,3.0,31.5,435.1,8.0,27,0,0,0
