date,sym,dir,entry_t,entry,exit_t,exit,reason,pnl_unit,pnl_mis,qty_mis,grade,score,cpr_narrow,tight_risk,rsi_conviction,clean_past,cpr_pct,or_width_pct,rsi_val,past_pct
2025-10-30,M&M,SHORT,09:30,3515.5,14:40,3508.35,SL,7.15,4697.55,657,C,0,0,0,0,0,0.3402,0.9216,36.36,0.0597
2025-10-30,BAJFINANCE,SHORT,09:40,1059.75,11:45,1049.18,TGT,10.575,23042.92,2179,B,2,0,1,1,0,0.4527,0.5237,24.44,0.1413
2025-10-30,TRENT,SHORT,09:30,4744.4,14:30,4742.15,SL,2.25,1093.5,486,A,3,1,1,0,1,0.2671,0.6281,39.78,0.2229
2025-10-30,IRCTC,SHORT,11:10,726.9,14:30,726.9,SL,0.0,0.0,3177,B,2,1,1,0,0,0.247,0.7429,36.96,0.0962
2025-10-31,BEL,SHORT,11:10,411.4,13:00,414.85,SL,-3.45,-19368.3,5614,C,1,0,1,0,0,0.396,0.7171,35.98,0.1214
2025-10-31,BAJFINANCE,SHORT,13:35,1047.55,14:30,1047.55,SL,0.0,0.0,2205,C,1,1,0,0,0,0.2276,1.1026,37.25,0.0239
2025-10-31,IRCTC,SHORT,13:25,724.1,15:20,718.95,EOD_1518,5.15,16428.5,3190,B,2,1,1,0,0,0.1234,0.6491,38.93,0.1241
2025-10-31,GRASIM,SHORT,10:00,2933.9,11:20,2908.55,TGT,25.35,19950.45,787,A,3,1,1,1,0,0.1392,0.4567,31.28,0.1192
2025-10-31,AXISBANK,SHORT,13:30,1235.4,14:35,1235.3,SL,0.1,186.9,1869,B,2,1,1,0,0,0.1558,0.599,39.53,0.0162
2025-10-31,APOLLOHOSP,SHORT,12:50,7672.5,14:30,7672.5,SL,0.0,0.0,301,B,2,1,0,1,0,0.0962,2.0593,17.67,0.0326
2025-11-03,TRENT,LONG,14:15,4710,14:30,4710,SL,0,0,490,C,0,0,0,0,0,0.322,0.9745,63.05,0.0021
2025-11-03,AXISBANK,LONG,09:35,1231,15:10,1233.55,SL,2.55,4783.8,1876,A,3,1,1,1,0,0.2912,0.5605,76.45,0.0813
2025-11-04,ADANIENT,SHORT,10:10,2394.6,11:20,2367.0,TGT,27.6,26606.4,964,B,2,0,1,1,0,0.3431,0.7266,17.65,0.0417
2025-11-04,TATASTEEL,SHORT,09:30,181.76,12:15,179.76,TGT,1.995,25354.46,12709,A,3,1,1,1,0,0.1021,0.5997,20.89,0.1319
2025-11-04,BEL,SHORT,10:10,418.6,15:20,414.7,EOD_1518,3.9,21520.2,5518,B,2,1,0,1,0,0.2205,0.8958,22.52,0.0119
2025-11-04,M&M,LONG,11:45,3561,13:35,3596.7,TGT,35.7,23133.6,648,A,3,1,1,1,0,0.03,0.6403,67.51,0.0281
2025-11-04,BAJFINANCE,LONG,11:50,1051.7,15:20,1057.1,EOD_1518,5.4,11858.4,2196,A,3,1,1,0,1,0.2306,0.7702,64.38,0.4873
2025-11-04,TRENT,SHORT,09:30,4685.5,15:10,4668.2,SL,17.3,8528.9,493,A,3,0,1,1,1,0.3663,0.6296,26.38,0.2108
2025-11-04,IRCTC,SHORT,10:30,721,15:20,719.2,EOD_1518,1.8,5765.4,3203,A,3,1,1,1,0,0.268,0.4785,26.42,0.0762
2025-11-04,RELIANCE,SHORT,13:10,1480.5,15:20,1471.7,EOD_1518,8.8,13728.0,1560,B,2,1,1,0,0,0.1099,0.7835,35.34,0.0473
2025-11-06,BPCL,SHORT,10:10,353.65,15:20,350.45,EOD_1518,3.2,20899.2,6531,C,0,0,0,0,0,0.3437,2.2904,35.94,0.0424
2025-11-06,HAL,SHORT,10:15,4642.8,15:20,4580.7,EOD_1518,62.1,30863.7,497,A,3,1,1,1,0,0.0959,0.7883,27.02,0.1548
2025-11-06,IRCTC,SHORT,09:30,713.55,11:35,707.4,TGT,6.15,19907.55,3237,A,3,1,1,1,0,0.1898,0.4625,25.79,0.112
2025-11-06,GRASIM,SHORT,09:50,2756,15:20,2699.4,EOD_1518,56.6,47430.8,838,B,2,1,0,1,0,0.2066,1.4623,16.51,0.1341
2025-11-06,GODREJPROP,SHORT,09:30,2291.4,12:05,2259.45,TGT,31.95,32205.6,1008,C,1,0,0,1,0,0.3953,0.9208,34.27,0.0087
2025-11-06,APOLLOHOSP,LONG,11:15,7817,14:30,7817,SL,0,0,295,A,3,1,0,1,1,0.1832,1.2345,83.76,0.2629
2025-11-07,TATASTEEL,LONG,11:00,177.2,13:05,180.48,TGT,3.285,42823.26,13036,C,1,0,0,1,0,0.4958,1.1569,80.67,0.0791
2025-11-07,BEL,LONG,10:25,409.1,13:45,414.8,TGT,5.7,32182.2,5646,B,2,0,1,1,0,0.3939,0.7944,70.93,0.1346
2025-11-07,VEDL,LONG,10:30,504.1,11:50,511.6,TGT,7.5,34365.0,4582,A,3,0,1,1,1,0.4665,0.7737,96.54,0.2187
2025-11-07,M&M,LONG,10:40,3624.1,14:30,3701.05,TGT,76.95,49017.15,637,A,3,1,0,1,1,0.2206,1.181,79.37,0.2351
2025-11-07,BAJFINANCE,LONG,10:50,1045.7,12:10,1061.3,TGT,15.6,34460.4,2209,B,2,1,0,1,0,0.1278,0.985,84.61,0.0096
2025-11-07,APOLLOHOSP,SHORT,09:40,7682,15:20,7641,EOD_1518,41,12300,300,B,2,1,0,0,1,0.0579,2.1869,36.25,0.5309
2025-11-10,TRENT,SHORT,09:55,4318.7,15:20,4284,EOD_1518,34.7,18529.8,534,C,1,0,0,1,0,0.4639,5.8698,26.9,0.178
2025-11-10,GRASIM,LONG,09:30,2750,11:55,2781.95,TGT,31.95,26838.0,840,B,2,0,1,1,0,0.4362,0.6909,92.25,0.0837
2025-11-10,RELIANCE,LONG,09:30,1492.9,14:30,1492.9,SL,0.0,0.0,1547,C,1,0,0,1,0,0.411,1.1454,66.23,0.0201
2025-11-11,ADANIENT,SHORT,09:40,2282.2,13:45,2300.3,SL,-18.1,-18317.2,1012,A,3,1,1,1,0,0.1477,0.6967,34.74,0.0963
2025-11-11,BEL,LONG,09:30,422.7,15:20,426.55,EOD_1518,3.85,21036.4,5464,B,2,1,0,1,0,0.0559,1.2657,65.33,0.0473
2025-11-11,BPCL,LONG,09:55,356.05,15:20,364.1,EOD_1518,8.05,52220.35,6487,B,2,1,0,1,0,0.2856,1.5869,83.5,0.0984
2025-11-11,IRCTC,LONG,13:35,706.9,15:20,710.15,EOD_1518,3.25,10617.75,3267,B,2,1,1,0,0,0.0071,0.5871,62.56,0.0566
2025-11-11,RELIANCE,SHORT,09:30,1488,14:30,1488,SL,0,0,1552,B,2,1,1,0,0,0.047,0.7191,35.28,0.0067
2025-11-11,APOLLOHOSP,SHORT,10:40,7482.5,14:30,7482.5,SL,0.0,0.0,308,C,1,0,0,1,0,0.478,1.136,27.11,0.02
2025-11-12,ADANIENT,LONG,09:35,2340.3,10:00,2417.25,TGT,76.95,75949.65,987,B,2,1,0,1,0,0.2301,1.3759,74.29,0.8229
2025-11-12,TATASTEEL,SHORT,10:50,180.3,15:20,178.67,EOD_1518,1.63,20881.93,12811,A+,4,1,1,1,1,0.0295,0.7654,19.84,0.26
2025-11-12,VEDL,SHORT,10:55,520.8,14:30,520.45,SL,0.35,1552.25,4435,C,1,0,0,1,0,0.4635,0.8929,16.44,0.1534
2025-11-12,TRENT,LONG,09:50,4337.9,11:00,4390.25,TGT,52.35,27850.2,532,A,3,1,1,1,0,0.027,0.763,78.03,0.0415
2025-11-12,HAL,LONG,09:55,4900,14:25,4839,SL,-61,-28731,471,B,2,0,0,1,1,0.4144,1.0408,76.55,0.2045
2025-11-12,IRCTC,LONG,09:35,715.5,14:30,715.92,SL,0.425,1371.9,3228,C,1,0,1,0,0,0.3766,0.5381,64.72,0.0769
2025-11-12,RELIANCE,LONG,11:15,1515,14:40,1516.5,SL,1.5,2286.0,1524,B,2,1,0,1,0,0.1744,0.8911,87.41,0.0991
2025-11-13,BEL,SHORT,12:50,419.95,14:30,419.95,SL,0.0,0.0,5500,B,2,1,0,1,0,0.1332,1.0835,25.6,0.0952
2025-11-13,M&M,SHORT,14:00,3712.7,14:30,3712.7,SL,0.0,0.0,622,B,2,1,0,0,1,0.11,0.9023,35.29,0.2123
2025-11-13,TRENT,SHORT,14:55,4356.7,15:00,4350.45,SL,6.25,3312.5,530,B,2,0,1,1,0,0.4584,0.6014,30.79,0.1032
2025-11-13,GRASIM,LONG,10:20,2769.5,14:50,2774.85,SL,5.35,4461.9,834,A,3,1,1,1,0,0.1671,0.7366,68.42,0.1048
2025-11-13,RELIANCE,LONG,11:00,1516.7,14:30,1516.7,SL,0.0,0.0,1523,A,3,1,1,1,0,0.0375,0.6066,71.35,0.0462
2025-11-13,AXISBANK,LONG,09:45,1222.7,14:55,1224.35,SL,1.65,3116.85,1889,A,3,1,1,1,0,0.1635,0.6298,65.13,0.1474
2025-11-14,ADANIENT,LONG,09:45,2457.5,14:30,2459.55,SL,2.05,1924.95,939,B,2,1,0,1,0,0.2234,1.2533,65.52,0.8785
2025-11-14,VEDL,SHORT,12:40,524.1,14:35,523.98,SL,0.125,550.88,4407,B,2,1,1,0,0,0.0315,0.7537,36.09,0.1904
2025-11-14,BPCL,SHORT,11:55,361.85,15:10,360.75,SL,1.1,7021.3,6383,B,2,1,0,1,0,0.0868,1.3956,24.94,0.0414
2025-11-14,TRENT,LONG,10:15,4360.1,14:30,4363.5,SL,3.4,1798.6,529,C,1,0,1,0,0,0.483,0.5734,60.59,0.1861
2025-11-14,RELIANCE,LONG,09:30,1515,14:30,1515,SL,0,0,1524,B,2,1,1,0,0,0.1564,0.5281,62.81,0.0991
2025-11-14,AXISBANK,LONG,09:30,1234.9,14:55,1235.75,SL,0.85,1589.5,1870,C,1,1,0,0,0,0.0653,0.8908,61.33,0.1541
2025-11-17,TATASTEEL,SHORT,09:40,173.54,14:30,173.39,SL,0.145,1930.1,13311,C,1,1,0,0,0,0.2481,0.9566,36.63,0.0288
2025-11-17,BEL,SHORT,10:20,424.5,14:30,424.4,SL,0.1,544.1,5441,C,1,0,0,1,0,0.4944,1.013,26.88,0.1646
2025-11-17,VEDL,SHORT,10:55,522,14:30,521.77,SL,0.225,995.63,4425,B,2,1,0,1,0,0.1331,1.0536,32.38,0.0957
2025-11-17,M&M,LONG,11:10,3720.8,14:45,3728.1,SL,7.3,4526.0,620,B,2,1,0,1,0,0.1797,0.9595,72.65,0.0753
2025-11-17,BAJFINANCE,LONG,10:05,1027.6,14:35,1027.8,SL,0.2,449.4,2247,C,1,0,0,1,0,0.4768,0.9245,69.02,0.1072
2025-11-17,TRENT,LONG,09:45,4404.9,14:30,4404.95,SL,0.05,26.2,524,C,1,0,1,0,0,0.4231,0.6584,61.21,0.0204
2025-11-17,IRCTC,LONG,09:35,715.5,14:30,715.5,SL,0.0,0.0,3228,C,1,1,0,0,0,0.0756,1.2648,62.31,0.0629
2025-11-17,GODREJPROP,SHORT,10:35,2191.6,15:15,2187.75,SL,3.85,4057.9,1054,B,2,1,0,1,0,0.044,1.013,28.49,0.1913
2025-11-17,RELIANCE,SHORT,11:20,1515,14:30,1515,SL,0,0,1524,A,3,1,1,1,0,0.2508,0.4554,33.32,0.066
2025-11-18,ADANIENT,SHORT,10:25,2452.3,14:30,2448.9,SL,3.4,3199.4,941,C,1,0,0,1,0,0.3819,1.0072,22.84,0.0652
2025-11-18,BEL,SHORT,11:00,424.25,15:20,421.1,EOD_1518,3.15,17148.6,5444,B,2,1,1,0,0,0.2194,0.7543,35.06,0.0118
2025-11-18,BPCL,SHORT,10:05,362.4,14:30,362.4,SL,0.0,0.0,6374,C,1,0,0,1,0,0.4469,0.8002,28.89,0.0276
2025-11-18,BAJFINANCE,SHORT,10:30,1012.9,14:30,1012.9,SL,0.0,0.0,2280,B,2,1,0,1,0,0.117,0.9971,30.26,0.1085
2025-11-18,GRASIM,SHORT,10:40,2763.3,14:30,2763.3,SL,0.0,0.0,835,B,2,1,0,1,0,0.1256,0.8468,34.73,0.1301
2025-11-18,GODREJPROP,SHORT,09:50,2154,14:30,2154,SL,0,0,1072,C,0,0,0,0,0,0.3936,1.2999,37.47,0.1206
2025-11-18,AXISBANK,LONG,09:45,1259,14:35,1262.7,SL,3.7,6785.8,1834,B,2,1,0,1,0,0.0587,0.8578,71.98,0.0477
2025-11-18,APOLLOHOSP,SHORT,09:35,7442,10:40,7394.0,TGT,48.0,14880.0,310,B,2,1,1,0,0,0.203,0.4233,39.28,0.0067
2025-11-19,BPCL,SHORT,11:05,358.25,15:20,355.75,EOD_1518,2.5,16120.0,6448,C,1,0,0,1,0,0.3446,1.0886,32.7,0.0697
2025-11-19,M&M,LONG,09:35,3704.8,15:20,3719,EOD_1518,14.2,8846.6,623,B,2,1,0,1,0,0.2798,0.942,80.53,0.0567
2025-11-19,BAJFINANCE,SHORT,13:30,1006.4,14:30,1005.75,SL,0.65,1491.75,2295,B,2,1,1,0,0,0.282,0.6657,39.48,0.1587
2025-11-19,TRENT,SHORT,09:45,4365,14:30,4363.25,SL,1.75,925.75,529,B,2,1,1,0,0,0.1659,0.5361,37.98,0.0115
2025-11-19,HAL,SHORT,11:40,4751,14:30,4751,SL,0,0,486,B,2,1,0,1,0,0.202,1.3934,29.53,0.1051
2025-11-19,AXISBANK,LONG,12:40,1271.4,14:30,1271.4,SL,0.0,0.0,1816,C,1,1,0,0,0,0.2562,0.818,62.19,0.0472
2025-11-19,APOLLOHOSP,LONG,12:05,7423,15:20,7460,EOD_1518,37,11507,311,C,1,0,0,1,0,0.3418,1.1855,81.43,0.0404
2025-11-20,ADANIENT,SHORT,10:30,2446.5,14:30,2446.5,SL,0.0,0.0,944,B,2,1,0,1,0,0.0329,1.1772,24.53,0.1469
2025-11-20,TATASTEEL,SHORT,09:55,172.87,14:35,172.78,SL,0.085,1135.77,13362,B,2,1,1,0,0,0.0886,0.7289,35.42,0.1329
2025-11-20,VEDL,SHORT,09:55,514.55,15:20,509.5,EOD_1518,5.05,22669.45,4489,B,2,1,0,1,0,0.0815,0.8162,31.8,0.0486
2025-11-20,BAJFINANCE,LONG,11:00,1015.8,13:35,1028.55,TGT,12.75,28993.5,2274,B,2,0,1,1,0,0.3139,0.7777,74.69,0.0591
2025-11-20,TRENT,LONG,12:30,4379.5,14:45,4389.75,SL,10.25,5401.75,527,B,2,1,1,0,0,0.0153,0.6097,62.24,0.0137
2025-11-20,IRCTC,SHORT,12:30,705.35,15:20,703.05,EOD_1518,2.3,7530.2,3274,A,3,1,1,1,0,0.0426,0.7443,33.53,0.0213
2025-11-20,RELIANCE,LONG,09:30,1538.2,15:20,1548.5,EOD_1518,10.3,15460.3,1501,B,2,1,1,0,0,0.0769,0.6696,60.09,0.0781
2025-11-21,ADANIENT,SHORT,10:10,2434.7,14:35,2431.35,SL,3.35,3175.8,948,C,0,0,0,0,0,0.3679,0.8256,35.38,0.0575
2025-11-21,TATASTEEL,SHORT,10:00,169.96,15:20,167.82,EOD_1518,2.14,29084.74,13591,C,1,0,0,1,0,0.3275,0.9532,26.51,0.1879
2025-11-21,BEL,SHORT,10:40,418.7,15:20,416.5,EOD_1518,2.2,12137.4,5517,B,2,1,0,1,0,0.2672,0.9195,23.15,0.1907
2025-11-21,BPCL,LONG,09:30,357.3,14:30,357.3,SL,0.0,0.0,6465,A,3,1,1,0,1,0.1828,0.7417,61.3,0.3793
2025-11-21,HAL,SHORT,09:35,4667,14:05,4605.5,TGT,61.5,30381.0,494,C,1,0,0,1,0,0.3704,0.8121,25.68,0.0664
2025-11-21,IRCTC,SHORT,10:15,694.7,15:20,689.9,EOD_1518,4.8,15960.0,3325,C,0,0,0,0,0,0.3285,0.8061,39.27,0.0863
2025-11-21,GODREJPROP,SHORT,09:35,2120.7,11:20,2089.8,TGT,30.9,33650.1,1089,B,2,1,0,1,0,0.2848,0.9478,21.67,0.0236
2025-11-24,ADANIENT,SHORT,09:50,2417.1,15:00,2394.75,TGT,22.35,21344.25,955,B,2,0,1,1,0,0.4057,0.5709,30.48,0.0455
2025-11-24,BEL,SHORT,09:55,409.4,15:20,403.65,EOD_1518,5.75,32441.5,5642,C,1,0,0,1,0,0.49,1.4045,23.86,0.0488
2025-11-24,BPCL,SHORT,10:40,353.8,14:05,349.0,TGT,4.8,31339.2,6529,B,2,1,0,1,0,0.1971,0.8903,18.78,0.0141
2025-11-24,TRENT,SHORT,09:40,4336.3,15:20,4310,EOD_1518,26.3,13991.6,532,A,3,1,1,1,0,0.2578,0.6849,20.31,0.0922
2025-11-24,IRCTC,SHORT,10:30,686.6,15:05,684.62,SL,1.975,6643.9,3364,C,1,0,0,1,0,0.4255,1.1652,29.66,0.0582
2025-11-24,AXISBANK,LONG,10:05,1281.8,14:30,1281.8,SL,0.0,0.0,1802,B,2,1,1,0,0,0.1539,0.6085,63.55,0.039
2025-11-25,ADANIENT,SHORT,09:45,2372.2,15:20,2333.9,EOD_1518,38.3,37265.9,973,C,1,0,0,1,0,0.3737,1.3743,17.71,0.1221
2025-11-25,IRCTC,SHORT,09:55,682.25,14:50,676.55,TGT,5.7,19294.5,3385,B,2,1,1,0,0,0.2573,0.4764,38.38,0.0806
2025-11-26,BEL,LONG,09:45,411.7,13:50,416.5,TGT,4.8,26928.0,5610,A,3,1,1,1,0,0.1709,0.7044,78.07,0.0729
2025-11-26,BPCL,LONG,10:35,354.45,15:20,357.2,EOD_1518,2.75,17921.75,6517,A,3,1,0,1,1,0.0866,2.0595,84.31,0.2687
2025-11-26,M&M,LONG,12:40,3697.8,14:30,3697.8,SL,0.0,0.0,624,B,2,1,1,0,0,0.0926,0.5679,60.86,0.1842
2025-11-26,BAJFINANCE,LONG,09:30,993.8,13:40,1012.55,TGT,18.75,43575.0,2324,C,1,0,0,1,0,0.3033,1.1672,80.55,0.0906
2025-11-26,HAL,LONG,09:30,4477,15:00,4517.65,TGT,40.65,20934.75,515,A,3,1,1,1,0,0.1783,0.5606,66.65,0.0447
2025-11-26,IRCTC,LONG,10:20,683.8,15:20,687.5,EOD_1518,3.7,12498.6,3378,C,1,0,0,1,0,0.3383,0.8774,85.63,0.0073
2025-11-26,GRASIM,LONG,09:40,2712.4,15:20,2745.2,EOD_1518,32.8,27912.8,851,A,3,1,1,1,0,0.2278,0.789,87.0,0.1551
2025-11-26,RELIANCE,LONG,09:50,1554,15:20,1570,EOD_1518,16,23776,1486,A,3,1,1,1,0,0.1146,0.7722,86.63,0.0966
2025-11-26,AXISBANK,LONG,09:30,1277.8,10:30,1290.55,TGT,12.75,23039.25,1807,A,3,1,1,1,0,0.2049,0.6417,72.04,0.0235
2025-11-26,APOLLOHOSP,LONG,09:45,7364,14:35,7375.75,SL,11.75,3677.75,313,A,3,1,1,1,0,0.2857,0.6926,66.11,0.0611
2025-11-27,TATASTEEL,SHORT,09:40,169.5,13:30,167.25,TGT,2.25,30663.0,13628,B,2,0,1,1,0,0.4916,0.708,15.62,0.1767
2025-11-27,BEL,SHORT,12:05,414.45,15:20,413.25,EOD_1518,1.2,6687.6,5573,B,2,0,1,1,0,0.4515,0.6394,30.0,0.0482
2025-11-27,M&M,SHORT,09:45,3697,11:50,3666.1,TGT,30.9,19281.6,624,A,3,1,1,1,0,0.0407,0.4869,29.11,0.0703
2025-11-27,TRENT,SHORT,09:35,4286.2,15:20,4269,EOD_1518,17.2,9253.6,538,B,2,1,1,0,0,0.1109,0.7652,38.16,0.0257
2025-11-27,HAL,SHORT,10:10,4490,15:00,4479.15,SL,10.85,5576.9,514,C,1,0,0,1,0,0.4722,0.9621,32.46,0.0401
2025-11-27,AXISBANK,SHORT,10:00,1291,15:00,1287.55,SL,3.45,6172.05,1789,C,0,0,0,0,0,0.475,0.9915,35.91,0.0155
2025-11-27,APOLLOHOSP,SHORT,09:40,7353.5,15:20,7322,EOD_1518,31.5,9891.0,314,B,2,0,1,1,0,0.3416,0.4556,33.81,0.1222
2025-11-28,BEL,SHORT,09:55,412.7,12:45,409.4,TGT,3.3,18470.1,5597,B,2,1,1,0,0,0.2576,0.5088,35.9,0.0242
2025-11-28,VEDL,LONG,09:50,523.1,11:35,529.78,TGT,6.675,29470.13,4415,B,2,1,0,1,0,0.1859,0.8316,85.8,0.0191
2025-11-28,BPCL,SHORT,10:10,351.8,15:20,349.05,EOD_1518,2.75,18056.5,6566,B,2,1,0,1,0,0.0986,1.336,31.85,0.0852
2025-11-28,TRENT,SHORT,11:00,4255,14:30,4250.5,SL,4.5,2439.0,542,A,3,1,1,1,0,0.2486,0.658,30.48,0.0047
2025-11-28,HAL,LONG,09:55,4509.9,15:20,4543.7,EOD_1518,33.8,17305.6,512,A,3,1,1,1,0,0.2196,0.6475,71.9,0.0821
2025-11-28,AXISBANK,SHORT,10:10,1279.9,15:00,1278.85,SL,1.05,1894.2,1804,B,2,1,1,0,0,0.2686,0.7032,38.36,0.0078
2025-12-01,ADANIENT,SHORT,11:45,2282.1,15:20,2262.9,EOD_1518,19.2,19430.4,1012,B,2,1,1,0,0,0.2683,0.7493,38.89,0.035
2025-12-01,M&M,SHORT,09:40,3771.7,10:45,3736.75,TGT,34.95,21389.4,612,C,1,0,1,0,0,0.4957,0.6098,35.62,0.008
2025-12-01,BAJFINANCE,SHORT,09:30,1032.7,15:20,1020,EOD_1518,12.7,28397.2,2236,A,3,1,1,1,0,0.0161,0.7747,21.41,0.1257
2025-12-01,TRENT,SHORT,09:40,4263.5,10:50,4231.25,TGT,32.25,17447.25,541,A,3,1,1,1,0,0.1503,0.4621,33.49,0.0422
2025-12-01,HAL,SHORT,09:40,4548,15:20,4526.5,EOD_1518,21.5,10900.5,507,C,1,0,1,0,0,0.4334,0.7894,36.72,0.0022
2025-12-01,IRCTC,SHORT,10:35,688.5,15:20,684.75,EOD_1518,3.75,12581.25,3355,A,3,1,1,1,0,0.0729,0.6754,18.7,0.0798
2025-12-01,GODREJPROP,SHORT,09:30,2111,11:55,2085.65,TGT,25.35,27732.9,1094,B,2,1,1,0,0,0.082,0.7816,37.28,0.0189
2025-12-01,AXISBANK,SHORT,09:30,1282.1,11:45,1271.75,TGT,10.35,18640.35,1801,A,3,1,1,1,0,0.1197,0.5148,23.17,0.0234
2025-12-01,APOLLOHOSP,SHORT,12:10,7335.5,15:20,7285,EOD_1518,50.5,15857.0,314,B,2,1,1,0,0,0.0546,0.6203,39.13,0.0068
2025-12-02,TATASTEEL,SHORT,10:10,167.66,14:30,167.6,SL,0.06,826.62,13777,B,2,1,1,0,0,0.0178,0.6024,39.76,0.1072
2025-12-02,BEL,SHORT,10:05,415.25,15:20,413.4,EOD_1518,1.85,10289.7,5562,A,3,1,1,1,0,0.144,0.7225,18.48,0.0962
2025-12-02,VEDL,LONG,10:05,534.8,15:20,537.4,EOD_1518,2.6,11229.4,4319,C,1,1,0,0,0,0.0656,0.8601,63.74,0.0187
2025-12-02,M&M,SHORT,09:40,3722.4,14:30,3722.4,SL,0.0,0.0,620,C,1,0,1,0,0,0.371,0.677,39.01,0.0107
2025-12-02,HAL,SHORT,09:50,4502,14:45,4494.75,SL,7.25,3719.25,513,A,3,1,1,1,0,0.1741,0.6619,25.12,0.0111
2025-12-02,IRCTC,SHORT,09:30,682.25,15:20,679.95,EOD_1518,2.3,7785.5,3385,C,1,0,1,0,0,0.3301,0.4177,36.52,0.0586
2025-12-02,RELIANCE,SHORT,09:35,1558.3,14:05,1544.5,TGT,13.8,20451.6,1482,A,3,1,1,1,0,0.1891,0.5711,16.88,0.0192
2025-12-02,AXISBANK,SHORT,09:30,1267,15:20,1260.5,EOD_1518,6.5,11849.5,1823,C,1,1,0,0,0,0.1591,0.955,38.88,0.1497
2025-12-03,ADANIENT,SHORT,09:45,2232.2,11:45,2213.0,TGT,19.2,19852.8,1034,A,3,1,1,1,0,0.2997,0.5107,9.73,0.0627
2025-12-03,TATASTEEL,SHORT,09:30,166.9,11:15,165.26,TGT,1.635,22628.4,13840,B,2,1,1,0,0,0.0576,0.5153,39.5,0.1376
2025-12-03,BEL,SHORT,09:30,407.2,15:20,403.95,EOD_1518,3.25,18434.0,5672,B,2,1,0,1,0,0.2857,1.1542,32.86,0.1961
2025-12-03,VEDL,SHORT,09:35,535.2,15:05,532.5,SL,2.7,11653.2,4316,C,0,0,0,0,0,0.4228,0.9342,36.31,0.1586
2025-12-03,BPCL,SHORT,10:00,347.1,14:05,349.55,SL,-2.45,-16304.75,6655,B,2,1,1,0,0,0.1915,0.6914,39.99,0.0144
2025-12-03,M&M,SHORT,09:35,3689,15:20,3647.7,EOD_1518,41.3,25853.8,626,A,3,1,0,1,1,0.1835,1.0464,12.81,0.335
2025-12-03,BAJFINANCE,SHORT,10:25,1017.6,14:30,1017.6,SL,0.0,0.0,2270,C,1,1,0,0,0,0.0358,0.8451,38.87,0.0098
2025-12-03,HAL,SHORT,09:30,4485.4,12:00,4426.0,TGT,59.4,30591.0,515,A+,4,1,1,1,1,0.0185,0.6354,22.83,0.2469
2025-12-03,IRCTC,SHORT,09:30,678.05,11:25,671.22,TGT,6.825,23245.95,3406,A,3,1,1,1,0,0.225,0.6637,23.54,0.0074
2025-12-03,GODREJPROP,SHORT,09:30,2082.1,11:20,2058.7,TGT,23.4,25950.6,1109,A,3,1,1,0,1,0.0668,0.5331,38.88,0.2157
2025-12-03,RELIANCE,SHORT,10:00,1542,15:20,1539.7,EOD_1518,2.3,3445.4,1498,B,2,0,1,1,0,0.363,0.5837,31.72,0.0907
2025-12-04,VEDL,SHORT,12:15,534,15:20,528.95,EOD_1518,5.05,21841.25,4325,B,2,1,0,1,0,0.2621,1.0581,26.04,0.0655
2025-12-04,BPCL,SHORT,09:50,346.7,15:00,345.75,SL,0.95,6328.9,6662,C,1,1,0,0,0,0.0048,1.3556,35.46,0.0432
2025-12-04,BAJFINANCE,LONG,09:35,1023.9,15:20,1028.1,EOD_1518,4.2,9475.2,2256,A,3,1,1,1,0,0.0751,0.5762,67.18,0.1957
2025-12-04,TRENT,LONG,10:55,4216.5,14:45,4220.25,SL,3.75,2051.25,547,A,3,1,0,1,1,0.0628,0.9985,66.05,0.3164
2025-12-04,IRCTC,SHORT,11:25,673.75,14:30,673.75,SL,0.0,0.0,3428,B,2,1,0,1,0,0.2367,0.9796,27.21,0.0371
2025-12-04,GODREJPROP,LONG,09:30,2079.9,14:35,2081.25,SL,1.35,1498.5,1110,C,1,0,0,1,0,0.3182,1.0962,71.55,0.0529
2025-12-04,APOLLOHOSP,LONG,10:05,7202,14:30,7202,SL,0,0,320,B,2,1,1,0,0,0.1829,0.5554,63.14,0.0556
2025-12-05,ADANIENT,LONG,11:00,2224.6,12:35,2246.35,TGT,21.75,22576.5,1038,B,2,0,1,1,0,0.3121,0.5349,72.66,0.117
2025-12-05,BPCL,LONG,10:40,346.35,11:55,348.9,TGT,2.55,17005.95,6669,A,3,1,1,1,0,0.2881,0.462,77.98,0.0289
2025-12-05,M&M,LONG,09:30,3691.9,15:20,3716.5,EOD_1518,24.6,15375.0,625,C,0,0,0,0,0,0.4084,1.2595,62.29,0.0786
2025-12-05,BAJFINANCE,LONG,10:00,1041.9,14:45,1047.65,SL,5.75,12747.75,2217,B,2,0,0,1,1,0.3217,1.0558,75.71,0.4241
2025-12-05,HAL,SHORT,09:35,4472.4,14:30,4464.5,SL,7.9,4076.4,516,C,1,0,0,0,1,0.3444,1.2409,37.04,0.3654
2025-12-05,GRASIM,LONG,10:15,2737.2,14:45,2742.0,SL,4.8,4046.4,843,A,3,1,1,1,0,0.1014,0.6868,80.37,0.0548
2025-12-05,RELIANCE,LONG,10:50,1533.7,14:45,1535.05,SL,1.35,2033.1,1506,A,3,1,1,1,0,0.1496,0.6259,84.44,0.111
