symbol,timeframe,signal,category,zone_width_atr,hold_period,zone_hold_rate,avg_zone_duration,avg_break_magnitude,max_break_magnitude,signal_frequency,total_signals,total_bars,score
NIFTY50,daily,HV_LOW_20,volatility,2.5,10,31.04,6.22,1.25,4.63,45.27,335,740,0.5796
NIFTY50,daily,HV_LOW_20,volatility,2.5,15,16.72,7.27,1.63,6.98,45.27,335,740,0.4795
NIFTY50,daily,HV_LOW_20,volatility,2.5,20,11.34,7.92,1.93,7.49,45.27,335,740,0.4285
NIFTY50,daily,HV_LOW_30,volatility,1.0,1,68.68,0.69,0.39,2.6,47.03,348,740,0.7846
NIFTY50,daily,HV_LOW_30,volatility,1.0,3,20.11,1.28,0.8,4.56,47.03,348,740,0.5218
NIFTY50,daily,HV_LOW_30,volatility,1.0,5,4.89,1.44,1.18,6.48,47.03,348,740,0.4178
NIFTY50,daily,HV_LOW_30,volatility,1.0,7,1.44,1.47,1.53,6.78,47.03,348,740,0.3748
NIFTY50,daily,HV_LOW_30,volatility,1.0,10,0.29,1.49,2.02,7.05,47.03,348,740,0.3381
NIFTY50,daily,HV_LOW_30,volatility,1.0,15,0.0,1.49,2.49,7.05,47.03,348,740,0.3082
NIFTY50,daily,HV_LOW_30,volatility,1.0,20,0.0,1.49,2.83,7.33,47.03,348,740,0.2898
NIFTY50,daily,HV_LOW_30,volatility,1.5,1,90.23,0.9,0.41,2.11,47.03,348,740,0.9132
NIFTY50,daily,HV_LOW_30,volatility,1.5,3,50.86,2.09,0.72,4.07,47.03,348,740,0.7021
NIFTY50,daily,HV_LOW_30,volatility,1.5,5,25.57,2.72,0.99,5.95,47.03,348,740,0.5599
NIFTY50,daily,HV_LOW_30,volatility,1.5,7,12.64,3.04,1.24,6.25,47.03,348,740,0.4762
NIFTY50,daily,HV_LOW_30,volatility,1.5,10,2.87,3.21,1.61,6.51,47.03,348,740,0.3993
NIFTY50,daily,HV_LOW_30,volatility,1.5,15,0.0,3.26,2.04,6.51,47.03,348,740,0.35
NIFTY50,daily,HV_LOW_30,volatility,1.5,20,0.0,3.26,2.37,6.91,47.03,348,740,0.3257
NIFTY50,daily,HV_LOW_30,volatility,2.0,1,97.41,0.97,0.58,1.62,47.03,348,740,0.9495
NIFTY50,daily,HV_LOW_30,volatility,2.0,3,71.26,2.53,0.65,3.57,47.03,348,740,0.8162
NIFTY50,daily,HV_LOW_30,volatility,2.0,5,46.84,3.58,0.85,5.42,47.03,348,740,0.6848
NIFTY50,daily,HV_LOW_30,volatility,2.0,7,30.75,4.26,1.05,5.73,47.03,348,740,0.5911
NIFTY50,daily,HV_LOW_30,volatility,2.0,10,14.94,4.86,1.35,5.99,47.03,348,740,0.4913
NIFTY50,daily,HV_LOW_30,volatility,2.0,15,5.75,5.26,1.69,5.99,47.03,348,740,0.4137
NIFTY50,daily,HV_LOW_30,volatility,2.0,20,3.16,5.45,1.99,6.49,47.03,348,740,0.3758
NIFTY50,daily,HV_LOW_30,volatility,2.5,1,98.28,0.98,0.41,1.12,47.03,348,740,0.9614
NIFTY50,daily,HV_LOW_30,volatility,2.5,3,86.49,2.78,0.74,3.08,47.03,348,740,0.8898
NIFTY50,daily,HV_LOW_30,volatility,2.5,5,66.67,4.21,0.79,4.88,47.03,348,740,0.7913
NIFTY50,daily,HV_LOW_30,volatility,2.5,7,52.01,5.32,0.97,5.2,47.03,348,740,0.7095
NIFTY50,daily,HV_LOW_30,volatility,2.5,10,33.62,6.5,1.21,5.46,47.03,348,740,0.6042
NIFTY50,daily,HV_LOW_30,volatility,2.5,15,19.83,7.68,1.48,5.46,47.03,348,740,0.5106
NIFTY50,daily,HV_LOW_30,volatility,2.5,20,10.92,8.36,1.68,6.07,47.03,348,740,0.4482
NIFTY50,daily,CHOP_HIGH_7,volatility,1.0,1,64.37,0.64,0.38,1.41,11.89,88,740,0.6187
NIFTY50,daily,CHOP_HIGH_7,volatility,1.0,3,12.64,1.14,0.86,3.69,11.89,88,740,0.3395
NIFTY50,daily,CHOP_HIGH_7,volatility,1.0,5,2.3,1.2,1.31,4.3,11.89,88,740,0.2522
NIFTY50,daily,CHOP_HIGH_7,volatility,1.0,7,0.0,1.21,1.69,6.08,11.89,88,740,0.2145
NIFTY50,daily,CHOP_HIGH_7,volatility,1.0,10,0.0,1.21,2.08,8.37,11.89,88,740,0.1884
NIFTY50,daily,CHOP_HIGH_7,volatility,1.0,15,0.0,1.22,2.62,9.79,11.89,88,740,0.159
NIFTY50,daily,CHOP_HIGH_7,volatility,1.0,20,0.0,1.2,2.67,8.45,11.89,88,740,0.1527
NIFTY50,daily,CHOP_HIGH_7,volatility,1.5,1,86.21,0.86,0.21,0.86,11.89,88,740,0.7563
NIFTY50,daily,CHOP_HIGH_7,volatility,1.5,3,41.38,1.87,0.72,3.2,11.89,88,740,0.5093
NIFTY50,daily,CHOP_HIGH_7,volatility,1.5,5,22.99,2.4,1.11,3.78,11.89,88,740,0.391
NIFTY50,daily,CHOP_HIGH_7,volatility,1.5,7,12.64,2.71,1.41,5.59,11.89,88,740,0.3192
NIFTY50,daily,CHOP_HIGH_7,volatility,1.5,10,6.9,2.94,1.74,7.89,11.89,88,740,0.2645
NIFTY50,daily,CHOP_HIGH_7,volatility,1.5,15,1.16,3.15,2.17,9.32,11.89,88,740,0.2076
NIFTY50,daily,CHOP_HIGH_7,volatility,1.5,20,1.22,3.24,2.22,8.13,11.89,88,740,0.1961
NIFTY50,daily,CHOP_HIGH_7,volatility,2.0,1,98.85,0.99,0.3,0.3,11.89,88,740,0.8288
NIFTY50,daily,CHOP_HIGH_7,volatility,2.0,3,66.67,2.51,0.64,2.72,11.89,88,740,0.6556
NIFTY50,daily,CHOP_HIGH_7,volatility,2.0,5,45.98,3.49,1.04,3.31,11.89,88,740,0.5297
NIFTY50,daily,CHOP_HIGH_7,volatility,2.0,7,34.48,4.23,1.33,5.1,11.89,88,740,0.453
NIFTY50,daily,CHOP_HIGH_7,volatility,2.0,10,18.39,4.93,1.47,7.4,11.89,88,740,0.3611
NIFTY50,daily,CHOP_HIGH_7,volatility,2.0,15,5.81,5.44,1.78,8.85,11.89,88,740,0.272
NIFTY50,daily,CHOP_HIGH_7,volatility,2.0,20,4.88,5.79,1.81,7.81,11.89,88,740,0.2525
NIFTY50,daily,CHOP_HIGH_7,volatility,2.5,1,100.0,1.0,0,0,11.89,88,740,0.8476
NIFTY50,daily,CHOP_HIGH_7,volatility,2.5,3,80.46,2.72,0.53,2.23,11.89,88,740,0.7296
NIFTY50,daily,CHOP_HIGH_7,volatility,2.5,5,60.92,4.07,0.93,2.99,11.89,88,740,0.617
NIFTY50,daily,CHOP_HIGH_7,volatility,2.5,7,50.57,5.13,1.25,4.61,11.89,88,740,0.5463
NIFTY50,daily,CHOP_HIGH_7,volatility,2.5,10,41.38,6.45,1.49,6.91,11.89,88,740,0.4825
NIFTY50,daily,CHOP_HIGH_7,volatility,2.5,15,22.09,8.0,1.61,8.38,11.89,88,740,0.3782
NIFTY50,daily,CHOP_HIGH_7,volatility,2.5,20,12.2,9.01,1.46,7.49,11.89,88,740,0.3281
NIFTY50,daily,CHOP_HIGH_14,volatility,1.0,1,58.82,0.59,0.24,0.56,4.59,34,740,0.5616
NIFTY50,daily,CHOP_HIGH_14,volatility,1.0,3,23.53,1.15,0.99,3.69,4.59,34,740,0.3493
NIFTY50,daily,CHOP_HIGH_14,volatility,1.0,5,2.94,1.29,1.39,3.69,4.59,34,740,0.2263
NIFTY50,daily,CHOP_HIGH_14,volatility,1.0,7,2.94,1.35,1.77,6.08,4.59,34,740,0.198
NIFTY50,daily,CHOP_HIGH_14,volatility,1.0,10,0.0,1.35,2.08,8.37,4.59,34,740,0.1621
NIFTY50,daily,CHOP_HIGH_14,volatility,1.0,15,0.0,1.39,2.68,9.79,4.59,34,740,0.1296
NIFTY50,daily,CHOP_HIGH_14,volatility,1.0,20,0.0,1.43,2.63,6.29,4.59,34,740,0.1275
NIFTY50,daily,CHOP_HIGH_14,volatility,1.5,1,91.18,0.91,0.05,0.09,4.59,34,740,0.7635
NIFTY50,daily,CHOP_HIGH_14,volatility,1.5,3,44.12,2.0,0.8,3.2,4.59,34,740,0.4961
NIFTY50,daily,CHOP_HIGH_14,volatility,1.5,5,20.59,2.56,1.19,3.2,4.59,34,740,0.3553
NIFTY50,daily,CHOP_HIGH_14,volatility,1.5,7,17.65,2.94,1.57,5.59,4.59,34,740,0.3101
NIFTY50,daily,CHOP_HIGH_14,volatility,1.5,10,14.71,3.41,1.93,7.89,4.59,34,740,0.2683
NIFTY50,daily,CHOP_HIGH_14,volatility,1.5,15,6.06,3.79,2.37,9.32,4.59,34,740,0.1983
NIFTY50,daily,CHOP_HIGH_14,volatility,1.5,20,0.0,4.2,2.16,5.95,4.59,34,740,0.174
NIFTY50,daily,CHOP_HIGH_14,volatility,2.0,1,100.0,1.0,0,0,4.59,34,740,0.8184
NIFTY50,daily,CHOP_HIGH_14,volatility,2.0,3,67.65,2.47,0.81,2.72,4.59,34,740,0.6214
NIFTY50,daily,CHOP_HIGH_14,volatility,2.0,5,41.18,3.38,1.06,2.72,4.59,34,740,0.4761
NIFTY50,daily,CHOP_HIGH_14,volatility,2.0,7,38.24,4.15,1.55,5.1,4.59,34,740,0.4279
NIFTY50,daily,CHOP_HIGH_14,volatility,2.0,10,35.29,5.26,1.98,7.4,4.59,34,740,0.3856
NIFTY50,daily,CHOP_HIGH_14,volatility,2.0,15,18.18,6.58,2.21,8.85,4.59,34,740,0.2905
NIFTY50,daily,CHOP_HIGH_14,volatility,2.0,20,6.67,7.57,1.81,5.62,4.59,34,740,0.2481
NIFTY50,daily,CHOP_HIGH_14,volatility,2.5,1,100.0,1.0,0,0,4.59,34,740,0.8184
NIFTY50,daily,CHOP_HIGH_14,volatility,2.5,3,88.24,2.79,1.35,2.23,4.59,34,740,0.7036
NIFTY50,daily,CHOP_HIGH_14,volatility,2.5,5,64.71,4.18,1.2,2.3,4.59,34,740,0.5961
NIFTY50,daily,CHOP_HIGH_14,volatility,2.5,7,58.82,5.35,1.8,4.61,4.59,34,740,0.5347
NIFTY50,daily,CHOP_HIGH_14,volatility,2.5,10,52.94,7.03,2.22,6.91,4.59,34,740,0.4818
NIFTY50,daily,CHOP_HIGH_14,volatility,2.5,15,27.27,9.21,1.98,8.38,4.59,34,740,0.371
NIFTY50,daily,CHOP_HIGH_14,volatility,2.5,20,16.67,10.9,1.54,5.28,4.59,34,740,0.3323
NIFTY50,daily,ADX_LOW_7_20,trend,1.0,1,66.67,0.67,0.36,0.99,3.65,27,740,0.6004
NIFTY50,daily,ADX_LOW_7_20,trend,1.0,3,14.81,1.15,0.83,3.23,3.65,27,740,0.3173
NIFTY50,daily,ADX_LOW_7_20,trend,1.0,5,3.7,1.26,1.38,3.42,3.65,27,740,0.2245
NIFTY50,daily,ADX_LOW_7_20,trend,1.0,7,3.7,1.33,1.59,3.42,3.65,27,740,0.2038
NIFTY50,daily,ADX_LOW_7_20,trend,1.0,10,0.0,1.33,1.79,4.2,3.65,27,740,0.1697
NIFTY50,daily,ADX_LOW_7_20,trend,1.0,15,0.0,1.33,2.16,4.74,3.65,27,740,0.146
NIFTY50,daily,ADX_LOW_7_20,trend,1.0,20,0.0,1.33,2.54,5.65,3.65,27,740,0.1263
NIFTY50,daily,ADX_LOW_7_20,trend,1.5,1,92.59,0.93,0.27,0.52,3.65,27,740,0.7593
NIFTY50,daily,ADX_LOW_7_20,trend,1.5,3,40.74,2.04,0.66,2.73,3.65,27,740,0.4868
NIFTY50,daily,ADX_LOW_7_20,trend,1.5,5,25.93,2.63,1.3,3.01,3.65,27,740,0.3715
NIFTY50,daily,ADX_LOW_7_20,trend,1.5,7,22.22,3.11,1.48,3.01,3.65,27,740,0.333
NIFTY50,daily,ADX_LOW_7_20,trend,1.5,10,14.81,3.67,1.61,3.89,3.65,27,740,0.2827
NIFTY50,daily,ADX_LOW_7_20,trend,1.5,15,7.41,4.04,1.86,4.43,3.65,27,740,0.2235
NIFTY50,daily,ADX_LOW_7_20,trend,1.5,20,0.0,4.26,2.09,5.34,3.65,27,740,0.1737
NIFTY50,daily,ADX_LOW_7_20,trend,2.0,1,96.3,0.96,0.05,0.05,3.65,27,740,0.7903
NIFTY50,daily,ADX_LOW_7_20,trend,2.0,3,62.96,2.44,0.56,2.23,3.65,27,740,0.607
NIFTY50,daily,ADX_LOW_7_20,trend,2.0,5,40.74,3.3,1.15,2.6,3.65,27,740,0.4634
NIFTY50,daily,ADX_LOW_7_20,trend,2.0,7,37.04,4.04,1.35,2.6,3.65,27,740,0.424
NIFTY50,daily,ADX_LOW_7_20,trend,2.0,10,37.04,5.15,1.66,3.58,3.65,27,740,0.3991
NIFTY50,daily,ADX_LOW_7_20,trend,2.0,15,18.52,6.44,1.62,4.12,3.65,27,740,0.3097
NIFTY50,daily,ADX_LOW_7_20,trend,2.0,20,7.41,7.07,1.77,5.03,3.65,27,740,0.2441
NIFTY50,daily,ADX_LOW_7_20,trend,2.5,1,100.0,1.0,0,0,3.65,27,740,0.8146
NIFTY50,daily,ADX_LOW_7_20,trend,2.5,3,85.19,2.85,0.6,1.73,3.65,27,740,0.7215
NIFTY50,daily,ADX_LOW_7_20,trend,2.5,5,51.85,3.96,0.94,2.19,3.65,27,740,0.5429
NIFTY50,daily,ADX_LOW_7_20,trend,2.5,7,44.44,4.85,1.09,2.19,3.65,27,740,0.4874
NIFTY50,daily,ADX_LOW_7_20,trend,2.5,10,40.74,6.11,1.34,3.28,3.65,27,740,0.4461
NIFTY50,daily,ADX_LOW_7_20,trend,2.5,15,33.33,7.96,1.49,3.81,3.65,27,740,0.3944
NIFTY50,daily,ADX_LOW_7_20,trend,2.5,20,18.52,9.07,1.54,4.73,3.65,27,740,0.3178
NIFTY50,daily,ADX_LOW_7_25,trend,1.0,1,68.12,0.68,0.45,2.82,9.32,69,740,0.628
NIFTY50,daily,ADX_LOW_7_25,trend,1.0,3,15.94,1.14,0.83,3.23,9.32,69,740,0.3444
NIFTY50,daily,ADX_LOW_7_25,trend,1.0,5,2.9,1.29,1.25,3.53,9.32,69,740,0.2506
NIFTY50,daily,ADX_LOW_7_25,trend,1.0,7,2.9,1.35,1.55,4.1,9.32,69,740,0.2254
NIFTY50,daily,ADX_LOW_7_25,trend,1.0,10,1.45,1.39,1.84,4.2,9.32,69,740,0.1975
NIFTY50,daily,ADX_LOW_7_25,trend,1.0,15,0.0,1.41,2.25,4.74,9.32,69,740,0.1661
NIFTY50,daily,ADX_LOW_7_25,trend,1.0,20,0.0,1.41,2.67,5.65,9.32,69,740,0.1447
NIFTY50,daily,ADX_LOW_7_25,trend,1.5,1,88.41,0.88,0.44,2.27,9.32,69,740,0.7501
NIFTY50,daily,ADX_LOW_7_25,trend,1.5,3,47.83,2.04,0.77,2.73,9.32,69,740,0.534
NIFTY50,daily,ADX_LOW_7_25,trend,1.5,5,28.99,2.72,1.2,3.01,9.32,69,740,0.4143
NIFTY50,daily,ADX_LOW_7_25,trend,1.5,7,21.74,3.19,1.44,3.7,9.32,69,740,0.3578
NIFTY50,daily,ADX_LOW_7_25,trend,1.5,10,8.7,3.55,1.52,3.89,9.32,69,740,0.2821
NIFTY50,daily,ADX_LOW_7_25,trend,1.5,15,2.9,3.74,1.87,4.43,9.32,69,740,0.2241
NIFTY50,daily,ADX_LOW_7_25,trend,1.5,20,0.0,3.83,2.22,5.34,9.32,69,740,0.1866
NIFTY50,daily,ADX_LOW_7_25,trend,2.0,1,97.1,0.97,0.89,1.73,9.32,69,740,0.7843
NIFTY50,daily,ADX_LOW_7_25,trend,2.0,3,63.77,2.41,0.61,2.23,9.32,69,740,0.6285
NIFTY50,daily,ADX_LOW_7_25,trend,2.0,5,40.58,3.29,0.98,2.6,9.32,69,740,0.492
NIFTY50,daily,ADX_LOW_7_25,trend,2.0,7,36.23,4.03,1.31,3.29,9.32,69,740,0.445
NIFTY50,daily,ADX_LOW_7_25,trend,2.0,10,28.99,5.01,1.48,3.58,9.32,69,740,0.3945
NIFTY50,daily,ADX_LOW_7_25,trend,2.0,15,17.39,6.14,1.72,4.12,9.32,69,740,0.32
NIFTY50,daily,ADX_LOW_7_25,trend,2.0,20,10.14,6.78,2.01,5.03,9.32,69,740,0.2653
NIFTY50,daily,ADX_LOW_7_25,trend,2.5,1,98.55,0.99,1.19,1.19,9.32,69,740,0.7811
NIFTY50,daily,ADX_LOW_7_25,trend,2.5,3,85.51,2.81,0.73,1.73,9.32,69,740,0.7377
NIFTY50,daily,ADX_LOW_7_25,trend,2.5,5,59.42,4.07,0.9,2.19,9.32,69,740,0.6018
NIFTY50,daily,ADX_LOW_7_25,trend,2.5,7,46.38,5.04,1.1,2.88,9.32,69,740,0.5231
NIFTY50,daily,ADX_LOW_7_25,trend,2.5,10,39.13,6.32,1.27,3.28,9.32,69,740,0.4693
NIFTY50,daily,ADX_LOW_7_25,trend,2.5,15,28.99,7.99,1.54,3.81,9.32,69,740,0.3983
NIFTY50,daily,ADX_LOW_7_25,trend,2.5,20,17.39,9.04,1.73,4.73,9.32,69,740,0.328
NIFTY50,daily,ADX_LOW_14_20,trend,1.0,1,75.0,0.75,0.31,0.99,16.22,120,740,0.7026
NIFTY50,daily,ADX_LOW_14_20,trend,1.0,3,24.17,1.47,0.56,1.95,16.22,120,740,0.437
NIFTY50,daily,ADX_LOW_14_20,trend,1.0,5,10.0,1.74,0.97,3.42,16.22,120,740,0.3359
NIFTY50,daily,ADX_LOW_14_20,trend,1.0,7,3.33,1.83,1.38,6.29,16.22,120,740,0.2755
NIFTY50,daily,ADX_LOW_14_20,trend,1.0,10,0.83,1.88,1.83,6.9,16.22,120,740,0.2324
NIFTY50,daily,ADX_LOW_14_20,trend,1.0,15,0.0,1.88,2.4,9.79,16.22,120,740,0.1937
NIFTY50,daily,ADX_LOW_14_20,trend,1.0,20,0.0,1.84,2.62,9.85,16.22,120,740,0.1786
NIFTY50,daily,ADX_LOW_14_20,trend,1.5,1,91.67,0.92,0.15,0.52,16.22,120,740,0.8087
NIFTY50,daily,ADX_LOW_14_20,trend,1.5,3,67.5,2.41,0.56,1.65,16.22,120,740,0.6729
NIFTY50,daily,ADX_LOW_14_20,trend,1.5,5,32.5,3.21,0.73,2.93,16.22,120,740,0.494
NIFTY50,daily,ADX_LOW_14_20,trend,1.5,7,23.33,3.73,1.18,5.79,16.22,120,740,0.4174
NIFTY50,daily,ADX_LOW_14_20,trend,1.5,10,10.0,4.14,1.5,6.43,16.22,120,740,0.3278
NIFTY50,daily,ADX_LOW_14_20,trend,1.5,15,2.5,4.35,1.96,9.32,16.22,120,740,0.2543
NIFTY50,daily,ADX_LOW_14_20,trend,1.5,20,0.0,4.45,2.12,9.23,16.22,120,740,0.2244
NIFTY50,daily,ADX_LOW_14_20,trend,2.0,1,99.17,0.99,0.05,0.05,16.22,120,740,0.8578
NIFTY50,daily,ADX_LOW_14_20,trend,2.0,3,80.83,2.72,0.41,1.35,16.22,120,740,0.7528
NIFTY50,daily,ADX_LOW_14_20,trend,2.0,5,63.33,4.05,0.72,2.44,16.22,120,740,0.6513
NIFTY50,daily,ADX_LOW_14_20,trend,2.0,7,45.0,5.03,1.09,5.29,16.22,120,740,0.5451
NIFTY50,daily,ADX_LOW_14_20,trend,2.0,10,25.83,6.02,1.29,5.97,16.22,120,740,0.4369
NIFTY50,daily,ADX_LOW_14_20,trend,2.0,15,13.33,6.91,1.67,8.85,16.22,120,740,0.3433
NIFTY50,daily,ADX_LOW_14_20,trend,2.0,20,11.21,7.59,1.86,8.61,16.22,120,740,0.3113
NIFTY50,daily,ADX_LOW_14_20,trend,2.5,1,100.0,1.0,0,0,16.22,120,740,0.8649
NIFTY50,daily,ADX_LOW_14_20,trend,2.5,3,94.17,2.92,0.52,1.05,16.22,120,740,0.815
NIFTY50,daily,ADX_LOW_14_20,trend,2.5,5,78.33,4.56,0.67,1.97,16.22,120,740,0.7338
NIFTY50,daily,ADX_LOW_14_20,trend,2.5,7,61.67,5.87,1.0,4.78,16.22,120,740,0.639
NIFTY50,daily,ADX_LOW_14_20,trend,2.5,10,45.83,7.39,1.24,5.5,16.22,120,740,0.5463
NIFTY50,daily,ADX_LOW_14_20,trend,2.5,15,30.83,9.23,1.55,8.38,16.22,120,740,0.4493
NIFTY50,daily,ADX_LOW_14_20,trend,2.5,20,20.69,10.53,1.56,7.99,16.22,120,740,0.3903
NIFTY50,daily,ADX_LOW_14_25,trend,1.0,1,75.77,0.76,0.36,2.6,30.68,227,740,0.7627
NIFTY50,daily,ADX_LOW_14_25,trend,1.0,3,29.52,1.52,0.68,4.56,30.68,227,740,0.5151
NIFTY50,daily,ADX_LOW_14_25,trend,1.0,5,15.42,1.9,1.07,6.03,30.68,227,740,0.4177
NIFTY50,daily,ADX_LOW_14_25,trend,1.0,7,6.61,2.07,1.41,6.29,30.68,227,740,0.352
NIFTY50,daily,ADX_LOW_14_25,trend,1.0,10,0.88,2.14,1.86,8.37,30.68,227,740,0.2946
NIFTY50,daily,ADX_LOW_14_25,trend,1.0,15,0.0,2.15,2.39,9.79,30.68,227,740,0.256
NIFTY50,daily,ADX_LOW_14_25,trend,1.0,20,0.0,2.14,2.69,9.85,30.68,227,740,0.2365
NIFTY50,daily,ADX_LOW_14_25,trend,1.5,1,92.07,0.92,0.28,2.11,30.68,227,740,0.864
NIFTY50,daily,ADX_LOW_14_25,trend,1.5,3,66.52,2.39,0.7,4.07,30.68,227,740,0.7201
NIFTY50,daily,ADX_LOW_14_25,trend,1.5,5,40.09,3.31,0.9,5.54,30.68,227,740,0.5792
NIFTY50,daily,ADX_LOW_14_25,trend,1.5,7,27.31,3.91,1.23,5.79,30.68,227,740,0.4944
NIFTY50,daily,ADX_LOW_14_25,trend,1.5,10,13.22,4.42,1.58,7.89,30.68,227,740,0.401
NIFTY50,daily,ADX_LOW_14_25,trend,1.5,15,3.98,4.75,1.95,9.32,30.68,227,740,0.3239
NIFTY50,daily,ADX_LOW_14_25,trend,1.5,20,0.9,4.93,2.19,9.23,30.68,227,740,0.2879
NIFTY50,daily,ADX_LOW_14_25,trend,2.0,1,99.12,0.99,0.83,1.62,30.68,227,740,0.884
NIFTY50,daily,ADX_LOW_14_25,trend,2.0,3,80.18,2.7,0.6,3.57,30.68,227,740,0.7993
NIFTY50,daily,ADX_LOW_14_25,trend,2.0,5,63.44,4.05,0.88,5.04,30.68,227,740,0.7031
NIFTY50,daily,ADX_LOW_14_25,trend,2.0,7,49.34,5.1,1.18,5.29,30.68,227,740,0.6185
NIFTY50,daily,ADX_LOW_14_25,trend,2.0,10,32.16,6.23,1.45,7.4,30.68,227,740,0.5181
NIFTY50,daily,ADX_LOW_14_25,trend,2.0,15,16.81,7.38,1.69,8.85,30.68,227,740,0.4206
NIFTY50,daily,ADX_LOW_14_25,trend,2.0,20,10.41,8.1,1.87,8.61,30.68,227,740,0.3703
NIFTY50,daily,ADX_LOW_14_25,trend,2.5,1,99.56,1.0,1.12,1.12,30.68,227,740,0.8751
NIFTY50,daily,ADX_LOW_14_25,trend,2.5,3,92.95,2.89,0.94,3.08,30.68,227,740,0.8492
NIFTY50,daily,ADX_LOW_14_25,trend,2.5,5,77.97,4.53,0.89,4.55,30.68,227,740,0.7804
NIFTY50,daily,ADX_LOW_14_25,trend,2.5,7,65.2,5.89,1.14,4.78,30.68,227,740,0.7059
NIFTY50,daily,ADX_LOW_14_25,trend,2.5,10,48.46,7.5,1.36,6.91,30.68,227,740,0.6122
NIFTY50,daily,ADX_LOW_14_25,trend,2.5,15,34.07,9.49,1.57,8.38,30.68,227,740,0.5229
NIFTY50,daily,ADX_LOW_14_25,trend,2.5,20,21.72,10.93,1.59,7.99,30.68,227,740,0.4551
NIFTY50,daily,ADX_LOW_20_20,trend,1.0,1,71.98,0.72,0.51,7.42,34.73,257,740,0.7504
NIFTY50,daily,ADX_LOW_20_20,trend,1.0,3,25.29,1.41,0.83,7.42,34.73,257,740,0.5009
NIFTY50,daily,ADX_LOW_20_20,trend,1.0,5,10.89,1.69,1.25,7.42,34.73,257,740,0.4001
NIFTY50,daily,ADX_LOW_20_20,trend,1.0,7,4.28,1.8,1.61,7.42,34.73,257,740,0.3432
NIFTY50,daily,ADX_LOW_20_20,trend,1.0,10,0.79,1.87,2.04,8.37,34.73,257,740,0.2979
NIFTY50,daily,ADX_LOW_20_20,trend,1.0,15,0.0,1.9,2.52,9.79,34.73,257,740,0.2637
NIFTY50,daily,ADX_LOW_20_20,trend,1.0,20,0.0,1.89,2.81,7.42,34.73,257,740,0.2454
NIFTY50,daily,ADX_LOW_20_20,trend,1.5,1,90.27,0.9,0.69,6.86,34.73,257,740,0.853
NIFTY50,daily,ADX_LOW_20_20,trend,1.5,3,58.75,2.21,0.86,6.86,34.73,257,740,0.6873
NIFTY50,daily,ADX_LOW_20_20,trend,1.5,5,31.91,2.96,1.08,6.86,34.73,257,740,0.5418
NIFTY50,daily,ADX_LOW_20_20,trend,1.5,7,19.07,3.41,1.36,6.86,34.73,257,740,0.458
NIFTY50,daily,ADX_LOW_20_20,trend,1.5,10,7.48,3.74,1.68,7.89,34.73,257,740,0.3767
NIFTY50,daily,ADX_LOW_20_20,trend,1.5,15,2.01,3.95,2.07,9.32,34.73,257,740,0.3169
NIFTY50,daily,ADX_LOW_20_20,trend,1.5,20,0.0,4.02,2.32,6.86,34.73,257,740,0.2863
NIFTY50,daily,ADX_LOW_20_20,trend,2.0,1,97.28,0.97,1.51,6.31,34.73,257,740,0.8622
NIFTY50,daily,ADX_LOW_20_20,trend,2.0,3,73.93,2.58,0.79,6.31,34.73,257,740,0.7754
NIFTY50,daily,ADX_LOW_20_20,trend,2.0,5,55.64,3.77,1.09,6.31,34.73,257,740,0.6688
NIFTY50,daily,ADX_LOW_20_20,trend,2.0,7,40.86,4.64,1.32,6.31,34.73,257,740,0.5824
NIFTY50,daily,ADX_LOW_20_20,trend,2.0,10,26.38,5.59,1.57,7.4,34.73,257,740,0.4934
NIFTY50,daily,ADX_LOW_20_20,trend,2.0,15,11.65,6.51,1.78,8.85,34.73,257,740,0.4011
NIFTY50,daily,ADX_LOW_20_20,trend,2.0,20,6.15,6.96,1.97,6.31,34.73,257,740,0.3544
NIFTY50,daily,ADX_LOW_20_20,trend,2.5,1,98.44,0.98,2.02,5.76,34.73,257,740,0.8489
NIFTY50,daily,ADX_LOW_20_20,trend,2.5,3,87.16,2.79,0.93,5.76,34.73,257,740,0.8363
NIFTY50,daily,ADX_LOW_20_20,trend,2.5,5,69.26,4.26,1.03,5.76,34.73,257,740,0.7454
NIFTY50,daily,ADX_LOW_20_20,trend,2.5,7,55.25,5.44,1.2,5.76,34.73,257,740,0.6674
NIFTY50,daily,ADX_LOW_20_20,trend,2.5,10,38.58,6.81,1.38,6.91,34.73,257,740,0.5741
NIFTY50,daily,ADX_LOW_20_20,trend,2.5,15,26.1,8.39,1.6,8.38,34.73,257,740,0.4911
NIFTY50,daily,ADX_LOW_20_20,trend,2.5,20,14.34,9.43,1.65,5.76,34.73,257,740,0.4246
NIFTY50,daily,ADX_LOW_20_25,trend,1.0,1,71.75,0.72,0.49,7.42,48.78,361,740,0.8062
NIFTY50,daily,ADX_LOW_20_25,trend,1.0,3,25.76,1.42,0.83,7.42,48.78,361,740,0.5596
NIFTY50,daily,ADX_LOW_20_25,trend,1.0,5,10.53,1.7,1.22,7.42,48.78,361,740,0.4565
NIFTY50,daily,ADX_LOW_20_25,trend,1.0,7,4.46,1.82,1.57,7.42,48.78,361,740,0.4022
NIFTY50,daily,ADX_LOW_20_25,trend,1.0,10,0.56,1.87,2.03,8.37,48.78,361,740,0.3537
