date,symbol,entry_time,exit_time,exit_reason,spot_at_entry,ce_strike,pe_strike,entry_premium,exit_premium,pnl,lots,dte,filter_used
2024-05-14,NIFTY50,12:30:00,15:20:00,time,22190.2,22450,21950,66.08,47.73,1376.63,1,2,NIFTY50_1520_OTM1.0
2024-05-15,NIFTY50,12:15:00,15:20:00,time,22203.7,22450,21950,24.06,5.82,1367.57,1,1,NIFTY50_1520_OTM1.0
2024-05-17,NIFTY50,12:00:00,15:20:00,time,22473.15,22700,22200,147.57,127.89,1476.22,1,4,NIFTY50_1520_OTM1.0
2024-05-21,NIFTY50,14:05:00,15:20:00,time,22549.85,22800,22300,68.9,60.2,652.54,1,2,NIFTY50_1520_OTM1.0
2024-05-23,NIFTY50,13:55:00,15:20:00,time,22857.9,23100,22600,26.63,31.26,-346.85,1,1,NIFTY50_1520_OTM1.0
2024-05-24,NIFTY50,12:15:00,15:20:00,time,22965.8,23200,22700,114.85,93.82,1576.92,1,3,NIFTY50_1520_OTM1.0
2024-05-29,NIFTY50,11:40:00,15:20:00,time,22722.95,23000,22450,20.39,2.46,1345.02,1,1,NIFTY50_1520_OTM1.0
2024-06-03,NIFTY50,13:00:00,15:20:00,time,23220.85,23500,22950,64.02,52.69,849.38,1,2,NIFTY50_1520_OTM1.0
2024-06-05,NIFTY50,12:20:00,15:20:00,time,22332.15,22600,22100,24.57,53.46,-2166.53,1,1,NIFTY50_1520_OTM1.0
2024-06-06,NIFTY50,13:20:00,15:20:00,time,22717.15,22950,22450,26.42,33.36,-520.96,1,1,NIFTY50_1520_OTM1.0
2024-06-07,NIFTY50,13:10:00,15:20:00,time,23208.25,23450,22950,117.03,112.1,370.15,1,3,NIFTY50_1520_OTM1.0
2024-06-13,NIFTY50,13:10:00,15:20:00,time,23411.3,23650,23150,28.91,13.25,1174.5,1,1,NIFTY50_1520_OTM1.0
2024-06-14,NIFTY50,11:25:00,15:20:00,time,23433.95,23700,23150,244.56,227.23,1299.65,1,7,NIFTY50_1520_OTM1.0
2024-06-18,NIFTY50,11:45:00,15:20:00,time,23539.3,23800,23300,230.19,212.57,1321.62,1,6,NIFTY50_1520_OTM1.0
2024-06-19,NIFTY50,12:25:00,15:20:00,time,23553.1,23800,23300,196.94,179.26,1326.03,1,5,NIFTY50_1520_OTM1.0
2024-06-24,NIFTY50,12:35:00,15:20:00,time,23537.3,23800,23300,120.01,101.68,1375.04,1,3,NIFTY50_1520_OTM1.0
2024-06-25,NIFTY50,14:00:00,15:20:00,time,23687.85,23950,23450,77.53,70.95,493.74,1,2,NIFTY50_1520_OTM1.0
2024-06-26,NIFTY50,12:55:00,15:20:00,time,23830.25,24100,23550,24.32,10.42,1042.25,1,1,NIFTY50_1520_OTM1.0
2024-06-27,NIFTY50,13:15:00,15:20:00,time,23977.8,24250,23700,24.81,19.06,431.03,1,1,NIFTY50_1520_OTM1.0
2024-07-01,NIFTY50,11:10:00,15:20:00,time,24078.7,24350,23800,113.46,90.53,1720.01,1,3,NIFTY50_1520_OTM1.0
2024-07-02,NIFTY50,14:10:00,15:20:00,time,24108.25,24350,23850,81.19,73.23,597.08,1,2,NIFTY50_1520_OTM1.0
2024-07-03,NIFTY50,11:30:00,15:20:00,time,24265.45,24550,24000,25.78,3.2,1693.49,1,1,NIFTY50_1520_OTM1.0
2024-07-04,NIFTY50,11:50:00,15:20:00,time,24332.75,24600,24050,26.2,4.37,1637.15,1,1,NIFTY50_1520_OTM1.0
2024-07-08,NIFTY50,14:15:00,15:20:00,time,24288.5,24550,24000,116.02,113.79,166.6,1,3,NIFTY50_1520_OTM1.0
2024-07-09,NIFTY50,12:15:00,15:20:00,time,24389.7,24650,24100,73.16,53.24,1493.57,1,2,NIFTY50_1520_OTM1.0
2024-07-10,NIFTY50,11:45:00,15:20:00,time,24241.9,24500,23950,26.16,9.54,1247.1,1,1,NIFTY50_1520_OTM1.0
2024-07-11,NIFTY50,11:40:00,15:20:00,time,24269.55,24550,24000,25.79,6.32,1460.43,1,1,NIFTY50_1520_OTM1.0
2024-07-12,NIFTY50,12:20:00,15:20:00,time,24501.65,24750,24250,130.57,109.1,1610.6,1,3,NIFTY50_1520_OTM1.0
2024-07-15,NIFTY50,12:10:00,15:20:00,time,24598.9,24850,24350,84.83,59.14,1927.17,1,2,NIFTY50_1520_OTM1.0
2024-07-18,NIFTY50,15:15:00,15:20:00,time,24808.5,25100,24550,27.88,27.42,35.14,1,1,NIFTY50_1520_OTM1.0
2024-07-23,NIFTY50,14:05:00,15:20:00,time,24493.55,24750,24200,74.12,63.89,767.51,1,2,NIFTY50_1520_OTM1.0
2024-07-25,NIFTY50,13:45:00,15:20:00,time,24367.7,24650,24100,26.15,16.61,715.79,1,1,NIFTY50_1520_OTM1.0
2024-07-26,NIFTY50,14:25:00,15:20:00,time,24783.6,25050,24500,120.92,119.21,128.44,1,3,NIFTY50_1520_OTM1.0
2024-07-29,NIFTY50,13:45:00,15:20:00,time,24857.55,25150,24600,76.09,64.4,876.39,1,2,NIFTY50_1520_OTM1.0
2024-07-31,NIFTY50,11:35:00,15:20:00,time,24925.65,25200,24650,28.3,4.62,1775.5,1,1,NIFTY50_1520_OTM1.0
2024-08-01,NIFTY50,13:20:00,15:20:00,time,24988.05,25250,24700,28.83,16.0,962.02,1,1,NIFTY50_1520_OTM1.0
2024-08-02,NIFTY50,12:05:00,15:20:00,time,24794.35,25050,24500,121.56,97.71,1788.51,1,3,NIFTY50_1520_OTM1.0
2024-08-05,NIFTY50,12:20:00,15:20:00,time,24022.6,24300,23750,69.9,49.82,1505.76,1,2,NIFTY50_1520_OTM1.0
2024-08-08,NIFTY50,14:25:00,15:20:00,time,24158.75,24450,23900,25.46,24.82,48.31,1,1,NIFTY50_1520_OTM1.0
2024-08-09,NIFTY50,11:35:00,15:20:00,time,24352.1,24600,24100,308.6,291.8,1259.59,1,8,NIFTY50_1520_OTM1.0
2024-08-12,NIFTY50,12:10:00,15:20:00,time,24388.1,24650,24100,261.96,243.98,1348.31,1,7,NIFTY50_1520_OTM1.0
2024-08-13,NIFTY50,15:15:00,15:20:00,time,24131.9,24400,23850,224.82,224.62,15.25,1,6,NIFTY50_1520_OTM1.0
2024-08-16,NIFTY50,13:15:00,15:20:00,time,24456.2,24750,24200,157.34,151.23,457.76,1,4,NIFTY50_1520_OTM1.0
2024-08-19,NIFTY50,12:45:00,15:20:00,time,24574.45,24850,24300,118.44,100.75,1326.93,1,3,NIFTY50_1520_OTM1.0
2024-08-20,NIFTY50,11:15:00,15:20:00,time,24705.3,25000,24450,74.96,44.43,2289.85,1,2,NIFTY50_1520_OTM1.0
2024-08-21,NIFTY50,12:50:00,15:20:00,time,24721.2,25000,24450,27.48,12.95,1089.58,1,1,NIFTY50_1520_OTM1.0
2024-08-26,NIFTY50,11:10:00,15:20:00,time,24982.35,25250,24700,122.94,94.62,2123.96,1,3,NIFTY50_1520_OTM1.0
2024-08-27,NIFTY50,12:30:00,15:20:00,time,25046.0,25300,24750,78.43,55.33,1732.58,1,2,NIFTY50_1520_OTM1.0
2024-08-28,NIFTY50,12:45:00,15:20:00,time,25094.85,25350,24800,29.51,10.76,1406.14,1,1,NIFTY50_1520_OTM1.0
2024-08-30,NIFTY50,13:40:00,15:20:00,time,25242.3,25500,24950,168.47,157.49,823.45,1,4,NIFTY50_1520_OTM1.0
2024-09-05,NIFTY50,11:50:00,15:20:00,time,25178.8,25450,24900,29.32,5.24,1806.23,1,1,NIFTY50_1520_OTM1.0
2024-09-06,NIFTY50,11:20:00,15:20:00,time,24894.45,25150,24600,164.15,136.6,2066.64,1,4,NIFTY50_1520_OTM1.0
2024-09-09,NIFTY50,12:10:00,15:20:00,time,24851.95,25150,24600,121.13,105.19,1195.02,1,3,NIFTY50_1520_OTM1.0
2024-09-10,NIFTY50,14:25:00,15:20:00,time,25113.3,25400,24850,78.01,73.83,313.08,1,2,NIFTY50_1520_OTM1.0
2024-09-13,NIFTY50,12:00:00,15:20:00,time,25372.65,25650,25100,126.72,102.13,1844.02,1,3,NIFTY50_1520_OTM1.0
2024-09-17,NIFTY50,12:10:00,15:20:00,time,25412.55,25700,25150,80.3,55.1,1890.1,1,2,NIFTY50_1520_OTM1.0
2024-09-18,NIFTY50,14:30:00,15:20:00,time,25348.0,25650,25050,24.14,18.68,409.88,1,1,NIFTY50_1520_OTM1.0
2024-09-19,NIFTY50,12:50:00,15:20:00,time,25435.7,25700,25150,30.49,11.74,1406.04,1,1,NIFTY50_1520_OTM1.0
2024-09-27,NIFTY50,15:00:00,15:20:00,time,26189.7,26500,25900,122.66,120.14,188.79,1,3,NIFTY50_1520_OTM1.0
2024-09-30,NIFTY50,12:25:00,15:20:00,time,25900.8,26200,25600,74.06,56.76,1297.79,1,2,NIFTY50_1520_OTM1.0
2024-10-01,NIFTY50,11:50:00,15:20:00,time,25795.75,26100,25500,25.69,4.04,1623.87,1,1,NIFTY50_1520_OTM1.0
2024-10-03,NIFTY50,14:55:00,15:20:00,time,25246.75,25500,24950,30.19,27.05,235.22,1,1,NIFTY50_1520_OTM1.0
2024-10-04,NIFTY50,14:10:00,15:20:00,time,25045.4,25300,24750,306.15,299.55,494.48,1,8,NIFTY50_1520_OTM1.0
2024-10-07,NIFTY50,12:10:00,15:20:00,time,24925.45,25200,24650,271.02,255.04,1197.98,1,7,NIFTY50_1520_OTM1.0
2024-10-08,NIFTY50,12:25:00,15:20:00,time,24930.75,25200,24650,237.91,233.8,308.16,1,6,NIFTY50_1520_OTM1.0
2024-10-09,NIFTY50,13:10:00,15:20:00,time,25104.35,25400,24850,204.09,195.21,666.16,1,5,NIFTY50_1520_OTM1.0
2024-10-11,NIFTY50,12:20:00,15:20:00,time,24938.85,25200,24650,164.4,148.29,1208.49,1,4,NIFTY50_1520_OTM1.0
2024-10-14,NIFTY50,11:15:00,15:20:00,time,25112.0,25400,24850,123.83,95.08,2156.35,1,3,NIFTY50_1520_OTM1.0
2024-10-15,NIFTY50,11:15:00,15:20:00,time,25067.2,25350,24800,77.67,45.93,2380.72,1,2,NIFTY50_1520_OTM1.0
2024-10-16,NIFTY50,12:45:00,15:20:00,time,24942.5,25200,24650,28.82,11.12,1327.33,1,1,NIFTY50_1520_OTM1.0
2024-10-17,NIFTY50,11:05:00,15:20:00,time,24806.45,25100,24550,27.91,3.66,1818.86,1,1,NIFTY50_1520_OTM1.0
2024-10-21,NIFTY50,11:25:00,15:20:00,time,24798.05,25050,24550,133.67,104.61,2179.47,1,3,NIFTY50_1520_OTM1.0
2024-10-22,NIFTY50,11:45:00,15:20:00,time,24639.85,24900,24350,75.04,62.03,975.75,1,2,NIFTY50_1520_OTM1.0
2024-10-24,NIFTY50,11:45:00,15:20:00,time,24413.85,24700,24150,26.34,4.15,1664.26,1,1,NIFTY50_1520_OTM1.0
2024-10-25,NIFTY50,11:35:00,15:20:00,time,24155.6,24400,23900,168.23,150.62,1321.18,1,4,NIFTY50_1520_OTM1.0
2024-10-28,NIFTY50,11:40:00,15:20:00,time,24427.85,24700,24150,117.03,93.77,1744.2,1,3,NIFTY50_1520_OTM1.0
2024-10-30,NIFTY50,14:50:00,15:20:00,time,24358.85,24650,24100,26.2,22.7,262.55,1,1,NIFTY50_1520_OTM1.0
2024-10-31,NIFTY50,11:50:00,15:20:00,time,24238.5,24500,23950,26.02,4.22,1635.01,1,1,NIFTY50_1520_OTM1.0
2024-11-04,NIFTY50,12:00:00,15:20:00,time,23946.45,24200,23700,124.49,105.61,1415.91,1,3,NIFTY50_1520_OTM1.0
2024-11-05,NIFTY50,15:05:00,15:20:00,time,24224.2,24500,23950,71.42,69.43,149.47,1,2,NIFTY50_1520_OTM1.0
2024-11-06,NIFTY50,13:05:00,15:20:00,time,24434.7,24700,24150,26.63,15.44,839.76,1,1,NIFTY50_1520_OTM1.0
2024-11-07,NIFTY50,11:25:00,15:20:00,time,24215.8,24500,23950,25.6,2.71,1716.41,1,1,NIFTY50_1520_OTM1.0
2024-11-08,NIFTY50,12:35:00,15:20:00,time,24141.95,24400,23900,126.5,106.99,1462.7,1,3,NIFTY50_1520_OTM1.0
2024-11-12,NIFTY50,14:15:00,15:20:00,time,23953.65,24200,23700,79.83,75.35,335.98,1,2,NIFTY50_1520_OTM1.0
2024-11-14,NIFTY50,12:20:00,15:20:00,time,23534.75,23800,23250,23.38,6.07,1298.2,1,1,NIFTY50_1520_OTM1.0
2024-11-18,NIFTY50,14:05:00,15:20:00,time,23493.25,23750,23250,28.94,21.47,560.06,1,1,NIFTY50_1520_OTM1.0
2024-11-21,NIFTY50,11:15:00,15:20:00,time,23337.75,23600,23100,28.35,2.73,1921.73,1,1,NIFTY50_1520_OTM1.0
2024-11-25,NIFTY50,14:25:00,15:20:00,time,24212.2,24500,23950,25.61,20.11,413.08,1,1,NIFTY50_1520_OTM1.0
2024-11-26,NIFTY50,11:25:00,15:20:00,time,24207.45,24450,23950,32.04,4.1,2095.15,1,1,NIFTY50_1520_OTM1.0
2024-11-28,NIFTY50,12:05:00,15:20:00,time,24083.45,24350,23800,113.69,99.63,1054.3,1,3,NIFTY50_1520_OTM1.0
2024-11-29,NIFTY50,12:00:00,15:20:00,time,24094.55,24350,23850,80.76,55.77,1874.62,1,2,NIFTY50_1520_OTM1.0
2024-12-03,NIFTY50,11:50:00,15:20:00,time,24403.35,24650,24150,32.76,8.09,1849.91,1,1,NIFTY50_1520_OTM1.0
2024-12-04,NIFTY50,13:40:00,15:20:00,time,24510.05,24800,24250,117.56,106.59,823.02,1,3,NIFTY50_1520_OTM1.0
2024-12-06,NIFTY50,12:45:00,15:20:00,time,24715.95,25000,24450,75.0,57.21,1334.57,1,2,NIFTY50_1520_OTM1.0
2024-12-09,NIFTY50,13:30:00,15:20:00,time,24642.5,24900,24350,27.68,14.18,1012.38,1,1,NIFTY50_1520_OTM1.0
2024-12-10,NIFTY50,14:05:00,15:20:00,time,24548.1,24800,24300,33.3,28.0,396.88,1,1,NIFTY50_1520_OTM1.0
2024-12-11,NIFTY50,12:00:00,15:20:00,time,24672.6,24950,24400,119.42,96.01,1755.7,1,3,NIFTY50_1520_OTM1.0
2024-12-12,NIFTY50,11:40:00,15:20:00,time,24600.1,24850,24350,84.87,56.47,2129.62,1,2,NIFTY50_1520_OTM1.0
2024-12-16,NIFTY50,12:25:00,15:20:00,time,24612.65,24900,24350,27.09,8.78,1373.69,1,1,NIFTY50_1520_OTM1.0
2024-12-17,NIFTY50,11:55:00,15:20:00,time,24383.8,24650,24100,26.42,5.86,1542.27,1,1,NIFTY50_1520_OTM1.0
2024-12-18,NIFTY50,11:30:00,15:20:00,time,24245.6,24500,24000,169.07,143.86,1890.05,1,4,NIFTY50_1520_OTM1.0
2024-12-19,NIFTY50,11:30:00,15:20:00,time,23957.35,24200,23700,124.94,97.93,2025.46,1,3,NIFTY50_1520_OTM1.0
2024-12-20,NIFTY50,14:10:00,15:20:00,time,23687.9,23950,23450,77.54,76.17,102.17,1,2,NIFTY50_1520_OTM1.0
2024-12-23,NIFTY50,13:55:00,15:20:00,time,23678.45,23950,23400,23.74,21.39,176.3,1,1,NIFTY50_1520_OTM1.0
2024-12-24,NIFTY50,11:25:00,15:20:00,time,23833.35,24100,23550,24.4,5.29,1433.43,1,1,NIFTY50_1520_OTM1.0
2024-12-26,NIFTY50,11:30:00,15:20:00,time,23763.6,24050,23500,109.93,84.56,1903.04,1,3,NIFTY50_1520_OTM1.0
2024-12-27,NIFTY50,11:25:00,15:20:00,time,23885.6,24150,23600,69.24,41.71,2064.47,1,2,NIFTY50_1520_OTM1.0
2024-12-30,NIFTY50,15:00:00,15:20:00,time,23665.35,23950,23400,23.62,21.45,162.39,1,1,NIFTY50_1520_OTM1.0
2024-12-31,NIFTY50,12:15:00,15:20:00,time,23596.0,23850,23350,29.36,9.99,1452.46,1,1,NIFTY50_1520_OTM1.0
2025-01-01,NIFTY50,12:05:00,15:20:00,time,23713.85,24000,23450,109.43,90.26,1437.32,1,3,NIFTY50_1520_OTM1.0
2025-01-02,NIFTY50,14:35:00,15:20:00,time,24179.8,24450,23900,71.22,65.88,400.63,1,2,NIFTY50_1520_OTM1.0
2025-01-03,NIFTY50,13:00:00,15:20:00,time,24110.2,24400,23850,25.26,21.09,312.79,1,1,NIFTY50_1520_OTM1.0
2025-01-07,NIFTY50,11:45:00,15:20:00,time,23740.1,24000,23500,29.94,6.43,1763.88,1,1,NIFTY50_1520_OTM1.0
2025-01-08,NIFTY50,15:15:00,15:20:00,time,23688.75,23950,23450,294.88,294.71,12.61,1,8,NIFTY50_1520_OTM1.0
2025-01-09,NIFTY50,12:20:00,15:20:00,time,23580.6,23850,23300,247.01,230.57,1233.06,1,7,NIFTY50_1520_OTM1.0
2025-01-10,NIFTY50,12:20:00,15:20:00,time,23518.6,23800,23250,214.25,199.01,1142.82,1,6,NIFTY50_1520_OTM1.0
2025-01-13,NIFTY50,12:50:00,15:20:00,time,23214.05,23450,22950,192.44,181.05,854.23,1,5,NIFTY50_1520_OTM1.0
2025-01-15,NIFTY50,14:45:00,15:20:00,time,23199.6,23450,22950,155.66,153.24,181.37,1,4,NIFTY50_1520_OTM1.0
2025-01-16,NIFTY50,12:10:00,15:20:00,time,23298.9,23550,23050,117.68,97.76,1493.78,1,3,NIFTY50_1520_OTM1.0
2025-01-17,NIFTY50,13:30:00,15:20:00,time,23183.7,23450,22950,73.65,60.68,972.99,1,2,NIFTY50_1520_OTM1.0
2025-01-20,NIFTY50,12:45:00,15:20:00,time,23350.8,23600,23100,28.42,10.44,1348.32,1,1,NIFTY50_1520_OTM1.0
2025-01-23,NIFTY50,11:10:00,15:20:00,time,23223.75,23500,22950,104.64,77.68,2021.52,1,3,NIFTY50_1520_OTM1.0
2025-01-24,NIFTY50,14:10:00,15:20:00,time,23142.25,23400,22900,73.32,66.85,484.71,1,2,NIFTY50_1520_OTM1.0
2025-01-27,NIFTY50,11:45:00,15:20:00,time,22892.0,23150,22650,26.58,7.75,1412.2,1,1,NIFTY50_1520_OTM1.0
2025-01-29,NIFTY50,13:05:00,15:20:00,time,23124.65,23400,22850,141.0,132.14,664.69,1,4,NIFTY50_1520_OTM1.0
2025-01-31,NIFTY50,11:50:00,15:20:00,time,23424.5,23700,23150,106.68,94.84,888.02,1,3,NIFTY50_1520_OTM1.0
2025-02-01,NIFTY50,13:25:00,15:20:00,time,23442.1,23700,23200,75.63,62.62,976.22,1,2,NIFTY50_1520_OTM1.0
2025-02-03,NIFTY50,14:35:00,15:20:00,time,23349.1,23600,23100,28.39,23.0,404.61,1,1,NIFTY50_1520_OTM1.0
2025-02-06,NIFTY50,11:05:00,15:20:00,time,23617.5,23900,23350,66.86,37.16,2227.2,1,2,NIFTY50_1520_OTM1.0
2025-02-10,NIFTY50,11:35:00,15:20:00,time,23389.25,23650,23150,28.54,4.23,1823.16,1,1,NIFTY50_1520_OTM1.0
2025-02-11,NIFTY50,14:35:00,15:20:00,time,23025.35,23300,22750,21.43,19.31,159.15,1,1,NIFTY50_1520_OTM1.0
2025-02-13,NIFTY50,15:05:00,15:20:00,time,23040.6,23300,22800,114.81,113.07,129.95,1,3,NIFTY50_1520_OTM1.0
2025-02-14,NIFTY50,12:10:00,15:20:00,time,22842.05,23100,22600,71.02,55.15,1190.05,1,2,NIFTY50_1520_OTM1.0
2025-02-17,NIFTY50,12:25:00,15:20:00,time,22819.55,23050,22550,26.92,31.43,-338.08,1,1,NIFTY50_1520_OTM1.0
2025-02-18,NIFTY50,11:45:00,15:20:00,time,22875.1,23150,22600,20.92,4.48,1233.4,1,1,NIFTY50_1520_OTM1.0
2025-02-19,NIFTY50,12:00:00,15:20:00,time,23005.7,23250,22750,153.4,134.33,1430.65,1,4,NIFTY50_1520_OTM1.0
2025-02-20,NIFTY50,12:05:00,15:20:00,time,22894.95,23150,22650,113.35,93.11,1518.05,1,3,NIFTY50_1520_OTM1.0
2025-02-21,NIFTY50,11:20:00,15:20:00,time,22752.0,23000,22500,70.48,44.63,1938.7,1,2,NIFTY50_1520_OTM1.0
2025-02-24,NIFTY50,11:10:00,15:20:00,time,22568.55,22800,22300,25.91,1.92,1799.62,1,1,NIFTY50_1520_OTM1.0
2025-02-25,NIFTY50,11:50:00,15:20:00,time,22557.25,22800,22300,25.46,4.51,1571.75,1,1,NIFTY50_1520_OTM1.0
2025-02-27,NIFTY50,12:50:00,15:20:00,time,22531.4,22800,22300,68.7,51.43,1295.7,1,2,NIFTY50_1520_OTM1.0
2025-02-28,NIFTY50,14:10:00,15:20:00,time,22138.5,22400,21900,23.75,17.25,487.82,1,1,NIFTY50_1520_OTM1.0
2025-03-04,NIFTY50,11:45:00,15:20:00,time,22054.8,22300,21800,23.53,4.06,1460.16,1,1,NIFTY50_1520_OTM1.0
2025-03-05,NIFTY50,13:10:00,15:20:00,time,22348.8,22600,22100,240.68,229.71,822.47,1,7,NIFTY50_1520_OTM1.0
2025-03-06,NIFTY50,14:20:00,15:20:00,time,22506.2,22750,22250,213.72,212.1,121.81,1,6,NIFTY50_1520_OTM1.0
2025-03-07,NIFTY50,11:30:00,15:20:00,time,22608.85,22850,22350,183.22,161.58,1622.99,1,5,NIFTY50_1520_OTM1.0
2025-03-12,NIFTY50,12:55:00,15:20:00,time,22367.7,22600,22100,108.72,107.51,91.27,1,3,NIFTY50_1520_OTM1.0
2025-03-13,NIFTY50,12:55:00,15:20:00,time,22459.0,22700,22200,68.48,52.55,1194.58,1,2,NIFTY50_1520_OTM1.0
2025-03-17,NIFTY50,11:50:00,15:20:00,time,22494.95,22750,22250,25.06,4.49,1542.71,1,1,NIFTY50_1520_OTM1.0
2025-03-18,NIFTY50,11:25:00,15:20:00,time,22753.6,23000,22500,26.13,9.71,1231.72,1,1,NIFTY50_1520_OTM1.0
2025-03-20,NIFTY50,14:45:00,15:20:00,time,23198.0,23450,22950,116.59,112.46,310.06,1,3,NIFTY50_1520_OTM1.0
2025-03-21,NIFTY50,12:00:00,15:20:00,time,23359.65,23600,23100,75.39,50.69,1852.8,1,2,NIFTY50_1520_OTM1.0
2025-03-24,NIFTY50,11:55:00,15:20:00,time,23621.35,23900,23350,23.46,5.45,1350.91,1,1,NIFTY50_1520_OTM1.0
2025-03-25,NIFTY50,12:20:00,15:20:00,time,23687.4,23950,23450,29.76,9.93,1487.12,1,1,NIFTY50_1520_OTM1.0
2025-03-26,NIFTY50,14:35:00,15:20:00,time,23535.6,23800,23300,76.36,73.68,200.81,1,2,NIFTY50_1520_OTM1.0
2025-04-01,NIFTY50,11:55:00,15:20:00,time,23197.25,23450,22950,27.78,6.47,1598.1,1,1,NIFTY50_1520_OTM1.0
2025-04-02,NIFTY50,11:50:00,15:20:00,time,23263.45,23500,23000,117.85,101.72,1210.22,1,3,NIFTY50_1520_OTM1.0
2025-04-03,NIFTY50,11:40:00,15:20:00,time,23283.05,23550,23050,74.42,48.6,1936.55,1,2,NIFTY50_1520_OTM1.0
2025-04-08,NIFTY50,13:40:00,15:20:00,time,22587.2,22850,22350,25.45,16.86,644.3,1,1,NIFTY50_1520_OTM1.0
2025-04-09,NIFTY50,12:55:00,15:20:00,time,22425.3,22650,22200,78.67,60.78,1342.06,1,2,NIFTY50_1520_OTM1.0
2025-04-15,NIFTY50,13:35:00,15:20:00,time,23327.2,23600,23050,22.49,12.17,774.1,1,1,NIFTY50_1520_OTM1.0
2025-04-17,NIFTY50,14:15:00,15:20:00,time,23828.0,24100,23550,68.57,62.14,482.23,1,2,NIFTY50_1520_OTM1.0
2025-04-21,NIFTY50,13:25:00,15:20:00,time,24154.7,24400,23900,31.75,17.01,1105.51,1,1,NIFTY50_1520_OTM1.0
2025-04-22,NIFTY50,11:40:00,15:20:00,time,24209.7,24500,23950,25.64,4.96,1550.66,1,1,NIFTY50_1520_OTM1.0
2025-04-23,NIFTY50,11:35:00,15:20:00,time,24200.3,24450,23950,127.3,118.3,674.92,1,3,NIFTY50_1520_OTM1.0
2025-04-24,NIFTY50,12:05:00,15:20:00,time,24263.65,24550,24000,71.61,47.93,1776.09,1,2,NIFTY50_1520_OTM1.0
2025-04-25,NIFTY50,11:25:00,15:20:00,time,23912.05,24200,23650,24.53,5.22,1447.7,1,1,NIFTY50_1520_OTM1.0
2025-04-29,NIFTY50,11:10:00,15:20:00,time,24356.05,24600,24100,32.62,3.17,2209.09,1,1,NIFTY50_1520_OTM1.0
2025-05-02,NIFTY50,12:55:00,15:20:00,time,24282.95,24550,24000,227.35,219.18,612.89,1,6,NIFTY50_1520_OTM1.0
2025-05-05,NIFTY50,12:50:00,15:20:00,time,24469.75,24750,24200,195.06,180.62,1083.08,1,5,NIFTY50_1520_OTM1.0
2025-05-07,NIFTY50,12:40:00,15:20:00,time,24388.35,24650,24100,157.39,142.5,1117.2,1,4,NIFTY50_1520_OTM1.0
2025-05-09,NIFTY50,13:10:00,15:20:00,time,24009.25,24250,23750,80.45,64.44,1200.89,1,2,NIFTY50_1520_OTM1.0
2025-05-12,NIFTY50,11:20:00,15:20:00,time,24722.75,25000,24450,27.5,30.26,-206.97,1,1,NIFTY50_1520_OTM1.0
2025-05-13,NIFTY50,14:05:00,15:20:00,time,24606.4,24900,24350,27.16,20.59,492.71,1,1,NIFTY50_1520_OTM1.0
2025-05-15,NIFTY50,14:45:00,15:20:00,time,25070.1,25350,24800,123.5,119.16,325.07,1,3,NIFTY50_1520_OTM1.0
2025-05-16,NIFTY50,14:45:00,15:20:00,time,25010.35,25300,24750,77.23,72.82,331.05,1,2,NIFTY50_1520_OTM1.0
2025-05-21,NIFTY50,11:20:00,15:20:00,time,24869.9,25150,24600,121.41,95.58,1937.17,1,3,NIFTY50_1520_OTM1.0
2025-05-23,NIFTY50,12:15:00,15:20:00,time,24843.6,25100,24550,76.76,53.73,1727.16,1,2,NIFTY50_1520_OTM1.0
2025-05-26,NIFTY50,11:50:00,15:20:00,time,24995.6,25250,24700,29.16,5.45,1778.49,1,1,NIFTY50_1520_OTM1.0
2025-05-27,NIFTY50,13:40:00,15:20:00,time,24847.4,25100,24550,28.68,15.77,968.04,1,1,NIFTY50_1520_OTM1.0
2025-05-28,NIFTY50,14:40:00,15:20:00,time,24782.0,25050,24500,120.84,115.51,399.52,1,3,NIFTY50_1520_OTM1.0
2025-06-02,NIFTY50,13:55:00,15:20:00,time,24708.45,25000,24450,27.51,17.57,744.92,1,1,NIFTY50_1520_OTM1.0
2025-06-03,NIFTY50,12:10:00,15:20:00,time,24615.35,24900,24350,27.08,10.88,1215.38,1,1,NIFTY50_1520_OTM1.0
2025-06-04,NIFTY50,11:30:00,15:20:00,time,24594.9,24850,24300,160.38,136.71,1774.92,1,4,NIFTY50_1520_OTM1.0
2025-06-05,NIFTY50,14:40:00,15:20:00,time,24751.55,25000,24500,133.27,129.5,282.6,1,3,NIFTY50_1520_OTM1.0
2025-06-06,NIFTY50,12:00:00,15:20:00,time,25011.85,25300,24750,77.24,51.46,1932.96,1,2,NIFTY50_1520_OTM1.0
2025-06-09,NIFTY50,12:30:00,15:20:00,time,25125.15,25400,24850,29.06,8.92,1510.42,1,1,NIFTY50_1520_OTM1.0
2025-06-10,NIFTY50,12:35:00,15:20:00,time,25133.8,25400,24850,29.26,9.56,1477.76,1,1,NIFTY50_1520_OTM1.0
2025-06-11,NIFTY50,15:00:00,15:20:00,time,25146.4,25400,24850,167.49,164.23,244.04,1,4,NIFTY50_1520_OTM1.0
2025-06-12,NIFTY50,15:00:00,15:20:00,time,24905.5,25200,24650,121.66,120.06,120.04,1,3,NIFTY50_1520_OTM1.0
2025-06-13,NIFTY50,11:50:00,15:20:00,time,24684.8,24950,24400,75.17,52.04,1734.87,1,2,NIFTY50_1520_OTM1.0
