label,symbol,strategy,strike_dist,hold_period,signal,trend_filter,lots,total_trades,win_rate,total_pnl,total_return_pct,cagr_pct,profit_factor,max_drawdown_pct,avg_premium,avg_zone_width_pct,zone_hold_rate,max_consecutive_losses,avg_pnl_per_trade,avg_win,avg_loss,max_win,max_loss,final_capital
NIFTY50_short_strangle_biweekly_monthly_Consensus3_SD2.0_TF2.0_L3,NIFTY50,short_strangle,2.0,biweekly,Consensus3,TF2.0,3,24,70.83,70439.25,7.04,2.33,1.74,2.88,456.34,3.93,8.33,2,2934.97,9747.09,-13608.75,16476.0,-30000.0,1070439.25
NIFTY50_short_strangle_biweekly_monthly_Consensus3_SD2.0_TF2.0_L5,NIFTY50,short_strangle,2.0,biweekly,Consensus3,TF2.0,5,24,70.83,138610.0,13.86,4.49,2.01,3.51,456.34,3.93,8.33,2,5775.42,16245.15,-19651.07,27460.0,-30000.0,1138610.0
NIFTY50_short_strangle_biweekly_monthly_Consensus3_SD2.0_TF2.5_L3,NIFTY50,short_strangle,2.0,biweekly,Consensus3,TF2.5,3,24,75.0,84858.0,8.49,2.79,1.97,2.88,467.98,4.02,12.5,2,3535.75,9598.38,-14652.12,16476.0,-30000.0,1084858.0
NIFTY50_short_strangle_biweekly_monthly_Consensus3_SD2.0_TF2.5_L5,NIFTY50,short_strangle,2.0,biweekly,Consensus3,TF2.5,5,24,75.0,162641.25,16.26,5.23,2.3,3.44,467.98,4.02,12.5,2,6776.72,15997.29,-20885.0,27460.0,-30000.0,1162641.25
NIFTY50_short_strangle_biweekly_monthly_Consensus3_SD2.5_noTF_L3,NIFTY50,short_strangle,2.5,biweekly,Consensus3,noTF,3,24,75.0,76871.25,7.69,2.54,1.91,2.89,395.25,5.03,41.67,2,3202.97,8976.33,-14117.12,15262.5,-30000.0,1076871.25
NIFTY50_short_strangle_biweekly_monthly_Consensus3_SD2.5_noTF_L5,NIFTY50,short_strangle,2.5,biweekly,Consensus3,noTF,5,24,75.0,148118.75,14.81,4.78,2.22,3.23,395.25,5.03,41.67,2,6171.61,14960.56,-20195.21,25437.5,-30000.0,1148118.75
NIFTY50_short_strangle_biweekly_monthly_Consensus3_SD2.5_TF1.5_L3,NIFTY50,short_strangle,2.5,biweekly,Consensus3,TF1.5,3,24,70.83,61906.5,6.19,2.05,1.67,2.89,386.01,4.92,29.17,2,2579.44,9080.12,-13207.93,15262.5,-30000.0,1061906.5
NIFTY50_short_strangle_biweekly_monthly_Consensus3_SD2.5_TF1.5_L5,NIFTY50,short_strangle,2.5,biweekly,Consensus3,TF1.5,5,24,70.83,123177.5,12.32,4.01,1.92,3.3,386.01,4.92,29.17,2,5132.4,15133.53,-19156.07,25437.5,-30000.0,1123177.5
NIFTY50_short_strangle_biweekly_monthly_Consensus3_SD2.5_TF2.0_L3,NIFTY50,short_strangle,2.5,biweekly,Consensus3,TF2.0,3,24,70.83,61906.5,6.19,2.05,1.67,2.89,386.01,4.92,29.17,2,2579.44,9080.12,-13207.93,15262.5,-30000.0,1061906.5
NIFTY50_short_strangle_biweekly_monthly_Consensus3_SD2.5_TF2.0_L5,NIFTY50,short_strangle,2.5,biweekly,Consensus3,TF2.0,5,24,70.83,123177.5,12.32,4.01,1.92,3.3,386.01,4.92,29.17,2,5132.4,15133.53,-19156.07,25437.5,-30000.0,1123177.5
NIFTY50_short_strangle_biweekly_monthly_Consensus3_SD2.5_TF2.5_L3,NIFTY50,short_strangle,2.5,biweekly,Consensus3,TF2.5,3,24,75.0,76871.25,7.69,2.54,1.91,2.89,395.25,5.03,41.67,2,3202.97,8976.33,-14117.12,15262.5,-30000.0,1076871.25
NIFTY50_short_strangle_biweekly_monthly_Consensus3_SD2.5_TF2.5_L5,NIFTY50,short_strangle,2.5,biweekly,Consensus3,TF2.5,5,24,75.0,148118.75,14.81,4.78,2.22,3.23,395.25,5.03,41.67,2,6171.61,14960.56,-20195.21,25437.5,-30000.0,1148118.75
NIFTY50_short_strangle_weekly_monthly_BB_only_SD1.5_noTF_L3,NIFTY50,short_strangle,1.5,weekly,BB_only,noTF,3,55,81.82,246435.0,24.64,7.8,4.33,3.38,523.44,2.89,27.27,3,4480.64,7119.73,-7395.3,17678.25,-24428.25,1246435.0
NIFTY50_short_strangle_weekly_monthly_BB_only_SD1.5_noTF_L5,NIFTY50,short_strangle,1.5,weekly,BB_only,noTF,5,55,81.82,429062.5,42.91,12.95,5.09,4.54,523.44,2.89,27.27,3,7801.14,11866.22,-10491.75,29463.75,-30000.0,1429062.5
NIFTY50_short_strangle_weekly_monthly_BB_only_SD1.5_TF1.5_L3,NIFTY50,short_strangle,1.5,weekly,BB_only,TF1.5,3,45,77.78,193586.25,19.36,6.22,3.5,2.77,526.24,2.9,33.33,3,4301.92,7744.56,-7747.35,15300.75,-24428.25,1193586.25
NIFTY50_short_strangle_weekly_monthly_BB_only_SD1.5_TF1.5_L5,NIFTY50,short_strangle,1.5,weekly,BB_only,TF1.5,5,45,77.78,340327.5,34.03,10.51,4.05,3.55,526.24,2.9,33.33,3,7562.83,12907.61,-11143.88,25501.25,-30000.0,1340327.5
NIFTY50_short_strangle_weekly_monthly_BB_only_SD1.5_TF2.0_L3,NIFTY50,short_strangle,1.5,weekly,BB_only,TF2.0,3,47,82.98,234737.25,23.47,7.46,5.57,2.16,529.24,2.93,36.17,3,4994.41,7337.29,-6427.12,15300.75,-21849.75,1234737.25
NIFTY50_short_strangle_weekly_monthly_BB_only_SD1.5_TF2.0_L5,NIFTY50,short_strangle,1.5,weekly,BB_only,TF2.0,5,47,82.98,397645.0,39.76,12.09,6.02,2.95,529.24,2.93,36.17,3,8460.53,12228.81,-9909.84,25501.25,-30000.0,1397645.0
NIFTY50_short_strangle_weekly_monthly_BB_only_SD1.5_TF2.5_L3,NIFTY50,short_strangle,1.5,weekly,BB_only,TF2.5,3,51,74.51,188968.5,18.9,6.08,2.88,3.3,526.84,2.9,33.33,4,3705.26,7623.12,-7746.92,17678.25,-30000.0,1188968.5
NIFTY50_short_strangle_weekly_monthly_BB_only_SD1.5_TF2.5_L5,NIFTY50,short_strangle,1.5,weekly,BB_only,TF2.5,5,51,74.51,341363.75,34.14,10.53,3.41,4.25,526.84,2.9,33.33,4,6693.41,12705.2,-10879.52,29463.75,-30000.0,1341363.75
NIFTY50_short_strangle_weekly_monthly_BB_only_SD2.0_noTF_L3,NIFTY50,short_strangle,2.0,weekly,BB_only,noTF,3,55,81.82,233106.75,23.31,7.41,4.28,3.18,444.86,3.86,52.73,3,4238.3,6757.15,-7096.5,16793.25,-23707.5,1233106.75
NIFTY50_short_strangle_weekly_monthly_BB_only_SD2.0_noTF_L5,NIFTY50,short_strangle,2.0,weekly,BB_only,noTF,5,55,81.82,404296.25,40.43,12.28,4.94,4.33,444.86,3.86,52.73,3,7350.84,11261.92,-10249.0,27988.75,-30000.0,1404296.25
NIFTY50_short_strangle_weekly_monthly_BB_only_SD2.0_TF1.5_L3,NIFTY50,short_strangle,2.0,weekly,BB_only,TF1.5,3,45,77.78,181650.75,18.17,5.86,3.42,2.79,447.48,3.88,53.33,3,4036.68,7333.48,-7502.1,14546.25,-23707.5,1181650.75
NIFTY50_short_strangle_weekly_monthly_BB_only_SD2.0_TF1.5_L5,NIFTY50,short_strangle,2.0,weekly,BB_only,TF1.5,5,45,77.78,315821.25,31.58,9.81,3.82,3.7,447.48,3.88,53.33,3,7018.25,12222.46,-11196.5,24243.75,-30000.0,1315821.25
NIFTY50_short_strangle_weekly_monthly_BB_only_SD2.0_TF2.0_L3,NIFTY50,short_strangle,2.0,weekly,BB_only,TF2.0,3,47,82.98,222072.75,22.21,7.08,5.33,2.2,451.01,3.9,57.45,3,4724.95,7007.83,-6404.06,14546.25,-22233.75,1222072.75
NIFTY50_short_strangle_weekly_monthly_BB_only_SD2.0_TF2.0_L5,NIFTY50,short_strangle,2.0,weekly,BB_only,TF2.0,5,47,82.98,377177.5,37.72,11.53,5.82,2.95,451.01,3.9,57.45,3,8025.05,11679.71,-9791.41,24243.75,-30000.0,1377177.5
NIFTY50_short_strangle_weekly_monthly_BB_only_SD2.0_TF2.5_L3,NIFTY50,short_strangle,2.0,weekly,BB_only,TF2.5,3,51,74.51,177686.25,17.77,5.74,2.82,3.18,447.83,3.89,54.9,4,3484.04,7241.33,-7498.79,16793.25,-30000.0,1177686.25
NIFTY50_short_strangle_weekly_monthly_BB_only_SD2.0_TF2.5_L5,NIFTY50,short_strangle,2.0,weekly,BB_only,TF2.5,5,51,74.51,323200.0,32.32,10.02,3.39,4.05,447.83,3.89,54.9,4,6337.25,12068.88,-10416.73,27988.75,-30000.0,1323200.0
NIFTY50_short_strangle_weekly_monthly_BB_only_SD2.5_noTF_L3,NIFTY50,short_strangle,2.5,weekly,BB_only,noTF,3,55,81.82,220384.5,22.04,7.03,4.32,3.07,376.15,4.83,72.73,3,4006.99,6373.15,-6640.72,15726.0,-22856.25,1220384.5
NIFTY50_short_strangle_weekly_monthly_BB_only_SD2.5_noTF_L5,NIFTY50,short_strangle,2.5,weekly,BB_only,noTF,5,55,81.82,379162.5,37.92,11.59,4.84,4.29,376.15,4.83,72.73,3,6893.86,10621.92,-9882.38,26210.0,-30000.0,1379162.5
NIFTY50_short_strangle_weekly_monthly_BB_only_SD2.5_TF1.5_L3,NIFTY50,short_strangle,2.5,weekly,BB_only,TF1.5,3,45,77.78,170647.5,17.06,5.52,3.44,2.52,377.85,4.85,71.11,3,3792.17,6876.32,-7002.38,13443.0,-22856.25,1170647.5
NIFTY50_short_strangle_weekly_monthly_BB_only_SD2.5_TF1.5_L5,NIFTY50,short_strangle,2.5,weekly,BB_only,TF1.5,5,45,77.78,296098.75,29.61,9.25,3.82,3.39,377.85,4.85,71.11,3,6579.97,11460.54,-10502.0,22405.0,-30000.0,1296098.75
NIFTY50_short_strangle_weekly_monthly_BB_only_SD2.5_TF2.0_L3,NIFTY50,short_strangle,2.5,weekly,BB_only,TF2.0,3,47,82.98,209958.75,21.0,6.72,5.55,1.95,380.67,4.88,70.21,3,4467.21,6567.9,-5773.69,13492.5,-19726.5,1209958.75
NIFTY50_short_strangle_weekly_monthly_BB_only_SD2.5_TF2.0_L5,NIFTY50,short_strangle,2.5,weekly,BB_only,TF2.0,5,47,82.98,352808.75,35.28,10.86,5.76,2.95,380.67,4.88,70.21,3,7506.57,10946.51,-9263.12,22487.5,-30000.0,1352808.75
NIFTY50_short_strangle_weekly_monthly_BB_only_SD2.5_TF2.5_L3,NIFTY50,short_strangle,2.5,weekly,BB_only,TF2.5,3,51,74.51,165230.25,16.52,5.35,2.77,3.27,378.06,4.87,70.59,4,3239.81,6800.68,-7168.9,15726.0,-30282.0,1165230.25
NIFTY50_short_strangle_weekly_monthly_BB_only_SD2.5_TF2.5_L5,NIFTY50,short_strangle,2.5,weekly,BB_only,TF2.5,5,51,74.51,298731.25,29.87,9.32,3.26,4.12,378.06,4.87,70.59,4,5857.48,11334.47,-10152.21,26210.0,-30000.0,1298731.25
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD1.5_noTF_L3,NIFTY50,short_strangle,1.5,weekly,BB+ATR,noTF,3,33,72.73,91962.0,9.2,3.03,2.0,5.28,498.38,2.73,33.33,4,2786.73,7654.22,-10193.25,15232.5,-27003.75,1091962.0
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD1.5_noTF_L5,NIFTY50,short_strangle,1.5,weekly,BB+ATR,noTF,5,33,72.73,182316.25,18.23,5.84,2.47,6.64,498.38,2.73,33.33,4,5524.73,12757.03,-13761.39,25387.5,-30000.0,1182316.25
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD1.5_TF1.5_L3,NIFTY50,short_strangle,1.5,weekly,BB+ATR,TF1.5,3,28,71.43,61929.75,6.19,2.06,1.85,3.05,485.55,2.67,21.43,3,2211.78,6744.26,-9119.44,15060.0,-24428.25,1061929.75
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD1.5_TF1.5_L5,NIFTY50,short_strangle,1.5,weekly,BB+ATR,TF1.5,5,28,71.43,120900.0,12.09,3.94,2.16,4.01,485.55,2.67,21.43,3,4317.86,11240.44,-12988.59,25100.0,-30000.0,1120900.0
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD1.5_TF2.0_L3,NIFTY50,short_strangle,1.5,weekly,BB+ATR,TF2.0,3,29,72.41,104941.5,10.49,3.44,2.83,2.59,488.09,2.7,34.48,3,3618.67,7723.0,-7155.19,15232.5,-21849.75,1104941.5
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD1.5_TF2.0_L5,NIFTY50,short_strangle,1.5,weekly,BB+ATR,TF2.0,5,29,72.41,181318.75,18.13,5.81,3.04,3.67,488.09,2.7,34.48,3,6252.37,12871.67,-11123.28,25387.5,-30000.0,1181318.75
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD1.5_TF2.5_L3,NIFTY50,short_strangle,1.5,weekly,BB+ATR,TF2.5,3,32,71.88,93230.25,9.32,3.07,2.13,2.82,501.13,2.74,31.25,3,2913.45,7626.16,-9130.17,15232.5,-30000.0,1093230.25
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD1.5_TF2.5_L5,NIFTY50,short_strangle,1.5,weekly,BB+ATR,TF2.5,5,32,71.88,181800.0,18.18,5.82,2.64,3.67,501.13,2.74,31.25,3,5681.25,12710.27,-12281.81,25387.5,-30000.0,1181800.0
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD2.0_noTF_L3,NIFTY50,short_strangle,2.0,weekly,BB+ATR,noTF,3,33,72.73,83271.75,8.33,2.75,1.9,5.39,424.57,3.64,51.52,4,2523.39,7314.28,-10252.33,14323.5,-27314.25,1083271.75
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD2.0_noTF_L5,NIFTY50,short_strangle,2.0,weekly,BB+ATR,noTF,5,33,72.73,167638.75,16.76,5.39,2.34,6.71,424.57,3.64,51.52,4,5079.96,12190.47,-13881.39,23872.5,-30000.0,1167638.75
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD2.0_TF1.5_L3,NIFTY50,short_strangle,2.0,weekly,BB+ATR,TF1.5,3,28,71.43,59485.5,5.95,1.98,1.84,3.01,413.32,3.55,35.71,3,2124.48,6511.54,-8843.16,14218.5,-23707.5,1059485.5
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD2.0_TF1.5_L5,NIFTY50,short_strangle,2.0,weekly,BB+ATR,TF1.5,5,28,71.43,112212.5,11.22,3.67,2.07,4.06,413.32,3.55,35.71,3,4007.59,10852.56,-13104.84,23697.5,-30000.0,1112212.5
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD2.0_TF2.0_L3,NIFTY50,short_strangle,2.0,weekly,BB+ATR,TF2.0,3,29,72.41,98149.5,9.81,3.22,2.7,2.67,416.29,3.58,51.72,3,3384.47,7421.68,-7213.22,14323.5,-22233.75,1098149.5
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD2.0_TF2.0_L5,NIFTY50,short_strangle,2.0,weekly,BB+ATR,TF2.0,5,29,72.41,170638.75,17.06,5.48,2.91,3.73,416.29,3.58,51.72,3,5884.09,12369.46,-11140.0,23872.5,-30000.0,1170638.75
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD2.0_TF2.5_L3,NIFTY50,short_strangle,2.0,weekly,BB+ATR,TF2.5,3,32,71.88,84646.5,8.46,2.79,2.02,2.83,427.18,3.65,50.0,3,2645.2,7284.85,-9211.67,14323.5,-30000.0,1084646.5
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD2.0_TF2.5_L5,NIFTY50,short_strangle,2.0,weekly,BB+ATR,TF2.5,5,32,71.88,168133.75,16.81,5.41,2.51,3.73,427.18,3.65,50.0,3,5254.18,12141.41,-12346.53,23872.5,-30000.0,1168133.75
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD2.5_noTF_L3,NIFTY50,short_strangle,2.5,weekly,BB+ATR,noTF,3,33,72.73,81192.0,8.12,2.68,1.97,4.89,358.73,4.55,57.58,4,2460.36,6855.75,-9260.67,13492.5,-26418.0,1081192.0
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD2.5_noTF_L5,NIFTY50,short_strangle,2.5,weekly,BB+ATR,noTF,5,33,72.73,155988.75,15.6,5.03,2.32,6.45,358.73,4.55,57.58,4,4726.93,11426.25,-13137.92,22487.5,-30000.0,1155988.75
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD2.5_TF1.5_L3,NIFTY50,short_strangle,2.5,weekly,BB+ATR,TF1.5,3,28,71.43,57731.25,5.77,1.92,1.89,2.69,350.94,4.42,50.0,3,2061.83,6132.04,-8113.69,13443.0,-22856.25,1057731.25
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD2.5_TF1.5_L5,NIFTY50,short_strangle,2.5,weekly,BB+ATR,TF1.5,5,28,71.43,107905.0,10.79,3.53,2.12,3.67,350.94,4.42,50.0,3,3853.75,10220.06,-12062.03,22405.0,-30000.0,1107905.0
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD2.5_TF2.0_L3,NIFTY50,short_strangle,2.5,weekly,BB+ATR,TF2.0,3,29,72.41,95564.25,9.56,3.14,2.9,2.26,352.19,4.47,51.72,3,3295.32,6947.21,-6290.91,13492.5,-19726.5,1095564.25
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD2.5_TF2.0_L5,NIFTY50,short_strangle,2.5,weekly,BB+ATR,TF2.0,5,29,72.41,162151.25,16.22,5.22,3.0,3.47,352.19,4.47,51.72,3,5591.42,11578.69,-10125.16,22487.5,-30000.0,1162151.25
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD2.5_TF2.5_L3,NIFTY50,short_strangle,2.5,weekly,BB+ATR,TF2.5,3,32,71.88,80975.25,8.1,2.67,2.07,2.87,360.16,4.58,56.25,3,2530.48,6822.78,-8438.75,13492.5,-30282.0,1080975.25
NIFTY50_short_strangle_weekly_monthly_BB+ATR_SD2.5_TF2.5_L5,NIFTY50,short_strangle,2.5,weekly,BB+ATR,TF2.5,5,32,71.88,158306.25,15.83,5.11,2.53,3.47,360.16,4.58,56.25,3,4947.07,11371.3,-11470.42,22487.5,-30000.0,1158306.25
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD1.5_noTF_L3,NIFTY50,short_strangle,1.5,weekly,Consensus3,noTF,3,36,69.44,132807.0,13.28,4.34,2.6,3.02,532.45,2.94,33.33,3,3689.08,8633.76,-7548.82,15300.75,-30000.0,1132807.0
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD1.5_noTF_L5,NIFTY50,short_strangle,1.5,weekly,Consensus3,noTF,5,36,69.44,247761.25,24.78,7.83,3.21,3.01,532.45,2.94,33.33,3,6882.26,14389.6,-10179.89,25501.25,-30000.0,1247761.25
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD1.5_TF1.5_L3,NIFTY50,short_strangle,1.5,weekly,Consensus3,TF1.5,3,36,63.89,78974.25,7.9,2.62,1.72,5.18,525.11,2.93,22.22,4,2193.73,8199.88,-8432.54,15300.75,-30000.0,1078974.25
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD1.5_TF1.5_L5,NIFTY50,short_strangle,1.5,weekly,Consensus3,TF1.5,5,36,63.89,169307.5,16.93,5.47,2.17,5.81,525.11,2.93,22.22,4,4702.99,13666.47,-11155.48,25501.25,-30000.0,1169307.5
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD1.5_TF2.0_L3,NIFTY50,short_strangle,1.5,weekly,Consensus3,TF2.0,3,36,66.67,96952.5,9.7,3.2,1.92,5.09,529.03,2.92,30.56,4,2693.12,8423.81,-8768.25,15300.75,-30000.0,1096952.5
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD1.5_TF2.0_L5,NIFTY50,short_strangle,1.5,weekly,Consensus3,TF2.0,5,36,66.67,194973.75,19.5,6.26,2.37,5.68,529.03,2.92,30.56,4,5415.94,14039.69,-11831.56,25501.25,-30000.0,1194973.75
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD1.5_TF2.5_L3,NIFTY50,short_strangle,1.5,weekly,Consensus3,TF2.5,3,36,69.44,132807.0,13.28,4.34,2.6,3.02,532.45,2.94,33.33,3,3689.08,8633.76,-7548.82,15300.75,-30000.0,1132807.0
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD1.5_TF2.5_L5,NIFTY50,short_strangle,1.5,weekly,Consensus3,TF2.5,5,36,69.44,247761.25,24.78,7.83,3.21,3.01,532.45,2.94,33.33,3,6882.26,14389.6,-10179.89,25501.25,-30000.0,1247761.25
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD2.0_noTF_L3,NIFTY50,short_strangle,2.0,weekly,Consensus3,noTF,3,36,69.44,119940.0,11.99,3.93,2.41,3.18,453.15,3.92,50.0,3,3331.67,8191.65,-7713.75,14546.25,-30000.0,1119940.0
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD2.0_noTF_L5,NIFTY50,short_strangle,2.0,weekly,Consensus3,noTF,5,36,69.44,226956.25,22.7,7.22,2.98,3.26,453.15,3.92,50.0,3,6304.34,13652.75,-10396.59,24243.75,-30000.0,1226956.25
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD2.0_TF1.5_L3,NIFTY50,short_strangle,2.0,weekly,Consensus3,TF1.5,3,36,63.89,71124.0,7.11,2.37,1.66,5.14,448.52,3.87,38.89,4,1975.67,7797.62,-8324.71,14546.25,-30000.0,1071124.0
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD2.0_TF1.5_L5,NIFTY50,short_strangle,2.0,weekly,Consensus3,TF1.5,5,36,63.89,151610.0,15.16,4.93,2.03,6.08,448.52,3.87,38.89,4,4211.39,12996.03,-11330.67,24243.75,-30000.0,1151610.0
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD2.0_TF2.0_L3,NIFTY50,short_strangle,2.0,weekly,Consensus3,TF2.0,3,36,66.67,87283.5,8.73,2.89,1.83,5.07,450.67,3.89,47.22,4,2424.54,8011.22,-8748.81,14546.25,-30000.0,1087283.5
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD2.0_TF2.0_L5,NIFTY50,short_strangle,2.0,weekly,Consensus3,TF2.0,5,36,66.67,176086.25,17.61,5.68,2.22,5.95,450.67,3.89,47.22,4,4891.28,13352.03,-12030.21,24243.75,-30000.0,1176086.25
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD2.0_TF2.5_L3,NIFTY50,short_strangle,2.0,weekly,Consensus3,TF2.5,3,36,69.44,119940.0,11.99,3.93,2.41,3.18,453.15,3.92,50.0,3,3331.67,8191.65,-7713.75,14546.25,-30000.0,1119940.0
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD2.0_TF2.5_L5,NIFTY50,short_strangle,2.0,weekly,Consensus3,TF2.5,5,36,69.44,226956.25,22.7,7.22,2.98,3.26,453.15,3.92,50.0,3,6304.34,13652.75,-10396.59,24243.75,-30000.0,1226956.25
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD2.5_noTF_L3,NIFTY50,short_strangle,2.5,weekly,Consensus3,noTF,3,36,72.22,112295.25,11.23,3.69,2.45,3.02,382.71,4.89,61.11,2,3119.31,7304.45,-7762.05,13492.5,-30282.0,1112295.25
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD2.5_noTF_L5,NIFTY50,short_strangle,2.5,weekly,Consensus3,noTF,5,36,72.22,210506.25,21.05,6.73,2.99,2.99,382.71,4.89,61.11,2,5847.4,12174.09,-10602.0,22487.5,-30000.0,1210506.25
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD2.5_TF1.5_L3,NIFTY50,short_strangle,2.5,weekly,Consensus3,TF1.5,3,36,66.67,64571.25,6.46,2.15,1.63,4.99,379.46,4.83,55.56,3,1793.65,6938.34,-8495.75,13443.0,-30282.0,1064571.25
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD2.5_TF1.5_L5,NIFTY50,short_strangle,2.5,weekly,Consensus3,TF1.5,5,36,66.67,139775.0,13.98,4.56,2.01,5.81,379.46,4.83,55.56,3,3882.64,11563.91,-11479.9,22405.0,-30000.0,1139775.0
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD2.5_TF2.0_L3,NIFTY50,short_strangle,2.5,weekly,Consensus3,TF2.0,3,36,69.44,80409.0,8.04,2.67,1.82,4.92,380.66,4.86,58.33,2,2233.58,7127.4,-8888.73,13443.0,-30282.0,1080409.0
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD2.5_TF2.0_L5,NIFTY50,short_strangle,2.5,weekly,Consensus3,TF2.0,5,36,69.44,160955.0,16.1,5.22,2.18,5.7,380.66,4.86,58.33,2,4470.97,11879.0,-12365.45,22405.0,-30000.0,1160955.0
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD2.5_TF2.5_L3,NIFTY50,short_strangle,2.5,weekly,Consensus3,TF2.5,3,36,72.22,112295.25,11.23,3.69,2.45,3.02,382.71,4.89,61.11,2,3119.31,7304.45,-7762.05,13492.5,-30282.0,1112295.25
NIFTY50_short_strangle_weekly_monthly_Consensus3_SD2.5_TF2.5_L5,NIFTY50,short_strangle,2.5,weekly,Consensus3,TF2.5,5,36,72.22,210506.25,21.05,6.73,2.99,2.99,382.71,4.89,61.11,2,5847.4,12174.09,-10602.0,22487.5,-30000.0,1210506.25
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD1.5_noTF_L3,NIFTY50,iron_condor,1.5,biweekly,BB_only,noTF,3,32,43.75,-34547.25,-3.45,-1.17,0.34,3.45,215.35,3.01,12.5,5,-1079.6,1280.2,-2915.0,3184.5,-9713.25,965452.75
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD1.5_noTF_L5,NIFTY50,iron_condor,1.5,biweekly,BB_only,noTF,5,32,43.75,-57578.75,-5.76,-1.97,0.34,5.76,215.35,3.01,12.5,5,-1799.34,2133.66,-4858.33,5307.5,-16188.75,942421.25
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD1.5_TF1.5_L3,NIFTY50,iron_condor,1.5,biweekly,BB_only,TF1.5,3,29,31.03,-59452.5,-5.95,-2.03,0.14,5.95,204.72,2.85,10.34,9,-2050.09,1109.0,-3471.68,2147.25,-9713.25,940547.5
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD1.5_TF1.5_L5,NIFTY50,iron_condor,1.5,biweekly,BB_only,TF1.5,5,29,31.03,-99087.5,-9.91,-3.44,0.14,9.91,204.72,2.85,10.34,9,-3416.81,1848.33,-5786.12,3578.75,-16188.75,900912.5
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD1.5_TF2.0_L3,NIFTY50,iron_condor,1.5,biweekly,BB_only,TF2.0,3,29,27.59,-57346.5,-5.73,-1.96,0.14,5.73,205.5,2.87,10.34,5,-1977.47,1195.03,-3186.04,2772.75,-9713.25,942653.5
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD1.5_TF2.0_L5,NIFTY50,iron_condor,1.5,biweekly,BB_only,TF2.0,5,29,27.59,-95577.5,-9.56,-3.31,0.14,9.56,205.5,2.87,10.34,5,-3295.78,1991.72,-5310.06,4621.25,-16188.75,904422.5
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD1.5_TF2.5_L3,NIFTY50,iron_condor,1.5,biweekly,BB_only,TF2.5,3,31,41.94,-33015.0,-3.3,-1.12,0.34,3.3,220.58,3.05,12.9,5,-1065.0,1313.37,-2782.71,3184.5,-9713.25,966985.0
