label,stack,entry,entry_L,group,hard_pct,hard_atr,be_after,lock_after,lock_trail,trail_pct,trail_chand,trail_atr,rule,time_bars,time_min_gain,block_bars,book_dd_kill,cost_bps,offset,window,cagr,maxdd,calmar,sharpe,trades,win_rate,avg_win,avg_loss,expectancy,med_hold_d,worst_mae,med_mae,max_loss_streak,trades_per_yr,avg_invested,eligible,pct_STOP,pct_RULE,pct_TIME,pct_BOOKKILL,book_kills,tax_paid,cost_paid
TRAIL20_T126_g0__E252_o01,TRAIL20_T126_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,1,full,15.36,-27.35,0.562,0.992,411,45.0,55.35,-10.04,19.394,188,-25.1,-8.5,11,19.9,0.837,True,74.2,0.0,21.7,0.0,0,25526842,3572358
TRAIL20_T126_g0__E189_o02,TRAIL20_T126_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,2,full,15.7,-27.86,0.564,0.993,425,41.4,62.93,-10.3,20.024,185,-24.9,-9.0,16,20.7,0.85,True,73.4,0.0,22.6,0.0,0,28523448,4085217
TRAIL20_T126_g0__E252_o02,TRAIL20_T126_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,2,full,14.96,-26.64,0.561,0.967,412,43.9,56.26,-10.29,18.943,186,-25.1,-8.7,11,20.1,0.837,True,74.3,0.0,21.6,0.0,0,23448112,3390429
TRAIL20_T126_g0__E189_o03,TRAIL20_T126_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,3,full,15.57,-27.86,0.559,0.985,425,41.2,63.0,-10.34,19.861,185,-25.1,-9.0,16,20.8,0.849,True,73.4,0.0,22.6,0.0,0,27561560,3958673
TRAIL20_T126_g0__E252_o03,TRAIL20_T126_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,3,full,14.9,-26.2,0.569,0.963,411,43.8,56.34,-10.28,18.896,188,-25.1,-8.7,11,20.1,0.836,True,74.2,0.0,21.7,0.0,0,23059046,3259382
TRAIL20_T126_g0__E189_o04,TRAIL20_T126_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,4,full,15.14,-27.85,0.544,0.966,426,40.1,64.3,-10.79,19.352,185,-24.9,-9.4,22,20.9,0.849,True,73.5,0.0,22.5,0.0,0,24794668,3597004
TRAIL20_T126_g0__E252_o04,TRAIL20_T126_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,4,full,14.24,-25.75,0.553,0.931,413,42.6,56.75,-10.81,17.981,186,-25.1,-9.3,24,20.3,0.837,True,75.3,0.0,21.1,0.0,0,19638362,2981870
TRAIL20_T126_g0__E189_o05,TRAIL20_T126_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,5,full,16.19,-27.86,0.581,1.029,406,42.1,64.3,-10.13,21.22,187,-24.9,-8.8,16,20.0,0.85,True,72.2,0.0,23.6,0.0,0,29975608,4246350
TRAIL20_T126_g0__E252_o05,TRAIL20_T126_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,5,full,15.28,-27.23,0.561,0.994,393,44.8,56.75,-10.09,19.841,189,-25.1,-8.7,11,19.4,0.837,True,74.0,0.0,22.1,0.0,0,23841334,3514262
TRAIL20_T126_g0__E189_o06,TRAIL20_T126_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,6,full,16.31,-27.86,0.585,1.033,405,42.2,64.3,-10.07,21.334,187,-24.9,-8.8,16,20.1,0.854,True,72.1,0.0,23.7,0.0,0,30189532,4271516
TRAIL20_T126_g0__E252_o06,TRAIL20_T126_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,6,full,15.64,-27.36,0.571,1.013,391,45.0,57.46,-9.96,20.386,189,-25.1,-8.6,11,19.4,0.84,True,72.9,0.0,22.8,0.0,0,25371934,3520802
TRAIL20_T126_g0__E189_o07,TRAIL20_T126_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,7,full,16.36,-27.86,0.587,1.034,405,42.2,64.32,-10.07,21.342,187,-24.9,-8.8,16,20.1,0.857,True,72.1,0.0,23.7,0.0,0,30109664,4259954
TRAIL20_T126_g0__E252_o07,TRAIL20_T126_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,7,full,15.6,-27.38,0.57,1.009,392,44.9,57.42,-10.03,20.252,189,-25.1,-8.6,11,19.5,0.844,True,73.0,0.0,22.7,0.0,0,24791740,3531669
TRAIL20_T126_g0__E189_o08,TRAIL20_T126_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,8,full,16.39,-27.86,0.588,1.035,405,42.2,64.28,-10.07,21.325,187,-24.9,-8.8,16,20.2,0.861,True,72.1,0.0,23.7,0.0,0,29889156,4229930
TRAIL20_T126_g0__E252_o08,TRAIL20_T126_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,8,full,15.72,-27.34,0.575,1.014,391,45.0,57.44,-9.96,20.376,189,-25.1,-8.6,11,19.5,0.847,True,72.9,0.0,22.8,0.0,0,25117740,3486513
TRAIL20_T126_g0__E189_o09,TRAIL20_T126_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,9,full,16.08,-27.86,0.577,1.016,408,41.2,64.85,-10.12,20.749,186,-24.9,-8.9,16,20.5,0.862,True,71.8,0.0,24.0,0.0,0,27750576,3955440
TRAIL20_T126_g0__E252_o09,TRAIL20_T126_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,9,full,15.18,-25.76,0.589,0.988,395,43.5,57.86,-10.14,19.469,188,-25.1,-8.9,11,19.8,0.848,True,72.7,0.0,23.0,0.0,0,22208832,3203334
TRAIL20_T126_g0__E189_o10,TRAIL20_T126_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,10,full,15.87,-27.85,0.57,1.008,406,40.9,64.9,-10.13,20.546,187,-24.9,-9.0,16,20.4,0.862,True,71.7,0.0,24.1,0.0,0,26394978,3774205
TRAIL20_T126_g0__E252_o10,TRAIL20_T126_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,10,full,15.14,-25.76,0.588,0.984,391,43.7,57.63,-10.11,19.519,189,-25.1,-9.0,12,19.7,0.849,True,73.4,0.0,22.8,0.0,0,21815726,3232943
TRAIL20_T126_g0__E189_o11,TRAIL20_T126_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,11,full,15.92,-27.85,0.572,1.013,405,40.5,65.78,-10.01,20.681,188,-24.9,-9.2,16,20.5,0.86,True,71.1,0.0,24.7,0.0,0,26484072,3769360
TRAIL20_T126_g0__E252_o11,TRAIL20_T126_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,11,full,14.88,-25.81,0.577,0.976,392,42.9,58.08,-10.05,19.148,189,-25.1,-9.0,11,19.8,0.847,True,73.0,0.0,23.2,0.0,0,20620218,3065536
TRAIL10_T63_g0_BK20__E189_c0,TRAIL10_T63_g0_BK20,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,0.0,,full,11.48,-23.94,0.48,0.928,2999,43.7,8.75,-3.72,1.728,3,-33.7,-1.0,20,144.9,0.619,True,35.2,0.0,2.4,61.9,384,17099734,0
TRAIL10_T63_g0_BK20__E252_c0,TRAIL10_T63_g0_BK20,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,0.0,,full,12.28,-20.01,0.614,0.979,1226,44.3,19.36,-7.05,4.645,54,-33.7,-5.0,18,59.3,0.675,True,91.4,0.0,6.9,0.3,1,20330304,0
TRAIL10_T63_g0_BK20__E189_c30,TRAIL10_T63_g0_BK20,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,30.0,,full,-7.47,-93.1,-0.08,-0.361,11646,33.6,2.84,-1.94,-0.337,1,-23.9,-0.3,39,562.9,0.386,False,5.1,0.0,0.1,94.8,1680,2199034,31697800
TRAIL10_T63_g0_BK20__E252_c30,TRAIL10_T63_g0_BK20,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,30.0,,full,1.63,-75.6,0.022,0.196,5752,33.8,5.24,-2.49,0.118,1,-23.9,-0.5,26,278.0,0.55,False,16.2,0.0,0.8,83.0,652,6719392,47586500
TRAIL10_T63_g0_BK20__E189_c45,TRAIL10_T63_g0_BK20,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,45.0,,full,-18.46,-99.27,-0.186,-1.068,13973,28.2,2.47,-1.95,-0.703,1,-23.9,-0.3,36,675.4,0.283,False,2.7,0.0,0.1,97.2,2240,1242437,24054706
TRAIL10_T63_g0_BK20__E252_c45,TRAIL10_T63_g0_BK20,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,45.0,,full,9.21,-29.48,0.312,0.768,1443,37.3,18.39,-6.17,2.988,41,-22.1,-3.6,18,69.7,0.66,False,75.7,0.0,5.7,18.6,60,12479544,23884516
TRAIL20_T63_g0__E189_c0,TRAIL20_T63_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,0.0,,full,17.13,-27.19,0.63,1.077,537,40.6,52.3,-7.79,16.605,99,-25.6,-6.3,15,26.0,0.836,True,54.6,0.0,42.6,0.0,0,37785460,0
TRAIL20_T63_g0__E252_c0,TRAIL20_T63_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,0.0,,full,16.91,-26.49,0.638,1.079,494,42.5,51.61,-7.71,17.51,105,-30.4,-6.8,13,23.9,0.819,True,55.3,0.0,41.7,0.0,0,35371624,0
TRAIL20_T63_g0__E189_c30,TRAIL20_T63_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,30.0,,full,16.39,-27.39,0.598,1.039,535,37.2,56.63,-8.02,16.031,98,-25.6,-6.3,24,25.9,0.836,True,54.2,0.0,42.8,0.0,0,32297930,11111992
TRAIL20_T63_g0__E252_c30,TRAIL20_T63_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,30.0,,full,16.06,-26.6,0.604,1.03,496,39.7,52.57,-7.55,16.327,106,-25.6,-6.6,18,24.0,0.819,True,55.6,0.0,41.1,0.0,0,30362780,9591546
TRAIL20_T63_g0__E189_c45,TRAIL20_T63_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,45.0,,full,15.85,-27.83,0.569,1.01,537,35.8,57.95,-8.13,15.496,98,-25.6,-6.3,24,26.0,0.837,True,54.2,0.0,42.8,0.0,0,29064316,15492286
TRAIL20_T63_g0__E252_c45,TRAIL20_T63_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,45.0,,full,15.66,-26.62,0.588,1.007,496,39.3,52.63,-7.82,15.949,105,-30.4,-6.5,18,24.0,0.819,True,55.8,0.0,40.9,0.0,0,27958572,13647099
