venue,day,expiry,dte_cal,arm,start,dur,end,clamped,strike,spot0,credit,exit_hm,exit_comb,reason,gross,net,mae_full_rs,mae_exit_rs,und_exc_pts,und_exc_bp
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,12:20,90,13:50,0,24200,24188.6,317.0,13:50,308.45,TIME,556,306,351,351,34.2,14.1
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,12:20,120,14:20,0,24200,24188.6,317.0,14:20,309.95,TIME,458,208,351,351,56.3,23.3
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,12:20,HOLD,15:20,0,24200,24188.6,317.0,15:20,292.55,TIME,1589,1339,351,351,56.3,23.3
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,12:35,45,13:20,0,24200,24177.6,317.25,13:20,316.3,TIME,62,-188,335,335,23.2,9.6
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,12:35,60,13:35,0,24200,24177.6,317.25,13:35,311.0,TIME,406,156,335,335,23.2,9.6
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,12:35,90,14:05,0,24200,24177.6,317.25,14:05,314.45,TIME,182,-68,335,335,45.3,18.8
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,12:35,120,14:35,0,24200,24177.6,317.25,14:35,307.5,TIME,634,384,335,335,45.3,18.8
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,12:35,HOLD,15:20,0,24200,24177.6,317.25,15:20,292.55,TIME,1606,1356,335,335,60.5,25.0
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,12:50,45,13:35,0,24150,24170.45,318.45,13:35,315.25,TIME,208,-42,175,175,24.9,10.3
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,12:50,60,13:50,0,24150,24170.45,318.45,13:50,310.8,TIME,497,247,175,175,24.9,10.3
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,12:50,90,14:20,0,24150,24170.45,318.45,14:20,309.15,TIME,605,355,175,175,38.2,15.8
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,12:50,120,14:50,0,24150,24170.45,318.45,14:50,316.0,TIME,159,-91,175,175,62.7,25.9
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,12:50,HOLD,15:20,0,24150,24170.45,318.45,15:20,298.3,TIME,1310,1060,175,175,67.6,28.0
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:05,45,13:50,0,24150,24158.7,317.4,13:50,310.8,TIME,429,179,104,104,36.6,15.2
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:05,60,14:05,0,24150,24158.7,317.4,14:05,312.7,TIME,305,55,104,104,36.6,15.2
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:05,90,14:35,0,24150,24158.7,317.4,14:35,311.8,TIME,364,114,104,104,43.8,18.1
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:05,120,15:05,0,24150,24158.7,317.4,15:05,297.35,TIME,1303,1053,104,104,79.3,32.8
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:05,HOLD,15:20,0,24150,24158.7,317.4,15:20,298.3,TIME,1242,992,104,104,79.3,32.8
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:20,45,14:05,0,24150,24162.95,317.45,14:05,312.7,TIME,309,59,16,16,32.4,13.4
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:20,60,14:20,0,24150,24162.95,317.45,14:20,309.15,TIME,540,290,16,16,32.4,13.4
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:20,90,14:50,0,24150,24162.95,317.45,14:50,316.0,TIME,94,-156,55,55,70.2,29.1
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:20,120,15:20,0,24150,24162.95,317.45,15:20,298.3,TIME,1245,995,62,62,75.1,31.1
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:20,HOLD,15:20,0,24150,24162.95,317.45,15:20,298.3,TIME,1245,995,62,62,75.1,31.1
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:35,45,14:20,0,24200,24184.4,311.0,14:20,309.95,TIME,68,-182,452,452,52.2,21.6
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:35,60,14:35,0,24200,24184.4,311.0,14:35,307.5,TIME,228,-22,452,452,52.2,21.6
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:35,90,15:05,0,24200,24184.4,311.0,15:05,291.95,TIME,1238,988,452,452,53.6,22.2
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:35,120,15:20,1,24200,24184.4,311.0,15:20,292.55,TIME,1199,949,452,452,53.6,22.2
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:35,HOLD,15:20,0,24200,24184.4,311.0,15:20,292.55,TIME,1199,949,452,452,53.6,22.2
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:50,45,14:35,0,24150,24173.65,310.8,14:35,311.8,TIME,-65,-315,244,244,41.4,17.1
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:50,60,14:50,0,24150,24173.65,310.8,14:50,316.0,TIME,-338,-588,488,488,59.5,24.6
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:50,90,15:20,0,24150,24173.65,310.8,15:20,298.3,TIME,812,562,494,494,64.4,26.6
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:50,120,15:20,1,24150,24173.65,310.8,15:20,298.3,TIME,812,562,494,494,64.4,26.6
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,13:50,HOLD,15:20,0,24150,24173.65,310.8,15:20,298.3,TIME,812,562,494,494,64.4,26.6
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,14:05,45,14:50,0,24150,24145.6,312.7,14:50,316.0,TIME,-214,-464,364,364,87.6,36.3
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,14:05,60,15:05,0,24150,24145.6,312.7,15:05,297.35,TIME,998,748,370,370,92.5,38.3
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,14:05,90,15:20,1,24150,24145.6,312.7,15:20,298.3,TIME,936,686,370,370,92.5,38.3
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,14:05,120,15:20,1,24150,24145.6,312.7,15:20,298.3,TIME,936,686,370,370,92.5,38.3
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,14:05,HOLD,15:20,0,24150,24145.6,312.7,15:20,298.3,TIME,936,686,370,370,92.5,38.3
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,14:20,45,15:05,0,24150,24147.2,309.15,15:05,297.35,TIME,767,517,601,601,90.8,37.6
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,14:20,60,15:20,0,24150,24147.2,309.15,15:20,298.3,TIME,705,455,601,601,90.8,37.6
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,14:20,90,15:20,1,24150,24147.2,309.15,15:20,298.3,TIME,705,455,601,601,90.8,37.6
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,14:20,120,15:20,1,24150,24147.2,309.15,15:20,298.3,TIME,705,455,601,601,90.8,37.6
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,14:20,HOLD,15:20,0,24150,24147.2,309.15,15:20,298.3,TIME,705,455,601,601,90.8,37.6
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,14:30,45,15:15,0,24150,24169.65,307.95,15:15,298.7,TIME,601,351,679,679,68.4,28.3
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,14:30,60,15:20,1,24150,24169.65,307.95,15:20,298.3,TIME,627,377,679,679,68.4,28.3
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,14:30,90,15:20,1,24150,24169.65,307.95,15:20,298.3,TIME,627,377,679,679,68.4,28.3
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,14:30,120,15:20,1,24150,24169.65,307.95,15:20,298.3,TIME,627,377,679,679,68.4,28.3
NIFTY,2026-05-08,2026-05-12,4,NOSTOP,14:30,HOLD,15:20,0,24150,24169.65,307.95,15:20,298.3,TIME,627,377,679,679,68.4,28.3
NIFTY,2026-05-15,2026-05-19,4,SL20,09:20,45,10:05,0,23700,23719.1,347.8,10:05,363.25,TIME,-1004,-1254,1485,1485,115.2,48.6
NIFTY,2026-05-15,2026-05-19,4,SL20,09:20,60,10:20,0,23700,23719.1,347.8,10:20,353.65,TIME,-380,-630,1485,1485,115.2,48.6
NIFTY,2026-05-15,2026-05-19,4,SL20,09:20,90,10:50,0,23700,23719.1,347.8,10:50,356.45,TIME,-562,-812,1485,1485,115.2,48.6
NIFTY,2026-05-15,2026-05-19,4,SL20,09:20,120,11:20,0,23700,23719.1,347.8,11:20,337.1,TIME,695,445,1485,1485,116.8,49.2
NIFTY,2026-05-15,2026-05-19,4,SL20,09:20,HOLD,15:20,0,23700,23719.1,347.8,15:20,317.05,TIME,1999,1749,1485,1485,116.8,49.2
NIFTY,2026-05-15,2026-05-19,4,SL20,09:35,45,10:20,0,23750,23749.6,349.9,10:20,345.3,TIME,299,49,488,488,84.8,35.7
NIFTY,2026-05-15,2026-05-19,4,SL20,09:35,60,10:35,0,23750,23749.6,349.9,10:35,344.3,TIME,364,114,488,488,84.8,35.7
NIFTY,2026-05-15,2026-05-19,4,SL20,09:35,90,11:05,0,23750,23749.6,349.9,11:05,338.8,TIME,721,471,488,488,86.3,36.3
NIFTY,2026-05-15,2026-05-19,4,SL20,09:35,120,11:35,0,23750,23749.6,349.9,11:35,338.75,TIME,725,475,488,488,86.3,36.3
NIFTY,2026-05-15,2026-05-19,4,SL20,09:35,HOLD,15:20,0,23750,23749.6,349.9,15:20,326.95,TIME,1492,1242,488,488,134.8,56.8
NIFTY,2026-05-15,2026-05-19,4,SL20,09:50,45,10:35,0,23800,23795.6,344.4,10:35,337.45,TIME,452,202,358,358,38.8,16.3
NIFTY,2026-05-15,2026-05-19,4,SL20,09:50,60,10:50,0,23800,23795.6,344.4,10:50,336.8,TIME,494,244,358,358,38.8,16.3
NIFTY,2026-05-15,2026-05-19,4,SL20,09:50,90,11:20,0,23800,23795.6,344.4,11:20,337.35,TIME,458,208,358,358,74.5,31.3
NIFTY,2026-05-15,2026-05-19,4,SL20,09:50,120,11:50,0,23800,23795.6,344.4,11:50,336.1,TIME,539,289,358,358,97.8,41.1
NIFTY,2026-05-15,2026-05-19,4,SL20,09:50,HOLD,15:20,0,23800,23795.6,344.4,15:20,341.35,TIME,198,-52,1290,1290,180.8,76.0
NIFTY,2026-05-15,2026-05-19,4,SL20,10:05,45,10:50,0,23800,23818.35,343.25,10:50,336.8,TIME,419,169,36,36,31.3,13.2
NIFTY,2026-05-15,2026-05-19,4,SL20,10:05,60,11:05,0,23800,23818.35,343.25,11:05,336.15,TIME,462,212,36,36,36.0,15.1
NIFTY,2026-05-15,2026-05-19,4,SL20,10:05,90,11:35,0,23800,23818.35,343.25,11:35,343.3,TIME,-3,-253,296,296,120.5,50.6
NIFTY,2026-05-15,2026-05-19,4,SL20,10:05,120,12:05,0,23800,23818.35,343.25,12:05,328.7,TIME,946,696,296,296,120.5,50.6
NIFTY,2026-05-15,2026-05-19,4,SL20,10:05,HOLD,15:20,0,23800,23818.35,343.25,15:20,341.35,TIME,123,-127,1365,1365,203.5,85.5
NIFTY,2026-05-15,2026-05-19,4,SL20,10:20,45,11:05,0,23800,23796.5,340.1,11:05,336.15,TIME,257,7,0,0,39.4,16.6
NIFTY,2026-05-15,2026-05-19,4,SL20,10:20,60,11:20,0,23800,23796.5,340.1,11:20,337.35,TIME,179,-71,120,120,75.5,31.7
NIFTY,2026-05-15,2026-05-19,4,SL20,10:20,90,11:50,0,23800,23796.5,340.1,11:50,336.1,TIME,260,10,500,500,98.7,41.5
NIFTY,2026-05-15,2026-05-19,4,SL20,10:20,120,12:20,0,23800,23796.5,340.1,12:20,326.25,TIME,900,650,500,500,98.7,41.5
NIFTY,2026-05-15,2026-05-19,4,SL20,10:20,HOLD,15:20,0,23800,23796.5,340.1,15:20,341.35,TIME,-81,-331,1570,1570,181.7,76.4
NIFTY,2026-05-15,2026-05-19,4,SL20,10:35,45,11:20,0,23800,23815.15,337.45,11:20,337.35,TIME,6,-244,292,292,94.1,39.5
NIFTY,2026-05-15,2026-05-19,4,SL20,10:35,60,11:35,0,23800,23815.15,337.45,11:35,343.3,TIME,-380,-630,673,673,117.3,49.3
NIFTY,2026-05-15,2026-05-19,4,SL20,10:35,90,12:05,0,23800,23815.15,337.45,12:05,328.7,TIME,569,319,673,673,117.3,49.3
NIFTY,2026-05-15,2026-05-19,4,SL20,10:35,120,12:35,0,23800,23815.15,337.45,12:35,326.75,TIME,695,445,673,673,117.3,49.3
NIFTY,2026-05-15,2026-05-19,4,SL20,10:35,HOLD,15:20,0,23800,23815.15,337.45,15:20,341.35,TIME,-254,-504,1742,1742,200.4,84.1
NIFTY,2026-05-15,2026-05-19,4,SL20,10:50,45,11:35,0,23850,23827.0,333.85,11:35,353.15,TIME,-1254,-1504,1674,1674,129.2,54.2
NIFTY,2026-05-15,2026-05-19,4,SL20,10:50,60,11:50,0,23850,23827.0,333.85,11:50,345.55,TIME,-760,-1010,1674,1674,129.2,54.2
NIFTY,2026-05-15,2026-05-19,4,SL20,10:50,90,12:20,0,23850,23827.0,333.85,12:20,332.4,TIME,94,-156,1674,1674,129.2,54.2
NIFTY,2026-05-15,2026-05-19,4,SL20,10:50,120,12:50,0,23850,23827.0,333.85,12:50,323.2,TIME,692,442,1674,1674,129.2,54.2
NIFTY,2026-05-15,2026-05-19,4,SL20,10:50,HOLD,15:20,0,23850,23827.0,333.85,15:20,363.05,TIME,-1898,-2148,3335,3335,212.2,89.1
NIFTY,2026-05-15,2026-05-19,4,SL20,11:05,45,11:50,0,23800,23782.35,336.15,11:50,336.1,TIME,3,-247,757,757,84.5,35.5
NIFTY,2026-05-15,2026-05-19,4,SL20,11:05,60,12:05,0,23800,23782.35,336.15,12:05,328.7,TIME,484,234,757,757,84.5,35.5
NIFTY,2026-05-15,2026-05-19,4,SL20,11:05,90,12:35,0,23800,23782.35,336.15,12:35,326.75,TIME,611,361,757,757,84.5,35.5
NIFTY,2026-05-15,2026-05-19,4,SL20,11:05,120,13:05,0,23800,23782.35,336.15,13:05,316.15,TIME,1300,1050,757,757,84.5,35.5
NIFTY,2026-05-15,2026-05-19,4,SL20,11:05,HOLD,15:20,0,23800,23782.35,336.15,15:20,341.35,TIME,-338,-588,1827,1827,167.5,70.5
NIFTY,2026-05-15,2026-05-19,4,SL20,11:20,45,12:05,0,23750,23742.65,334.6,12:05,327.5,TIME,462,212,403,403,44.8,18.9
NIFTY,2026-05-15,2026-05-19,4,SL20,11:20,60,12:20,0,23750,23742.65,334.6,12:20,324.75,TIME,640,390,403,403,44.8,18.9
NIFTY,2026-05-15,2026-05-19,4,SL20,11:20,90,12:50,0,23750,23742.65,334.6,12:50,323.9,TIME,696,446,403,403,44.8,18.9
NIFTY,2026-05-15,2026-05-19,4,SL20,11:20,120,13:20,0,23750,23742.65,334.6,13:20,321.35,TIME,861,611,403,403,50.8,21.4
NIFTY,2026-05-15,2026-05-19,4,SL20,11:20,HOLD,15:20,0,23750,23742.65,334.6,15:20,326.95,TIME,497,247,816,816,127.9,53.8
NIFTY,2026-05-15,2026-05-19,4,SL20,11:35,45,12:20,0,23700,23716.85,339.2,12:20,327.9,TIME,735,485,0,0,50.1,21.1
NIFTY,2026-05-15,2026-05-19,4,SL20,11:35,60,12:35,0,23700,23716.85,339.2,12:35,325.75,TIME,874,624,0,0,50.1,21.1
NIFTY,2026-05-15,2026-05-19,4,SL20,11:35,90,13:05,0,23700,23716.85,339.2,13:05,326.8,TIME,806,556,0,0,76.6,32.3
NIFTY,2026-05-15,2026-05-19,4,SL20,11:35,120,13:35,0,23700,23716.85,339.2,13:35,320.8,TIME,1196,946,0,0,76.6,32.3
NIFTY,2026-05-15,2026-05-19,4,SL20,11:35,HOLD,15:20,0,23700,23716.85,339.2,15:20,317.05,TIME,1440,1190,0,0,102.0,43.0
NIFTY,2026-05-15,2026-05-19,4,SL20,11:50,45,12:35,0,23750,23726.2,332.55,12:35,323.85,TIME,565,315,169,169,40.8,17.2
NIFTY,2026-05-15,2026-05-19,4,SL20,11:50,60,12:50,0,23750,23726.2,332.55,12:50,323.9,TIME,562,312,169,169,58.6,24.7
NIFTY,2026-05-15,2026-05-19,4,SL20,11:50,90,13:20,0,23750,23726.2,332.55,13:20,321.35,TIME,728,478,169,169,67.2,28.3
NIFTY,2026-05-15,2026-05-19,4,SL20,11:50,120,13:50,0,23750,23726.2,332.55,13:50,324.15,TIME,546,296,169,169,67.2,28.3
NIFTY,2026-05-15,2026-05-19,4,SL20,11:50,HOLD,15:20,0,23750,23726.2,332.55,15:20,326.95,TIME,364,114,949,949,111.4,47.0
NIFTY,2026-05-15,2026-05-19,4,SL20,12:05,45,12:50,0,23750,23754.05,327.5,12:50,323.9,TIME,234,-16,140,140,35.3,14.9
NIFTY,2026-05-15,2026-05-19,4,SL20,12:05,60,13:05,0,23750,23754.05,327.5,13:05,318.95,TIME,556,306,140,140,39.4,16.6
NIFTY,2026-05-15,2026-05-19,4,SL20,12:05,90,13:35,0,23750,23754.05,327.5,13:35,314.75,TIME,829,579,140,140,39.4,16.6
NIFTY,2026-05-15,2026-05-19,4,SL20,12:05,120,14:05,0,23750,23754.05,327.5,14:05,326.8,TIME,45,-205,140,140,59.6,25.1
NIFTY,2026-05-15,2026-05-19,4,SL20,12:05,HOLD,15:20,0,23750,23754.05,327.5,15:20,326.95,TIME,36,-214,1277,1277,139.2,58.6
NIFTY,2026-05-15,2026-05-19,4,SL20,12:20,45,13:05,0,23750,23740.05,324.75,13:05,318.95,TIME,377,127,120,120,53.4,22.5
NIFTY,2026-05-15,2026-05-19,4,SL20,12:20,60,13:20,0,23750,23740.05,324.75,13:20,321.35,TIME,221,-29,120,120,53.4,22.5
NIFTY,2026-05-15,2026-05-19,4,SL20,12:20,90,13:50,0,23750,23740.05,324.75,13:50,324.15,TIME,39,-211,120,120,53.4,22.5
NIFTY,2026-05-15,2026-05-19,4,SL20,12:20,120,14:20,0,23750,23740.05,324.75,14:20,318.75,TIME,390,140,133,133,53.4,22.5
NIFTY,2026-05-15,2026-05-19,4,SL20,12:20,HOLD,15:20,0,23750,23740.05,324.75,15:20,326.95,TIME,-143,-393,1456,1456,125.2,52.8
NIFTY,2026-05-15,2026-05-19,4,SL20,12:35,45,13:20,0,23750,23736.35,323.85,13:20,321.35,TIME,162,-88,84,84,57.1,24.0
NIFTY,2026-05-15,2026-05-19,4,SL20,12:35,60,13:35,0,23750,23736.35,323.85,13:35,314.75,TIME,592,342,84,84,57.1,24.0
NIFTY,2026-05-15,2026-05-19,4,SL20,12:35,90,14:05,0,23750,23736.35,323.85,14:05,326.8,TIME,-192,-442,192,192,57.1,24.0
NIFTY,2026-05-15,2026-05-19,4,SL20,12:35,120,14:35,0,23750,23736.35,323.85,14:35,324.55,TIME,-45,-295,192,192,57.1,24.0
NIFTY,2026-05-15,2026-05-19,4,SL20,12:35,HOLD,15:20,0,23750,23736.35,323.85,15:20,326.95,TIME,-201,-451,1514,1514,121.5,51.2
NIFTY,2026-05-15,2026-05-19,4,SL20,12:50,45,13:35,0,23800,23783.6,320.95,13:35,315.25,TIME,371,121,0,0,22.0,9.3
NIFTY,2026-05-15,2026-05-19,4,SL20,12:50,60,13:50,0,23800,23783.6,320.95,13:50,330.85,TIME,-643,-893,643,643,77.8,32.7
NIFTY,2026-05-15,2026-05-19,4,SL20,12:50,90,14:20,0,23800,23783.6,320.95,14:20,324.65,TIME,-240,-490,907,907,89.2,37.5
NIFTY,2026-05-15,2026-05-19,4,SL20,12:50,120,14:50,0,23800,23783.6,320.95,14:50,364.25,TIME,-2814,-3064,2814,2814,157.5,66.2
NIFTY,2026-05-15,2026-05-19,4,SL20,12:50,HOLD,15:20,0,23800,23783.6,320.95,15:20,341.35,TIME,-1326,-1576,2814,2814,168.8,71.0
NIFTY,2026-05-15,2026-05-19,4,SL20,13:05,45,13:50,0,23800,23775.45,316.15,13:50,330.85,TIME,-956,-1206,956,956,69.7,29.3
NIFTY,2026-05-15,2026-05-19,4,SL20,13:05,60,14:05,0,23800,23775.45,316.15,14:05,334.9,TIME,-1219,-1469,1219,1219,81.0,34.1
NIFTY,2026-05-15,2026-05-19,4,SL20,13:05,90,14:35,0,23800,23775.45,316.15,14:35,330.4,TIME,-926,-1176,1219,1219,95.7,40.2
NIFTY,2026-05-15,2026-05-19,4,SL20,13:05,120,15:05,0,23800,23775.45,316.15,15:05,335.3,TIME,-1245,-1495,3127,3127,160.7,67.6
NIFTY,2026-05-15,2026-05-19,4,SL20,13:05,HOLD,15:20,0,23800,23775.45,316.15,15:20,341.35,TIME,-1638,-1888,3127,3127,160.7,67.6
NIFTY,2026-05-15,2026-05-19,4,SL20,13:20,45,14:05,0,23800,23785.85,316.95,14:05,334.9,TIME,-1167,-1417,1167,1167,91.4,38.4
NIFTY,2026-05-15,2026-05-19,4,SL20,13:20,60,14:20,0,23800,23785.85,316.95,14:20,324.65,TIME,-500,-750,1167,1167,91.4,38.4
NIFTY,2026-05-15,2026-05-19,4,SL20,13:20,90,14:50,0,23800,23785.85,316.95,14:50,364.25,TIME,-3075,-3325,3075,3075,159.8,67.2
NIFTY,2026-05-15,2026-05-19,4,SL20,13:20,120,15:20,0,23800,23785.85,316.95,15:20,341.35,TIME,-1586,-1836,3075,3075,171.0,71.9
NIFTY,2026-05-15,2026-05-19,4,SL20,13:20,HOLD,15:20,0,23800,23785.85,316.95,15:20,341.35,TIME,-1586,-1836,3075,3075,171.0,71.9
NIFTY,2026-05-15,2026-05-19,4,SL20,13:35,45,14:20,0,23750,23761.55,314.75,14:20,318.75,TIME,-260,-510,783,783,67.1,28.3
NIFTY,2026-05-15,2026-05-19,4,SL20,13:35,60,14:35,0,23750,23761.55,314.75,14:35,324.55,TIME,-637,-887,783,783,81.8,34.4
NIFTY,2026-05-15,2026-05-19,4,SL20,13:35,90,15:05,0,23750,23761.55,314.75,15:05,324.7,TIME,-647,-897,2106,2106,146.8,61.8
NIFTY,2026-05-15,2026-05-19,4,SL20,13:35,120,15:20,1,23750,23761.55,314.75,15:20,326.95,TIME,-793,-1043,2106,2106,146.8,61.8
NIFTY,2026-05-15,2026-05-19,4,SL20,13:35,HOLD,15:20,0,23750,23761.55,314.75,15:20,326.95,TIME,-793,-1043,2106,2106,146.8,61.8
NIFTY,2026-05-15,2026-05-19,4,SL20,13:50,45,14:35,0,23700,23711.15,321.55,14:35,322.05,TIME,-32,-282,244,244,31.4,13.2
NIFTY,2026-05-15,2026-05-19,4,SL20,13:50,60,14:50,0,23700,23711.15,321.55,14:50,337.35,TIME,-1027,-1277,1027,1027,85.1,35.9
NIFTY,2026-05-15,2026-05-19,4,SL20,13:50,90,15:20,0,23700,23711.15,321.55,15:20,317.05,TIME,292,42,1027,1027,96.4,40.6
NIFTY,2026-05-15,2026-05-19,4,SL20,13:50,120,15:20,1,23700,23711.15,321.55,15:20,317.05,TIME,292,42,1027,1027,96.4,40.6
NIFTY,2026-05-15,2026-05-19,4,SL20,13:50,HOLD,15:20,0,23700,23711.15,321.55,15:20,317.05,TIME,292,42,1027,1027,96.4,40.6
NIFTY,2026-05-15,2026-05-19,4,SL20,14:05,45,14:50,0,23700,23694.4,325.3,14:50,337.35,TIME,-783,-1033,783,783,68.4,28.8
NIFTY,2026-05-15,2026-05-19,4,SL20,14:05,60,15:05,0,23700,23694.4,325.3,15:05,319.05,TIME,406,156,783,783,79.6,33.6
NIFTY,2026-05-15,2026-05-19,4,SL20,14:05,90,15:20,1,23700,23694.4,325.3,15:20,317.05,TIME,536,286,783,783,79.6,33.6
NIFTY,2026-05-15,2026-05-19,4,SL20,14:05,120,15:20,1,23700,23694.4,325.3,15:20,317.05,TIME,536,286,783,783,79.6,33.6
NIFTY,2026-05-15,2026-05-19,4,SL20,14:05,HOLD,15:20,0,23700,23694.4,325.3,15:20,317.05,TIME,536,286,783,783,79.6,33.6
NIFTY,2026-05-15,2026-05-19,4,SL20,14:20,45,15:05,0,23700,23718.1,319.55,15:05,319.05,TIME,32,-218,1157,1157,103.3,43.6
NIFTY,2026-05-15,2026-05-19,4,SL20,14:20,60,15:20,0,23700,23718.1,319.55,15:20,317.05,TIME,162,-88,1157,1157,103.3,43.6
NIFTY,2026-05-15,2026-05-19,4,SL20,14:20,90,15:20,1,23700,23718.1,319.55,15:20,317.05,TIME,162,-88,1157,1157,103.3,43.6
NIFTY,2026-05-15,2026-05-19,4,SL20,14:20,120,15:20,1,23700,23718.1,319.55,15:20,317.05,TIME,162,-88,1157,1157,103.3,43.6
NIFTY,2026-05-15,2026-05-19,4,SL20,14:20,HOLD,15:20,0,23700,23718.1,319.55,15:20,317.05,TIME,162,-88,1157,1157,103.3,43.6
NIFTY,2026-05-15,2026-05-19,4,SL20,14:30,45,15:15,0,23700,23696.95,320.7,15:15,316.95,TIME,244,-6,1082,1082,82.2,34.7
NIFTY,2026-05-15,2026-05-19,4,SL20,14:30,60,15:20,1,23700,23696.95,320.7,15:20,317.05,TIME,237,-13,1082,1082,82.2,34.7
NIFTY,2026-05-15,2026-05-19,4,SL20,14:30,90,15:20,1,23700,23696.95,320.7,15:20,317.05,TIME,237,-13,1082,1082,82.2,34.7
NIFTY,2026-05-15,2026-05-19,4,SL20,14:30,120,15:20,1,23700,23696.95,320.7,15:20,317.05,TIME,237,-13,1082,1082,82.2,34.7
NIFTY,2026-05-15,2026-05-19,4,SL20,14:30,HOLD,15:20,0,23700,23696.95,320.7,15:20,317.05,TIME,237,-13,1082,1082,82.2,34.7
NIFTY,2026-05-15,2026-05-19,4,NOSTOP,09:20,45,10:05,0,23700,23719.1,347.8,10:05,363.25,TIME,-1004,-1254,1485,1485,115.2,48.6
NIFTY,2026-05-15,2026-05-19,4,NOSTOP,09:20,60,10:20,0,23700,23719.1,347.8,10:20,353.65,TIME,-380,-630,1485,1485,115.2,48.6
NIFTY,2026-05-15,2026-05-19,4,NOSTOP,09:20,90,10:50,0,23700,23719.1,347.8,10:50,356.45,TIME,-562,-812,1485,1485,115.2,48.6
NIFTY,2026-05-15,2026-05-19,4,NOSTOP,09:20,120,11:20,0,23700,23719.1,347.8,11:20,337.1,TIME,695,445,1485,1485,116.8,49.2
NIFTY,2026-05-15,2026-05-19,4,NOSTOP,09:20,HOLD,15:20,0,23700,23719.1,347.8,15:20,317.05,TIME,1999,1749,1485,1485,116.8,49.2
NIFTY,2026-05-15,2026-05-19,4,NOSTOP,09:35,45,10:20,0,23750,23749.6,349.9,10:20,345.3,TIME,299,49,488,488,84.8,35.7
NIFTY,2026-05-15,2026-05-19,4,NOSTOP,09:35,60,10:35,0,23750,23749.6,349.9,10:35,344.3,TIME,364,114,488,488,84.8,35.7
NIFTY,2026-05-15,2026-05-19,4,NOSTOP,09:35,90,11:05,0,23750,23749.6,349.9,11:05,338.8,TIME,721,471,488,488,86.3,36.3
NIFTY,2026-05-15,2026-05-19,4,NOSTOP,09:35,120,11:35,0,23750,23749.6,349.9,11:35,338.75,TIME,725,475,488,488,86.3,36.3
NIFTY,2026-05-15,2026-05-19,4,NOSTOP,09:35,HOLD,15:20,0,23750,23749.6,349.9,15:20,326.95,TIME,1492,1242,488,488,134.8,56.8
NIFTY,2026-05-15,2026-05-19,4,NOSTOP,09:50,45,10:35,0,23800,23795.6,344.4,10:35,337.45,TIME,452,202,358,358,38.8,16.3
NIFTY,2026-05-15,2026-05-19,4,NOSTOP,09:50,60,10:50,0,23800,23795.6,344.4,10:50,336.8,TIME,494,244,358,358,38.8,16.3
NIFTY,2026-05-15,2026-05-19,4,NOSTOP,09:50,90,11:20,0,23800,23795.6,344.4,11:20,337.35,TIME,458,208,358,358,74.5,31.3
