sym,entry,net_ret_pct,hold_days
MFSL,2015-01-23,-1.79,20
MFSL,2015-07-06,-1.09,35
MFSL,2015-11-19,-10.94,13
MFSL,2016-01-27,-10.94,21
MFSL,2016-04-22,-4.78,27
MFSL,2016-06-06,24.96,49
MFSL,2016-09-06,-8.18,22
MFSL,2017-02-07,-8.85,14
MFSL,2017-04-07,-10.44,31
MFSL,2020-12-23,-1.91,24
MFSL,2021-02-08,15.25,31
MFSL,2021-05-06,9.99,66
MFSL,2021-09-15,-11.71,9
MFSL,2024-09-04,2.53,54
MFSL,2025-04-29,17.26,56
MFSL,2025-08-21,-6.13,17
MFSL,2025-11-12,-4.39,32
MFSL,2026-02-09,-3.65,22
MGL,2017-08-07,-7.46,3
MGL,2017-09-05,4.11,45
MGL,2024-01-18,1.76,34
MGL,2024-06-28,11.81,73
MHRIL,2015-10-13,10.68,62
MHRIL,2016-08-19,-2.83,27
MHRIL,2017-05-31,19.35,43
MHRIL,2022-09-14,-7.3,36
MHRIL,2023-04-12,-3.18,25
MHRIL,2023-07-13,23.27,76
MIDHANI,2019-11-04,-8.96,20
MIDHANI,2020-02-13,-0.87,23
MIDHANI,2023-06-16,50.6,67
MIDHANI,2023-10-11,-13.9,8
MIDHANI,2024-01-20,-17.54,35
MIDHANI,2024-07-08,-16.22,19
MINDACORP,2014-08-01,36.2,43
MINDACORP,2014-11-03,-69.12,40
MODEFENCE,2026-05-06,-1.9,7
MOHITIND,2014-12-03,-7.23,45
MOHITIND,2015-04-22,1.09,36
MOHITIND,2015-11-30,-5.05,29
MOHITIND,2016-01-13,-12.44,5
MOHITIND,2016-05-12,-4.87,46
MOIL,2014-05-19,4.94,36
MOIL,2016-11-01,-6.46,38
MOIL,2017-01-05,-11.84,17
MOIL,2017-09-18,11.12,51
MOIL,2023-12-01,-9.82,13
MOIL,2024-01-16,-14.2,18
MOIL,2024-04-23,28.47,60
MOLDTKPAC,2016-05-12,22.18,87
MOLDTKPAC,2016-10-05,-8.02,25
MOLDTKPAC,2017-03-31,19.33,41
MOLDTKPAC,2017-10-13,-1.57,22
MOLDTKPAC,2017-12-20,-3.12,31
MOLDTKPAC,2023-02-02,-12.23,3
MON100,2016-02-01,-13.18,18
MON100,2020-02-05,-4.64,14
MON100,2020-05-12,17.16,88
MON100,2020-11-09,3.88,76
MON100,2021-04-07,-3.51,22
MON100,2021-06-18,4.4,64
MON100,2021-10-26,1.03,27
MON100,2021-12-09,-5.0,20
MON100,2023-07-13,-0.44,20
MON100,2023-11-15,12.21,104
MON100,2025-09-30,4.62,33
MON100,2026-04-08,25.12,43
MONARCH,2024-02-06,-7.3,21
MONTECARLO,2017-06-14,-8.17,30
MONTECARLO,2017-12-28,-4.73,13
MONTECARLO,2018-01-24,-11.57,6
MOTILALOFS,2014-05-16,59.57,59
MOTILALOFS,2014-11-27,14.89,61
MOTILALOFS,2015-07-17,-3.84,18
MOTILALOFS,2016-07-01,26.06,60
MOTILALOFS,2016-10-06,-5.82,23
MOTILALOFS,2017-02-16,73.42,95
MOTILALOFS,2017-09-11,4.8,38
MOTILALOFS,2017-12-21,-10.9,19
MOTILALOFS,2024-01-19,3.89,23
MOTILALOFS,2024-04-09,-1.38,37
MOTILALOFS,2024-06-10,-16.31,18
MOTILALOFS,2024-08-21,3.18,30
MOTILALOFS,2024-10-11,11.06,61
MOTILALOFS,2025-10-24,-6.59,16
MPHASIS,2015-10-29,-10.63,26
MPHASIS,2016-05-31,1.6,33
MPHASIS,2017-02-28,-5.42,24
MPHASIS,2017-05-31,-5.2,24
MPHASIS,2017-10-16,7.69,41
MPHASIS,2017-12-21,11.31,51
MPHASIS,2018-04-06,30.95,115
MPHASIS,2020-09-15,-2.71,46
MPHASIS,2020-12-23,1.99,51
MPHASIS,2021-03-30,73.87,163
MRF,2014-11-26,12.64,51
MRF,2016-09-23,0.83,22
MRF,2018-07-27,-9.81,11
MRF,2021-01-11,0.45,46
MRF,2023-05-05,8.4,102
MRF,2023-11-17,27.23,79
MRF,2025-07-15,-4.72,17
MRF,2025-09-02,0.46,52
MRPL,2014-05-21,-12.53,48
MRPL,2015-06-18,-5.91,27
MRPL,2015-08-07,-16.05,3
MRPL,2016-07-25,-2.87,71
MRPL,2016-11-28,-13.86,20
MRPL,2017-01-04,-9.18,18
MRPL,2017-04-11,9.81,28
MRPL,2017-08-08,-14.43,2
MRPL,2017-09-01,-12.08,16
MRPL,2017-10-31,-11.68,8
MRPL,2024-01-11,17.28,43
MSTCLTD,2021-01-14,32.16,54
MSTCLTD,2021-10-11,-5.67,23
MSTCLTD,2023-10-16,-14.94,16
MSTCLTD,2023-12-13,67.41,60
MSUMI,2023-09-01,-4.88,21
MSUMI,2024-02-01,-5.83,27
MSUMI,2024-06-14,-3.28,25
MTARTECH,2023-08-31,0.97,37
MTARTECH,2026-01-30,15.17,29
MTARTECH,2026-04-07,83.84,26
MUTHOOTCAP,2016-10-19,-3.47,19
MUTHOOTCAP,2017-04-11,52.03,77
MUTHOOTCAP,2017-09-06,5.1,48
MUTHOOTCAP,2018-01-15,-8.7,42
MUTHOOTCAP,2018-06-13,-5.02,24
MUTHOOTCAP,2018-07-27,-18.94,17
MUTHOOTFIN,2015-01-21,-12.4,35
MUTHOOTFIN,2016-05-30,45.55,112
MUTHOOTFIN,2017-04-19,-7.23,20
MUTHOOTFIN,2017-06-02,1.12,48
MUTHOOTFIN,2017-09-06,-9.21,15
MUTHOOTFIN,2019-01-10,-5.95,13
MUTHOOTFIN,2019-03-05,3.07,31
MUTHOOTFIN,2019-05-20,-1.81,21
MUTHOOTFIN,2019-09-24,7.09,97
MUTHOOTFIN,2020-02-17,-18.62,18
MUTHOOTFIN,2024-04-30,-7.5,6
MUTHOOTFIN,2024-05-28,10.2,89
MUTHOOTFIN,2024-12-11,2.91,56
MUTHOOTFIN,2025-03-18,-8.08,15
MUTHOOTFIN,2025-06-06,6.59,37
MUTHOOTFIN,2025-08-14,26.28,114
NAM-INDIA,2019-10-23,0.91,95
NAM-INDIA,2021-09-23,-6.45,24
NAM-INDIA,2024-01-02,3.22,27
NAM-INDIA,2024-02-27,-16.23,11
NAM-INDIA,2024-04-05,2.32,39
NAM-INDIA,2024-06-12,-2.52,25
NAM-INDIA,2024-08-16,-3.22,21
NAM-INDIA,2024-11-06,-5.19,42
NAM-INDIA,2025-06-09,-1.39,56
NAM-INDIA,2025-09-29,-2.86,26
NAM-INDIA,2026-02-18,-13.49,9
NAM-INDIA,2026-04-17,2.22,37
NAM-INDIA,2026-06-15,-3.3,27
NATCOPHARM,2014-02-26,-4.82,18
NATCOPHARM,2014-06-13,12.89,39
NATCOPHARM,2014-08-21,18.37,32
NATCOPHARM,2015-03-03,24.51,34
NATCOPHARM,2015-11-26,-2.7,35
NATCOPHARM,2016-07-28,1.24,36
NATCOPHARM,2017-01-31,28.24,79
NATCOPHARM,2017-06-07,-2.75,37
NATCOPHARM,2021-05-24,-2.17,33
NATCOPHARM,2024-06-11,25.94,70
NATHBIOGEN,2016-10-19,-25.73,21
NATHBIOGEN,2017-04-10,-0.23,30
NATHBIOGEN,2017-06-01,45.35,48
NATHBIOGEN,2017-09-13,-13.51,8
NATHBIOGEN,2017-10-30,-9.15,9
NATHBIOGEN,2017-11-20,1.1,54
NATHBIOGEN,2018-04-30,-10.27,13
NATIONALUM,2014-06-25,-13.19,9
NATIONALUM,2014-09-05,-11.13,18
NATIONALUM,2016-12-07,-2.13,45
NATIONALUM,2017-03-06,-9.02,26
NATIONALUM,2017-09-07,-3.83,46
NATIONALUM,2023-12-29,2.79,52
NATIONALUM,2024-04-03,-2.69,23
NATIONALUM,2024-05-14,-16.88,15
NATIONALUM,2025-11-10,35.32,67
NAUKRI,2014-02-19,-1.68,32
NAUKRI,2014-05-20,-0.77,26
NAUKRI,2014-08-11,16.91,77
NAUKRI,2016-10-06,-12.84,40
NAUKRI,2017-06-06,-7.29,35
NAUKRI,2017-09-14,19.46,95
NAUKRI,2018-07-25,-1.25,42
NAUKRI,2019-01-15,-4.42,25
NAUKRI,2019-02-27,-0.26,51
NAUKRI,2019-05-29,4.23,39
NAUKRI,2019-10-07,4.31,39
NAUKRI,2020-01-28,-4.56,20
NAUKRI,2020-08-05,34.95,122
NAUKRI,2024-07-26,6.03,60
NAUKRI,2024-12-02,-2.89,26
NAVINFLUOR,2014-06-04,9.53,28
NAVINFLUOR,2014-09-03,-5.45,21
NAVINFLUOR,2015-01-21,11.14,66
NAVINFLUOR,2015-06-24,20.67,57
NAVINFLUOR,2015-10-28,-0.1,28
NAVINFLUOR,2016-05-02,-0.57,40
NAVINFLUOR,2016-07-14,0.06,52
NAVINFLUOR,2016-10-20,-19.27,20
NAVINFLUOR,2017-01-11,-7.0,20
NAVINFLUOR,2017-03-22,2.2,35
NAVINFLUOR,2017-06-13,0.9,63
NAVINFLUOR,2017-12-21,0.39,29
NAVINFLUOR,2019-10-27,30.26,99
NAVINFLUOR,2020-04-27,18.01,94
NAVINFLUOR,2020-09-15,14.71,62
NAVINFLUOR,2021-01-06,-9.52,8
NAVINFLUOR,2021-03-04,-13.97,14
NAVINFLUOR,2021-04-06,25.38,76
NAVINFLUOR,2021-08-31,-9.4,20
NAVINFLUOR,2021-12-27,-6.53,17
NAVINFLUOR,2022-02-01,-13.97,17
NAVINFLUOR,2022-07-27,-1.95,19
NAVINFLUOR,2022-09-12,-5.6,24
NAVINFLUOR,2023-04-28,-5.15,13
NAVINFLUOR,2025-07-01,-1.92,28
NAVINFLUOR,2025-10-31,-2.59,25
NAVINFLUOR,2025-12-12,-7.33,19
NAVINFLUOR,2026-01-16,-1.71,32
NAVINFLUOR,2026-04-29,1.15,26
NAVINFLUOR,2026-06-19,0.75,29
NBCC,2014-04-28,103.14,75
NBCC,2014-09-05,50.22,50
NBCC,2016-07-12,-10.07,22
NBCC,2016-09-28,-6.97,15
NBCC,2017-02-08,-7.37,10
NBCC,2017-04-24,-3.44,19
NBCC,2017-06-05,2.94,46
NBCC,2017-09-20,17.91,49
NBCC,2024-02-02,-28.62,26
NCC,2014-05-13,-2.46,23
NCC,2014-10-29,41.05,55
NCC,2015-03-02,1.06,35
NCC,2017-11-28,2.65,36
NCC,2023-07-19,4.29,39
NCC,2023-11-20,-6.51,21
NCC,2024-01-09,19.12,45
NCC,2024-04-05,-11.88,19
NCC,2024-05-16,12.63,44
NCC,2024-07-31,-15.02,35
NEOGEN,2020-07-07,14.13,55
NEOGEN,2020-12-10,-10.9,36
NEOGEN,2021-02-17,-10.78,21
NEOGEN,2021-04-09,-9.71,43
NEOGEN,2021-09-07,9.62,31
NEOGEN,2021-11-23,13.36,54
NESTLEIND,2014-09-08,-8.31,21
NESTLEIND,2015-01-13,1.54,49
NESTLEIND,2017-11-03,3.19,54
NESTLEIND,2018-03-27,27.63,111
NESTLEIND,2022-10-24,-5.74,18
NESTLEIND,2026-04-21,0.46,27
NESTLEIND,2026-07-22,-0.11,7
NETWEB,2024-08-26,-5.04,22
NETWEB,2024-11-06,-4.63,31
NETWEB,2025-09-05,17.49,40
NETWORK18,2014-05-30,-0.22,28
NETWORK18,2021-10-12,-2.38,31
NETWORK18,2021-12-09,-8.68,31
NETWORK18,2022-04-26,-25.97,4
NETWORK18,2024-01-10,-9.65,21
NEULANDLAB,2014-06-26,-15.11,25
NEULANDLAB,2014-09-05,10.93,38
NEULANDLAB,2015-01-02,-6.4,17
NEULANDLAB,2015-08-05,35.99,57
NEULANDLAB,2016-07-05,-4.05,24
NEULANDLAB,2016-08-23,-6.33,26
NEULANDLAB,2017-03-01,20.06,41
NEULANDLAB,2021-02-08,10.45,21
NEULANDLAB,2021-04-05,-1.76,25
NEULANDLAB,2023-05-15,21.65,78
NEULANDLAB,2023-11-07,9.16,23
NEULANDLAB,2024-01-02,8.3,48
NEULANDLAB,2024-04-16,-19.9,17
NEULANDLAB,2024-07-01,60.12,61
NEULANDLAB,2024-10-11,0.87,47
NEULANDLAB,2025-11-10,-11.64,20
NEULANDLAB,2026-06-30,2.09,23
NEWGEN,2019-04-01,-5.56,18
NEWGEN,2021-05-21,66.83,48
NEWGEN,2023-07-31,77.22,131
NEWGEN,2024-04-30,-7.36,19
NEWGEN,2024-08-20,6.31,44
NEWGEN,2024-12-09,9.09,29
NFL,2017-05-10,-9.08,24
NFL,2023-12-28,6.65,31
NFL,2024-06-20,-11.96,31
NH,2020-01-20,-4.83,19
NH,2020-11-24,13.86,44
NH,2021-02-04,-11.92,16
NH,2021-07-13,-9.39,27
NH,2021-08-31,-6.51,19
NH,2021-11-11,10.08,73
NH,2022-02-28,1.53,36
NH,2022-10-28,-3.44,39
NH,2023-03-14,-5.45,41
NH,2023-05-22,21.05,54
NH,2023-09-14,-3.92,24
NH,2023-11-15,1.58,25
NH,2024-01-11,5.18,34
NH,2025-02-25,19.17,52
NH,2025-06-13,-0.25,26
NHPC,2017-01-12,-1.4,34
NHPC,2017-03-27,-1.36,28
NHPC,2017-06-09,-7.31,27
NHPC,2021-10-18,-15.05,28
NHPC,2022-04-21,-13.16,36
NHPC,2022-08-29,0.85,21
NHPC,2022-10-17,4.81,37
NHPC,2023-05-03,-6.86,16
NHPC,2023-06-20,12.05,84
NHPC,2023-12-01,38.16,71
NIBL,2014-06-13,55.01,41
NIBL,2014-11-10,68.46,60
NIBL,2015-07-14,19.78,30
NILAINFRA,2017-02-06,-14.4,28
NILAINFRA,2017-07-19,-9.31,15
NILAINFRA,2017-10-23,-10.92,16
NILAINFRA,2017-11-22,12.71,39
NILKAMAL,2014-05-20,13.5,53
NILKAMAL,2014-09-22,-14.29,11
NILKAMAL,2014-12-04,5.26,29
NILKAMAL,2015-05-15,85.46,134
NILKAMAL,2015-12-21,-20.48,36
NILKAMAL,2016-10-14,-16.54,20
NILKAMAL,2017-02-23,5.87,56
NILKAMAL,2021-06-02,-11.4,17
NILKAMAL,2021-07-14,9.4,54
NLCINDIA,2014-05-19,7.01,39
NLCINDIA,2017-03-21,-8.85,42
NLCINDIA,2023-08-08,-1.85,52
NLCINDIA,2023-11-08,40.41,65
NLCINDIA,2024-07-11,-12.01,17
NLCINDIA,2026-04-16,3.13,54
NMDC,2021-05-10,-13.69,32
NMDC,2022-10-27,12.77,39
NMDC,2023-01-02,-4.73,21
NMDC,2023-09-01,64.29,132
NMDC,2026-04-29,-7.45,37
NRAIL,2018-09-14,-23.28,9
NUVAMA,2024-10-16,-13.7,20
NUVAMA,2025-06-09,-5.2,35
OBEROIRLTY,2015-02-27,-16.83,14
OBEROIRLTY,2016-10-07,-9.32,20
OBEROIRLTY,2017-03-20,5.25,42
OBEROIRLTY,2017-09-05,7.55,66
OBEROIRLTY,2018-01-10,-11.58,17
OBEROIRLTY,2018-02-26,-16.61,18
OBEROIRLTY,2018-04-23,-11.69,20
OBEROIRLTY,2019-04-12,-12.04,8
OBEROIRLTY,2019-06-28,-10.61,19
OBEROIRLTY,2021-06-03,-1.17,54
OBEROIRLTY,2021-09-01,12.48,56
OBEROIRLTY,2022-09-01,-12.22,17
OBEROIRLTY,2023-07-26,-0.02,48
OBEROIRLTY,2023-11-02,12.76,56
OBEROIRLTY,2024-05-15,9.07,37
OBEROIRLTY,2024-09-25,-1.95,36
OBEROIRLTY,2024-12-02,-3.12,29
OFSS,2014-08-04,7.62,46
OFSS,2014-12-04,-9.4,9
OFSS,2015-05-20,10.1,76
OFSS,2018-09-17,-13.88,8
OFSS,2021-08-10,1.56,32
OFSS,2021-10-19,-10.89,4
OFSS,2024-01-15,57.32,62
OFSS,2024-06-12,12.63,36
OFSS,2024-09-03,-5.33,34
OIL,2023-10-17,64.02,105
OIL,2024-04-03,-6.87,41
OIL,2024-06-13,34.34,60
OMINFRAL,2014-05-26,-11.72,18
OMINFRAL,2014-06-25,-8.05,22
OMINFRAL,2015-02-03,-14.78,10
OMINFRAL,2015-03-10,1.5,38
OMINFRAL,2015-08-20,0.34,47
OMINFRAL,2017-09-20,5.39,31
ORBTEXP,2014-11-20,-5.35,17
ORBTEXP,2015-07-03,2.15,30
ORIENTCEM,2014-08-04,54.68,126
ORIENTCEM,2015-05-29,-12.08,6
ORIENTCEM,2016-09-01,-2.11,26
ORIENTCEM,2023-11-15,12.29,61
ORIENTCEM,2024-07-01,-1.91,38
ORIENTCEM,2025-04-15,-3.55,33
ORIENTELEC,2019-10-18,5.14,39
ORIENTELEC,2020-01-17,10.64,36
ORIENTELEC,2021-02-04,0.73,46
ORIENTELEC,2021-06-17,-0.19,74
ORIENTELEC,2021-11-02,-5.4,53
PAGEIND,2014-02-28,3.83,23
PAGEIND,2014-06-23,14.81,38
PAGEIND,2014-10-08,52.94,126
PAGEIND,2015-05-18,-5.69,19
PAGEIND,2017-07-03,-6.53,20
PAGEIND,2017-09-01,24.62,93
PAGEIND,2018-06-13,19.03,76
PAGEIND,2021-10-07,1.58,36
PAGEIND,2022-01-05,-3.82,26
PAGEIND,2022-04-08,-5.66,18
PAGEIND,2022-07-27,1.97,31
PAGEIND,2022-09-21,-4.14,25
PANAMAPET,2014-05-20,18.88,38
PANAMAPET,2014-07-18,24.0,76
PANAMAPET,2015-07-13,-0.88,30
PANAMAPET,2017-07-25,197.76,123
PARADEEP,2023-08-23,-5.89,31
PARADEEP,2024-01-02,-1.77,22
PARADEEP,2024-02-08,-9.41,20
PARADEEP,2024-06-20,-10.8,31
PARADEEP,2024-10-18,9.31,58
PARADEEP,2025-01-21,-17.04,15
PARADEEP,2025-04-15,20.25,50
PARADEEP,2025-07-21,-0.2,33
PARAGMILK,2018-05-16,-14.23,14
PARAGMILK,2018-06-14,-15.82,15
PARAGMILK,2025-11-12,-13.05,16
PARAS,2024-06-18,-2.78,21
PCJEWELLER,2014-09-01,7.39,33
PCJEWELLER,2015-01-22,23.4,69
PCJEWELLER,2015-05-20,-11.44,17
PCJEWELLER,2015-07-02,-4.02,30
PCJEWELLER,2015-11-03,-19.84,13
PCJEWELLER,2016-09-02,2.52,38
PCJEWELLER,2017-06-05,-10.86,15
PCJEWELLER,2017-08-08,16.76,25
PCJEWELLER,2017-11-27,-10.66,47
PENIND,2014-05-02,17.08,69
PENIND,2014-09-04,14.1,55
PENIND,2015-01-19,-12.77,13
PENIND,2015-08-05,-22.82,6
PENIND,2017-10-18,-10.72,22
PENIND,2018-01-05,-15.68,9
PENIND,2023-07-13,-10.15,15
PENIND,2023-08-16,12.28,36
PENIND,2023-10-18,-16.29,4
PENIND,2023-11-21,-10.39,20
PENIND,2024-01-03,4.52,33
PERSISTENT,2014-02-20,-1.42,42
PERSISTENT,2014-07-09,2.29,24
PERSISTENT,2014-09-15,-1.1,20
PERSISTENT,2014-11-28,7.85,44
PERSISTENT,2015-03-03,-14.31,7
PERSISTENT,2020-08-03,20.48,57
PERSISTENT,2020-12-22,183.46,229
PERSISTENT,2021-12-02,-0.74,32
PERSISTENT,2022-04-05,-14.65,7
PERSISTENT,2024-11-07,8.19,41
PETRONET,2014-09-01,-3.53,23
PETRONET,2015-11-20,9.15,57
PETRONET,2016-04-18,-5.21,24
PETRONET,2019-10-22,-4.15,22
PETRONET,2024-02-06,-9.59,26
PETRONET,2024-04-10,-3.27,33
PETRONET,2024-06-13,9.18,58
PFC,2023-05-02,47.84,86
PFIZER,2014-06-20,-6.49,30
PFIZER,2014-09-08,3.28,24
PFIZER,2014-11-05,19.74,59
PFIZER,2015-04-06,-11.87,14
PFIZER,2015-08-05,-2.98,69
PFIZER,2018-06-11,-4.67,15
PFIZER,2018-07-25,11.02,40
PFIZER,2019-10-27,8.24,48
PFIZER,2020-02-12,-10.02,23
PFIZER,2020-04-27,-14.31,18
PFIZER,2020-09-07,-2.94,51
PFIZER,2020-12-02,-2.7,20
PFIZER,2021-04-20,-6.95,25
PFIZER,2021-06-10,2.42,53
PFIZER,2021-09-03,-6.91,15
PFS,2014-05-02,64.45,60
PFS,2014-08-18,53.16,104
PGEL,2017-09-18,-0.4,36
PGEL,2018-01-04,-10.24,15
PGEL,2023-11-13,5.12,36
PGEL,2024-06-03,96.62,86
PGEL,2024-11-08,19.54,43
PGHH,2014-04-16,32.9,78
PGHH,2014-08-13,0.85,22
PGHH,2014-11-03,29.16,107
PGHH,2017-03-30,6.38,82
PGHH,2017-08-28,12.24,89
PGHH,2018-06-18,0.39,47
PGHH,2019-03-01,-7.0,36
PGHH,2019-06-12,-5.61,4
PGHH,2019-09-20,-1.15,33
PGHH,2021-02-05,3.76,27
PGHH,2021-04-13,-1.45,22
PGHH,2021-09-07,5.8,68
PGHH,2021-12-27,-5.39,21
PGHH,2023-08-28,3.97,37
PGHH,2023-11-17,-7.27,14
PHOENIXLTD,2014-06-06,11.18,45
PHOENIXLTD,2014-09-18,-5.22,53
PHOENIXLTD,2015-01-28,-7.39,27
PHOENIXLTD,2016-08-24,-9.25,24
PHOENIXLTD,2017-06-09,10.41,61
PHOENIXLTD,2017-10-05,-8.76,31
PHOENIXLTD,2017-12-15,-0.48,38
PHOENIXLTD,2018-03-07,-14.67,18
PHOENIXLTD,2018-05-21,-10.84,17
PHOENIXLTD,2019-09-16,13.01,90
PHOENIXLTD,2020-02-25,-13.79,4
PHOENIXLTD,2021-09-24,-4.3,18
PHOENIXLTD,2021-11-02,-7.8,17
PHOENIXLTD,2022-05-24,18.47,86
PHOENIXLTD,2022-10-07,-3.67,44
PHOENIXLTD,2023-06-07,8.71,82
PHOENIXLTD,2023-10-11,-9.63,10
PHOENIXLTD,2023-11-06,7.4,31
PHOENIXLTD,2024-01-05,2.6,52
PHOENIXLTD,2024-04-10,-7.08,18
PHOENIXLTD,2024-05-22,8.27,44
PHOENIXLTD,2026-07-06,-9.58,17
PIDILITIND,2014-04-02,-3.06,19
PIDILITIND,2014-07-16,12.35,57
PIDILITIND,2014-10-23,37.69,110
PIDILITIND,2016-02-22,-9.55,22
PIDILITIND,2016-05-20,7.8,57
PIDILITIND,2017-05-11,3.66,54
PIDILITIND,2017-08-28,-3.05,19
PIDILITIND,2017-12-08,-0.89,31
PIDILITIND,2018-04-03,10.73,47
PIDILITIND,2018-12-19,-7.24,3
PIDILITIND,2019-03-26,-2.44,24
PIDILITIND,2021-07-01,2.09,25
PIDILITIND,2021-09-02,-1.9,33
PIDILITIND,2022-01-04,-5.89,18
PIDILITIND,2022-09-01,-4.52,20
PIDILITIND,2024-03-11,-3.0,25
PIDILITIND,2024-06-04,-0.18,23
PIDILITIND,2024-07-18,-4.73,13
PIDILITIND,2024-09-04,-2.32,22
PIIND,2014-03-03,-4.67,25
PIIND,2014-05-21,53.67,94
PIIND,2014-12-05,-3.31,37
PIIND,2015-02-13,5.22,30
PIIND,2015-04-09,-5.93,40
PIIND,2016-06-30,9.57,71
PIIND,2016-10-26,-11.08,15
PIIND,2017-02-02,-7.22,14
PIIND,2017-11-28,-0.85,40
PIIND,2019-03-22,-2.01,20
PIIND,2019-05-03,-5.98,6
PIIND,2019-05-16,-0.81,45
PIIND,2019-09-09,16.23,75
PIIND,2020-01-27,-1.36,30
PIIND,2020-06-05,-5.9,13
PIIND,2020-07-06,34.52,124
PIIND,2021-04-08,24.54,116
PIIND,2022-11-09,-5.12,35
PIIND,2023-06-07,-1.01,23
PIIND,2024-07-22,11.81,53
PILANIINVS,2016-10-06,-7.15,23
PNCINFRA,2016-08-18,2.6,26
PNCINFRA,2016-10-05,-11.53,19
PNCINFRA,2017-04-10,12.17,27
PNCINFRA,2017-10-24,5.39,38
PNCINFRA,2017-12-22,-13.98,24
PNCINFRA,2021-02-03,10.3,28
PNCINFRA,2021-06-30,1.94,28
PNCINFRA,2021-09-01,0.75,35
PNCINFRA,2024-01-16,-4.03,40
PNCINFRA,2024-05-22,-10.69,20
POCL,2014-06-27,-19.61,12
POCL,2014-07-22,3.78,38
POCL,2014-11-07,-1.66,20
POCL,2015-01-06,5426.61,2800
POKARNA,2021-10-29,-9.26,19
POLICYBZR,2024-07-01,10.72,61
POLICYBZR,2024-12-02,2.57,26
POLYCAB,2021-01-06,11.18,49
POLYCAB,2021-03-23,38.18,76
POLYCAB,2021-08-30,12.42,35
POLYCAB,2022-01-13,-10.98,16
POLYCAB,2022-04-21,-11.9,8
POLYCAB,2022-10-18,-6.91,20
POLYCAB,2022-12-12,-11.22,9
POLYCAB,2023-02-02,-2.22,25
POLYCAB,2023-04-19,59.63,129
POLYCAB,2026-01-07,-10.82,8
POLYCAB,2026-02-23,-7.23,11
POLYMED,2014-02-05,22.67,67
POLYMED,2014-08-25,56.97,73
POLYMED,2015-01-01,5.83,38
POLYMED,2015-04-13,-4.0,19
POLYMED,2020-07-10,185.22,227
POLYMED,2023-11-16,-3.12,23
POONAWALLA,2014-05-23,8.92,86
POONAWALLA,2017-05-12,29.64,91
POONAWALLA,2018-05-22,-10.33,6
POONAWALLA,2021-08-17,-13.65,22
POONAWALLA,2021-11-16,24.1,57
POONAWALLA,2022-04-07,-10.68,16
POONAWALLA,2022-10-19,-8.64,10
POONAWALLA,2023-05-18,-0.04,27
POONAWALLA,2023-07-04,11.8,43
POONAWALLA,2024-01-04,1.54,33
POONAWALLA,2025-10-03,-8.0,14
POWERINDIA,2021-04-28,8.38,72
POWERINDIA,2021-08-26,5.21,40
POWERINDIA,2021-12-01,-11.36,14
POWERINDIA,2022-01-19,18.01,60
POWERINDIA,2023-05-15,3.67,51
POWERINDIA,2023-08-09,-4.27,27
POWERINDIA,2023-11-22,131.82,174
POWERINDIA,2024-09-30,-8.9,18
POWERINDIA,2025-05-14,13.79,75
POWERINDIA,2025-11-11,-8.49,17
POWERMECH,2017-11-03,4.41,63
POWERMECH,2018-02-21,-6.07,17
POWERMECH,2019-05-27,-14.51,16
POWERMECH,2023-03-06,70.79,146
POWERMECH,2024-01-11,4.8,32
POWERMECH,2024-04-25,-7.66,5
POWERMECH,2024-07-11,-2.19,22
POWERMECH,2024-08-23,-10.45,32
PPLPHARMA,2024-08-12,15.35,49
PPLPHARMA,2024-10-24,-4.46,23
PRAJIND,2014-05-21,2.3,35
PRAJIND,2015-06-04,16.59,47
PRAJIND,2017-11-24,-9.96,45
PRAJIND,2019-01-08,12.46,60
PRAJIND,2021-02-26,113.95,110
PRAJIND,2022-01-14,-13.34,20
PRAJIND,2022-10-06,-9.37,23
PRAJIND,2023-08-08,14.21,51
PRAJIND,2023-11-23,-11.9,10
PRAJIND,2024-06-13,-5.0,35
PRAJIND,2024-08-19,-5.9,48
PRAJIND,2024-11-29,-5.52,28
PRESTIGE,2014-05-19,18.26,64
PRESTIGE,2015-01-20,-7.62,46
PRESTIGE,2017-10-09,-8.57,20
PRESTIGE,2017-11-20,-6.59,18
PRESTIGE,2018-01-04,-11.14,21
PRESTIGE,2019-12-03,-1.69,55
PRESTIGE,2021-09-03,-1.19,32
PRESTIGE,2021-11-09,-19.5,13
PRESTIGE,2022-01-18,-13.39,13
PRESTIGE,2023-06-08,7.08,24
PRESTIGE,2023-08-08,82.6,129
PRESTIGE,2024-05-02,25.79,49
PRINCEPIPE,2021-01-01,123.68,114
PRINCEPIPE,2021-07-02,-9.13,15
PRINCEPIPE,2021-10-08,-4.07,43
PRIVISCL,2016-06-22,43.92,95
PRIVISCL,2017-01-05,-6.06,23
PRIVISCL,2017-03-20,-15.91,40
PRIVISCL,2020-02-17,-23.42,17
PRIVISCL,2020-08-11,-7.5,55
PRIVISCL,2021-01-19,61.18,96
PRIVISCL,2021-06-14,48.84,90
PRIVISCL,2026-05-06,-9.15,7
PSB,2014-06-05,-14.54,24
PSB,2024-02-07,-26.95,24
PSPPROJECT,2022-07-18,-9.18,20
PSPPROJECT,2022-09-21,-14.0,18
PSPPROJECT,2022-12-12,-3.78,33
PSPPROJECT,2023-06-20,-8.04,6
PSPPROJECT,2023-07-28,1.19,37
PTC,2014-05-19,0.76,37
