weights,n,w_OA,w_TN,w_IPO,w_GOLD,A_cagr,A_dcagr,A_dd,A_calmar,A_dcalmar,A_winb,A_winc,A_winm,B_cagr,B_dcagr,B_dd,B_calmar,B_dcalmar,B_winb,B_winc,B_winm,C_cagr,C_dcagr,C_dd,C_calmar,C_dcalmar,C_winb,C_winc,C_winm,ADMITTED,minCalmar
GOLD:0.65|IPO:0.05|OA:0.25|TN:0.05,4,0.25,0.05,0.05,0.65,20.19,-6.48,-14.22,1.42,-0.266,30,0,360,20.87,-6.91,-14.22,1.469,-0.197,58,0,360,23.18,-7.13,-7.49,3.096,1.216,360,360,360,False,1.42
GOLD:0.60|IPO:0.10|OA:0.25|TN:0.05,4,0.25,0.05,0.1,0.6,21.12,-5.56,-13.04,1.617,-0.062,144,0,360,21.86,-5.94,-13.04,1.676,0.015,206,0,360,24.57,-5.77,-6.76,3.623,1.738,360,360,360,False,1.617
GOLD:0.55|IPO:0.15|OA:0.25|TN:0.05,4,0.25,0.05,0.15,0.55,22.05,-4.67,-11.85,1.857,0.176,292,0,360,22.84,-4.98,-11.85,1.925,0.27,359,0,360,25.95,-4.45,-6.14,4.238,2.326,360,360,360,False,1.857
GOLD:0.50|IPO:0.20|OA:0.25|TN:0.05,4,0.25,0.05,0.2,0.5,22.97,-3.73,-10.65,2.153,0.48,343,78,360,23.81,-3.99,-10.65,2.234,0.584,360,82,360,27.33,-3.13,-5.81,4.725,2.837,360,360,360,False,2.153
GOLD:0.45|IPO:0.25|OA:0.25|TN:0.05,4,0.25,0.05,0.25,0.45,23.86,-2.81,-9.43,2.524,0.852,360,347,360,24.77,-3.0,-9.43,2.623,0.979,360,353,360,28.66,-1.83,-6.11,4.664,2.738,360,360,360,False,2.524
GOLD:0.40|IPO:0.30|OA:0.25|TN:0.05,4,0.25,0.05,0.3,0.4,24.75,-1.91,-8.2,3.011,1.34,360,360,360,25.72,-2.05,-8.2,3.13,1.489,360,360,360,30.01,-0.54,-6.77,4.434,2.493,360,360,360,False,3.011
GOLD:0.35|IPO:0.35|OA:0.25|TN:0.05,4,0.25,0.05,0.35,0.35,25.62,-1.03,-7.52,3.406,1.705,360,360,360,26.64,-1.11,-7.52,3.543,1.884,360,360,360,31.34,0.76,-7.52,4.174,2.247,360,360,360,False,3.406
GOLD:0.30|IPO:0.40|OA:0.25|TN:0.05,4,0.25,0.05,0.4,0.3,26.46,-0.16,-8.44,3.151,1.476,360,360,294,27.52,-0.17,-8.44,3.279,1.633,360,360,360,32.64,2.07,-8.44,3.879,1.973,360,360,358,False,3.151
GOLD:0.25|IPO:0.45|OA:0.25|TN:0.05,4,0.25,0.05,0.45,0.25,27.3,0.67,-9.37,2.902,1.23,360,360,95,28.41,0.69,-9.37,3.021,1.4,360,360,360,33.93,3.36,-9.37,3.602,1.695,360,360,349,False,2.902
GOLD:0.20|IPO:0.50|OA:0.25|TN:0.05,4,0.25,0.05,0.5,0.2,28.13,1.5,-10.41,2.697,1.011,360,360,65,29.28,1.59,-10.41,2.811,1.179,360,360,360,35.2,4.66,-10.41,3.361,1.451,360,360,305,False,2.697
GOLD:0.15|IPO:0.55|OA:0.25|TN:0.05,4,0.25,0.05,0.55,0.15,28.91,2.29,-11.8,2.466,0.771,360,310,112,30.14,2.45,-11.8,2.565,0.923,360,343,293,36.44,5.96,-11.8,3.085,1.169,360,360,322,False,2.466
GOLD:0.10|IPO:0.60|OA:0.25|TN:0.05,4,0.25,0.05,0.6,0.1,29.69,3.07,-13.55,2.201,0.511,345,87,124,30.96,3.27,-13.55,2.294,0.654,360,151,188,37.69,7.26,-13.55,2.775,0.868,360,333,320,False,2.201
GOLD:0.05|IPO:0.65|OA:0.25|TN:0.05,4,0.25,0.05,0.65,0.05,30.47,3.8,-15.36,1.991,0.303,322,0,151,31.79,4.09,-15.36,2.076,0.432,360,0,199,38.92,8.46,-15.36,2.534,0.623,350,210,341,False,1.991
IPO:0.70|OA:0.25|TN:0.05,3,0.25,0.05,0.7,0.0,31.23,4.58,-17.15,1.832,0.147,258,0,186,32.6,4.9,-17.15,1.906,0.258,350,0,225,40.15,9.75,-17.15,2.347,0.426,331,18,351,False,1.832
GOLD:0.65|OA:0.25|TN:0.10,3,0.25,0.1,0.0,0.65,19.59,-7.06,-14.65,1.335,-0.342,17,0,0,20.28,-7.52,-14.65,1.382,-0.276,41,0,0,22.2,-8.15,-7.79,2.859,0.97,359,302,302,False,1.335
GOLD:0.60|IPO:0.05|OA:0.25|TN:0.10,4,0.25,0.1,0.05,0.6,20.55,-6.11,-13.47,1.52,-0.152,72,0,360,21.27,-6.51,-13.47,1.575,-0.075,94,0,360,23.54,-6.81,-7.06,3.333,1.458,360,360,360,False,1.52
GOLD:0.55|IPO:0.10|OA:0.25|TN:0.10,4,0.25,0.1,0.1,0.55,21.46,-5.21,-12.29,1.739,0.07,225,0,360,22.26,-5.53,-12.29,1.805,0.164,327,0,360,24.9,-5.46,-6.34,3.925,2.015,360,360,360,False,1.739
GOLD:0.50|IPO:0.15|OA:0.25|TN:0.10,4,0.25,0.1,0.15,0.5,22.36,-4.31,-11.09,2.007,0.349,332,1,360,23.22,-4.56,-11.09,2.086,0.452,360,2,360,26.23,-4.13,-5.83,4.503,2.62,360,360,360,False,2.007
GOLD:0.45|IPO:0.20|OA:0.25|TN:0.10,4,0.25,0.1,0.2,0.45,23.26,-3.38,-9.88,2.346,0.688,357,116,360,24.17,-3.59,-9.88,2.438,0.813,360,156,360,27.58,-2.84,-5.93,4.631,2.706,360,360,360,False,2.346
GOLD:0.40|IPO:0.25|OA:0.25|TN:0.10,4,0.25,0.1,0.25,0.4,24.16,-2.47,-8.65,2.781,1.128,360,356,360,25.1,-2.62,-8.65,2.891,1.277,360,360,360,28.9,-1.54,-6.55,4.428,2.459,360,360,360,False,2.781
GOLD:0.35|IPO:0.30|OA:0.25|TN:0.10,4,0.25,0.1,0.3,0.35,25.03,-1.58,-7.53,3.309,1.61,360,360,360,26.03,-1.68,-7.53,3.452,1.813,360,360,360,30.23,-0.26,-7.25,4.185,2.232,360,360,350,False,3.309
GOLD:0.30|IPO:0.35|OA:0.25|TN:0.10,4,0.25,0.1,0.35,0.3,25.88,-0.72,-8.0,3.241,1.518,360,360,305,26.93,-0.76,-8.0,3.37,1.717,360,360,360,31.56,1.03,-8.0,3.954,1.995,360,360,326,False,3.241
GOLD:0.25|IPO:0.40|OA:0.25|TN:0.10,4,0.25,0.1,0.4,0.25,26.72,0.14,-8.91,3.015,1.305,360,360,66,27.82,0.14,-8.91,3.14,1.486,360,360,360,32.86,2.36,-8.91,3.703,1.756,360,360,297,False,3.015
GOLD:0.20|IPO:0.45|OA:0.25|TN:0.10,4,0.25,0.1,0.45,0.2,27.55,0.95,-9.84,2.792,1.1,360,353,15,28.69,1.04,-9.84,2.909,1.273,360,360,360,34.14,3.7,-9.84,3.451,1.535,360,360,238,False,2.792
GOLD:0.15|IPO:0.50|OA:0.25|TN:0.10,4,0.25,0.1,0.5,0.15,28.34,1.77,-11.19,2.546,0.87,360,282,40,29.56,1.92,-11.19,2.651,1.037,360,319,316,35.4,4.99,-11.19,3.158,1.264,360,360,280,False,2.546
GOLD:0.10|IPO:0.55|OA:0.25|TN:0.10,4,0.25,0.1,0.55,0.1,29.16,2.51,-12.87,2.272,0.595,354,44,56,30.39,2.73,-12.87,2.367,0.741,360,105,147,36.64,6.29,-12.87,2.851,0.954,360,290,280,False,2.272
GOLD:0.05|IPO:0.60|OA:0.25|TN:0.10,4,0.25,0.1,0.6,0.05,29.92,3.29,-14.69,2.047,0.365,328,0,58,31.22,3.56,-14.69,2.138,0.495,360,8,113,37.85,7.53,-14.69,2.586,0.675,352,111,292,False,2.047
IPO:0.65|OA:0.25|TN:0.10,3,0.25,0.1,0.65,0.0,30.68,4.08,-16.48,1.874,0.193,280,0,72,32.03,4.37,-16.48,1.953,0.31,355,0,125,39.03,8.77,-16.48,2.38,0.459,333,3,310,False,1.874
GOLD:0.60|OA:0.25|TN:0.15,3,0.25,0.15,0.0,0.6,19.94,-6.72,-13.91,1.424,-0.241,29,0,0,20.67,-7.12,-13.91,1.477,-0.161,58,0,0,22.55,-7.83,-7.36,3.069,1.167,360,329,329,False,1.424
GOLD:0.55|IPO:0.05|OA:0.25|TN:0.15,4,0.25,0.15,0.05,0.55,20.87,-5.76,-12.72,1.629,-0.032,153,0,360,21.64,-6.11,-12.72,1.691,0.058,275,0,360,23.91,-6.51,-6.64,3.601,1.692,360,360,360,False,1.629
GOLD:0.50|IPO:0.10|OA:0.25|TN:0.15,4,0.25,0.15,0.1,0.5,21.78,-4.87,-11.53,1.873,0.228,307,0,360,22.6,-5.15,-11.53,1.948,0.325,360,0,360,25.24,-5.16,-5.98,4.235,2.305,360,360,360,False,1.873
GOLD:0.45|IPO:0.15|OA:0.25|TN:0.15,4,0.25,0.15,0.15,0.45,22.69,-3.96,-10.32,2.178,0.539,349,12,360,23.56,-4.18,-10.32,2.267,0.657,360,66,360,26.55,-3.83,-5.81,4.548,2.602,360,360,357,False,2.178
GOLD:0.40|IPO:0.20|OA:0.25|TN:0.15,4,0.25,0.15,0.2,0.4,23.58,-3.04,-9.11,2.567,0.937,360,199,360,24.49,-3.21,-9.11,2.672,1.068,360,316,360,27.86,-2.55,-6.36,4.39,2.407,360,360,348,False,2.567
GOLD:0.35|IPO:0.25|OA:0.25|TN:0.15,4,0.25,0.15,0.25,0.35,24.45,-2.14,-7.95,3.057,1.427,360,359,360,25.4,-2.25,-7.95,3.194,1.587,360,360,360,29.14,-1.25,-7.01,4.179,2.196,360,360,323,False,3.057
GOLD:0.30|IPO:0.30|OA:0.25|TN:0.15,4,0.25,0.15,0.3,0.3,25.3,-1.27,-7.76,3.261,1.532,360,358,328,26.32,-1.32,-7.76,3.385,1.751,360,360,360,30.42,0.06,-7.76,3.943,1.972,360,360,269,False,3.261
GOLD:0.25|IPO:0.35|OA:0.25|TN:0.15,4,0.25,0.15,0.35,0.25,26.15,-0.42,-8.51,3.074,1.339,360,352,112,27.22,-0.44,-8.51,3.198,1.547,360,360,360,31.72,1.4,-8.51,3.734,1.759,360,360,207,False,3.074
GOLD:0.20|IPO:0.40|OA:0.25|TN:0.15,4,0.25,0.15,0.4,0.2,26.96,0.41,-9.42,2.865,1.148,360,332,14,28.11,0.46,-9.42,2.991,1.328,360,359,360,32.99,2.69,-9.42,3.508,1.563,360,359,149,False,2.865
GOLD:0.15|IPO:0.45|OA:0.25|TN:0.15,4,0.25,0.15,0.45,0.15,27.76,1.21,-10.61,2.618,0.943,360,241,19,28.98,1.34,-10.61,2.731,1.103,360,338,332,34.3,4.01,-10.61,3.231,1.34,360,355,210,False,2.618
GOLD:0.10|IPO:0.50|OA:0.25|TN:0.15,4,0.25,0.15,0.5,0.1,28.55,1.97,-12.2,2.344,0.681,358,24,23,29.84,2.19,-12.2,2.447,0.825,360,164,171,35.6,5.28,-12.2,2.919,1.029,360,260,241,False,2.344
GOLD:0.05|IPO:0.55|OA:0.25|TN:0.15,4,0.25,0.15,0.55,0.05,29.33,2.77,-13.97,2.113,0.439,334,0,29,30.65,3.03,-13.97,2.201,0.564,360,44,108,36.83,6.55,-13.97,2.64,0.736,356,61,251,False,2.113
IPO:0.60|OA:0.25|TN:0.15,3,0.25,0.15,0.6,0.0,30.09,3.54,-15.78,1.92,0.246,293,0,30,31.47,3.82,-15.78,2.003,0.362,358,17,95,38.05,7.76,-15.78,2.418,0.502,336,0,272,False,1.92
GOLD:0.55|OA:0.25|TN:0.20,3,0.25,0.2,0.0,0.55,20.26,-6.37,-13.16,1.521,-0.124,74,0,0,21.07,-6.71,-13.16,1.581,-0.037,132,0,0,22.94,-7.51,-6.91,3.294,1.394,360,351,351,False,1.521
GOLD:0.50|IPO:0.05|OA:0.25|TN:0.20,4,0.25,0.2,0.05,0.5,21.18,-5.44,-11.97,1.745,0.117,252,0,360,22.01,-5.73,-11.97,1.817,0.207,321,2,360,24.3,-6.21,-6.29,3.855,1.947,360,360,360,False,1.745
GOLD:0.45|IPO:0.10|OA:0.25|TN:0.20,4,0.25,0.2,0.1,0.45,22.07,-4.56,-10.77,2.022,0.395,337,1,360,22.95,-4.76,-10.77,2.109,0.506,360,61,360,25.61,-4.87,-5.91,4.352,2.355,360,360,352,False,2.022
GOLD:0.40|IPO:0.15|OA:0.25|TN:0.20,4,0.25,0.2,0.15,0.4,22.95,-3.64,-9.56,2.372,0.752,358,62,360,23.89,-3.81,-9.56,2.477,0.878,360,283,360,26.89,-3.52,-6.3,4.296,2.33,360,360,328,False,2.372
GOLD:0.35|IPO:0.20|OA:0.25|TN:0.20,4,0.25,0.2,0.2,0.35,23.83,-2.74,-8.37,2.811,1.212,360,299,360,24.83,-2.85,-8.37,2.932,1.361,360,360,360,28.13,-2.27,-6.8,4.166,2.161,360,360,286,False,2.811
GOLD:0.30|IPO:0.25|OA:0.25|TN:0.20,4,0.25,0.2,0.25,0.3,24.71,-1.85,-7.62,3.245,1.477,360,355,336,25.76,-1.9,-7.62,3.371,1.714,360,360,360,29.42,-0.94,-7.49,3.94,1.949,360,360,242,False,3.245
GOLD:0.25|IPO:0.30|OA:0.25|TN:0.20,4,0.25,0.2,0.3,0.25,25.54,-1.01,-8.25,3.091,1.359,360,342,202,26.65,-1.01,-8.25,3.221,1.558,360,360,360,30.71,0.36,-8.25,3.72,1.746,360,360,189,False,3.091
GOLD:0.20|IPO:0.35|OA:0.25|TN:0.20,4,0.25,0.2,0.35,0.2,26.36,-0.2,-9.07,2.893,1.162,360,305,90,27.53,-0.13,-9.07,3.017,1.367,360,360,360,31.93,1.65,-9.07,3.526,1.539,360,353,148,False,2.893
GOLD:0.15|IPO:0.40|OA:0.25|TN:0.20,4,0.25,0.2,0.4,0.15,27.15,0.62,-10.18,2.677,0.978,360,200,37,28.39,0.75,-10.18,2.792,1.146,360,358,336,33.2,3.01,-10.18,3.271,1.341,360,347,160,False,2.677
GOLD:0.10|IPO:0.45|OA:0.25|TN:0.20,4,0.25,0.2,0.45,0.1,27.94,1.4,-11.63,2.413,0.758,360,20,22,29.24,1.62,-11.63,2.518,0.897,360,283,212,34.45,4.23,-11.63,2.965,1.092,360,225,190,False,2.413
GOLD:0.05|IPO:0.50|OA:0.25|TN:0.20,4,0.25,0.2,0.5,0.05,28.74,2.19,-13.26,2.173,0.506,340,0,26,30.08,2.47,-13.26,2.261,0.635,360,121,143,35.69,5.5,-13.26,2.696,0.795,358,53,197,False,2.173
IPO:0.55|OA:0.25|TN:0.20,3,0.25,0.2,0.55,0.0,29.51,2.97,-15.05,1.973,0.295,311,0,27,30.91,3.28,-15.05,2.057,0.414,359,37,122,36.93,6.72,-15.05,2.465,0.553,339,7,214,False,1.973
GOLD:0.50|OA:0.25|TN:0.25,3,0.25,0.25,0.0,0.5,20.59,-6.04,-12.41,1.628,0.004,183,0,0,21.41,-6.34,-12.41,1.696,0.101,285,2,2,23.32,-7.22,-6.76,3.468,1.495,360,359,359,False,1.628
GOLD:0.45|IPO:0.05|OA:0.25|TN:0.25,4,0.25,0.25,0.05,0.45,21.48,-5.12,-11.21,1.879,0.26,309,1,360,22.36,-5.37,-11.21,1.962,0.374,359,62,360,24.62,-5.92,-6.22,3.973,1.948,360,360,358,False,1.879
GOLD:0.40|IPO:0.10|OA:0.25|TN:0.25,4,0.25,0.25,0.1,0.4,22.39,-4.24,-10.0,2.195,0.583,354,46,360,23.31,-4.42,-10.0,2.296,0.705,360,271,360,25.91,-4.54,-6.46,4.042,2.089,360,360,340,False,2.195
GOLD:0.35|IPO:0.15|OA:0.25|TN:0.25,4,0.25,0.25,0.15,0.35,23.22,-3.34,-8.79,2.591,0.995,360,236,360,24.22,-3.46,-8.79,2.705,1.124,360,350,360,27.2,-3.23,-6.84,4.003,2.018,360,360,307,False,2.591
GOLD:0.30|IPO:0.20|OA:0.25|TN:0.25,4,0.25,0.25,0.2,0.3,24.1,-2.47,-7.9,3.071,1.321,360,352,337,25.14,-2.52,-7.9,3.196,1.537,360,360,360,28.46,-1.96,-7.34,3.886,1.904,360,360,263,False,3.071
GOLD:0.25|IPO:0.25|OA:0.25|TN:0.25,4,0.25,0.25,0.25,0.25,24.98,-1.63,-8.03,3.103,1.355,360,348,232,26.06,-1.62,-8.03,3.224,1.552,360,360,360,29.72,-0.66,-8.03,3.703,1.704,360,360,224,False,3.103
GOLD:0.20|IPO:0.30|OA:0.25|TN:0.25,4,0.25,0.25,0.3,0.2,25.8,-0.78,-8.77,2.929,1.176,360,322,162,26.95,-0.72,-8.77,3.053,1.38,360,360,359,30.93,0.66,-8.77,3.53,1.514,360,357,207,False,2.929
GOLD:0.15|IPO:0.35|OA:0.25|TN:0.25,4,0.25,0.25,0.35,0.15,26.61,0.02,-9.72,2.717,0.975,360,266,131,27.81,0.18,-9.72,2.839,1.166,360,360,331,32.2,2.02,-9.72,3.298,1.302,360,344,196,False,2.717
GOLD:0.10|IPO:0.40|OA:0.25|TN:0.25,4,0.25,0.25,0.4,0.1,27.4,0.84,-11.16,2.464,0.794,360,96,77,28.69,1.05,-11.16,2.575,0.939,360,341,270,33.42,3.24,-11.16,3.007,1.106,360,258,198,False,2.464
GOLD:0.05|IPO:0.45|OA:0.25|TN:0.25,4,0.25,0.25,0.45,0.05,28.16,1.64,-12.72,2.222,0.57,349,16,59,29.52,1.89,-12.72,2.316,0.699,360,252,210,34.62,4.51,-12.72,2.73,0.863,360,120,186,False,2.222
IPO:0.50|OA:0.25|TN:0.25,3,0.25,0.25,0.5,0.0,28.91,2.42,-14.32,2.021,0.355,321,0,50,30.33,2.7,-14.32,2.112,0.473,360,103,212,35.79,5.72,-14.32,2.502,0.606,345,49,180,False,2.021
GOLD:0.45|OA:0.25|TN:0.30,3,0.25,0.3,0.0,0.45,20.88,-5.74,-11.65,1.747,0.137,258,1,1,21.76,-5.98,-11.65,1.827,0.242,321,56,56,23.61,-6.91,-6.87,3.452,1.447,360,359,359,False,1.747
GOLD:0.40|IPO:0.05|OA:0.25|TN:0.30,4,0.25,0.3,0.05,0.4,21.76,-4.84,-10.45,2.032,0.432,339,49,360,22.71,-5.03,-10.45,2.123,0.545,360,246,360,24.91,-5.57,-6.83,3.66,1.694,360,360,354,False,2.032
GOLD:0.35|IPO:0.10|OA:0.25|TN:0.30,4,0.25,0.3,0.1,0.35,22.68,-3.96,-9.24,2.393,0.79,360,218,360,23.64,-4.08,-9.24,2.504,0.922,360,337,360,26.19,-4.21,-7.1,3.707,1.757,360,360,336,False,2.393
GOLD:0.30|IPO:0.15|OA:0.25|TN:0.30,4,0.25,0.3,0.15,0.3,23.53,-3.09,-8.3,2.824,1.095,360,333,338,24.55,-3.15,-8.3,2.953,1.317,360,360,360,27.49,-2.93,-7.51,3.678,1.718,360,360,311,False,2.824
GOLD:0.25|IPO:0.20|OA:0.25|TN:0.30,4,0.25,0.3,0.2,0.25,24.38,-2.23,-8.06,3.037,1.274,360,360,267,25.46,-2.22,-8.06,3.173,1.497,360,360,360,28.77,-1.62,-8.01,3.603,1.647,360,360,289,False,3.037
GOLD:0.20|IPO:0.25|OA:0.25|TN:0.30,4,0.25,0.3,0.25,0.2,25.22,-1.38,-8.62,2.918,1.191,360,348,211,26.34,-1.31,-8.62,3.037,1.364,360,360,354,30.02,-0.32,-8.62,3.476,1.505,360,360,277,False,2.918
GOLD:0.15|IPO:0.30|OA:0.25|TN:0.30,4,0.25,0.3,0.3,0.15,26.03,-0.54,-9.44,2.745,0.978,360,324,203,27.22,-0.42,-9.44,2.873,1.187,360,360,337,31.26,1.0,-9.44,3.31,1.276,360,356,263,False,2.745
GOLD:0.10|IPO:0.35|OA:0.25|TN:0.30,4,0.25,0.3,0.35,0.1,26.85,0.25,-10.73,2.525,0.793,360,232,175,28.07,0.45,-10.73,2.632,0.974,360,360,325,32.45,2.26,-10.73,3.051,1.086,360,313,252,False,2.525
GOLD:0.05|IPO:0.40|OA:0.25|TN:0.30,4,0.25,0.3,0.4,0.05,27.62,1.06,-12.24,2.269,0.612,356,96,121,28.92,1.28,-12.24,2.367,0.738,360,335,298,33.67,3.5,-12.24,2.765,0.881,360,201,232,False,2.269
IPO:0.45|OA:0.25|TN:0.30,3,0.25,0.3,0.45,0.0,28.39,1.85,-13.78,2.055,0.413,327,23,104,29.76,2.12,-13.78,2.15,0.534,360,238,305,34.87,4.73,-13.78,2.525,0.658,348,122,201,False,2.055
GOLD:0.40|OA:0.25|TN:0.35,3,0.25,0.35,0.0,0.4,21.17,-5.46,-10.89,1.883,0.279,303,33,33,22.09,-5.66,-10.89,1.972,0.395,348,220,220,23.86,-6.54,-7.52,3.2,1.234,360,360,360,False,1.883
GOLD:0.35|IPO:0.05|OA:0.25|TN:0.35,4,0.25,0.35,0.05,0.35,22.04,-4.57,-9.68,2.209,0.597,356,215,360,23.02,-4.72,-9.68,2.309,0.734,360,330,360,25.17,-5.21,-7.52,3.354,1.399,360,360,351,False,2.209
GOLD:0.30|IPO:0.10|OA:0.25|TN:0.35,4,0.25,0.35,0.1,0.3,22.94,-3.71,-8.85,2.588,0.894,360,318,336,23.93,-3.78,-8.9,2.673,1.05,360,360,360,26.46,-3.94,-7.79,3.397,1.462,360,360,340,False,2.588
GOLD:0.25|IPO:0.15|OA:0.25|TN:0.35,4,0.25,0.35,0.15,0.25,23.81,-2.84,-8.56,2.838,1.053,360,360,301,24.84,-2.87,-8.56,2.955,1.283,360,360,359,27.72,-2.61,-8.2,3.389,1.441,360,360,337,False,2.838
GOLD:0.20|IPO:0.20|OA:0.25|TN:0.35,4,0.25,0.35,0.2,0.2,24.63,-1.97,-8.69,2.835,1.107,360,360,271,25.74,-1.95,-8.69,2.964,1.298,360,360,347,29.04,-1.33,-8.69,3.35,1.396,360,360,336,False,2.835
GOLD:0.15|IPO:0.25|OA:0.25|TN:0.35,4,0.25,0.35,0.25,0.15,25.44,-1.12,-9.27,2.744,0.984,360,352,259,26.61,-1.05,-9.27,2.867,1.191,360,360,339,30.28,-0.04,-9.27,3.27,1.257,360,360,314,False,2.744
GOLD:0.10|IPO:0.30|OA:0.25|TN:0.35,4,0.25,0.35,0.3,0.1,26.26,-0.32,-10.33,2.564,0.796,360,315,248,27.45,-0.18,-10.33,2.679,0.995,360,360,343,31.49,1.23,-10.33,3.07,1.045,360,350,304,False,2.564
GOLD:0.05|IPO:0.35|OA:0.25|TN:0.35,4,0.25,0.35,0.35,0.05,27.01,0.47,-11.73,2.313,0.611,359,216,208,28.31,0.65,-11.73,2.424,0.781,360,357,343,32.7,2.45,-11.73,2.815,0.85,360,275,282,False,2.313
IPO:0.40|OA:0.25|TN:0.35,3,0.25,0.35,0.4,0.0,27.84,1.27,-13.31,2.093,0.451,332,96,167,29.15,1.49,-13.31,2.194,0.572,360,320,345,33.87,3.68,-13.31,2.549,0.681,352,193,260,False,2.093
GOLD:0.35|OA:0.25|TN:0.40,3,0.25,0.4,0.0,0.35,21.44,-5.2,-10.13,2.038,0.414,343,199,199,22.39,-5.37,-10.27,2.098,0.546,360,325,325,24.08,-6.25,-8.15,2.965,1.004,360,360,360,False,2.038
GOLD:0.30|IPO:0.05|OA:0.25|TN:0.40,4,0.25,0.4,0.05,0.3,22.29,-4.32,-9.44,2.367,0.681,360,311,345,23.31,-4.43,-9.56,2.429,0.801,360,360,359,25.37,-4.96,-8.18,3.1,1.141,360,360,355,False,2.367
GOLD:0.25|IPO:0.10|OA:0.25|TN:0.40,4,0.25,0.4,0.1,0.25,23.18,-3.45,-9.2,2.605,0.827,360,359,331,24.23,-3.5,-9.21,2.682,1.022,360,360,355,26.73,-3.68,-8.45,3.148,1.204,360,360,354,False,2.605
GOLD:0.20|IPO:0.15|OA:0.25|TN:0.40,4,0.25,0.4,0.15,0.2,24.03,-2.59,-9.11,2.671,0.931,360,360,324,25.12,-2.6,-9.23,2.785,1.12,360,360,344,27.96,-2.37,-8.89,3.147,1.215,360,360,355,False,2.671
GOLD:0.15|IPO:0.20|OA:0.25|TN:0.40,4,0.25,0.4,0.2,0.15,24.85,-1.78,-9.37,2.65,0.946,360,360,299,26.0,-1.71,-9.56,2.764,1.12,360,360,344,29.25,-1.12,-9.37,3.127,1.183,360,360,353,False,2.65
GOLD:0.10|IPO:0.25|OA:0.25|TN:0.40,4,0.25,0.4,0.25,0.1,25.66,-0.97,-10.02,2.569,0.789,360,359,304,26.86,-0.82,-10.02,2.697,1.005,360,360,354,30.54,0.15,-10.02,3.07,1.014,360,360,334,False,2.569
GOLD:0.05|IPO:0.30|OA:0.25|TN:0.40,4,0.25,0.4,0.3,0.05,26.46,-0.17,-11.27,2.374,0.611,360,299,281,27.7,0.01,-11.27,2.483,0.814,360,360,359,31.74,1.39,-11.27,2.841,0.828,360,324,320,False,2.374
IPO:0.35|OA:0.25|TN:0.40,3,0.25,0.4,0.35,0.0,27.22,0.62,-12.83,2.128,0.454,340,197,229,28.52,0.84,-12.83,2.23,0.605,360,354,358,32.94,2.58,-12.83,2.582,0.653,355,264,300,False,2.128
GOLD:0.30|OA:0.25|TN:0.45,3,0.25,0.45,0.0,0.3,21.7,-4.97,-10.12,2.161,0.478,353,284,284,22.68,-5.08,-10.2,2.207,0.57,360,355,355,24.29,-6.03,-8.83,2.767,0.798,360,360,360,False,2.161
GOLD:0.25|IPO:0.05|OA:0.25|TN:0.45,4,0.25,0.45,0.05,0.25,22.53,-4.1,-9.91,2.359,0.62,360,345,347,23.6,-4.18,-10.03,2.379,0.749,360,360,351,25.58,-4.75,-8.88,2.882,0.925,360,360,360,False,2.359
GOLD:0.20|IPO:0.10|OA:0.25|TN:0.45,4,0.25,0.45,0.1,0.2,23.4,-3.26,-9.72,2.466,0.725,360,360,342,24.5,-3.27,-10.13,2.523,0.833,360,360,349,26.92,-3.47,-9.13,2.925,0.982,360,360,360,False,2.466
GOLD:0.15|IPO:0.15|OA:0.25|TN:0.45,4,0.25,0.45,0.15,0.15,24.28,-2.43,-9.72,2.503,0.783,360,360,336,25.39,-2.38,-10.39,2.559,0.862,360,360,353,28.18,-2.24,-9.56,2.925,0.999,360,360,360,False,2.503
GOLD:0.10|IPO:0.20|OA:0.25|TN:0.45,4,0.25,0.45,0.2,0.1,25.09,-1.62,-10.15,2.483,0.757,360,360,339,26.23,-1.51,-10.68,2.555,0.873,360,360,357,29.44,-1.01,-10.15,2.931,0.957,360,360,348,False,2.483
GOLD:0.05|IPO:0.25|OA:0.25|TN:0.45,4,0.25,0.45,0.25,0.05,25.85,-0.84,-10.97,2.397,0.621,360,345,323,27.08,-0.64,-11.07,2.501,0.817,360,360,360,30.69,0.23,-10.97,2.841,0.82,360,339,333,False,2.397
IPO:0.30|OA:0.25|TN:0.45,3,0.25,0.45,0.3,0.0,26.62,-0.08,-12.31,2.184,0.446,351,285,298,27.92,0.18,-12.34,2.289,0.627,360,360,360,31.9,1.44,-12.31,2.619,0.625,358,313,326,False,2.184
GOLD:0.25|OA:0.25|TN:0.50,3,0.25,0.5,0.0,0.25,21.93,-4.73,-10.63,2.126,0.428,354,329,329,22.96,-4.82,-10.87,2.12,0.518,360,360,360,24.46,-5.76,-9.54,2.592,0.613,358,360,360,False,2.12
GOLD:0.20|IPO:0.05|OA:0.25|TN:0.50,4,0.25,0.5,0.05,0.2,22.76,-3.87,-10.42,2.25,0.513,359,360,355,23.87,-3.91,-11.04,2.263,0.569,360,360,358,25.75,-4.52,-9.59,2.682,0.722,360,360,360,False,2.25
GOLD:0.15|IPO:0.10|OA:0.25|TN:0.50,4,0.25,0.5,0.1,0.15,23.61,-3.09,-10.35,2.33,0.588,360,360,351,24.75,-3.04,-11.33,2.303,0.607,360,360,357,27.08,-3.33,-9.84,2.735,0.759,360,360,360,False,2.303
