series,window,dow_filter,outcome,signal,quintile,lo,hi,n,mean,median,p90,p95,max,pct_gt_p80all
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pdr_pct,Q3,0.8201,1.045,552,0.3,0.24,0.55,0.66,1.51,10.9
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pdr_pct,Q4,1.045,1.4162,552,0.31,0.27,0.52,0.61,1.42,8.5
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pdr_pct,Q5,1.4162,16.1147,552,0.36,0.3,0.59,0.76,5.15,13.2
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pdr_rel,Q1,0.2116,0.6357,552,0.27,0.22,0.48,0.6,1.09,7.8
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pdr_rel,Q2,0.6357,0.8135,551,0.29,0.23,0.52,0.67,1.73,9.1
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pdr_rel,Q3,0.8135,1.0142,553,0.29,0.25,0.51,0.63,1.17,8.9
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pdr_rel,Q4,1.0142,1.3181,552,0.31,0.26,0.52,0.62,5.15,9.4
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pdr_rel,Q5,1.3181,9.0191,552,0.36,0.31,0.61,0.74,2.71,14.9
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,atr14_pct,Q1,0.5495,0.8441,552,0.3,0.25,0.55,0.62,1.07,11.1
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,atr14_pct,Q2,0.8441,1.0102,552,0.28,0.23,0.49,0.59,1.08,6.9
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,atr14_pct,Q3,1.0102,1.1965,552,0.32,0.25,0.59,0.72,5.15,12.9
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,atr14_pct,Q4,1.1965,1.4788,552,0.31,0.26,0.52,0.64,1.22,8.9
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,atr14_pct,Q5,1.4788,8.946,552,0.32,0.28,0.55,0.66,2.71,10.3
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_open,Q1,9.15,12.708,552,0.3,0.26,0.54,0.63,1.07,10.1
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_open,Q2,12.708,14.49,550,0.3,0.25,0.54,0.64,1.73,10.9
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_open,Q3,14.49,16.4,553,0.31,0.25,0.53,0.67,5.15,9.8
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_open,Q4,16.4,19.522,553,0.31,0.25,0.55,0.68,1.51,10.7
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_open,Q5,19.522,83.61,552,0.31,0.25,0.52,0.64,2.71,8.5
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_chg_oc_pct,Q1,-11.265,0.0,78,0.29,0.26,0.46,0.62,0.88,9.0
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_chg_oc_pct,Q5,0.0,2.798,2681,0.31,0.25,0.54,0.65,5.15,10.0
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_chg_oc_pts,Q1,-1.71,0.0,78,0.29,0.26,0.46,0.62,0.88,9.0
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_chg_oc_pts,Q5,0.0,0.49,2681,0.31,0.25,0.54,0.65,5.15,10.0
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_chg_cc_pct,Q1,-29.75,-3.3084,552,0.3,0.26,0.53,0.65,1.35,9.8
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_chg_cc_pct,Q2,-3.3084,-1.2842,551,0.28,0.24,0.5,0.63,1.51,7.8
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_chg_cc_pct,Q3,-1.2842,0.6012,552,0.29,0.24,0.5,0.63,1.42,8.3
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_chg_cc_pct,Q4,0.6012,3.2296,551,0.31,0.25,0.53,0.67,5.15,10.0
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_chg_cc_pct,Q5,3.2296,65.625,552,0.34,0.29,0.58,0.73,2.71,14.1
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_chg_cc_pts,Q1,-8.22,-0.53,548,0.3,0.26,0.53,0.63,1.51,9.5
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_chg_cc_pts,Q2,-0.53,-0.19,544,0.28,0.24,0.51,0.65,1.16,7.5
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_chg_cc_pts,Q3,-0.19,0.09,558,0.29,0.24,0.51,0.63,1.42,9.0
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_chg_cc_pts,Q4,0.09,0.5,554,0.31,0.25,0.51,0.64,5.15,9.6
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,vix_chg_cc_pts,Q5,0.5,11.62,554,0.34,0.28,0.58,0.75,2.71,14.4
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pre_move_bp,Q1,0.05,9.058,552,0.29,0.24,0.5,0.62,2.71,8.7
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pre_move_bp,Q2,9.058,18.36,551,0.29,0.25,0.5,0.62,1.73,8.2
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pre_move_bp,Q3,18.36,30.536,553,0.3,0.24,0.52,0.62,5.15,9.4
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pre_move_bp,Q4,30.536,48.822,552,0.3,0.25,0.51,0.62,1.51,8.7
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pre_move_bp,Q5,48.822,444.36,552,0.35,0.29,0.62,0.81,1.4,15.0
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pre_range_bp,Q1,12.97,35.858,552,0.25,0.21,0.44,0.55,1.07,5.6
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pre_range_bp,Q2,35.858,46.446,552,0.28,0.23,0.48,0.63,1.42,8.7
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pre_range_bp,Q3,46.446,58.136,552,0.3,0.25,0.51,0.61,5.15,8.3
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pre_range_bp,Q4,58.136,78.384,552,0.31,0.26,0.52,0.63,1.73,10.0
NIFTY50_5MIN,WED_1030_1200,ALL,exc_norm,pre_range_bp,Q5,78.384,755.31,552,0.39,0.33,0.65,0.84,2.71,17.4
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,cpr_today,Q1,0.0007,0.068,109,38.03,29.75,72.91,81.2,140.89,11.0
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,cpr_today,Q2,0.068,0.1302,108,39.21,30.83,72.33,98.41,163.98,10.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,cpr_today,Q3,0.1302,0.198,109,37.31,30.79,62.02,86.93,119.34,7.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,cpr_today,Q4,0.198,0.3028,108,39.43,33.69,65.14,80.75,103.25,6.5
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,cpr_today,Q5,0.3028,1.2807,109,67.76,39.26,89.09,131.57,1304.49,15.6
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,cpr_prev,Q1,0.0002,0.0722,109,42.6,34.08,63.74,87.1,510.64,8.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,cpr_prev,Q2,0.0722,0.1318,108,48.46,31.17,65.92,79.59,1304.49,7.4
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,cpr_prev,Q3,0.1318,0.2064,109,37.05,30.25,63.69,83.72,148.14,6.4
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,cpr_prev,Q4,0.2064,0.2926,108,39.36,32.9,69.74,86.37,102.36,9.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,cpr_prev,Q5,0.2926,2.3498,109,54.35,39.44,99.89,137.69,456.83,19.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,wcpr_this,Q1,0.0026,0.1985,109,39.25,33.01,72.57,87.22,140.89,10.1
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,wcpr_this,Q2,0.1985,0.3677,108,40.56,29.52,69.34,92.2,456.83,9.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,wcpr_this,Q3,0.3677,0.5603,109,40.19,29.75,62.49,84.38,510.64,6.4
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,wcpr_this,Q4,0.5603,0.8281,108,39.84,35.36,63.92,82.49,163.98,7.4
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,wcpr_this,Q5,0.8281,2.9657,109,61.91,41.43,90.64,120.68,1304.49,17.4
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,wcpr_prev,Q1,0.0001,0.1937,109,36.15,30.32,59.65,69.24,119.34,4.6
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,wcpr_prev,Q2,0.1937,0.3689,108,38.17,33.51,61.42,78.27,163.98,8.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,wcpr_prev,Q3,0.3689,0.5618,109,44.83,31.79,75.94,90.65,510.64,11.9
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,wcpr_prev,Q4,0.5618,0.8228,108,42.03,33.58,75.67,89.13,148.14,13.0
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,wcpr_prev,Q5,0.8228,2.8456,109,60.56,38.24,90.52,102.35,1304.49,12.8
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,gap_abs,Q1,0.0008,0.1067,109,40.56,33.6,75.98,98.77,140.89,11.9
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,gap_abs,Q2,0.1067,0.2068,108,36.9,32.55,59.65,76.17,132.89,6.5
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,gap_abs,Q3,0.2068,0.3328,109,37.34,30.5,60.95,75.47,207.72,6.4
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,gap_abs,Q4,0.3328,0.5716,108,44.51,33.64,71.91,90.5,510.64,9.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,gap_abs,Q5,0.5716,5.0317,109,62.46,40.44,86.28,131.57,1304.49,16.5
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,gap_pct,Q1,-5.0317,-0.2037,109,56.75,37.82,80.55,90.95,1304.49,14.7
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,gap_pct,Q2,-0.2037,0.037,108,40.54,33.8,71.91,98.84,127.97,10.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,gap_pct,Q3,0.037,0.2123,109,36.83,32.19,60.05,87.16,140.89,8.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,gap_pct,Q4,0.2123,0.4092,108,42.14,30.6,64.04,82.93,510.64,6.5
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,gap_pct,Q5,0.4092,3.6769,109,45.52,35.61,76.46,89.66,456.83,11.0
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pdr_pct,Q1,0.2461,0.6338,109,31.08,25.13,53.76,63.71,148.14,2.8
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pdr_pct,Q2,0.6338,0.8113,108,37.58,27.67,73.38,93.52,163.98,11.1
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pdr_pct,Q3,0.8113,1.0815,109,39.8,33.33,67.94,75.99,119.34,7.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pdr_pct,Q4,1.0815,1.3435,108,41.61,35.8,68.19,87.95,140.89,8.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pdr_pct,Q5,1.3435,8.9902,109,71.67,45.0,91.65,146.72,1304.49,21.1
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pdr_rel,Q1,0.2203,0.649,109,39.75,31.0,66.16,110.28,164.55,7.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pdr_rel,Q2,0.649,0.8105,108,38.25,31.1,75.55,93.52,109.6,12.0
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pdr_rel,Q3,0.8105,1.0169,109,42.01,33.01,65.03,81.2,456.83,8.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pdr_rel,Q4,1.0169,1.3481,108,47.84,36.42,84.59,98.69,510.64,15.7
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pdr_rel,Q5,1.3481,3.6457,109,53.96,37.06,65.56,87.07,1304.49,7.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,atr14_pct,Q1,0.5867,0.8434,109,31.09,26.87,54.61,61.44,86.52,2.8
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,atr14_pct,Q2,0.8434,0.9962,108,33.76,29.04,54.6,67.61,127.97,4.6
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,atr14_pct,Q3,0.9962,1.1901,108,41.66,32.06,66.9,83.27,510.64,6.5
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,atr14_pct,Q4,1.1901,1.4754,109,42.45,34.05,80.74,95.97,163.98,11.9
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,atr14_pct,Q5,1.4754,8.946,109,72.75,49.5,99.94,137.16,1304.49,24.8
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_open,Q1,9.19,12.578,109,29.53,24.9,53.75,61.44,79.36,1.8
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_open,Q2,12.578,14.338,108,34.88,30.32,54.61,72.28,97.92,5.6
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_open,Q3,14.338,16.29,108,44.49,33.51,72.88,95.03,510.64,10.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_open,Q4,16.29,19.278,109,43.79,39.19,76.19,97.35,132.89,11.0
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_open,Q5,19.278,72.2,109,69.06,45.18,92.71,147.08,1304.49,22.0
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_chg_oc_pct,Q1,-0.448,0.0,13,44.24,36.75,84.22,91.61,99.34,23.1
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_chg_oc_pct,Q5,0.0,0.0,530,44.37,33.6,71.9,91.74,1304.49,9.8
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_chg_oc_pts,Q1,-0.07,0.0,13,44.24,36.75,84.22,91.61,99.34,23.1
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_chg_oc_pts,Q5,0.0,0.0,530,44.37,33.6,71.9,91.74,1304.49,9.8
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_chg_cc_pct,Q1,-29.75,-4.3466,109,44.86,32.19,74.42,98.88,456.83,11.0
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_chg_cc_pct,Q2,-4.3466,-2.0546,108,40.06,33.1,66.63,94.72,148.14,9.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_chg_cc_pct,Q3,-2.0546,-0.6504,109,34.28,30.8,61.48,70.37,94.36,4.6
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_chg_cc_pct,Q4,-0.6504,1.7146,108,44.19,33.99,67.95,89.13,510.64,10.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_chg_cc_pct,Q5,1.7146,33.309,109,58.4,39.39,86.9,95.7,1304.49,15.6
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_chg_cc_pts,Q1,-8.22,-0.706,109,47.5,34.27,81.27,102.89,456.83,13.8
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_chg_cc_pts,Q2,-0.706,-0.33,106,37.91,30.97,64.56,83.4,148.14,7.5
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_chg_cc_pts,Q3,-0.33,-0.09,108,34.24,30.76,55.46,67.64,97.92,3.7
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_chg_cc_pts,Q4,-0.09,0.256,111,42.81,33.63,65.9,88.81,510.64,9.0
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,vix_chg_cc_pts,Q5,0.256,9.6,109,59.13,40.06,86.9,95.7,1304.49,16.5
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pre_move_bp,Q1,0.05,7.716,109,41.96,31.46,68.37,93.13,456.83,9.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pre_move_bp,Q2,7.716,16.372,108,36.47,31.64,62.57,75.16,127.97,7.4
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pre_move_bp,Q3,16.372,27.576,109,37.1,32.44,67.94,88.36,119.34,6.4
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pre_move_bp,Q4,27.576,44.234,108,44.74,35.3,64.17,79.75,510.64,7.4
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pre_move_bp,Q5,44.234,530.93,109,61.49,39.93,92.91,123.57,1304.49,20.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pre_range_bp,Q1,12.96,32.79,109,31.42,26.87,52.09,64.93,102.11,3.7
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pre_range_bp,Q2,32.79,41.158,108,33.05,28.91,53.09,69.22,127.97,4.6
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pre_range_bp,Q3,41.158,52.288,109,41.6,32.89,69.89,75.15,510.64,8.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pre_range_bp,Q4,52.288,68.212,108,41.5,34.62,70.28,86.34,148.14,10.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_bp,pre_range_bp,Q5,68.212,568.12,109,74.12,51.86,103.79,147.08,1304.49,23.9
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,cpr_today,Q1,0.0007,0.068,109,0.39,0.33,0.7,0.81,1.35,10.1
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,cpr_today,Q2,0.068,0.1302,108,0.4,0.33,0.73,0.89,1.59,11.1
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,cpr_today,Q3,0.1302,0.198,109,0.39,0.34,0.68,0.99,1.15,10.1
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,cpr_today,Q4,0.198,0.3028,108,0.41,0.35,0.68,0.9,1.03,10.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,cpr_today,Q5,0.3028,1.2807,109,0.49,0.38,0.68,0.79,5.21,9.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,cpr_prev,Q1,0.0002,0.0722,109,0.48,0.38,0.77,0.95,5.21,14.7
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,cpr_prev,Q2,0.0722,0.1318,108,0.42,0.35,0.6,0.78,5.03,7.4
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,cpr_prev,Q3,0.1318,0.2064,109,0.39,0.32,0.69,0.83,1.59,9.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,cpr_prev,Q4,0.2064,0.2926,108,0.38,0.32,0.65,0.79,0.95,8.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,cpr_prev,Q5,0.2926,2.3498,109,0.41,0.35,0.74,0.99,1.22,11.0
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,wcpr_this,Q1,0.0026,0.1985,109,0.4,0.35,0.77,0.84,1.07,12.8
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,wcpr_this,Q2,0.1985,0.3677,108,0.41,0.35,0.7,0.91,1.59,10.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,wcpr_this,Q3,0.3677,0.5603,109,0.43,0.32,0.68,0.93,5.21,9.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,wcpr_this,Q4,0.5603,0.8281,108,0.4,0.34,0.68,0.84,1.14,9.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,wcpr_this,Q5,0.8281,2.9657,109,0.45,0.36,0.65,0.92,5.03,9.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,wcpr_prev,Q1,0.0001,0.1937,109,0.37,0.31,0.65,0.72,1.15,5.5
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,wcpr_prev,Q2,0.1937,0.3689,108,0.42,0.35,0.69,0.91,1.35,10.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,wcpr_prev,Q3,0.3689,0.5618,109,0.45,0.36,0.73,0.93,5.21,11.9
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,wcpr_prev,Q4,0.5618,0.8228,108,0.42,0.35,0.79,0.93,1.59,13.9
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,wcpr_prev,Q5,0.8228,2.8456,109,0.42,0.34,0.68,0.84,5.03,9.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,gap_abs,Q1,0.0008,0.1067,109,0.43,0.36,0.81,0.9,1.35,14.7
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,gap_abs,Q2,0.1067,0.2068,108,0.39,0.36,0.62,0.88,1.22,9.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,gap_abs,Q3,0.2068,0.3328,109,0.38,0.35,0.6,0.68,0.98,4.6
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,gap_abs,Q4,0.3328,0.5716,108,0.44,0.33,0.73,0.94,5.21,13.9
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,gap_abs,Q5,0.5716,5.0317,109,0.44,0.33,0.65,0.88,5.03,8.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,gap_pct,Q1,-5.0317,-0.2037,109,0.47,0.36,0.74,0.87,5.03,12.8
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,gap_pct,Q2,-0.2037,0.037,108,0.44,0.38,0.81,0.91,1.35,15.7
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,gap_pct,Q3,0.037,0.2123,109,0.38,0.34,0.65,0.84,1.22,8.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,gap_pct,Q4,0.2123,0.4092,108,0.42,0.33,0.6,0.84,5.21,6.5
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,gap_pct,Q5,0.4092,3.6769,109,0.37,0.31,0.64,0.84,1.59,7.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,pdr_pct,Q1,0.2461,0.6338,109,0.36,0.3,0.61,0.72,1.59,5.5
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,pdr_pct,Q2,0.6338,0.8113,108,0.41,0.33,0.84,1.04,1.22,14.8
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,pdr_pct,Q3,0.8113,1.0815,109,0.41,0.35,0.69,0.92,1.15,10.1
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,pdr_pct,Q4,1.0815,1.3435,108,0.4,0.34,0.73,0.9,1.35,11.1
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,pdr_pct,Q5,1.3435,8.9902,109,0.5,0.4,0.68,0.8,5.21,9.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,pdr_rel,Q1,0.2203,0.649,109,0.38,0.33,0.65,0.81,1.59,7.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,pdr_rel,Q2,0.649,0.8105,108,0.38,0.29,0.69,0.89,1.09,10.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,pdr_rel,Q3,0.8105,1.0169,109,0.39,0.35,0.7,0.79,1.01,10.1
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,pdr_rel,Q4,1.0169,1.3481,108,0.46,0.36,0.78,0.96,5.21,13.9
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,pdr_rel,Q5,1.3481,3.6457,109,0.46,0.4,0.68,0.85,5.03,9.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,atr14_pct,Q1,0.5867,0.8434,109,0.41,0.35,0.73,0.86,1.07,13.8
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,atr14_pct,Q2,0.8434,0.9962,108,0.38,0.33,0.64,0.77,1.35,5.6
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,atr14_pct,Q3,0.9962,1.1901,108,0.42,0.32,0.67,0.85,5.21,9.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,atr14_pct,Q4,1.1901,1.4754,109,0.39,0.34,0.69,0.99,1.59,10.1
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,atr14_pct,Q5,1.4754,8.946,109,0.47,0.39,0.73,0.94,5.03,11.9
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,vix_open,Q1,9.19,12.578,109,0.41,0.35,0.73,0.83,1.07,13.8
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,vix_open,Q2,12.578,14.338,108,0.41,0.36,0.65,0.83,1.09,7.4
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,vix_open,Q3,14.338,16.29,108,0.46,0.35,0.77,0.99,5.21,12.0
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,vix_open,Q4,16.29,19.278,109,0.4,0.34,0.7,0.87,1.22,10.1
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,vix_open,Q5,19.278,72.2,109,0.4,0.31,0.59,0.76,5.03,7.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,vix_chg_oc_pct,Q1,-0.448,0.0,13,0.37,0.28,0.63,0.75,0.88,7.7
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,vix_chg_oc_pct,Q5,0.0,0.0,530,0.42,0.35,0.69,0.91,5.21,10.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,vix_chg_oc_pts,Q1,-0.07,0.0,13,0.37,0.28,0.63,0.75,0.88,7.7
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,vix_chg_oc_pts,Q5,0.0,0.0,530,0.42,0.35,0.69,0.91,5.21,10.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,vix_chg_cc_pct,Q1,-29.75,-4.3466,109,0.39,0.34,0.65,0.88,1.14,8.3
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,vix_chg_cc_pct,Q2,-4.3466,-2.0546,108,0.41,0.34,0.7,0.9,1.59,10.2
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,vix_chg_cc_pct,Q3,-2.0546,-0.6504,109,0.35,0.3,0.56,0.71,1.09,5.5
NIFTY50_5MIN,FRI_1000_1200,LIVE,exc_norm,vix_chg_cc_pct,Q4,-0.6504,1.7146,108,0.45,0.35,0.76,0.9,5.21,13.9
