symbol,n_sessions,L_b3_wr,L_b3_n,L_b3_avg_ret,L_b6_wr,L_b6_n,L_b6_avg_ret,S_b3_wr,S_b3_n,S_b3_avg_ret,S_b6_wr,S_b6_n,S_b6_avg_ret,L_b3_aboveVWAP_wr,L_b3_aboveVWAP_n,L_b3_aboveVWAP_avg_ret,S_b3_belowVWAP_wr,S_b3_belowVWAP_n,S_b3_belowVWAP_avg_ret,L_b3_strong_wr,L_b3_strong_n,L_b3_strong_avg_ret,S_b3_weak_wr,S_b3_weak_n,S_b3_weak_avg_ret
PHOENIXLTD,442,0.47285067873303166,442,0.0010264603671220611,0.504524886877828,442,0.0009205213836400504,0.5271493212669683,442,-0.0010264603671220611,0.49095022624434387,442,-0.0009205213836400504,0.44221105527638194,199,-0.00045000827869306825,0.5020576131687243,243,-0.0022355848959994718,0.44086021505376344,93,-0.0008117312250962393,0.5185185185185185,108,-0.0012457991015674516
PIIND,442,0.5113122171945701,442,0.00016877558855139216,0.5090497737556561,442,0.00021699462064269566,0.48642533936651583,442,-0.00016877558855139216,0.49095022624434387,442,-0.00021699462064269566,0.515625,192,-6.402561656972554e-05,0.488,250,-0.00034756691408441114,0.5,96,-6.781128922233198e-05,0.47540983606557374,122,-0.0009133182669743823
PNBHOUSING,442,0.4796380090497738,442,-0.00025972746728677467,0.4638009049773756,442,-0.000544550178126335,0.5113122171945701,442,0.00025972746728677467,0.5339366515837104,442,0.000544550178126335,0.5192307692307693,208,0.00037498990665636267,0.5450643776824035,233,0.00047778149961257693,0.45454545454545453,110,-0.0011764198048093582,0.6129032258064516,93,0.002612885062733737
PNCINFRA,442,0.4072398190045249,442,-0.001934336130404046,0.38687782805429866,442,-0.0023207825015845503,0.581447963800905,442,0.001934336130404046,0.5995475113122172,442,0.0023207825015845503,0.4186046511627907,172,-0.0019854774375471385,0.5814814814814815,270,0.001901757223631409,0.37142857142857144,70,-0.003173877931246729,0.5652173913043478,115,0.0016677842215047567
POLYCAB,442,0.4683257918552036,442,-0.0009729726130050942,0.4638009049773756,442,-0.0009723710396838587,0.5271493212669683,442,0.0009729726130050942,0.5339366515837104,442,0.0009723710396838587,0.47555555555555556,225,-0.0004277722891465138,0.5299539170506913,217,0.0015382724879736689,0.5,114,0.001532081269481658,0.5697674418604651,86,0.003704859128508373
PRAJIND,442,0.38235294117647056,442,-0.001912353045751291,0.39592760180995473,442,-0.0019792471014477937,0.6153846153846154,442,0.001912353045751291,0.6040723981900452,442,0.0019792471014477937,0.375,200,-0.0011998205547096297,0.6115702479338843,242,0.0025012228730584493,0.36,100,-0.004087809361956087,0.638095238095238,105,0.004298646083617375
PRESTIGE,442,0.45475113122171945,442,-0.0006891490710327873,0.4457013574660634,442,-0.0008222170599019096,0.5452488687782805,442,0.0006891490710327873,0.5520361990950227,442,0.0008222170599019096,0.4583333333333333,192,-3.242531757503353e-05,0.548,250,0.0011935129136883425,0.3516483516483517,91,-0.0039027674419552963,0.5346534653465347,101,0.00200598098894522
PTC,442,0.41855203619909503,442,-0.00164277692440483,0.416289592760181,442,-0.0019194428301455644,0.581447963800905,442,0.00164277692440483,0.581447963800905,442,0.0019194428301455644,0.4019607843137255,204,-0.0014151030175181922,0.5672268907563025,238,0.0018379259874505194,0.40350877192982454,114,-0.0016389717214860295,0.6055045871559633,109,0.004216998967578469
RADICO,442,0.47285067873303166,442,0.0007979263020957869,0.4638009049773756,442,0.0008576611112375162,0.5271493212669683,442,-0.0007979263020957869,0.5361990950226244,442,-0.0008576611112375162,0.4835164835164835,182,0.000674355759297174,0.5346153846153846,260,-0.000884425682054816,0.47126436781609193,87,0.0004883080488834096,0.5531914893617021,94,0.0012264179207914206
RAIN,442,0.40497737556561086,442,-0.003141176952694991,0.38461538461538464,442,-0.0033399137602034674,0.5950226244343891,442,0.003141176952694991,0.6153846153846154,442,0.0033399137602034674,0.4380952380952381,210,-0.002004864541233069,0.625,232,0.004169735601001041,0.43478260869565216,115,-0.0017650268174031133,0.6605504587155964,109,0.006402250619730577
RALLIS,442,0.4457013574660634,442,-0.0016618336269535645,0.3936651583710407,442,-0.0021608844794280815,0.5542986425339367,442,0.0016618336269535645,0.5995475113122172,442,0.0021608844794280815,0.4878048780487805,205,-0.00027394779361719873,0.5907172995780591,237,0.0028623255924976783,0.46078431372549017,102,0.00014918599523184334,0.6086956521739131,115,0.004382125678491698
RAMCOCEM,442,0.5113122171945701,442,0.000532096828028086,0.4751131221719457,442,0.00021029949912476363,0.48642533936651583,442,-0.000532096828028086,0.5203619909502263,442,-0.00021029949912476363,0.4975124378109453,201,0.00022369414363962385,0.47717842323651455,241,-0.0007893123448831935,0.5294117647058824,85,0.0015309964759858865,0.47572815533980584,103,-0.0013718278318491628
RATNAMANI,442,0.48868778280542985,442,0.0010103194121978873,0.47058823529411764,442,0.0005590287690054182,0.5090497737556561,442,-0.0010103194121978873,0.5226244343891403,442,-0.0005590287690054182,0.47692307692307695,195,0.0016837357076684122,0.4979757085020243,247,-0.00047867496840536805,0.38666666666666666,75,0.0018842806046609805,0.4791666666666667,96,-0.0003971379050175183
RBLBANK,442,0.4638009049773756,442,-0.0009002364508880394,0.4660633484162896,442,-0.000615157777197022,0.5339366515837104,442,0.0009002364508880394,0.5294117647058824,442,0.000615157777197022,0.4488888888888889,225,-0.00025257074225229053,0.5161290322580645,217,0.0015717792363398532,0.4247787610619469,113,-0.00046013958313592755,0.5227272727272727,88,0.001870519108883296
RCF,442,0.39819004524886875,442,-0.0015279277726059919,0.3891402714932127,442,-0.002154358329967877,0.5927601809954751,442,0.0015279277726059919,0.6063348416289592,442,0.002154358329967877,0.40414507772020725,193,-0.0022223731327196787,0.5983935742971888,249,0.0009896628950881543,0.3770491803278688,122,-0.0024560626401355077,0.6271186440677966,118,0.004042561878868956
RECLTD,442,0.45701357466063347,442,-0.0015760311505817889,0.4479638009049774,442,-0.0013106434892417793,0.5384615384615384,442,0.0015760311505817889,0.5475113122171946,442,0.0013106434892417793,0.46153846153846156,208,-0.00030971569753035554,0.5470085470085471,234,0.0027016448866275075,0.5,130,0.0008758910872673066,0.5739130434782609,115,0.003683071406943549
REDINGTON,442,0.4276018099547511,442,-0.002168501262694585,0.4298642533936652,442,-0.0019883373713746417,0.5701357466063348,442,0.002168501262694585,0.5656108597285068,442,0.0019883373713746417,0.4517766497461929,197,-0.000537287092595975,0.5877551020408164,245,0.0034801306157942837,0.38461538461538464,104,-0.0016379972142282415,0.5344827586206896,116,0.00323258123812674
RELAXO,442,0.4298642533936652,442,-0.0013623062980351757,0.4343891402714932,442,-0.0011814195040879408,0.5678733031674208,442,0.0013623062980351757,0.5520361990950227,442,0.0011814195040879408,0.4268292682926829,164,-0.0013657005823524287,0.5683453237410072,278,0.0013603039144811124,0.4189189189189189,74,-0.0016925340633945393,0.5701754385964912,114,0.0015404716873786298
RITES,442,0.4072398190045249,442,-0.002435424767354255,0.4117647058823529,442,-0.0023848743833811787,0.583710407239819,442,0.002435424767354255,0.583710407239819,442,0.0023848743833811787,0.4030612244897959,196,-0.0017448156625691688,0.5853658536585366,246,0.0029856661679147304,0.37,100,-0.002023725107159596,0.5526315789473685,114,0.002349308849873925
RVNL,442,0.4276018099547511,442,-0.0016951142647789108,0.4072398190045249,442,-0.0014556124529027672,0.5656108597285068,442,0.0016951142647789108,0.5882352941176471,442,0.0014556124529027672,0.44148936170212766,188,-0.0007345218895165542,0.5748031496062992,254,0.00240610389686286,0.44036697247706424,109,0.000363996596741623,0.5245901639344263,122,0.001535064994162051
SAIL,442,0.4479638009049774,442,-0.0011367102383345133,0.4592760180995475,442,-0.0011564440814284026,0.5429864253393665,442,0.0011367102383345133,0.5384615384615384,442,0.0011564440814284026,0.45622119815668205,217,-0.0002663175093646292,0.5466666666666666,225,0.001976155670274357,0.4435483870967742,124,-0.001169731687633949,0.5578947368421052,95,0.004227245320055188
SANOFI,442,0.40497737556561086,442,-0.0005321550654595915,0.4004524886877828,442,-0.0005963537608557676,0.5882352941176471,442,0.0005321550654595915,0.5927601809954751,442,0.0005963537608557676,0.3532608695652174,184,-0.0013740076310563667,0.5542635658914729,258,-6.823591155516279e-05,0.4027777777777778,72,-0.00029323121172066435,0.48514851485148514,101,-0.001361549829689669
SCHAEFFLER,442,0.47285067873303166,442,-2.7179656713021923e-05,0.4502262443438914,442,-0.0003244137345614427,0.5271493212669683,442,2.7179656713021923e-05,0.5452488687782805,442,0.0003244137345614427,0.47368421052631576,190,0.0006710050418027894,0.5277777777777778,252,0.0005535887548003396,0.4838709677419355,93,0.0002736846563968853,0.5576923076923077,104,0.0020736790900247387
SFL,442,0.3914027149321267,442,-0.0022085217420497135,0.3552036199095023,442,-0.0026363370457120746,0.5972850678733032,442,0.0022085217420497135,0.6380090497737556,442,0.0026363370457120746,0.4126984126984127,189,-0.0013534159351951173,0.6086956521739131,253,0.0028473161985537406,0.3333333333333333,75,-0.0038153380636203518,0.6,100,0.0025393722629891407
SJVN,442,0.35294117647058826,442,-0.0029181129875554828,0.37104072398190047,442,-0.0030949112316588823,0.6447963800904978,442,0.0029181129875554828,0.6221719457013575,442,0.0030949112316588823,0.3615023474178404,213,-0.00172648075337866,0.6550218340611353,229,0.00402648707436624,0.3225806451612903,124,-0.002597443564750515,0.6403508771929824,114,0.00435736452250972
SOBHA,442,0.4683257918552036,442,-0.00012636587649403992,0.4796380090497738,442,-0.0005141649541442743,0.5248868778280543,442,0.00012636587649403992,0.5158371040723982,442,0.0005141649541442743,0.467005076142132,197,0.0007569381388085538,0.5224489795918368,245,0.0008366144112475543,0.4945054945054945,91,0.0009122240437748342,0.4782608695652174,115,-0.0009803715402246103
SOLARINDS,442,0.46153846153846156,442,-0.0010521498874599504,0.4819004524886878,442,-0.0007660562004335622,0.5339366515837104,442,0.0010521498874599504,0.5158371040723982,442,0.0007660562004335622,0.46153846153846156,195,3.885075785497845e-05,0.5303643724696356,247,0.0019134661863927892,0.5175438596491229,114,0.0013624089653291361,0.5050505050505051,99,0.0031676563416170307
SONATSOFTW,442,0.43665158371040724,442,-0.0010177373319004508,0.45701357466063347,442,-0.0008081214222261749,0.5542986425339367,442,0.0010177373319004508,0.5384615384615384,442,0.0008081214222261749,0.47093023255813954,172,0.0018236522452498888,0.5777777777777777,270,0.002827807729196223,0.3902439024390244,82,0.0009543814157620135,0.5826771653543307,127,0.0031346988692289917
SOUTHBANK,442,0.45248868778280543,442,-0.00025306251788797813,0.4457013574660634,442,-0.00020980795834616364,0.5384615384615384,442,0.00025306251788797813,0.5361990950226244,442,0.00020980795834616364,0.44907407407407407,216,0.0005404165254016995,0.5309734513274337,226,0.0010114318689966968,0.49514563106796117,103,0.003066069449579092,0.5463917525773195,97,0.0003498474614466194
SRF,442,0.49321266968325794,442,-0.00033763866308714007,0.48642533936651583,442,-0.00026845117535159973,0.504524886877828,442,0.00033763866308714007,0.5113122171945701,442,0.00026845117535159973,0.4900990099009901,202,4.6938166244776554e-05,0.5,240,0.0006613241611081698,0.5048543689320388,103,0.0011231305059312459,0.5446428571428571,112,0.0024437961388157872
STAR,442,0.4434389140271493,442,-0.0005879016608959968,0.39819004524886875,442,-0.0015925056345409121,0.5542986425339367,442,0.0005879016608959968,0.5950226244343891,442,0.0015925056345409121,0.4166666666666667,192,-0.0005323174686216975,0.5341365461847389,249,0.0006331228118098982,0.3645833333333333,96,-0.001877987321688896,0.46938775510204084,98,-0.0013651373508169085
SUDARSCHEM,442,0.4638009049773756,442,-4.876726720402935e-06,0.4819004524886878,442,0.00016180855554416324,0.5339366515837104,442,4.876726720402935e-06,0.5135746606334841,442,-0.00016180855554416324,0.44019138755980863,209,-0.00038031585875015025,0.5129310344827587,232,-0.00033332112615673846,0.4444444444444444,99,-0.0017116949817004951,0.41935483870967744,93,-0.0018748656253940214
SUNDARMFIN,442,0.43665158371040724,442,-0.00046971079010773415,0.43665158371040724,442,-0.0006517847089605058,0.5633484162895928,442,0.00046971079010773415,0.5542986425339367,442,0.0006517847089605058,0.397196261682243,214,-0.003082847657974703,0.5263157894736842,228,-0.0019829703051709117,0.37254901960784315,102,-0.00390171558199755,0.5392156862745098,102,-0.0025083611681489424
SUNDRMFAST,442,0.4253393665158371,442,-0.0020439874470470913,0.4253393665158371,442,-0.0019648001836917845,0.5746606334841629,442,0.0020439874470470913,0.5701357466063348,442,0.0019648001836917845,0.43455497382198954,191,-0.0015497536644532284,0.5816733067729084,251,0.002420077695953178,0.44565217391304346,92,-0.00220388713286922,0.5555555555555556,90,0.0005221660599520647
SUNTV,442,0.4841628959276018,442,0.000904595651787903,0.4796380090497738,442,0.0009019379720714707,0.5067873303167421,442,-0.000904595651787903,0.5135746606334841,442,-0.0009019379720714707,0.4530386740331492,181,0.000596217028409852,0.4904214559386973,261,-0.0011184520917550571,0.4235294117647059,85,-0.0004117566455786989,0.512396694214876,121,-0.0003184971082009634
SUPREMEIND,442,0.47058823529411764,442,-6.710069548520342e-05,0.47058823529411764,442,-0.00012304266772273777,0.5294117647058824,442,6.710069548520342e-05,0.5294117647058824,442,0.00012304266772273777,0.4913294797687861,173,-0.00021274670363008726,0.5427509293680297,269,-2.656755510611667e-05,0.5476190476190477,84,0.0009061469888605117,0.5401459854014599,137,-0.0010928940849925916
SUZLON,442,0.4117647058823529,442,-0.0022321294498838075,0.4072398190045249,442,-0.0016978477626610475,0.5633484162895928,442,0.0022321294498838075,0.5656108597285068,442,0.0016978477626610475,0.4079601990049751,201,-0.003043345052262477,0.5672268907563025,238,0.0015751632829575008,0.4144144144144144,111,-0.0026766185977286265,0.6296296296296297,108,0.003324228860697227
SYMPHONY,442,0.4796380090497738,442,5.5082155852262504e-05,0.4479638009049774,442,-0.0004889078605605102,0.5180995475113123,442,-5.5082155852262504e-05,0.5497737556561086,442,0.0004889078605605102,0.44692737430167595,179,-0.0005321319880886332,0.49429657794676807,263,-0.0004547450142759146,0.4430379746835443,79,-0.0017855898943228813,0.4918032786885246,122,-0.0016030805880339288
SYNGENE,442,0.4796380090497738,442,-0.0011250374312224043,0.4841628959276018,442,-0.0010031026553823353,0.5135746606334841,442,0.0011250374312224043,0.5135746606334841,442,0.0010031026553823353,0.4714285714285714,210,-0.0014267714288833822,0.5043103448275862,232,0.0008519161402361739,0.4722222222222222,108,-0.001346182253486777,0.48514851485148514,101,0.0009678547977216782
TATAELXSI,442,0.4457013574660634,442,-0.0014429636921579041,0.4434389140271493,442,-0.0015754915133870148,0.5475113122171946,442,0.0014429636921579041,0.5542986425339367,442,0.0015754915133870148,0.4734042553191489,188,-2.9215176400837263e-05,0.5669291338582677,254,0.0024893602313796697,0.5054945054945055,91,0.0032707894660051304,0.5486725663716814,113,0.0029458274950619865
THERMAX,442,0.48642533936651583,442,-0.00014544408153788728,0.4638009049773756,442,-0.000447466583310524,0.5113122171945701,442,0.00014544408153788728,0.5361990950226244,442,0.000447466583310524,0.5133689839572193,187,-0.0008542208384832995,0.5294117647058824,255,-0.000374325540222082,0.4897959183673469,98,-0.0019289171633701193,0.448,125,-0.002528315958807122
THYROCARE,442,0.4841628959276018,442,0.0004899964912536671,0.4751131221719457,442,0.00014731075295531276,0.5090497737556561,442,-0.0004899964912536671,0.5090497737556561,442,-0.00014731075295531276,0.5168539325842697,178,0.0011161384441982405,0.5265151515151515,264,-6.782502298043206e-05,0.40540540540540543,74,-0.002815440841424551,0.48598130841121495,107,-0.0021988388598924748
TIINDIA,442,0.43891402714932126,442,-0.0009456546479969519,0.4321266968325792,442,-0.001019908559833321,0.5610859728506787,442,0.0009456546479969519,0.5656108597285068,442,0.001019908559833321,0.4595959595959596,198,-0.0007278916978812027,0.5778688524590164,244,0.0011223639271892398,0.42857142857142855,98,-0.0023940921159250478,0.6355140186915887,107,0.004579597425181993
TIMKEN,442,0.5316742081447964,442,0.0008677166171410104,0.5090497737556561,442,0.0007125874748102423,0.4638009049773756,442,-0.0008677166171410104,0.48642533936651583,442,-0.0007125874748102423,0.5351351351351351,185,0.00021441600094663423,0.4669260700389105,257,-0.001337991379771203,0.47619047619047616,84,-0.0004072127349428964,0.475,120,-0.00047922987924713204
TORNTPHARM,442,0.5135746606334841,442,0.0005016088478885685,0.5294117647058824,442,0.0006961376489980608,0.4819004524886878,442,-0.0005016088478885685,0.47058823529411764,442,-0.0006961376489980608,0.49222797927461137,193,0.0005189264789245039,0.46586345381526106,249,-0.0004881859451177425,0.4842105263157895,95,0.0004486972959822471,0.48514851485148514,101,0.0003707240628488963
TORNTPOWER,442,0.4457013574660634,442,-0.0017854015476343377,0.4638009049773756,442,-0.0018233129764980765,0.5542986425339367,442,0.0017854015476343377,0.5361990950226244,442,0.0018233129764980765,0.48514851485148514,202,8.499439262999104e-05,0.5875,240,0.003359651464023482,0.4778761061946903,113,0.0002922625748361424,0.5686274509803921,102,0.002850508918126926
TRIDENT,442,0.4095022624434389,442,-0.00042539624003663464,0.38461538461538464,442,-0.0003238427050889316,0.5723981900452488,442,0.00042539624003663464,0.6018099547511312,442,0.0003238427050889316,0.3854166666666667,192,-0.001992249698022106,0.556,250,-0.0007779472156962077,0.33962264150943394,106,-0.002421680892310998,0.512396694214876,121,0.0002991096890212535
TRITURBINE,442,0.5,442,0.0005105515563699835,0.504524886877828,442,0.0007499903628177132,0.49547511312217196,442,-0.0005105515563699835,0.48642533936651583,442,-0.0007499903628177132,0.46111111111111114,180,0.001146882003089564,0.46564885496183206,262,-7.337796702065333e-05,0.43617021276595747,94,0.002181281537846843,0.4696969696969697,132,0.0001351782888055974
TTKPRESTIG,442,0.4819004524886878,442,-0.00024109568360278165,0.4751131221719457,442,-0.0003004256278162222,0.5067873303167421,442,0.00024109568360278165,0.5158371040723982,442,0.0003004256278162222,0.4438202247191011,178,-0.0007446068294761635,0.4810606060606061,264,-9.839289202396845e-05,0.4126984126984127,63,-0.0001711572882271623,0.52,100,0.0024323655831669944
TVSMOTOR,442,0.47058823529411764,442,0.00024124034805722696,0.4683257918552036,442,4.10226301167609e-05,0.5294117647058824,442,-0.00024124034805722696,0.5294117647058824,442,-4.10226301167609e-05,0.43243243243243246,222,-0.0008593319363599412,0.4909090909090909,220,-0.0013518178350600057,0.425,120,-0.00018534626161554487,0.4489795918367347,98,-0.0024678244824153516
UBL,442,0.5135746606334841,442,0.0010808324950201855,0.5,442,0.0010758645547911702,0.48642533936651583,442,-0.0010808324950201855,0.49547511312217196,442,-0.0010758645547911702,0.484375,192,-0.0010517744272295583,0.464,250,-0.0027186746113079894,0.41333333333333333,75,-0.0018063422228510474,0.4274193548387097,124,-0.0020478552174424723
UCOBANK,442,0.416289592760181,442,-0.0014733477978195796,0.41402714932126694,442,-0.0013617480724633978,0.5678733031674208,442,0.0014733477978195796,0.5746606334841629,442,0.0013617480724633978,0.4264705882352941,204,-0.0004559692988207422,0.5798319327731093,238,0.0023453865112471545,0.41964285714285715,112,0.0007274268372667957,0.5175438596491229,114,0.002407768440196519
UNIONBANK,442,0.45701357466063347,442,-0.00128753789241153,0.4502262443438914,442,-0.0010902454299709437,0.5407239819004525,442,0.00128753789241153,0.5452488687782805,442,0.0010902454299709437,0.4669811320754717,212,-0.0003971081894645461,0.5478260869565217,230,0.0021082817925191853,0.48854961832061067,131,0.00024466724736968014,0.48514851485148514,101,0.0021333804923688877
UPL,442,0.4638009049773756,442,-0.0008471873859844775,0.4479638009049774,442,-0.000747696159820067,0.5316742081447964,442,0.0008471873859844775,0.5497737556561086,442,0.000747696159820067,0.4482758620689655,203,-0.0013815047650451771,0.5146443514644351,239,0.00039335295941827635,0.4260869565217391,115,-0.001838651663252469,0.5102040816326531,98,0.0009514072895446113
VBL,442,0.46153846153846156,442,-0.00042964230095953544,0.4502262443438914,442,-0.00027376773872425723,0.5339366515837104,442,0.00042964230095953544,0.5475113122171946,442,0.00027376773872425723,0.526595744680851,188,0.0017989685754994612,0.5787401574803149,254,0.0020791653118819426,0.4791666666666667,96,0.0018274225356758884,0.5419847328244275,131,0.0016285444277540397
VGUARD,442,0.5113122171945701,442,0.000874642101428089,0.5203619909502263,442,0.0008332066329985025,0.48868778280542985,442,-0.000874642101428089,0.47737556561085975,442,-0.0008332066329985025,0.4782608695652174,161,0.00011976786382432885,0.4697508896797153,281,-0.00130715011656761,0.4375,80,-0.0028128004552134037,0.4253731343283582,134,-0.0036572140199925204
VINATIORGA,442,0.5135746606334841,442,0.0009648356351350946,0.49321266968325794,442,0.0009617410250304034,0.4819004524886878,442,-0.0009648356351350946,0.502262443438914,442,-0.0009617410250304034,0.483695652173913,184,-0.00015038129824020344,0.46511627906976744,258,-0.0017601841457593388,0.5161290322580645,62,-4.5668920891089876e-05,0.42718446601941745,103,-0.0017421750002742783
VIPIND,442,0.4434389140271493,442,-0.0002691613645963268,0.45248868778280543,442,-0.0004538572540814092,0.5475113122171946,442,0.0002691613645963268,0.5452488687782805,442,0.0004538572540814092,0.42574257425742573,202,-0.0007700368036631476,0.5375,240,-0.00015240879661824723,0.3780487804878049,82,-0.000543966008822001,0.5648148148148148,108,0.0006688435069477175
VRLLOG,442,0.4841628959276018,442,-0.00037686568052379415,0.47285067873303166,442,-0.0006422847298271264,0.504524886877828,442,0.00037686568052379415,0.5135746606334841,442,0.0006422847298271264,0.5561224489795918,196,0.0020263096492032775,0.5528455284552846,246,0.002291590739981136,0.55,80,0.002022048651024363,0.5196078431372549,102,0.0016274640761528784
VSTIND,442,0.4343891402714932,442,-0.0011220644877777315,0.41402714932126694,442,-0.0015940369087279335,0.5475113122171946,442,0.0011220644877777315,0.5723981900452488,442,0.0015940369087279335,0.4656084656084656,189,0.0002531326199339854,0.5731225296442688,253,0.0021493856472935987,0.391304347826087,92,-0.0012589561268462634,0.5663716814159292,113,0.002415133287590347
WELCORP,442,0.46153846153846156,442,-0.0003020130896483076,0.47737556561085975,442,-0.00028934939007118997,0.5361990950226244,442,0.0003020130896483076,0.5180995475113123,442,0.00028934939007118997,0.5414634146341464,205,0.0022112058307337443,0.6033755274261603,237,0.0024758944342825715,0.5315315315315315,111,0.0026798205276197607,0.5794392523364486,107,0.0025562049359001103
WHIRLPOOL,442,0.4796380090497738,442,0.00037929336193552127,0.4479638009049774,442,-4.020810957820963e-05,0.5180995475113123,442,-0.00037929336193552127,0.5429864253393665,442,4.020810957820963e-05,0.5081967213114754,183,0.0009460614648632087,0.5387596899224806,258,2.1246442226615373e-05,0.5057471264367817,87,0.000974311776264751,0.5074626865671642,134,-0.00034823895638815303
WOCKPHARMA,442,0.4095022624434389,442,-0.0016627383874540202,0.3914027149321267,442,-0.0023179996920707035,0.5769230769230769,442,0.0016627383874540202,0.5904977375565611,442,0.0023179996920707035,0.4,185,-0.002518903032733047,0.5703125,256,0.0010505207273400902,0.3626373626373626,91,-0.002696806418703018,0.5436893203883495,103,0.0007033955701088196
YESBANK,442,0.39819004524886875,442,-0.0018915134454098412,0.3914027149321267,442,-0.0016448378468602455,0.5769230769230769,442,0.0018915134454098412,0.5769230769230769,442,0.0016448378468602455,0.41624365482233505,197,-0.0008031873711222025,0.5836734693877551,245,0.0027666164520819417,0.3838383838383838,99,-0.0017843333092232628,0.5929203539823009,113,0.003388575972272556
ZEEL,442,0.34615384615384615,442,-0.004654091376468132,0.3257918552036199,442,-0.004244969681797961,0.6515837104072398,442,0.004654091376468132,0.667420814479638,442,0.004244969681797961,0.40609137055837563,197,-0.0014912981916610144,0.6979591836734694,245,0.007197235284251814,0.4406779661016949,118,-0.0008221788453692988,0.7238095238095238,105,0.00867417209570011
ZENSARTECH,442,0.4253393665158371,442,-0.0006531995149005211,0.4253393665158371,442,-0.0012682737733046145,0.5633484162895928,442,0.0006531995149005211,0.5678733031674208,442,0.0012682737733046145,0.4517766497461929,197,-0.00019933813302455057,0.5877551020408164,245,0.0010181411158375273,0.4857142857142857,105,0.0006154632111821355,0.5130434782608696,115,-5.7514524467808076e-05
AKZOINDIA,442,0.5226244343891403,442,0.0022136200737429856,0.5542986425339367,442,0.002299359572832556,0.4751131221719457,442,-0.0022136200737429856,0.4457013574660634,442,-0.002299359572832556,0.46551724137931033,174,0.00133237773143253,0.43656716417910446,268,-0.002785769952705743,0.4166666666666667,60,0.0024426798576706195,0.4152542372881356,118,-0.0035557468367201856
ASTRAZEN,442,0.5339366515837104,442,0.0005168402503311119,0.49321266968325794,442,0.0004539676416326495,0.46153846153846156,442,-0.0005168402503311119,0.504524886877828,442,-0.0004539676416326495,0.514792899408284,169,0.0006203704112341285,0.45054945054945056,273,-0.00045275015072448213,0.4262295081967213,61,-0.0011289562128768383,0.3958333333333333,96,-0.0003139590728597837
FINEORG,442,0.47058823529411764,442,0.0010790934457098507,0.47285067873303166,442,0.0006199609942312002,0.5271493212669683,442,-0.0010790934457098507,0.5248868778280543,442,-0.0006199609942312002,0.4577114427860697,201,0.0018736811514701995,0.5145228215767634,241,-0.000416387516839186,0.5131578947368421,76,0.00367882264936446,0.45794392523364486,107,-0.0005510516289435844
LUXIND,442,0.42081447963800905,442,-0.0006062586643617633,0.3891402714932127,442,-0.0011355041033841605,0.5701357466063348,442,0.0006062586643617633,0.6040723981900452,442,0.0011355041033841605,0.45251396648044695,179,0.0005530333218780037,0.596958174904943,263,0.0013952824876960538,0.5308641975308642,81,0.002718679833396151,0.48695652173913045,115,0.001315317399535334
SHK,442,0.4592760180995475,442,-0.00014055396239099057,0.43665158371040724,442,-0.00045449696187767645,0.5361990950226244,442,0.00014055396239099057,0.5610859728506787,442,0.00045449696187767645,0.4972972972972973,185,0.0014624087416314317,0.5642023346303502,257,0.0012944376209285317,0.5060240963855421,83,0.0017116449115836146,0.5666666666666667,120,0.00204535712330166
SIS,442,0.47737556561085975,442,-0.000317093262147643,0.4592760180995475,442,-0.0005597189408236375,0.5135746606334841,442,0.000317093262147643,0.5316742081447964,442,0.0005597189408236375,0.42790697674418604,215,-0.0012885347507428555,0.46255506607929514,227,-0.0006029944913676466,0.4,80,-0.002257107906924108,0.46601941747572817,103,-0.00036276045939354036
VMART,442,0.4660633484162896,442,0.00034982564404891886,0.47058823529411764,442,0.00044251746403849715,0.5316742081447964,442,-0.00034982564404891886,0.5203619909502263,442,-0.00044251746403849715,0.41237113402061853,194,-0.0008621941734854973,0.49193548387096775,248,-0.0012979379206685833,0.3950617283950617,81,-0.000896902327825722,0.4639175257731959,97,-0.002141078413836382
ZYDUSWELL,442,0.497737556561086,442,0.0014112764792008992,0.47285067873303166,442,0.0006783501845446786,0.5,442,-0.0014112764792008992,0.5135746606334841,442,-0.0006783501845446786,0.55,180,0.001957911460333938,0.5381679389312977,262,-0.0010357257288041545,0.5492957746478874,71,0.001000787915678413,0.5398230088495575,113,-0.0005275006186610415
3MINDIA,442,0.4276018099547511,442,-0.0008373421157436182,0.4298642533936652,442,-0.0008804249640294262,0.5678733031674208,442,0.0008373421157436182,0.5701357466063348,442,0.0008804249640294262,0.3776595744680851,188,-0.001649644244535533,0.5275590551181102,254,0.00023611061884251547,0.35555555555555557,90,-0.0021987802131493667,0.4326923076923077,104,-0.0023004252946450887
GUJALKALI,442,0.49321266968325794,442,0.0004357123998352208,0.49321266968325794,442,0.00032519128321287694,0.504524886877828,442,-0.0004357123998352208,0.504524886877828,442,-0.00032519128321287694,0.4656084656084656,189,0.0006172853994374545,0.48616600790513836,253,-0.00030007091001378903,0.4819277108433735,83,0.00327956670733644,0.46,100,0.0006447346061236645
MASFIN,442,0.5090497737556561,442,0.00010763659939321776,0.45701357466063347,442,-0.000232821741970246,0.4841628959276018,442,-0.00010763659939321776,0.5271493212669683,442,0.000232821741970246,0.51,200,-0.00016106093741113692,0.48760330578512395,242,-0.0003297006793968165,0.5056179775280899,89,-0.0019392198154583049,0.43,100,-0.0017714192102596495
