gap_pct,first_open_eq_low,first_open_eq_high,first_bullish,first_bearish,bar3_above_vwap,bar6_above_vwap,bar9_above_vwap,rsi_at_bar3,rsi_at_bar6,rsi_at_bar9,ema9_above_ema21_bar6,vol_first3,hi_bar,lo_bar,bars,symbol,session,ret_pct,range_pct,direction
2.527,0,0,1,0,-1,-1,-1,75.9,63.1,57.4,1,214656,56,7,75,ASHOKA,2025-10-31,3.788,5.687,up
-0.305,0,0,1,0,-1,-1,-1,52.1,42.0,46.2,1,281975,0,73,75,ASHOKA,2025-11-04,-3.369,4.608,dn
-0.171,0,0,1,0,1,1,1,64.1,66.4,63.3,1,323409,17,0,75,ASHOKA,2025-12-16,3.605,6.364,up
0.381,0,0,0,1,-1,-1,-1,40.2,44.1,47.1,0,90238,0,72,75,ASHOKA,2026-01-13,-4.342,5.152,dn
3.235,0,0,0,1,-1,-1,-1,71.7,72.4,69.8,1,515284,0,74,75,ASHOKA,2026-01-23,-3.333,4.667,dn
-0.069,0,1,0,1,1,1,1,53.5,60.6,62.8,1,53136,21,1,75,ASHOKA,2026-01-30,3.64,6.113,up
0.154,0,0,0,0,1,1,1,73.9,69.9,73.2,1,167113,56,0,75,ASHOKA,2026-02-09,4.516,6.906,up
0.917,0,1,0,1,-1,-1,-1,30.3,23.9,23.2,0,267161,0,8,75,ASHOKA,2026-02-16,-3.125,4.236,dn
-1.594,0,1,0,1,-1,1,-1,20.6,25.5,25.5,0,202812,0,3,75,ASHOKA,2026-02-20,-3.178,3.652,dn
-10.195,0,0,1,0,1,1,1,21.7,28.8,32.5,0,236054,9,0,75,ASHOKA,2026-03-02,3.888,5.704,up
-1.224,0,1,0,1,-1,-1,-1,29.6,24.2,21.7,0,146028,0,74,75,ASHOKA,2026-03-13,-3.336,3.926,dn
-0.089,0,0,1,0,1,1,1,79.1,84.3,64.8,1,160586,54,0,75,ASHOKA,2026-03-18,4.578,5.644,up
1.02,0,0,0,1,-1,1,1,76.1,74.5,74.1,1,1661558,71,1,75,ASHOKLEY,2024-03-21,2.146,2.904,up
0.864,0,0,0,1,1,1,1,69.4,83.6,70.9,1,2610174,68,0,75,ASHOKLEY,2024-04-30,2.998,4.604,up
1.767,0,0,1,0,1,1,1,69.0,70.9,66.7,1,13220410,68,0,75,ASHOKLEY,2024-05-02,2.809,3.83,up
0.299,0,1,0,1,-1,-1,-1,27.7,30.7,27.3,0,3147864,0,44,75,ASHOKLEY,2024-05-07,-3.671,4.563,dn
0.154,0,1,0,1,1,1,1,64.7,65.2,63.4,1,4080208,51,0,75,ASHOKLEY,2024-05-08,2.057,3.599,up
0.202,0,1,0,1,1,1,1,64.3,80.5,65.6,1,2547424,6,73,75,ASHOKLEY,2024-05-09,-2.212,4.123,dn
0.503,1,0,1,0,-1,1,1,68.0,75.4,62.1,1,3778604,63,2,75,ASHOKLEY,2024-05-14,2.3,3.05,up
2.564,0,0,0,1,-1,-1,-1,55.3,52.0,51.7,1,11694578,72,8,75,ASHOKLEY,2024-05-27,5.185,7.269,up
-0.339,0,1,0,1,-1,1,1,11.7,33.2,34.4,0,7292036,0,39,75,ASHOKLEY,2024-06-04,-10.638,18.298,dn
-0.089,0,0,1,0,1,1,1,71.0,66.9,63.8,1,1930090,68,0,75,ASHOKLEY,2024-06-07,2.481,3.545,up
0.606,0,1,0,1,-1,1,1,51.8,56.6,60.7,1,1641414,74,0,75,ASHOKLEY,2024-06-11,2.754,3.744,up
0.042,0,0,0,1,-1,-1,1,20.5,24.9,35.1,0,3945676,0,14,75,ASHOKLEY,2024-06-19,-2.008,3.473,dn
-1.184,0,0,1,0,-1,-1,-1,17.0,25.0,22.6,0,4222644,42,9,75,ASHOKLEY,2024-06-24,3.168,4.366,up
0.213,0,0,0,1,1,1,1,53.2,58.4,47.7,1,2009994,0,27,75,ASHOKLEY,2024-07-03,-2.38,4.165,dn
0.581,0,0,0,1,1,1,1,54.3,56.7,58.3,1,2505130,48,1,75,ASHOKLEY,2024-07-22,2.309,4.663,up
-1.042,1,0,1,0,1,-1,1,41.6,33.9,41.0,0,727140,67,26,75,ASHOKLEY,2024-07-24,2.061,2.763,up
1.205,1,0,1,0,1,-1,1,76.5,67.8,76.3,1,13681654,28,0,75,ASHOKLEY,2024-07-26,4.849,5.87,up
1.014,1,0,1,0,1,-1,1,77.9,69.1,72.6,1,11722322,25,0,75,ASHOKLEY,2024-07-29,3.173,3.936,up
1.933,0,1,0,1,-1,1,1,61.0,69.1,69.1,1,1615088,0,42,75,ASHOKLEY,2024-08-01,-3.251,4.412,dn
0.0,0,0,1,0,-1,1,-1,28.4,43.5,32.4,0,946214,2,66,75,ASHOKLEY,2024-08-29,-2.346,3.538,dn
0.624,0,1,0,1,-1,-1,-1,45.6,43.1,33.3,0,2684888,0,74,75,ASHOKLEY,2024-09-02,-2.518,2.983,dn
0.04,0,1,0,1,1,1,-1,49.3,60.8,46.2,1,639978,6,68,75,ASHOKLEY,2024-09-11,-2.538,3.707,dn
-2.766,0,1,0,1,1,1,1,25.3,29.1,36.0,0,4698320,0,52,75,ASHOKLEY,2024-10-04,-2.414,3.491,dn
-0.456,0,0,1,0,1,1,-1,52.8,62.1,47.7,1,911146,50,3,75,ASHOKLEY,2024-10-18,2.243,2.792,up
-0.045,0,0,0,1,-1,-1,1,27.4,24.2,56.9,0,569584,0,67,75,ASHOKLEY,2024-10-21,-2.463,3.135,dn
0.092,0,0,0,0,-1,1,1,36.5,46.7,53.9,0,1452768,9,73,75,ASHOKLEY,2024-10-22,-2.523,3.624,dn
0.279,0,1,0,1,1,1,-1,38.6,41.9,37.8,0,1164342,71,32,75,ASHOKLEY,2024-11-08,2.779,5.651,up
-0.046,1,0,1,0,1,-1,1,83.0,63.5,66.0,1,934192,61,0,75,ASHOKLEY,2024-11-22,2.098,2.599,up
0.938,1,0,1,0,-1,-1,-1,69.7,70.9,63.9,1,7883988,71,0,75,ASHOKLEY,2024-11-25,3.761,4.336,up
0.087,0,1,0,1,-1,1,-1,23.6,36.3,27.9,0,987994,0,65,75,ASHOKLEY,2024-12-18,-3.38,3.899,dn
1.075,0,0,1,0,-1,1,1,77.5,83.2,77.5,1,1970310,74,0,75,ASHOKLEY,2025-01-02,4.829,6.159,up
0.171,0,1,0,1,-1,-1,1,35.3,32.2,45.7,0,401360,0,65,75,ASHOKLEY,2025-01-06,-3.291,3.761,dn
-0.449,0,0,1,0,-1,-1,-1,25.8,31.6,39.7,0,674990,0,72,75,ASHOKLEY,2025-01-09,-2.527,4.061,dn
-1.375,0,0,0,1,1,-1,-1,37.9,31.8,34.6,0,594398,0,71,75,ASHOKLEY,2025-01-13,-2.404,3.413,dn
0.049,1,0,1,0,1,1,1,66.3,67.5,61.7,1,668014,61,0,75,ASHOKLEY,2025-01-14,3.644,4.136,up
0.478,0,1,0,1,1,-1,-1,62.5,42.5,35.5,1,603092,3,66,75,ASHOKLEY,2025-01-21,-2.571,3.19,dn
-0.98,0,0,0,1,-1,1,-1,18.8,36.9,32.0,0,1201664,0,64,75,ASHOKLEY,2025-01-27,-2.129,3.614,dn
0.556,0,0,0,0,-1,1,1,55.1,57.5,61.3,1,1189664,48,5,75,ASHOKLEY,2025-01-28,2.364,5.382,up
3.762,0,0,0,1,1,1,1,80.7,83.9,73.5,1,472346,7,48,75,ASHOKLEY,2025-02-01,-5.186,7.848,dn
-0.287,0,0,0,1,-1,-1,-1,27.6,32.5,29.6,0,533818,0,58,75,ASHOKLEY,2025-02-11,-2.013,4.171,dn
-0.196,0,0,0,1,-1,-1,-1,43.7,37.8,34.7,0,1117106,72,12,75,ASHOKLEY,2025-02-12,7.647,10.441,up
0.0,1,0,1,0,-1,1,1,41.7,50.2,53.7,0,1328334,0,55,75,ASHOKLEY,2025-02-14,-1.98,3.177,dn
0.047,0,0,1,0,-1,1,1,44.4,55.9,53.2,1,1941038,73,0,75,ASHOKLEY,2025-02-17,4.977,7.089,up
-1.081,0,0,1,0,1,1,1,59.0,65.1,64.3,1,902842,71,0,75,ASHOKLEY,2025-02-19,2.459,3.279,up
-1.158,0,0,0,1,-1,-1,-1,21.5,29.7,25.1,0,1477548,0,69,75,ASHOKLEY,2025-02-28,-3.649,5.0,dn
0.982,0,0,1,0,-1,-1,-1,39.7,38.0,33.0,0,2653556,0,33,75,ASHOKLEY,2025-03-03,-3.241,6.481,dn
0.143,0,0,1,0,-1,-1,-1,49.2,50.6,47.4,0,873720,30,63,75,ASHOKLEY,2025-03-10,-1.997,3.233,dn
0.503,0,0,0,1,1,-1,1,77.4,62.8,67.7,1,1190898,74,0,75,ASHOKLEY,2025-03-18,2.2,2.45,up
0.752,0,0,0,1,-1,1,1,38.9,63.2,54.9,1,1213610,0,73,75,ASHOKLEY,2025-03-25,-2.052,3.125,dn
-1.914,0,0,1,0,1,1,1,39.9,41.6,40.3,0,2073382,74,50,75,ASHOKLEY,2025-04-01,2.0,3.22,up
-1.679,1,0,1,0,-1,-1,-1,21.4,21.7,26.1,0,2253180,58,8,75,ASHOKLEY,2025-04-03,2.439,2.878,up
-0.047,0,0,1,0,-1,1,1,38.5,57.5,59.2,0,797994,66,3,75,ASHOKLEY,2025-04-17,2.24,3.08,up
0.81,0,0,1,0,1,1,1,66.2,72.7,69.9,1,1712462,69,0,75,ASHOKLEY,2025-04-23,2.768,3.75,up
0.217,1,0,1,0,-1,-1,-1,54.0,32.3,20.9,0,1115268,0,15,75,ASHOKLEY,2025-04-25,-2.384,4.248,dn
2.308,1,0,1,0,-1,-1,-1,76.0,66.6,64.5,1,408526,0,74,75,ASHOKLEY,2025-05-08,-3.229,4.202,dn
0.043,0,0,1,0,1,1,1,69.3,63.3,63.5,1,1148142,74,0,75,ASHOKLEY,2025-06-06,3.547,3.974,up
0.167,0,0,0,1,-1,-1,-1,35.9,27.2,21.9,0,551062,0,59,75,ASHOKLEY,2025-06-12,-2.042,2.25,dn
0.092,0,0,0,1,-1,-1,-1,39.0,36.8,30.1,0,526111,0,72,75,ASHOKLEY,2025-08-08,-3.264,4.415,dn
2.625,1,0,1,0,1,1,1,90.8,90.6,91.2,1,15603265,31,0,75,ASHOKLEY,2025-08-18,5.436,6.155,up
-0.092,0,0,1,0,-1,-1,-1,21.1,15.6,20.7,0,529236,0,73,75,ASHOKLEY,2025-08-29,-2.113,2.684,dn
-1.513,1,0,1,0,1,1,1,51.0,55.2,56.1,0,2104425,47,0,75,ASHOKLEY,2025-09-05,2.495,3.111,up
0.426,0,0,0,1,1,1,1,81.2,87.3,80.0,1,937052,34,0,75,ASHOKLEY,2025-09-08,4.098,5.174,up
0.396,1,0,1,0,1,-1,-1,68.5,59.1,61.0,1,3324641,70,0,75,ASHOKLEY,2025-09-23,3.325,3.54,up
0.219,0,0,0,1,1,-1,1,43.4,37.7,44.6,0,2033442,0,74,75,ASHOKLEY,2025-10-17,-2.075,2.541,dn
0.007,1,0,1,0,1,1,1,80.1,82.3,85.8,1,459333,63,0,75,ASHOKLEY,2025-10-27,3.282,3.435,up
0.4,0,0,1,0,-1,-1,-1,65.8,57.8,48.6,1,1443363,55,21,75,ASHOKLEY,2025-11-11,2.182,3.168,up
0.938,0,0,0,1,-1,1,1,41.8,54.9,52.9,0,2454457,0,74,75,ASHOKLEY,2025-11-12,-3.608,3.974,dn
1.906,0,0,1,0,1,1,-1,77.2,72.8,59.2,1,11095719,35,0,75,ASHOKLEY,2025-11-13,3.893,5.405,up
0.302,0,0,1,0,1,1,1,94.4,84.7,80.3,1,7633103,71,0,75,ASHOKLEY,2025-11-27,6.227,8.352,up
-0.676,0,0,1,0,-1,-1,-1,25.6,25.0,28.7,0,748032,64,0,75,ASHOKLEY,2025-12-18,3.196,3.864,up
0.406,0,1,0,1,1,1,1,50.3,54.8,77.4,1,715346,62,0,75,ASHOKLEY,2025-12-30,2.023,3.396,up
0.106,0,0,1,0,1,1,1,80.9,83.7,75.0,1,1224616,47,0,75,ASHOKLEY,2026-01-01,3.242,3.767,up
-0.152,0,0,1,0,1,1,1,78.1,82.1,72.7,1,1541059,27,0,75,ASHOKLEY,2026-01-09,2.173,3.726,up
-0.5,0,0,1,0,1,1,1,49.0,45.3,50.5,0,881318,74,0,75,ASHOKLEY,2026-01-19,2.944,3.364,up
0.233,0,0,1,0,-1,-1,-1,43.2,31.6,42.0,0,1984795,0,74,75,ASHOKLEY,2026-01-20,-4.393,5.425,dn
2.178,0,0,1,0,1,1,-1,89.5,89.7,64.1,1,2054433,74,0,75,ASHOKLEY,2026-01-22,3.26,3.729,up
-0.403,0,0,1,0,1,1,1,40.9,57.2,46.4,0,860064,74,0,75,ASHOKLEY,2026-01-30,2.385,3.152,up
-0.415,0,0,0,1,1,1,1,57.0,55.2,54.9,1,648527,2,73,75,ASHOKLEY,2026-02-01,-3.854,5.542,dn
0.354,0,0,0,1,-1,-1,-1,24.4,21.0,31.6,0,1677876,74,26,75,ASHOKLEY,2026-02-02,2.535,4.996,up
-2.083,0,0,1,0,1,1,1,51.9,65.5,69.9,1,4681135,37,0,75,ASHOKLEY,2026-02-12,2.229,3.74,up
-0.417,0,0,1,0,1,-1,-1,60.6,41.5,32.8,1,2005851,2,73,75,ASHOKLEY,2026-02-13,-2.575,4.317,dn
-2.802,0,0,0,1,1,1,1,27.6,43.8,41.2,0,633470,69,0,75,ASHOKLEY,2026-02-20,2.834,3.727,up
-5.458,1,0,1,0,1,1,1,46.5,50.7,58.5,0,1875268,5,0,75,ASHOKLEY,2026-03-02,4.574,6.423,up
-1.147,0,0,0,1,-1,-1,-1,24.1,32.0,31.6,0,3961094,0,51,75,ASHOKLEY,2026-03-04,-3.772,4.855,dn
-0.271,0,1,0,1,-1,1,-1,44.1,45.5,39.0,0,698943,0,73,75,ASHOKLEY,2026-03-06,-3.778,4.134,dn
0.201,0,1,0,1,-1,1,1,53.8,59.1,57.3,1,1202315,7,74,75,ASHOKLEY,2026-03-11,-4.83,5.916,dn
-0.184,0,0,0,1,-1,-1,1,23.6,25.6,32.0,0,2987234,0,48,75,ASHOKLEY,2026-03-12,-3.607,4.311,dn
-0.787,0,1,0,1,1,-1,-1,32.7,26.1,25.9,0,2326976,0,25,75,ASHOKLEY,2026-03-13,-3.177,4.071,dn
-1.401,0,1,0,1,1,-1,-1,25.5,25.7,24.4,0,1616604,0,70,75,ASHOKLEY,2026-03-19,-3.609,4.581,dn
-0.757,1,0,1,0,1,1,-1,56.0,55.0,44.6,1,8925,65,19,75,ASTERDM,2024-03-20,3.521,10.012,up
1.496,0,0,1,0,-1,-1,-1,63.3,58.5,57.2,1,243189,54,8,75,ASTERDM,2024-04-04,8.019,10.554,up
3.093,0,1,0,1,-1,-1,-1,59.7,56.4,49.3,1,439054,0,72,75,ASTERDM,2024-04-09,-5.2,5.4,dn
11.91,0,0,1,0,-1,-1,-1,74.6,66.6,61.8,1,6069735,0,9,75,ASTERDM,2024-04-15,-3.67,7.459,dn
1.552,0,0,0,1,-1,-1,-1,49.3,48.0,51.4,0,2042048,0,44,75,ASTERDM,2024-04-16,-2.513,3.507,dn
1.906,0,0,0,1,-1,-1,-1,63.7,60.4,54.6,1,1347723,0,73,75,ASTERDM,2024-04-22,-3.205,5.132,dn
0.0,0,1,0,1,-1,-1,-1,9.4,9.9,14.4,0,1032082,0,12,75,ASTERDM,2024-04-24,-3.985,4.248,dn
0.065,0,1,0,1,-1,-1,-1,31.6,35.8,25.8,0,354606,0,70,75,ASTERDM,2024-04-25,-4.422,5.126,dn
0.423,0,1,0,1,1,1,-1,29.5,36.4,32.3,0,592062,0,38,75,ASTERDM,2024-04-29,-3.248,3.778,dn
0.225,0,0,0,1,-1,-1,-1,25.9,28.5,28.9,0,467760,0,74,75,ASTERDM,2024-04-30,-2.761,3.027,dn
1.254,0,1,0,1,1,-1,-1,70.3,46.7,44.8,1,181278,25,74,75,ASTERDM,2024-05-06,-2.377,3.259,dn
0.132,0,0,1,0,1,1,1,70.2,66.1,65.3,1,117748,73,0,75,ASTERDM,2024-05-08,2.65,3.09,up
0.589,0,0,1,0,1,1,1,77.0,72.2,71.0,1,295691,69,0,75,ASTERDM,2024-05-21,2.443,3.315,up
0.068,0,0,0,1,-1,-1,-1,18.2,18.2,16.6,0,127297,0,64,75,ASTERDM,2024-05-30,-2.765,4.531,dn
2.784,0,0,0,1,-1,-1,-1,53.3,56.8,58.4,1,181401,0,73,75,ASTERDM,2024-06-03,-4.961,5.873,dn
0.155,0,1,0,1,-1,1,1,12.4,30.1,41.4,0,145241,0,39,75,ASTERDM,2024-06-04,-5.48,12.354,dn
2.578,0,0,1,0,1,1,1,69.1,71.7,74.4,1,103878,73,0,75,ASTERDM,2024-06-06,3.647,5.463,up
4.875,0,0,1,0,-1,1,1,80.9,85.2,81.1,1,678230,33,73,75,ASTERDM,2024-06-24,-2.478,6.805,dn
0.331,0,1,0,1,-1,-1,-1,15.6,20.5,12.8,0,118675,0,26,75,ASTERDM,2024-07-19,-3.604,5.015,dn
-1.246,0,0,0,1,1,1,1,45.3,49.3,52.8,0,150030,71,0,75,ASTERDM,2024-07-22,3.47,4.448,up
-0.15,1,0,1,0,1,1,1,83.3,85.5,77.1,1,130360,31,0,75,ASTERDM,2024-07-29,2.981,3.778,up
1.053,0,0,0,1,-1,-1,-1,42.0,52.3,51.3,0,249445,49,4,75,ASTERDM,2024-08-07,2.71,5.838,up
0.356,0,1,0,1,-1,1,-1,41.5,47.1,44.5,0,252137,0,74,75,ASTERDM,2024-08-12,-5.753,6.218,dn
3.868,0,0,0,1,1,-1,-1,74.8,56.1,52.2,1,501091,0,27,75,ASTERDM,2024-09-19,-4.683,6.533,dn
0.433,0,0,0,1,1,1,1,57.9,61.4,65.1,1,49529,63,0,75,ASTERDM,2024-10-08,3.487,4.792,up
-0.48,1,0,1,0,-1,1,-1,43.4,47.3,41.0,0,36664,0,65,75,ASTERDM,2024-10-22,-4.941,6.224,dn
6.488,0,0,1,0,1,-1,-1,90.6,78.5,75.1,1,4693559,3,0,75,ASTERDM,2024-10-24,2.779,8.267,up
-0.667,0,0,1,0,1,1,-1,69.4,63.9,55.5,1,1424941,4,0,75,ASTERDM,2024-10-25,2.95,6.139,up
0.177,0,1,0,1,-1,-1,-1,40.0,38.0,37.4,0,203817,0,71,75,ASTERDM,2024-10-28,-3.004,3.479,dn
1.116,0,0,1,0,1,-1,1,73.3,58.3,61.2,1,2588575,70,0,75,ASTERDM,2024-11-27,8.108,9.944,up
0.545,0,1,0,1,-1,-1,-1,28.6,26.1,35.8,0,278907,0,72,75,ASTERDM,2024-12-03,-3.17,3.42,dn
0.865,1,0,1,0,1,1,1,57.8,77.6,71.9,1,84706,6,0,75,ASTERDM,2024-12-23,2.899,5.686,up
-0.716,1,0,1,0,-1,1,1,38.7,47.9,55.1,0,28229,22,70,75,ASTERDM,2025-01-28,-2.814,4.359,dn
-0.476,0,0,0,1,-1,1,-1,5.4,29.7,24.5,0,53625,0,74,75,ASTERDM,2025-02-11,-5.726,6.824,dn
0.718,0,1,0,1,-1,-1,-1,34.0,33.4,33.9,0,16270,0,59,75,ASTERDM,2025-02-14,-4.563,4.77,dn
-0.675,0,0,1,0,1,1,1,67.9,69.8,73.6,1,25309,73,0,75,ASTERDM,2025-02-19,3.386,5.19,up
0.256,0,0,0,1,-1,-1,-1,31.6,36.7,40.8,0,10672,0,74,75,ASTERDM,2025-02-27,-2.433,2.749,dn
2.087,1,0,1,0,1,1,1,78.8,78.3,73.1,1,261418,47,0,75,ASTERDM,2025-03-05,2.701,4.993,up
-0.166,0,0,1,0,-1,-1,-1,36.5,34.4,36.4,0,30702,45,0,75,ASTERDM,2025-03-11,2.866,5.862,up
-0.866,0,0,1,0,1,-1,-1,46.8,35.3,34.2,0,73373,73,30,75,ASTERDM,2025-03-27,3.942,6.126,up
-0.582,0,0,1,0,1,-1,-1,63.0,50.6,54.5,1,88112,74,0,75,ASTERDM,2025-04-03,2.521,3.578,up
-6.929,1,0,1,0,1,1,1,24.9,33.7,33.6,0,77109,30,0,75,ASTERDM,2025-04-07,5.289,7.478,up
-0.581,0,0,1,0,-1,1,1,46.2,57.0,66.3,1,51544,24,4,75,ASTERDM,2025-04-09,2.671,4.612,up
-1.166,1,0,1,0,1,1,1,51.1,43.8,58.3,0,40804,74,0,75,ASTERDM,2025-04-24,2.38,2.969,up
1.074,0,0,0,1,1,1,1,59.9,67.8,67.4,1,46748,74,0,75,ASTERDM,2025-05-05,3.374,4.866,up
0.318,0,0,0,1,-1,-1,-1,59.8,49.5,54.5,1,25131,73,5,75,ASTERDM,2025-05-14,3.705,5.389,up
2.94,0,0,0,1,-1,-1,1,28.4,34.7,42.6,0,871189,0,51,75,ASTERDM,2025-05-21,-7.312,8.04,dn
0.117,0,0,1,0,1,1,1,58.2,71.8,56.5,1,133281,74,0,75,ASTERDM,2025-05-22,3.249,4.17,up
0.028,1,0,1,0,1,1,1,87.3,88.1,91.2,1,110542,21,0,75,ASTERDM,2025-05-30,3.668,6.098,up
0.508,0,0,1,0,1,-1,-1,91.2,69.1,62.4,1,135971,65,0,75,ASTERDM,2025-06-04,5.358,6.756,up
-2.482,0,0,1,0,1,1,1,33.0,38.7,51.3,0,106293,70,0,75,ASTERDM,2025-06-13,3.273,5.073,up
3.178,0,0,0,1,-1,-1,-1,70.6,64.5,53.9,1,135385,0,43,75,ASTERDM,2025-06-17,-3.08,4.044,dn
-0.516,0,0,0,1,-1,1,1,49.5,52.2,53.7,1,58021,73,0,75,ASTERDM,2025-06-23,2.684,3.382,up
0.261,0,0,0,1,1,-1,1,66.2,54.9,66.5,1,27745,69,0,75,ASTERDM,2025-06-25,2.972,3.702,up
0.761,1,0,1,0,1,-1,-1,90.1,73.1,68.5,1,1694449,73,0,75,ASTERDM,2025-07-03,8.086,13.359,up
-0.095,0,0,1,0,1,1,1,63.1,60.6,69.5,1,48266,72,0,75,ASTERDM,2025-07-29,2.743,3.151,up
-1.342,0,0,1,0,1,1,-1,86.5,62.2,57.3,1,240095,12,0,75,ASTERDM,2025-07-31,3.567,6.303,up
-0.06,0,0,1,0,-1,-1,1,50.8,43.5,53.5,0,32131,73,0,75,ASTERDM,2025-08-05,2.717,3.692,up
0.629,0,1,0,1,-1,-1,-1,39.0,43.9,40.2,0,65069,0,64,75,ASTERDM,2025-08-08,-3.067,4.392,dn
1.109,0,0,0,1,1,1,1,75.6,67.7,68.5,1,55914,71,0,75,ASTERDM,2025-08-12,2.9,3.699,up
0.173,0,1,0,1,1,1,1,62.5,61.8,60.4,1,34624,74,0,75,ASTERDM,2025-09-02,4.046,6.883,up
-0.477,0,0,1,0,1,1,1,77.2,86.8,78.0,1,67664,73,0,75,ASTERDM,2025-09-19,5.212,7.228,up
-0.039,0,1,0,1,-1,1,1,29.3,37.8,38.7,0,130840,0,1,75,ASTERDM,2025-09-26,-2.416,2.948,dn
5.304,0,0,0,1,1,1,1,84.4,76.7,74.9,1,180523,27,72,75,ASTERDM,2025-10-07,-2.4,3.333,dn
1.078,0,0,1,0,-1,1,1,48.5,57.5,58.5,1,51971,70,0,75,ASTERDM,2025-10-08,4.475,6.638,up
-0.164,0,1,0,1,-1,-1,1,7.0,25.2,38.3,0,146061,0,5,75,ASTERDM,2025-10-31,-2.851,3.868,dn
0.398,0,0,0,1,-1,1,1,31.9,36.5,45.9,0,46648,9,66,75,ASTERDM,2025-11-19,-2.777,4.327,dn
-0.566,0,0,1,0,1,1,1,63.5,70.7,73.6,1,48207,22,0,75,ASTERDM,2025-11-24,2.707,3.799,up
-0.054,0,0,0,1,-1,-1,-1,37.8,35.6,39.2,0,15841,0,55,75,ASTERDM,2025-12-05,-2.708,3.985,dn
-0.142,0,0,0,1,-1,-1,-1,53.4,38.7,45.0,0,39783,2,65,75,ASTERDM,2025-12-08,-2.472,3.661,dn
0.46,0,0,0,1,-1,-1,-1,33.3,31.9,29.1,0,25088,0,25,75,ASTERDM,2025-12-11,-2.512,3.318,dn
0.61,0,1,0,1,-1,-1,-1,23.9,17.4,32.0,0,37865,0,45,75,ASTERDM,2025-12-18,-2.935,3.624,dn
-0.184,1,0,1,0,1,1,1,87.6,90.9,83.3,1,47811,53,0,75,ASTERDM,2025-12-26,3.65,4.881,up
-0.56,0,1,0,1,-1,-1,1,10.5,13.6,33.5,0,163707,0,74,75,ASTERDM,2026-01-19,-4.202,4.866,dn
-0.044,0,1,0,1,-1,-1,-1,23.9,29.3,27.8,0,270244,0,74,75,ASTERDM,2026-01-20,-3.133,3.914,dn
0.199,0,1,0,1,1,-1,-1,46.1,37.4,41.1,0,98773,74,20,75,ASTERDM,2026-01-21,2.55,5.931,up
0.191,0,0,0,1,-1,-1,-1,41.1,36.9,33.6,0,12711,0,74,75,ASTERDM,2026-01-23,-2.821,5.087,dn
0.0,0,0,0,1,1,1,1,54.7,52.1,58.6,0,15700,74,2,75,ASTERDM,2026-01-30,2.431,7.237,up
-1.567,0,0,1,0,1,1,1,53.9,64.1,59.8,1,46657,68,0,75,ASTERDM,2026-02-01,4.712,6.653,up
0.0,0,1,0,1,1,1,1,67.1,83.1,70.6,1,74961,74,0,75,ASTERDM,2026-02-06,5.312,7.493,up
-0.85,0,0,1,0,1,1,1,60.2,55.4,59.6,1,33991,74,0,75,ASTERDM,2026-02-16,4.42,5.496,up
-4.892,0,0,1,0,1,1,1,18.6,48.8,52.8,0,125861,73,0,75,ASTERDM,2026-03-02,4.982,6.487,up
-2.627,0,0,1,0,-1,-1,-1,37.0,40.1,41.0,0,62040,51,0,75,ASTERDM,2026-03-04,2.856,4.573,up
0.45,0,0,1,0,1,1,1,79.8,82.9,81.4,1,103374,28,0,75,ASTERDM,2026-03-06,2.424,4.726,up
0.445,0,0,1,0,1,1,1,61.4,72.5,76.3,1,17228,42,0,75,ASTERDM,2026-03-11,3.08,4.816,up
0.448,0,1,0,1,1,-1,-1,37.0,29.3,24.0,0,51746,0,74,75,ASTERDM,2026-03-13,-2.493,3.223,dn
1.077,0,0,1,0,1,1,1,68.6,68.6,78.0,1,84736,22,0,75,ASTERDM,2026-03-17,2.382,4.003,up
0.186,0,0,1,0,1,1,1,71.1,75.5,65.8,1,56156,6,74,75,ASTERDM,2026-03-18,-2.367,4.778,dn
-0.912,0,0,1,0,-1,-1,-1,9.7,14.3,18.8,0,68245,0,72,75,ASTERDM,2026-03-19,-2.454,3.137,dn
,0,1,0,1,1,1,1,99.5,93.4,94.7,1,33852,8,63,75,ASTRAL,2024-03-18,-3.108,5.186,dn
0.193,1,0,1,0,-1,-1,-1,45.2,36.8,34.6,0,54878,1,67,75,ASTRAL,2024-03-20,-2.347,3.543,dn
-0.985,1,0,1,0,1,1,1,59.7,59.5,63.4,1,39295,73,0,75,ASTRAL,2024-03-26,3.386,3.801,up
0.529,0,1,0,1,1,1,-1,55.1,51.0,45.3,1,13216,4,74,75,ASTRAL,2024-04-09,-2.394,2.599,dn
-1.317,1,0,1,0,1,1,1,62.7,67.3,64.9,1,46104,32,0,75,ASTRAL,2024-04-30,4.555,6.248,up
0.229,1,0,1,0,-1,-1,-1,51.1,46.1,34.5,0,53129,0,69,75,ASTRAL,2024-05-02,-2.358,4.087,dn
-0.246,1,0,1,0,1,1,1,54.8,61.1,61.2,1,35005,72,1,75,ASTRAL,2024-05-10,4.733,5.079,up
-0.088,1,0,1,0,1,1,1,69.0,71.3,67.3,1,19032,71,0,75,ASTRAL,2024-05-16,2.984,3.127,up
-1.513,0,1,0,1,1,-1,-1,28.5,28.1,25.2,0,91002,0,0,21,ASTRAL,2024-05-18,-3.493,3.579,dn
0.466,0,0,0,1,-1,-1,-1,10.3,18.9,15.9,0,312495,0,33,75,ASTRAL,2024-05-21,-5.5,6.539,dn
