symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,deviation_at_entry,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
ADANIENT,2024-04-18,SHORT,2024-04-18T12:20:00,3045.90,3050.44,3041.36,98,4.54,2.69,2024-04-18T12:30:00,3041.36,TARGET,444.50,-2.91
ADANIENT,2024-04-19,SHORT,2024-04-19T12:15:00,2933.20,2940.19,2926.21,102,6.99,2.29,2024-04-19T12:40:00,2940.19,STOP,-712.54,-1161.86
ADANIENT,2024-04-23,SHORT,2024-04-23T11:35:00,2983.00,2987.66,2978.34,100,4.66,3.03,2024-04-23T11:50:00,2987.66,STOP,-465.71,-913.51
ADANIENT,2024-04-25,SHORT,2024-04-25T13:30:00,2960.70,2966.54,2954.86,101,5.84,1.88,2024-04-25T13:45:00,2966.54,STOP,-590.13,-1039.12
ADANIENT,2024-04-26,LONG,2024-04-26T11:55:00,2996.80,2991.81,3001.79,100,4.99,-1.92,2024-04-26T12:20:00,2991.81,STOP,-499.29,-948.43
ADANIENT,2024-04-29,SHORT,2024-04-29T12:40:00,2988.90,2992.03,2985.77,100,3.13,2.02,2024-04-29T12:45:00,2985.77,TARGET,312.86,-135.24
ADANIENT,2024-05-03,LONG,2024-05-03T11:35:00,2903.00,2895.95,2910.05,103,7.05,-3.05,2024-05-03T11:40:00,2910.05,TARGET,726.15,277.09
ADANIENT,2024-05-06,LONG,2024-05-06T12:35:00,2793.30,2784.89,2801.71,107,8.41,-2.06,2024-05-06T12:55:00,2784.89,STOP,-899.56,-1347.21
ADANIENT,2024-05-07,LONG,2024-05-07T11:35:00,2741.70,2729.19,2754.21,109,12.51,-3.07,2024-05-07T11:40:00,2754.21,TARGET,1364.06,914.77
ADANIENT,2024-05-08,SHORT,2024-05-08T12:10:00,2783.10,2788.28,2777.92,107,5.18,2.06,2024-05-08T12:20:00,2788.28,STOP,-554.11,-1001.21
ADANIENT,2024-05-09,LONG,2024-05-09T12:45:00,2743.00,2736.04,2749.96,109,6.96,-3.12,2024-05-09T12:50:00,2736.04,STOP,-758.33,-1206.24
ADANIENT,2024-05-13,SHORT,2024-05-13T12:35:00,2744.00,2750.39,2737.61,109,6.39,2.12,2024-05-13T12:45:00,2750.39,STOP,-696.82,-1145.99
ADANIENT,2024-05-14,SHORT,2024-05-14T11:35:00,2912.80,2924.82,2900.78,102,12.02,5.51,2024-05-14T11:40:00,2924.82,STOP,-1226.19,-1672.76
ADANIENT,2024-05-15,LONG,2024-05-15T11:35:00,2976.80,2968.99,2984.61,100,7.81,-1.83,2024-05-15T11:55:00,2968.99,STOP,-780.71,-1226.65
ADANIENT,2024-05-16,LONG,2024-05-16T13:15:00,2912.00,2904.49,2919.51,103,7.51,-2.86,2024-05-16T13:25:00,2904.49,STOP,-773.97,-1223.29
ADANIENT,2024-05-21,SHORT,2024-05-21T11:35:00,3006.20,3014.69,2997.71,99,8.49,2.67,2024-05-21T11:40:00,3014.69,STOP,-840.09,-1287.14
ADANIENT,2024-05-22,SHORT,2024-05-22T11:45:00,3024.40,3030.40,3018.40,99,6.00,1.86,2024-05-22T12:10:00,3018.40,TARGET,594.00,145.32
ADANIENT,2024-05-23,SHORT,2024-05-23T11:35:00,3129.50,3144.61,3114.39,95,15.11,3.26,2024-05-23T12:15:00,3144.61,STOP,-1435.86,-1882.89
ADANIENT,2024-05-24,SHORT,2024-05-24T11:35:00,3337.00,3351.06,3322.94,89,14.06,2.08,2024-05-24T11:45:00,3322.94,TARGET,1251.72,807.17
ADANIENT,2024-05-27,SHORT,2024-05-27T11:55:00,3228.60,3237.71,3219.49,92,9.11,2.62,2024-05-27T12:25:00,3237.71,STOP,-838.51,-1284.69
ADANIENT,2024-05-28,LONG,2024-05-28T12:25:00,3177.00,3167.25,3186.75,94,9.75,-2.18,2024-05-28T12:35:00,3167.25,STOP,-916.50,-1363.77
ADANIENT,2024-05-29,SHORT,2024-05-29T11:50:00,3178.20,3188.69,3167.71,94,10.49,2.12,2024-05-29T11:55:00,3188.69,STOP,-986.33,-1435.19
ADANIENT,2024-05-30,LONG,2024-05-30T11:35:00,3111.10,3102.30,3119.90,96,8.80,-4.15,2024-05-30T11:40:00,3102.30,STOP,-844.80,-1292.16
ADANIENT,2024-05-31,SHORT,2024-05-31T12:40:00,3227.40,3237.20,3217.60,92,9.80,2.88,2024-05-31T12:45:00,3237.20,STOP,-901.60,-1347.66
ADANIENT,2024-06-04,LONG,2024-06-04T11:35:00,2922.40,2856.93,2987.87,38,65.47,-3.90,2024-06-04T11:55:00,2856.93,STOP,-2487.91,-2652.63
ADANIENT,2024-06-05,SHORT,2024-06-05T12:15:00,2898.80,2934.44,2863.16,70,35.64,2.39,2024-06-05T12:45:00,2863.16,TARGET,2494.50,2192.00
ADANIENT,2024-06-07,SHORT,2024-06-07T12:45:00,3118.00,3128.05,3107.95,96,10.05,2.00,2024-06-07T13:45:00,3114.00,TIME_STOP,384.00,-64.70
ADANIENT,2024-06-10,LONG,2024-06-10T11:45:00,3138.40,3131.06,3145.74,95,7.34,-2.06,2024-06-10T12:00:00,3145.74,TARGET,697.57,249.83
ADANIENT,2024-06-12,LONG,2024-06-12T12:50:00,3122.70,3118.01,3127.39,96,4.69,-1.81,2024-06-12T12:55:00,3127.39,TARGET,449.83,-0.18
ADANIENT,2024-06-13,LONG,2024-06-13T11:35:00,3116.90,3111.49,3122.31,96,5.41,-1.95,2024-06-13T11:50:00,3122.31,TARGET,519.09,69.86
ADANIENT,2024-06-18,LONG,2024-06-18T11:35:00,3199.30,3193.26,3205.34,93,6.04,-2.23,2024-06-18T11:50:00,3205.34,TARGET,561.99,115.26
ADANIENT,2024-06-20,SHORT,2024-06-20T12:05:00,3198.30,3204.33,3192.27,93,6.03,2.16,2024-06-20T12:20:00,3192.27,TARGET,560.66,114.91
ADANIENT,2024-06-21,LONG,2024-06-21T11:40:00,3120.20,3114.50,3125.90,96,5.70,-2.13,2024-06-21T12:30:00,3114.50,STOP,-547.20,-996.10
ADANIENT,2024-06-24,SHORT,2024-06-24T12:10:00,3099.40,3105.87,3092.93,96,6.47,1.98,2024-06-24T12:50:00,3105.87,STOP,-621.26,-1068.04
ADANIENT,2024-06-25,LONG,2024-06-25T11:35:00,3071.00,3065.18,3076.82,97,5.82,-2.17,2024-06-25T11:45:00,3076.82,TARGET,564.68,117.42
ADANIENT,2024-06-28,LONG,2024-06-28T11:50:00,3082.00,3075.43,3088.57,97,6.57,-1.91,2024-06-28T12:00:00,3075.43,STOP,-637.43,-1085.38
ADANIENT,2024-07-01,LONG,2024-07-01T11:50:00,3061.80,3056.49,3067.11,97,5.31,-2.96,2024-07-01T11:55:00,3067.11,TARGET,515.49,69.61
ADANIENT,2024-07-02,LONG,2024-07-02T12:10:00,3056.80,3049.33,3064.27,98,7.47,-3.59,2024-07-02T12:15:00,3064.27,TARGET,732.20,282.30
ADANIENT,2024-07-03,SHORT,2024-07-03T13:35:00,3064.30,3066.71,3061.89,97,2.41,1.84,2024-07-03T13:45:00,3066.71,STOP,-233.49,-679.52
ADANIENT,2024-07-04,LONG,2024-07-04T12:30:00,3059.70,3057.01,3062.39,98,2.69,-2.03,2024-07-04T12:35:00,3062.39,TARGET,263.20,-186.77
ADANIENT,2024-07-08,LONG,2024-07-08T11:35:00,2990.00,2982.93,2997.07,100,7.07,-4.44,2024-07-08T11:40:00,2982.93,STOP,-707.14,-1155.11
ADANIENT,2024-07-09,LONG,2024-07-09T11:35:00,3019.10,3013.91,3024.29,99,5.19,-4.49,2024-07-09T11:55:00,3013.91,STOP,-513.39,-961.34
ADANIENT,2024-07-10,LONG,2024-07-10T13:45:00,2997.00,2992.77,3001.23,100,4.23,-1.91,2024-07-10T14:00:00,2992.77,STOP,-422.86,-872.09
ADANIENT,2024-07-11,LONG,2024-07-11T11:55:00,3007.70,3003.14,3012.26,99,4.56,-2.60,2024-07-11T12:00:00,3003.14,STOP,-451.16,-897.46
ADANIENT,2024-07-12,LONG,2024-07-12T12:00:00,2979.00,2974.29,2983.71,100,4.71,-1.96,2024-07-12T12:30:00,2974.29,STOP,-471.43,-917.93
ADANIENT,2024-07-15,SHORT,2024-07-15T12:35:00,2991.40,2996.59,2986.21,100,5.19,2.21,2024-07-15T13:35:00,2990.90,TIME_STOP,50.00,-398.67
ADANIENT,2024-07-16,LONG,2024-07-16T11:35:00,3016.10,3010.81,3021.39,99,5.29,-1.91,2024-07-16T11:55:00,3021.39,TARGET,523.29,75.00
ADANIENT,2024-07-18,LONG,2024-07-18T11:35:00,2971.90,2964.66,2979.14,100,7.24,-1.86,2024-07-18T12:10:00,2979.14,TARGET,724.29,277.96
ADANIENT,2024-07-19,LONG,2024-07-19T11:35:00,2938.00,2927.71,2948.29,102,10.29,-2.79,2024-07-19T12:10:00,2948.29,TARGET,1049.14,598.84
ADANIENT,2024-07-23,LONG,2024-07-23T12:20:00,2842.50,2826.74,2858.26,105,15.76,-4.40,2024-07-23T12:25:00,2858.26,TARGET,1654.50,1205.57
ADANIENT,2024-07-24,LONG,2024-07-24T12:25:00,2889.30,2884.09,2894.51,103,5.21,-1.86,2024-07-24T13:05:00,2894.51,TARGET,536.34,89.54
ADANIENT,2024-07-25,SHORT,2024-07-25T11:45:00,2907.20,2913.40,2901.00,103,6.20,1.92,2024-07-25T11:55:00,2901.00,TARGET,638.60,189.92
ADANIENT,2024-07-26,SHORT,2024-07-26T11:35:00,2942.40,2950.18,2934.62,101,7.78,2.02,2024-07-26T11:50:00,2950.18,STOP,-785.64,-1232.00
ADANIENT,2024-07-30,SHORT,2024-07-30T11:45:00,3001.60,3006.26,2996.94,99,4.66,2.71,2024-07-30T11:50:00,2996.94,TARGET,461.76,16.37
ADANIENT,2024-07-31,SHORT,2024-07-31T12:10:00,3092.10,3102.06,3082.14,97,9.96,2.30,2024-07-31T13:10:00,3090.70,TIME_STOP,135.80,-314.00
ADANIENT,2024-08-01,LONG,2024-08-01T12:10:00,3070.40,3063.55,3077.25,97,6.85,-2.55,2024-08-01T12:15:00,3063.55,STOP,-664.45,-1110.69
ADANIENT,2024-08-02,SHORT,2024-08-02T11:35:00,3110.80,3123.62,3097.98,96,12.82,3.10,2024-08-02T11:45:00,3097.98,TARGET,1230.86,783.83
ADANIENT,2024-08-05,LONG,2024-08-05T11:35:00,2945.40,2928.73,2962.07,101,16.67,-2.60,2024-08-05T11:45:00,2962.07,TARGET,1683.81,1236.32
ADANIENT,2024-08-07,SHORT,2024-08-07T11:45:00,3061.90,3068.72,3055.08,97,6.82,2.49,2024-08-07T11:50:00,3068.72,STOP,-661.68,-1107.68
ADANIENT,2024-08-08,SHORT,2024-08-08T12:30:00,3136.20,3145.72,3126.68,95,9.52,3.67,2024-08-08T12:45:00,3126.68,TARGET,904.54,458.31
ADANIENT,2024-08-09,LONG,2024-08-09T11:35:00,3079.20,3074.20,3084.20,97,5.00,-3.85,2024-08-09T12:15:00,3084.20,TARGET,485.00,36.61
ADANIENT,2024-08-12,SHORT,2024-08-12T11:35:00,3043.70,3059.73,3027.67,98,16.03,3.49,2024-08-12T12:35:00,3053.90,TIME_STOP,-999.60,-1447.77
ADANIENT,2024-08-13,LONG,2024-08-13T11:50:00,3028.80,3021.74,3035.86,99,7.06,-1.86,2024-08-13T12:05:00,3021.74,STOP,-698.66,-1147.91
ADANIENT,2024-08-16,SHORT,2024-08-16T13:10:00,2987.30,2994.04,2980.56,100,6.74,3.35,2024-08-16T13:20:00,2980.56,TARGET,673.57,225.98
ADANIENT,2024-08-19,LONG,2024-08-19T12:25:00,3018.20,3014.58,3021.82,99,3.62,-2.52,2024-08-19T12:30:00,3021.82,TARGET,358.52,-89.95
ADANIENT,2024-08-20,LONG,2024-08-20T11:35:00,2985.80,2978.69,2992.91,100,7.11,-3.06,2024-08-20T11:40:00,2978.69,STOP,-710.71,-1158.05
ADANIENT,2024-08-21,LONG,2024-08-21T13:00:00,3002.30,2996.36,3008.24,99,5.94,-2.31,2024-08-21T13:15:00,3008.24,TARGET,588.34,142.06
ADANIENT,2024-08-23,LONG,2024-08-23T11:35:00,2995.80,2991.47,3000.13,100,4.33,-2.43,2024-08-23T11:40:00,3000.13,TARGET,432.86,-16.84
ADANIENT,2024-08-27,LONG,2024-08-27T13:00:00,2981.50,2978.76,2984.24,100,2.74,-2.40,2024-08-27T13:05:00,2984.24,TARGET,274.29,-173.14
ADANIENT,2024-08-28,LONG,2024-08-28T12:55:00,2944.10,2939.70,2948.50,101,4.40,-2.21,2024-08-28T13:20:00,2948.50,TARGET,444.40,-1.96
ADANIENT,2024-08-29,LONG,2024-08-29T11:40:00,2913.30,2907.56,2919.04,102,5.74,-1.81,2024-08-29T11:50:00,2907.56,STOP,-585.04,-1030.34
ADANIENT,2024-09-02,LONG,2024-09-02T11:35:00,2913.30,2908.26,2918.34,102,5.04,-3.20,2024-09-02T11:55:00,2908.26,STOP,-513.64,-958.99
ADANIENT,2024-09-03,SHORT,2024-09-03T12:40:00,2952.30,2955.74,2948.86,101,3.44,2.98,2024-09-03T12:50:00,2948.86,TARGET,347.01,-100.01
ADANIENT,2024-09-05,SHORT,2024-09-05T12:55:00,2926.90,2929.95,2923.85,102,3.05,2.56,2024-09-05T13:50:00,2929.95,STOP,-311.10,-759.15
ADANIENT,2024-09-06,SHORT,2024-09-06T12:00:00,2914.00,2920.55,2907.45,102,6.55,1.88,2024-09-06T12:15:00,2920.55,STOP,-668.10,-1114.44
ADANIENT,2024-09-10,SHORT,2024-09-10T12:05:00,2877.40,2881.86,2872.94,104,4.46,1.86,2024-09-10T12:20:00,2881.86,STOP,-463.54,-912.76
ADANIENT,2024-09-11,LONG,2024-09-11T13:15:00,2875.60,2872.38,2878.82,104,3.22,-3.28,2024-09-11T13:20:00,2878.82,TARGET,335.03,-113.82
ADANIENT,2024-09-13,LONG,2024-09-13T11:40:00,2873.30,2867.91,2878.69,104,5.39,-2.42,2024-09-13T12:00:00,2878.69,TARGET,560.11,111.46
ADANIENT,2024-09-16,LONG,2024-09-16T11:35:00,2900.30,2894.74,2905.86,103,5.56,-2.66,2024-09-16T11:45:00,2894.74,STOP,-573.12,-1020.79
ADANIENT,2024-09-17,LONG,2024-09-17T11:35:00,2872.50,2867.55,2877.45,104,4.95,-1.93,2024-09-17T11:45:00,2867.55,STOP,-514.80,-962.52
ADANIENT,2024-09-18,LONG,2024-09-18T12:55:00,2876.50,2873.33,2879.67,104,3.17,-2.17,2024-09-18T13:00:00,2873.33,STOP,-329.83,-778.32
ADANIENT,2024-09-19,LONG,2024-09-19T11:35:00,2825.00,2817.09,2832.91,106,7.91,-3.59,2024-09-19T11:40:00,2817.09,STOP,-838.91,-1287.46
ADANIENT,2024-09-20,SHORT,2024-09-20T11:35:00,2911.90,2918.60,2905.20,103,6.70,4.00,2024-09-20T11:40:00,2918.60,STOP,-690.10,-1140.51
ADANIENT,2024-09-24,SHORT,2024-09-24T13:30:00,2976.80,2979.73,2973.87,100,2.93,2.71,2024-09-24T13:35:00,2973.87,TARGET,292.86,-153.44
ADANIENT,2024-09-25,LONG,2024-09-25T11:55:00,2994.70,2988.45,3000.95,100,6.25,-2.11,2024-09-25T12:55:00,2993.00,TIME_STOP,-170.00,-619.08
ADANIENT,2024-09-26,SHORT,2024-09-26T11:35:00,3035.30,3043.11,3027.49,98,7.81,1.85,2024-09-26T11:50:00,3027.49,TARGET,765.10,319.48
ADANIENT,2024-09-27,LONG,2024-09-27T11:40:00,3022.90,3018.44,3027.36,99,4.46,-2.45,2024-09-27T11:45:00,3027.36,TARGET,441.96,-7.27
ADANIENT,2024-09-30,LONG,2024-09-30T12:50:00,3052.70,3045.51,3059.89,98,7.19,-2.49,2024-09-30T13:05:00,3045.51,STOP,-704.20,-1152.42
ADANIENT,2024-10-03,LONG,2024-10-03T11:35:00,3036.50,3028.33,3044.67,98,8.17,-3.36,2024-10-03T11:40:00,3028.33,STOP,-800.80,-1246.56
ADANIENT,2024-10-04,SHORT,2024-10-04T11:35:00,3040.20,3048.24,3032.16,98,8.04,3.07,2024-10-04T11:50:00,3048.24,STOP,-788.20,-1235.70
ADANIENT,2024-10-07,LONG,2024-10-07T12:45:00,2920.20,2909.40,2931.00,102,10.80,-2.82,2024-10-07T13:00:00,2909.40,STOP,-1101.60,-1547.56
ADANIENT,2024-10-08,SHORT,2024-10-08T11:35:00,3001.50,3012.51,2990.49,99,11.01,3.79,2024-10-08T12:05:00,2990.49,TARGET,1089.71,644.80
ADANIENT,2024-10-10,LONG,2024-10-10T13:30:00,2988.00,2983.23,2992.77,100,4.77,-2.34,2024-10-10T13:40:00,2983.23,STOP,-477.14,-924.99
ADANIENT,2024-10-11,LONG,2024-10-11T11:35:00,3034.50,3026.54,3042.46,98,7.96,-3.41,2024-10-11T11:50:00,3042.46,TARGET,780.50,333.84
ADANIENT,2024-10-14,LONG,2024-10-14T11:35:00,3030.90,3026.15,3035.65,98,4.75,-2.09,2024-10-14T11:40:00,3035.65,TARGET,465.50,19.61
ADANIENT,2024-10-15,SHORT,2024-10-15T11:55:00,3024.10,3030.21,3017.99,99,6.11,1.97,2024-10-15T12:05:00,3017.99,TARGET,604.61,155.98
ADANIENT,2024-10-16,LONG,2024-10-16T11:35:00,2991.40,2985.58,2997.22,100,5.82,-2.35,2024-10-16T11:40:00,2985.58,STOP,-582.14,-1030.42
ADANIENT,2024-10-18,SHORT,2024-10-18T11:35:00,2922.50,2930.20,2914.80,102,7.70,2.12,2024-10-18T12:05:00,2930.20,STOP,-785.40,-1233.13
ADANIENT,2024-10-21,LONG,2024-10-21T11:35:00,2859.10,2851.51,2866.69,104,7.59,-2.66,2024-10-21T11:55:00,2851.51,STOP,-789.66,-1235.08
ADANIENT,2024-10-22,LONG,2024-10-22T11:40:00,2795.30,2785.71,2804.89,107,9.59,-2.69,2024-10-22T11:50:00,2785.71,STOP,-1025.67,-1473.55
ADANIENT,2024-10-23,SHORT,2024-10-23T11:45:00,2787.90,2796.76,2779.04,107,8.86,1.87,2024-10-23T12:15:00,2779.04,TARGET,948.48,501.73
ADANIENT,2024-10-24,SHORT,2024-10-24T11:40:00,2775.80,2783.01,2768.59,108,7.21,3.89,2024-10-24T11:45:00,2783.01,STOP,-778.37,-1228.63
ADANIENT,2024-10-28,SHORT,2024-10-28T11:35:00,2704.90,2714.54,2695.26,110,9.64,4.92,2024-10-28T11:45:00,2714.54,STOP,-1060.71,-1507.82
ADANIENT,2024-10-30,SHORT,2024-10-30T11:35:00,2879.80,2889.96,2869.64,104,10.16,4.43,2024-10-30T11:55:00,2889.96,STOP,-1057.09,-1507.13
ADANIENT,2024-10-31,LONG,2024-10-31T13:05:00,2852.10,2845.79,2858.41,105,6.31,-1.94,2024-10-31T13:20:00,2845.79,STOP,-663.00,-1111.71
ADANIENT,2024-11-04,LONG,2024-11-04T11:35:00,2793.70,2783.51,2803.89,107,10.19,-2.37,2024-11-04T12:00:00,2803.89,TARGET,1090.64,641.43
ADANIENT,2024-11-05,LONG,2024-11-05T11:50:00,2786.70,2779.98,2793.42,107,6.72,-2.05,2024-11-05T12:00:00,2793.42,TARGET,719.19,271.39
ADANIENT,2024-11-06,SHORT,2024-11-06T11:35:00,2898.40,2906.45,2890.35,103,8.05,3.22,2024-11-06T11:50:00,2906.45,STOP,-829.15,-1277.57
ADANIENT,2024-11-07,SHORT,2024-11-07T12:45:00,2886.80,2892.31,2881.29,103,5.51,1.84,2024-11-07T12:50:00,2892.31,STOP,-567.97,-1014.41
ADANIENT,2024-11-08,LONG,2024-11-08T11:35:00,2859.80,2855.90,2863.70,104,3.90,-4.28,2024-11-08T11:50:00,2855.90,STOP,-405.60,-851.42
ADANIENT,2024-11-11,SHORT,2024-11-11T11:35:00,2847.80,2853.61,2841.99,105,5.81,3.10,2024-11-11T11:50:00,2841.99,TARGET,610.50,162.43
ADANIENT,2024-11-12,SHORT,2024-11-12T11:40:00,2833.90,2840.59,2827.21,105,6.69,1.99,2024-11-12T12:00:00,2827.21,TARGET,702.75,256.94
ADANIENT,2024-11-13,LONG,2024-11-13T12:10:00,2757.60,2750.02,2765.18,108,7.58,-1.80,2024-11-13T12:45:00,2750.02,STOP,-818.49,-1264.60
ADANIENT,2024-11-14,LONG,2024-11-14T11:40:00,2721.40,2713.77,2729.03,110,7.63,-2.24,2024-11-14T12:05:00,2729.03,TARGET,839.14,389.48
ADANIENT,2024-11-19,SHORT,2024-11-19T11:35:00,2794.20,2800.09,2788.31,107,5.89,2.09,2024-11-19T11:50:00,2788.31,TARGET,629.77,181.77
ADANIENT,2024-11-21,SHORT,2024-11-21T13:30:00,2246.60,2272.53,2220.67,96,25.93,2.34,2024-11-21T13:50:00,2272.53,STOP,-2489.14,-2814.52
ADANIENT,2024-11-22,SHORT,2024-11-22T11:35:00,2188.30,2209.86,2166.74,115,21.56,4.64,2024-11-22T11:55:00,2209.86,STOP,-2479.89,-2859.23
ADANIENT,2024-11-25,SHORT,2024-11-25T11:40:00,2239.40,2247.35,2231.45,133,7.95,2.11,2024-11-25T11:45:00,2231.45,TARGET,1057.35,611.38
ADANIENT,2024-11-27,SHORT,2024-11-27T11:35:00,2239.50,2256.05,2222.95,133,16.55,4.93,2024-11-27T11:40:00,2256.05,STOP,-2201.15,-2649.58
ADANIENT,2024-11-28,LONG,2024-11-28T13:40:00,2358.40,2347.94,2368.86,127,10.46,-3.88,2024-11-28T13:45:00,2347.94,STOP,-1328.96,-1777.24
ADANIENT,2024-11-29,LONG,2024-11-29T11:35:00,2335.30,2322.46,2348.14,128,12.84,-3.22,2024-11-29T12:05:00,2348.14,TARGET,1642.97,1193.36
ADANIENT,2024-12-02,LONG,2024-12-02T11:35:00,2355.30,2346.96,2363.64,127,8.34,-3.94,2024-12-02T11:45:00,2363.64,TARGET,1059.54,610.06
ADANIENT,2024-12-03,SHORT,2024-12-03T11:35:00,2447.20,2458.08,2436.32,122,10.88,2.84,2024-12-03T11:40:00,2458.08,STOP,-1327.19,-1776.02
ADANIENT,2024-12-05,SHORT,2024-12-05T12:10:00,2437.90,2445.02,2430.78,123,7.12,3.67,2024-12-05T12:15:00,2445.02,STOP,-875.94,-1326.39
ADANIENT,2024-12-06,LONG,2024-12-06T12:15:00,2433.40,2429.00,2437.80,123,4.40,-2.81,2024-12-06T12:30:00,2437.80,TARGET,541.20,91.83
ADANIENT,2024-12-10,LONG,2024-12-10T11:40:00,2403.60,2400.26,2406.94,124,3.34,-2.12,2024-12-10T12:05:00,2400.26,STOP,-413.63,-860.39
ADANIENT,2024-12-11,LONG,2024-12-11T12:00:00,2382.80,2378.71,2386.89,125,4.09,-1.93,2024-12-11T12:15:00,2378.71,STOP,-510.71,-957.11
ADANIENT,2024-12-13,SHORT,2024-12-13T11:55:00,2453.60,2461.69,2445.51,122,8.09,2.96,2024-12-13T12:05:00,2445.51,TARGET,987.33,539.06
ADANIENT,2024-12-16,LONG,2024-12-16T12:10:00,2433.60,2429.59,2437.61,123,4.01,-2.80,2024-12-16T12:30:00,2437.61,TARGET,493.76,44.39
ADANIENT,2024-12-17,LONG,2024-12-17T14:00:00,2425.70,2422.15,2429.25,123,3.55,-2.43,2024-12-17T14:05:00,2422.15,STOP,-436.65,-883.86
ADANIENT,2024-12-18,LONG,2024-12-18T12:10:00,2397.90,2394.14,2401.66,125,3.76,-2.00,2024-12-18T12:25:00,2394.14,STOP,-470.54,-919.79
ADANIENT,2024-12-19,SHORT,2024-12-19T11:35:00,2354.40,2358.66,2350.14,127,4.26,2.08,2024-12-19T12:20:00,2350.14,TARGET,541.56,93.46
ADANIENT,2024-12-23,SHORT,2024-12-23T11:40:00,2294.80,2299.43,2290.17,130,4.63,2.35,2024-12-23T12:15:00,2290.17,TARGET,601.71,154.68
ADANIENT,2024-12-24,SHORT,2024-12-24T11:35:00,2334.30,2341.84,2326.76,128,7.54,3.24,2024-12-24T11:55:00,2326.76,TARGET,965.49,518.02
ADANIENT,2024-12-26,SHORT,2024-12-26T13:05:00,2320.40,2324.57,2316.23,129,4.17,2.20,2024-12-26T13:20:00,2324.57,STOP,-538.11,-987.52
ADANIENT,2024-12-27,SHORT,2024-12-27T11:50:00,2364.80,2370.47,2359.13,126,5.67,2.45,2024-12-27T11:55:00,2359.13,TARGET,714.60,268.19
ADANIENT,2024-12-30,SHORT,2024-12-30T11:50:00,2445.00,2455.53,2434.47,122,10.53,1.94,2024-12-30T12:00:00,2455.53,STOP,-1284.49,-1732.88
ADANIENT,2024-12-31,LONG,2024-12-31T11:35:00,2439.90,2432.14,2447.66,122,7.76,-2.69,2024-12-31T11:40:00,2447.66,TARGET,947.24,500.03
ADANIENT,2025-01-01,LONG,2025-01-01T11:35:00,2456.40,2450.56,2462.24,122,5.84,-1.88,2025-01-01T11:45:00,2462.24,TARGET,712.83,262.77
ADANIENT,2025-01-02,LONG,2025-01-02T11:50:00,2460.60,2455.61,2465.59,121,4.99,-2.24,2025-01-02T12:00:00,2465.59,TARGET,603.27,156.22
ADANIENT,2025-01-03,LONG,2025-01-03T11:40:00,2511.50,2506.09,2516.91,119,5.41,-1.94,2025-01-03T12:00:00,2506.09,STOP,-643.45,-1091.27
ADANIENT,2025-01-06,LONG,2025-01-06T11:35:00,2419.40,2411.62,2427.18,123,7.78,-3.08,2025-01-06T11:45:00,2411.62,STOP,-956.76,-1402.43
ADANIENT,2025-01-07,SHORT,2025-01-07T12:40:00,2440.90,2445.05,2436.75,122,4.15,2.92,2025-01-07T12:50:00,2436.75,TARGET,506.30,60.00
ADANIENT,2025-01-08,LONG,2025-01-08T11:55:00,2420.50,2415.01,2425.99,123,5.49,-2.52,2025-01-08T12:20:00,2425.99,TARGET,675.62,228.53
ADANIENT,2025-01-09,LONG,2025-01-09T11:50:00,2406.30,2399.46,2413.14,124,6.84,-2.25,2025-01-09T12:15:00,2413.14,TARGET,847.63,399.42
ADANIENT,2025-01-10,LONG,2025-01-10T12:30:00,2329.80,2322.93,2336.67,128,6.87,-2.10,2025-01-10T12:40:00,2336.67,TARGET,879.54,431.56
ADANIENT,2025-01-14,SHORT,2025-01-14T11:35:00,2329.60,2345.51,2313.69,128,15.91,2.46,2025-01-14T12:35:00,2313.69,TARGET,2036.11,1590.36
ADANIENT,2025-01-15,LONG,2025-01-15T12:20:00,2316.80,2313.09,2320.51,129,3.71,-2.31,2025-01-15T12:25:00,2320.51,TARGET,478.22,29.56
ADANIENT,2025-01-16,LONG,2025-01-16T11:35:00,2353.20,2346.95,2359.45,127,6.25,-7.59,2025-01-16T11:40:00,2359.45,TARGET,793.75,344.87
ADANIENT,2025-01-17,LONG,2025-01-17T11:35:00,2321.80,2316.35,2327.25,129,5.45,-2.56,2025-01-17T11:45:00,2316.35,STOP,-703.05,-1151.79
ADANIENT,2025-01-20,SHORT,2025-01-20T11:35:00,2342.40,2347.45,2337.35,128,5.05,1.99,2025-01-20T11:45:00,2347.45,STOP,-646.40,-1096.63
ADANIENT,2025-01-22,LONG,2025-01-22T11:35:00,2273.50,2268.09,2278.91,131,5.41,-1.85,2025-01-22T11:40:00,2268.09,STOP,-708.34,-1154.55
ADANIENT,2025-01-23,SHORT,2025-01-23T13:00:00,2315.90,2320.59,2311.21,129,4.69,2.13,2025-01-23T13:05:00,2320.59,STOP,-604.46,-1053.04
ADANIENT,2025-01-24,SHORT,2025-01-24T11:45:00,2321.40,2328.41,2314.39,129,7.01,2.46,2025-01-24T12:05:00,2314.39,TARGET,903.92,455.41
ADANIENT,2025-01-27,LONG,2025-01-27T12:40:00,2210.80,2203.34,2218.26,135,7.46,-2.08,2025-01-27T13:00:00,2218.26,TARGET,1007.68,559.24
