variant,symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,deviation_at_entry,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
baseline,DRREDDY,2026-02-11,SHORT,2026-02-11T11:35:00,1268.00,1270.04,1265.96,236,2.04,3.05,2026-02-11T11:40:00,1270.04,STOP,-480.43,-929.66
baseline,DRREDDY,2026-02-12,SHORT,2026-02-12T13:25:00,1275.10,1277.10,1273.10,235,2.00,2.29,2026-02-12T13:50:00,1273.10,TARGET,470.00,20.88
baseline,DRREDDY,2026-02-13,SHORT,2026-02-13T12:20:00,1277.00,1279.24,1274.76,234,2.24,2.91,2026-02-13T12:25:00,1279.24,STOP,-524.83,-973.45
baseline,DRREDDY,2026-02-16,SHORT,2026-02-16T13:05:00,1271.00,1272.79,1269.21,236,1.79,2.28,2026-02-16T13:40:00,1272.79,STOP,-423.11,-873.37
baseline,DRREDDY,2026-02-18,LONG,2026-02-18T11:35:00,1280.50,1278.69,1282.31,234,1.81,-2.11,2026-02-18T12:25:00,1278.69,STOP,-424.54,-873.68
baseline,DRREDDY,2026-02-19,LONG,2026-02-19T11:35:00,1284.90,1283.19,1286.61,233,1.71,-2.45,2026-02-19T11:40:00,1283.19,STOP,-397.76,-846.54
baseline,DRREDDY,2026-02-23,SHORT,2026-02-23T13:20:00,1297.30,1299.21,1295.39,231,1.91,2.28,2026-02-23T13:25:00,1299.21,STOP,-442.20,-892.05
baseline,DRREDDY,2026-02-24,LONG,2026-02-24T12:20:00,1303.70,1301.48,1305.92,230,2.22,-1.81,2026-02-24T12:40:00,1305.92,TARGET,510.93,60.77
baseline,DRREDDY,2026-02-26,LONG,2026-02-26T11:50:00,1309.50,1306.26,1312.74,229,3.24,-2.16,2026-02-26T12:05:00,1312.74,TARGET,742.61,292.24
baseline,DRREDDY,2026-02-27,LONG,2026-02-27T11:35:00,1285.50,1281.92,1289.08,233,3.58,-3.05,2026-02-27T11:45:00,1289.08,TARGET,833.81,383.90
baseline,DRREDDY,2026-03-02,SHORT,2026-03-02T11:35:00,1281.70,1284.29,1279.11,234,2.59,2.39,2026-03-02T11:45:00,1284.29,STOP,-605.06,-1055.39
baseline,DRREDDY,2026-03-04,SHORT,2026-03-04T13:00:00,1288.00,1290.51,1285.49,232,2.51,1.85,2026-03-04T14:00:00,1287.40,TIME_STOP,139.20,-308.92
baseline,DRREDDY,2026-03-06,SHORT,2026-03-06T12:35:00,1308.20,1310.78,1305.62,229,2.58,2.11,2026-03-06T12:45:00,1310.78,STOP,-590.49,-1040.30
baseline,DRREDDY,2026-03-09,SHORT,2026-03-09T12:15:00,1289.60,1292.21,1286.99,232,2.61,2.03,2026-03-09T12:20:00,1292.21,STOP,-606.51,-1055.75
baseline,DRREDDY,2026-03-10,SHORT,2026-03-10T11:55:00,1319.60,1322.54,1316.66,227,2.94,2.07,2026-03-10T12:40:00,1322.54,STOP,-668.03,-1117.85
baseline,DRREDDY,2026-03-11,LONG,2026-03-11T13:15:00,1320.10,1317.84,1322.36,227,2.26,-3.20,2026-03-11T13:20:00,1322.36,TARGET,512.37,62.49
baseline,DRREDDY,2026-03-12,SHORT,2026-03-12T11:40:00,1320.30,1322.91,1317.69,227,2.61,2.34,2026-03-12T12:05:00,1317.69,TARGET,593.44,144.33
baseline,CIPLA,2024-03-18,SHORT,2024-03-18T11:50:00,1489.75,1492.51,1486.99,201,2.76,1.98,2024-03-18T12:05:00,1486.99,TARGET,555.62,106.88
baseline,CIPLA,2024-03-19,LONG,2024-03-19T11:35:00,1445.25,1440.99,1449.51,207,4.26,-2.03,2024-03-19T11:55:00,1449.51,TARGET,881.23,431.82
baseline,CIPLA,2024-03-20,LONG,2024-03-20T12:25:00,1425.10,1422.20,1428.00,210,2.90,-2.47,2024-03-20T12:30:00,1428.00,TARGET,609.00,159.64
baseline,CIPLA,2024-03-21,SHORT,2024-03-21T11:35:00,1449.85,1452.65,1447.05,206,2.80,3.54,2024-03-21T11:40:00,1447.05,TARGET,576.06,128.49
baseline,CIPLA,2024-03-22,SHORT,2024-03-22T12:00:00,1472.50,1475.10,1469.90,203,2.60,1.96,2024-03-22T12:15:00,1469.90,TARGET,527.07,79.09
baseline,CIPLA,2024-03-26,SHORT,2024-03-26T12:25:00,1476.45,1479.46,1473.44,203,3.01,1.83,2024-03-26T13:15:00,1479.46,STOP,-611.90,-1061.94
baseline,CIPLA,2024-03-27,SHORT,2024-03-27T13:25:00,1481.75,1483.59,1479.91,202,1.84,3.44,2024-03-27T13:30:00,1479.91,TARGET,370.81,-77.88
baseline,CIPLA,2024-03-28,SHORT,2024-03-28T11:50:00,1486.75,1490.22,1483.28,201,3.48,2.38,2024-03-28T12:10:00,1490.22,STOP,-698.47,-1147.25
baseline,CIPLA,2024-04-01,LONG,2024-04-01T13:15:00,1498.00,1496.00,1500.00,200,2.00,-1.94,2024-04-01T13:20:00,1500.00,TARGET,400.71,-48.99
baseline,CIPLA,2024-04-02,SHORT,2024-04-02T13:45:00,1491.85,1493.25,1490.45,201,1.40,2.87,2024-04-02T13:50:00,1490.45,TARGET,280.68,-168.90
baseline,CIPLA,2024-04-03,LONG,2024-04-03T13:30:00,1483.25,1480.91,1485.59,202,2.34,-1.92,2024-04-03T13:55:00,1480.91,STOP,-472.54,-921.61
baseline,CIPLA,2024-04-04,LONG,2024-04-04T11:35:00,1449.45,1444.78,1454.12,206,4.67,-2.16,2024-04-04T11:45:00,1454.12,TARGET,961.58,512.98
baseline,CIPLA,2024-04-05,LONG,2024-04-05T11:35:00,1450.75,1447.83,1453.67,206,2.93,-3.12,2024-04-05T12:35:00,1449.40,TIME_STOP,-278.10,-726.17
baseline,CIPLA,2024-04-09,LONG,2024-04-09T12:10:00,1458.55,1456.53,1460.57,205,2.02,-1.92,2024-04-09T12:20:00,1460.57,TARGET,413.66,-35.15
baseline,CIPLA,2024-04-10,LONG,2024-04-10T11:35:00,1425.20,1422.23,1428.17,210,2.97,-2.89,2024-04-10T12:15:00,1422.23,STOP,-624.00,-1072.47
baseline,CIPLA,2024-04-12,LONG,2024-04-12T11:40:00,1406.60,1403.90,1409.30,213,2.70,-2.53,2024-04-12T11:55:00,1403.90,STOP,-574.34,-1023.32
baseline,CIPLA,2024-04-15,LONG,2024-04-15T12:45:00,1382.95,1380.85,1385.05,216,2.10,-1.97,2024-04-15T12:55:00,1380.85,STOP,-453.60,-901.34
baseline,CIPLA,2024-04-18,SHORT,2024-04-18T13:20:00,1378.00,1380.46,1375.54,217,2.46,2.18,2024-04-18T13:25:00,1375.54,TARGET,534.75,86.61
baseline,CIPLA,2024-04-19,SHORT,2024-04-19T11:35:00,1353.45,1356.64,1350.26,221,3.19,2.87,2024-04-19T11:40:00,1350.26,TARGET,704.04,255.90
baseline,CIPLA,2024-04-22,SHORT,2024-04-22T11:45:00,1361.60,1363.43,1359.77,220,1.83,2.52,2024-04-22T12:00:00,1359.77,TARGET,402.29,-46.74
baseline,CIPLA,2024-04-23,SHORT,2024-04-23T11:40:00,1364.70,1366.80,1362.60,219,2.10,2.21,2024-04-23T11:50:00,1362.60,TARGET,459.90,11.94
baseline,CIPLA,2024-04-26,SHORT,2024-04-26T11:50:00,1416.35,1418.97,1413.73,211,2.62,2.67,2024-04-26T12:00:00,1413.73,TARGET,552.37,104.51
baseline,CIPLA,2024-04-29,LONG,2024-04-29T11:40:00,1394.35,1391.89,1396.81,215,2.46,-2.42,2024-04-29T11:55:00,1396.81,TARGET,529.82,79.75
baseline,CIPLA,2024-05-03,LONG,2024-05-03T13:40:00,1420.15,1418.01,1422.29,211,2.14,-2.11,2024-05-03T13:45:00,1422.29,TARGET,451.39,1.57
baseline,CIPLA,2024-05-06,SHORT,2024-05-06T11:55:00,1424.55,1427.76,1421.34,210,3.21,2.55,2024-05-06T12:05:00,1421.34,TARGET,675.00,226.77
baseline,CIPLA,2024-05-07,LONG,2024-05-07T11:35:00,1384.55,1379.22,1389.88,216,5.33,-3.31,2024-05-07T12:35:00,1383.60,TIME_STOP,-205.20,-653.64
baseline,CIPLA,2024-05-08,SHORT,2024-05-08T12:20:00,1397.75,1401.15,1394.35,214,3.40,2.77,2024-05-08T12:30:00,1394.35,TARGET,726.84,278.70
baseline,CIPLA,2024-05-09,LONG,2024-05-09T13:20:00,1367.10,1364.25,1369.95,219,2.85,-2.49,2024-05-09T13:25:00,1364.25,STOP,-624.15,-1072.77
baseline,CIPLA,2024-05-13,SHORT,2024-05-13T13:00:00,1419.15,1422.74,1415.56,211,3.59,2.44,2024-05-13T13:20:00,1415.56,TARGET,757.34,308.75
baseline,CIPLA,2024-05-14,LONG,2024-05-14T11:35:00,1373.55,1369.57,1377.53,218,3.98,-1.92,2024-05-14T11:45:00,1369.57,STOP,-867.33,-1315.83
baseline,CIPLA,2024-05-16,SHORT,2024-05-16T11:35:00,1406.60,1410.52,1402.68,213,3.92,1.92,2024-05-16T11:50:00,1402.68,TARGET,835.26,386.48
baseline,CIPLA,2024-05-17,LONG,2024-05-17T12:00:00,1402.50,1400.30,1404.70,213,2.20,-2.14,2024-05-17T12:10:00,1404.70,TARGET,469.36,20.91
baseline,CIPLA,2024-05-21,SHORT,2024-05-21T11:40:00,1419.00,1421.81,1416.19,211,2.81,2.20,2024-05-21T12:20:00,1421.81,STOP,-592.31,-1041.86
baseline,CIPLA,2024-05-22,SHORT,2024-05-22T12:00:00,1464.00,1468.09,1459.91,204,4.09,2.26,2024-05-22T12:10:00,1468.09,STOP,-833.49,-1282.09
baseline,CIPLA,2024-05-23,SHORT,2024-05-23T11:40:00,1493.20,1498.03,1488.37,200,4.83,2.27,2024-05-23T11:55:00,1498.03,STOP,-965.71,-1414.40
baseline,CIPLA,2024-05-28,LONG,2024-05-28T11:35:00,1481.20,1478.97,1483.43,202,2.23,-2.53,2024-05-28T11:45:00,1483.43,TARGET,450.89,1.75
baseline,CIPLA,2024-05-29,SHORT,2024-05-29T11:35:00,1485.70,1488.03,1483.37,201,2.33,2.32,2024-05-29T12:05:00,1483.37,TARGET,468.04,20.46
baseline,CIPLA,2024-05-30,LONG,2024-05-30T11:35:00,1472.75,1469.58,1475.92,203,3.18,-2.62,2024-05-30T12:35:00,1472.80,TIME_STOP,10.15,-438.31
baseline,CIPLA,2024-05-31,LONG,2024-05-31T11:35:00,1443.70,1440.33,1447.07,207,3.37,-3.00,2024-05-31T11:40:00,1447.07,TARGET,697.15,248.35
baseline,CIPLA,2024-06-04,LONG,2024-06-04T12:15:00,1438.15,1428.47,1447.83,208,9.68,-2.08,2024-06-04T12:20:00,1428.47,STOP,-2013.14,-2460.34
baseline,CIPLA,2024-06-05,SHORT,2024-06-05T11:40:00,1501.25,1506.26,1496.24,199,5.01,1.97,2024-06-05T12:20:00,1506.26,STOP,-996.42,-1445.29
baseline,CIPLA,2024-06-06,LONG,2024-06-06T13:05:00,1465.00,1460.10,1469.90,204,4.90,-2.19,2024-06-06T13:15:00,1469.90,TARGET,1000.33,551.29
baseline,CIPLA,2024-06-07,SHORT,2024-06-07T12:35:00,1499.50,1503.02,1495.98,200,3.52,2.36,2024-06-07T12:55:00,1495.98,TARGET,704.29,254.96
baseline,CIPLA,2024-06-10,LONG,2024-06-10T12:10:00,1521.25,1518.22,1524.28,197,3.03,-2.29,2024-06-10T12:20:00,1524.28,TARGET,596.63,146.65
baseline,CIPLA,2024-06-12,SHORT,2024-06-12T11:35:00,1547.70,1550.94,1544.46,193,3.24,1.83,2024-06-12T12:15:00,1544.46,TARGET,625.87,178.28
baseline,CIPLA,2024-06-13,SHORT,2024-06-13T11:45:00,1539.70,1541.87,1537.53,194,2.17,2.59,2024-06-13T11:50:00,1537.53,TARGET,420.56,-27.17
baseline,CIPLA,2024-06-14,SHORT,2024-06-14T11:40:00,1556.50,1558.28,1554.72,192,1.78,2.52,2024-06-14T11:45:00,1558.28,STOP,-342.17,-790.70
baseline,CIPLA,2024-06-20,LONG,2024-06-20T12:35:00,1544.00,1541.86,1546.14,194,2.14,-2.19,2024-06-20T12:45:00,1546.14,TARGET,415.02,-34.59
baseline,CIPLA,2024-06-21,SHORT,2024-06-21T11:35:00,1561.50,1564.03,1558.97,192,2.53,3.02,2024-06-21T11:55:00,1558.97,TARGET,485.49,36.14
baseline,CIPLA,2024-06-24,SHORT,2024-06-24T11:35:00,1515.30,1517.76,1512.84,197,2.46,1.90,2024-06-24T11:55:00,1517.76,STOP,-485.46,-933.60
baseline,CIPLA,2024-06-25,LONG,2024-06-25T12:40:00,1499.55,1497.55,1501.55,200,2.00,-2.10,2024-06-25T12:55:00,1497.55,STOP,-399.29,-848.85
baseline,CIPLA,2024-06-26,LONG,2024-06-26T12:50:00,1484.00,1482.11,1485.89,202,1.89,-2.47,2024-06-26T13:25:00,1485.89,TARGET,382.36,-67.58
baseline,CIPLA,2024-06-28,LONG,2024-06-28T13:20:00,1477.15,1475.06,1479.24,203,2.09,-2.37,2024-06-28T13:35:00,1479.24,TARGET,424.85,-25.26
baseline,CIPLA,2024-07-01,LONG,2024-07-01T12:00:00,1479.85,1477.66,1482.04,202,2.19,-2.39,2024-07-01T12:20:00,1477.66,STOP,-441.51,-889.58
baseline,CIPLA,2024-07-02,LONG,2024-07-02T13:00:00,1481.15,1478.40,1483.90,202,2.75,-2.20,2024-07-02T13:05:00,1483.90,TARGET,555.50,106.29
baseline,CIPLA,2024-07-03,LONG,2024-07-03T11:35:00,1476.55,1473.63,1479.47,203,2.92,-3.37,2024-07-03T12:00:00,1479.47,TARGET,592.33,142.27
baseline,CIPLA,2024-07-08,LONG,2024-07-08T11:35:00,1498.20,1494.37,1502.03,200,3.83,-3.25,2024-07-08T11:55:00,1494.37,STOP,-766.43,-1215.31
baseline,CIPLA,2024-07-09,SHORT,2024-07-09T13:35:00,1508.60,1510.68,1506.52,198,2.08,2.09,2024-07-09T13:40:00,1510.68,STOP,-412.26,-860.63
baseline,CIPLA,2024-07-10,LONG,2024-07-10T11:35:00,1497.70,1494.41,1500.99,200,3.29,-1.97,2024-07-10T11:50:00,1500.99,TARGET,657.86,208.05
baseline,CIPLA,2024-07-11,LONG,2024-07-11T13:00:00,1497.15,1494.66,1499.64,200,2.49,-2.06,2024-07-11T13:15:00,1499.64,TARGET,498.57,49.05
baseline,CIPLA,2024-07-12,LONG,2024-07-12T12:55:00,1503.00,1501.11,1504.89,199,1.89,-2.90,2024-07-12T13:10:00,1504.89,TARGET,375.26,-73.67
baseline,CIPLA,2024-07-16,LONG,2024-07-16T11:45:00,1512.10,1509.59,1514.61,198,2.51,-2.23,2024-07-16T12:00:00,1514.61,TARGET,497.83,48.36
baseline,CIPLA,2024-07-18,LONG,2024-07-18T11:35:00,1492.30,1488.57,1496.03,201,3.73,-3.33,2024-07-18T12:15:00,1496.03,TARGET,750.16,299.67
baseline,CIPLA,2024-07-19,LONG,2024-07-19T11:35:00,1486.60,1483.86,1489.34,201,2.74,-2.96,2024-07-19T11:45:00,1483.86,STOP,-549.88,-997.68
baseline,CIPLA,2024-07-22,SHORT,2024-07-22T11:35:00,1503.00,1506.06,1499.94,199,3.06,4.21,2024-07-22T12:00:00,1499.94,TARGET,609.79,161.60
baseline,CIPLA,2024-07-23,SHORT,2024-07-23T11:40:00,1504.00,1507.58,1500.42,199,3.57,2.58,2024-07-23T11:50:00,1500.42,TARGET,711.43,263.01
baseline,CIPLA,2024-07-24,SHORT,2024-07-24T11:35:00,1503.15,1505.46,1500.84,199,2.31,3.04,2024-07-24T11:45:00,1505.46,STOP,-459.83,-908.87
baseline,CIPLA,2024-07-25,SHORT,2024-07-25T11:35:00,1503.55,1505.66,1501.44,199,2.11,1.85,2024-07-25T11:50:00,1505.66,STOP,-420.74,-869.87
baseline,CIPLA,2024-07-30,LONG,2024-07-30T12:20:00,1535.00,1532.80,1537.20,195,2.20,-1.91,2024-07-30T12:25:00,1532.80,STOP,-429.00,-877.67
baseline,CIPLA,2024-07-31,SHORT,2024-07-31T11:35:00,1544.00,1546.59,1541.41,194,2.59,4.08,2024-07-31T11:40:00,1541.41,TARGET,503.01,54.09
baseline,CIPLA,2024-08-01,LONG,2024-08-01T12:00:00,1540.75,1538.30,1543.20,194,2.45,-1.87,2024-08-01T12:20:00,1543.20,TARGET,475.99,27.28
baseline,CIPLA,2024-08-02,SHORT,2024-08-02T11:50:00,1534.55,1536.60,1532.50,195,2.05,2.33,2024-08-02T11:55:00,1536.60,STOP,-399.05,-848.21
baseline,CIPLA,2024-08-05,LONG,2024-08-05T11:35:00,1497.45,1492.04,1502.86,200,5.41,-2.03,2024-08-05T11:45:00,1502.86,TARGET,1081.43,631.38
baseline,CIPLA,2024-08-07,SHORT,2024-08-07T13:50:00,1550.30,1553.56,1547.04,193,3.26,2.06,2024-08-07T14:00:00,1553.56,STOP,-628.63,-1077.91
baseline,CIPLA,2024-08-08,LONG,2024-08-08T13:05:00,1564.80,1560.84,1568.76,191,3.96,-2.79,2024-08-08T13:15:00,1568.76,TARGET,757.18,308.30
baseline,CIPLA,2024-08-09,SHORT,2024-08-09T12:05:00,1574.45,1576.93,1571.97,190,2.48,2.13,2024-08-09T12:35:00,1576.93,STOP,-471.61,-920.68
baseline,CIPLA,2024-08-12,SHORT,2024-08-12T13:15:00,1588.90,1590.96,1586.84,188,2.06,2.12,2024-08-12T13:30:00,1586.84,TARGET,388.09,-59.69
baseline,CIPLA,2024-08-13,LONG,2024-08-13T11:40:00,1593.05,1590.67,1595.43,188,2.38,-1.83,2024-08-13T12:00:00,1595.43,TARGET,447.17,-2.40
baseline,CIPLA,2024-08-16,SHORT,2024-08-16T12:45:00,1574.40,1576.60,1572.20,190,2.20,1.91,2024-08-16T13:00:00,1572.20,TARGET,418.68,-29.71
baseline,CIPLA,2024-08-19,SHORT,2024-08-19T12:05:00,1583.50,1586.17,1580.83,189,2.67,1.88,2024-08-19T12:20:00,1580.83,TARGET,504.90,56.36
baseline,CIPLA,2024-08-20,LONG,2024-08-20T11:35:00,1558.85,1556.97,1560.72,192,1.87,-3.63,2024-08-20T11:45:00,1560.72,TARGET,360.00,-89.22
baseline,CIPLA,2024-08-21,SHORT,2024-08-21T12:00:00,1585.70,1588.56,1582.84,189,2.86,2.25,2024-08-21T12:35:00,1588.56,STOP,-540.00,-989.95
baseline,CIPLA,2024-08-23,LONG,2024-08-23T12:45:00,1575.35,1573.60,1577.10,190,1.75,-2.10,2024-08-23T12:50:00,1573.60,STOP,-331.82,-780.55
baseline,CIPLA,2024-08-26,SHORT,2024-08-26T11:35:00,1585.75,1587.88,1583.62,189,2.13,1.96,2024-08-26T12:35:00,1586.45,TIME_STOP,-132.30,-581.96
baseline,CIPLA,2024-08-27,LONG,2024-08-27T11:50:00,1603.90,1600.76,1607.04,187,3.14,-2.10,2024-08-27T12:05:00,1607.04,TARGET,587.71,137.38
baseline,CIPLA,2024-08-28,SHORT,2024-08-28T13:40:00,1608.90,1611.05,1606.75,186,2.15,3.35,2024-08-28T14:00:00,1606.75,TARGET,399.90,-48.68
baseline,CIPLA,2024-08-29,LONG,2024-08-29T11:35:00,1616.45,1613.52,1619.38,185,2.93,-3.56,2024-08-29T11:45:00,1619.38,TARGET,541.79,92.81
baseline,CIPLA,2024-09-02,SHORT,2024-09-02T11:55:00,1661.00,1663.83,1658.17,180,2.83,2.16,2024-09-02T12:05:00,1663.83,STOP,-509.79,-958.64
baseline,CIPLA,2024-09-03,LONG,2024-09-03T12:25:00,1647.00,1645.46,1648.54,182,1.54,-2.41,2024-09-03T12:35:00,1648.54,TARGET,280.15,-169.69
baseline,CIPLA,2024-09-04,SHORT,2024-09-04T11:35:00,1652.60,1655.06,1650.14,181,2.46,3.59,2024-09-04T12:20:00,1650.14,TARGET,444.74,-3.60
baseline,CIPLA,2024-09-05,LONG,2024-09-05T11:35:00,1641.80,1638.52,1645.08,182,3.28,-1.91,2024-09-05T11:55:00,1645.08,TARGET,597.35,148.69
baseline,CIPLA,2024-09-06,LONG,2024-09-06T12:45:00,1616.55,1614.25,1618.85,185,2.30,-2.51,2024-09-06T12:50:00,1614.25,STOP,-425.50,-873.77
baseline,CIPLA,2024-09-09,SHORT,2024-09-09T11:35:00,1634.80,1637.88,1631.72,183,3.08,2.57,2024-09-09T12:00:00,1631.72,TARGET,563.38,115.05
baseline,CIPLA,2024-09-10,SHORT,2024-09-10T12:00:00,1635.50,1637.85,1633.15,183,2.35,2.43,2024-09-10T12:10:00,1637.85,STOP,-430.70,-879.97
baseline,CIPLA,2024-09-11,SHORT,2024-09-11T12:35:00,1647.50,1650.68,1644.32,182,3.18,2.20,2024-09-11T12:45:00,1650.68,STOP,-578.50,-1028.70
baseline,CIPLA,2024-09-12,LONG,2024-09-12T13:50:00,1637.65,1634.52,1640.78,183,3.13,-2.11,2024-09-12T13:55:00,1640.78,TARGET,573.18,123.22
baseline,CIPLA,2024-09-13,SHORT,2024-09-13T13:50:00,1655.60,1657.36,1653.84,181,1.76,2.45,2024-09-13T13:55:00,1657.36,STOP,-318.69,-768.42
baseline,CIPLA,2024-09-17,SHORT,2024-09-17T11:40:00,1666.65,1668.38,1664.93,180,1.73,1.95,2024-09-17T11:55:00,1668.38,STOP,-310.50,-760.73
baseline,CIPLA,2024-09-18,LONG,2024-09-18T12:40:00,1654.10,1651.70,1656.50,181,2.40,-2.28,2024-09-18T12:55:00,1651.70,STOP,-433.75,-882.52
baseline,CIPLA,2024-09-19,SHORT,2024-09-19T11:40:00,1658.55,1662.58,1654.52,180,4.03,2.70,2024-09-19T11:45:00,1654.52,TARGET,725.79,278.52
baseline,CIPLA,2024-09-20,SHORT,2024-09-20T11:50:00,1631.35,1635.46,1627.24,183,4.11,1.84,2024-09-20T12:40:00,1635.46,STOP,-752.26,-1200.63
baseline,CIPLA,2024-09-24,LONG,2024-09-24T13:05:00,1644.60,1642.56,1646.64,182,2.04,-2.00,2024-09-24T13:25:00,1642.56,STOP,-370.50,-819.20
baseline,CIPLA,2024-09-25,LONG,2024-09-25T11:50:00,1620.85,1617.83,1623.87,185,3.02,-2.78,2024-09-25T12:05:00,1623.87,TARGET,558.96,108.76
baseline,CIPLA,2024-09-26,LONG,2024-09-26T11:35:00,1628.80,1625.02,1632.58,184,3.78,-3.16,2024-09-26T12:00:00,1632.58,TARGET,695.26,245.19
baseline,CIPLA,2024-09-27,SHORT,2024-09-27T11:35:00,1651.45,1655.28,1647.62,181,3.83,2.27,2024-09-27T11:40:00,1655.28,STOP,-693.62,-1142.51
baseline,CIPLA,2024-09-30,LONG,2024-09-30T11:35:00,1651.65,1648.85,1654.45,181,2.80,-3.00,2024-09-30T11:45:00,1654.45,TARGET,506.80,58.00
baseline,CIPLA,2024-10-04,LONG,2024-10-04T13:35:00,1625.35,1621.18,1629.52,184,4.17,-2.01,2024-10-04T14:05:00,1621.18,STOP,-767.54,-1215.56
baseline,CIPLA,2024-10-07,LONG,2024-10-07T13:15:00,1625.05,1621.33,1628.77,184,3.72,-2.57,2024-10-07T13:25:00,1628.77,TARGET,684.09,235.06
baseline,CIPLA,2024-10-08,SHORT,2024-10-08T11:40:00,1649.50,1653.19,1645.81,181,3.69,1.94,2024-10-08T11:55:00,1645.81,TARGET,667.11,219.78
baseline,CIPLA,2024-10-10,LONG,2024-10-10T11:35:00,1645.20,1640.70,1649.70,182,4.50,-4.34,2024-10-10T11:50:00,1649.70,TARGET,819.00,369.25
baseline,CIPLA,2024-10-11,SHORT,2024-10-11T13:45:00,1604.35,1607.12,1601.57,186,2.77,2.94,2024-10-11T13:50:00,1607.12,STOP,-516.15,-964.15
baseline,CIPLA,2024-10-14,LONG,2024-10-14T11:35:00,1578.80,1575.34,1582.26,190,3.46,-1.84,2024-10-14T11:45:00,1582.26,TARGET,658.21,207.76
baseline,CIPLA,2024-10-15,LONG,2024-10-15T11:35:00,1583.85,1580.88,1586.82,189,2.97,-2.86,2024-10-15T11:50:00,1586.82,TARGET,561.60,112.16
baseline,CIPLA,2024-10-16,LONG,2024-10-16T11:35:00,1557.95,1554.67,1561.23,192,3.28,-1.86,2024-10-16T11:55:00,1554.67,STOP,-629.49,-1077.70
baseline,CIPLA,2024-10-18,LONG,2024-10-18T12:00:00,1541.00,1538.09,1543.91,194,2.91,-1.86,2024-10-18T12:05:00,1543.91,TARGET,563.99,115.13
baseline,CIPLA,2024-10-21,LONG,2024-10-21T11:35:00,1530.80,1528.00,1533.60,195,2.80,-3.18,2024-10-21T11:50:00,1528.00,STOP,-545.30,-992.65
baseline,CIPLA,2024-10-22,LONG,2024-10-22T11:40:00,1504.85,1500.86,1508.84,199,3.99,-1.95,2024-10-22T11:55:00,1508.84,TARGET,793.87,344.07
baseline,CIPLA,2024-10-24,LONG,2024-10-24T11:45:00,1492.25,1489.51,1494.99,201,2.74,-2.68,2024-10-24T11:50:00,1489.51,STOP,-550.60,-1000.10
baseline,CIPLA,2024-10-28,SHORT,2024-10-28T11:35:00,1495.85,1499.35,1492.35,200,3.50,2.50,2024-10-28T12:10:00,1499.35,STOP,-700.71,-1149.99
baseline,CIPLA,2024-10-30,SHORT,2024-10-30T12:15:00,1425.00,1427.58,1422.42,210,2.58,2.06,2024-10-30T13:10:00,1422.42,TARGET,541.50,93.03
baseline,CIPLA,2024-10-31,SHORT,2024-10-31T11:35:00,1557.90,1563.26,1552.54,192,5.36,3.61,2024-10-31T12:20:00,1563.26,STOP,-1028.57,-1478.02
baseline,CIPLA,2024-11-04,SHORT,2024-11-04T12:00:00,1582.00,1584.64,1579.36,189,2.64,2.31,2024-11-04T12:20:00,1579.36,TARGET,498.83,50.70
baseline,CIPLA,2024-11-05,SHORT,2024-11-05T13:05:00,1606.55,1610.05,1603.05,186,3.50,2.90,2024-11-05T13:30:00,1603.05,TARGET,651.00,203.26
baseline,CIPLA,2024-11-06,LONG,2024-11-06T11:35:00,1591.30,1587.36,1595.24,188,3.94,-2.10,2024-11-06T11:55:00,1595.24,TARGET,739.91,290.61
baseline,CIPLA,2024-11-07,SHORT,2024-11-07T12:45:00,1576.75,1579.64,1573.86,190,2.89,2.20,2024-11-07T13:25:00,1573.86,TARGET,548.29,99.32
baseline,CIPLA,2024-11-08,LONG,2024-11-08T12:00:00,1571.85,1569.31,1574.39,190,2.54,-1.94,2024-11-08T12:05:00,1574.39,TARGET,482.46,34.13
baseline,CIPLA,2024-11-11,LONG,2024-11-11T11:40:00,1561.70,1556.28,1567.12,192,5.43,-2.04,2024-11-11T12:05:00,1556.28,STOP,-1041.60,-1490.59
baseline,CIPLA,2024-11-12,LONG,2024-11-12T13:35:00,1537.50,1534.89,1540.11,195,2.61,-2.19,2024-11-12T14:10:00,1534.89,STOP,-508.39,-957.73
baseline,CIPLA,2024-11-13,SHORT,2024-11-13T11:50:00,1520.50,1523.48,1517.52,197,2.98,2.36,2024-11-13T12:05:00,1517.52,TARGET,587.48,138.62
baseline,CIPLA,2024-11-19,SHORT,2024-11-19T11:35:00,1478.30,1480.26,1476.34,202,1.96,4.75,2024-11-19T11:40:00,1480.26,STOP,-396.06,-844.29
baseline,CIPLA,2024-11-21,LONG,2024-11-21T12:20:00,1461.85,1458.56,1465.14,205,3.29,-2.03,2024-11-21T12:50:00,1458.56,STOP,-675.04,-1124.05
baseline,CIPLA,2024-11-22,SHORT,2024-11-22T12:05:00,1485.75,1488.33,1483.17,201,2.58,2.63,2024-11-22T12:30:00,1488.33,STOP,-519.01,-967.35
baseline,CIPLA,2024-11-25,SHORT,2024-11-25T12:25:00,1500.45,1502.75,1498.15,199,2.30,1.80,2024-11-25T12:40:00,1502.75,STOP,-457.70,-905.93
baseline,CIPLA,2024-11-27,SHORT,2024-11-27T12:35:00,1481.70,1484.44,1478.96,202,2.74,2.03,2024-11-27T12:50:00,1484.44,STOP,-553.34,-1002.71
