symbol,trigger_date,entry_date,entry_i,x_bars,depth_pct,tv20_cr,ext_pct,rs252,entry_open,prev_ath
GAIL,2005-09-13,2005-09-14,176,146,24.41,5.35,0.20584602717168554,-1000000000.0,24.34,24.29
GRASIM,2005-09-15,2005-09-16,178,130,24.52,13.26,0.2106149957876946,-1000000000.0,237.9,237.4
MRPL,2005-09-15,2005-09-16,178,175,21.66,6.78,0.7957559681697646,-1000000000.0,57.0,56.55
CHENNPETRO,2005-09-16,2005-09-19,179,112,25.07,4.3,6.095277719991676,-1000000000.0,255.0,240.35
IDBI,2005-09-16,2005-09-19,179,164,34.6,21.39,2.0278833967046994,-1000000000.0,120.75,118.35
MUKANDLTD,2005-09-16,2005-09-19,179,127,32.37,2.29,10.282131661442007,-1000000000.0,105.54,95.7
MARUTI,2005-09-19,2005-09-20,180,333,40.89,41.4,0.4077471967380175,-1000000000.0,591.0,588.6
VEDL,2005-09-19,2005-09-20,180,134,69.52,8.65,33.33333333333333,-1000000000.0,14.0,10.5
TCS,2005-09-20,2005-09-21,181,127,24.52,92.39,0.3595729379874957,-1000000000.0,181.42,180.77
WIPRO,2005-10-04,2005-10-05,191,198,25.2,19.98,4.400000000000004,-1000000000.0,39.15,37.5
BIOCON,2005-10-21,2005-10-24,203,201,22.86,2.64,4.1031652989449,-1000000000.0,44.4,42.65
TITAN,2005-11-08,2005-11-09,213,79,27.59,30.73,3.7009893733968457,-1000000000.0,28.3,27.29
ASHOKLEY,2005-11-17,2005-11-18,219,72,22.86,6.4,19.999999999999996,-1000000000.0,6.3,5.25
IOC,2005-11-28,2005-11-29,227,223,35.73,6.96,2.0648967551622377,-1000000000.0,27.68,27.12
KOTAKBANK,2005-12-01,2005-12-02,230,64,21.5,3.72,2.8037383177570208,-1000000000.0,11.0,10.7
NATIONALUM,2005-12-01,2005-12-02,230,227,32.15,8.98,3.907179690598972,-1000000000.0,52.39,50.42
PTC,2005-12-02,2005-12-05,231,222,29.43,2.77,5.173876166242564,-1000000000.0,62.0,58.95
MPHASIS,2005-12-06,2005-12-07,233,112,29.75,5.72,5.257270693512295,-1000000000.0,94.1,89.4
OFSS,2005-12-08,2005-12-09,235,80,24.01,21.18,0.07598784194529085,-1000000000.0,658.5,658.0
SAREGAMA,2005-12-13,2005-12-14,238,99,23.44,2.4,9.476309226932656,-1000000000.0,21.95,20.05
SAKHTISUG,2005-12-16,2005-12-19,241,60,35.57,3.98,5.735430157261789,-1000000000.0,114.3,108.1
DHAMPURSUG,2005-12-19,2005-12-20,242,83,29.7,5.34,4.171066525871181,-1000000000.0,197.3,189.4
DWARKESH,2005-12-23,2005-12-26,246,77,21.01,2.84,-2.158590308370034,-1000000000.0,22.21,22.7
MAHSEAMLES,2005-12-29,2005-12-30,250,70,22.23,3.42,2.238517946738683,-1000000000.0,132.45,129.55
DEEPAKFERT,2006-01-03,2006-01-04,253,75,26.93,2.65,7.526881720430101,116.8650894165039,110.0,102.3
ICICIBANK,2006-01-03,2006-01-04,253,63,20.25,123.33,1.5447897623400264,63.31458282470703,111.09,109.4
GHCL,2006-01-04,2006-01-05,254,73,34.07,13.13,3.2740501212611184,254.06163024902344,127.75,123.7
APOLLOHOSP,2006-01-06,2006-01-09,256,74,25.75,2.4,0.2560530180366838,114.55938720703125,266.25,265.57
HINDALCO,2006-01-06,2006-01-09,256,74,28.63,39.55,2.3713973002553734,23.533571243286133,140.3,137.05
ANDHRSUGAR,2006-01-09,2006-01-10,257,80,23.21,2.07,12.37693389592125,44.77064514160156,39.95,35.55
INDIACEM,2006-01-09,2006-01-10,257,82,33.07,12.43,6.303972366148525,93.58162689208984,123.1,115.8
CESC,2006-01-10,2006-01-12,258,85,26.02,6.29,0.3988035892323216,51.69811248779297,20.14,20.06
GVPIL,2006-01-12,2006-01-13,259,177,31.9,2.15,2.13511259382817,75.16889953613281,244.92,239.8
GAIL,2006-01-13,2006-01-16,260,68,21.4,13.09,-1.1789924973204635,38.75551223754883,27.66,27.99
ULTRACEMCO,2006-01-13,2006-01-16,260,77,20.09,2.64,2.564102564102555,56.66978454589844,496.0,483.6
RIIL,2006-01-20,2006-01-23,265,83,41.51,4.32,12.668315471283332,450.1406555175781,410.0,363.9
DCMSHRIRAM,2006-01-23,2006-01-24,266,71,31.52,2.69,2.273740526081136,203.22840881347656,114.7,112.15
MANGLMCEM,2006-01-30,2006-01-31,270,103,36.29,3.35,2.275189599133265,35.5846061706543,94.4,92.3
MCLEODRUSS,2006-02-06,2006-02-07,275,95,38.54,2.58,6.442577030812324,-1000000000.0,95.0,89.25
CANBK,2006-02-10,2006-02-13,278,130,26.42,14.19,3.014852582575922,26.66119384765625,46.47,45.11
TNPL,2006-02-13,2006-02-14,279,99,21.57,2.14,3.4889434889434856,59.29068374633789,105.3,101.75
HINDUNILVR,2006-02-14,2006-02-15,280,506,50.73,42.49,5.035971223021596,44.38726806640625,226.3,215.45
CHAMBLFERT,2006-02-16,2006-02-17,282,106,22.25,2.98,2.9585798816567976,36.69291687011719,43.5,42.25
TATASTEEL,2006-03-02,2006-03-03,292,240,27.84,117.65,1.9573978123200941,7.6149821281433105,35.42,34.74
SAIL,2006-03-06,2006-03-07,294,238,30.61,45.07,1.2390670553936056,4.279279708862305,69.45,68.6
WOCKPHARMA,2006-03-06,2006-03-07,294,117,30.96,16.38,1.1308401944251534,50.883174896240234,509.75,504.05
BOMDYEING,2006-03-07,2006-03-08,295,135,37.93,6.4,12.553118180774092,33.15538024902344,98.0,87.07
HEIDELBERG,2006-03-09,2006-03-10,297,117,39.94,4.29,1.2104539202200781,53.80165481567383,36.79,36.35
SEAMECLTD,2006-03-10,2006-03-13,298,119,38.62,3.99,9.26966292134832,44.147586822509766,116.7,106.8
COFORGE,2006-03-16,2006-03-17,301,121,21.15,2.69,7.692307692307687,34.14634323120117,28.0,26.0
ZEEL,2006-03-16,2006-03-17,301,122,29.5,9.5,10.846061438132825,58.32717514038086,64.59,58.27
MTNL,2006-03-20,2006-03-21,303,300,34.06,47.75,6.302521008403361,30.936336517333984,177.1,166.6
DRREDDY,2006-03-22,2006-03-23,305,535,56.61,47.65,3.011635865845319,106.67593383789062,150.5,146.1
PRSMJOHNSN,2006-03-24,2006-03-27,307,278,35.95,7.8,9.48905109489051,31.363630294799805,30.0,27.4
FEDERALBNK,2006-03-29,2006-03-30,310,159,22.22,4.72,1.9607843137254832,29.28870964050293,15.6,15.3
PRAJIND,2006-03-29,2006-03-30,310,147,32.77,2.33,9.375,237.927490234375,68.25,62.4
MUKANDLTD,2006-03-31,2006-04-03,312,131,36.59,4.07,2.014143765106069,45.90142822265625,113.96,111.71
GUJALKALI,2006-04-03,2006-04-04,313,132,24.59,3.54,9.488139825218479,32.52873229980469,175.4,160.2
SRF,2006-04-03,2006-04-04,313,131,32.25,12.52,3.1159420289855078,294.10113525390625,71.15,69.0
HFCL,2006-04-04,2006-04-05,314,157,34.95,6.47,11.111111111111116,60.547935485839844,31.0,27.9
LINDEINDIA,2006-04-04,2006-04-05,314,132,25.17,2.86,2.250639386189257,114.02373504638672,199.9,195.5
NDTV,2006-04-18,2006-04-19,321,182,46.28,13.86,2.929484145764305,50.48283386230469,217.49,211.3
USHAMART,2006-04-21,2006-04-24,324,145,26.02,5.18,4.4069385841537745,170.91360473632812,44.54,42.66
NAVA,2006-04-24,2006-04-25,325,279,52.81,3.91,7.415730337078652,24.064170837402344,23.9,22.25
DCMSHRIRAM,2006-04-27,2006-04-28,328,62,35.28,2.28,-3.2116146062472595,137.52598571777344,110.0,113.65
WELENT,2006-05-02,2006-05-03,331,149,41.41,2.25,14.244306418219455,122.86920166015625,137.95,120.75
BANKINDIA,2006-05-04,2006-05-05,333,184,30.81,13.33,1.306956149121552,77.35037994384766,141.85,140.02
GLENMARK,2006-05-08,2006-05-09,335,154,25.66,4.2,6.653454133635339,46.87548828125,188.35,176.6
NLCINDIA,2006-05-08,2006-05-09,335,175,24.39,4.89,13.39031339031338,38.67924118041992,99.5,87.75
BANKBARODA,2006-05-10,2006-05-11,337,184,24.99,15.26,1.2931995540691243,51.584922790527344,45.43,44.85
MRPL,2006-05-10,2006-05-11,337,155,27.71,10.44,10.154905335628218,33.8709716796875,64.0,58.1
INFY,2006-07-12,2006-07-13,383,60,25.5,236.27,4.796163069544357,45.937931060791016,218.5,208.5
MAHSEAMLES,2006-08-16,2006-08-17,407,79,34.33,6.27,2.760317026509984,57.689048767089844,188.0,182.95
OFSS,2006-08-16,2006-08-17,407,88,48.74,22.27,3.701799485861179,54.800941467285156,1008.5,972.5
JAGRAN,2006-08-21,2006-08-22,410,100,44.76,9.88,1.7947034362004732,-1000000000.0,46.51,45.69
ZEEL,2006-08-25,2006-08-28,414,82,32.89,15.39,1.3956238911886576,74.3072509765625,85.73,84.55
GHCL,2006-08-30,2006-08-31,417,91,47.49,14.01,2.6998411858125904,89.72840118408203,194.0,188.9
SUNPHARMA,2006-09-01,2006-09-04,419,95,26.21,11.03,1.3985163565608527,47.45035171508789,83.38,82.23
DIVISLAB,2006-09-04,2006-09-05,420,605,54.34,5.2,6.3514048278591195,40.15060806274414,107.5,101.08
BHARTIARTL,2006-09-06,2006-09-07,422,89,24.35,27.16,0.5277044854881341,33.43939971923828,209.55,208.45
BANKINDIA,2006-09-14,2006-09-15,428,89,47.51,21.03,0.5907917968219545,17.225147247314453,148.13,147.26
EKC,2006-09-15,2006-09-18,429,86,37.79,9.47,6.36058230683092,-1000000000.0,94.98,89.3
GRASIM,2006-09-15,2006-09-18,429,97,36.36,37.31,0.5355230274901812,85.29734802246094,422.4,420.15
ESCORTS,2006-09-18,2006-09-19,430,273,52.88,6.97,7.430069930069938,12.396693229675293,122.9,114.4
GESHIP,2006-09-20,2006-09-21,432,96,35.94,29.91,0.8336212854181069,41.697166442871094,233.45,231.52
RCOM-BE,2006-09-20,2006-09-21,432,95,42.59,107.67,1.2465170846165163,-1000000000.0,345.2,340.95
TCS,2006-09-20,2006-09-21,432,98,27.4,58.92,0.993877713286162,41.669464111328125,254.04,251.54
VOLTAS,2006-09-20,2006-09-21,432,92,41.3,27.33,1.5122176118026687,160.36788940429688,110.09,108.45
ICICIBANK,2006-09-21,2006-09-22,433,94,31.89,41.09,0.07471359787480925,13.932180404663086,120.55,120.46
ULTRACEMCO,2006-09-22,2006-09-25,434,105,37.56,4.14,1.820712049170825,79.40446472167969,878.0,862.3
HDFCBANK,2006-09-26,2006-09-27,436,102,27.6,12.52,1.3574660633484115,32.537315368652344,44.8,44.2
RELIANCE,2006-09-26,2006-09-27,436,99,29.41,389.15,1.3629842180774787,104.81050109863281,141.3,139.4
AXISBANK,2006-09-28,2006-09-29,438,136,36.12,10.47,3.5343581658126455,41.50977325439453,78.8,76.11
BANKBARODA,2006-09-28,2006-09-29,438,100,40.85,11.15,6.383447061413161,22.60536003112793,48.33,45.43
CANBK,2006-09-28,2006-09-29,438,144,43.38,12.54,0.37109374999999556,29.06489372253418,51.39,51.2
PNB,2006-09-28,2006-09-29,438,390,40.69,24.78,2.8054298642533837,20.46096420288086,102.24,99.45
SBIN,2006-09-28,2006-09-29,438,121,31.44,88.88,3.662772339753695,10.830855369567871,98.49,95.01
MARUTI,2006-09-29,2006-10-03,439,102,29.51,100.17,1.6877200248498703,73.91227722167969,982.1,965.8
APTECHT-BE,2006-10-11,2006-10-12,446,208,48.75,6.38,2.595190380761525,46.09217834472656,102.39,99.8
BHEL,2006-10-16,2006-10-17,449,113,33.22,87.61,1.4854574959430655,106.33845520019531,162.6,160.22
WIPRO,2006-10-17,2006-10-18,450,127,31.8,28.99,1.981981981981984,49.066673278808594,56.6,55.5
GLENMARK,2006-10-18,2006-10-19,451,111,39.52,9.34,1.1523687580025532,23.802017211914062,197.5,195.25
MPHASIS,2006-10-23,2006-10-26,455,137,57.85,8.99,4.820766378244734,132.40997314453125,169.6,161.8
M&M,2006-10-26,2006-10-27,456,118,28.05,33.19,3.134690195636236,103.66492462158203,182.93,177.37
FEDERALBNK,2006-10-27,2006-10-30,457,115,37.17,4.68,1.4749262536873253,34.375,17.2,16.95
IOB,2006-10-27,2006-10-30,457,197,43.43,4.82,0.7553503986571508,35.280765533447266,120.05,119.15
GVPIL,2006-10-30,2006-10-31,458,157,55.93,15.23,3.2169331903585174,157.48655700683594,442.78,428.98
CUMMINSIND,2006-10-31,2006-11-01,459,161,41.15,11.67,3.653310477823002,88.47099304199219,193.5,186.68
SHREECEM,2006-10-31,2006-11-01,459,121,42.0,2.91,2.0601045296167353,165.12303161621094,1171.65,1148.0
SIEMENS,2006-11-02,2006-11-03,461,143,38.67,41.9,4.099783080260289,168.81259155273438,479.9,461.0
ACC,2006-11-06,2006-11-07,463,126,30.96,54.99,1.568705321683872,119.32430267333984,1023.0,1007.2
AMBUJACEM,2006-11-06,2006-11-07,463,129,33.0,37.46,0.9123363744545809,75.56466674804688,127.2,126.05
IIFL,2006-11-06,2006-11-07,463,123,59.02,7.68,13.606557377049167,111.3149642944336,34.65,30.5
JYOTISTRUC,2006-11-06,2006-11-07,463,143,49.81,4.44,2.804008479475817,138.38497924804688,106.69,103.78
NCC,2006-11-06,2006-11-07,463,136,48.55,11.96,4.194700556524622,95.78730773925781,125.44,120.39
KOTAKBANK,2006-11-14,2006-11-15,469,131,42.86,4.14,0.5291005291005346,92.92930603027344,19.0,18.9
INDHOTEL,2006-11-15,2006-11-16,470,131,42.87,21.93,0.8336641524414379,97.04969024658203,127.0,125.95
UPL,2006-11-15,2006-11-16,470,131,31.22,4.29,1.1734693877551106,42.76411437988281,99.15,98.0
SUBEXLTD,2006-11-16,2006-11-17,471,142,38.11,4.58,0.7456766619070354,100.99661254882812,635.0,630.3
J&KBANK,2006-11-22,2006-11-23,475,212,41.93,5.35,0.5906238464377989,17.392242431640625,54.5,54.18
NTPC,2006-11-24,2006-11-27,477,152,29.81,24.18,5.1138962583478165,45.63179016113281,114.9,109.31
SUNTV,2006-11-24,2006-11-27,477,138,40.16,9.33,2.2764095917044758,-1000000000.0,378.75,370.32
INDIACEM,2006-11-28,2006-11-29,479,146,54.46,48.09,1.3188683258881007,127.09028625488281,238.15,235.05
JINDALSTEL,2006-11-30,2006-12-01,481,140,44.38,4.76,1.095197978096052,51.891780853271484,72.0,71.22
TATAPOWER,2006-12-01,2006-12-04,482,171,33.79,17.05,1.2197246907126758,33.89042663574219,58.09,57.39
LT,2006-12-04,2006-12-05,483,142,35.3,85.26,0.7897491198578965,61.36617660522461,317.78,315.29
THERMAX,2006-12-05,2006-12-06,484,162,46.5,6.72,1.2758356723653996,112.83454895019531,396.9,391.9
VAKRANGEE,2006-12-05,2006-12-06,484,146,58.84,2.58,7.072135785007072,-1000000000.0,7.57,7.07
INDOTECH,2006-12-06,2006-12-07,485,157,48.3,3.86,4.465383039737825,-1000000000.0,255.0,244.1
UFLEX,2006-12-15,2006-12-18,492,322,59.91,3.33,6.991150442477889,13.981163024902344,120.9,113.0
KTKBANK,2006-12-19,2006-12-20,494,342,41.8,10.95,4.0359364201796755,22.561275482177734,75.27,72.35
HAVELLS,2006-12-27,2006-12-28,499,155,41.52,2.88,0.4036598493003307,87.95362854003906,37.31,37.16
ABAN-BE,2007-01-02,2007-01-03,502,162,50.75,6.82,16.988702354556008,227.07936096191406,1662.0,1420.65
AUROPHARMA,2007-01-02,2007-01-03,502,174,32.68,9.78,1.7421602787456525,80.62188720703125,73.0,71.75
JSWSTEEL,2007-01-02,2007-01-03,502,435,52.86,8.27,1.0214504596527174,76.9230728149414,39.56,39.16
PRAJIND,2007-01-02,2007-01-03,502,158,40.06,2.6,3.596220593906674,94.85903930664062,107.45,103.72
TITAN,2007-01-03,2007-01-04,503,206,41.13,22.9,2.770838064955705,8.849990844726562,45.25,44.03
NDTV,2007-01-04,2007-01-05,504,170,51.18,10.01,2.8684293217219548,42.409549713134766,229.16,222.77
VEDL,2007-01-05,2007-01-08,505,168,67.15,8.64,11.669658886894085,122.58065032958984,31.1,27.85
IFCI,2007-01-11,2007-01-12,509,481,58.85,21.6,9.375,74.99998474121094,21.0,19.2
MANGLMCEM,2007-01-12,2007-01-15,510,172,46.72,2.31,4.604253453190088,194.56588745117188,238.55,228.05
SAIL,2007-01-15,2007-01-16,511,172,32.5,50.44,6.213489113117365,80.1444091796875,100.0,94.15
DABUR,2007-01-18,2007-01-19,514,173,34.15,7.12,4.237735185510827,55.32898712158203,59.28,56.87
WELCORP,2007-01-18,2007-01-19,514,315,54.62,10.02,3.4683684794672542,15.355920791625977,111.87,108.12
ESCORTS,2007-02-01,2007-02-02,522,66,25.27,3.49,1.5151515151515138,63.129173278808594,134.0,132.0
EXIDEIND,2007-02-01,2007-02-02,522,95,21.7,3.0,2.6362038664323295,96.03543090820312,46.72,45.52
KEC,2007-02-05,2007-02-06,524,218,56.64,3.13,1.5790003017198018,-1000000000.0,101.0,99.43
LUPIN,2007-02-05,2007-02-06,524,180,33.59,6.83,0.07260992335620386,51.49649429321289,124.04,123.95
BEL,2007-02-06,2007-02-07,525,191,42.86,11.69,3.741496598639471,36.16072082519531,15.25,14.7
HCLTECH,2007-02-07,2007-02-08,526,212,39.03,11.63,0.30211480362538623,12.02702522277832,83.0,82.75
TVTODAY,2007-02-15,2007-02-19,532,390,44.84,6.29,6.807990216061954,48.40727996826172,131.0,122.65
DCBBANK,2007-05-11,2007-05-14,588,74,33.82,4.24,10.265700483091788,-1000000000.0,91.3,82.8
BALAJITELE,2007-05-16,2007-05-17,591,287,47.45,4.69,2.9959386043567626,18.506765365600586,195.27,189.59
FEDERALBNK,2007-05-16,2007-05-17,591,67,27.27,2.53,1.474201474201453,26.234567642211914,20.65,20.35
TITAN,2007-05-16,2007-05-17,591,65,24.52,22.76,2.5369978858351017,40.94780731201172,53.35,52.03
BANKINDIA,2007-05-22,2007-05-23,595,91,34.66,47.75,1.7180942977042646,60.958038330078125,206.03,202.55
BHEL,2007-05-22,2007-05-23,595,109,26.16,91.45,3.0693293997503757,26.469337463378906,181.67,176.26
CEATLTD,2007-05-22,2007-05-23,595,79,34.19,3.31,10.097514941805596,86.92520904541016,175.0,158.95
KPIL,2007-05-22,2007-05-23,595,74,24.9,2.03,3.691223770868435,67.45230102539062,270.8,261.16
RCOM-BE,2007-05-22,2007-05-23,595,71,26.76,228.23,2.3201630909620574,84.03375244140625,527.0,515.05
LT,2007-05-28,2007-05-29,599,72,21.26,68.87,2.177309869617572,57.15248489379883,398.89,390.39
GESHIP,2007-05-29,2007-05-30,600,124,28.34,6.66,5.549102626550262,58.39257049560547,281.7,266.89
HDFCBANK,2007-05-31,2007-06-01,602,131,21.15,35.61,0.34965034965033226,50.261783599853516,57.4,57.2
SBIN,2007-06-01,2007-06-04,603,121,32.95,213.83,2.7460132244262914,60.28831100463867,132.08,128.55
AUROPHARMA,2007-06-08,2007-06-11,608,81,20.22,6.01,2.366391917043331,34.034645080566406,77.0,75.22
AXISBANK,2007-06-15,2007-06-18,613,90,29.33,39.6,2.7647809442790328,146.65841674804688,120.8,117.55
SIEMENS,2007-06-19,2007-06-20,615,140,25.28,35.56,0.030367446097789852,59.801246643066406,494.1,493.95
GODREJIND,2007-06-21,2007-06-22,617,139,25.31,2.97,2.2882460255407855,154.42904663085938,196.24,191.85
NAVA,2007-06-26,2007-06-27,620,279,54.38,3.42,1.4405762304922076,78.72340393066406,42.25,41.65
VOLTAS,2007-07-04,2007-07-05,626,129,33.06,15.71,2.391935759439612,57.532108306884766,119.86,117.06
PRSMJOHNSN,2007-07-06,2007-07-09,628,295,52.89,3.15,6.7611777535441675,68.27957916259766,48.95,45.85
IOB,2007-07-09,2007-07-10,629,152,24.48,2.9,-1.5175718849840258,45.855079650878906,123.3,125.2
UNIONBANK,2007-07-09,2007-07-10,629,445,40.72,11.0,0.8435291435519243,62.66034698486328,132.7,131.59
MANINDS,2007-07-12,2007-07-13,632,360,52.7,2.64,5.228178998670807,51.17517852783203,142.5,135.42
RELINFRA-BE,2007-07-12,2007-07-13,632,510,42.69,60.21,2.2640936027959135,47.62271499633789,673.0,658.1
TATASTEEL,2007-07-12,2007-07-13,632,299,45.51,81.42,0.18372221201543582,30.987262725830078,54.53,54.43
APOLLOTYRE,2007-07-16,2007-07-17,634,189,30.15,3.59,1.306318315115984,53.670467376708984,38.0,37.51
BANKBARODA,2007-07-16,2007-07-17,634,190,39.64,11.52,4.162394914906686,62.196685791015625,50.8,48.77
GAIL,2007-07-16,2007-07-17,634,316,36.25,5.05,2.1651716671821974,35.24082946777344,33.03,32.33
PTC,2007-07-17,2007-07-18,635,296,40.27,2.73,9.11441499676795,66.73326110839844,84.4,77.35
SADBHAV,2007-07-17,2007-07-18,635,304,63.23,2.1,1.616590463749179,112.98077392578125,62.23,61.24
GRASIM,2007-07-19,2007-07-20,637,121,30.79,23.86,3.974916557095165,53.071022033691406,514.0,494.35
PNB,2007-07-19,2007-07-20,637,154,28.44,32.44,2.1054509768935636,80.49600219726562,114.45,112.09
RADICO,2007-07-19,2007-07-20,637,319,37.34,3.75,3.760189324217733,38.036155700683594,197.3,190.15
JPPOWER,2007-07-25,2007-07-26,641,305,41.74,10.76,1.4304291287386084,63.77118682861328,39.0,38.45
CHAMBLFERT,2007-08-22,2007-08-23,660,319,37.72,2.71,14.692982456140346,43.208099365234375,52.3,45.6
IDBI,2007-09-03,2007-09-04,668,473,61.77,125.26,3.1468531468531458,105.97014617919922,132.75,128.7
INDIACEM,2007-09-03,2007-09-04,668,156,39.41,62.75,0.48038430744594685,26.368915557861328,251.0,249.8
DEEPAKFERT,2007-09-04,2007-09-05,669,409,41.62,2.99,2.18360071301249,40.97651290893555,114.65,112.2
VEDL,2007-09-05,2007-09-06,670,132,26.27,5.31,2.400000000000002,201.60641479492188,38.4,37.5
EMKAY,2007-09-10,2007-09-11,673,340,63.81,3.41,6.896551724137945,125.05461883544922,156.55,146.45
UCOBANK,2007-09-11,2007-09-12,674,668,61.18,18.61,2.008032128514059,93.62244415283203,38.1,37.35
UPL,2007-09-11,2007-09-12,674,101,21.37,2.68,1.1796733212341204,45.03615951538086,111.5,110.2
NLCINDIA,2007-09-13,2007-09-14,676,338,49.5,11.02,1.305483028720622,45.77039337158203,97.0,95.75
NCC,2007-09-19,2007-09-20,680,177,37.19,18.62,5.941783241486509,54.40946960449219,149.95,141.54
RIIL,2007-09-20,2007-09-21,681,339,61.11,3.36,11.021624007060904,98.27730560302734,1006.3,906.4
PETRONET,2007-09-21,2007-09-24,682,459,46.13,17.74,9.90712074303406,47.01986312866211,35.5,32.3
TTML,2007-09-21,2007-09-24,682,675,55.43,94.83,6.127055788455316,95.97805786132812,32.91,31.01
MARUTI,2007-09-25,2007-09-26,684,223,26.75,61.4,0.9771986970684043,6.787693500518799,992.0,982.4
MRPL,2007-09-25,2007-09-26,684,345,50.12,10.14,7.63052208835342,51.851844787597656,67.0,62.25
ACC,2007-09-27,2007-09-28,686,203,40.15,70.68,1.542252623528917,21.4592342376709,1195.0,1176.85
JKLAKSHMI,2007-09-27,2007-09-28,686,170,45.81,2.45,2.316602316602312,16.666662216186523,92.75,90.65
ONGC,2007-10-01,2007-10-03,688,349,35.36,82.41,2.1120000000000028,27.133655548095703,159.55,156.25
GESHIP,2007-10-03,2007-10-04,689,66,22.03,12.97,12.079124579124588,59.491111755371094,399.45,356.4
GIPCL,2007-10-04,2007-10-05,690,527,51.04,7.45,3.25035329927168,59.200679779052734,94.98,91.99
AMBUJACEM,2007-10-10,2007-10-11,694,179,31.39,35.65,2.0476670023497956,25.56983184814453,152.0,148.95
PATELENG,2007-10-12,2007-10-15,696,356,62.25,4.97,2.697724394642931,69.13475036621094,535.24,521.18
SCI,2007-10-15,2007-10-16,697,111,28.5,5.03,7.105292603782032,52.06769561767578,95.72,89.37
SIEMENS,2007-10-15,2007-10-16,697,64,23.74,30.07,3.1326837264365803,37.793827056884766,566.25,549.05
V2RETAIL,2007-10-15,2007-10-16,697,68,24.9,6.53,1.532567049808442,-1000000000.0,79.5,78.3
BIOCON,2007-10-16,2007-10-17,698,491,38.23,4.76,-3.29920364050057,44.871795654296875,42.5,43.95
PTC,2007-10-16,2007-10-17,698,61,30.44,28.02,-4.233870967741938,77.89566802978516,95.0,99.2
HCC,2007-10-24,2007-10-25,704,386,53.59,35.38,4.648309705561604,51.711631774902344,76.77,73.36
INDUSINDBK,2007-10-24,2007-10-25,704,540,66.24,19.23,3.44827586206895,84.05640411376953,85.5,82.65
LICHSGFIN,2007-10-29,2007-10-30,707,624,62.26,9.02,36.89217758985202,152.3904266357422,64.75,47.3
NATIONALUM,2007-10-29,2007-10-30,707,374,41.03,4.34,-2.7694235588972327,48.34412384033203,77.59,79.8
NOCIL,2007-11-02,2007-11-05,711,529,53.09,4.82,25.0,51.782371520996094,48.5,38.8
IGL,2007-11-13,2007-11-14,718,380,40.27,2.86,2.684563758389258,26.582277297973633,15.3,14.9
LMW,2007-11-13,2007-11-14,718,198,33.55,12.33,2.3365332367324854,14.272796630859375,3955.0,3864.7
PNB,2007-11-14,2007-11-15,719,82,22.42,46.54,3.5546494105132442,16.38300323486328,116.82,112.81
RCF,2007-11-14,2007-11-15,719,385,57.93,2.96,9.298892988929875,85.0899658203125,74.05,67.75
BEML,2007-11-15,2007-11-16,720,419,56.2,16.04,0.813380685072751,68.66666412353516,880.0,872.9
IOC,2007-11-16,2007-11-19,721,404,69.12,11.69,11.781860600758232,40.745235443115234,38.33,34.29
DABUR,2007-11-19,2007-11-20,722,208,26.34,6.8,12.02520567127603,30.352699279785156,64.0,57.13
ESCORTS,2007-11-19,2007-11-20,722,198,52.27,10.72,-1.2095456031382734,25.991355895996094,151.1,152.95
JKCEMENT,2007-11-26,2007-11-27,727,215,37.58,3.5,6.793010091065699,21.014690399169922,216.95,203.15
ASHOKLEY,2007-12-10,2007-12-11,737,401,48.78,62.29,8.292682926829276,27.38095474243164,11.1,10.25
CANBK,2007-12-11,2007-12-12,738,255,46.32,10.06,-1.2106106462524524,3.736424446105957,55.49,56.17
FINCABLES,2007-12-12,2007-12-13,739,220,38.53,3.36,2.0624355488890966,12.513113021850586,108.87,106.67
FORTIS,2007-12-14,2007-12-17,741,154,30.89,3.12,6.148548942449583,-1000000000.0,107.9,101.65
HINDOILEXP,2007-12-14,2007-12-17,741,593,63.16,24.37,2.34113712374584,108.9814453125,168.3,164.45
PRAJIND,2007-12-14,2007-12-17,741,131,36.61,22.3,2.463222716387281,218.46080017089844,269.55,263.07
GUJALKALI,2007-12-20,2007-12-24,745,410,53.41,10.42,8.8840262582057,73.43692779541016,248.8,228.5
GHCL,2007-12-24,2007-12-26,746,328,41.15,3.54,6.038521603331604,22.792984008789062,203.7,192.1
NDTV,2007-12-26,2007-12-27,747,115,32.61,12.21,5.097873538938158,123.8332748413086,373.15,355.05
HCL-INSYS,2007-12-27,2007-12-28,748,494,55.22,2.93,-3.2653797582536392,74.46210479736328,268.1,277.15
NOIDATOLL,2007-12-27,2007-12-28,748,415,62.25,9.83,10.659072416598846,96.47059631347656,68.0,61.45
MANINDS,2007-12-28,2007-12-31,749,116,23.99,2.18,4.938676460943148,62.43655776977539,160.0,152.47
VISACHROME,2007-12-28,2007-12-31,749,444,58.89,5.04,5.633802816901423,113.24627685546875,60.0,56.8
BPCL,2007-12-31,2008-01-01,750,969,59.35,25.16,1.9354838709677358,109.42759704589844,31.6,31.0
HFCL,2007-12-31,2008-01-01,750,415,62.24,36.6,8.013172338090024,101.50537109375,49.2,45.55
NDL,2007-12-31,2008-01-01,750,300,70.98,3.05,10.588235294117654,194.5054931640625,2.82,2.55
PVRINOX,2007-12-31,2008-01-01,750,434,52.93,2.97,10.026385224274414,49.32535934448242,354.45,322.15
