Index,symbol,mode,ipo_short_window,left_rim_date,left_rim_level,trough_date,trough_close,depth_pct,base_len_bars,trough_pos,fit_r2,fit_curvature,vertex_frac,flat_frac,r2_ge_060,r2_ge_080,vol_ratio,obv_gain,obv_slope_norm,obv_filter_pass,base_qualify_date,tv20_cr_at_q,trigger_date,trigger_close,trigger_level,trigger_N,vol_multiple,volx_ge_2,volx_ge_5,fired_n40,fired_n60,fired_n100,days_q_to_trigger,trigger_day_move_pct,tv20_cr_at_trigger,entry_date,entry_open,dist_to_left_rim_pct,pattern_quality,info_fwd60_pct,info_fwd120_pct,info_fwd250_pct,info_st73_exit_date,info_st73_exit_close,info_st73_ret_pct,info_st73_bars_held,info_st73_still_open,info_mfe_250_pct,info_mae_250_pct,ath_prev,dist_to_ath_pct,hist_bars,split_cut
5814,VALIANTORG,VAR,0,2023-06-01,620.6,2023-11-20,425.35,31.46,167,0.699,0.716,2.245e-05,0.639,0.491,1,0,0.958,0.2605,0.2801,0,2024-02-05,2.87,2024-06-20,444.15,433.9,60,6.85,1,1,1,1,0,90,2.59,1.41,2024-06-21,447.0,28.43,0.2615,0.04,-25.97,-4.62,2024-07-15,395.7,-11.48,17.0,0,13.6,-49.21,1850.65,-76.0,915,False
5816,VARROC,L120,0,2021-07-05,378.37,2021-09-14,260.43,31.17,120,0.513,0.808,4.501e-05,0.697,0.5,1,1,1.932,0.309,0.2379,1,2021-12-08,7.03,2021-12-09,324.51,314.18,60,6.69,1,1,1,1,0,1,4.46,7.03,2021-12-10,328.41,14.23,0.6213,-11.93,3.54,-13.36,2022-02-21,365.89,11.41,51.0,0,50.11,-15.17,1130.57,-71.3,842,False
5818,VARROC,L180,0,2021-06-02,435.46,2021-09-14,260.43,40.19,180,0.547,0.708,2.665e-05,0.663,0.472,1,0,2.113,0.403,0.3086,1,2022-01-10,11.05,2022-01-11,394.44,372.63,60,6.34,1,1,1,1,1,1,7.29,11.05,2022-01-12,399.28,9.42,0.4928,-0.28,-21.92,-28.14,2022-02-21,365.89,-8.36,28.0,0,23.46,-30.22,1130.57,-65.11,865,False
5820,VARROC,VAR,0,2022-09-15,401.87,2023-03-28,240.96,40.04,191,0.7,0.734,2.648e-05,0.562,0.602,1,0,0.979,0.4852,0.5659,0,2023-06-22,4.85,2023-08-10,378.67,354.96,60,53.37,1,1,1,1,1,34,10.65,5.09,2023-08-11,381.31,5.77,0.4231,20.73,56.43,40.31,2024-02-09,531.59,39.41,122.0,0,87.67,-4.14,1130.57,-66.51,1257,False
5817,VARROC,L120,0,2025-01-03,632.41,2025-04-09,400.18,36.72,120,0.697,0.723,7.025e-05,0.652,0.442,1,0,0.693,0.6935,0.6064,0,2025-06-04,8.65,2025-06-18,555.5,552.25,60,3.12,1,0,1,1,0,10,1.18,8.64,2025-06-19,558.99,12.16,0.3101,7.61,13.11,10.33,2025-08-04,515.07,-7.86,33.0,0,24.28,-17.35,1130.57,-50.87,1711,False
5822,VASCONEQ,VAR,0,2017-05-15,56.79,2017-08-10,29.41,48.21,134,0.466,0.833,6.38e-05,0.667,0.739,1,1,0.382,0.3358,0.2431,0,2017-11-23,2.19,2017-11-24,38.72,38.27,60,6.52,1,1,1,1,0,1,8.52,2.38,2017-11-27,38.42,31.82,0.6282,1.82,-17.62,-57.0,2018-01-30,40.06,4.27,45.0,0,35.24,-57.52,183.43,-78.89,1909,False
5821,VASCONEQ,L120,0,2024-12-04,57.55,2025-03-03,33.52,41.75,120,0.563,0.714,7.452e-05,0.687,0.425,1,0,1.741,0.3312,0.3092,1,2025-05-23,2.98,2025-05-28,52.32,50.65,60,8.31,1,1,1,1,0,3,6.82,2.98,2025-05-29,52.62,9.09,0.4022,0.87,-1.56,-38.52,2025-06-19,47.84,-9.08,16.0,0,41.75,-49.16,183.43,-71.48,3759,False
5823,VASWANI,L120,0,2023-09-26,33.95,2023-11-01,23.35,31.22,120,0.311,0.867,0.0001219,0.381,0.425,1,1,1.473,0.5184,0.2325,1,2024-03-01,2.21,2024-07-12,38.25,38.1,60,5.03,1,1,1,1,0,87,0.63,0.1,2024-07-15,43.04,-12.67,0.4683,32.74,34.99,29.9,2024-10-23,49.14,14.17,70.0,0,71.65,-22.63,57.45,-33.42,2946,False
5830,VEDL,VAR,0,2022-04-11,200.75,2022-07-01,92.7,53.82,98,0.577,0.873,0.000159,0.697,0.551,1,1,1.099,0.3371,0.4057,0,2022-09-01,202.69,2022-09-14,136.95,123.4,60,7.61,1,1,1,1,0,9,10.98,182.39,2022-09-15,142.4,31.78,0.5806,-2.7,-10.81,-27.32,2022-09-26,117.0,-17.84,8.0,0,8.08,-29.46,226.3,-39.48,4364,True
5826,VEDL,L120,0,2022-04-11,200.75,2022-07-01,92.7,53.82,120,0.563,0.839,0.0001091,0.698,0.517,1,1,1.115,0.3838,0.3209,0,2022-09-16,182.39,2022-11-04,144.8,141.1,60,5.35,1,1,1,1,1,33,6.75,237.6,2022-11-07,146.05,27.87,0.5361,2.64,-15.27,-28.86,2022-12-23,127.1,-12.98,34.0,0,5.37,-38.51,226.3,-36.01,4399,True
5829,VEDL,VAR,0,2013-01-03,88.05,2013-04-16,58.6,33.45,103,0.696,0.876,7.498e-05,0.66,0.505,1,1,0.945,0.3514,0.1921,0,2013-06-03,11.82,2013-08-26,70.35,68.55,60,11.62,1,1,1,1,0,58,11.14,18.89,2013-08-27,68.05,20.1,0.499,8.23,18.66,81.48,2013-11-21,75.95,11.61,58.0,0,110.21,-3.45,226.3,-68.91,2132,True
5827,VEDL,L180,0,2008-09-01,64.3,2008-11-24,19.75,69.28,180,0.307,0.832,0.0001158,0.456,0.561,1,1,0.897,0.1993,0.1658,0,2009-06-04,82.75,2009-06-09,74.05,71.35,60,3.9,1,0,1,1,1,3,17.63,82.75,2009-06-10,75.8,-15.16,0.3394,21.97,121.64,110.36,2009-08-31,91.9,21.24,59.0,0,201.32,-2.51,94.25,-21.43,1086,True
5828,VEDL,VAR,1,2005-03-08,10.5,2005-06-13,3.2,69.52,97,0.698,0.786,0.0002068,0.698,0.546,1,0,0.812,0.2814,0.2528,0,2005-07-22,6.97,2005-09-16,10.25,8.55,60,6.98,1,1,1,1,1,37,19.88,8.12,2005-09-19,11.35,2.38,0.2837,37.44,36.12,9.69,2005-10-11,11.6,2.2,17.0,0,149.78,-21.59,10.5,-2.38,170,True
5825,VEDL,L120,0,2006-05-08,27.85,2006-06-14,9.15,67.15,120,0.311,0.724,0.0001051,0.694,0.642,1,0,0.54,0.1523,-0.0009,0,2006-10-10,3.43,2006-10-27,18.5,16.7,60,4.02,1,0,1,1,0,11,11.45,5.36,2006-10-30,16.55,33.57,0.2198,76.13,83.69,355.29,2006-12-12,17.4,5.14,32.0,0,359.52,-0.91,27.85,-33.57,444,True
5834,VEEDOL,L250,0,2024-07-30,2726.05,2025-04-07,1356.65,50.23,250,0.699,0.919,2.283e-05,0.675,0.644,1,1,0.927,0.0125,-0.0234,0,2025-07-25,2.87,2025-09-11,1748.7,1721.6,60,10.33,1,1,1,1,1,32,4.28,1.31,2025-09-12,1748.7,35.85,0.49,-8.57,-24.33,-18.02,2025-09-29,1760.2,0.66,12.0,0,16.37,-29.19,3513.1,-50.22,4595,False
5832,VEEDOL,L120,0,2024-12-06,1923.5,2025-04-07,1356.65,29.47,120,0.697,0.837,6.152e-05,0.57,0.533,1,1,1.004,0.2992,0.3242,0,2025-06-02,2.5,2025-06-10,1738.8,1706.3,60,14.81,1,1,1,1,1,6,3.38,2.47,2025-06-11,1765.0,9.6,0.4398,-7.82,-6.67,-18.56,2025-08-11,1630.1,-7.64,44.0,0,15.3,-29.85,3513.1,-50.51,4530,False
5831,VEEDOL,L120,0,2010-11-10,456.15,2011-02-09,294.8,35.37,120,0.521,0.708,4.85e-05,0.696,0.417,1,0,0.751,0.3207,0.349,0,2011-05-05,2.43,2011-07-06,379.7,367.0,60,10.21,1,1,1,1,1,44,4.23,0.81,2011-07-07,382.6,16.76,0.4039,-17.51,-23.03,-2.43,2011-08-08,345.7,-9.64,23.0,0,10.93,-26.59,511.5,-25.77,1092,False
5836,VENKEYS,L250,0,2022-08-04,2398.5,2023-03-29,1425.35,40.57,250,0.659,0.71,1.083e-05,0.698,0.408,1,0,1.176,0.5483,0.38,0,2023-08-03,15.49,2023-08-04,2260.7,2169.55,60,4.01,1,0,1,1,1,1,4.2,18.86,2023-08-07,2273.35,5.75,0.3,-11.39,-14.42,0.99,2023-08-07,1915.6,-15.74,1.0,0,5.92,-32.65,4574.9,-50.58,4591,False
5838,VENUSPIPES,L180,0,2024-10-07,2034.94,2025-04-07,1143.88,43.79,180,0.693,0.872,3.133e-05,0.699,0.583,1,1,0.695,0.2634,0.3886,0,2025-06-27,5.33,2025-07-08,1573.61,1508.66,60,20.98,1,1,1,1,1,7,5.31,5.6,2025-07-09,1590.9,22.67,0.528,-17.63,-27.06,11.11,2025-07-25,1467.89,-7.73,13.0,0,17.86,-44.06,2426.8,-35.16,770,False
5839,VENUSREM-BE,L120,0,2025-07-17,552.8,2025-09-19,431.3,21.98,120,0.487,0.717,0.0001086,0.379,0.508,1,0,2.407,0.6336,0.8501,1,2025-12-18,5.44,2026-03-11,861.7,825.4,60,6.06,1,1,1,1,1,56,9.99,1.47,2026-03-12,872.95,-55.88,0.5253,96.47,94.1,85.92,2026-04-28,912.2,4.5,30.0,0,134.18,-6.16,833.4,3.4,4741,False
5846,VERANDA,VAR,0,2024-09-05,349.1,2025-03-17,191.19,45.23,231,0.574,0.803,1.747e-05,0.698,0.61,1,1,0.937,0.1891,0.202,0,2025-08-08,16.2,2025-10-24,254.94,243.14,60,8.02,1,1,1,1,0,51,8.13,6.19,2025-10-27,258.76,26.97,0.541,-21.33,-41.05,-10.71,2025-11-10,226.01,-12.66,10.0,0,5.31,-49.75,369.35,-30.98,872,False
5844,VERANDA,VAR,0,2022-11-16,295.0,2023-06-15,161.8,45.15,250,0.578,0.767,1.983e-05,0.634,0.676,1,0,0.859,0.3126,0.1358,0,2023-11-17,2.1,2023-11-20,266.35,262.85,60,3.04,1,0,1,1,1,1,1.33,3.27,2023-11-21,267.85,9.71,0.5183,-12.19,-37.35,-12.0,2024-01-09,269.15,0.49,34.0,0,34.5,-49.6,369.35,-27.89,398,False
5840,VERANDA,L120,0,2024-02-01,283.75,2024-06-04,147.35,48.07,120,0.697,0.766,0.0001584,0.503,0.475,1,0,1.538,0.5887,0.7578,1,2024-07-26,7.61,2024-09-02,312.65,300.6,60,3.17,1,0,1,1,1,25,4.99,4.12,2024-09-03,320.0,-10.19,0.3578,-26.34,-22.82,-33.54,2024-10-07,283.55,-11.39,24.0,0,12.58,-41.71,369.35,-15.35,588,False
5847,VERTOZ,L250,0,2022-01-07,72.9,2022-06-20,37.12,49.08,250,0.518,0.713,3.889e-05,0.443,0.484,1,0,0.957,0.6548,0.5665,0,2022-12-13,3.88,2023-04-26,127.2,122.2,60,4.44,1,0,1,1,0,90,9.99,7.26,2023-04-27,127.53,-74.49,0.4485,-11.24,28.79,230.3,2024-03-13,358.23,180.9,218.0,0,254.82,-15.08,152.5,-16.59,1288,False
5848,VETO,VAR,0,2023-08-25,139.5,2023-10-26,108.24,22.41,97,0.427,0.715,6.069e-05,0.584,0.454,1,0,0.546,0.4141,0.3357,0,2024-01-16,2.02,2024-02-08,138.34,131.64,60,20.4,1,1,1,1,1,15,8.79,2.15,2024-02-09,139.92,0.83,0.3315,-11.59,21.78,-19.86,2024-03-12,119.03,-14.93,22.0,0,38.03,-25.32,249.64,-44.58,2168,False
5849,VGUARD,L120,0,2020-01-17,229.85,2020-03-25,150.55,34.5,120,0.454,0.745,5.275e-05,0.693,0.483,1,0,1.151,0.2398,0.2978,0,2020-07-02,4.5,2020-11-27,184.95,179.25,60,6.21,1,1,1,1,1,105,4.73,9.27,2020-12-01,186.0,19.53,0.4648,24.11,41.24,27.1,2021-07-28,247.7,33.17,163.0,0,53.23,-4.33,249.9,-25.99,3130,False
5853,VGUARD,VAR,0,2019-12-04,230.0,2020-03-25,150.55,34.54,250,0.313,0.74,1.123e-05,0.697,0.628,1,0,1.764,0.1986,0.1178,1,2020-12-01,11.97,2020-12-15,197.05,192.9,60,3.35,1,0,1,1,1,10,3.66,15.07,2020-12-16,199.7,14.33,0.421,15.05,33.45,11.99,2021-07-28,247.7,24.04,152.0,0,42.71,-10.89,249.9,-21.15,3141,False
5850,VGUARD,L180,0,2017-05-16,216.9,2017-06-30,172.55,20.45,180,0.346,0.703,2.055e-05,0.341,0.472,1,0,1.043,0.1282,0.1475,0,2017-12-19,26.9,2018-01-22,247.6,243.8,60,3.01,1,0,1,1,1,23,3.32,22.98,2018-01-23,250.0,-14.15,0.1852,-2.32,-22.96,-19.88,2018-02-02,215.1,-13.96,8.0,0,1.96,-36.24,243.8,1.56,2426,False
5854,VIJAYA,L120,0,2022-04-28,466.18,2022-06-14,298.08,36.06,120,0.454,0.703,7.969e-05,0.593,0.4,1,0,1.252,0.4851,0.3727,1,2022-09-19,3.92,2022-11-04,486.19,477.29,60,4.17,1,0,1,1,1,31,2.54,4.93,2022-11-07,489.23,-4.29,0.4084,-16.16,-23.46,18.88,2023-01-03,411.93,-15.8,41.0,0,22.87,-28.99,639.08,-23.92,281,False
5857,VIKASECO,L180,0,2020-11-23,3.47,2021-04-20,1.06,69.45,180,0.553,0.871,8.957e-05,0.583,0.6,1,1,1.146,0.1455,0.1936,0,2021-08-13,2.03,2021-11-18,1.99,1.9,60,6.07,1,1,1,1,0,65,9.34,0.69,2021-11-22,2.16,42.65,0.5385,154.63,66.67,52.78,2021-12-02,2.1,-2.78,9.0,0,219.44,-7.41,17.43,-88.58,2438,False
5859,VIKASLIFE,L120,0,2023-02-15,4.1,2023-05-24,2.75,32.93,120,0.538,0.856,4.981e-05,0.667,0.567,1,1,0.713,0.118,0.1087,0,2023-08-10,2.05,2023-08-14,3.45,3.4,60,7.82,1,1,1,1,0,2,11.29,2.15,2023-08-16,3.7,15.85,0.6345,35.14,86.49,33.78,2023-10-23,4.65,25.68,47.0,0,116.22,-9.46,17.19,-79.93,1059,False
5861,VIKASLIFE,L180,0,2022-12-20,4.85,2023-05-24,2.75,43.3,180,0.62,0.861,3.472e-05,0.695,0.544,1,1,0.972,0.1825,0.1308,0,2023-08-30,3.84,2023-08-31,4.4,4.35,60,6.83,1,1,1,1,1,1,1.15,3.98,2023-09-01,4.35,9.28,0.5448,13.79,40.23,5.29,2023-10-23,4.65,6.9,35.0,0,83.91,-7.82,17.19,-74.4,1071,False
5860,VIKASLIFE,L180,0,2020-11-25,7.41,2021-04-22,2.29,69.1,180,0.547,0.873,9.679e-05,0.575,0.75,1,1,0.799,0.0141,0.0336,0,2021-08-17,2.1,2022-01-04,4.45,4.25,60,11.21,1,1,1,1,1,95,4.71,1.71,2022-01-05,4.65,39.95,0.5133,16.13,17.2,0.0,2022-01-28,6.55,40.86,17.0,0,70.97,-21.51,17.19,-74.11,660,False
5858,VIKASLIFE,L120,0,2020-12-17,6.12,2021-04-22,2.29,62.58,120,0.697,0.924,0.0001489,0.63,0.775,1,1,0.745,0.0203,-0.0442,0,2021-06-14,2.12,2021-07-23,4.32,4.13,60,6.24,1,1,1,1,1,28,4.6,4.29,2021-07-26,4.51,29.41,0.4252,-14.86,40.8,19.73,2021-08-02,3.93,-12.86,6.0,0,76.27,-35.03,17.19,-74.87,548,False
5862,VIKASLIFE,L250,0,2022-12-01,4.95,2023-05-24,2.75,44.44,250,0.526,0.702,3.728e-05,0.507,0.408,1,0,1.607,0.1063,0.1274,1,2023-11-13,7.47,2024-01-04,5.8,5.5,60,8.09,1,1,1,1,0,35,12.62,11.74,2024-01-05,5.9,-17.17,0.3428,-9.32,-7.63,-35.42,2024-02-28,6.1,3.39,36.0,0,35.59,-36.44,17.19,-66.26,1155,False
5867,VIMTALABS,VAR,0,2023-08-24,299.8,2023-12-20,196.0,34.62,116,0.696,0.759,6.617e-05,0.698,0.569,1,0,1.086,0.4137,0.37,0,2024-02-09,2.04,2024-04-25,280.2,263.2,60,42.94,1,1,1,1,1,50,10.05,0.83,2024-04-26,279.95,6.54,0.4357,-5.59,-1.38,85.32,2024-06-04,221.2,-20.99,27.0,0,110.39,-24.99,299.8,-6.54,4532,False
5868,VIMTALABS,VAR,0,2025-09-05,877.2,2026-03-30,380.7,56.6,201,0.695,0.842,3.316e-05,0.696,0.498,1,1,0.998,0.2715,0.1821,0,2026-07-01,14.04,2026-07-21,599.6,598.0,60,40.64,1,1,1,1,1,14,13.08,9.01,2026-07-22,591.0,31.65,0.3461,8.04,8.04,8.04,,,8.04,37.0,1,14.21,-6.43,877.2,-31.65,5086,False
5864,VIMTALABS,L120,0,2025-12-23,635.75,2026-03-30,380.7,40.12,120,0.689,0.761,6.233e-05,0.695,0.467,1,0,1.168,0.0266,-0.0835,0,2026-05-26,7.21,2026-06-03,513.25,512.2,60,7.01,1,1,1,1,0,5,9.27,6.43,2026-06-04,511.0,19.27,0.2878,20.35,24.95,24.95,,,24.95,70.0,1,32.09,-1.14,877.2,-41.49,5053,False
5866,VIMTALABS,L250,0,2025-09-05,877.2,2026-03-30,380.7,56.6,250,0.622,0.709,2.56e-05,0.613,0.408,1,0,0.95,0.2397,0.261,0,2026-08-17,14.11,2026-09-01,661.75,656.8,60,3.78,1,0,1,1,1,11,2.84,7.77,2026-09-02,666.65,24.56,0.1781,-4.22,-4.22,-4.22,,,-4.22,7.0,1,0.8,-7.4,877.2,-24.56,5116,False
5869,VINCOFE,L120,0,2026-01-07,174.33,2026-03-16,122.35,29.82,120,0.42,0.706,5.768e-05,0.531,0.417,1,0,0.886,0.3076,0.2679,0,2026-06-30,26.17,2026-07-07,161.16,160.77,60,3.2,1,0,1,1,1,5,5.05,36.49,2026-07-08,160.95,7.55,0.3062,9.97,9.97,9.97,,,9.97,47.0,1,17.68,-10.9,174.33,-7.55,421,False
5870,VINCOFE,VAR,0,2026-01-07,174.33,2026-03-16,122.35,29.82,123,0.369,0.703,5.597e-05,0.491,0.407,1,0,0.921,0.3044,0.3021,0,2026-07-10,36.92,2026-08-27,174.65,165.41,60,4.88,1,0,1,1,1,34,6.44,30.55,2026-08-28,175.0,-0.18,0.243,1.14,1.14,1.14,,,1.14,10.0,1,8.23,-3.9,174.33,0.18,458,False
5871,VINDHYATEL,L120,0,2024-12-10,2250.4,2025-04-09,1171.45,47.94,120,0.697,0.874,9.265e-05,0.643,0.492,1,1,1.112,0.5049,0.5271,0,2025-06-04,3.65,2025-06-17,1772.0,1736.0,60,3.59,1,0,1,1,0,9,2.09,3.07,2025-06-18,1777.5,21.26,0.4804,-16.93,-19.99,31.7,2025-07-25,1592.4,-10.41,28.0,0,39.8,-45.77,3143.0,-43.62,4818,False
5872,VINYLINDIA,VAR,0,2021-10-05,315.1,2021-12-21,211.5,32.88,90,0.584,0.702,0.0001254,0.535,0.411,1,0,1.395,0.4892,0.6574,1,2022-02-11,3.48,2022-05-04,286.4,284.45,60,10.59,1,1,1,1,0,53,1.58,1.73,2022-05-05,304.45,9.11,0.3673,16.19,78.37,49.42,2022-05-12,252.25,-17.15,6.0,0,205.03,-24.49,315.1,-9.11,4085,False
5873,VINYLINDIA,VAR,0,2022-09-16,893.25,2023-03-28,311.05,65.18,190,0.698,0.72,4.782e-05,0.621,0.616,1,0,2.04,0.4562,0.2826,1,2023-06-22,2.75,2023-12-15,453.65,448.65,60,20.58,1,1,1,1,0,120,7.53,1.37,2023-12-18,453.75,49.21,0.3193,-24.47,-20.71,-22.5,2024-02-08,408.0,-10.08,37.0,0,4.61,-33.04,893.25,-49.21,4488,False
5874,VIPCLOTHNG,L120,0,2022-04-13,32.75,2022-06-20,20.9,36.18,120,0.445,0.701,0.0001009,0.473,0.55,1,0,1.701,0.5703,0.4538,1,2022-09-23,2.25,2022-11-10,40.35,40.15,60,7.9,1,1,1,1,1,31,4.53,0.7,2022-11-11,40.35,-23.21,0.5484,7.68,14.0,19.7,2022-12-22,46.6,15.49,30.0,0,47.96,-7.43,98.05,-58.85,3766,False
5880,VIPIND,VAR,0,2020-02-11,508.35,2020-03-24,202.05,60.25,90,0.315,0.893,0.0002856,0.636,0.756,1,1,1.546,0.38,0.4087,1,2020-06-25,21.61,2020-07-21,284.55,271.2,60,5.89,1,1,1,1,0,18,5.88,13.08,2020-07-22,286.8,44.02,0.5135,0.78,31.62,39.57,2020-10-21,276.55,-3.57,65.0,0,52.62,-9.94,633.0,-55.05,3834,False
5875,VIPIND,L120,0,2013-05-08,72.2,2013-08-06,39.55,45.22,120,0.613,0.79,7.655e-05,0.659,0.45,1,0,1.301,0.3515,0.3654,1,2013-10-15,2.03,2013-10-18,59.25,57.9,60,6.79,1,1,1,1,0,2,6.95,2.71,2013-10-21,58.9,17.94,0.4251,13.67,81.15,88.79,2013-11-12,53.7,-8.83,16.0,0,113.75,-11.71,204.33,-71.0,2174,False
5878,VIPIND,L120,0,2024-12-11,489.95,2025-04-09,260.0,46.93,120,0.697,0.854,0.0001073,0.643,0.433,1,1,1.25,0.382,0.4332,1,2025-06-04,22.41,2025-06-11,413.6,381.25,60,24.85,1,1,1,1,0,5,11.68,15.95,2025-06-12,415.0,15.58,0.3978,1.99,-13.04,-22.01,2025-08-11,414.8,-0.05,43.0,0,18.63,-32.95,747.5,-44.67,5049,False
5876,VIPIND,L120,0,2016-10-26,151.15,2016-12-26,114.05,24.55,120,0.529,0.714,7.792e-05,0.451,0.425,1,0,0.794,0.432,0.3675,0,2017-03-17,3.99,2017-08-21,206.1,199.6,60,10.68,1,1,1,1,0,106,5.67,4.71,2017-08-22,209.0,-36.35,0.3674,50.24,68.4,183.8,2018-03-09,327.0,56.46,136.0,0,196.0,-1.41,215.45,-4.34,3117,False
5879,VIPIND,L180,0,2020-02-11,508.35,2020-03-24,202.05,60.25,180,0.374,0.703,5.955e-05,0.667,0.656,1,0,2.184,0.3023,0.376,1,2020-09-04,23.61,2020-09-14,323.15,304.75,60,6.97,1,1,1,1,1,6,14.23,17.22,2020-09-15,323.0,36.43,0.3606,15.17,27.37,52.62,2020-10-21,276.55,-14.38,26.0,0,57.52,-16.41,633.0,-48.95,3873,False
5881,VISAKAIND,L120,0,2022-04-11,128.3,2022-06-20,89.9,29.93,120,0.555,0.7,5.725e-05,0.604,0.433,1,0,0.914,0.4312,0.4721,0,2022-09-06,2.92,2022-09-19,129.25,125.15,60,3.79,1,0,1,1,1,9,5.08,3.57,2022-09-20,130.0,-0.74,0.364,-29.5,-42.92,-34.04,2022-10-03,110.85,-14.73,10.0,0,0.15,-50.46,170.5,-24.19,4374,False
5882,VISAKAIND,L250,0,2022-09-19,129.25,2023-03-28,65.3,49.48,250,0.635,0.762,1.763e-05,0.661,0.488,1,0,1.375,0.1624,0.1254,1,2023-08-10,2.28,2024-01-09,97.35,93.55,60,27.95,1,1,1,1,1,102,6.28,2.79,2024-01-10,97.95,24.68,0.3421,23.23,19.07,-2.95,2024-03-06,119.4,21.9,41.0,0,81.67,-12.86,170.5,-42.9,4698,False
5883,VISHNU,L180,0,2022-09-07,426.52,2023-03-08,250.02,41.38,180,0.698,0.879,3.277e-05,0.656,0.617,1,1,0.894,0.3224,0.2786,0,2023-05-30,2.22,2023-06-05,365.88,334.56,60,11.86,1,1,1,1,1,4,9.36,2.16,2023-06-06,367.03,14.22,0.5572,-9.47,-14.54,5.96,2023-07-11,331.37,-9.72,25.0,0,8.56,-32.8,426.52,-14.22,2035,False
5884,VISHNU,L250,0,2022-09-07,426.52,2023-03-08,250.02,41.38,250,0.578,0.702,2.256e-05,0.543,0.444,1,0,1.037,0.2076,0.2467,0,2023-08-10,5.09,2023-12-19,352.86,341.42,60,3.36,1,0,1,1,0,87,4.31,4.54,2023-12-20,367.49,17.27,0.3306,-24.75,14.67,6.96,2024-02-13,292.44,-20.42,37.0,0,52.19,-32.88,426.52,-17.27,2169,False
5886,VIVIANA,VAR,0,2025-10-07,1099.95,2026-01-27,577.5,47.5,135,0.56,0.769,6.686e-05,0.672,0.474,1,0,1.245,0.0496,-0.0258,0,2026-04-24,2.07,2026-05-26,984.7,905.65,60,8.95,1,1,1,1,1,21,17.47,2.09,2026-05-27,1019.0,10.48,0.3973,-30.81,-25.61,-25.61,2026-06-18,793.55,-22.12,16.0,0,1.86,-35.13,1099.95,-10.48,892,False
5887,VIYASH,L180,0,2022-10-06,111.8,2023-02-28,62.25,44.32,180,0.564,0.802,2.761e-05,0.698,0.478,1,1,2.212,0.5054,0.3393,1,2023-06-26,6.69,2023-06-27,94.8,89.4,60,10.54,1,1,1,1,1,1,6.04,7.5,2023-06-28,95.25,15.21,0.5928,-7.24,16.22,28.49,2023-08-14,88.95,-6.61,33.0,0,63.25,-9.29,323.6,-70.7,1803,False
5890,VIYASH,VAR,0,2022-08-04,129.9,2023-02-28,62.25,52.08,235,0.603,0.823,2.057e-05,0.695,0.43,1,1,1.971,0.4945,0.3927,1,2023-07-18,20.52,2023-08-07,99.25,94.8,60,4.45,1,0,1,1,1,14,7.01,11.11,2023-08-08,100.9,23.6,0.4794,-0.94,36.72,36.18,2023-08-14,88.95,-11.84,5.0,0,54.11,-14.37,323.6,-69.33,1831,False
5889,VIYASH,VAR,0,2019-09-16,87.3,2019-12-11,63.8,26.92,90,0.652,0.745,0.0001139,0.517,0.433,1,0,1.586,0.4203,0.4241,1,2020-01-24,2.63,2020-01-30,87.15,84.8,60,3.65,1,0,1,1,0,4,4.31,4.88,2020-01-31,86.5,0.17,0.3304,-10.81,30.12,142.49,2020-02-28,80.7,-6.71,21.0,0,165.66,-40.23,143.55,-39.29,957,False
5892,VLEGOV,L180,1,2023-08-28,43.85,2023-10-26,29.15,33.52,107,0.462,0.712,0.0002203,0.41,0.542,1,0,1.28,0.355,0.5171,1,2024-01-19,9.36,2024-07-09,76.16,72.55,60,4.94,1,0,1,1,0,112,4.98,2.4,2024-07-10,75.75,-73.68,0.5058,87.91,141.53,-35.72,2024-10-28,142.31,87.87,75.0,0,161.08,-59.08,80.25,-5.1,218,False
5896,VMART,L180,0,2023-01-03,746.8,2023-06-12,493.6,33.9,180,0.698,0.892,2.629e-05,0.69,0.6,1,1,0.865,0.6066,0.3252,0,2023-08-29,3.32,2023-12-22,526.1,509.2,60,3.62,1,0,1,1,0,79,3.36,6.44,2023-12-26,527.5,29.55,0.6102,-5.67,31.22,78.5,2024-02-28,480.2,-8.97,46.0,0,114.22,-13.97,1124.2,-53.2,2673,False
5895,VMART,L120,0,2023-02-07,659.1,2023-06-12,493.6,25.11,120,0.697,0.896,4.591e-05,0.601,0.55,1,1,0.993,0.6906,0.3557,0,2023-08-02,3.6,2023-08-03,574.4,572.7,60,5.63,1,1,1,1,0,1,1.02,3.6,2023-08-04,580.0,12.85,0.5387,-28.52,-11.47,49.55,2023-08-28,533.8,-7.97,16.0,0,60.93,-31.24,1124.2,-48.91,2577,False
5898,VMART,L250,0,2022-01-19,1022.4,2022-06-22,609.9,40.35,250,0.426,0.714,1.19e-05,0.699,0.616,1,0,1.696,0.0582,-0.0181,0,2023-01-17,6.63,2023-06-30,553.0,548.3,60,4.55,1,0,1,1,0,110,2.92,7.44,2023-07-03,555.0,45.91,0.472,-8.25,-5.21,37.71,2023-08-28,533.8,-3.82,40.0,0,38.74,-28.14,1124.2,-50.81,2553,False
5894,VMART,L120,0,2019-05-06,699.6,2019-08-16,429.7,38.58,120,0.655,0.803,5.452e-05,0.7,0.45,1,1,1.681,0.1995,0.0419,1,2019-10-18,2.64,2020-02-06,597.3,524.1,60,4.92,1,0,1,1,1,77,13.97,5.78,2020-02-07,602.5,14.62,0.4269,-32.23,-26.67,2.56,2020-03-02,530.0,-12.03,16.0,0,8.4,-50.21,807.4,-26.02,1711,False
