symbol,trigger_date,trigger_close,ath_before,dist_to_ath_pct,vol_multiple,entry_date,entry_open
EIDPARRY,2017-02-07,295.55,297.6,-0.69,8.05,2017-02-08,296.95
EIDPARRY,2017-06-21,326.5,349.3,-6.53,5.32,2017-06-22,325.1
EIDPARRY,2017-09-19,365.2,359.8,1.5,3.42,2017-09-20,364.0
EIDPARRY,2017-12-26,362.05,375.15,-3.49,3.19,2017-12-27,364.0
EIDPARRY,2020-11-27,346.8,383.6,-9.59,3.98,2020-12-01,346.95
EIDPARRY,2021-04-30,346.55,383.6,-9.66,11.7,2021-05-03,351.7
EIDPARRY,2021-09-16,444.4,458.05,-2.98,3.49,2021-09-17,446.4
EIDPARRY,2022-01-04,500.75,506.75,-1.18,21.33,2022-01-05,491.6
EIDPARRY,2022-04-22,519.05,517.35,0.33,7.03,2022-04-25,516.0
EIDPARRY,2022-08-11,581.35,563.55,3.16,4.09,2022-08-12,584.8
EIDPARRY,2022-12-16,597.9,662.0,-9.68,4.34,2022-12-19,600.0
EIDPARRY,2024-01-25,616.8,662.0,-6.83,3.16,2024-01-29,623.9
EIDPARRY,2024-05-22,647.7,662.0,-2.16,4.0,2024-05-23,651.0
EIDPARRY,2024-08-30,829.4,843.1,-1.62,11.78,2024-09-02,837.7
EIDPARRY,2024-11-28,866.7,869.15,-0.28,3.41,2024-11-29,880.0
EIDPARRY,2025-05-28,985.75,999.25,-1.35,3.44,2025-05-29,989.0
EIHAHOTELS,2024-01-18,292.1,318.5,-8.29,9.15,2024-01-19,293.5
EIHAHOTELS,2024-05-06,390.7,398.3,-1.91,27.44,2024-05-07,390.0
EIHAHOTELS,2024-08-07,440.9,479.3,-8.01,3.53,2024-08-08,440.9
EIHAHOTELS,2025-01-01,446.95,494.35,-9.59,5.85,2025-01-02,440.15
EIHOTEL,2006-12-27,97.6,107.03,-8.81,7.17,2006-12-28,97.42
EIHOTEL,2008-01-01,184.56,171.01,7.92,6.57,2008-01-02,185.67
EIHOTEL,2018-01-16,216.15,207.41,4.21,11.08,2018-01-17,214.8
EIHOTEL,2018-04-17,201.5,216.15,-6.78,14.9,2018-04-18,202.4
EIHOTEL,2018-11-30,195.0,216.15,-9.78,6.72,2018-12-03,193.3
EIHOTEL,2019-03-08,198.0,216.15,-8.4,3.93,2019-03-11,200.8
EIHOTEL,2022-09-07,201.1,216.15,-6.96,19.82,2022-09-08,199.0
EIHOTEL,2023-05-18,207.65,216.15,-3.93,23.77,2023-05-19,207.65
EIHOTEL,2023-08-18,224.2,219.4,2.19,8.37,2023-08-21,228.85
EIHOTEL,2023-12-07,249.4,272.25,-8.39,4.15,2023-12-08,250.1
EIMCOELECO,2024-07-18,3037.0,2892.4,5.0,4.18,2024-07-19,2999.0
EKC,2006-01-31,77.13,77.97,-1.08,5.49,2006-02-01,77.1
EKC,2006-08-31,81.88,89.3,-8.31,4.15,2006-09-01,82.56
EKC,2006-11-28,104.32,106.82,-2.34,5.89,2006-11-29,104.8
EKC,2007-04-10,198.9,177.93,11.79,17.61,2007-04-11,198.76
EKC,2007-07-26,220.3,234.1,-5.89,3.98,2007-07-27,220.0
EKC,2007-12-26,343.05,354.7,-3.28,3.36,2007-12-27,348.0
EKC,2008-04-30,346.9,375.5,-7.62,3.04,2008-05-02,353.8
ELANTAS,2026-09-02,11904.0,12376.5,-3.82,3.12,2026-09-03,12197.0
ELECON,2006-12-15,71.55,67.25,6.39,4.14,2006-12-18,71.7
ELECON,2007-06-22,83.5,84.8,-1.53,3.26,2007-06-25,84.65
ELECON,2007-10-05,119.3,117.0,1.97,3.85,2007-10-08,120.85
ELECON,2022-07-25,188.75,166.85,13.13,7.52,2022-07-26,186.0
ELECON,2022-11-03,200.0,196.9,1.57,10.02,2022-11-04,201.9
ELECON,2023-02-21,211.5,232.6,-9.07,3.06,2023-02-22,210.0
ELECON,2023-06-27,294.6,296.25,-0.56,3.39,2023-06-28,297.0
ELECON,2023-11-01,433.6,473.0,-8.33,4.03,2023-11-02,439.15
ELECON,2024-02-29,501.1,550.3,-8.94,3.41,2024-03-01,499.45
ELECON,2024-06-12,669.2,588.8,13.65,28.85,2024-06-13,675.0
ELECON,2024-09-23,657.85,688.35,-4.43,7.63,2024-09-24,663.85
ELECTCAST,2007-11-05,67.45,64.6,4.41,9.74,2007-11-06,68.0
ELECTCAST,2023-11-13,107.5,101.25,6.17,3.07,2023-11-15,109.0
ELECTCAST,2024-04-19,196.75,197.3,-0.28,4.1,2024-04-22,201.05
ELECTCAST,2024-07-24,209.76,204.3,2.67,4.56,2024-07-25,209.0
ELECTHERM,2024-12-11,1434.55,1367.9,4.87,3.02,2024-12-12,1405.0
ELGIEQUIP,2021-01-08,179.4,168.2,6.66,21.19,2021-01-11,193.0
ELGIEQUIP,2021-05-24,216.95,226.65,-4.28,8.75,2021-05-25,217.6
ELGIEQUIP,2021-09-15,214.0,226.65,-5.58,10.1,2021-09-16,214.35
ELGIEQUIP,2022-01-06,337.35,320.4,5.29,3.2,2022-01-07,339.65
ELGIEQUIP,2022-06-01,377.0,418.35,-9.88,3.44,2022-06-02,377.0
ELGIEQUIP,2022-12-06,516.3,559.7,-7.75,4.23,2022-12-07,520.0
ELGIEQUIP,2023-04-19,505.85,559.7,-9.62,6.64,2023-04-20,510.05
ELGIEQUIP,2023-11-09,534.7,583.2,-8.32,7.99,2023-11-10,534.55
ELGIEQUIP,2024-02-07,649.2,617.95,5.06,7.61,2024-02-08,656.0
ELGIEQUIP,2024-05-27,652.4,703.05,-7.2,3.03,2024-05-28,636.05
ELGIEQUIP,2024-08-23,692.8,769.2,-9.93,10.59,2024-08-26,699.8
ELIN,2024-06-21,208.32,230.29,-9.54,23.94,2024-06-24,210.0
EMAMILTD,2010-02-10,96.24,93.64,2.78,4.68,2010-02-11,96.84
EMAMILTD,2010-05-24,106.77,116.71,-8.52,5.5,2010-05-25,106.67
EMAMILTD,2010-10-13,169.99,163.99,3.66,4.76,2010-10-14,173.0
EMAMILTD,2012-06-04,163.45,172.82,-5.42,9.88,2012-06-05,165.09
EMAMILTD,2012-09-20,168.32,172.82,-2.6,5.9,2012-09-21,168.99
EMAMILTD,2013-03-18,207.39,210.69,-1.57,3.62,2013-03-19,207.9
EMAMILTD,2013-06-27,234.4,259.99,-9.84,3.75,2013-06-28,236.5
EMAMILTD,2013-10-23,240.43,261.0,-7.88,3.83,2013-10-24,243.5
EMAMILTD,2014-06-10,242.28,261.0,-7.17,3.83,2014-06-11,245.0
EMAMILTD,2014-10-13,352.23,359.05,-1.9,3.2,2014-10-14,355.9
EMAMILTD,2015-01-13,428.25,405.1,5.71,3.63,2015-01-14,430.35
EMAMILTD,2015-05-14,508.98,561.33,-9.33,9.06,2015-05-15,509.5
EMAMILTD,2015-09-03,626.85,665.25,-5.77,5.05,2015-09-04,626.95
EMAMILTD,2016-09-06,611.0,665.25,-8.15,3.64,2016-09-07,613.65
EMAMILTD,2017-10-27,621.93,665.25,-6.51,3.3,2017-10-30,626.75
EMAMILTD,2024-05-30,611.85,668.2,-8.43,23.67,2024-05-31,606.7
EMAMIPAP,2021-07-30,176.0,190.55,-7.64,4.07,2021-08-02,177.38
EMAMIPAP,2022-04-13,176.28,195.75,-9.95,3.41,2022-04-18,176.28
EMAMIPAP-BE,2021-07-30,179.55,194.39,-7.63,4.07,2021-08-02,180.96
EMAMIPAP-BE,2022-04-13,179.84,199.7,-9.94,3.41,2022-04-18,179.84
EMAMIREAL,2017-07-05,168.3,162.85,3.35,4.83,2017-07-06,170.25
EMAMIREAL,2017-11-23,258.55,246.25,4.99,6.78,2017-11-24,260.45
EMBDL,2007-06-01,329.9,321.58,2.59,3.48,2007-06-04,334.66
EMBDL,2007-09-26,504.49,503.79,0.14,3.86,2007-09-27,531.52
EMCURE,2024-08-26,1417.25,1385.2,2.31,4.04,2024-08-27,1425.0
EMCURE,2024-11-26,1374.2,1526.6,-9.98,7.06,2024-11-27,1384.9
EMCURE,2025-05-26,1403.4,1526.6,-8.07,24.13,2025-05-27,1389.0
EMCURE,2025-10-06,1435.3,1526.6,-5.98,11.7,2025-10-07,1429.1
EMCURE,2026-01-05,1489.5,1526.6,-2.43,5.02,2026-01-06,1487.0
EMCURE,2026-04-23,1601.0,1672.1,-4.25,3.61,2026-04-24,1644.2
EMIL,2023-07-18,94.65,102.2,-7.39,3.02,2023-07-19,95.05
EMIL,2024-01-03,221.2,229.2,-3.49,3.05,2024-01-04,223.8
EMIL,2024-05-03,227.9,232.25,-1.87,3.71,2024-05-06,230.0
EMIL,2024-08-12,228.79,242.75,-5.75,7.92,2024-08-13,230.95
EMKAY,2007-09-10,154.5,146.45,5.5,4.21,2007-09-11,156.55
EMMVEE,2026-04-10,231.72,242.4,-4.41,3.44,2026-04-13,227.52
EMMVEE,2026-07-16,364.55,362.25,0.63,8.79,2026-07-17,366.8
EMSLIMITED,2024-01-19,473.1,477.93,-1.01,4.23,2024-01-23,478.08
EMSLIMITED,2024-06-10,529.78,586.97,-9.74,3.33,2024-06-11,536.66
EMSLIMITED,2024-10-16,851.26,905.51,-5.99,3.66,2024-10-17,859.49
EMUDHRA,2022-08-02,361.3,354.6,1.89,12.31,2022-08-03,363.9
EMUDHRA,2023-05-18,388.05,379.3,2.31,6.98,2023-05-19,387.0
EMUDHRA,2023-08-17,520.9,500.95,3.98,17.22,2023-08-18,515.75
EMUDHRA,2024-01-15,486.8,528.45,-7.88,9.8,2024-01-16,484.1
EMUDHRA,2024-05-31,761.55,822.4,-7.4,5.07,2024-06-03,779.85
EMUDHRA,2024-09-10,875.4,908.8,-3.68,3.45,2024-09-11,878.0
EMUDHRA,2024-12-13,947.4,953.55,-0.64,6.19,2024-12-16,958.15
ENDURANCE,2017-01-12,600.25,654.4,-8.27,14.06,2017-01-13,602.0
ENDURANCE,2017-05-12,810.8,843.6,-3.89,4.09,2017-05-15,816.2
ENDURANCE,2017-08-09,975.35,936.8,4.12,4.66,2017-08-10,975.35
ENDURANCE,2017-11-30,1274.55,1205.05,5.77,4.06,2017-12-01,1275.0
ENDURANCE,2018-02-27,1366.0,1370.25,-0.31,3.91,2018-02-28,1364.95
ENDURANCE,2018-07-05,1257.95,1378.95,-8.77,4.97,2018-07-06,1257.0
ENDURANCE,2021-07-01,1650.55,1625.25,1.56,4.09,2021-07-02,1658.0
ENDURANCE,2021-10-12,1792.25,1755.5,2.09,5.91,2021-10-13,1800.0
ENDURANCE,2023-12-18,1774.2,1916.45,-7.42,4.58,2023-12-19,1790.0
ENDURANCE,2024-05-10,2093.45,2150.85,-2.67,9.67,2024-05-13,2124.85
ENDURANCE,2024-11-11,2517.5,2750.65,-8.48,4.55,2024-11-12,2532.2
ENDURANCE,2025-06-20,2576.0,2750.65,-6.35,36.03,2025-06-23,2570.1
ENERGY,2026-01-12,34.53,36.48,-5.35,3.69,2026-01-13,35.39
ENGINERSIN,2010-03-03,172.74,188.67,-8.44,3.5,2010-03-04,173.33
ENGINERSIN,2024-01-15,227.5,247.68,-8.15,3.37,2024-01-16,227.7
ENGINERSIN,2024-04-26,236.85,261.35,-9.37,4.95,2024-04-29,240.0
ENGINERSIN,2026-08-31,261.87,290.25,-9.78,3.21,2026-09-01,263.0
ENIL,2007-02-07,338.7,326.7,3.67,6.15,2007-02-08,343.5
ENIL,2007-07-10,527.7,584.55,-9.73,5.64,2007-07-11,495.1
ENRIN,2026-05-20,3459.6,3600.69,-3.92,8.44,2026-05-21,3485.0
ENTERO,2024-04-12,1170.55,1169.15,0.12,10.87,2024-04-15,1165.0
ENTERO,2024-08-01,1260.4,1208.25,4.32,5.74,2024-08-02,1235.45
ENTERO,2024-11-07,1534.8,1503.95,2.05,4.97,2024-11-08,1539.75
ENTERO,2025-02-04,1525.05,1534.8,-0.64,6.88,2025-02-05,1526.0
ENTERO,2026-08-11,1427.2,1549.55,-7.9,9.06,2026-08-12,1425.1
EPACK,2024-04-08,194.6,210.65,-7.62,3.28,2024-04-09,195.6
EPACK,2024-08-28,269.75,273.09,-1.22,3.86,2024-08-29,271.7
EPACK,2024-12-26,494.75,499.55,-0.96,4.4,2024-12-27,490.0
EPACKPEB,2025-11-03,295.6,272.03,8.66,17.96,2025-11-04,291.0
EPIGRAL,2024-01-02,1044.02,1076.5,-3.02,8.43,2024-01-03,1052.12
EPIGRAL,2024-04-03,1351.29,1314.44,2.8,4.22,2024-04-04,1350.84
EPIGRAL,2024-07-03,1555.16,1510.91,2.93,4.11,2024-07-04,1555.21
EPL,2014-06-03,47.93,46.96,2.07,3.99,2014-06-04,48.25
EPL,2014-12-03,67.35,66.78,0.85,3.74,2014-12-04,67.8
EPL,2015-04-13,66.63,67.5,-1.29,3.2,2015-04-15,68.15
EPL,2017-08-30,139.93,137.98,1.41,3.49,2017-08-31,141.05
EPL,2019-11-28,150.4,155.45,-3.25,3.11,2019-11-29,150.0
EPL,2020-02-20,187.7,190.35,-1.39,4.63,2020-02-24,186.0
EPL,2020-07-31,234.0,205.35,13.95,17.62,2020-08-03,240.0
EPL,2021-01-08,274.45,299.55,-8.38,8.63,2021-01-11,288.9
EPL,2021-06-18,278.85,299.55,-6.91,5.78,2021-06-21,275.3
EPL,2024-12-03,285.45,299.55,-4.71,11.61,2024-12-04,289.05
EPL,2026-08-20,270.1,299.55,-9.83,16.52,2026-08-21,270.9
EQUAL50ADD,2026-04-16,335.21,351.14,-4.54,8.2,2026-04-17,334.17
EQUITASBNK,2020-12-09,36.75,36.46,0.8,5.37,2020-12-10,36.41
EQUITASBNK,2021-03-05,62.06,58.25,6.54,14.51,2021-03-08,63.28
EQUITASBNK,2021-07-07,65.78,62.36,5.48,39.08,2021-07-08,65.48
EQUITASBNK,2021-10-04,63.43,68.32,-7.16,5.12,2021-10-05,63.53
EQUITASBNK,2023-02-21,61.62,68.32,-9.81,4.63,2023-02-22,61.62
EQUITASBNK,2023-06-27,84.3,86.79,-2.87,3.16,2023-06-28,85.13
EQUITASBNK,2023-12-12,102.58,99.03,3.58,12.96,2023-12-13,103.52
EQUITASBNK,2024-06-19,103.75,113.1,-8.27,4.12,2024-06-20,104.66
ERIS,2017-11-28,714.4,683.5,4.52,23.73,2017-11-29,719.0
ERIS,2018-02-28,753.45,802.4,-6.1,6.42,2018-03-01,753.0
ERIS,2021-07-01,768.25,826.1,-7.0,13.78,2021-07-02,764.75
ERIS,2021-10-08,785.1,826.1,-4.96,4.51,2021-10-11,800.0
ERIS,2023-07-31,791.7,836.45,-5.35,15.51,2023-08-01,800.0
ERIS,2023-11-08,897.8,908.25,-1.15,3.38,2023-11-09,924.0
ERIS,2024-02-08,943.25,946.45,-0.34,7.15,2024-02-09,951.05
ERIS,2024-05-15,888.0,946.45,-6.18,7.89,2024-05-16,899.9
ERIS,2024-09-30,1332.7,1468.7,-9.26,3.28,2024-10-01,1332.7
ERIS,2025-02-05,1390.2,1522.7,-8.7,29.81,2025-02-06,1162.0
ERIS,2025-05-21,1505.9,1522.7,-1.1,4.35,2025-05-22,1505.9
ERIS,2025-08-18,1732.4,1847.7,-6.24,3.47,2025-08-19,1746.1
ERIS,2025-12-09,1701.3,1847.7,-7.92,52.09,2025-12-10,1700.0
ESABINDIA,2006-02-23,481.8,498.1,-3.27,6.1,2006-02-24,485.85
ESABINDIA,2020-12-28,1904.3,1903.7,0.03,3.89,2020-12-29,1919.0
ESABINDIA,2021-09-07,2163.1,2264.1,-4.46,3.38,2021-09-08,2173.95
ESABINDIA,2021-12-10,3071.55,2896.8,6.03,5.05,2021-12-13,3119.0
ESABINDIA,2022-05-20,3791.9,3678.7,3.08,3.59,2022-05-23,3860.0
ESABINDIA,2022-12-05,4196.55,4151.3,1.09,3.44,2022-12-06,4217.2
ESABINDIA,2023-05-26,3852.2,4253.05,-9.43,12.75,2023-05-29,3850.0
ESABINDIA,2023-12-21,5983.05,6458.85,-7.37,3.15,2023-12-22,6025.0
ESABINDIA,2024-05-16,5965.2,6458.85,-7.64,14.12,2024-05-17,5971.95
ESABINDIA,2025-12-10,6160.0,6634.5,-7.15,7.08,2025-12-11,6174.5
ESABINDIA,2026-05-04,7138.0,6634.5,7.59,32.89,2026-05-05,7100.0
ESAFSFB,2023-12-15,69.51,70.74,-1.74,3.69,2023-12-18,69.56
ESAFSFB-BE,2023-12-15,70.5,71.75,-1.74,3.69,2023-12-18,70.55
ESCORTS,2005-02-17,81.75,76.45,6.93,28.29,2005-02-18,85.0
ESCORTS,2005-06-06,91.85,98.75,-6.99,4.93,2005-06-07,92.3
ESCORTS,2005-09-12,109.15,114.4,-4.59,3.74,2005-09-13,110.35
ESCORTS,2006-05-09,108.15,114.4,-5.46,3.09,2006-05-10,108.0
ESCORTS,2006-09-15,108.85,114.4,-4.85,21.39,2006-09-18,107.8
ESCORTS,2007-01-29,121.55,132.0,-7.92,3.5,2007-01-31,122.8
ESCORTS,2007-11-16,143.15,152.95,-6.41,5.51,2007-11-19,158.0
ESCORTS,2010-03-09,157.5,168.45,-6.5,5.21,2010-03-10,158.5
ESCORTS,2010-06-11,190.85,195.25,-2.25,3.21,2010-06-14,192.15
ESCORTS,2010-09-03,215.8,209.45,3.03,8.43,2010-09-06,215.0
ESCORTS,2016-06-27,218.3,238.95,-8.64,8.42,2016-06-28,219.4
ESCORTS,2016-10-03,406.9,386.75,5.21,3.55,2016-10-04,408.0
ESCORTS,2017-02-09,393.15,408.7,-3.8,4.2,2017-02-10,394.8
ESCORTS,2017-05-11,646.9,634.15,2.01,4.26,2017-05-12,645.0
ESCORTS,2017-10-06,697.2,752.4,-7.34,3.12,2017-10-09,701.0
ESCORTS,2018-02-01,872.95,836.9,4.31,6.61,2018-02-02,869.0
ESCORTS,2018-07-31,928.05,1004.3,-7.59,3.13,2018-08-01,929.1
ESCORTS,2020-09-01,1111.75,1203.7,-7.64,3.11,2020-09-02,1117.8
ESCORTS,2021-09-14,1466.0,1442.4,1.64,3.46,2021-09-15,1462.0
ESCORTS,2022-02-25,1835.1,1908.85,-3.86,3.28,2022-02-28,1831.0
ESCORTS,2022-07-19,1755.35,1908.85,-8.04,7.48,2022-07-20,1772.05
ESCORTS,2022-11-10,2020.45,2134.3,-5.33,3.09,2022-11-11,2035.0
ESCORTS,2023-05-31,2176.3,2346.6,-7.26,3.49,2023-06-01,2200.05
ESCORTS,2023-08-25,3051.5,2988.2,2.12,5.73,2023-08-28,3069.95
ESCORTS,2024-04-19,3106.7,3413.75,-8.99,4.35,2024-04-22,3115.05
ESCORTS,2024-07-16,4025.6,4334.5,-7.13,5.42,2024-07-18,4040.0
ESCORTS,2026-01-05,3962.1,4374.7,-9.43,3.05,2026-01-06,3987.8
ESSARSHPNG,2024-06-11,45.0,37.5,20.0,17.92,2024-06-12,46.9
ESTER,2015-12-02,88.4,80.85,9.34,9.56,2015-12-03,89.88
ESTER,2020-10-22,113.46,107.14,5.9,11.62,2020-10-23,113.75
ESTER,2021-03-15,119.52,126.69,-5.66,4.74,2021-03-16,120.47
ESTER,2021-07-07,134.38,146.47,-8.25,4.17,2021-07-08,136.1
ESTER,2022-04-11,171.78,150.1,14.44,19.23,2022-04-12,173.05
ESTER,2022-09-01,166.64,177.01,-5.86,3.11,2022-09-02,167.33
ESTER,2024-09-11,167.23,180.25,-7.22,10.18,2024-09-12,168.82
ESTER,2024-12-11,163.46,180.25,-9.31,5.86,2024-12-12,163.98
ETERNAL,2021-09-03,149.75,141.55,5.79,3.14,2021-09-06,149.25
ETERNAL,2024-02-09,149.45,160.3,-6.77,4.55,2024-02-12,151.0
ETERNAL,2024-08-02,262.34,234.09,12.07,10.26,2024-08-05,254.0
ETERNAL,2024-12-30,282.1,302.95,-6.88,3.71,2024-12-31,278.0
ETERNAL,2025-07-22,299.8,302.95,-1.04,14.22,2025-07-23,298.0
ETERNAL,2026-08-31,328.1,354.35,-7.41,12.52,2026-09-01,325.0
ETHOSLTD,2022-07-27,965.5,978.15,-1.29,44.85,2022-07-28,978.0
ETHOSLTD,2023-04-24,1225.15,1226.0,-0.07,3.11,2023-04-25,1230.0
ETHOSLTD,2023-08-07,1544.4,1515.1,1.93,15.78,2023-08-08,1566.4
ETHOSLTD,2023-11-07,1798.45,1788.85,0.54,3.91,2023-11-08,1798.3
ETHOSLTD,2024-02-22,2681.25,2629.6,1.96,4.17,2024-02-23,2705.0
ETHOSLTD,2024-07-24,3266.5,2953.9,10.58,8.19,2024-07-25,3213.0
ETHOSLTD,2025-11-26,3178.7,3442.3,-7.66,3.59,2025-11-27,3200.0
EUREKAFORB,2024-11-06,592.45,627.6,-5.6,6.89,2024-11-07,599.4
EUREKAFORB,2025-05-16,595.25,633.9,-6.1,8.37,2025-05-19,595.0
EUREKAFORB,2025-11-14,587.45,644.25,-8.82,5.34,2025-11-17,588.6
EUROPRATIK,2025-10-24,287.05,273.1,5.11,3.63,2025-10-27,288.0
EVEREADY,2005-03-02,74.85,74.4,0.6,4.72,2005-03-03,75.75
EVEREADY,2005-07-20,100.2,106.45,-5.87,3.45,2005-07-21,101.85
EVEREADY,2006-03-29,121.1,133.1,-9.02,3.62,2006-03-30,122.8
EVEREADY,2014-11-05,141.9,134.55,5.46,5.91,2014-11-07,142.0
EVEREADY,2015-03-02,223.4,216.3,3.28,3.27,2015-03-03,225.0
EVEREADY,2015-06-23,334.8,320.5,4.46,3.12,2015-06-24,336.5
EVEREADY,2017-11-03,350.1,367.8,-4.81,9.18,2017-11-06,349.4
EVEREADY,2023-08-22,419.2,456.15,-8.1,37.56,2023-08-23,425.7
EVEREADY,2024-07-25,422.8,456.15,-7.31,4.41,2024-07-26,426.0
EVEREADY,2025-08-19,438.1,481.7,-9.05,6.56,2025-08-20,439.0
EVERESTIND-BE,2017-10-16,481.3,421.65,14.15,40.23,2017-10-17,485.0
EVERESTIND-BE,2018-01-25,610.05,618.5,-1.37,10.73,2018-01-29,611.95
EVERESTIND-BE,2022-01-03,581.55,618.5,-5.97,3.79,2022-01-04,588.35
EVERESTIND-BE,2022-10-11,878.05,797.5,10.1,18.72,2022-10-12,886.6
EVERESTIND-BE,2023-08-22,1118.85,1068.55,4.71,4.19,2023-08-23,1134.85
EVERESTIND-BE,2023-12-15,1278.35,1360.6,-6.05,4.52,2023-12-18,1289.95
EXCELINDUS,2018-02-26,879.65,928.75,-5.29,6.13,2018-02-27,889.5
EXCELINDUS,2018-05-25,1374.3,1444.2,-4.84,3.33,2018-05-28,1489.8
EXICOM,2024-04-12,241.9,246.45,-1.85,5.11,2024-04-15,234.0
EXIDEIND,2006-09-07,37.12,34.98,6.12,19.52,2006-09-08,38.53
EXIDEIND,2007-01-31,43.49,45.52,-4.46,5.14,2007-02-01,44.31
EXIDEIND,2007-07-31,53.56,53.8,-0.45,6.62,2007-08-01,53.56
EXIDEIND,2007-10-31,72.83,66.61,9.34,3.24,2007-11-01,73.31
EXIDEIND,2009-07-17,78.45,86.5,-9.31,12.47,2009-07-20,81.2
EXIDEIND,2009-10-15,105.55,101.6,3.89,7.79,2009-10-16,106.8
EXIDEIND,2010-03-09,114.65,122.25,-6.22,7.92,2010-03-10,116.0
EXIDEIND,2010-06-16,124.7,123.75,0.77,4.78,2010-06-17,125.0
EXIDEIND,2012-10-18,162.6,177.9,-8.6,3.09,2012-10-19,163.9
EXIDEIND,2014-07-22,165.35,177.9,-7.05,5.65,2014-07-23,166.65
EXIDEIND,2015-01-22,192.05,189.5,1.35,3.0,2015-01-23,194.0
EXIDEIND,2016-09-30,183.0,201.75,-9.29,3.19,2016-10-03,184.0
EXIDEIND,2017-01-19,194.2,204.05,-4.83,3.76,2017-01-20,193.65
EXIDEIND,2017-05-04,236.6,238.45,-0.78,5.47,2017-05-05,237.95
EXIDEIND,2018-05-07,262.3,248.6,5.51,8.92,2018-05-08,262.3
EXIDEIND,2023-11-17,281.1,301.25,-6.69,4.18,2023-11-20,282.9
EXIDEIND,2024-04-08,377.15,348.5,8.22,33.28,2024-04-09,380.0
EXIDEIND,2024-10-11,530.5,579.65,-8.48,4.49,2024-10-14,533.2
EXPLEOSOL,2010-01-11,357.55,317.9,12.47,4.33,2010-01-12,360.25
EXPLEOSOL,2014-09-24,515.05,530.1,-2.84,4.05,2014-09-25,518.35
EXPLEOSOL,2021-11-22,1216.65,1180.9,3.03,5.37,2021-11-23,1238.0
EXPLEOSOL,2022-03-25,1442.35,1596.6,-9.66,9.59,2022-03-28,1441.9
EXPLEOSOL,2023-06-09,1453.4,1596.6,-8.97,8.8,2023-06-12,1467.3
EXXARO,2021-10-11,16.02,16.26,-1.48,3.34,2021-10-12,15.93
EXXARO,2023-09-08,14.7,16.26,-9.59,3.07,2023-09-11,14.87
FABTECH,2025-11-10,244.91,255.41,-4.11,3.38,2025-11-11,242.05
FACT,2010-01-29,63.9,70.3,-9.1,9.6,2010-02-01,64.8
FACT,2021-01-08,76.0,70.3,8.11,16.85,2021-01-11,85.0
FACT,2021-04-08,117.95,126.95,-7.09,4.8,2021-04-09,120.0
FACT,2021-07-30,141.05,147.1,-4.11,9.16,2021-08-02,142.15
FACT,2022-01-04,136.5,147.1,-7.21,11.66,2022-01-05,136.3
FACT,2022-11-24,146.5,151.8,-3.49,19.6,2022-11-25,146.95
FACT,2023-04-25,346.45,373.35,-7.21,5.0,2023-04-26,347.4
FACT,2023-09-06,546.25,495.45,10.25,18.97,2023-09-07,555.0
FACT,2023-12-06,813.1,756.05,7.55,7.75,2023-12-07,830.0
FACT,2024-06-10,802.7,886.85,-9.49,40.49,2024-06-11,805.0
FACT,2024-12-05,1027.3,1134.45,-9.45,11.29,2024-12-06,1030.0
FACT,2025-06-03,1046.8,1134.45,-7.73,28.67,2025-06-04,1031.75
FAIRCHEMOR,2021-06-09,1226.2,1085.59,12.95,22.07,2021-06-10,1272.07
FAIRCHEMOR,2021-10-06,2178.42,2074.71,5.0,3.81,2021-10-07,2180.08
FAIRCHEMOR,2022-01-17,2017.64,2178.42,-7.38,5.33,2022-01-18,2040.18
FAIRCHEMOR,2022-09-16,2093.59,2178.42,-3.89,9.99,2022-09-19,2208.73
FAIRCHEMOR-BE,2021-06-09,1264.45,1119.45,12.95,22.07,2021-06-10,1311.75
FAIRCHEMOR-BE,2021-10-06,2242.3,2135.55,5.0,3.81,2021-10-07,2244.0
FAIRCHEMOR-BE,2022-01-17,2076.8,2242.3,-7.38,5.33,2022-01-18,2100.0
FAIRCHEMOR-BE,2022-09-16,2136.5,2242.3,-4.72,9.99,2022-09-19,2254.0
FAZE3Q,2023-10-26,473.4,478.9,-1.15,4.47,2023-10-27,478.9
FAZE3Q,2024-07-11,517.8,489.8,5.72,16.68,2024-07-12,517.8
FAZE3Q,2025-04-23,518.55,562.5,-7.81,8.57,2025-04-24,521.0
FCL,2020-12-28,5.42,5.88,-7.82,7.1,2020-12-29,5.89
FCL,2021-04-20,6.76,7.28,-7.14,4.25,2021-04-22,6.85
FCL,2021-07-19,9.93,9.48,4.75,10.82,2021-07-20,10.01
FCL,2021-12-09,12.51,13.61,-8.08,5.11,2021-12-10,12.61
FCL,2022-03-31,17.81,17.13,3.97,3.79,2022-04-01,17.94
FCL,2022-07-13,20.33,22.17,-8.3,3.35,2022-07-14,20.56
FCL,2023-11-24,35.6,38.68,-7.96,23.07,2023-11-28,36.13
FCL,2024-09-11,40.72,44.53,-8.56,21.45,2024-09-12,41.24
FCL,2026-08-21,47.43,45.41,4.45,3.65,2026-08-24,49.0
FDC,2005-09-19,55.45,61.6,-9.98,3.53,2005-09-20,55.5
FDC,2013-12-20,115.15,113.1,1.81,4.3,2013-12-23,116.9
FDC,2014-07-22,142.8,147.15,-2.96,4.13,2014-07-23,143.8
FDC,2015-09-22,211.15,215.9,-2.2,6.39,2015-09-23,208.0
FDC,2018-03-07,304.9,293.6,3.85,10.79,2018-03-08,307.0
