Symbol,LeftRim_Date,LeftRim_Level,Trough_Date,Trough_Close,Depth_%,Base_Complete_Date,Breakout_Close_Date,Breakout_Close,Entry_Date,Entry_Price_NextOpen,Vol_RightHalf_vs_Left,Pattern_Score
CUMMINSIND,16-Dec-2024,3671.4,19-Feb-2025,2690.3,26.72,10-Jul-2025,07-Aug-2025,3674.0,08-Aug-2025,3780.0,0.89,0.4
AMBUJACEM,15-Jul-2015,255.2,20-Jan-2016,186.95,26.74,22-Jun-2016,29-Jun-2016,255.9,30-Jun-2016,255.1,0.95,0.4
YESBANK,02-Jun-2025,23.28,08-Aug-2025,18.54,20.36,09-Oct-2025,10-Oct-2025,24.0,13-Oct-2025,24.2,0.99,0.4
COSMOFIRST,18-Dec-2024,1008.6,07-Apr-2025,537.85,46.67,10-Jun-2025,10-Jun-2025,1190.5,11-Jun-2025,1192.0,0.72,0.4
PENINLAND,24-Dec-2013,41.6,17-Feb-2014,28.7,31.01,06-Jun-2014,06-Jun-2014,45.2,09-Jun-2014,45.5,2.03,0.4
TIMETECHNO,05-Jan-2016,30.6,26-Feb-2016,22.2,27.45,29-Aug-2016,29-Aug-2016,41.6,30-Aug-2016,42.0,3.02,0.4
HCC,26-May-2006,60.02,24-Jul-2006,35.35,41.1,09-Nov-2006,24-Nov-2006,62.04,27-Nov-2006,61.83,1.94,0.4
WHIRLPOOL,01-Jul-2013,198.1,03-Sep-2013,147.55,25.52,20-Dec-2013,20-Dec-2013,209.4,23-Dec-2013,210.75,1.81,0.4
CHENNPETRO,10-Sep-2008,250.75,12-Mar-2009,78.65,68.63,18-Sep-2009,29-Sep-2009,262.85,30-Sep-2009,264.0,1.84,0.4
STEELXIND,17-May-2023,16.8,09-Oct-2023,7.95,52.68,29-Jan-2024,29-Jan-2024,17.65,30-Jan-2024,18.0,1.4,0.4
KOKUYOCMLN,10-Jul-2017,117.35,27-Sep-2017,87.7,25.27,13-Dec-2017,13-Dec-2017,138.1,14-Dec-2017,139.95,1.16,0.4
EMAMILTD,01-Jan-2024,572.7,15-Mar-2024,423.05,26.13,11-Jun-2024,11-Jun-2024,715.75,12-Jun-2024,713.9,1.19,0.4
SPARC,03-Jan-2013,142.23,04-Mar-2013,103.84,26.99,03-Jun-2013,03-Jun-2013,157.78,04-Jun-2013,156.93,0.82,0.39
IEX,11-May-2023,162.55,27-Jul-2023,119.95,26.21,29-Dec-2023,29-Dec-2023,168.0,01-Jan-2024,169.1,1.08,0.39
SUZLON,07-Jan-2021,7.4,19-Apr-2021,4.1,44.59,25-Jun-2021,01-Jul-2021,7.7,02-Jul-2021,8.1,1.74,0.39
RICOAUTO,20-Jan-2022,47.2,29-Mar-2022,31.5,33.26,12-Jul-2022,18-Jul-2022,47.45,19-Jul-2022,47.0,1.54,0.39
GODREJIND,08-Sep-2014,354.57,16-Dec-2014,264.99,25.26,02-Mar-2015,01-Apr-2015,359.2,06-Apr-2015,359.15,0.92,0.39
BEPL,01-Nov-2016,18.95,26-Dec-2016,14.35,24.27,12-Apr-2017,12-Apr-2017,25.35,13-Apr-2017,25.5,1.32,0.39
AMBUJACEM,29-Apr-2011,158.2,12-Jul-2011,121.95,22.91,17-Oct-2011,28-Oct-2011,160.45,31-Oct-2011,160.0,1.31,0.39
VIKASECO,11-Sep-2023,4.6,15-Dec-2023,3.2,30.43,30-Jan-2024,07-Feb-2024,4.85,08-Feb-2024,5.3,2.51,0.39
JAYBARMARU,07-Aug-2023,130.9,25-Oct-2023,100.35,23.34,29-Jan-2024,29-Jan-2024,135.45,30-Jan-2024,139.0,1.39,0.39
AGI,19-Apr-2022,357.35,20-Jun-2022,185.15,48.19,13-Sep-2022,13-Sep-2022,358.8,14-Sep-2022,349.0,1.0,0.39
TRANSRAILL,09-Jan-2025,676.45,09-Apr-2025,441.2,34.78,27-Jun-2025,03-Jul-2025,719.61,04-Jul-2025,728.75,0.5,0.39
SEPC,09-Mar-2023,13.68,08-Jun-2023,6.86,49.85,01-Aug-2023,16-Aug-2023,13.73,17-Aug-2023,14.32,1.87,0.39
INFIBEAM,30-May-2019,10.48,05-Aug-2019,8.01,23.57,21-Nov-2019,25-Nov-2019,10.69,26-Nov-2019,10.74,0.39,0.39
JKTYRE,01-Jan-2016,115.95,29-Feb-2016,74.55,35.71,18-Aug-2016,24-Aug-2016,125.1,25-Aug-2016,123.0,0.67,0.39
BSOFT,20-Aug-2008,18.35,12-Mar-2009,5.7,68.94,31-Aug-2009,31-Aug-2009,24.0,01-Sep-2009,24.85,1.29,0.39
ALIVUS,23-May-2025,1111.09,08-Dec-2025,860.05,22.59,26-May-2026,23-Jun-2026,1118.9,24-Jun-2026,1122.0,0.96,0.39
TAKE,09-Dec-2024,17.58,28-Mar-2025,6.69,61.95,21-Nov-2025,21-Nov-2025,30.08,24-Nov-2025,30.25,0.46,0.39
MAHSEAMLES,11-Sep-2008,153.8,09-Mar-2009,57.35,62.71,01-Sep-2009,15-Sep-2009,156.65,16-Sep-2009,158.65,2.38,0.39
SPARC,04-Nov-2015,382.5,24-Feb-2016,247.5,35.29,27-Jul-2016,04-Aug-2016,388.95,05-Aug-2016,393.0,0.7,0.39
EKC,27-Apr-2021,154.6,09-Jul-2021,88.35,42.85,05-Jan-2022,05-Jan-2022,240.15,06-Jan-2022,241.2,0.56,0.39
JKCEMENT,10-Oct-2016,968.0,26-Dec-2016,638.95,33.99,11-Apr-2017,25-Apr-2017,977.8,26-Apr-2017,977.8,1.62,0.39
NITINSPIN,14-May-2025,409.0,07-Nov-2025,305.35,25.34,07-May-2026,07-May-2026,493.0,08-May-2026,486.0,1.0,0.39
AIROLAM,18-Apr-2022,77.15,13-Jun-2022,60.65,21.39,07-Oct-2022,07-Oct-2022,101.35,10-Oct-2022,100.0,1.63,0.39
JKLAKSHMI,19-Feb-2007,76.05,05-Apr-2007,49.12,35.41,02-Aug-2007,03-Aug-2007,79.62,06-Aug-2007,76.0,0.94,0.39
KITEX,06-Feb-2024,91.75,13-Mar-2024,59.94,34.67,17-Oct-2024,17-Oct-2024,169.13,18-Oct-2024,169.55,1.27,0.39
PRSMJOHNSN,30-Nov-2022,131.85,23-Dec-2022,99.55,24.5,19-Apr-2023,07-Jun-2023,132.7,08-Jun-2023,133.35,1.12,0.39
NACLIND,01-Jan-2021,45.59,26-Apr-2021,36.11,20.79,16-Jun-2021,16-Jun-2021,76.65,17-Jun-2021,76.75,4.9,0.39
ETERNAL,06-Dec-2024,302.95,13-Mar-2025,201.43,33.51,30-Jul-2025,30-Jul-2025,303.45,31-Jul-2025,300.0,0.88,0.39
SOLARINDS,23-Nov-2021,2861.4,14-Feb-2022,2208.7,22.81,04-May-2022,04-May-2022,2997.45,05-May-2022,3114.0,0.49,0.39
VSTTILLERS,30-Nov-2023,4080.99,13-Mar-2024,2999.88,26.49,29-Jul-2024,29-Jul-2024,4264.97,30-Jul-2024,4307.21,0.83,0.39
BAYERCROP,24-Apr-2019,4248.45,05-Aug-2019,2985.9,29.72,16-Jan-2020,03-Feb-2020,4255.25,04-Feb-2020,4310.0,0.82,0.39
HINDCOMPOS,01-Nov-2016,664.37,28-Dec-2016,499.65,24.79,13-Apr-2017,02-May-2017,670.77,03-May-2017,677.27,0.8,0.39
INOXWIND,18-Apr-2022,30.36,01-Jul-2022,19.12,37.02,08-Sep-2022,08-Sep-2022,33.81,09-Sep-2022,34.01,1.23,0.39
GODREJIND,03-Dec-2009,214.83,31-Mar-2010,140.09,34.79,14-Sep-2010,14-Sep-2010,237.51,15-Sep-2010,236.86,1.1,0.39
INDIANB,02-Jul-2013,113.2,04-Sep-2013,60.45,46.6,26-Dec-2013,31-Dec-2013,113.25,01-Jan-2014,113.4,1.8,0.39
KAMATHOTEL,07-Sep-2022,109.5,15-Nov-2022,81.65,25.43,06-Feb-2023,06-Feb-2023,124.7,07-Feb-2023,127.5,2.26,0.39
HATHWAY,16-May-2017,42.65,09-Oct-2017,29.75,30.25,24-Jan-2018,24-Jan-2018,44.75,25-Jan-2018,44.75,1.7,0.39
ANDHRAPAP,26-Sep-2011,52.95,02-Jan-2012,25.2,52.41,19-Jun-2012,20-Jun-2012,55.9,21-Jun-2012,56.55,4.51,0.39
MADRASFERT,25-Jan-2024,119.45,13-Mar-2024,79.1,33.78,21-Jun-2024,08-Jul-2024,119.97,09-Jul-2024,123.0,0.34,0.39
FSL,25-Oct-2012,14.25,28-Jun-2013,9.45,33.68,18-Oct-2013,18-Oct-2013,18.7,21-Oct-2013,18.75,3.46,0.39
INOXWIND,15-Sep-2022,38.94,06-Feb-2023,22.52,42.17,22-Aug-2023,22-Aug-2023,49.73,23-Aug-2023,50.27,1.31,0.39
IFCI,07-Jan-2025,59.4,09-May-2025,39.24,33.94,30-Jun-2025,30-Jun-2025,65.17,01-Jul-2025,65.5,2.64,0.39
CHENNPETRO,09-Jun-2022,379.8,23-Dec-2022,189.1,50.21,24-May-2023,24-May-2023,388.4,25-May-2023,388.0,0.72,0.39
KRBL,30-Dec-2020,251.35,20-Apr-2021,176.1,29.94,23-Jun-2021,24-Jun-2021,258.4,25-Jun-2021,264.0,2.03,0.39
DATAMATICS,12-Jul-2017,124.9,27-Sep-2017,94.8,24.1,20-Dec-2017,20-Dec-2017,131.05,21-Dec-2017,131.2,2.33,0.39
EXIDEIND,01-Sep-2008,70.3,06-Mar-2009,35.05,50.14,02-Jun-2009,02-Jun-2009,70.95,03-Jun-2009,72.0,2.63,0.39
VTL,26-Feb-2020,218.15,12-May-2020,123.0,43.62,30-Dec-2020,30-Dec-2020,218.8,31-Dec-2020,219.0,2.1,0.39
GRASIM,26-Apr-2010,483.75,08-Jun-2010,348.65,27.93,04-Oct-2010,09-Nov-2010,489.2,10-Nov-2010,490.05,0.97,0.39
ESCORTS,10-Feb-2021,1442.4,30-Apr-2021,1118.6,22.45,06-Sep-2021,14-Sep-2021,1466.0,15-Sep-2021,1462.0,1.36,0.39
IOB,16-Oct-2009,137.55,25-Feb-2010,86.3,37.26,20-Sep-2010,20-Sep-2010,140.75,21-Sep-2010,142.0,0.95,0.39
PVRINOX,03-Jan-2024,1713.8,04-Jun-2024,1270.45,25.87,13-Sep-2024,25-Sep-2024,1715.85,26-Sep-2024,1715.85,0.74,0.39
LINDEINDIA,28-May-2025,7588.5,18-Nov-2025,5695.5,24.95,11-May-2026,11-May-2026,7741.0,12-May-2026,7700.0,1.92,0.39
CANBK,15-Oct-2015,55.15,29-Feb-2016,27.49,50.15,07-Sep-2016,07-Sep-2016,56.12,08-Sep-2016,56.36,1.71,0.39
IOC,19-Sep-2013,22.79,08-Jan-2014,16.72,26.63,28-Feb-2014,28-Feb-2014,25.07,03-Mar-2014,25.02,1.05,0.39
GUJALKALI,06-Oct-2008,95.8,12-Mar-2009,52.45,45.25,07-Jul-2009,15-Jul-2009,96.55,16-Jul-2009,99.4,3.21,0.39
TALBROAUTO,03-Aug-2021,69.15,22-Oct-2021,53.1,23.21,30-Dec-2021,30-Dec-2021,77.3,31-Dec-2021,77.95,1.06,0.39
POONAWALLA,02-Dec-2010,77.75,25-Feb-2011,57.05,26.62,25-May-2011,06-Jul-2011,79.3,07-Jul-2011,80.0,1.52,0.39
INDIAGLYCO,04-Jul-2025,1055.9,14-Aug-2025,806.8,23.59,13-Nov-2025,17-Nov-2025,1100.5,18-Nov-2025,1101.0,0.89,0.39
ARVIND,03-Oct-2008,19.1,09-Mar-2009,8.9,53.4,06-Jul-2009,06-Jul-2009,20.7,07-Jul-2009,20.9,3.04,0.39
KRISHANA,20-Jun-2024,305.47,13-Feb-2025,180.72,40.84,10-Jun-2025,10-Jun-2025,460.31,11-Jun-2025,461.56,4.31,0.39
JSL,07-Feb-2022,217.7,20-Jun-2022,97.6,55.17,12-Dec-2022,13-Dec-2022,223.4,14-Dec-2022,223.4,0.96,0.39
PNB,30-Nov-2015,140.67,29-Feb-2016,69.0,50.95,07-Sep-2016,09-Sep-2016,140.77,12-Sep-2016,135.77,1.39,0.39
UGROCAP,19-Sep-2022,201.1,23-Dec-2022,139.37,30.7,26-Jul-2023,26-Jul-2023,253.03,27-Jul-2023,250.82,2.74,0.38
LAOPALA,13-Apr-2022,369.17,16-Jun-2022,239.92,35.01,04-Oct-2022,12-Oct-2022,374.43,13-Oct-2022,374.33,0.77,0.38
GRANULES,17-Apr-2015,100.3,12-Jun-2015,77.65,22.58,27-Aug-2015,27-Aug-2015,124.4,28-Aug-2015,126.6,1.96,0.38
GTLINFRA,03-Jan-2007,25.89,28-Mar-2007,18.31,29.28,15-Jun-2007,15-Jun-2007,27.55,18-Jun-2007,27.99,1.3,0.38
GODFRYPHLP,08-Mar-2023,680.0,26-Jun-2023,542.0,20.29,29-Aug-2023,29-Aug-2023,722.0,30-Aug-2023,726.0,1.3,0.38
63MOONS,14-Feb-2023,213.1,29-May-2023,162.2,23.89,28-Jul-2023,28-Jul-2023,243.55,31-Jul-2023,244.35,1.06,0.38
FORCEMOT,30-Jul-2024,9486.85,25-Oct-2024,6209.5,34.55,26-May-2025,26-May-2025,10582.5,27-May-2025,10650.0,1.54,0.38
DISHTV,13-Oct-2011,80.35,06-Mar-2012,52.75,34.35,14-Sep-2012,27-Sep-2012,81.65,28-Sep-2012,82.8,0.7,0.38
SUVEN,15-Jul-2025,296.6,23-Mar-2026,126.65,57.3,15-Jul-2026,15-Jul-2026,356.1,16-Jul-2026,357.0,5.45,0.38
INNOVACAP,25-Aug-2025,931.99,19-Jan-2026,642.85,31.02,07-Jul-2026,07-Jul-2026,968.1,08-Jul-2026,966.4,1.17,0.38
ANDHRSUGAR,19-Sep-2007,21.0,06-Nov-2007,16.15,23.1,14-Jan-2008,14-Jan-2008,27.9,15-Jan-2008,28.4,2.15,0.38
PRECWIRE,11-Dec-2024,191.43,08-Apr-2025,127.05,33.63,05-Jun-2025,14-Jul-2025,196.27,15-Jul-2025,198.9,0.93,0.38
DENORA,13-Jul-2017,324.6,18-Dec-2017,232.7,28.31,08-Mar-2018,08-Mar-2018,449.1,09-Mar-2018,470.0,3.28,0.38
AURUM,10-Jun-2021,81.31,17-Aug-2021,57.16,29.7,02-Dec-2021,02-Dec-2021,126.06,03-Dec-2021,119.77,0.81,0.38
HCL-INSYS,22-Jun-2021,20.75,17-Aug-2021,12.15,41.45,15-Dec-2021,30-Dec-2021,21.6,31-Dec-2021,22.55,0.77,0.38
AETHER,11-Mar-2025,932.95,17-Sep-2025,730.8,21.67,17-Feb-2026,17-Feb-2026,977.7,18-Feb-2026,977.7,1.4,0.38
JKLAKSHMI,26-May-2008,52.48,27-Oct-2008,16.1,69.32,05-Jun-2009,05-Jun-2009,54.4,08-Jun-2009,55.0,1.43,0.38
BOSCHLTD,06-Jan-2025,33471.1,09-Apr-2025,26182.7,21.78,30-Jun-2025,03-Jul-2025,34405.0,04-Jul-2025,34380.0,1.03,0.38
ADVENZYMES,03-Jan-2025,358.5,28-Feb-2025,259.85,27.52,17-Jun-2025,01-Aug-2025,360.35,04-Aug-2025,354.0,0.82,0.38
WOCKPHARMA,29-Apr-2014,746.5,23-Jun-2014,516.35,30.83,05-Sep-2014,09-Sep-2014,778.55,10-Sep-2014,779.3,1.4,0.38
TNPL,16-May-2023,257.1,24-Jul-2023,203.0,21.04,19-Oct-2023,19-Oct-2023,289.85,20-Oct-2023,289.3,1.97,0.38
IZMO,13-Dec-2024,633.85,03-Mar-2025,241.75,61.86,25-Aug-2025,25-Aug-2025,646.3,26-Aug-2025,644.0,0.8,0.38
APOLLOTYRE,10-Nov-2008,26.25,26-Feb-2009,15.05,42.67,07-May-2009,08-May-2009,26.6,11-May-2009,27.0,1.86,0.38
KSL,12-Jul-2024,1024.45,25-Oct-2024,735.0,28.25,30-Dec-2024,30-Dec-2024,1139.2,31-Dec-2024,1143.0,0.82,0.38
IOB,25-Nov-2009,121.3,25-Feb-2010,86.3,28.85,02-Aug-2010,04-Aug-2010,123.05,05-Aug-2010,124.0,1.18,0.38
NMDC,13-Jan-2023,39.46,25-May-2023,30.83,21.87,15-Sep-2023,15-Sep-2023,46.44,18-Sep-2023,46.44,1.24,0.38
AUTOIND,27-Dec-2013,91.95,13-Feb-2014,62.1,32.46,13-Jun-2014,13-Jun-2014,96.0,16-Jun-2014,96.5,1.91,0.38
ADOR,21-Sep-2022,1011.7,23-Dec-2022,776.1,23.29,18-May-2023,18-May-2023,1172.0,19-May-2023,1183.6,1.17,0.38
AUROPHARMA,06-Nov-2017,795.9,04-Jun-2018,533.35,32.99,06-Sep-2018,07-Sep-2018,800.85,10-Sep-2018,803.5,1.36,0.38
DHAMPURSUG,05-Jul-2021,389.5,29-Nov-2021,273.95,29.67,09-Mar-2022,09-Mar-2022,422.2,10-Mar-2022,429.4,1.68,0.38
ADANIPOWER,19-Oct-2021,24.95,20-Dec-2021,19.4,22.24,31-Mar-2022,31-Mar-2022,37.0,01-Apr-2022,37.55,3.61,0.38
IFCI,09-Sep-2008,48.85,09-Mar-2009,15.9,67.45,03-Jun-2009,03-Jun-2009,53.7,04-Jun-2009,54.5,1.6,0.38
BIRLACORPN,15-Dec-2022,1066.2,27-Feb-2023,852.9,20.01,29-May-2023,30-May-2023,1092.2,31-May-2023,1092.2,0.84,0.38
DALMIASUG,04-Aug-2016,164.65,17-Nov-2016,98.75,40.02,16-Mar-2017,16-Mar-2017,175.75,17-Mar-2017,177.0,1.04,0.38
OMAXE,18-Jan-2010,88.71,21-May-2010,69.52,21.63,26-Aug-2010,26-Aug-2010,102.28,27-Aug-2010,101.52,1.23,0.38
AFFLE,16-Dec-2024,1852.45,28-Feb-2025,1400.25,24.41,02-Jun-2025,09-Jun-2025,1868.7,10-Jun-2025,1875.0,0.74,0.38
E2E-BE,07-Oct-2025,374.4,29-Dec-2025,195.5,47.78,22-May-2026,26-May-2026,388.5,27-May-2026,392.5,0.91,0.38
GOKUL,19-Jul-2021,34.0,21-Oct-2021,26.35,22.5,30-Dec-2021,30-Dec-2021,41.7,31-Dec-2021,41.7,4.0,0.38
LEMONTREE,09-Jul-2024,150.62,07-Oct-2024,114.03,24.29,31-Dec-2024,31-Dec-2024,152.96,01-Jan-2025,153.0,1.06,0.37
ONGC,10-Nov-2008,127.25,27-Jan-2009,98.1,22.91,05-May-2009,05-May-2009,140.1,06-May-2009,140.4,0.78,0.37
BAJAJHLDNG,07-Apr-2022,6242.95,17-Jun-2022,4471.7,28.37,09-Nov-2022,09-Nov-2022,6874.2,10-Nov-2022,6896.1,1.78,0.37
MAHSEAMLES,17-Oct-2022,436.7,23-Dec-2022,286.5,34.39,24-Apr-2023,12-May-2023,443.9,15-May-2023,439.9,0.78,0.37
JSWENERGY,13-Dec-2019,71.35,19-May-2020,39.15,45.13,07-Dec-2020,12-Jan-2021,74.85,13-Jan-2021,75.7,2.19,0.37
SUZLON,09-Sep-2016,16.45,26-Dec-2016,12.55,23.71,23-Feb-2017,23-Feb-2017,16.55,27-Feb-2017,16.55,1.72,0.37
ANDHRAPAP,11-Jan-2018,81.2,26-Mar-2018,57.5,29.19,11-Sep-2018,11-Sep-2018,109.9,12-Sep-2018,109.25,0.5,0.37
PETRONET,19-Jun-2008,29.9,02-Dec-2008,13.95,53.34,23-Jun-2009,23-Jun-2009,34.1,24-Jun-2009,34.1,2.4,0.37
SAIL,29-Aug-2008,156.1,20-Nov-2008,58.6,62.46,19-May-2009,19-May-2009,161.8,20-May-2009,159.4,1.56,0.37
JINDALSTEL,10-Mar-2005,40.08,30-Jun-2005,28.52,28.84,25-Aug-2005,01-Sep-2005,40.29,02-Sep-2005,40.0,0.87,0.37
CARBORUNIV,10-Oct-2016,299.75,22-Dec-2016,239.35,20.15,27-Mar-2017,06-Apr-2017,301.35,07-Apr-2017,298.3,0.89,0.37
ETERNAL,02-Dec-2022,68.55,27-Jan-2023,46.95,31.51,25-May-2023,31-May-2023,69.05,01-Jun-2023,68.7,1.45,0.37
NAVKARCORP,21-Aug-2020,31.0,12-Oct-2020,24.1,22.26,29-Dec-2020,29-Dec-2020,40.85,30-Dec-2020,41.45,1.21,0.37
COFFEEDAY,26-Aug-2016,250.15,27-Dec-2016,192.3,23.13,20-Feb-2017,19-Apr-2017,251.15,20-Apr-2017,250.5,2.17,0.37
COFFEEDAY-BE,26-Aug-2016,250.15,27-Dec-2016,192.3,23.13,20-Feb-2017,19-Apr-2017,251.15,20-Apr-2017,250.5,2.17,0.37
INFY,07-Mar-2013,375.55,26-Apr-2013,276.5,26.37,22-Jul-2013,02-Aug-2013,376.1,05-Aug-2013,374.85,0.7,0.37
UPL,05-Aug-2015,362.25,20-Jan-2016,238.8,34.08,02-May-2016,02-May-2016,380.45,03-May-2016,380.5,0.75,0.37
BAJAJELEC,12-Jul-2013,126.0,04-Sep-2013,100.1,20.56,04-Mar-2014,04-Mar-2014,171.05,05-Mar-2014,172.05,1.95,0.37
SWANCORP,29-Jul-2021,175.07,29-Nov-2021,116.82,33.27,18-Apr-2022,18-Apr-2022,280.68,19-Apr-2022,289.67,1.01,0.37
HAVELLS,20-Jul-2015,310.14,06-Nov-2015,241.8,22.04,31-Dec-2015,01-Jan-2016,320.75,04-Jan-2016,317.5,2.01,0.37
PROZONER,31-Jul-2024,33.74,13-Nov-2024,21.83,35.3,20-Jan-2025,20-Jan-2025,40.7,21-Jan-2025,40.2,0.72,0.37
TATASTEEL,28-Mar-2005,32.59,13-Jun-2005,25.07,23.07,12-Sep-2005,16-Sep-2005,32.88,19-Sep-2005,33.08,0.92,0.37
DELTACORP,26-Oct-2016,185.75,26-Dec-2016,95.55,48.56,22-Mar-2017,03-Apr-2017,214.0,05-Apr-2017,216.4,1.17,0.37
PENINLAND,23-May-2006,132.02,24-Jul-2006,58.7,55.54,10-Nov-2006,13-Nov-2006,136.95,14-Nov-2006,138.0,5.44,0.37
DHANBANK,08-Sep-2008,76.37,28-Nov-2008,31.85,58.3,03-Jun-2009,03-Jun-2009,84.4,04-Jun-2009,84.32,0.59,0.37
DYCL,03-Jan-2023,110.35,28-Mar-2023,78.73,28.65,14-Jul-2023,14-Jul-2023,183.1,17-Jul-2023,184.0,1.9,0.37
HUBTOWN,06-Dec-2024,322.75,09-May-2025,166.38,48.45,13-Aug-2025,13-Aug-2025,346.3,14-Aug-2025,345.0,5.56,0.37
JUBLPHARMA,02-Jul-2013,131.65,04-Sep-2013,68.35,48.08,26-Dec-2013,27-Dec-2013,131.75,30-Dec-2013,132.0,5.96,0.37
EMBDL,19-Dec-2008,130.71,09-Mar-2009,68.94,47.26,03-Jun-2009,03-Jun-2009,192.18,04-Jun-2009,188.57,1.6,0.37
HINDCOPPER,19-Jan-2023,130.75,28-Mar-2023,94.65,27.61,25-Jul-2023,31-Jul-2023,141.1,01-Aug-2023,143.7,1.14,0.37
TVSSRICHAK,17-Jan-2022,2172.55,24-Jun-2022,1534.3,29.38,13-Sep-2022,13-Sep-2022,2473.85,14-Sep-2022,2450.0,1.59,0.37
CCAVENUE,30-May-2019,11.12,05-Aug-2019,8.48,23.74,21-Nov-2019,25-Nov-2019,11.3,26-Nov-2019,11.39,0.39,0.37
NDTV,24-Mar-2022,208.76,12-May-2022,119.34,42.83,29-Aug-2022,29-Aug-2022,356.44,30-Aug-2022,371.48,2.45,0.37
REPRO,05-Sep-2022,507.9,29-Mar-2023,347.95,31.49,24-Jul-2023,24-Jul-2023,741.2,25-Jul-2023,730.0,4.44,0.37
BODALCHEM,05-Feb-2015,42.91,12-Jun-2015,24.54,42.81,06-Jan-2016,06-Jan-2016,55.97,07-Jan-2016,54.55,1.08,0.37
HCL-INSYS,23-Jun-2021,20.25,17-Aug-2021,12.15,40.0,15-Dec-2021,15-Dec-2021,20.3,16-Dec-2021,20.75,0.77,0.37
JMFINANCIL,29-Apr-2022,76.85,17-Jun-2022,57.85,24.72,26-Sep-2022,07-Nov-2022,77.2,09-Nov-2022,78.15,0.88,0.37
MONTECARLO,16-Dec-2020,232.94,22-Mar-2021,182.79,21.53,08-Jun-2021,08-Jun-2021,262.93,09-Jun-2021,267.29,1.86,0.37
VIPIND,26-Oct-2016,151.15,26-Dec-2016,114.05,24.55,17-Mar-2017,17-Mar-2017,176.1,20-Mar-2017,177.45,0.79,0.37
PRSMJOHNSN,22-Jan-2007,44.15,04-Apr-2007,30.1,31.82,04-Sep-2007,04-Sep-2007,60.2,05-Sep-2007,62.4,0.92,0.37
RBA,18-Sep-2025,85.89,30-Mar-2026,57.26,33.33,04-Aug-2026,05-Aug-2026,87.74,06-Aug-2026,87.7,1.16,0.37
ASTRAL,25-Apr-2022,1641.3,20-Jun-2022,1208.75,26.35,08-Sep-2022,08-Sep-2022,1858.2,09-Sep-2022,1875.95,0.77,0.37
NAVNETEDUL,12-Oct-2021,119.75,28-Feb-2022,82.7,30.94,19-Sep-2022,19-Sep-2022,137.65,20-Sep-2022,139.3,1.06,0.37
GANECOS,21-May-2021,606.94,20-Dec-2021,458.5,24.46,07-Apr-2022,07-Apr-2022,706.19,08-Apr-2022,707.97,3.47,0.37
TTL,28-Aug-2017,8.56,21-Nov-2017,6.52,23.83,11-Jan-2018,11-Jan-2018,12.12,12-Jan-2018,12.12,10.66,0.37
SURYODAY,14-Dec-2022,127.1,27-Mar-2023,91.55,27.97,12-Jul-2023,12-Jul-2023,177.9,13-Jul-2023,179.25,2.3,0.37
RAMRAT,09-Sep-2025,379.75,20-Jan-2026,278.25,26.73,18-May-2026,18-May-2026,423.25,19-May-2026,428.05,1.58,0.37
GSFC,18-Jun-2008,35.82,03-Dec-2008,12.61,64.8,08-Jun-2009,16-Jun-2009,36.55,17-Jun-2009,37.58,1.92,0.37
UGARSUGAR,12-Jul-2021,37.44,29-Nov-2021,25.36,32.26,03-Mar-2022,03-Mar-2022,46.82,04-Mar-2022,46.67,2.12,0.37
SCI,04-Dec-2014,39.44,27-Mar-2015,26.0,34.08,17-Aug-2015,17-Aug-2015,43.66,18-Aug-2015,43.91,0.8,0.37
GATEWAY,10-Nov-2022,67.34,27-Feb-2023,53.76,20.17,05-Jun-2023,12-Jun-2023,68.29,13-Jun-2023,69.38,0.7,0.37
SCPL-BE,10-Oct-2023,462.1,12-Feb-2024,321.55,30.42,31-May-2024,31-May-2024,517.6,03-Jun-2024,540.0,1.76,0.36
PVRINOX,15-Feb-2023,1713.0,22-May-2023,1348.0,21.31,09-Aug-2023,14-Aug-2023,1713.55,16-Aug-2023,1734.9,1.21,0.36
NBCC,05-Mar-2015,47.15,09-Jun-2015,31.48,33.23,17-Jul-2015,03-Aug-2015,47.17,04-Aug-2015,47.21,1.49,0.36
BAYERCROP,01-Jan-2014,1770.15,21-Mar-2014,1386.2,21.69,18-Jun-2014,18-Jun-2014,1848.65,19-Jun-2014,1820.0,1.28,0.36
BAJAJELEC,12-Jul-2013,126.0,04-Sep-2013,100.1,20.56,30-Dec-2013,30-Dec-2013,144.15,31-Dec-2013,144.15,1.08,0.36
DCM-BE,07-Feb-2024,92.25,04-Jun-2024,70.15,23.96,26-Jul-2024,26-Jul-2024,103.92,29-Jul-2024,109.0,2.77,0.36
JINDWORLD,18-Apr-2022,75.02,05-Sep-2022,40.74,45.69,01-Dec-2022,01-Dec-2022,75.19,02-Dec-2022,75.47,2.76,0.36
PFC,11-Nov-2015,91.25,16-Feb-2016,57.55,36.93,01-Aug-2016,17-Aug-2016,93.35,18-Aug-2016,93.55,0.89,0.36
CENTRALBK,02-Sep-2008,52.14,09-Mar-2009,25.56,50.98,03-Jun-2009,03-Jun-2009,62.01,04-Jun-2009,62.09,2.7,0.36
PRAKASH,31-Jan-2023,68.5,28-Mar-2023,50.0,27.01,30-Jun-2023,30-Jun-2023,76.4,03-Jul-2023,76.4,1.12,0.36
