,nav
2024-04-03,6.864769307450426
2024-04-04,6.890275507919401
2024-04-05,6.874771866471363
2024-04-08,6.96192059334282
2024-04-09,6.949437771724082
2024-04-10,6.987300780470132
2024-04-12,6.954169272671744
2024-04-15,6.855685345685974
2024-04-16,6.849004638366087
2024-04-18,6.877896697312828
2024-04-19,6.876910092856082
2024-04-22,6.949475275694814
2024-04-23,6.9506904043465605
2024-04-24,6.955211383005175
2024-04-25,6.973874859000697
2024-04-26,7.01075926413709
2024-04-29,7.01954019381802
2024-04-30,7.055139962943577
2024-05-02,7.104862727341257
2024-05-03,7.056375093713047
2024-05-06,7.042587133912803
2024-05-07,6.951328971954906
2024-05-08,6.985180555991366
2024-05-09,6.868353686946605
2024-05-10,6.98747429884139
2024-05-13,6.978668366513305
2024-05-14,7.099510660691201
2024-05-15,7.153283853928035
2024-05-16,7.133768287717462
2024-05-17,7.1751416681241125
2024-05-18,6.921940860488604
2024-05-21,7.230305508595722
2024-05-22,7.233569854208314
2024-05-23,7.2694266505466265
2024-05-24,7.179666647206273
2024-05-27,7.099647675197612
2024-05-28,7.032400555408804
2024-05-29,7.055950548764351
2024-05-30,7.019053642304379
2024-05-31,7.101729395599759
2024-06-03,7.225757027025236
2024-06-04,6.8276288752071626
2024-06-05,6.977114702019076
2024-06-06,7.079983093209994
2024-06-07,7.160515119538281
2024-06-10,7.229959471959094
2024-06-11,7.253764492315624
2024-06-12,7.328016853784394
2024-06-13,7.396612116307814
2024-06-14,7.468443721479011
2024-06-18,7.528943626906499
2024-06-19,7.482425201768237
2024-06-20,7.526800399992349
2024-06-21,7.54993084892863
2024-06-24,7.566281580062289
2024-06-25,7.628587676720273
2024-06-26,7.560089924520758
2024-06-27,7.51227886252457
2024-06-28,7.5124738831723805
2024-07-01,7.671893761752026
2024-07-02,7.825272500726014
2024-07-03,7.87810559442981
2024-07-04,7.978842759977213
2024-07-05,8.0751749591488
2024-07-08,8.075095450730846
2024-07-09,8.015035091840348
2024-07-10,7.887546093942696
2024-07-11,7.966296931687642
2024-07-12,7.936975827315717
2024-07-15,7.978201192051208
2024-07-16,8.00815936387265
2024-07-18,7.814417351437084
2024-07-19,7.575750082539989
2024-07-22,7.663162337312463
2024-07-23,7.636081470125649
2024-07-24,7.731863111006878
2024-07-25,7.683331972772617
2024-07-26,7.790898361364009
2024-07-29,7.922685314307652
2024-07-30,7.995748049824775
2024-07-31,8.135500846152086
2024-08-01,8.049765268897845
2024-08-02,7.966411443811613
2024-08-05,7.704150676952922
2024-08-06,7.5964697762375595
2024-08-07,7.794193210206131
2024-08-08,7.804070255938347
2024-08-09,7.9042308604423495
2024-08-12,7.933669977308847
2024-08-13,7.885262852204477
2024-08-14,7.922925839773286
2024-08-16,8.215464812337006
2024-08-19,8.301532924798414
2024-08-20,8.329113344875388
2024-08-21,8.441006691583471
2024-08-22,8.408625263199742
2024-08-23,8.597807292847131
2024-08-26,8.553549607064648
2024-08-27,8.581598576749313
2024-08-28,8.60235777462939
2024-08-29,8.679716965033673
2024-08-30,8.770634590937316
2024-09-02,8.672007148756874
2024-09-03,8.745939976395
2024-09-04,8.813690149444572
2024-09-05,8.796190296647657
2024-09-06,8.701849308295516
2024-09-09,8.669831918454367
2024-09-10,8.754284859909543
2024-09-11,8.730943388631271
2024-09-12,8.817348536776331
2024-09-13,8.959988638797133
2024-09-16,9.04273639971632
2024-09-17,9.154339215664459
2024-09-18,9.175417447322236
2024-09-19,9.115217073607669
2024-09-20,9.279337449852504
2024-09-23,9.484557177491167
2024-09-24,9.497627561318055
2024-09-25,9.558230977704765
2024-09-26,9.538755915782584
2024-09-27,9.427417127788404
2024-09-30,9.439648422776761
2024-10-01,9.489488699616071
2024-10-03,9.35177611929663
2024-10-04,9.345533458354904
2024-10-07,8.920401447503254
2024-10-08,9.256246005045785
2024-10-09,9.42242459920444
2024-10-10,9.441488617607389
2024-10-11,9.45335187362962
2024-10-14,9.607667211766046
2024-10-15,9.632685860615492
2024-10-16,9.648154498357513
2024-10-17,9.378785978965523
2024-10-18,9.42318767999562
2024-10-21,9.258793274737963
2024-10-22,8.850007994596428
2024-10-23,8.94779334762068
2024-10-24,8.773032844852448
2024-10-25,8.546849897732923
2024-10-28,8.719087133350243
2024-10-29,8.798351525467758
2024-10-30,8.773647909972468
2024-10-31,8.98163693081005
2024-11-01,9.04775093062978
2024-11-04,8.96443910999077
2024-11-05,9.067962070484212
2024-11-06,9.283112849572948
2024-11-07,9.216660813963678
2024-11-08,9.082704631352845
2024-11-11,8.998148678991388
2024-11-12,8.853828399081753
2024-11-13,8.572490612443593
2024-11-14,8.725032762843766
2024-11-18,8.711962379016878
2024-11-19,8.719126137479806
2024-11-21,8.763101793402376
2024-11-22,8.802295943082974
2024-11-25,8.929080366383792
2024-11-26,8.949571535886362
2024-11-27,9.041650284723895
2024-11-28,9.07098239026057
2024-11-29,9.197349769406836
2024-12-02,9.394325624225464
2024-12-03,9.397246933519087
2024-12-04,9.526272594110901
2024-12-05,9.57901617833788
2024-12-06,9.583430645719616
2024-12-09,9.64900258814902
2024-12-10,9.71398746842322
2024-12-11,9.673781211585776
2024-12-12,9.51830475051546
2024-12-13,9.513302220872635
2024-12-16,9.616788177448287
2024-12-17,9.562669447627767
2024-12-18,9.492187985402955
2024-12-19,9.472323882291038
2024-12-20,9.16742960160907
2024-12-23,9.215252664875894
2024-12-24,9.231245358102289
2024-12-26,9.295502161291326
