label,exit_strategy,exit_params,vol_multiplier,ath_lookback,vol_avg_period,total_trades,winners,losers,win_rate,avg_return_pct,avg_winner_pct,avg_loser_pct,max_return_pct,max_loss_pct,profit_factor,expectancy,total_pnl,final_capital,total_return_pct,avg_hold_days,median_return_pct,exit_breakdown
TIME_90D_SL15_V1.0_ATH10_VA30,time_exit,"Days=90,SL=15%",1.0,10,30,64,36,28,56.2,16.77,41.19,-14.64,331.55,-25.81,3.34,16.77,6740675,16740675,67.41,119.5,4.02,stop_loss=21; time_exit=43
TIME_90D_SL15_V1.25_ATH3_VA15,time_exit,"Days=90,SL=15%",1.25,3,15,46,30,16,65.2,17.6,34.76,-14.58,113.32,-25.81,4.25,17.6,4867784,14867784,48.68,112.3,9.48,stop_loss=12; time_exit=34
TIME_90D_SL15_V1.25_ATH3_VA20,time_exit,"Days=90,SL=15%",1.25,3,20,44,29,15,65.9,18.47,35.48,-14.4,113.32,-25.81,4.56,18.47,4894235,14894235,48.94,113.7,9.48,stop_loss=11; time_exit=33
TIME_90D_SL15_V1.25_ATH3_VA30,time_exit,"Days=90,SL=15%",1.25,3,30,40,25,15,62.5,15.48,33.41,-14.4,113.32,-25.81,3.74,15.48,3541816,13541816,35.42,111.6,7.51,stop_loss=11; time_exit=29
TIME_90D_SL15_V1.25_ATH5_VA15,time_exit,"Days=90,SL=15%",1.25,5,15,50,32,18,64.0,17.27,34.95,-14.15,113.32,-25.81,4.18,17.27,5269021,15269021,52.69,112.1,9.48,stop_loss=13; time_exit=37
TIME_90D_SL15_V1.25_ATH5_VA20,time_exit,"Days=90,SL=15%",1.25,5,20,48,31,17,64.6,18.07,35.63,-13.96,113.32,-25.81,4.45,18.07,5296186,15296186,52.96,113.3,9.48,stop_loss=12; time_exit=36
TIME_90D_SL15_V1.25_ATH5_VA30,time_exit,"Days=90,SL=15%",1.25,5,30,43,26,17,60.5,14.26,32.72,-13.96,113.32,-25.81,3.45,14.26,3499686,13499686,35.0,111.0,5.81,stop_loss=12; time_exit=31
TIME_90D_SL15_V1.25_ATH7_VA15,time_exit,"Days=90,SL=15%",1.25,7,15,54,35,19,64.8,16.22,32.82,-14.37,113.32,-25.81,4.01,16.22,5359357,15359357,53.59,111.8,7.75,stop_loss=14; time_exit=40
TIME_90D_SL15_V1.25_ATH7_VA20,time_exit,"Days=90,SL=15%",1.25,7,20,52,34,18,65.4,16.91,33.38,-14.21,113.32,-25.81,4.25,16.91,5386683,15386683,53.87,112.9,7.75,stop_loss=13; time_exit=39
TIME_90D_SL15_V1.25_ATH7_VA30,time_exit,"Days=90,SL=15%",1.25,7,30,47,29,18,61.7,13.3,30.38,-14.21,113.32,-25.81,3.32,13.3,3579554,13579554,35.8,110.7,5.81,stop_loss=13; time_exit=34
TIME_90D_SL15_V1.25_ATH10_VA15,time_exit,"Days=90,SL=15%",1.25,10,15,62,37,25,59.7,18.33,40.82,-14.94,331.55,-25.81,3.74,18.33,7279998,17279998,72.8,119.7,5.78,stop_loss=20; time_exit=42
TIME_90D_SL15_V1.25_ATH10_VA20,time_exit,"Days=90,SL=15%",1.25,10,20,60,36,24,60.0,19.0,41.57,-14.84,331.55,-25.81,3.9,19.0,7310741,17310741,73.11,121.0,5.78,stop_loss=19; time_exit=41
TIME_90D_SL15_V1.25_ATH10_VA30,time_exit,"Days=90,SL=15%",1.25,10,30,55,31,24,56.4,16.11,40.08,-14.84,331.55,-25.81,3.26,16.11,5277636,15277636,52.78,119.8,4.28,stop_loss=19; time_exit=36
TIME_90D_SL15_V1.5_ATH3_VA15,time_exit,"Days=90,SL=15%",1.5,3,15,43,28,15,65.1,16.6,33.2,-14.4,113.32,-25.81,4.13,16.6,4185440,14185440,41.85,113.1,8.31,stop_loss=11; time_exit=32
TIME_90D_SL15_V1.5_ATH3_VA20,time_exit,"Days=90,SL=15%",1.5,3,20,41,26,15,63.4,16.55,34.41,-14.4,113.32,-25.81,3.97,16.55,3941061,13941060,39.41,112.2,6.71,stop_loss=11; time_exit=30
TIME_90D_SL15_V1.5_ATH3_VA30,time_exit,"Days=90,SL=15%",1.5,3,30,36,21,15,58.3,14.36,34.91,-14.4,113.32,-25.81,3.3,14.36,2871548,12871548,28.72,109.3,5.04,stop_loss=11; time_exit=25
TIME_90D_SL15_V1.5_ATH5_VA15,time_exit,"Days=90,SL=15%",1.5,5,15,46,29,17,63.0,15.38,32.58,-13.96,113.32,-25.81,3.8,15.38,4141307,14141307,41.41,112.4,7.06,stop_loss=12; time_exit=34
TIME_90D_SL15_V1.5_ATH5_VA20,time_exit,"Days=90,SL=15%",1.5,5,20,44,27,17,61.4,15.29,33.7,-13.96,113.32,-25.81,3.66,15.29,3897688,13897688,38.98,111.6,5.23,stop_loss=12; time_exit=32
TIME_90D_SL15_V1.5_ATH5_VA30,time_exit,"Days=90,SL=15%",1.5,5,30,40,23,17,57.5,12.94,32.83,-13.96,113.32,-25.81,3.09,12.94,2874577,12874577,28.75,109.4,4.02,stop_loss=12; time_exit=28
TIME_90D_SL15_V1.5_ATH7_VA15,time_exit,"Days=90,SL=15%",1.5,7,15,49,31,18,63.3,14.54,31.23,-14.21,113.32,-25.81,3.61,14.54,4174078,14174078,41.74,111.7,5.81,stop_loss=13; time_exit=36
TIME_90D_SL15_V1.5_ATH7_VA20,time_exit,"Days=90,SL=15%",1.5,7,20,46,29,17,63.0,15.12,32.18,-13.96,113.32,-25.81,3.75,15.12,4058658,14058658,40.59,112.5,5.78,stop_loss=12; time_exit=34
TIME_90D_SL15_V1.5_ATH7_VA30,time_exit,"Days=90,SL=15%",1.5,7,30,42,25,17,59.5,12.88,31.13,-13.96,113.32,-25.81,3.18,12.88,3023697,13023697,30.24,110.5,5.02,stop_loss=12; time_exit=30
TIME_90D_SL15_V1.5_ATH10_VA15,time_exit,"Days=90,SL=15%",1.5,10,15,58,34,24,58.6,16.91,39.32,-14.84,331.55,-25.81,3.48,16.91,6003761,16003761,60.04,120.5,5.21,stop_loss=19; time_exit=39
TIME_90D_SL15_V1.5_ATH10_VA20,time_exit,"Days=90,SL=15%",1.5,10,20,55,32,23,58.2,17.53,40.68,-14.69,331.55,-25.81,3.58,17.53,5873441,15873441,58.73,121.6,4.66,stop_loss=18; time_exit=37
TIME_90D_SL15_V1.5_ATH10_VA30,time_exit,"Days=90,SL=15%",1.5,10,30,51,28,23,54.9,15.86,40.96,-14.69,331.55,-25.81,3.2,15.86,4704881,14704881,47.05,120.7,3.76,stop_loss=18; time_exit=33
TIME_90D_SL15_V2.0_ATH3_VA15,time_exit,"Days=90,SL=15%",2.0,3,15,34,22,12,64.7,14.12,29.34,-13.77,95.7,-25.81,3.77,14.12,2656864,12656864,26.57,116.3,7.06,stop_loss=8; time_exit=26
TIME_90D_SL15_V2.0_ATH3_VA20,time_exit,"Days=90,SL=15%",2.0,3,20,32,21,11,65.6,13.7,28.02,-13.64,95.7,-25.81,3.75,13.7,2398850,12398850,23.99,116.7,6.26,stop_loss=7; time_exit=25
TIME_90D_SL15_V2.0_ATH3_VA30,time_exit,"Days=90,SL=15%",2.0,3,30,29,18,11,62.1,14.24,31.28,-13.64,95.7,-25.81,3.59,14.24,2242380,12242380,22.42,114.9,5.81,stop_loss=7; time_exit=22
TIME_90D_SL15_V2.0_ATH5_VA15,time_exit,"Days=90,SL=15%",2.0,5,15,38,24,14,63.2,12.65,27.81,-13.33,95.7,-25.81,3.44,12.65,2659843,12659843,26.6,115.6,5.23,stop_loss=9; time_exit=29
TIME_90D_SL15_V2.0_ATH5_VA20,time_exit,"Days=90,SL=15%",2.0,5,20,35,22,13,62.9,12.35,27.44,-13.19,95.7,-25.81,3.37,12.35,2360276,12360276,23.6,115.5,4.66,stop_loss=8; time_exit=27
TIME_90D_SL15_V2.0_ATH5_VA30,time_exit,"Days=90,SL=15%",2.0,5,30,33,20,13,60.6,12.53,29.25,-13.19,95.7,-25.81,3.27,12.53,2245261,12245261,22.45,114.3,4.28,stop_loss=8; time_exit=25
TIME_90D_SL15_V2.0_ATH7_VA15,time_exit,"Days=90,SL=15%",2.0,7,15,41,26,15,63.4,11.85,26.56,-13.66,95.7,-25.81,3.25,11.85,2689181,12689181,26.89,114.5,5.75,stop_loss=10; time_exit=31
TIME_90D_SL15_V2.0_ATH7_VA20,time_exit,"Days=90,SL=15%",2.0,7,20,37,24,13,64.9,12.31,26.12,-13.19,95.7,-25.81,3.49,12.31,2503438,12503438,25.03,116.4,5.75,stop_loss=8; time_exit=29
TIME_90D_SL15_V2.0_ATH7_VA30,time_exit,"Days=90,SL=15%",2.0,7,30,34,21,13,61.8,12.33,28.13,-13.19,95.7,-25.81,3.3,12.33,2280458,12280458,22.8,114.9,5.02,stop_loss=8; time_exit=26
TIME_90D_SL15_V2.0_ATH10_VA15,time_exit,"Days=90,SL=15%",2.0,10,15,49,29,20,59.2,15.76,36.53,-14.36,331.55,-25.81,3.46,15.76,4458265,14458265,44.58,126.7,4.66,stop_loss=15; time_exit=34
TIME_90D_SL15_V2.0_ATH10_VA20,time_exit,"Days=90,SL=15%",2.0,10,20,45,27,18,60.0,16.48,36.87,-14.1,331.55,-25.81,3.65,16.48,4246626,14246626,42.47,129.3,4.66,stop_loss=13; time_exit=32
TIME_90D_SL15_V2.0_ATH10_VA30,time_exit,"Days=90,SL=15%",2.0,10,30,42,24,18,57.1,16.8,39.98,-14.1,331.55,-25.81,3.53,16.8,3992559,13992559,39.93,129.0,4.02,stop_loss=13; time_exit=29
TIME_90D_SL15_V2.5_ATH3_VA15,time_exit,"Days=90,SL=15%",2.5,3,15,27,17,10,63.0,15.6,33.48,-14.78,95.7,-25.81,3.72,15.6,2293370,12293370,22.93,116.0,8.31,stop_loss=7; time_exit=20
TIME_90D_SL15_V2.5_ATH3_VA20,time_exit,"Days=90,SL=15%",2.5,3,20,25,16,9,64.0,16.62,34.25,-14.73,95.7,-25.81,3.96,16.62,2258457,12258456,22.58,116.3,8.31,stop_loss=6; time_exit=19
TIME_90D_SL15_V2.5_ATH3_VA30,time_exit,"Days=90,SL=15%",2.5,3,30,23,15,8,65.2,17.95,35.18,-14.36,95.7,-25.81,4.42,17.95,2243375,12243375,22.43,115.5,8.31,stop_loss=5; time_exit=18
TIME_90D_SL15_V2.5_ATH5_VA15,time_exit,"Days=90,SL=15%",2.5,5,15,31,19,12,61.3,13.61,31.11,-14.1,95.7,-25.81,3.37,13.61,2296263,12296263,22.96,115.2,5.81,stop_loss=8; time_exit=23
TIME_90D_SL15_V2.5_ATH5_VA20,time_exit,"Days=90,SL=15%",2.5,5,20,29,18,11,62.1,14.35,31.67,-14.0,95.7,-25.81,3.55,14.35,2261341,12261341,22.61,115.4,5.81,stop_loss=7; time_exit=22
TIME_90D_SL15_V2.5_ATH5_VA30,time_exit,"Days=90,SL=15%",2.5,5,30,25,16,9,64.0,17.17,34.14,-13.02,95.7,-25.81,4.51,17.17,2343322,12343322,23.43,116.1,8.31,stop_loss=5; time_exit=20
TIME_90D_SL15_V2.5_ATH7_VA15,time_exit,"Days=90,SL=15%",2.5,7,15,33,21,12,63.6,13.49,29.25,-14.1,95.7,-25.81,3.49,13.49,2438685,12438685,24.39,116.2,5.81,stop_loss=8; time_exit=25
TIME_90D_SL15_V2.5_ATH7_VA20,time_exit,"Days=90,SL=15%",2.5,7,20,31,20,11,64.5,14.17,29.66,-14.0,95.7,-25.81,3.68,14.17,2403358,12403358,24.03,116.5,5.81,stop_loss=7; time_exit=24
TIME_90D_SL15_V2.5_ATH7_VA30,time_exit,"Days=90,SL=15%",2.5,7,30,26,17,9,65.4,16.73,32.47,-13.02,95.7,-25.81,4.56,16.73,2378801,12378801,23.79,116.7,7.06,stop_loss=5; time_exit=21
TIME_90D_SL15_V2.5_ATH10_VA15,time_exit,"Days=90,SL=15%",2.5,10,15,38,22,16,57.9,10.61,29.06,-14.75,95.7,-25.81,2.63,10.61,2178776,12178776,21.79,107.9,4.75,stop_loss=12; time_exit=26
TIME_90D_SL15_V2.5_ATH10_VA20,time_exit,"Days=90,SL=15%",2.5,10,20,36,21,15,58.3,11.04,29.44,-14.72,95.7,-25.81,2.71,11.04,2144188,12144188,21.44,107.7,4.75,stop_loss=11; time_exit=25
TIME_90D_SL15_V2.5_ATH10_VA30,time_exit,"Days=90,SL=15%",2.5,10,30,31,18,13,58.1,12.68,32.06,-14.15,95.7,-25.81,3.06,12.68,2120144,12120144,21.2,106.4,5.75,stop_loss=9; time_exit=22
EMA_8_21_V1.0_ATH3_VA15,ema_cross,EMA=8/21,1.0,3,15,48,24,24,50.0,12.56,33.39,-8.26,199.3,-22.82,3.85,12.56,3397437,13397437,33.97,56.4,-0.21,ema_cross_down=48
EMA_8_21_V1.0_ATH3_VA20,ema_cross,EMA=8/21,1.0,3,20,47,23,24,48.9,12.76,34.6,-8.16,199.3,-22.82,3.89,12.76,3376515,13376515,33.77,56.5,-2.1,ema_cross_down=47
EMA_8_21_V1.0_ATH3_VA30,ema_cross,EMA=8/21,1.0,3,30,46,23,23,50.0,13.12,34.6,-8.36,199.3,-22.82,3.95,13.12,3401554,13401554,34.02,57.3,-0.21,ema_cross_down=46
EMA_8_21_V1.0_ATH5_VA15,ema_cross,EMA=8/21,1.0,5,15,52,27,25,51.9,12.13,31.15,-8.41,199.3,-22.82,3.82,12.13,3583194,13583194,35.83,57.6,1.71,ema_cross_down=52
EMA_8_21_V1.0_ATH5_VA20,ema_cross,EMA=8/21,1.0,5,20,51,26,25,51.0,12.31,32.13,-8.31,199.3,-22.82,3.85,12.31,3561981,13561981,35.62,57.8,1.69,ema_cross_down=51
EMA_8_21_V1.0_ATH5_VA30,ema_cross,EMA=8/21,1.0,5,30,49,25,24,51.0,12.64,32.93,-8.5,199.3,-22.82,3.85,12.64,3504757,13504757,35.05,57.8,1.69,ema_cross_down=49
EMA_8_21_V1.0_ATH7_VA15,ema_cross,EMA=8/21,1.0,7,15,57,29,28,50.9,11.11,30.09,-8.54,199.3,-22.82,3.49,11.11,3599801,13599801,36.0,56.6,1.69,ema_cross_down=57
EMA_8_21_V1.0_ATH7_VA20,ema_cross,EMA=8/21,1.0,7,20,56,28,28,50.0,11.26,30.97,-8.46,199.3,-22.82,3.51,11.26,3578562,13578562,35.79,56.7,-0.21,ema_cross_down=56
EMA_8_21_V1.0_ATH7_VA30,ema_cross,EMA=8/21,1.0,7,30,54,27,27,50.0,11.52,31.66,-8.63,199.3,-22.82,3.51,11.52,3521268,13521268,35.21,56.7,-0.21,ema_cross_down=54
EMA_8_21_V1.0_ATH10_VA15,ema_cross,EMA=8/21,1.0,10,15,67,34,33,50.7,11.13,30.81,-9.14,199.3,-22.82,3.3,11.13,4364258,14364258,43.64,55.2,1.69,ema_cross_down=67
EMA_8_21_V1.0_ATH10_VA20,ema_cross,EMA=8/21,1.0,10,20,66,33,33,50.0,11.25,31.57,-9.06,199.3,-22.82,3.32,11.25,4341826,14341826,43.42,55.3,-0.21,ema_cross_down=66
EMA_8_21_V1.0_ATH10_VA30,ema_cross,EMA=8/21,1.0,10,30,64,32,32,50.0,11.47,32.18,-9.23,199.3,-22.82,3.31,11.47,4281311,14281311,42.81,55.2,-0.21,ema_cross_down=64
EMA_8_21_V1.25_ATH3_VA15,ema_cross,EMA=8/21,1.25,3,15,46,24,22,52.2,13.51,33.39,-8.18,199.3,-22.82,4.25,13.51,3520805,13520805,35.21,58.0,1.71,ema_cross_down=46
EMA_8_21_V1.25_ATH3_VA20,ema_cross,EMA=8/21,1.25,3,20,44,23,21,52.3,14.16,34.6,-8.24,199.3,-22.82,4.4,14.16,3531496,13531496,35.31,59.0,1.71,ema_cross_down=44
EMA_8_21_V1.25_ATH3_VA30,ema_cross,EMA=8/21,1.25,3,30,40,20,20,50.0,7.98,24.42,-8.46,107.0,-22.82,2.79,7.98,1687650,11687650,16.88,50.6,-0.21,ema_cross_down=40
EMA_8_21_V1.25_ATH5_VA15,ema_cross,EMA=8/21,1.25,5,15,50,27,23,54.0,12.98,31.15,-8.34,199.3,-22.82,4.18,12.98,3708272,13708272,37.08,59.2,1.89,ema_cross_down=50
EMA_8_21_V1.25_ATH5_VA20,ema_cross,EMA=8/21,1.25,5,20,48,26,22,54.2,13.55,32.13,-8.4,199.3,-22.82,4.33,13.55,3719111,13719111,37.19,60.2,1.89,ema_cross_down=48
EMA_8_21_V1.25_ATH5_VA30,ema_cross,EMA=8/21,1.25,5,30,43,22,21,51.2,7.78,23.44,-8.62,107.0,-22.82,2.76,7.78,1777655,11777655,17.78,51.7,1.69,ema_cross_down=43
EMA_8_21_V1.25_ATH7_VA15,ema_cross,EMA=8/21,1.25,7,15,54,28,26,51.9,11.95,30.93,-8.5,199.3,-22.82,3.75,11.95,3679639,13679639,36.8,58.0,1.71,ema_cross_down=54
EMA_8_21_V1.25_ATH7_VA20,ema_cross,EMA=8/21,1.25,7,20,52,27,25,51.9,12.44,31.87,-8.55,199.3,-22.82,3.86,12.44,3690455,13690455,36.9,58.8,1.71,ema_cross_down=52
EMA_8_21_V1.25_ATH7_VA30,ema_cross,EMA=8/21,1.25,7,30,47,23,24,48.9,7.04,23.51,-8.75,107.0,-22.82,2.49,7.04,1753054,11753054,17.53,50.9,-2.1,ema_cross_down=47
EMA_8_21_V1.25_ATH10_VA15,ema_cross,EMA=8/21,1.25,10,15,62,32,30,51.6,11.7,31.42,-9.34,199.3,-22.82,3.41,11.7,4218847,14218847,42.19,56.4,1.71,ema_cross_down=62
EMA_8_21_V1.25_ATH10_VA20,ema_cross,EMA=8/21,1.25,10,20,60,31,29,51.7,12.11,32.26,-9.42,199.3,-22.82,3.49,12.11,4230090,14230090,42.3,57.1,1.71,ema_cross_down=60
EMA_8_21_V1.25_ATH10_VA30,ema_cross,EMA=8/21,1.25,10,30,55,27,28,49.1,7.47,25.19,-9.62,107.0,-22.82,2.44,7.47,2216323,12216323,22.16,50.1,-2.1,ema_cross_down=55
EMA_8_21_V1.5_ATH3_VA15,ema_cross,EMA=8/21,1.5,3,15,43,22,21,51.2,9.77,26.97,-8.24,107.0,-22.82,3.31,9.77,2285255,12285255,22.85,54.1,1.69,ema_cross_down=43
EMA_8_21_V1.5_ATH3_VA20,ema_cross,EMA=8/21,1.5,3,20,41,20,21,48.8,9.61,28.34,-8.24,107.0,-22.82,3.16,9.61,2124487,12124487,21.24,53.2,-2.1,ema_cross_down=41
EMA_8_21_V1.5_ATH3_VA30,ema_cross,EMA=8/21,1.5,3,30,36,17,19,47.2,7.1,24.75,-8.7,107.0,-22.82,2.48,7.1,1324199,11324199,13.24,47.8,-3.07,ema_cross_down=36
EMA_8_21_V1.5_ATH5_VA15,ema_cross,EMA=8/21,1.5,5,15,46,24,22,52.2,9.47,25.86,-8.4,107.0,-22.82,3.24,9.47,2379862,12379862,23.8,54.8,1.71,ema_cross_down=46
EMA_8_21_V1.5_ATH5_VA20,ema_cross,EMA=8/21,1.5,5,20,44,22,22,50.0,9.3,27.01,-8.4,107.0,-22.82,3.11,9.3,2217855,12217855,22.18,54.0,-0.21,ema_cross_down=44
EMA_8_21_V1.5_ATH5_VA30,ema_cross,EMA=8/21,1.5,5,30,40,19,21,47.5,6.68,23.59,-8.62,107.0,-22.82,2.41,6.68,1389224,11389224,13.89,49.0,-3.07,ema_cross_down=40
EMA_8_21_V1.5_ATH7_VA15,ema_cross,EMA=8/21,1.5,7,15,49,25,24,51.0,8.95,25.83,-8.64,107.0,-22.82,3.0,8.95,2394354,12394354,23.94,54.4,1.69,ema_cross_down=49
EMA_8_21_V1.5_ATH7_VA20,ema_cross,EMA=8/21,1.5,7,20,46,23,23,50.0,9.35,26.93,-8.22,107.0,-22.82,3.15,9.35,2345228,12345228,23.45,54.0,-0.21,ema_cross_down=46
EMA_8_21_V1.5_ATH7_VA30,ema_cross,EMA=8/21,1.5,7,30,42,20,22,47.6,6.86,23.66,-8.42,107.0,-22.82,2.48,6.86,1507958,11507958,15.08,49.2,-3.07,ema_cross_down=42
EMA_8_21_V1.5_ATH10_VA15,ema_cross,EMA=8/21,1.5,10,15,58,29,29,50.0,8.83,27.07,-9.42,107.0,-22.82,2.76,8.83,2840959,12840959,28.41,52.7,-0.21,ema_cross_down=58
EMA_8_21_V1.5_ATH10_VA20,ema_cross,EMA=8/21,1.5,10,20,55,27,28,49.1,9.16,28.1,-9.1,107.0,-22.82,2.86,9.16,2790062,12790062,27.9,52.3,-2.1,ema_cross_down=55
EMA_8_21_V1.5_ATH10_VA30,ema_cross,EMA=8/21,1.5,10,30,51,24,27,47.1,7.09,25.53,-9.3,107.0,-22.82,2.37,7.09,1922623,11922623,19.23,48.2,-2.66,ema_cross_down=51
EMA_8_21_V2.0_ATH3_VA15,ema_cross,EMA=8/21,2.0,3,15,34,17,17,50.0,5.8,19.69,-8.09,84.38,-22.82,2.37,5.8,1013702,11013702,10.14,47.1,-0.21,ema_cross_down=34
EMA_8_21_V2.0_ATH3_VA20,ema_cross,EMA=8/21,2.0,3,20,32,15,17,46.9,4.97,19.61,-7.95,84.38,-22.82,2.12,4.97,807082,10807082,8.07,45.7,-2.92,ema_cross_down=32
EMA_8_21_V2.0_ATH3_VA30,ema_cross,EMA=8/21,2.0,3,30,29,14,15,48.3,5.67,20.85,-8.5,84.38,-22.82,2.22,5.67,835819,10835819,8.36,46.9,-2.1,ema_cross_down=29
EMA_8_21_V2.0_ATH5_VA15,ema_cross,EMA=8/21,2.0,5,15,38,19,19,50.0,5.49,19.06,-8.07,84.38,-22.82,2.31,5.49,1076944,11076944,10.77,48.4,-0.21,ema_cross_down=38
EMA_8_21_V2.0_ATH5_VA20,ema_cross,EMA=8/21,2.0,5,20,35,17,18,48.6,4.99,18.92,-8.17,84.38,-22.82,2.13,4.99,890305,10890305,8.9,47.3,-2.1,ema_cross_down=35
EMA_8_21_V2.0_ATH5_VA30,ema_cross,EMA=8/21,2.0,5,30,33,16,17,48.5,5.33,19.95,-8.43,84.38,-22.82,2.17,5.33,898039,10898039,8.98,48.5,-2.1,ema_cross_down=33
EMA_8_21_V2.0_ATH7_VA15,ema_cross,EMA=8/21,2.0,7,15,41,20,21,48.8,5.15,19.36,-8.37,84.38,-22.82,2.14,5.15,1089912,11089912,10.9,48.5,-2.1,ema_cross_down=41
EMA_8_21_V2.0_ATH7_VA20,ema_cross,EMA=8/21,2.0,7,20,37,18,19,48.6,5.28,19.26,-7.96,84.38,-22.82,2.23,5.28,1003838,11003838,10.04,47.7,-2.1,ema_cross_down=37
EMA_8_21_V2.0_ATH7_VA30,ema_cross,EMA=8/21,2.0,7,30,34,16,18,47.1,5.05,19.95,-8.19,84.38,-22.82,2.11,5.05,875019,10875019,8.75,48.6,-3.07,ema_cross_down=34
EMA_8_21_V2.0_ATH10_VA15,ema_cross,EMA=8/21,2.0,10,15,49,24,25,49.0,6.2,21.94,-8.91,95.39,-22.82,2.31,6.2,1599559,11599559,16.0,48.3,-2.1,ema_cross_down=49
EMA_8_21_V2.0_ATH10_VA20,ema_cross,EMA=8/21,2.0,10,20,45,22,23,48.9,6.4,22.1,-8.61,95.39,-22.82,2.39,6.4,1509530,11509530,15.1,47.6,-2.1,ema_cross_down=45
EMA_8_21_V2.0_ATH10_VA30,ema_cross,EMA=8/21,2.0,10,30,42,20,22,47.6,6.29,22.93,-8.84,95.39,-22.82,2.3,6.29,1374791,11374791,13.75,48.4,-2.38,ema_cross_down=42
EMA_8_21_V2.5_ATH3_VA15,ema_cross,EMA=8/21,2.5,3,15,27,15,12,55.6,7.62,20.85,-8.91,84.38,-22.82,2.83,7.62,1062707,11062707,10.63,50.5,1.73,ema_cross_down=27
EMA_8_21_V2.5_ATH3_VA20,ema_cross,EMA=8/21,2.5,3,20,25,14,11,56.0,7.65,20.85,-9.15,84.38,-22.82,2.8,7.65,982835,10982835,9.83,50.4,1.73,ema_cross_down=25
EMA_8_21_V2.5_ATH3_VA30,ema_cross,EMA=8/21,2.5,3,30,23,13,10,56.5,8.6,22.29,-9.19,84.38,-22.82,3.04,8.6,1019740,11019740,10.2,51.3,1.73,ema_cross_down=23
EMA_8_21_V2.5_ATH5_VA15,ema_cross,EMA=8/21,2.5,5,15,31,17,14,54.8,7.02,20.01,-8.76,84.38,-22.82,2.69,7.02,1126230,11126230,11.26,51.7,1.73,ema_cross_down=31
EMA_8_21_V2.5_ATH5_VA20,ema_cross,EMA=8/21,2.5,5,20,29,16,13,55.2,7.0,19.95,-8.95,84.38,-22.82,2.66,7.0,1045900,11045900,10.46,51.8,1.73,ema_cross_down=29
EMA_8_21_V2.5_ATH5_VA30,ema_cross,EMA=8/21,2.5,5,30,25,15,10,60.0,8.88,21.15,-9.53,84.38,-22.82,3.22,8.88,1151806,11151806,11.52,53.3,2.22,ema_cross_down=25
EMA_8_21_V2.5_ATH7_VA15,ema_cross,EMA=8/21,2.5,7,15,33,18,15,54.5,7.22,20.29,-8.46,84.38,-22.82,2.78,7.22,1242223,11242223,12.42,51.8,1.73,ema_cross_down=33
EMA_8_21_V2.5_ATH7_VA20,ema_cross,EMA=8/21,2.5,7,20,31,17,14,54.8,7.22,20.26,-8.61,84.38,-22.82,2.75,7.22,1161055,11161055,11.61,51.9,1.73,ema_cross_down=31
EMA_8_21_V2.5_ATH7_VA30,ema_cross,EMA=8/21,2.5,7,30,26,15,11,57.7,8.37,21.15,-9.05,84.38,-22.82,3.08,8.37,1128250,11128250,11.28,53.3,1.98,ema_cross_down=26
EMA_8_21_V2.5_ATH10_VA15,ema_cross,EMA=8/21,2.5,10,15,38,20,18,52.6,5.71,18.93,-8.97,84.38,-22.82,2.29,5.71,1122181,11122181,11.22,50.7,1.71,ema_cross_down=38
EMA_8_21_V2.5_ATH10_VA20,ema_cross,EMA=8/21,2.5,10,20,36,19,17,52.8,5.62,18.83,-9.13,84.38,-22.82,2.25,5.62,1041880,11041880,10.42,50.6,1.71,ema_cross_down=36
EMA_8_21_V2.5_ATH10_VA30,ema_cross,EMA=8/21,2.5,10,30,31,17,14,54.8,6.34,19.44,-9.58,84.38,-22.82,2.41,6.34,1009425,11009425,10.09,51.6,1.73,ema_cross_down=31
EMA_10_30_V1.0_ATH3_VA15,ema_cross,EMA=10/30,1.0,3,15,48,25,23,52.1,14.61,36.45,-9.14,197.43,-21.23,4.08,14.61,4050983,14050983,40.51,73.1,0.54,ema_cross_down=47; end_of_data=1
EMA_10_30_V1.0_ATH3_VA20,ema_cross,EMA=10/30,1.0,3,20,47,24,23,51.1,14.85,37.62,-8.9,197.43,-21.23,4.17,14.85,4029273,14029273,40.29,73.3,0.51,ema_cross_down=46; end_of_data=1
EMA_10_30_V1.0_ATH3_VA30,ema_cross,EMA=10/30,1.0,3,30,46,24,22,52.2,15.26,37.62,-9.12,197.43,-21.23,4.24,15.26,4058214,14058214,40.58,74.3,0.54,ema_cross_down=45; end_of_data=1
EMA_10_30_V1.0_ATH5_VA15,ema_cross,EMA=10/30,1.0,5,15,52,27,25,51.9,14.47,36.12,-8.91,197.43,-21.23,4.13,14.47,4411634,14411634,44.12,74.3,0.58,ema_cross_down=51; end_of_data=1
EMA_10_30_V1.0_ATH5_VA20,ema_cross,EMA=10/30,1.0,5,20,51,26,25,51.0,14.69,37.18,-8.7,197.43,-21.23,4.22,14.69,4389367,14389367,43.89,74.5,0.51,ema_cross_down=50; end_of_data=1
EMA_10_30_V1.0_ATH5_VA30,ema_cross,EMA=10/30,1.0,5,30,49,25,24,51.0,14.52,36.99,-8.89,197.43,-21.23,4.08,14.52,4123189,14123189,41.23,74.0,0.51,ema_cross_down=48; end_of_data=1
EMA_10_30_V1.0_ATH7_VA15,ema_cross,EMA=10/30,1.0,7,15,57,30,27,52.6,13.76,34.31,-9.07,197.43,-21.23,3.96,13.76,4639771,14639771,46.4,74.6,0.65,ema_cross_down=56; end_of_data=1
