label,exit_strategy,exit_params,vol_multiplier,ath_lookback,vol_avg_period,total_trades,winners,losers,win_rate,avg_return_pct,avg_winner_pct,avg_loser_pct,max_return_pct,max_loss_pct,profit_factor,expectancy,total_pnl,final_capital,total_return_pct,avg_hold_days,median_return_pct,exit_breakdown
ATR_10_3_V1.25_ATH7_VA15,atr_trail,"ATR=10,M=3.0",1.25,7,15,312,137,175,43.9,5.16,21.71,-7.79,252.21,-23.46,1.99,5.16,11868256,21868256,118.68,27.7,-2.3,atr_trail_stop=304; end_of_data=8
ATR_10_3_V1.25_ATH7_VA20,atr_trail,"ATR=10,M=3.0",1.25,7,20,308,134,174,43.5,4.89,21.42,-7.84,252.21,-23.46,1.91,4.89,10777487,20777487,107.77,27.3,-2.5,atr_trail_stop=300; end_of_data=8
ATR_10_3_V1.25_ATH7_VA30,atr_trail,"ATR=10,M=3.0",1.25,7,30,304,132,172,43.4,5.11,22.02,-7.86,252.21,-23.46,1.97,5.11,11261905,21261905,112.62,27.7,-2.5,atr_trail_stop=296; end_of_data=8
ATR_10_3_V1.25_ATH10_VA15,atr_trail,"ATR=10,M=3.0",1.25,10,15,388,173,215,44.6,6.04,23.71,-8.18,399.05,-23.46,2.09,6.04,20859850,30859850,208.6,27.9,-2.08,atr_trail_stop=379; end_of_data=9
ATR_10_3_V1.25_ATH10_VA20,atr_trail,"ATR=10,M=3.0",1.25,10,20,384,170,214,44.3,5.83,23.52,-8.22,399.05,-23.46,2.02,5.83,19320588,29320588,193.21,27.6,-2.24,atr_trail_stop=375; end_of_data=9
ATR_10_3_V1.25_ATH10_VA30,atr_trail,"ATR=10,M=3.0",1.25,10,30,380,168,212,44.2,5.99,23.94,-8.24,399.05,-23.46,2.07,5.99,19812715,29812715,198.13,27.9,-2.24,atr_trail_stop=371; end_of_data=9
ATR_10_3_V1.5_ATH3_VA15,atr_trail,"ATR=10,M=3.0",1.5,3,15,235,104,131,44.3,6.45,24.24,-7.67,252.21,-20.88,2.26,6.45,10889732,20889732,108.9,28.9,-2.33,atr_trail_stop=229; end_of_data=6
ATR_10_3_V1.5_ATH3_VA20,atr_trail,"ATR=10,M=3.0",1.5,3,20,233,100,133,42.9,5.85,23.89,-7.72,252.21,-20.88,2.08,5.85,9374226,19374226,93.74,28.2,-2.62,atr_trail_stop=227; end_of_data=6
ATR_10_3_V1.5_ATH3_VA30,atr_trail,"ATR=10,M=3.0",1.5,3,30,225,95,130,42.2,5.62,23.97,-7.79,252.21,-20.88,2.04,5.62,8450605,18450605,84.51,28.2,-2.8,atr_trail_stop=219; end_of_data=6
ATR_10_3_V1.5_ATH5_VA15,atr_trail,"ATR=10,M=3.0",1.5,5,15,262,113,149,43.1,5.72,23.39,-7.68,252.21,-20.88,2.11,5.72,10705254,20705254,107.05,28.1,-2.5,atr_trail_stop=256; end_of_data=6
ATR_10_3_V1.5_ATH5_VA20,atr_trail,"ATR=10,M=3.0",1.5,5,20,259,108,151,41.7,5.1,23.08,-7.76,252.21,-20.88,1.93,5.1,8962380,18962380,89.62,27.5,-2.8,atr_trail_stop=253; end_of_data=6
ATR_10_3_V1.5_ATH5_VA30,atr_trail,"ATR=10,M=3.0",1.5,5,30,254,105,149,41.3,5.11,23.49,-7.85,252.21,-20.88,1.92,5.11,8744792,18744792,87.45,27.6,-3.04,atr_trail_stop=248; end_of_data=6
ATR_10_3_V1.5_ATH7_VA15,atr_trail,"ATR=10,M=3.0",1.5,7,15,285,126,159,44.2,5.66,22.58,-7.74,252.21,-20.88,2.13,5.66,11920852,21920852,119.21,27.9,-2.2,atr_trail_stop=277; end_of_data=8
ATR_10_3_V1.5_ATH7_VA20,atr_trail,"ATR=10,M=3.0",1.5,7,20,280,121,159,43.2,5.14,22.27,-7.89,252.21,-20.88,1.96,5.14,10115277,20115277,101.15,27.4,-2.5,atr_trail_stop=272; end_of_data=8
ATR_10_3_V1.5_ATH7_VA30,atr_trail,"ATR=10,M=3.0",1.5,7,30,275,117,158,42.5,5.09,22.71,-7.95,252.21,-20.88,1.94,5.09,9724919,19724919,97.25,27.3,-2.64,atr_trail_stop=267; end_of_data=8
ATR_10_3_V1.5_ATH10_VA15,atr_trail,"ATR=10,M=3.0",1.5,10,15,355,157,198,44.2,6.47,24.95,-8.17,399.05,-21.58,2.19,6.47,20186062,30186062,201.86,28.0,-2.09,atr_trail_stop=346; end_of_data=9
ATR_10_3_V1.5_ATH10_VA20,atr_trail,"ATR=10,M=3.0",1.5,10,20,351,153,198,43.6,6.12,24.77,-8.29,399.05,-21.58,2.06,6.12,18020232,28020232,180.2,27.6,-2.33,atr_trail_stop=342; end_of_data=9
ATR_10_3_V1.5_ATH10_VA30,atr_trail,"ATR=10,M=3.0",1.5,10,30,343,146,197,42.6,6.07,25.51,-8.34,399.05,-21.58,2.04,6.07,17101255,27101255,171.01,27.6,-2.8,atr_trail_stop=334; end_of_data=9
ATR_10_3_V2.0_ATH3_VA15,atr_trail,"ATR=10,M=3.0",2.0,3,15,198,81,117,40.9,4.99,23.3,-7.69,252.21,-20.88,1.93,4.99,6104819,16104819,61.05,27.3,-3.04,atr_trail_stop=193; end_of_data=5
ATR_10_3_V2.0_ATH3_VA20,atr_trail,"ATR=10,M=3.0",2.0,3,20,195,82,113,42.1,5.1,22.86,-7.79,252.21,-20.88,1.96,5.1,6165799,16165799,61.66,27.0,-2.64,atr_trail_stop=190; end_of_data=5
ATR_10_3_V2.0_ATH3_VA30,atr_trail,"ATR=10,M=3.0",2.0,3,30,188,77,111,41.0,5.16,23.88,-7.83,252.21,-20.88,1.95,5.16,5963185,15963185,59.63,27.0,-3.04,atr_trail_stop=183; end_of_data=5
ATR_10_3_V2.0_ATH5_VA15,atr_trail,"ATR=10,M=3.0",2.0,5,15,222,88,134,39.6,4.39,22.84,-7.73,252.21,-20.88,1.8,4.39,5983450,15983450,59.83,26.6,-3.33,atr_trail_stop=217; end_of_data=5
ATR_10_3_V2.0_ATH5_VA20,atr_trail,"ATR=10,M=3.0",2.0,5,20,217,89,128,41.0,4.75,22.85,-7.84,252.21,-20.88,1.88,4.75,6444462,16444462,64.44,26.6,-2.8,atr_trail_stop=212; end_of_data=5
ATR_10_3_V2.0_ATH5_VA30,atr_trail,"ATR=10,M=3.0",2.0,5,30,209,84,125,40.2,4.61,23.13,-7.83,252.21,-20.88,1.85,4.61,5915913,15915913,59.16,26.7,-3.12,atr_trail_stop=204; end_of_data=5
ATR_10_3_V2.0_ATH7_VA15,atr_trail,"ATR=10,M=3.0",2.0,7,15,245,101,144,41.2,4.59,22.23,-7.78,252.21,-20.88,1.86,4.59,7220041,17220041,72.2,26.7,-2.75,atr_trail_stop=239; end_of_data=6
ATR_10_3_V2.0_ATH7_VA20,atr_trail,"ATR=10,M=3.0",2.0,7,20,240,102,138,42.5,4.9,22.26,-7.92,252.21,-20.88,1.92,4.9,7672118,17672118,76.72,26.6,-2.58,atr_trail_stop=234; end_of_data=6
ATR_10_3_V2.0_ATH7_VA30,atr_trail,"ATR=10,M=3.0",2.0,7,30,228,94,134,41.2,4.72,22.75,-7.92,252.21,-20.88,1.89,4.72,6822103,16822103,68.22,26.3,-2.77,atr_trail_stop=222; end_of_data=6
ATR_10_3_V2.0_ATH10_VA15,atr_trail,"ATR=10,M=3.0",2.0,10,15,308,130,178,42.2,6.0,25.32,-8.11,399.05,-21.58,2.07,6.0,14179646,24179646,141.8,27.0,-2.69,atr_trail_stop=301; end_of_data=7
ATR_10_3_V2.0_ATH10_VA20,atr_trail,"ATR=10,M=3.0",2.0,10,20,298,130,168,43.6,6.39,25.41,-8.34,399.05,-21.58,2.15,6.39,14853005,24853005,148.53,27.0,-2.3,atr_trail_stop=291; end_of_data=7
ATR_10_3_V2.0_ATH10_VA30,atr_trail,"ATR=10,M=3.0",2.0,10,30,284,120,164,42.3,6.33,26.31,-8.29,399.05,-21.58,2.15,6.33,13590323,23590323,135.9,26.8,-2.77,atr_trail_stop=277; end_of_data=7
ATR_10_3_V2.5_ATH3_VA15,atr_trail,"ATR=10,M=3.0",2.5,3,15,168,71,97,42.3,6.04,24.88,-7.74,252.21,-20.88,2.15,6.04,6341121,16341121,63.41,27.7,-2.58,atr_trail_stop=164; end_of_data=4
ATR_10_3_V2.5_ATH3_VA20,atr_trail,"ATR=10,M=3.0",2.5,3,20,163,70,93,42.9,5.98,24.53,-7.98,252.21,-20.88,2.1,5.98,6017097,16017097,60.17,27.9,-2.55,atr_trail_stop=160; end_of_data=3
ATR_10_3_V2.5_ATH3_VA30,atr_trail,"ATR=10,M=3.0",2.5,3,30,156,68,88,43.6,6.32,24.97,-8.1,252.21,-20.88,2.18,6.32,6102916,16102916,61.03,28.2,-2.2,atr_trail_stop=153; end_of_data=3
ATR_10_3_V2.5_ATH5_VA15,atr_trail,"ATR=10,M=3.0",2.5,5,15,190,77,113,40.5,5.01,23.79,-7.79,252.21,-20.88,1.93,5.01,5820326,15820326,58.2,26.9,-2.72,atr_trail_stop=186; end_of_data=4
ATR_10_3_V2.5_ATH5_VA20,atr_trail,"ATR=10,M=3.0",2.5,5,20,184,76,108,41.3,4.98,23.45,-8.02,252.21,-20.88,1.9,4.98,5553981,15553981,55.54,27.2,-2.63,atr_trail_stop=181; end_of_data=3
ATR_10_3_V2.5_ATH5_VA30,atr_trail,"ATR=10,M=3.0",2.5,5,30,175,75,100,42.9,5.64,24.03,-8.15,252.21,-20.88,2.04,5.64,6104762,16104762,61.05,27.7,-2.33,atr_trail_stop=172; end_of_data=3
ATR_10_3_V2.5_ATH7_VA15,atr_trail,"ATR=10,M=3.0",2.5,7,15,209,89,120,42.6,5.23,22.96,-7.92,252.21,-20.88,1.99,5.23,6962109,16962109,69.62,27.1,-2.33,atr_trail_stop=204; end_of_data=5
ATR_10_3_V2.5_ATH7_VA20,atr_trail,"ATR=10,M=3.0",2.5,7,20,204,88,116,43.1,5.16,22.66,-8.12,252.21,-20.88,1.95,5.16,6625771,16625771,66.26,27.2,-2.3,atr_trail_stop=200; end_of_data=4
ATR_10_3_V2.5_ATH7_VA30,atr_trail,"ATR=10,M=3.0",2.5,7,30,191,84,107,44.0,5.7,23.49,-8.27,252.21,-20.88,2.07,5.7,6930677,16930677,69.31,27.3,-2.2,atr_trail_stop=187; end_of_data=4
ATR_10_3_V2.5_ATH10_VA15,atr_trail,"ATR=10,M=3.0",2.5,10,15,259,116,143,44.8,6.68,25.19,-8.34,399.05,-21.58,2.23,6.68,12866464,22866464,128.66,27.6,-1.98,atr_trail_stop=253; end_of_data=6
ATR_10_3_V2.5_ATH10_VA20,atr_trail,"ATR=10,M=3.0",2.5,10,20,249,113,136,45.4,6.77,25.25,-8.59,399.05,-21.58,2.22,6.77,12373321,22373321,123.73,27.8,-2.07,atr_trail_stop=244; end_of_data=5
ATR_10_3_V2.5_ATH10_VA30,atr_trail,"ATR=10,M=3.0",2.5,10,30,233,107,126,45.9,7.35,26.34,-8.77,399.05,-21.58,2.34,7.35,12688808,22688808,126.89,27.9,-1.98,atr_trail_stop=228; end_of_data=5
TRAIL_8PCT_V1.0_ATH3_VA15,trailing_sl,Trail=8%,1.0,3,15,272,120,152,44.1,0.35,6.12,-4.2,36.37,-8.0,1.14,0.35,476473,10476473,4.76,8.3,-0.83,end_of_data=2; trailing_sl=270
TRAIL_8PCT_V1.0_ATH3_VA20,trailing_sl,Trail=8%,1.0,3,20,273,119,154,43.6,0.39,6.28,-4.17,36.37,-8.0,1.16,0.39,525182,10525183,5.25,8.4,-0.89,end_of_data=2; trailing_sl=271
TRAIL_8PCT_V1.0_ATH3_VA30,trailing_sl,Trail=8%,1.0,3,30,266,115,151,43.2,0.29,6.16,-4.19,36.37,-8.0,1.12,0.29,375212,10375212,3.75,8.4,-1.0,end_of_data=2; trailing_sl=264
TRAIL_8PCT_V1.0_ATH5_VA15,trailing_sl,Trail=8%,1.0,5,15,304,134,170,44.1,0.35,6.12,-4.19,36.37,-8.0,1.14,0.35,529767,10529767,5.3,8.2,-0.98,end_of_data=2; trailing_sl=302
TRAIL_8PCT_V1.0_ATH5_VA20,trailing_sl,Trail=8%,1.0,5,20,303,132,171,43.6,0.37,6.25,-4.18,36.37,-8.0,1.15,0.37,556677,10556677,5.57,8.2,-1.02,end_of_data=2; trailing_sl=301
TRAIL_8PCT_V1.0_ATH5_VA30,trailing_sl,Trail=8%,1.0,5,30,297,128,169,43.1,0.28,6.2,-4.2,36.37,-8.0,1.11,0.28,412955,10412955,4.13,8.2,-1.06,end_of_data=2; trailing_sl=295
TRAIL_8PCT_V1.0_ATH7_VA15,trailing_sl,Trail=8%,1.0,7,15,336,149,187,44.3,0.44,6.33,-4.26,42.6,-8.0,1.18,0.44,742300,10742300,7.42,9.1,-1.04,end_of_data=2; trailing_sl=334
TRAIL_8PCT_V1.0_ATH7_VA20,trailing_sl,Trail=8%,1.0,7,20,335,147,188,43.9,0.45,6.46,-4.24,42.6,-8.0,1.18,0.45,769753,10769753,7.7,9.2,-1.05,end_of_data=2; trailing_sl=333
TRAIL_8PCT_V1.0_ATH7_VA30,trailing_sl,Trail=8%,1.0,7,30,330,143,187,43.3,0.38,6.42,-4.24,42.6,-8.0,1.15,0.38,620115,10620115,6.2,9.1,-1.06,end_of_data=2; trailing_sl=328
TRAIL_8PCT_V1.0_ATH10_VA15,trailing_sl,Trail=8%,1.0,10,15,420,194,226,46.2,2.82,11.04,-4.24,654.88,-8.0,2.15,2.82,7220639,17220638,72.21,11.0,-0.72,end_of_data=2; trailing_sl=418
TRAIL_8PCT_V1.0_ATH10_VA20,trailing_sl,Trail=8%,1.0,10,20,418,193,225,46.2,2.95,11.31,-4.23,654.88,-8.0,2.2,2.95,7641733,17641733,76.42,11.1,-0.72,end_of_data=2; trailing_sl=416
TRAIL_8PCT_V1.0_ATH10_VA30,trailing_sl,Trail=8%,1.0,10,30,413,189,224,45.8,2.89,11.32,-4.23,654.88,-8.0,2.17,2.89,7296289,17296289,72.96,11.2,-0.75,end_of_data=2; trailing_sl=411
TRAIL_8PCT_V1.25_ATH3_VA15,trailing_sl,Trail=8%,1.25,3,15,255,113,142,44.3,0.36,6.1,-4.22,36.37,-8.0,1.15,0.36,451663,10451663,4.52,7.9,-0.77,end_of_data=2; trailing_sl=253
TRAIL_8PCT_V1.25_ATH3_VA20,trailing_sl,Trail=8%,1.25,3,20,250,109,141,43.6,0.3,6.17,-4.24,36.37,-8.0,1.12,0.3,363535,10363535,3.64,7.9,-0.92,end_of_data=2; trailing_sl=248
TRAIL_8PCT_V1.25_ATH3_VA30,trailing_sl,Trail=8%,1.25,3,30,247,106,141,42.9,0.09,5.84,-4.24,25.92,-8.0,1.03,0.09,95744,10095744,0.96,7.6,-1.06,end_of_data=2; trailing_sl=245
TRAIL_8PCT_V1.25_ATH5_VA15,trailing_sl,Trail=8%,1.25,5,15,286,126,160,44.1,0.33,6.09,-4.21,36.37,-8.0,1.13,0.33,462584,10462584,4.63,7.8,-0.98,end_of_data=2; trailing_sl=284
TRAIL_8PCT_V1.25_ATH5_VA20,trailing_sl,Trail=8%,1.25,5,20,281,122,159,43.4,0.26,6.15,-4.25,36.37,-8.0,1.1,0.26,363750,10363750,3.64,7.8,-1.05,end_of_data=2; trailing_sl=279
TRAIL_8PCT_V1.25_ATH5_VA30,trailing_sl,Trail=8%,1.25,5,30,278,119,159,42.8,0.1,5.92,-4.25,25.92,-8.0,1.04,0.1,132471,10132471,1.32,7.5,-1.08,end_of_data=2; trailing_sl=276
TRAIL_8PCT_V1.25_ATH7_VA15,trailing_sl,Trail=8%,1.25,7,15,312,138,174,44.2,0.29,6.05,-4.28,36.37,-8.0,1.11,0.29,442804,10442804,4.43,8.5,-0.98,end_of_data=2; trailing_sl=310
TRAIL_8PCT_V1.25_ATH7_VA20,trailing_sl,Trail=8%,1.25,7,20,308,134,174,43.5,0.22,6.1,-4.31,36.37,-8.0,1.08,0.22,327614,10327614,3.28,8.5,-1.06,end_of_data=2; trailing_sl=306
TRAIL_8PCT_V1.25_ATH7_VA30,trailing_sl,Trail=8%,1.25,7,30,304,131,173,43.1,0.08,5.89,-4.32,25.92,-8.0,1.03,0.08,113315,10113315,1.13,8.3,-1.08,end_of_data=2; trailing_sl=302
TRAIL_8PCT_V1.25_ATH10_VA15,trailing_sl,Trail=8%,1.25,10,15,388,179,209,46.1,2.89,11.2,-4.22,654.88,-8.0,2.18,2.89,6715512,16715512,67.16,10.6,-0.7,end_of_data=2; trailing_sl=386
TRAIL_8PCT_V1.25_ATH10_VA20,trailing_sl,Trail=8%,1.25,10,20,384,175,209,45.6,2.87,11.35,-4.24,654.88,-8.0,2.15,2.87,6531131,16531131,65.31,10.6,-0.74,end_of_data=2; trailing_sl=382
TRAIL_8PCT_V1.25_ATH10_VA30,trailing_sl,Trail=8%,1.25,10,30,380,172,208,45.3,2.75,11.22,-4.25,654.88,-8.0,2.1,2.75,6094752,16094752,60.95,10.6,-0.76,end_of_data=2; trailing_sl=378
TRAIL_8PCT_V1.5_ATH3_VA15,trailing_sl,Trail=8%,1.5,3,15,235,107,128,45.5,0.36,5.84,-4.22,25.92,-8.0,1.15,0.36,417151,10417151,4.17,7.7,-0.71,end_of_data=2; trailing_sl=233
TRAIL_8PCT_V1.5_ATH3_VA20,trailing_sl,Trail=8%,1.5,3,20,233,103,130,44.2,0.23,5.89,-4.26,25.92,-8.0,1.09,0.23,254926,10254926,2.55,7.6,-0.94,end_of_data=2; trailing_sl=231
TRAIL_8PCT_V1.5_ATH3_VA30,trailing_sl,Trail=8%,1.5,3,30,225,96,129,42.7,0.03,5.94,-4.36,25.92,-8.0,1.01,0.03,27231,10027231,0.27,7.5,-1.09,end_of_data=2; trailing_sl=223
TRAIL_8PCT_V1.5_ATH5_VA15,trailing_sl,Trail=8%,1.5,5,15,262,117,145,44.7,0.31,5.87,-4.18,25.92,-8.0,1.13,0.31,397927,10397927,3.98,7.6,-0.92,end_of_data=2; trailing_sl=260
TRAIL_8PCT_V1.5_ATH5_VA20,trailing_sl,Trail=8%,1.5,5,20,259,112,147,43.2,0.17,5.93,-4.22,25.92,-8.0,1.07,0.17,213600,10213600,2.14,7.5,-1.06,end_of_data=2; trailing_sl=257
TRAIL_8PCT_V1.5_ATH5_VA30,trailing_sl,Trail=8%,1.5,5,30,254,107,147,42.1,0.03,5.99,-4.31,25.92,-8.0,1.01,0.03,27635,10027635,0.28,7.5,-1.11,end_of_data=2; trailing_sl=252
TRAIL_8PCT_V1.5_ATH7_VA15,trailing_sl,Trail=8%,1.5,7,15,285,127,158,44.6,0.25,5.87,-4.26,25.92,-8.0,1.1,0.25,350574,10350575,3.51,8.4,-0.94,end_of_data=2; trailing_sl=283
TRAIL_8PCT_V1.5_ATH7_VA20,trailing_sl,Trail=8%,1.5,7,20,280,121,159,43.2,0.14,5.96,-4.3,25.92,-8.0,1.05,0.14,181416,10181416,1.81,8.4,-1.08,end_of_data=2; trailing_sl=278
TRAIL_8PCT_V1.5_ATH7_VA30,trailing_sl,Trail=8%,1.5,7,30,275,115,160,41.8,-0.01,6.04,-4.37,25.92,-8.0,0.99,-0.01,-33344,9966656,-0.33,8.4,-1.2,end_of_data=2; trailing_sl=273
TRAIL_8PCT_V1.5_ATH10_VA15,trailing_sl,Trail=8%,1.5,10,15,355,162,193,45.6,2.94,11.44,-4.19,654.88,-8.0,2.2,2.94,6083474,16083474,60.83,10.4,-0.73,end_of_data=2; trailing_sl=353
TRAIL_8PCT_V1.5_ATH10_VA20,trailing_sl,Trail=8%,1.5,10,20,351,157,194,44.7,2.9,11.68,-4.22,654.88,-8.0,2.14,2.9,5854595,15854595,58.55,10.4,-0.94,end_of_data=2; trailing_sl=349
TRAIL_8PCT_V1.5_ATH10_VA30,trailing_sl,Trail=8%,1.5,10,30,343,149,194,43.4,2.74,11.89,-4.29,654.88,-8.0,2.04,2.74,5255083,15255083,52.55,10.5,-1.06,end_of_data=2; trailing_sl=341
TRAIL_8PCT_V2.0_ATH3_VA15,trailing_sl,Trail=8%,2.0,3,15,198,87,111,43.9,0.34,6.15,-4.22,25.92,-8.0,1.14,0.34,327825,10327825,3.28,7.1,-1.0,end_of_data=2; trailing_sl=196
TRAIL_8PCT_V2.0_ATH3_VA20,trailing_sl,Trail=8%,2.0,3,20,195,89,106,45.6,0.52,6.17,-4.22,25.92,-8.0,1.22,0.52,509154,10509154,5.09,7.1,-0.68,end_of_data=2; trailing_sl=193
TRAIL_8PCT_V2.0_ATH3_VA30,trailing_sl,Trail=8%,2.0,3,30,188,84,104,44.7,0.45,6.25,-4.24,25.92,-8.0,1.18,0.45,421181,10421181,4.21,7.0,-0.8,end_of_data=2; trailing_sl=186
TRAIL_8PCT_V2.0_ATH5_VA15,trailing_sl,Trail=8%,2.0,5,15,222,98,124,44.1,0.37,6.17,-4.21,25.92,-8.0,1.15,0.37,409449,10409449,4.09,7.2,-1.06,end_of_data=2; trailing_sl=220
TRAIL_8PCT_V2.0_ATH5_VA20,trailing_sl,Trail=8%,2.0,5,20,217,98,119,45.2,0.52,6.24,-4.19,25.92,-8.0,1.22,0.52,571908,10571908,5.72,7.2,-0.71,end_of_data=2; trailing_sl=215
TRAIL_8PCT_V2.0_ATH5_VA30,trailing_sl,Trail=8%,2.0,5,30,209,93,116,44.5,0.45,6.23,-4.18,25.92,-8.0,1.19,0.45,475959,10475959,4.76,7.2,-0.89,end_of_data=2; trailing_sl=207
TRAIL_8PCT_V2.0_ATH7_VA15,trailing_sl,Trail=8%,2.0,7,15,245,107,138,43.7,0.29,6.19,-4.29,25.92,-8.0,1.12,0.29,351267,10351267,3.51,8.3,-1.09,end_of_data=2; trailing_sl=243
TRAIL_8PCT_V2.0_ATH7_VA20,trailing_sl,Trail=8%,2.0,7,20,240,108,132,45.0,0.45,6.22,-4.27,25.92,-8.0,1.19,0.45,544668,10544668,5.45,8.3,-0.8,end_of_data=2; trailing_sl=238
TRAIL_8PCT_V2.0_ATH7_VA30,trailing_sl,Trail=8%,2.0,7,30,228,100,128,43.9,0.39,6.3,-4.23,25.92,-8.0,1.16,0.39,444119,10444119,4.44,8.2,-0.99,end_of_data=2; trailing_sl=226
TRAIL_8PCT_V2.0_ATH10_VA15,trailing_sl,Trail=8%,2.0,10,15,308,140,168,45.5,3.39,12.49,-4.2,654.88,-8.0,2.38,3.39,6070695,16070695,60.71,10.7,-0.92,end_of_data=2; trailing_sl=306
TRAIL_8PCT_V2.0_ATH10_VA20,trailing_sl,Trail=8%,2.0,10,20,298,139,159,46.6,3.6,12.46,-4.16,654.88,-8.0,2.51,3.6,6303051,16303051,63.03,10.1,-0.51,end_of_data=2; trailing_sl=296
TRAIL_8PCT_V2.0_ATH10_VA30,trailing_sl,Trail=8%,2.0,10,30,284,131,153,46.1,3.67,12.82,-4.16,654.88,-8.0,2.54,3.67,6078049,16078049,60.78,10.1,-0.67,end_of_data=2; trailing_sl=282
TRAIL_8PCT_V2.5_ATH3_VA15,trailing_sl,Trail=8%,2.5,3,15,168,75,93,44.6,0.41,6.21,-4.26,25.92,-8.0,1.17,0.41,343875,10343875,3.44,7.3,-0.8,end_of_data=2; trailing_sl=166
TRAIL_8PCT_V2.5_ATH3_VA20,trailing_sl,Trail=8%,2.5,3,20,163,74,89,45.4,0.52,6.3,-4.29,25.92,-8.0,1.21,0.52,423304,10423304,4.23,7.3,-0.71,end_of_data=1; trailing_sl=162
TRAIL_8PCT_V2.5_ATH3_VA30,trailing_sl,Trail=8%,2.5,3,30,156,70,86,44.9,0.52,6.42,-4.28,25.92,-8.0,1.21,0.52,407268,10407268,4.07,6.7,-0.8,end_of_data=1; trailing_sl=155
TRAIL_8PCT_V2.5_ATH5_VA15,trailing_sl,Trail=8%,2.5,5,15,190,85,105,44.7,0.39,6.14,-4.26,25.92,-8.0,1.16,0.39,370936,10370936,3.71,7.4,-0.92,end_of_data=2; trailing_sl=188
TRAIL_8PCT_V2.5_ATH5_VA20,trailing_sl,Trail=8%,2.5,5,20,184,83,101,45.1,0.48,6.28,-4.28,25.92,-8.0,1.2,0.48,441100,10441100,4.41,7.5,-0.92,end_of_data=1; trailing_sl=183
TRAIL_8PCT_V2.5_ATH5_VA30,trailing_sl,Trail=8%,2.5,5,30,175,78,97,44.6,0.52,6.43,-4.23,25.92,-8.0,1.21,0.52,454064,10454064,4.54,6.9,-0.89,end_of_data=1; trailing_sl=174
TRAIL_8PCT_V2.5_ATH7_VA15,trailing_sl,Trail=8%,2.5,7,15,209,93,116,44.5,0.33,6.09,-4.28,25.92,-8.0,1.13,0.33,343537,10343537,3.44,8.6,-0.94,end_of_data=2; trailing_sl=207
TRAIL_8PCT_V2.5_ATH7_VA20,trailing_sl,Trail=8%,2.5,7,20,204,92,112,45.1,0.42,6.16,-4.3,25.92,-8.0,1.17,0.42,422963,10422963,4.23,8.7,-0.92,end_of_data=1; trailing_sl=203
TRAIL_8PCT_V2.5_ATH7_VA30,trailing_sl,Trail=8%,2.5,7,30,191,84,107,44.0,0.45,6.41,-4.23,25.92,-8.0,1.19,0.45,431063,10431063,4.31,8.1,-0.94,end_of_data=1; trailing_sl=190
TRAIL_8PCT_V2.5_ATH10_VA15,trailing_sl,Trail=8%,2.5,10,15,259,120,139,46.3,3.96,13.39,-4.19,654.88,-8.0,2.63,3.96,5929980,15929980,59.3,11.4,-0.66,end_of_data=2; trailing_sl=257
TRAIL_8PCT_V2.5_ATH10_VA20,trailing_sl,Trail=8%,2.5,10,20,249,116,133,46.6,4.1,13.58,-4.17,654.88,-8.0,2.69,4.1,5894562,15894562,58.95,10.6,-0.68,end_of_data=1; trailing_sl=248
TRAIL_8PCT_V2.5_ATH10_VA30,trailing_sl,Trail=8%,2.5,10,30,233,107,126,45.9,4.33,14.3,-4.13,654.88,-8.0,2.81,4.33,5806704,15806704,58.07,10.5,-0.68,end_of_data=1; trailing_sl=232
ST_14_2_V1.0_ATH3_VA15,supertrend,"ATR=14,M=2.0",1.0,3,15,272,129,143,47.4,23.39,72.75,-21.15,658.26,-39.36,2.56,23.39,182105856,192105856,1821.06,304.2,-1.03,end_of_data=46; hard_stop_30=72; supertrend_flip=154
ST_14_2_V1.0_ATH3_VA20,supertrend,"ATR=14,M=2.0",1.0,3,20,273,130,143,47.6,23.73,72.83,-20.9,658.26,-39.36,2.62,23.73,193684506,203684506,1936.85,302.8,-0.94,end_of_data=47; hard_stop_30=71; supertrend_flip=155
ST_14_2_V1.0_ATH3_VA30,supertrend,"ATR=14,M=2.0",1.0,3,30,266,126,140,47.4,23.82,73.94,-21.29,658.26,-39.36,2.64,23.82,179842410,189842410,1798.42,306.1,-0.98,end_of_data=46; hard_stop_30=71; supertrend_flip=149
ST_14_2_V1.0_ATH5_VA15,supertrend,"ATR=14,M=2.0",1.0,5,15,304,140,164,46.1,22.65,74.09,-21.27,658.26,-39.36,2.48,22.65,231494016,241494016,2314.94,300.9,-1.94,end_of_data=55; hard_stop_30=80; supertrend_flip=169
ST_14_2_V1.0_ATH5_VA20,supertrend,"ATR=14,M=2.0",1.0,5,20,303,140,163,46.2,23.02,74.31,-21.04,658.26,-39.36,2.5,23.02,242581060,252581060,2425.81,300.6,-1.83,end_of_data=54; hard_stop_30=79; supertrend_flip=170
ST_14_2_V1.0_ATH5_VA30,supertrend,"ATR=14,M=2.0",1.0,5,30,297,136,161,45.8,22.89,75.18,-21.27,658.26,-39.36,2.49,22.89,221602869,231602869,2216.03,303.7,-1.92,end_of_data=54; hard_stop_30=79; supertrend_flip=164
ST_14_2_V1.0_ATH7_VA15,supertrend,"ATR=14,M=2.0",1.0,7,15,336,156,180,46.4,18.58,64.14,-20.91,503.08,-39.36,2.39,18.58,175201412,185201412,1752.01,294.1,-1.59,end_of_data=61; hard_stop_30=85; supertrend_flip=190
