,mq,kc6,combined,nifty
2011-06-01,8174336.8521396555,4298176.931568699,12472513.783708354,10753960.679518992
2011-06-02,8116922.102140451,4299001.239473384,12415923.341613835,10755869.440732963
2011-06-03,8138228.872141247,4299825.705464516,12438054.577605762,10673792.708532164
2011-06-06,8148079.402143635,4300650.329572413,12448729.731716048,10711967.932811607
2011-06-07,8179919.352144431,4301475.1118274,12481394.46397183,10757778.201946937
2011-06-08,8202361.382145226,4302300.052259805,12504661.43440503,10687154.037029969
2011-06-09,8164727.932146025,4303125.150899964,12467853.08304599,10732964.306165298
2011-06-10,8147025.292146821,4303950.407778219,12450975.699925039,10660431.38003436
2011-06-13,8133698.7421492115,4304775.822924917,12438474.565074127,10708150.41038366
2011-06-14,8194290.392150011,4305601.396370409,12499891.78852042,10662340.14124833
2011-06-15,8196380.082150806,4306427.128145056,12502807.210295862,10526818.095056307
2011-06-16,8190636.512151604,4307253.018279221,12497889.530430824,10425653.750715785
2011-06-17,8122880.242152402,4307431.131711627,12430311.373864029,10452376.407711394
2011-06-20,8015327.072154798,4292072.48740377,12307399.559558567,10253865.241458293
2011-06-21,8042522.742129511,4317347.375298615,12359870.117428126,10292040.465737738
2011-06-22,8019683.982130309,4320928.503170138,12340612.485300448,10290131.704523765
2011-06-23,8018854.752131108,4321757.174389925,12340611.926521033,10351212.063370872
2011-06-24,8125119.322131908,4322586.004532958,12447705.326664865,10618438.633326972
2011-06-27,8167373.272134303,4323414.993629718,12490788.26576402,10687154.037029969
2011-06-28,8210245.792135105,4324244.141710688,12534489.933845792,10773048.291658713
2011-06-29,8281224.222135903,4325073.448806359,12606297.670942262,10824584.84443596
2011-06-30,8307028.752136703,4325902.914947227,12632931.66708393,10878030.15842718
2011-07-01,8365975.792137503,4326732.540163792,12692708.332301294,10902844.054208817
2011-07-04,8384157.472139902,4327562.324486563,12711719.796626465,10923840.427562512
2011-07-05,8361190.752140702,4328392.267946053,12689583.020086754,10927657.949990457
2011-07-06,8362744.772141502,4329222.370572783,12691967.142714284,10916205.382706624
2011-07-07,8446677.692142304,4330052.632397276,12776730.32453958,11066997.518610422
2011-07-08,8366058.232143104,4330883.053450065,12696941.285593169,10963924.413055925
2011-07-11,8381993.142145507,4331713.633761685,12713706.775907192,10887573.964497041
2011-07-12,8349670.382146306,4332544.373362681,12682214.755508987,10794044.665012406
2011-07-13,8435522.38214711,4333375.2722836,12768897.65443071,10849398.7402176
2011-07-14,8474748.552147914,4334206.330554997,12808954.88270291,10870395.113571292
2011-07-15,8537827.232148713,4335037.548207432,12872864.780356145,10839854.934147736
2011-07-18,8566271.13215112,4335868.925271472,12902140.057422591,10872303.874785265
2011-07-19,8581847.052151918,4336700.461777689,12918547.513929607,10973468.219125789
2011-07-20,8579084.962152721,4337532.15775666,12916617.119909381,10763504.485588852
2011-07-21,8628740.772153527,4338364.01323897,12967104.785392497,10773048.291658713
2011-07-22,8721546.542154327,4339196.028255208,13060742.570409536,10908570.337850735
2011-07-25,8710061.292156735,4340028.20283597,13050089.494992705,10956289.368200038
2011-07-26,8690734.352157539,4340860.537011856,13031594.889169395,10797862.18744035
2011-07-27,8696298.502158342,4341693.030813475,13037991.532971818,10752051.918305019
2011-07-28,8647682.982159147,4342525.68427144,12990208.666430587,10723420.500095438
2011-07-29,8602165.28215995,4342705.256298358,12944870.538458308,10759686.963160908
2011-08-01,8605392.350196514,4350749.236613264,12956141.586809779,10784500.858942546
2011-08-02,8561814.680197317,4350322.560702478,12912137.240899794,10614621.110899027
2011-08-03,8479401.940198122,4338836.928593571,12818238.868791692,10570719.602977667
2011-08-04,8405839.520198926,4351394.64796357,12757234.168162497,10418018.705859898
2011-08-05,8359672.390199729,4351574.586739681,12711246.97693941,10177514.79289941
2011-08-08,8307764.580202145,4329636.201478734,12637400.781680878,10000000.0
2011-08-09,8266790.230202949,4330466.542668059,12597256.772871006,9912196.984157283
2011-08-10,8392989.347906994,4331297.043100899,12724286.391007893,10101164.344340524
2011-08-11,8400654.277907798,4332127.702807795,12732781.980715593,10034357.701851496
2011-08-12,8437564.017908607,4332958.521819293,12770522.5397279,9916014.506585227
2011-08-16,8459679.207911827,4333789.500165943,12793468.70807777,9849207.864096202
2011-08-17,8452447.637912635,4334620.637878303,12787068.275790937,9895018.133231534
2011-08-18,8397146.54791344,4335451.934986938,12732598.482900377,9664058.026340906
2011-08-19,8351497.622650212,4336283.391522415,12687781.014172627,9484634.472227523
2011-08-22,8404891.682652632,4337115.007515309,12742006.690167941,9580072.532926131
2011-08-23,8458385.320860276,4337946.782996203,12796332.103856478,9681236.877266653
2011-08-24,8471024.460861083,4338778.717995682,12809803.178856764,9570528.72685627
2011-08-25,8442207.290861888,4339610.812544338,12781818.103406226,9480816.94979958
2011-08-26,8316991.730862695,4340443.066672772,12657434.797535468,9301393.3956862
2011-08-29,8406897.864182012,4341275.480411586,12748173.3445936,9641152.891773239
2011-08-30,8485419.804182818,4342108.053791392,12827527.857974209,9677419.35483871
2011-09-02,8532447.644185245,4342940.7868428035,12875388.43102805,9822485.207100593
2011-09-05,8540369.02418767,4343773.679596445,12884142.703784114,9759496.087039512
2011-09-06,8537036.17418848,4344606.7320829425,12881642.906271422,9853025.386524146
2011-09-07,8583746.644189289,4345439.944332931,12929186.58852222,9950372.208436726
2011-09-08,8554267.394190097,4346273.31637705,12900540.710567147,9980912.387860278
2011-09-09,8534961.464190904,4347106.848245945,12882068.312436849,9835846.535598397
2011-09-12,8450278.184193337,4347940.539970266,12798218.724163603,9639244.130559267
2011-09-13,8483944.594194146,4348774.391580671,12832718.985774817,9641152.891773239
2011-09-14,8476834.714194955,4349608.403107824,12826443.11730278,9711777.056690209
2011-09-15,8501256.794195766,4350442.574582392,12851699.368778158,9790036.266463066
2011-09-16,8524645.564196575,4351276.906035052,12875922.470231626,9811032.639816757
2011-09-19,8509764.124199009,4352111.397496483,12861875.52169549,9688871.922122542
2011-09-20,8567312.72419982,4352946.048997373,12920258.773197193,9929375.835083032
2011-09-21,8586252.664200632,4353780.860568414,12940033.524769045,9916014.506585227
2011-09-22,8443562.85420144,4354615.832240304,12798178.686441744,9587707.577782018
2011-09-23,8386852.474202254,4354795.904218756,12741648.378421009,9497995.800725328
2011-09-26,8283193.3042046875,4341313.187152302,12624506.49135699,9427371.63580836
2011-09-27,8370676.8242055,4349450.6347224405,12720127.45892794,9620156.518419545
2011-09-28,8327406.624206313,4328973.710535949,12656380.334742263,9580072.532926131
2011-09-29,8332216.624207123,4331257.573676022,12663474.197883144,9698415.728192404
2011-09-30,8328698.9042079365,4325670.653861385,12654369.558069322,9551441.114716548
2011-10-03,8289426.860981498,4313050.95264568,12602477.813627178,9444550.486734109
2011-10-04,8219815.180982312,4313878.113102352,12533693.294084664,9303302.156900171
2011-10-05,8185287.760983126,4314705.432192536,12499993.193175662,9265126.932620728
2011-10-07,8242530.640984751,4315532.909946655,12558063.550931405,9505630.845581217
2011-10-10,8312905.960987193,4316360.546395138,12629266.50738233,9658331.74269899
2011-10-11,8322191.210988007,4317188.34156842,12639379.552556425,9612521.473563656
2011-10-12,8378045.840988819,4318016.29549694,12696062.13648576,9870204.237449896
2011-10-13,8365587.850989634,4318844.408211145,12684432.259200778,9881656.804733729
2011-10-14,8365711.440990449,4319672.679741487,12685384.120731935,9979003.626646306
2011-10-17,8363869.050992894,4320501.110118424,12684370.161111318,9898835.655659476
2011-10-18,8317445.150993709,4321329.699372419,12638774.850366129,9793853.78889101
2011-10-19,8360225.090994522,4322158.447533943,12682383.538528465,9963733.53693453
2011-10-20,8314727.720995337,4322987.35463347,12637715.075628806,9895018.133231534
2011-10-21,8269187.210996152,4323816.420701482,12593003.631697634,9822485.207100593
2011-10-24,8288408.8409986,4324645.645768466,12613054.486767067,9856842.90895209
2011-10-25,8300053.980999417,4324824.478420424,12624878.459419841,10038175.224279445
2011-10-26,8300053.9810002325,4325571.097215737,12625625.07821597,10043901.507921359
2011-10-28,8395122.481001863,4338493.0991982175,12733615.58020008,10404657.377362093
2011-10-31,8423890.141004315,4351788.033355958,12775678.174360272,10284405.420881849
2011-11-01,8399396.35100513,4352622.622841807,12752018.973846937,10146974.613475854
2011-11-02,8400899.251005948,4353457.3723859135,12754356.623391861,10160335.94197366
2011-11-03,8422289.151006762,4354292.282018974,12776581.433025736,10173697.270471463
2011-11-04,8492810.701007582,4355127.351771691,12847938.052779272,10213781.255964877
2011-11-08,8490661.221010853,4355962.58167477,12846623.802685622,10250047.71903035
2011-11-09,8425120.42101167,4356797.971758927,12781918.392770596,10120251.956480244
2011-11-11,8400082.861013306,4357633.522054881,12757716.383068187,10034357.701851496
2011-11-14,8378448.401015762,4358469.232593358,12736917.63360912,9971368.58179042
2011-11-15,8244315.09101658,4357338.480752138,12601653.57176872,9851116.625310173
2011-11-16,8184357.537347653,4334885.417076048,12519242.954423701,9748043.519755678
2011-11-17,8088115.444719307,4324761.167177132,12412876.61189644,9599160.145065852
2011-11-18,8028637.554586281,4301958.702095748,12330596.256682029,9478908.188585607
2011-11-21,7947564.17458874,4300709.330879447,12248273.505468186,9318572.246611949
2011-11-22,7902698.567609273,4295455.331392765,12198153.899002038,9352929.948463447
2011-11-23,7794236.660096448,4282656.515724034,12076893.175820481,9211681.61862951
2011-11-24,7826191.270245463,4280873.871070064,12107065.141315527,9270853.216262646
2011-11-25,7815427.640246282,4281927.267980132,12097354.908226416,9267035.693834702
2011-11-28,7910187.840248744,4288550.4837084925,12198738.323957236,9419736.590952473
2011-11-29,7894525.300249565,4289372.945445094,12183898.24569466,9366291.276961252
2011-11-30,7888953.7302503865,4290195.564914084,12179149.29516447,9366291.276961252
2011-12-01,7870991.440251207,4291018.342145711,12162009.782396918,9580072.532926131
2011-12-02,8000731.010252029,4291841.2771702325,12292572.287422262,9793853.78889101
2011-12-05,7983836.520254492,4292664.370017909,12276500.890272401,9755678.564611567
2011-12-07,7957025.4802561365,4293487.620719009,12250513.100975145,9809123.878602786
2011-12-08,7846458.490256959,4294311.029303805,12140769.519560764,9580072.532926131
2011-12-09,7794480.544339052,4295134.595802575,12089615.140141629,9497995.800725328
2011-12-12,7682061.694341519,4295958.320245606,11978020.014587125,9288032.067188393
2011-12-13,7635477.6265330585,4296782.202663187,11932259.829196244,9320481.00782592
2011-12-14,7629245.916533882,4297606.243085615,11926852.159619497,9343386.142393587
2011-12-15,7590692.256534707,4297783.957604785,11888476.214139491,9301393.3956862
2011-12-16,7523124.8019190915,4282823.5785446,11805948.380463691,9129604.886428706
2011-12-19,7435558.131921563,4299267.9417706225,11734826.073692186,9078068.33365146
2011-12-20,7365677.988398249,4309530.061978288,11675208.050376538,8854743.271616722
2011-12-21,7442773.631455969,4312478.210976476,11755251.842432445,9116243.557930902
2011-12-22,7479533.521456793,4326981.1965193935,11806514.717976186,9183050.200419927
2011-12-23,7481562.365396675,4327811.028529685,11809373.39392636,9177323.916778011
2011-12-26,7535740.139482559,4328641.019685841,11864381.1591684,9288032.067188393
2011-12-27,7539788.649483384,4329471.170018384,11869259.819501769,9219316.663485397
2011-12-28,7502750.779484207,4330301.47955784,11833052.259042047,9158236.304638289
2011-12-29,7463785.499485034,4331131.948334741,11794917.447819775,9053254.437869823
2011-12-30,7466384.399485859,4331962.576379628,11798346.975865487,8971177.705669021
2012-01-02,7418521.979488334,4332793.363723043,11751315.343211377,9005535.407520518
2012-01-03,7477478.849114577,4333624.310395538,11811103.159510115,9259400.648978813
2012-01-04,7423456.449115404,4334455.416427669,11757911.865543073,9228860.469555259
2012-01-05,7434078.3712030435,4335286.6818499975,11769365.05305304,9228860.469555259
2012-01-06,7433544.381203868,4336118.106693092,11769662.48789696,9253674.365336895
2012-01-07,7433544.381204695,4336949.690987526,11770494.072192222,9253674.365336895
2012-01-09,7444529.961206349,4337781.43476388,11782311.395970229,9211681.61862951
2012-01-10,7478704.521207176,4338613.338052739,11817317.859259915,9425462.874594389
2012-01-11,7466108.821208001,4339445.400884694,11805554.222092696,9383470.127887
2012-01-12,7459660.031208829,4340277.623290344,11799937.654499173,9341477.381179614
2012-01-13,7419469.181209656,4341110.00530029,11760579.186509946,9414010.307310555
2012-01-16,7421588.402671143,4341942.546945143,11763530.949616287,9419736.590952473
2012-01-17,7507287.962671973,4342775.2482555155,11850063.210927488,9572437.488070242
2012-01-18,7477482.3926728,4343608.109262031,11821090.50193483,9549532.353502577
2012-01-19,7513839.552673628,4344441.1299953135,11858280.682668941,9658331.74269899
2012-01-20,7507259.822674457,4345274.310485997,11852534.133160453,9696506.96697843
2012-01-23,7544898.052676942,4346107.6507647205,11891005.703441663,9778583.699179232
2012-01-24,7578579.272677772,4346941.150862128,11925520.4235399,9879748.043519754
2012-01-25,7608996.932678601,4347774.810808868,11956771.74348747,9952280.969650697
2012-01-27,7622328.242680258,4348608.630635599,11970936.873315856,10017178.850925747
2012-01-30,7564418.812682746,4349442.610372981,11913861.423055727,9931284.596297003
2012-01-31,7651484.662683575,4350276.750051683,12001761.412735257,10038175.224279445
2012-02-01,7702722.442684408,4351111.049702378,12053833.492386786,10116434.4340523
2012-02-02,7758851.082685238,4351945.509355745,12110796.592040982,10148883.374689825
2012-02-03,7795510.452686066,4352780.129042471,12148290.581728537,10278679.137239933
2012-02-06,7903330.3126885565,4353614.908793246,12256945.221481804,10313036.83909143
2012-02-07,7907641.182689388,4354449.848638768,12262091.031328157,10290131.704523765
2012-02-08,7963164.86269022,4355284.9486097405,12318449.811299961,10347394.54094293
2012-02-09,7943444.672691051,4356120.208736871,12299564.881427921,10429471.27314373
2012-02-10,7906989.462691882,4356955.629050876,12263945.091742758,10362664.630654706
2012-02-13,7938802.0926943775,4357791.209582475,12296593.302276853,10391296.048864286
2012-02-14,7965372.952695209,4357971.412869061,12323344.36556427,10473372.78106509
2012-02-15,8034416.552696042,4354932.581808516,12389349.134504557,10675701.469746135
2012-02-16,8022928.492696873,4364824.595037904,12387753.087734777,10654705.09639244
2012-02-17,8046724.842697704,4360973.652584897,12407698.495282602,10746325.634663103
