signal,structure,symbol,date,expiry,spot,exp_spot,credit,max_risk,pnl,min_vol,year
conn,S2,HINDALCO,2026-02-16,2026-03-30,907.45,884.45,17.65,32.35,-7.9,29,2026
conn,S3,HINDALCO,2026-02-16,2026-03-30,907.45,884.45,20.05,39.95,20.05,1,2026
conn,S1,M&M,2026-02-16,2026-03-30,3509.7,2954.7,44.2,155.8,-155.8,101,2026
conn,S2,M&M,2026-02-16,2026-03-30,3509.7,2954.7,51.5,98.5,-98.5,14,2026
conn,S3,M&M,2026-02-16,2026-03-30,3509.7,2954.7,74.4,125.6,-125.6,1,2026
conn,S1,MUTHOOTFIN,2026-02-18,2026-03-30,3456.9,3160.1,61.0,189.0,-128.9,5,2026
conn,S2,MUTHOOTFIN,2026-02-18,2026-03-30,3456.9,3160.1,58.55,91.45,-91.45,9,2026
conn,S3,MUTHOOTFIN,2026-02-18,2026-03-30,3456.9,3160.1,92.1,157.9,-97.8,5,2026
conn,S1,CHOLAFIN,2026-02-19,2026-03-30,1676.6,1354.7,15.9,104.1,-104.1,1,2026
conn,S2,CHOLAFIN,2026-02-19,2026-03-30,1676.6,1354.7,28.4,51.6,-51.6,29,2026
conn,S3,CHOLAFIN,2026-02-19,2026-03-30,1676.6,1354.7,27.45,92.55,-92.55,1,2026
conn,S1,ULTRACEMCO,2026-02-19,2026-03-30,12688.0,10745.0,104.6,695.4,-695.4,6,2026
conn,S2,ULTRACEMCO,2026-02-19,2026-03-30,12688.0,10745.0,146.3,553.7,-553.7,6,2026
conn,S3,ULTRACEMCO,2026-02-19,2026-03-30,12688.0,10745.0,159.4,640.6,-640.6,1,2026
conn,S1,BHARTIARTL,2026-02-20,2026-03-30,1977.4,1782.4,17.75,142.25,-119.85,10,2026
conn,S2,BHARTIARTL,2026-02-20,2026-03-30,1977.4,1782.4,29.35,70.65,-70.65,190,2026
conn,S3,BHARTIARTL,2026-02-20,2026-03-30,1977.4,1782.4,22.45,137.55,-115.15,10,2026
conn,S1,INDUSINDBK,2026-02-23,2026-03-30,919.75,752.45,11.0,49.0,-49.0,4,2026
conn,S2,INDUSINDBK,2026-02-23,2026-03-30,919.75,752.45,16.5,33.5,-33.5,54,2026
conn,S3,INDUSINDBK,2026-02-23,2026-03-30,919.75,752.45,17.95,42.05,-42.05,4,2026
conn,S1,BAJFINANCE,2026-02-26,2026-03-30,1012.95,801.55,10.1,59.9,-59.9,103,2026
conn,S2,BAJFINANCE,2026-02-26,2026-03-30,1012.95,801.55,14.2,35.8,-35.8,372,2026
conn,S3,BAJFINANCE,2026-02-26,2026-03-30,1012.95,801.55,15.25,54.75,-54.75,103,2026
conn,S1,BRITANNIA,2026-02-27,2026-03-30,6002.5,5423.0,39.45,260.55,-260.55,216,2026
conn,S2,BRITANNIA,2026-02-27,2026-03-30,6002.5,5423.0,84.3,215.7,-215.7,180,2026
conn,S3,BRITANNIA,2026-02-27,2026-03-30,6002.5,5423.0,59.85,240.15,-240.15,216,2026
conn,S1,GRASIM,2026-02-27,2026-03-30,2799.8,2557.7,21.8,178.2,-140.5,1,2026
conn,S2,GRASIM,2026-02-27,2026-03-30,2799.8,2557.7,38.05,101.95,-101.95,138,2026
conn,S3,GRASIM,2026-02-27,2026-03-30,2799.8,2557.7,28.75,171.25,-133.55,1,2026
conn,S1,MUTHOOTFIN,2026-02-27,2026-03-30,3353.5,3160.1,50.2,199.8,-39.7,579,2026
conn,S2,MUTHOOTFIN,2026-02-27,2026-03-30,3353.5,3160.1,51.7,98.3,-98.3,1818,2026
conn,S3,MUTHOOTFIN,2026-02-27,2026-03-30,3353.5,3160.1,69.8,180.2,-20.1,565,2026
conn,S1,TATACONSUM,2026-02-27,2026-03-30,1141.0,1014.8,10.75,69.25,-69.25,5,2026
conn,S2,TATACONSUM,2026-02-27,2026-03-30,1141.0,1014.8,16.95,43.05,-43.05,88,2026
conn,S3,TATACONSUM,2026-02-27,2026-03-30,1141.0,1014.8,15.35,64.65,-64.65,5,2026
conn,S1,ADANIPORTS,2026-03-02,2026-03-30,1470.3,1312.6,19.95,80.05,-80.05,612,2026
conn,S2,ADANIPORTS,2026-03-02,2026-03-30,1470.3,1312.6,29.0,51.0,-51.0,3617,2026
conn,S3,ADANIPORTS,2026-03-02,2026-03-30,1470.3,1312.6,28.4,71.6,-71.6,612,2026
conn,S1,BAJFINANCE,2026-03-02,2026-03-30,978.25,801.55,12.25,57.75,-57.75,684,2026
conn,S2,BAJFINANCE,2026-03-02,2026-03-30,978.25,801.55,16.3,33.7,-33.7,473,2026
conn,S3,BAJFINANCE,2026-03-02,2026-03-30,978.25,801.55,16.2,53.8,-53.8,684,2026
conn,S1,BRITANNIA,2026-03-02,2026-03-30,5959.0,5423.0,57.7,392.3,-319.3,13,2026
conn,S2,BRITANNIA,2026-03-02,2026-03-30,5959.0,5423.0,89.25,210.75,-210.75,41,2026
conn,S3,BRITANNIA,2026-03-02,2026-03-30,5959.0,5423.0,71.4,378.6,-305.6,13,2026
conn,S1,LT,2026-03-02,2026-03-30,4066.7,3504.1,45.3,234.7,-234.7,242,2026
conn,S2,LT,2026-03-02,2026-03-30,4066.7,3504.1,62.3,137.7,-137.7,1935,2026
conn,S3,LT,2026-03-02,2026-03-30,4066.7,3504.1,61.7,218.3,-218.3,5,2026
conn,S1,MARICO,2026-03-02,2026-03-30,779.15,735.95,7.15,52.85,-16.9,26,2026
conn,S2,MARICO,2026-03-02,2026-03-30,779.15,735.95,12.0,28.0,-28.0,110,2026
conn,S3,MARICO,2026-03-02,2026-03-30,779.15,735.95,9.8,50.2,-14.25,3,2026
conn,S1,NESTLEIND,2026-03-02,2026-03-30,1279.7,1174.8,10.8,79.2,-54.4,87,2026
conn,S2,NESTLEIND,2026-03-02,2026-03-30,1279.7,1174.8,18.25,41.75,-41.75,94,2026
conn,S3,NESTLEIND,2026-03-02,2026-03-30,1279.7,1174.8,14.1,75.9,-51.1,8,2026
conn,S1,PNB,2026-03-02,2026-03-30,126.05,100.56,1.61,7.39,-7.39,46,2026
conn,S2,PNB,2026-03-02,2026-03-30,126.05,100.56,2.06,3.94,-3.94,492,2026
conn,S3,PNB,2026-03-02,2026-03-30,126.05,100.56,2.4,6.6,-6.6,46,2026
conn,S1,ULTRACEMCO,2026-03-02,2026-03-30,12521.0,10745.0,90.3,509.7,-509.7,185,2026
conn,S2,ULTRACEMCO,2026-03-02,2026-03-30,12521.0,10745.0,176.3,423.7,-423.7,383,2026
conn,S3,ULTRACEMCO,2026-03-02,2026-03-30,12521.0,10745.0,125.6,474.4,-474.4,185,2026
conn,S1,AXISBANK,2026-03-04,2026-03-30,1351.3,1161.3,13.25,76.75,-76.75,199,2026
conn,S2,AXISBANK,2026-03-04,2026-03-30,1351.3,1161.3,19.2,50.8,-50.8,645,2026
conn,S3,AXISBANK,2026-03-04,2026-03-30,1351.3,1161.3,16.25,73.75,-73.75,5,2026
conn,S1,BAJAJ-AUTO,2026-03-04,2026-03-30,9652.5,8781.5,127.55,572.45,-490.95,262,2026
conn,S2,BAJAJ-AUTO,2026-03-04,2026-03-30,9652.5,8781.5,178.0,322.0,-322.0,835,2026
conn,S3,BAJAJ-AUTO,2026-03-04,2026-03-30,9652.5,8781.5,166.9,533.1,-451.6,262,2026
conn,S1,BANKBARODA,2026-03-04,2026-03-30,299.3,247.6,4.35,15.65,-15.65,1200,2026
conn,S2,BANKBARODA,2026-03-04,2026-03-30,299.3,247.6,5.35,9.65,-9.65,716,2026
conn,S3,BANKBARODA,2026-03-04,2026-03-30,299.3,247.6,6.5,13.5,-13.5,912,2026
conn,S1,BPCL,2026-03-04,2026-03-30,356.4,281.0,5.4,19.6,-19.6,450,2026
conn,S2,BPCL,2026-03-04,2026-03-30,356.4,281.0,5.25,9.75,-9.75,1627,2026
conn,S3,BPCL,2026-03-04,2026-03-30,356.4,281.0,8.95,16.05,-16.05,450,2026
conn,S1,CHOLAFIN,2026-03-04,2026-03-30,1653.6,1354.7,21.25,98.75,-98.75,58,2026
conn,S2,CHOLAFIN,2026-03-04,2026-03-30,1653.6,1354.7,29.0,51.0,-51.0,270,2026
conn,S3,CHOLAFIN,2026-03-04,2026-03-30,1653.6,1354.7,35.45,84.55,-84.55,58,2026
conn,S1,CUMMINSIND,2026-03-04,2026-03-30,4584.8,4500.1,67.6,282.4,67.6,123,2026
conn,S2,CUMMINSIND,2026-03-04,2026-03-30,4584.8,4500.1,73.0,127.0,-26.9,757,2026
conn,S3,CUMMINSIND,2026-03-04,2026-03-30,4584.8,4500.1,104.0,246.0,104.0,123,2026
conn,S1,EICHERMOT,2026-03-04,2026-03-30,7626.5,6586.0,94.9,405.1,-405.1,197,2026
conn,S2,EICHERMOT,2026-03-04,2026-03-30,7626.5,6586.0,146.7,303.3,-303.3,311,2026
conn,S3,EICHERMOT,2026-03-04,2026-03-30,7626.5,6586.0,139.2,360.8,-360.8,87,2026
conn,S1,FEDERALBNK,2026-03-04,2026-03-30,286.45,259.4,3.15,16.85,-14.95,11,2026
conn,S2,FEDERALBNK,2026-03-04,2026-03-30,286.45,259.4,4.95,10.05,-10.05,77,2026
conn,S3,FEDERALBNK,2026-03-04,2026-03-30,286.45,259.4,4.35,15.65,-13.75,11,2026
conn,S1,IOC,2026-03-04,2026-03-30,170.44,135.4,2.4,8.6,-8.6,111,2026
conn,S2,IOC,2026-03-04,2026-03-30,170.44,135.4,2.89,5.11,-5.11,139,2026
conn,S3,IOC,2026-03-04,2026-03-30,170.44,135.4,3.64,7.36,-7.36,74,2026
conn,S1,JINDALSTEL,2026-03-04,2026-03-30,1168.4,1113.1,19.25,70.75,-7.65,317,2026
conn,S2,JINDALSTEL,2026-03-04,2026-03-30,1168.4,1113.1,22.9,47.1,-34.0,1483,2026
conn,S3,JINDALSTEL,2026-03-04,2026-03-30,1168.4,1113.1,27.2,62.8,0.3,187,2026
conn,S1,JSWSTEEL,2026-03-04,2026-03-30,1213.0,1122.5,15.75,64.25,-41.75,636,2026
conn,S2,JSWSTEEL,2026-03-04,2026-03-30,1213.0,1122.5,20.35,39.65,-39.65,558,2026
conn,S3,JSWSTEEL,2026-03-04,2026-03-30,1213.0,1122.5,22.7,57.3,-34.8,423,2026
conn,S1,NTPC,2026-03-04,2026-03-30,365.8,370.65,3.4,21.6,3.4,427,2026
conn,S2,NTPC,2026-03-04,2026-03-30,365.8,370.65,4.45,13.05,4.45,116,2026
conn,S3,NTPC,2026-03-04,2026-03-30,365.8,370.65,4.2,20.8,4.2,427,2026
conn,S1,POWERGRID,2026-03-04,2026-03-30,291.95,296.1,2.7,14.8,2.7,239,2026
conn,S2,POWERGRID,2026-03-04,2026-03-30,291.95,296.1,4.5,10.5,4.5,114,2026
conn,S3,POWERGRID,2026-03-04,2026-03-30,291.95,296.1,3.75,13.75,3.75,34,2026
conn,S1,SBILIFE,2026-03-04,2026-03-30,1930.6,1777.3,24.4,135.6,-78.3,32,2026
conn,S2,SBILIFE,2026-03-04,2026-03-30,1930.6,1777.3,33.55,66.45,-66.45,157,2026
conn,S3,SBILIFE,2026-03-04,2026-03-30,1930.6,1777.3,33.35,126.65,-69.35,32,2026
conn,S1,SBIN,2026-03-04,2026-03-30,1174.5,979.4,11.85,73.15,-73.15,36,2026
conn,S2,SBIN,2026-03-04,2026-03-30,1174.5,979.4,17.25,42.75,-42.75,451,2026
conn,S3,SBIN,2026-03-04,2026-03-30,1174.5,979.4,16.45,68.55,-68.55,36,2026
conn,S1,TATASTEEL,2026-03-04,2026-03-30,196.73,191.86,3.26,10.74,3.26,39,2026
conn,S2,TATASTEEL,2026-03-04,2026-03-30,196.73,191.86,3.66,6.34,-1.48,136,2026
conn,S3,TATASTEEL,2026-03-04,2026-03-30,196.73,191.86,4.64,9.36,4.64,39,2026
conn,S1,TITAN,2026-03-04,2026-03-30,4204.4,3951.4,35.65,224.35,-72.95,451,2026
conn,S2,TITAN,2026-03-04,2026-03-30,4204.4,3951.4,58.95,141.05,-141.05,2947,2026
conn,S3,TITAN,2026-03-04,2026-03-30,4204.4,3951.4,50.25,209.75,-58.35,298,2026
conn,S1,VOLTAS,2026-03-04,2026-03-30,1438.9,1272.8,28.15,71.85,-71.85,992,2026
conn,S2,VOLTAS,2026-03-04,2026-03-30,1438.9,1272.8,31.0,49.0,-49.0,405,2026
conn,S3,VOLTAS,2026-03-04,2026-03-30,1438.9,1272.8,41.6,58.4,-58.4,620,2026
conn,S1,AXISBANK,2026-03-09,2026-03-30,1288.3,1161.3,13.0,77.0,-75.7,903,2026
conn,S2,AXISBANK,2026-03-09,2026-03-30,1288.3,1161.3,19.65,50.35,-50.35,905,2026
conn,S3,AXISBANK,2026-03-09,2026-03-30,1288.3,1161.3,17.25,72.75,-71.45,480,2026
conn,S1,BAJAJ-AUTO,2026-03-09,2026-03-30,9383.0,8781.5,105.85,594.15,-212.65,589,2026
conn,S2,BAJAJ-AUTO,2026-03-09,2026-03-30,9383.0,8781.5,159.3,340.7,-340.7,743,2026
conn,S3,BAJAJ-AUTO,2026-03-09,2026-03-30,9383.0,8781.5,145.45,554.55,-173.05,589,2026
conn,S1,BANKBARODA,2026-03-09,2026-03-30,288.05,247.6,4.0,16.0,-16.0,588,2026
conn,S2,BANKBARODA,2026-03-09,2026-03-30,288.05,247.6,4.85,10.15,-10.15,108,2026
conn,S3,BANKBARODA,2026-03-09,2026-03-30,288.05,247.6,5.9,14.1,-14.1,114,2026
conn,S1,EICHERMOT,2026-03-09,2026-03-30,7266.0,6586.0,82.85,417.15,-331.15,1659,2026
conn,S2,EICHERMOT,2026-03-09,2026-03-30,7266.0,6586.0,117.4,232.6,-232.6,261,2026
conn,S3,EICHERMOT,2026-03-09,2026-03-30,7266.0,6586.0,128.45,371.55,-285.55,37,2026
conn,S1,FEDERALBNK,2026-03-09,2026-03-30,273.3,259.4,3.5,16.5,-2.1,329,2026
conn,S2,FEDERALBNK,2026-03-09,2026-03-30,273.3,259.4,4.05,8.45,-8.45,524,2026
conn,S3,FEDERALBNK,2026-03-09,2026-03-30,273.3,259.4,4.95,15.05,-0.65,329,2026
conn,S1,INDUSINDBK,2026-03-09,2026-03-30,881.2,752.45,9.75,40.25,-40.25,1462,2026
conn,S2,INDUSINDBK,2026-03-09,2026-03-30,881.2,752.45,13.1,26.9,-26.9,668,2026
conn,S3,INDUSINDBK,2026-03-09,2026-03-30,881.2,752.45,16.6,33.4,-33.4,253,2026
conn,S1,IOC,2026-03-09,2026-03-30,161.22,135.4,2.71,8.29,-8.29,173,2026
conn,S2,IOC,2026-03-09,2026-03-30,161.22,135.4,3.02,4.98,-4.98,105,2026
conn,S3,IOC,2026-03-09,2026-03-30,161.22,135.4,3.77,7.23,-7.23,76,2026
conn,S1,JINDALSTEL,2026-03-09,2026-03-30,1144.1,1113.1,14.35,65.65,14.35,43,2026
conn,S2,JINDALSTEL,2026-03-09,2026-03-30,1144.1,1113.1,15.6,34.4,-11.3,62,2026
conn,S3,JINDALSTEL,2026-03-09,2026-03-30,1144.1,1113.1,21.95,58.05,21.95,43,2026
conn,S1,NESTLEIND,2026-03-09,2026-03-30,1235.8,1174.8,10.35,69.65,-14.85,31,2026
conn,S2,NESTLEIND,2026-03-09,2026-03-30,1235.8,1174.8,19.0,41.0,-41.0,61,2026
conn,S3,NESTLEIND,2026-03-09,2026-03-30,1235.8,1174.8,13.7,66.3,-11.5,3,2026
conn,S1,PNB,2026-03-09,2026-03-30,115.07,100.56,1.8,6.2,-6.2,214,2026
conn,S2,PNB,2026-03-09,2026-03-30,115.07,100.56,2.0,4.0,-4.0,56,2026
conn,S3,PNB,2026-03-09,2026-03-30,115.07,100.56,2.65,5.35,-5.35,214,2026
conn,S1,SBILIFE,2026-03-09,2026-03-30,1912.5,1777.3,20.55,119.45,-62.15,228,2026
conn,S2,SBILIFE,2026-03-09,2026-03-30,1912.5,1777.3,29.95,70.05,-70.05,174,2026
conn,S3,SBILIFE,2026-03-09,2026-03-30,1912.5,1777.3,27.55,112.45,-55.15,228,2026
conn,S1,SBIN,2026-03-09,2026-03-30,1098.5,979.4,11.8,63.2,-63.2,2850,2026
conn,S2,SBIN,2026-03-09,2026-03-30,1098.5,979.4,16.35,38.65,-38.65,731,2026
conn,S3,SBIN,2026-03-09,2026-03-30,1098.5,979.4,16.7,58.3,-58.3,1195,2026
conn,S1,TATASTEEL,2026-03-09,2026-03-30,191.01,191.86,2.84,12.16,2.84,1173,2026
conn,S2,TATASTEEL,2026-03-09,2026-03-30,191.01,191.86,3.47,6.53,3.47,59,2026
conn,S3,TATASTEEL,2026-03-09,2026-03-30,191.01,191.86,4.28,10.72,4.28,167,2026
conn,S1,APOLLOHOSP,2026-03-16,2026-04-28,7490.0,7753.0,63.0,337.0,63.0,2,2026
conn,S2,APOLLOHOSP,2026-03-16,2026-04-28,7490.0,7753.0,104.0,296.0,104.0,6,2026
conn,S3,APOLLOHOSP,2026-03-16,2026-04-28,7490.0,7753.0,92.45,307.55,92.45,2,2026
conn,S1,BANKBARODA,2026-03-16,2026-04-28,279.95,267.83,3.25,14.25,1.08,1,2026
conn,S2,BANKBARODA,2026-03-16,2026-04-28,279.95,267.83,3.9,11.1,-8.27,19,2026
conn,S3,BANKBARODA,2026-03-16,2026-04-28,279.95,267.83,5.45,12.05,3.28,1,2026
conn,S1,BEL,2026-03-16,2026-04-28,429.5,435.75,6.4,18.6,6.4,3,2026
conn,S2,BEL,2026-03-16,2026-04-28,429.5,435.75,6.8,13.2,6.8,162,2026
conn,S3,BEL,2026-03-16,2026-04-28,429.5,435.75,10.05,14.95,10.05,3,2026
conn,S1,DRREDDY,2026-03-16,2026-04-28,1276.9,1354.6,9.7,30.3,9.7,18,2026
conn,S2,DRREDDY,2026-03-16,2026-04-28,1276.9,1354.6,34.2,65.8,34.2,13,2026
conn,S3,DRREDDY,2026-03-16,2026-04-28,1276.9,1354.6,20.8,29.2,16.2,11,2026
conn,S1,FEDERALBNK,2026-03-16,2026-04-28,260.85,290.6,1.4,8.6,1.4,12,2026
conn,S2,FEDERALBNK,2026-03-16,2026-04-28,260.85,290.6,4.15,5.85,4.15,18,2026
conn,S3,FEDERALBNK,2026-03-16,2026-04-28,260.85,290.6,3.2,6.8,-6.8,12,2026
conn,S1,ONGC,2026-03-16,2026-04-28,260.45,301.3,0.8,11.2,0.8,1,2026
conn,S2,ONGC,2026-03-16,2026-04-28,260.45,301.3,4.35,7.65,4.35,1,2026
conn,S3,ONGC,2026-03-16,2026-04-28,260.45,301.3,2.7,9.3,-7.3,1,2026
conn,S1,SUNPHARMA,2026-03-16,2026-04-28,1783.2,1747.3,15.65,104.35,15.65,3,2026
conn,S2,SUNPHARMA,2026-03-16,2026-04-28,1783.2,1747.3,20.0,60.0,-12.7,2,2026
conn,S3,SUNPHARMA,2026-03-16,2026-04-28,1783.2,1747.3,21.95,98.05,21.95,3,2026
conn,S1,NTPC,2026-03-19,2026-04-28,374.05,406.85,1.65,13.35,1.65,2,2026
conn,S2,NTPC,2026-03-19,2026-04-28,374.05,406.85,6.45,13.55,6.45,6,2026
conn,S3,NTPC,2026-03-19,2026-04-28,374.05,406.85,4.3,15.7,-2.55,2,2026
conn,S1,HINDALCO,2026-03-20,2026-04-28,874.25,1074.3,15.0,45.0,15.0,11,2026
conn,S2,HINDALCO,2026-03-20,2026-04-28,874.25,1074.3,15.2,24.8,15.2,27,2026
conn,S3,HINDALCO,2026-03-20,2026-04-28,874.25,1074.3,23.75,36.25,-16.25,11,2026
conn,S1,MCX,2026-03-20,2026-04-28,2414.5,2898.0,54.05,125.95,54.05,8,2026
conn,S2,MCX,2026-03-20,2026-04-28,2414.5,2898.0,40.85,59.15,40.85,178,2026
conn,S3,MCX,2026-03-20,2026-04-28,2414.5,2898.0,84.75,95.25,-35.25,8,2026
conn,S1,HINDALCO,2026-03-23,2026-04-28,840.25,1074.3,16.9,43.1,16.9,108,2026
conn,S2,HINDALCO,2026-03-23,2026-04-28,840.25,1074.3,14.75,25.25,14.75,151,2026
conn,S3,HINDALCO,2026-03-23,2026-04-28,840.25,1074.3,26.05,33.95,-13.95,108,2026
conn,S1,MCX,2026-03-23,2026-04-28,2314.4,2898.0,47.35,112.65,47.35,10,2026
conn,S2,MCX,2026-03-23,2026-04-28,2314.4,2898.0,49.1,70.9,49.1,82,2026
conn,S3,MCX,2026-03-23,2026-04-28,2314.4,2898.0,77.15,82.85,-42.85,1,2026
conn,S1,NTPC,2026-04-01,2026-04-28,364.65,406.85,3.85,18.65,3.85,18,2026
conn,S2,NTPC,2026-04-01,2026-04-28,364.65,406.85,5.25,12.25,5.25,37,2026
conn,S3,NTPC,2026-04-01,2026-04-28,364.65,406.85,5.8,16.7,-11.05,18,2026
conn,S1,POWERGRID,2026-04-02,2026-04-28,289.95,319.0,4.2,18.3,4.2,397,2026
conn,S2,POWERGRID,2026-04-02,2026-04-28,289.95,319.0,4.7,10.3,4.7,270,2026
conn,S3,POWERGRID,2026-04-02,2026-04-28,289.95,319.0,5.95,16.55,-3.05,282,2026
conn,S1,ONGC,2026-04-16,2026-05-26,282.75,287.5,3.85,21.15,3.85,13,2026
conn,S2,ONGC,2026-04-16,2026-05-26,282.75,287.5,4.75,10.25,4.75,32,2026
conn,S3,ONGC,2026-04-16,2026-05-26,282.75,287.5,5.25,19.75,5.25,12,2026
conn,S1,BAJAJ-AUTO,2026-04-22,2026-05-26,9602.0,10593.0,146.5,553.5,146.5,2,2026
conn,S2,BAJAJ-AUTO,2026-04-22,2026-05-26,9602.0,10593.0,207.4,292.6,207.4,9,2026
conn,S3,BAJAJ-AUTO,2026-04-22,2026-05-26,9602.0,10593.0,207.95,492.05,-85.05,2,2026
conn,S1,MCX,2026-04-22,2026-05-26,2783.2,3307.3,59.35,140.65,59.35,176,2026
conn,S2,MCX,2026-04-22,2026-05-26,2783.2,3307.3,66.05,83.95,66.05,6,2026
conn,S3,MCX,2026-04-22,2026-05-26,2783.2,3307.3,84.4,115.6,-15.6,105,2026
conn,S1,EICHERMOT,2026-04-23,2026-05-26,7092.5,7376.0,121.75,378.25,121.75,12,2026
conn,S2,EICHERMOT,2026-04-23,2026-05-26,7092.5,7376.0,148.25,251.75,148.25,36,2026
conn,S3,EICHERMOT,2026-04-23,2026-05-26,7092.5,7376.0,185.6,314.4,185.6,12,2026
conn,S1,BANKBARODA,2026-04-24,2026-05-26,274.13,262.05,3.71,13.79,0.76,26,2026
conn,S2,BANKBARODA,2026-04-24,2026-05-26,274.13,262.05,5.83,9.17,-7.12,229,2026
conn,S3,BANKBARODA,2026-04-24,2026-05-26,274.13,262.05,6.11,11.39,3.16,8,2026
conn,S1,TITAN,2026-04-24,2026-05-26,4410.0,4105.9,64.65,235.35,-129.45,133,2026
conn,S2,TITAN,2026-04-24,2026-05-26,4410.0,4105.9,70.95,129.05,-129.05,152,2026
conn,S3,TITAN,2026-04-24,2026-05-26,4410.0,4105.9,97.4,202.6,-96.7,43,2026
conn,S1,AXISBANK,2026-04-27,2026-05-26,1324.2,1299.3,13.05,66.95,13.05,827,2026
conn,S2,AXISBANK,2026-04-27,2026-05-26,1324.2,1299.3,20.65,39.35,-0.05,790,2026
conn,S3,AXISBANK,2026-04-27,2026-05-26,1324.2,1299.3,18.55,61.45,18.55,4,2026
conn,S1,BANKBARODA,2026-04-27,2026-05-26,273.99,262.05,3.52,13.98,0.57,5,2026
conn,S2,BANKBARODA,2026-04-27,2026-05-26,273.99,262.05,5.49,9.51,-7.46,182,2026
conn,S3,BANKBARODA,2026-04-27,2026-05-26,273.99,262.05,5.83,11.67,2.88,5,2026
conn,S1,BEL,2026-04-27,2026-05-26,435.6,420.1,8.0,27.0,3.1,185,2026
conn,S2,BEL,2026-04-27,2026-05-26,435.6,420.1,7.65,12.35,-7.25,143,2026
conn,S3,BEL,2026-04-27,2026-05-26,435.6,420.1,12.4,22.6,7.5,185,2026
conn,S1,FEDERALBNK,2026-04-29,2026-05-26,284.75,290.2,3.4,14.1,3.4,12,2026
conn,S2,FEDERALBNK,2026-04-29,2026-05-26,284.75,290.2,5.2,9.8,5.2,2406,2026
conn,S3,FEDERALBNK,2026-04-29,2026-05-26,284.75,290.2,5.35,12.15,5.35,12,2026
conn,S1,MUTHOOTFIN,2026-04-29,2026-05-26,3461.1,3331.5,61.55,188.45,43.05,43,2026
conn,S2,MUTHOOTFIN,2026-04-29,2026-05-26,3461.1,3331.5,57.95,92.05,-60.55,79,2026
conn,S3,MUTHOOTFIN,2026-04-29,2026-05-26,3461.1,3331.5,96.5,153.5,78.0,43,2026
conn,S1,JINDALSTEL,2026-04-30,2026-05-26,1223.1,1222.9,19.3,70.7,19.3,36,2026
conn,S2,JINDALSTEL,2026-04-30,2026-05-26,1223.1,1222.9,20.3,39.7,20.3,311,2026
conn,S3,JINDALSTEL,2026-04-30,2026-05-26,1223.1,1222.9,28.2,61.8,28.2,36,2026
conn,S1,SBIN,2026-04-30,2026-05-26,1068.45,968.5,18.1,61.9,-53.4,453,2026
conn,S2,SBIN,2026-04-30,2026-05-26,1068.45,968.5,20.65,29.35,-29.35,1905,2026
conn,S3,SBIN,2026-04-30,2026-05-26,1068.45,968.5,24.6,55.4,-46.9,453,2026
conn,S1,SBIN,2026-05-04,2026-05-26,1068.4,968.5,19.15,60.85,-52.35,312,2026
conn,S2,SBIN,2026-05-04,2026-05-26,1068.4,968.5,24.55,35.45,-35.45,862,2026
conn,S3,SBIN,2026-05-04,2026-05-26,1068.4,968.5,24.95,55.05,-46.55,312,2026
conn,S1,DRREDDY,2026-05-05,2026-05-26,1271.2,1327.9,16.6,73.4,16.6,12,2026
conn,S2,DRREDDY,2026-05-05,2026-05-26,1271.2,1327.9,22.9,37.1,22.9,34,2026
conn,S3,DRREDDY,2026-05-05,2026-05-26,1271.2,1327.9,21.9,68.1,21.9,12,2026
conn,S1,JSWSTEEL,2026-05-05,2026-05-26,1252.4,1293.6,15.4,74.6,15.4,44,2026
conn,S2,JSWSTEEL,2026-05-05,2026-05-26,1252.4,1293.6,19.9,40.1,19.9,28,2026
conn,S3,JSWSTEEL,2026-05-05,2026-05-26,1252.4,1293.6,21.95,68.05,21.95,44,2026
conn,S1,NTPC,2026-05-06,2026-05-26,394.85,389.7,2.5,25.0,2.5,1,2026
conn,S2,NTPC,2026-05-06,2026-05-26,394.85,389.7,5.2,14.8,-0.1,44,2026
conn,S3,NTPC,2026-05-06,2026-05-26,394.85,389.7,3.5,24.0,3.5,1,2026
conn,S1,ONGC,2026-05-06,2026-05-26,280.8,287.5,2.4,15.1,2.4,108,2026
conn,S2,ONGC,2026-05-06,2026-05-26,280.8,287.5,3.7,8.8,3.7,50,2026
conn,S3,ONGC,2026-05-06,2026-05-26,280.8,287.5,3.6,13.9,3.6,108,2026
conn,S1,AXISBANK,2026-05-18,2026-06-30,1237.9,1351.5,17.2,82.8,17.2,101,2026
conn,S2,AXISBANK,2026-05-18,2026-06-30,1237.9,1351.5,19.6,30.4,19.6,1,2026
conn,S3,AXISBANK,2026-05-18,2026-06-30,1237.9,1351.5,26.2,73.8,-5.3,31,2026
conn,S1,NESTLEIND,2026-05-18,2026-06-30,1431.7,1413.8,19.55,80.45,19.55,10,2026
conn,S2,NESTLEIND,2026-05-18,2026-06-30,1431.7,1413.8,17.5,42.5,11.3,5,2026
conn,S3,NESTLEIND,2026-05-18,2026-06-30,1431.7,1413.8,24.9,75.1,24.9,3,2026
conn,S1,TATACONSUM,2026-05-20,2026-06-30,1208.7,1073.0,21.25,78.75,-78.75,9,2026
conn,S2,TATACONSUM,2026-05-20,2026-06-30,1208.7,1073.0,22.15,37.85,-37.85,17,2026
conn,S3,TATACONSUM,2026-05-20,2026-06-30,1208.7,1073.0,24.6,75.4,-75.4,1,2026
