path,variant,symbol,timeframe,exit_policy,exit_params,n_signals,mean_net,std_net,median_net,p25_net,p75_net,win_rate,pct_sl_first,composite_score
A,gap0.003_rsi30_70,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,64,19.296,81.188,-3.475,-35.3,77.337,35.938,23.438,-21.298
A,gap0.003_rsi30_70,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,64,12.468,67.848,-3.525,-14.338,-0.188,23.438,15.625,-21.456
C,rng0.010_rsi40_60,NIFTY50,5min,T4_LVL,level_for_T4_cross,266,1.548,46.217,-10.675,-18.412,-2.788,22.556,76.692,-21.561
A,gap0.003_rsi30_70,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,64,16.381,75.982,-4.35,-22.537,58.588,32.812,21.875,-21.61
C,rng0.010_norsi,NIFTY50,5min,T4_LVL,level_for_T4_cross,266,1.373,46.188,-10.675,-18.412,-3.338,21.805,77.444,-21.72
C,rng0.006_rsi40_60,NIFTY50,5min,T3_RSI,rsi_cross_50,129,3.835,51.176,-11.8,-26.0,18.45,41.86,55.814,-21.753
C,rng0.006_rsi40_60,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,129,6.061,56.263,-1.4,-27.65,32.3,46.512,18.605,-22.07
C,rng0.006_norsi,NIFTY50,5min,T3_RSI,rsi_cross_50,129,3.456,51.251,-12.0,-26.15,18.45,41.085,56.589,-22.169
C,rng0.006_rsi40_60,NIFTY50,5min,T1_SL75.0,sl_pts=75.0,129,7.556,59.467,4.05,-27.65,34.5,56.589,12.403,-22.178
C,rng0.006_norsi,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,129,5.423,56.593,-1.9,-28.55,32.3,45.736,19.38,-22.874
C,rngoff_rsi40_60,NIFTY50,5min,T4_LVL,level_for_T4_cross,315,2.482,51.055,-10.8,-19.175,-2.376,23.492,75.556,-23.045
C,rngoff_norsi,NIFTY50,5min,T4_LVL,level_for_T4_cross,315,2.335,51.035,-10.8,-19.175,-2.825,22.857,76.19,-23.183
C,rng0.006_norsi,NIFTY50,5min,T1_SL75.0,sl_pts=75.0,129,6.707,60.096,3.85,-28.75,34.5,55.814,13.178,-23.341
C,rng0.008_rsi40_60,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,226,4.623,56.769,-12.0,-34.738,30.425,45.133,45.575,-23.761
C,rng0.006_rsi40_60,NIFTY50,5min,T0,time_only,129,7.722,63.29,8.15,-26.55,34.5,58.14,0.0,-23.922
C,rng0.010_rsi40_60,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,266,5.616,59.625,-15.2,-35.75,31.962,43.985,47.744,-24.196
C,rng0.008_norsi,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,227,3.972,56.802,-13.799,-35.225,30.3,44.053,46.696,-24.429
A,gap0.005_rsi30_70,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,84,11.11,71.17,-3.525,-18.625,-0.188,23.81,17.857,-24.475
A,gap0.005_rsi30_70,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,84,14.111,77.253,-5.3,-30.75,47.687,32.143,22.619,-24.516
C,rng0.010_norsi,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,266,5.201,59.717,-17.5,-35.862,31.962,43.233,48.496,-24.657
C,rng0.008_norsi,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,227,1.938,53.219,-3.45,-26.3,17.8,32.159,18.502,-24.672
A,gap0.003_rsi30_70,NIFTY50,5min,T3_RSI,rsi_cross_50,64,15.367,80.359,6.0,-33.325,57.125,53.125,46.875,-24.812
C,rng0.008_rsi40_60,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,226,1.819,53.263,-3.475,-26.35,17.788,32.301,18.584,-24.813
C,rng0.010_norsi,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,266,3.092,56.187,-3.875,-26.586,18.125,31.203,19.549,-25.001
A,gap0.005_rsi30_70,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,84,15.679,81.744,-5.3,-48.362,50.112,34.524,25.0,-25.193
C,rng0.010_rsi40_60,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,266,2.786,56.232,-4.025,-26.837,17.788,31.203,19.925,-25.33
A,gap0.007_rsi30_70,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,89,9.51,69.779,-3.5,-20.05,-0.2,23.596,19.101,-25.38
D,cprDelta_rsi30_70,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,145,5.444,61.794,-13.85,-36.25,33.8,42.759,42.069,-25.453
A,gap0.007_rsi30_70,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,89,12.342,75.699,-5.15,-31.2,43.6,31.461,23.596,-25.508
D,priceCPR_rsi30_70,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,238,6.973,64.985,-15.2,-36.725,34.338,43.697,44.958,-25.519
B,rsi30_70_from1100,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,305,7.359,65.861,-16.65,-36.95,34.95,42.623,46.885,-25.571
A,gap0.003_rsi35_65,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,98,22.435,96.092,-3.7,-51.287,78.312,35.714,28.571,-25.611
C,rngoff_rsi40_60,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,315,5.899,63.034,-28.75,-36.1,31.075,42.857,49.524,-25.618
A,gap0.003_rsi35_65,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,98,15.311,82.057,-3.675,-24.562,32.075,26.531,21.429,-25.717
A,gap0.003_rsi35_65,NIFTY50,5min,T3_RSI,rsi_cross_50,98,18.947,89.571,2.95,-36.875,55.288,52.041,47.959,-25.839
C,rng0.006_norsi,NIFTY50,5min,T0,time_only,129,6.47,64.668,7.2,-27.55,34.5,57.364,0.0,-25.864
C,rngoff_norsi,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,315,5.549,63.11,-30.0,-36.125,31.075,42.222,50.159,-26.006
B,rsi30_70_from1100,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,305,5.061,62.32,-5.15,-24.75,19.05,32.459,20.0,-26.099
A,gap0.003_rsi35_65,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,98,20.364,93.072,-4.35,-51.15,70.762,33.673,27.551,-26.173
D,priceCPR_rsi40_60,NIFTY50,5min,T4_LVL,level_for_T4_cross,413,0.297,53.387,-11.25,-22.5,0.1,25.666,70.944,-26.397
D,cprDelta_rsi30_70,NIFTY50,5min,T3_RSI,rsi_cross_50,145,5.215,63.397,-8.852,-32.95,32.55,43.448,44.138,-26.484
D,cprDelta_rsi30_70,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,145,1.0,55.068,-5.65,-23.3,19.0,30.345,18.621,-26.534
C,rngoff_norsi,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,315,3.718,60.536,-4.55,-27.275,18.625,31.111,20.317,-26.55
B,rsi30_70_from1100,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,305,6.833,67.077,-4.551,-39.35,32.55,38.361,24.59,-26.705
C,rngoff_rsi40_60,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,315,3.459,60.574,-4.75,-28.1,18.225,31.111,20.635,-26.828
A,gap0.010_rsi30_70,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,96,7.152,68.148,-3.675,-20.438,-0.238,21.875,19.792,-26.923
D,priceCPR_rsi30_70,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,238,4.581,63.047,-4.825,-30.25,26.812,36.555,22.269,-26.942
D,priceCPR_rsi35_65,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,339,3.821,61.585,-4.9,-27.6,14.65,29.499,21.239,-26.971
A,gap0.007_rsi30_70,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,89,13.136,80.443,-5.45,-51.3,47.049,33.708,26.966,-27.085
D,cprDelta_rsi30_70,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,145,4.886,63.948,-8.15,-38.2,32.75,40.0,23.448,-27.088
D,priceCPR_rsi40_60,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,413,3.566,61.364,-5.35,-23.1,3.0,26.15,18.16,-27.116
D,cprDelta_rsi30_70,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,145,2.751,59.805,-8.35,-29.95,26.1,33.793,20.69,-27.151
A,gap0.005_rsi35_65,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,120,13.382,81.264,-4.225,-25.324,8.9,25.833,21.667,-27.25
A,gap0.005_rsi30_70,NIFTY50,5min,T3_RSI,rsi_cross_50,84,13.429,81.54,6.0,-39.588,57.125,52.381,47.619,-27.341
D,priceCPR_rsi30_70,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,238,3.182,61.068,-5.451,-26.875,19.338,32.773,21.008,-27.352
A,gap0.005_rsi35_65,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,120,19.277,93.445,-5.3,-51.338,51.862,35.0,28.333,-27.446
D,priceCPR_rsi30_70,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,238,6.031,67.226,-5.451,-50.875,33.349,41.597,25.63,-27.581
A,gapoff_rsi30_70,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,99,9.402,74.119,-3.8,-20.825,-0.225,22.222,20.202,-27.658
A,gap0.005_rsi35_65,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,120,17.594,90.525,-5.3,-50.95,47.687,32.5,26.667,-27.668
A,gap0.005_rsi30_70,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,84,20.296,96.15,-2.55,-59.549,89.174,50.0,46.429,-27.778
D,cprDelta_rsi40_60,NIFTY50,5min,T4_LVL,level_for_T4_cross,335,-2.276,51.115,-12.4,-22.6,-2.425,22.09,71.642,-27.834
A,gap0.007_rsi35_65,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,125,12.152,80.052,-3.9,-27.2,3.1,25.6,22.4,-27.875
A,gap0.005_rsi35_65,NIFTY50,5min,T3_RSI,rsi_cross_50,120,16.342,88.495,2.95,-37.575,55.938,51.667,48.333,-27.906
C,rng0.008_rsi40_60,NIFTY50,5min,T3_RSI,rsi_cross_50,226,0.307,56.433,-15.499,-31.85,18.338,38.496,58.407,-27.909
A,gap0.003_rsi30_70,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,64,19.969,95.785,-12.125,-57.762,89.174,48.438,46.875,-27.924
C,rng0.010_rsi40_60,NIFTY50,5min,T3_RSI,rsi_cross_50,266,1.953,60.059,-15.499,-35.125,22.875,38.722,57.895,-28.077
D,cprDelta_rsi35_65,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,231,1.903,60.187,-6.551,-23.55,9.625,27.706,19.481,-28.19
D,priceCPR_rsi35_65,NIFTY50,5min,T4_LVL,level_for_T4_cross,339,-1.443,53.598,-12.85,-24.574,2.45,27.434,69.027,-28.242
C,rng0.010_norsi,NIFTY50,5min,T3_RSI,rsi_cross_50,266,1.74,60.086,-16.1,-35.45,22.875,38.346,58.271,-28.303
B,rsi30_70_from1100,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,305,6.444,69.6,-5.45,-51.8,37.35,42.295,27.869,-28.356
C,rng0.008_norsi,NIFTY50,5min,T3_RSI,rsi_cross_50,227,-0.157,56.426,-16.65,-32.225,17.8,37.885,59.031,-28.371
A,gap0.007_rsi35_65,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,125,16.196,89.14,-5.15,-51.25,43.6,32.0,27.2,-28.375
D,cprDelta_rsi30_70,NIFTY50,5min,T4_LVL,level_for_T4_cross,145,2.338,61.584,-13.0,-26.9,25.65,32.414,62.069,-28.454
A,gap0.007_rsi30_70,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,89,19.174,95.353,-8.2,-59.449,87.648,49.438,47.191,-28.502
C,rng0.008_rsi40_60,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,226,0.788,58.606,-4.4,-44.875,25.538,36.726,24.336,-28.515
B,rsi30_70_from1100,NIFTY50,5min,T4_LVL,level_for_T4_cross,305,4.39,66.083,-13.5,-27.299,25.75,34.426,60.656,-28.652
C,rng0.008_rsi40_60,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,226,2.34,62.268,-4.275,-49.712,31.4,41.15,25.221,-28.794
A,gap0.007_rsi35_65,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,125,17.322,92.271,-5.45,-51.45,49.6,34.4,29.6,-28.813
B,rsi40_60_from1100,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,444,4.796,67.359,-5.175,-25.575,3.35,25.45,21.396,-28.883
D,priceCPR_rsi30_70,NIFTY50,5min,T3_RSI,rsi_cross_50,238,5.137,68.102,-8.275,-35.362,33.299,43.697,45.798,-28.913
C,rng0.008_norsi,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,227,0.433,58.805,-4.55,-49.425,26.525,36.564,25.11,-28.969
A,gap0.010_rsi35_65,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,132,10.296,78.569,-4.75,-28.05,-0.038,24.242,22.727,-28.988
D,priceCPR_rsi30_70,NIFTY50,5min,T4_LVL,level_for_T4_cross,238,0.786,59.755,-13.425,-28.412,19.338,32.773,63.866,-29.092
D,priceCPR_rsi35_65,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,339,3.908,66.065,-4.75,-51.325,24.525,34.808,27.139,-29.124
C,rng0.010_rsi40_60,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,266,1.556,61.414,-4.95,-50.687,27.513,35.714,26.692,-29.151
A,gapoff_rsi35_65,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,135,11.877,82.165,-4.95,-28.9,-0.025,24.444,22.963,-29.206
D,cprDelta_rsi40_60,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,335,-0.14,58.153,-6.55,-24.55,2.275,25.672,19.403,-29.216
C,rng0.008_norsi,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,227,1.978,62.448,-4.45,-50.2,31.95,40.969,25.991,-29.246
D,cprDelta_rsi40_60,NIFTY50,5min,T3_RSI,rsi_cross_50,335,-0.466,57.641,-15.25,-28.75,7.775,32.239,61.194,-29.287
C,rng0.010_norsi,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,266,1.454,61.596,-4.95,-50.837,28.562,35.714,27.068,-29.344
A,gap0.007_rsi30_70,NIFTY50,5min,T4_LVL,level_for_T4_cross,89,9.631,77.951,-17.2,-34.05,47.9,30.337,69.663,-29.345
D,priceCPR_rsi40_60,NIFTY50,5min,T3_RSI,rsi_cross_50,413,2.512,63.781,-13.6,-29.3,15.5,35.593,61.743,-29.379
B,rsi40_60_from1100,NIFTY50,5min,T4_LVL,level_for_T4_cross,444,4.998,68.833,-14.575,-26.425,5.062,26.577,69.595,-29.419
B,rsi30_70_from1100,NIFTY50,5min,T3_RSI,rsi_cross_50,305,4.67,68.183,-8.4,-35.55,32.55,44.918,46.885,-29.421
A,gap0.010_rsi30_70,NIFTY50,5min,T4_LVL,level_for_T4_cross,96,9.914,78.683,-17.2,-33.862,47.262,29.167,70.833,-29.427
D,priceCPR_rsi40_60,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,413,3.65,66.156,-6.6,-44.65,20.45,32.446,23.487,-29.429
A,gap0.007_rsi30_70,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,89,12.447,83.898,-31.75,-40.05,52.5,39.326,60.674,-29.503
D,priceCPR_rsi30_70,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,238,5.758,70.689,-4.575,-53.138,36.138,47.479,30.672,-29.586
D,cprDelta_rsi35_65,NIFTY50,5min,T4_LVL,level_for_T4_cross,231,-1.675,56.063,-15.05,-24.7,0.2,25.541,66.667,-29.707
C,rng0.008_rsi40_60,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,226,2.391,64.196,-1.575,-51.7,33.425,49.115,28.761,-29.707
A,gap0.010_rsi30_70,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,96,7.748,74.955,-6.825,-51.375,39.675,29.167,27.083,-29.729
B,rsi35_65_from1100,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,402,2.642,64.805,-5.9,-28.462,-0.012,24.876,20.149,-29.76
A,gap0.003_rsi40_60,NIFTY50,5min,T3_RSI,rsi_cross_50,125,14.724,88.988,-6.2,-43.0,53.9,46.4,53.6,-29.77
A,gap0.005_rsi30_70,NIFTY50,5min,T4_LVL,level_for_T4_cross,84,9.479,78.516,-17.325,-34.937,48.325,30.952,69.048,-29.779
A,gap0.005_rsi30_70,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,84,12.455,84.645,-31.925,-40.55,58.588,39.286,60.714,-29.867
A,gap0.010_rsi30_70,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,96,12.368,84.484,-32.3,-39.299,51.862,38.542,61.458,-29.874
A,gap0.003_rsi30_70,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,64,11.751,83.254,-32.3,-40.362,77.337,39.062,60.938,-29.875
D,priceCPR_rsi35_65,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,339,2.744,65.313,-30.3,-37.85,27.95,38.643,52.507,-29.912
C,rngoff_rsi40_60,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,315,2.722,65.284,-5.5,-50.55,27.475,35.873,26.667,-29.92
C,rng0.010_rsi40_60,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,266,2.604,65.296,-6.475,-51.75,33.425,40.226,28.571,-30.043
A,gap0.003_rsi30_70,NIFTY50,5min,T4_LVL,level_for_T4_cross,64,8.189,76.472,-17.125,-38.738,50.637,31.25,68.75,-30.047
C,rngoff_norsi,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,315,2.636,65.43,-5.5,-50.774,28.225,35.873,26.984,-30.079
A,gapoff_rsi30_70,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,99,9.98,80.22,-7.3,-51.45,40.15,29.293,27.273,-30.13
A,gapoff_rsi30_70,NIFTY50,5min,T4_LVL,level_for_T4_cross,99,8.729,77.791,-17.2,-33.925,45.324,28.283,71.717,-30.167
D,cprDelta_rsi35_65,NIFTY50,5min,T3_RSI,rsi_cross_50,231,0.998,62.396,-13.85,-32.55,20.125,36.364,54.113,-30.2
C,rng0.010_norsi,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,266,2.502,65.468,-6.85,-51.75,33.712,40.226,28.947,-30.232
C,rngoff_rsi40_60,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,315,4.296,69.096,-6.6,-51.7,34.15,40.635,28.889,-30.252
C,rng0.008_norsi,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,227,1.905,64.352,-1.9,-51.8,33.625,48.458,29.515,-30.271
A,gapoff_rsi30_70,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,99,14.2,88.945,-32.5,-40.175,52.075,38.384,61.616,-30.273
A,gap0.007_rsi35_65,NIFTY50,5min,T3_RSI,rsi_cross_50,125,13.93,88.472,1.25,-41.05,53.9,51.2,48.8,-30.305
D,cprDelta_rsi30_70,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,145,4.007,68.737,-8.8,-52.2,35.65,46.897,30.345,-30.361
D,priceCPR_rsi35_65,NIFTY50,5min,T3_RSI,rsi_cross_50,339,2.344,65.488,-13.0,-33.9,21.5,39.528,56.342,-30.4
C,rngoff_norsi,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,315,4.21,69.236,-7.1,-51.7,35.15,40.635,29.206,-30.408
C,rngoff_rsi40_60,NIFTY50,5min,T3_RSI,rsi_cross_50,315,2.12,65.16,-16.5,-36.7,25.575,39.048,57.778,-30.46
D,cprDelta_rsi35_65,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,231,0.997,63.089,-30.25,-37.4,26.225,36.797,50.649,-30.548
C,rngoff_norsi,NIFTY50,5min,T3_RSI,rsi_cross_50,315,1.94,65.181,-17.1,-36.7,25.575,38.73,58.095,-30.651
A,gap0.007_rsi30_70,NIFTY50,5min,T3_RSI,rsi_cross_50,89,10.206,81.783,4.65,-45.95,43.55,51.685,48.315,-30.686
D,priceCPR_rsi40_60,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,413,3.951,69.655,-6.7,-52.0,34.5,37.046,28.329,-30.876
A,gap0.003_rsi40_60,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,125,11.361,84.494,-5.45,-47.6,-0.05,24.0,24.8,-30.886
A,gap0.010_rsi30_70,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,96,17.16,96.152,-20.15,-60.15,85.812,47.917,48.958,-30.916
B,rsi40_60_from1100,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,444,5.251,72.435,-6.2,-50.925,23.825,32.658,28.378,-30.967
C,rng0.010_rsi40_60,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,266,2.759,67.537,-2.2,-53.225,37.55,48.12,32.331,-31.01
D,priceCPR_rsi35_65,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,339,3.569,69.3,-6.299,-52.425,30.575,38.938,31.268,-31.08
D,priceCPR_rsi40_60,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,413,2.335,66.935,-30.65,-37.4,29.95,35.835,53.753,-31.133
A,gap0.003_rsi40_60,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,125,15.734,93.87,-7.3,-51.6,47.049,29.6,29.6,-31.201
A,gap0.010_rsi30_70,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,96,8.484,79.442,-7.525,-52.225,41.725,31.25,30.208,-31.237
D,cprDelta_rsi35_65,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,231,0.536,63.554,-8.45,-50.525,19.775,31.602,25.974,-31.241
C,rng0.010_norsi,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,266,2.551,67.697,-2.6,-53.45,38.15,47.744,32.707,-31.297
A,gapoff_rsi35_65,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,135,14.178,91.163,-6.35,-51.525,41.975,30.37,29.63,-31.403
A,gap0.010_rsi35_65,NIFTY50,5min,T2_TR20.0,tr_pts=20.0;hard_sl=50.0,132,12.65,88.18,-6.125,-51.488,41.538,30.303,29.545,-31.44
C,rng0.008_rsi40_60,NIFTY50,5min,T1_SL75.0,sl_pts=75.0,226,2.459,68.01,0.525,-42.675,38.15,51.327,19.027,-31.547
C,rngoff_rsi40_60,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,315,4.19,71.952,-2.4,-53.65,38.875,48.254,33.651,-31.786
B,rsi35_65_from1100,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,402,2.45,68.515,-30.525,-38.4,28.25,36.816,54.975,-31.807
A,gap0.005_rsi40_60,NIFTY50,5min,T3_RSI,rsi_cross_50,150,12.091,87.814,-6.725,-44.875,53.075,46.667,53.333,-31.816
C,rng0.008_norsi,NIFTY50,5min,T1_SL75.0,sl_pts=75.0,227,2.275,68.25,0.35,-43.3,38.875,51.101,19.383,-31.85
A,gapoff_rsi30_70,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,99,18.258,100.228,-24.25,-60.25,86.424,47.475,49.495,-31.856
A,gap0.010_rsi35_65,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,132,13.717,91.219,-7.525,-52.225,47.312,32.576,31.818,-31.893
A,gap0.005_rsi30_70,NIFTY50,5min,T1_SL75.0,sl_pts=75.0,84,18.935,101.668,11.2,-77.75,93.962,53.571,34.524,-31.899
B,rsi30_70_from1100,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,305,4.587,73.027,-3.75,-54.8,43.25,47.541,35.082,-31.927
B,rsi35_65_from1100,NIFTY50,5min,T3_RSI,rsi_cross_50,402,0.663,65.227,-14.1,-34.175,18.412,37.065,60.697,-31.95
C,rngoff_norsi,NIFTY50,5min,T1_SL50.0,sl_pts=50.0,315,4.014,72.082,-2.8,-54.075,39.775,47.937,33.968,-32.026
A,gap0.003_rsi40_60,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,125,18.613,101.374,-8.2,-52.95,78.8,32.8,35.2,-32.074
B,rsi35_65_from1100,NIFTY50,5min,T4_LVL,level_for_T4_cross,402,-0.516,63.164,-15.675,-27.55,-1.388,24.876,70.647,-32.098
B,rsi40_60_from1100,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,444,3.773,71.882,-31.5,-37.612,26.45,35.811,56.982,-32.168
B,rsi40_60_from1100,NIFTY50,5min,T3_RSI,rsi_cross_50,444,0.56,65.471,-15.45,-31.862,15.862,35.135,64.414,-32.176
C,rng0.010_rsi40_60,NIFTY50,5min,T1_SL75.0,sl_pts=75.0,266,3.372,71.209,0.925,-46.899,40.113,51.504,20.301,-32.233
D,cprDelta_rsi35_65,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,231,0.311,65.406,-9.3,-52.175,25.35,34.632,28.139,-32.393
A,gap0.010_rsi35_65,NIFTY50,5min,T4_LVL,level_for_T4_cross,132,11.362,87.818,-17.45,-35.038,43.038,28.03,71.97,-32.547
B,rsi40_60_from1100,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,444,4.83,74.884,-7.225,-52.689,34.138,36.486,32.658,-32.612
A,gap0.005_rsi40_60,NIFTY50,5min,T2_TR10.0,tr_pts=10.0;hard_sl=50.0,150,9.015,83.259,-6.975,-49.588,-0.163,23.333,25.333,-32.615
C,rng0.010_norsi,NIFTY50,5min,T1_SL75.0,sl_pts=75.0,266,3.108,71.509,0.525,-47.5,44.375,51.128,20.677,-32.646
A,gapoff_rsi30_70,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,99,9.845,84.984,-7.75,-52.25,42.35,31.313,31.313,-32.646
A,gapoff_rsi35_65,NIFTY50,5min,T2_TR30.0,tr_pts=30.0;hard_sl=50.0,135,14.599,94.515,-7.75,-52.25,47.574,32.593,32.593,-32.658
A,gap0.007_rsi35_65,NIFTY50,5min,T4_LVL,level_for_T4_cross,125,11.242,87.847,-17.45,-37.6,43.6,28.8,71.2,-32.681
A,gap0.007_rsi35_65,NIFTY50,5min,T1_SL30.0,sl_pts=30.0,125,14.016,93.481,-32.55,-43.6,51.65,37.6,62.4,-32.724
