deployed_name,venue,dte,cell,start,end,arm,n_opt,n_px,n_px_ex2122,credit_p25,credit_med,credit_p75,med_net_10L,mean_net_10L,win_pct,worst_opt_10L,b_slope,b_src,sl_cap_rs_10L,exc_p90_bp,exc_p95_bp,exc_p99_bp,exc_max_bp,adv_p90_10L_c25,adv_p90_10L_cmed,adv_p90_10L_c75,adv_p95_10L_cmed,adv_p99_10L_cmed,adv_max_10L_cmed,adv_p90_capped,adv_p95_capped,p_loss_opt,p_loss_model,p_sl20_hit,p_sl_deployed_hit,rr_p90,rr_p95,exc_p95_ex2122,exc_p99_ex2122,be_term_bp
,NIFTY,2,G_13:20_120,13:20,15:20,SL25,15,354,161,211.8,246.8,281.8,4300,709,73.3,-51840,0.00116,cell(n=13),42597,99.9,123.7,204.6,442.6,18448,21084,23723,25511,40560,84834,21084,25511,26.7,24.9,2.0,0.6,0.204,0.169,79.0,108.0,47.3
,NIFTY,2,G_13:20_60,13:20,14:20,NOSTOP,15,354,161,211.8,246.8,281.8,1110,-2591,60.0,-43040,0.001517,cell(n=9),,61.9,87.6,117.0,180.1,15428,17565,19705,23820,30975,46332,17565,23820,40.0,55.4,0.8,,0.063,0.047,52.9,87.8,12.7
,NIFTY,2,G_13:20_60,13:20,14:20,SL20,15,354,161,211.8,246.8,281.8,1110,-2605,60.0,-43260,0.001517,cell(n=9),34578,61.9,87.6,117.0,180.1,15428,17565,19705,23820,30975,46332,17565,23820,40.0,55.4,0.8,0.8,0.063,0.047,52.9,87.8,12.7
,NIFTY,2,G_13:20_60,13:20,14:20,SL25,15,354,161,211.8,246.8,281.8,1110,-3177,60.0,-51840,0.001517,cell(n=9),42597,61.9,87.6,117.0,180.1,15428,17565,19705,23820,30975,46332,17565,23820,40.0,55.4,0.8,0.3,0.063,0.047,52.9,87.8,12.7
,NIFTY,2,G_13:20_90,13:20,14:50,NOSTOP,15,354,161,211.8,246.8,281.8,230,-5336,53.3,-71750,0.001517,cell(n=13),,79.7,109.7,161.8,205.4,19146,21897,24652,29198,41878,52489,21897,29198,46.7,45.2,2.5,,0.011,0.008,69.7,100.7,21.8
,NIFTY,2,G_13:20_90,13:20,14:50,SL20,15,354,161,211.8,246.8,281.8,230,-3437,53.3,-43260,0.001517,cell(n=13),34578,79.7,109.7,161.8,205.4,19146,21897,24652,29198,41878,52489,21897,29198,46.7,45.2,2.5,2.5,0.011,0.008,69.7,100.7,21.8
,NIFTY,2,G_13:20_90,13:20,14:50,SL25,15,354,161,211.8,246.8,281.8,230,-4009,53.3,-51840,0.001517,cell(n=13),42597,79.7,109.7,161.8,205.4,19146,21897,24652,29198,41878,52489,21897,29198,46.7,45.2,2.5,1.1,0.011,0.008,69.7,100.7,21.8
,NIFTY,2,G_13:20_H,13:20,15:20,NOSTOP,15,354,161,211.8,246.8,281.8,4300,-895,73.3,-75910,0.00116,cell(n=13),,99.9,123.7,204.6,442.6,18448,21084,23723,25511,40560,84834,21084,25511,26.7,24.9,2.0,,0.204,0.169,79.0,108.0,47.3
,NIFTY,2,G_13:20_H,13:20,15:20,SL20,15,354,161,211.8,246.8,281.8,4300,1281,73.3,-43260,0.00116,cell(n=13),34578,99.9,123.7,204.6,442.6,18448,21084,23723,25511,40560,84834,21084,25511,26.7,24.9,2.0,2.0,0.204,0.169,79.0,108.0,47.3
,NIFTY,2,G_13:20_H,13:20,15:20,SL25,15,354,161,211.8,246.8,281.8,4300,709,73.3,-51840,0.00116,cell(n=13),42597,99.9,123.7,204.6,442.6,18448,21084,23723,25511,40560,84834,21084,25511,26.7,24.9,2.0,0.6,0.204,0.169,79.0,108.0,47.3
,NIFTY,2,G_13:50_120,13:50,15:20,NOSTOP,15,354,161,207.5,241.8,285.9,5340,4065,80.0,-15840,0.000921,cell(n=9),,82.3,108.4,168.6,351.4,12724,14416,16584,18195,26912,53380,14416,18195,20.0,12.7,0.6,,0.37,0.293,70.6,80.1,63.1
,NIFTY,2,G_13:50_120,13:50,15:20,SL20,15,354,161,207.5,241.8,285.9,5340,4065,80.0,-15840,0.000921,cell(n=9),33940,82.3,108.4,168.6,351.4,12724,14416,16584,18195,26912,53380,14416,18195,20.0,12.7,0.6,0.6,0.37,0.293,70.6,80.1,63.1
,NIFTY,2,G_13:50_120,13:50,15:20,SL25,15,354,161,207.5,241.8,285.9,5340,4065,80.0,-15840,0.000921,cell(n=9),41801,82.3,108.4,168.6,351.4,12724,14416,16584,18195,26912,53380,14416,18195,20.0,12.7,0.6,0.3,0.37,0.293,70.6,80.1,63.1
,NIFTY,2,G_13:50_60,13:50,14:50,NOSTOP,15,354,161,207.5,241.8,285.9,-740,-1421,40.0,-19220,0.001221,pooled(n=464),,67.2,82.4,123.7,154.1,13568,15400,17747,18318,26246,32082,15400,18318,60.0,44.6,0.0,,-0.048,-0.04,52.0,71.9,15.4
,NIFTY,2,G_13:50_60,13:50,14:50,SL20,15,354,161,207.5,241.8,285.9,-740,-1421,40.0,-19220,0.001221,pooled(n=464),33940,67.2,82.4,123.7,154.1,13568,15400,17747,18318,26246,32082,15400,18318,60.0,44.6,0.0,0.0,-0.048,-0.04,52.0,71.9,15.4
,NIFTY,2,G_13:50_60,13:50,14:50,SL25,15,354,161,207.5,241.8,285.9,-740,-1421,40.0,-19220,0.001221,pooled(n=464),41801,67.2,82.4,123.7,154.1,13568,15400,17747,18318,26246,32082,15400,18318,60.0,44.6,0.0,0.0,-0.048,-0.04,52.0,71.9,15.4
,NIFTY,2,G_13:50_90,13:50,15:20,NOSTOP,15,354,161,207.5,241.8,285.9,5340,4065,80.0,-15840,0.000921,cell(n=9),,82.3,108.4,168.6,351.4,12724,14416,16584,18195,26912,53380,14416,18195,20.0,12.7,0.6,,0.37,0.293,70.6,80.1,63.1
,NIFTY,2,G_13:50_90,13:50,15:20,SL20,15,354,161,207.5,241.8,285.9,5340,4065,80.0,-15840,0.000921,cell(n=9),33940,82.3,108.4,168.6,351.4,12724,14416,16584,18195,26912,53380,14416,18195,20.0,12.7,0.6,0.6,0.37,0.293,70.6,80.1,63.1
,NIFTY,2,G_13:50_90,13:50,15:20,SL25,15,354,161,207.5,241.8,285.9,5340,4065,80.0,-15840,0.000921,cell(n=9),41801,82.3,108.4,168.6,351.4,12724,14416,16584,18195,26912,53380,14416,18195,20.0,12.7,0.6,0.3,0.37,0.293,70.6,80.1,63.1
,NIFTY,2,G_13:50_H,13:50,15:20,NOSTOP,15,354,161,207.5,241.8,285.9,5340,4065,80.0,-15840,0.000921,cell(n=9),,82.3,108.4,168.6,351.4,12724,14416,16584,18195,26912,53380,14416,18195,20.0,12.7,0.6,,0.37,0.293,70.6,80.1,63.1
,NIFTY,2,G_13:50_H,13:50,15:20,SL20,15,354,161,207.5,241.8,285.9,5340,4065,80.0,-15840,0.000921,cell(n=9),33940,82.3,108.4,168.6,351.4,12724,14416,16584,18195,26912,53380,14416,18195,20.0,12.7,0.6,0.6,0.37,0.293,70.6,80.1,63.1
,NIFTY,2,G_13:50_H,13:50,15:20,SL25,15,354,161,207.5,241.8,285.9,5340,4065,80.0,-15840,0.000921,cell(n=9),41801,82.3,108.4,168.6,351.4,12724,14416,16584,18195,26912,53380,14416,18195,20.0,12.7,0.6,0.3,0.37,0.293,70.6,80.1,63.1
,NIFTY,2,G_14:20_120,14:20,15:20,NOSTOP,15,354,161,205.2,237.6,284.6,4720,4220,80.0,-7650,0.001221,pooled(n=464),,67.8,84.4,124.1,273.2,13540,15284,17819,18414,25899,54013,15284,18414,20.0,7.9,0.8,,0.309,0.256,59.1,79.3,59.4
,NIFTY,2,G_14:20_120,14:20,15:20,SL20,15,354,161,205.2,237.6,284.6,4720,4220,80.0,-7650,0.001221,pooled(n=464),33382,67.8,84.4,124.1,273.2,13540,15284,17819,18414,25899,54013,15284,18414,20.0,7.9,0.8,0.8,0.309,0.256,59.1,79.3,59.4
,NIFTY,2,G_14:20_120,14:20,15:20,SL25,15,354,161,205.2,237.6,284.6,4720,4220,80.0,-7650,0.001221,pooled(n=464),41102,67.8,84.4,124.1,273.2,13540,15284,17819,18414,25899,54013,15284,18414,20.0,7.9,0.8,0.8,0.309,0.256,59.1,79.3,59.4
,NIFTY,2,G_14:20_60,14:20,15:20,NOSTOP,15,354,161,205.2,237.6,284.6,4720,4220,80.0,-7650,0.001221,pooled(n=464),,67.8,84.4,124.1,273.2,13540,15284,17819,18414,25899,54013,15284,18414,20.0,7.9,0.8,,0.309,0.256,59.1,79.3,59.4
,NIFTY,2,G_14:20_60,14:20,15:20,SL20,15,354,161,205.2,237.6,284.6,4720,4220,80.0,-7650,0.001221,pooled(n=464),33382,67.8,84.4,124.1,273.2,13540,15284,17819,18414,25899,54013,15284,18414,20.0,7.9,0.8,0.8,0.309,0.256,59.1,79.3,59.4
,NIFTY,2,G_14:20_60,14:20,15:20,SL25,15,354,161,205.2,237.6,284.6,4720,4220,80.0,-7650,0.001221,pooled(n=464),41102,67.8,84.4,124.1,273.2,13540,15284,17819,18414,25899,54013,15284,18414,20.0,7.9,0.8,0.8,0.309,0.256,59.1,79.3,59.4
,NIFTY,2,G_14:20_90,14:20,15:20,NOSTOP,15,354,161,205.2,237.6,284.6,4720,4220,80.0,-7650,0.001221,pooled(n=464),,67.8,84.4,124.1,273.2,13540,15284,17819,18414,25899,54013,15284,18414,20.0,7.9,0.8,,0.309,0.256,59.1,79.3,59.4
,NIFTY,2,G_14:20_90,14:20,15:20,SL20,15,354,161,205.2,237.6,284.6,4720,4220,80.0,-7650,0.001221,pooled(n=464),33382,67.8,84.4,124.1,273.2,13540,15284,17819,18414,25899,54013,15284,18414,20.0,7.9,0.8,0.8,0.309,0.256,59.1,79.3,59.4
,NIFTY,2,G_14:20_90,14:20,15:20,SL25,15,354,161,205.2,237.6,284.6,4720,4220,80.0,-7650,0.001221,pooled(n=464),41102,67.8,84.4,124.1,273.2,13540,15284,17819,18414,25899,54013,15284,18414,20.0,7.9,0.8,0.8,0.309,0.256,59.1,79.3,59.4
,NIFTY,2,G_14:20_H,14:20,15:20,NOSTOP,15,354,161,205.2,237.6,284.6,4720,4220,80.0,-7650,0.001221,pooled(n=464),,67.8,84.4,124.1,273.2,13540,15284,17819,18414,25899,54013,15284,18414,20.0,7.9,0.8,,0.309,0.256,59.1,79.3,59.4
,NIFTY,2,G_14:20_H,14:20,15:20,SL20,15,354,161,205.2,237.6,284.6,4720,4220,80.0,-7650,0.001221,pooled(n=464),33382,67.8,84.4,124.1,273.2,13540,15284,17819,18414,25899,54013,15284,18414,20.0,7.9,0.8,0.8,0.309,0.256,59.1,79.3,59.4
,NIFTY,2,G_14:20_H,14:20,15:20,SL25,15,354,161,205.2,237.6,284.6,4720,4220,80.0,-7650,0.001221,pooled(n=464),41102,67.8,84.4,124.1,273.2,13540,15284,17819,18414,25899,54013,15284,18414,20.0,7.9,0.8,0.8,0.309,0.256,59.1,79.3,59.4
,NIFTY,2,G_14:30_120,14:30,15:20,NOSTOP,15,354,161,208.9,237.6,286.7,4750,3957,86.7,-3330,0.001221,pooled(n=464),,59.9,73.3,113.0,336.7,12432,13797,16131,16324,23811,65999,13797,16324,13.3,4.5,0.8,,0.344,0.291,47.5,89.7,66.5
,NIFTY,2,G_14:30_120,14:30,15:20,SL20,15,354,161,208.9,237.6,286.7,4750,3957,86.7,-3330,0.001221,pooled(n=464),33388,59.9,73.3,113.0,336.7,12432,13797,16131,16324,23811,65999,13797,16324,13.3,4.5,0.8,0.8,0.344,0.291,47.5,89.7,66.5
,NIFTY,2,G_14:30_120,14:30,15:20,SL25,15,354,161,208.9,237.6,286.7,4750,3957,86.7,-3330,0.001221,pooled(n=464),41110,59.9,73.3,113.0,336.7,12432,13797,16131,16324,23811,65999,13797,16324,13.3,4.5,0.8,0.6,0.344,0.291,47.5,89.7,66.5
,NIFTY,2,G_14:30_60,14:30,15:20,NOSTOP,15,354,161,208.9,237.6,286.7,4750,3957,86.7,-3330,0.001221,pooled(n=464),,59.9,73.3,113.0,336.7,12432,13797,16131,16324,23811,65999,13797,16324,13.3,4.5,0.8,,0.344,0.291,47.5,89.7,66.5
,NIFTY,2,G_14:30_60,14:30,15:20,SL20,15,354,161,208.9,237.6,286.7,4750,3957,86.7,-3330,0.001221,pooled(n=464),33388,59.9,73.3,113.0,336.7,12432,13797,16131,16324,23811,65999,13797,16324,13.3,4.5,0.8,0.8,0.344,0.291,47.5,89.7,66.5
,NIFTY,2,G_14:30_60,14:30,15:20,SL25,15,354,161,208.9,237.6,286.7,4750,3957,86.7,-3330,0.001221,pooled(n=464),41110,59.9,73.3,113.0,336.7,12432,13797,16131,16324,23811,65999,13797,16324,13.3,4.5,0.8,0.6,0.344,0.291,47.5,89.7,66.5
,NIFTY,2,G_14:30_90,14:30,15:20,NOSTOP,15,354,161,208.9,237.6,286.7,4750,3957,86.7,-3330,0.001221,pooled(n=464),,59.9,73.3,113.0,336.7,12432,13797,16131,16324,23811,65999,13797,16324,13.3,4.5,0.8,,0.344,0.291,47.5,89.7,66.5
,NIFTY,2,G_14:30_90,14:30,15:20,SL20,15,354,161,208.9,237.6,286.7,4750,3957,86.7,-3330,0.001221,pooled(n=464),33388,59.9,73.3,113.0,336.7,12432,13797,16131,16324,23811,65999,13797,16324,13.3,4.5,0.8,0.8,0.344,0.291,47.5,89.7,66.5
,NIFTY,2,G_14:30_90,14:30,15:20,SL25,15,354,161,208.9,237.6,286.7,4750,3957,86.7,-3330,0.001221,pooled(n=464),41110,59.9,73.3,113.0,336.7,12432,13797,16131,16324,23811,65999,13797,16324,13.3,4.5,0.8,0.6,0.344,0.291,47.5,89.7,66.5
,NIFTY,2,G_14:30_H,14:30,15:20,NOSTOP,15,354,161,208.9,237.6,286.7,4750,3957,86.7,-3330,0.001221,pooled(n=464),,59.9,73.3,113.0,336.7,12432,13797,16131,16324,23811,65999,13797,16324,13.3,4.5,0.8,,0.344,0.291,47.5,89.7,66.5
,NIFTY,2,G_14:30_H,14:30,15:20,SL20,15,354,161,208.9,237.6,286.7,4750,3957,86.7,-3330,0.001221,pooled(n=464),33388,59.9,73.3,113.0,336.7,12432,13797,16131,16324,23811,65999,13797,16324,13.3,4.5,0.8,0.8,0.344,0.291,47.5,89.7,66.5
,NIFTY,2,G_14:30_H,14:30,15:20,SL25,15,354,161,208.9,237.6,286.7,4750,3957,86.7,-3330,0.001221,pooled(n=464),41110,59.9,73.3,113.0,336.7,12432,13797,16131,16324,23811,65999,13797,16324,13.3,4.5,0.8,0.6,0.344,0.291,47.5,89.7,66.5
,NIFTY,3,DEP_0930_1100,09:30,11:00,NOSTOP,16,347,157,263.6,275.0,362.9,3850,2513,75.0,-18950,0.000423,cell(n=9),,80.3,93.3,206.6,395.1,8312,8565,10503,9547,18104,32341,8565,9547,25.0,20.2,0.0,,0.45,0.403,75.6,98.4,40.8
,NIFTY,3,DEP_0930_1100,09:30,11:00,SL20,16,347,157,263.6,275.0,362.9,3850,2513,75.0,-18950,0.000423,cell(n=9),38250,80.3,93.3,206.6,395.1,8312,8565,10503,9547,18104,32341,8565,9547,25.0,20.2,0.0,0.0,0.45,0.403,75.6,98.4,40.8
,NIFTY,3,DEP_0930_1100,09:30,11:00,SL25,16,347,157,263.6,275.0,362.9,3850,2513,75.0,-18950,0.000423,cell(n=9),47188,80.3,93.3,206.6,395.1,8312,8565,10503,9547,18104,32341,8565,9547,25.0,20.2,0.0,0.0,0.45,0.403,75.6,98.4,40.8
,NIFTY,3,DEP_1000_1200,10:00,12:00,NOSTOP,16,347,157,251.6,268.1,357.1,450,-3075,50.0,-35410,0.001467,cell(n=12),,74.5,100.2,180.7,572.6,20368,21542,27862,28111,48687,148857,21542,28111,50.0,68.6,1.7,,0.021,0.016,78.0,94.1,11.3
,NIFTY,3,DEP_1000_1200,10:00,12:00,SL20,16,347,157,251.6,268.1,357.1,450,-3075,50.0,-35410,0.001467,cell(n=12),37350,74.5,100.2,180.7,572.6,20368,21542,27862,28111,48687,148857,21542,28111,50.0,68.6,1.7,1.7,0.021,0.016,78.0,94.1,11.3
,NIFTY,3,DEP_1000_1200,10:00,12:00,SL25,16,347,157,251.6,268.1,357.1,450,-3075,50.0,-35410,0.001467,cell(n=12),46062,74.5,100.2,180.7,572.6,20368,21542,27862,28111,48687,148857,21542,28111,50.0,68.6,1.7,1.2,0.021,0.016,78.0,94.1,11.3
,NIFTY,3,DEP_1030_1200,10:30,12:00,NOSTOP,16,347,157,248.4,272.6,344.4,-505,-3218,43.8,-30740,0.002345,cell(n=10),,61.8,82.1,149.9,572.6,25894,28174,34940,36607,64773,240375,28174,36607,56.2,52.2,4.6,,-0.018,-0.014,55.4,79.1,14.4
,NIFTY,3,DEP_1030_1200,10:30,12:00,SL20,16,347,157,248.4,272.6,344.4,-505,-3218,43.8,-30740,0.002345,cell(n=10),37938,61.8,82.1,149.9,572.6,25894,28174,34940,36607,64773,240375,28174,36607,56.2,52.2,4.6,4.6,-0.018,-0.014,55.4,79.1,14.4
,NIFTY,3,DEP_1030_1200,10:30,12:00,SL25,16,347,157,248.4,272.6,344.4,-505,-3218,43.8,-30740,0.002345,cell(n=10),46798,61.8,82.1,149.9,572.6,25894,28174,34940,36607,64773,240375,28174,36607,56.2,52.2,4.6,2.6,-0.018,-0.014,55.4,79.1,14.4
,NIFTY,3,DEP_1300_1400,13:00,14:00,NOSTOP,16,347,157,234.3,271.2,333.6,2845,2371,68.8,-6850,0.001291,pooled(n=558),,52.9,70.8,106.1,122.0,12903,14541,17309,18615,26650,30269,14541,18615,31.2,10.4,0.0,,0.196,0.153,45.4,59.8,37.7
,NIFTY,3,DEP_1300_1400,13:00,14:00,SL20,16,347,157,234.3,271.2,333.6,2845,2371,68.8,-6850,0.001291,pooled(n=558),37762,52.9,70.8,106.1,122.0,12903,14541,17309,18615,26650,30269,14541,18615,31.2,10.4,0.0,0.0,0.196,0.153,45.4,59.8,37.7
,NIFTY,3,DEP_1300_1400,13:00,14:00,SL25,16,347,157,234.3,271.2,333.6,2845,2371,68.8,-6850,0.001291,pooled(n=558),46578,52.9,70.8,106.1,122.0,12903,14541,17309,18615,26650,30269,14541,18615,31.2,10.4,0.0,0.0,0.196,0.153,45.4,59.8,37.7
,NIFTY,3,DEP_1300_1520,13:00,15:20,NOSTOP,16,347,157,234.3,271.2,333.6,5335,5235,75.0,-5520,0.0008,cell(n=12),,95.0,122.0,223.9,383.5,14076,15899,18978,19707,34078,56588,15899,19707,25.0,28.5,0.9,,0.336,0.271,81.2,108.6,38.7
,NIFTY,3,DEP_1300_1520,13:00,15:20,SL20,16,347,157,234.3,271.2,333.6,5335,5235,75.0,-5520,0.0008,cell(n=12),37762,95.0,122.0,223.9,383.5,14076,15899,18978,19707,34078,56588,15899,19707,25.0,28.5,0.9,0.9,0.336,0.271,81.2,108.6,38.7
,NIFTY,3,DEP_1300_1520,13:00,15:20,SL25,16,347,157,234.3,271.2,333.6,5335,5235,75.0,-5520,0.0008,cell(n=12),46578,95.0,122.0,223.9,383.5,14076,15899,18978,19707,34078,56588,15899,19707,25.0,28.5,0.9,0.3,0.336,0.271,81.2,108.6,38.7
,NIFTY,3,G_09:20_120,09:20,11:20,NOSTOP,16,347,157,257.9,273.2,358.1,5110,1874,75.0,-28180,0.000675,cell(n=12),,81.6,117.9,210.6,449.8,11733,12278,15316,16628,27737,56400,12278,16628,25.0,22.5,0.3,,0.416,0.307,73.0,111.6,45.8
,NIFTY,3,G_09:20_120,09:20,11:20,SL20,16,347,157,257.9,273.2,358.1,5110,1874,75.0,-28180,0.000675,cell(n=12),38013,81.6,117.9,210.6,449.8,11733,12278,15316,16628,27737,56400,12278,16628,25.0,22.5,0.3,0.3,0.416,0.307,73.0,111.6,45.8
,NIFTY,3,G_09:20_120,09:20,11:20,SL25,16,347,157,257.9,273.2,358.1,5110,1874,75.0,-28180,0.000675,cell(n=12),46891,81.6,117.9,210.6,449.8,11733,12278,15316,16628,27737,56400,12278,16628,25.0,22.5,0.3,0.3,0.416,0.307,73.0,111.6,45.8
,NIFTY,3,G_09:20_60,09:20,10:20,NOSTOP,16,347,157,257.9,273.2,358.1,5245,1362,68.8,-24410,0.000607,cell(n=10),,66.5,87.6,197.0,279.7,9273,9673,11902,11949,23750,32670,9673,11949,31.2,33.7,0.0,,0.542,0.439,62.5,72.3,28.1
,NIFTY,3,G_09:20_60,09:20,10:20,SL20,16,347,157,257.9,273.2,358.1,5245,1362,68.8,-24410,0.000607,cell(n=10),38013,66.5,87.6,197.0,279.7,9273,9673,11902,11949,23750,32670,9673,11949,31.2,33.7,0.0,0.0,0.542,0.439,62.5,72.3,28.1
,NIFTY,3,G_09:20_60,09:20,10:20,SL25,16,347,157,257.9,273.2,358.1,5245,1362,68.8,-24410,0.000607,cell(n=10),46891,66.5,87.6,197.0,279.7,9273,9673,11902,11949,23750,32670,9673,11949,31.2,33.7,0.0,0.0,0.542,0.439,62.5,72.3,28.1
,NIFTY,3,G_09:20_90,09:20,10:50,NOSTOP,16,347,157,257.9,273.2,358.1,2925,1062,68.8,-26490,0.000662,cell(n=11),,73.8,98.5,197.0,289.8,10691,11175,13870,14078,25656,36564,11175,14078,31.2,31.1,0.0,,0.262,0.208,66.4,87.0,33.5
,NIFTY,3,G_09:20_90,09:20,10:50,SL20,16,347,157,257.9,273.2,358.1,2925,1062,68.8,-26490,0.000662,cell(n=11),38013,73.8,98.5,197.0,289.8,10691,11175,13870,14078,25656,36564,11175,14078,31.2,31.1,0.0,0.0,0.262,0.208,66.4,87.0,33.5
,NIFTY,3,G_09:20_90,09:20,10:50,SL25,16,347,157,257.9,273.2,358.1,2925,1062,68.8,-26490,0.000662,cell(n=11),46891,73.8,98.5,197.0,289.8,10691,11175,13870,14078,25656,36564,11175,14078,31.2,31.1,0.0,0.0,0.262,0.208,66.4,87.0,33.5
,NIFTY,3,G_09:20_H,09:20,15:20,NOSTOP,16,347,157,257.9,273.2,358.1,10950,9776,87.5,-7790,0.00142,cell(n=15),,148.5,198.9,386.1,659.7,37867,39955,51592,52667,99883,168890,39955,52667,12.5,43.5,11.5,,0.274,0.208,121.1,163.0,46.2
,NIFTY,3,G_09:20_H,09:20,15:20,SL20,16,347,157,257.9,273.2,358.1,10950,9776,87.5,-7790,0.00142,cell(n=15),38013,148.5,198.9,386.1,659.7,37867,39955,51592,52667,99883,168890,38013,38013,12.5,44.1,11.5,11.5,0.288,0.288,121.1,163.0,46.2
,NIFTY,3,G_09:20_H,09:20,15:20,SL25,16,347,157,257.9,273.2,358.1,10950,9776,87.5,-7790,0.00142,cell(n=15),46891,148.5,198.9,386.1,659.7,37867,39955,51592,52667,99883,168890,39955,46891,12.5,43.8,11.5,6.9,0.274,0.234,121.1,163.0,46.2
,NIFTY,3,G_09:50_120,09:50,11:50,NOSTOP,16,347,157,257.4,274.4,353.7,2680,-1048,56.2,-24480,0.001452,cell(n=12),,75.9,95.0,202.4,550.1,20933,22154,27834,27100,54911,144948,22154,27100,43.8,47.0,3.2,,0.121,0.099,77.6,100.4,22.3
,NIFTY,3,G_09:50_120,09:50,11:50,SL20,16,347,157,257.4,274.4,353.7,2680,-1048,56.2,-24480,0.001452,cell(n=12),38172,75.9,95.0,202.4,550.1,20933,22154,27834,27100,54911,144948,22154,27100,43.8,47.3,3.2,3.2,0.121,0.099,77.6,100.4,22.3
,NIFTY,3,G_09:50_120,09:50,11:50,SL25,16,347,157,257.4,274.4,353.7,2680,-1048,56.2,-24480,0.001452,cell(n=12),47090,75.9,95.0,202.4,550.1,20933,22154,27834,27100,54911,144948,22154,27100,43.8,47.0,3.2,1.4,0.121,0.099,77.6,100.4,22.3
,NIFTY,3,G_09:50_60,09:50,10:50,NOSTOP,16,347,157,257.4,274.4,353.7,-410,-441,43.8,-13720,0.000678,cell(n=10),,58.1,74.1,135.5,550.1,9086,9522,11551,11456,18877,68985,9522,11456,56.2,55.3,0.3,,-0.043,-0.036,59.1,74.8,12.9
,NIFTY,3,G_09:50_60,09:50,10:50,SL20,16,347,157,257.4,274.4,353.7,-410,-441,43.8,-13720,0.000678,cell(n=10),38172,58.1,74.1,135.5,550.1,9086,9522,11551,11456,18877,68985,9522,11456,56.2,55.3,0.3,0.3,-0.043,-0.036,59.1,74.8,12.9
,NIFTY,3,G_09:50_60,09:50,10:50,SL25,16,347,157,257.4,274.4,353.7,-410,-441,43.8,-13720,0.000678,cell(n=10),47090,58.1,74.1,135.5,550.1,9086,9522,11551,11456,18877,68985,9522,11456,56.2,55.3,0.3,0.3,-0.043,-0.036,59.1,74.8,12.9
,NIFTY,3,G_09:50_90,09:50,11:20,NOSTOP,16,347,157,257.4,274.4,353.7,2515,-490,62.5,-16740,0.001095,cell(n=11),,70.2,83.1,165.6,550.1,15357,16209,20170,18728,34838,109923,16209,18728,37.5,63.7,0.9,,0.155,0.134,74.2,100.4,12.8
,NIFTY,3,G_09:50_90,09:50,11:20,SL20,16,347,157,257.4,274.4,353.7,2515,-490,62.5,-16740,0.001095,cell(n=11),38172,70.2,83.1,165.6,550.1,15357,16209,20170,18728,34838,109923,16209,18728,37.5,63.7,0.9,0.9,0.155,0.134,74.2,100.4,12.8
,NIFTY,3,G_09:50_90,09:50,11:20,SL25,16,347,157,257.4,274.4,353.7,2515,-490,62.5,-16740,0.001095,cell(n=11),47090,70.2,83.1,165.6,550.1,15357,16209,20170,18728,34838,109923,16209,18728,37.5,63.7,0.9,0.6,0.155,0.134,74.2,100.4,12.8
,NIFTY,3,G_09:50_H,09:50,15:20,NOSTOP,16,347,157,257.4,274.4,353.7,8460,7908,81.2,-9930,0.001825,cell(n=16),,138.9,194.0,374.8,550.1,44907,47716,60784,65653,124509,181575,47716,65653,18.8,16.1,16.1,,0.177,0.129,112.6,152.1,87.6
,NIFTY,3,G_09:50_H,09:50,15:20,SL20,16,347,157,257.4,274.4,353.7,8460,7908,81.2,-9930,0.001825,cell(n=16),38172,138.9,194.0,374.8,550.1,44907,47716,60784,65653,124509,181575,38172,38172,18.8,19.0,16.1,16.1,0.222,0.222,112.6,152.1,87.6
,NIFTY,3,G_09:50_H,09:50,15:20,SL25,16,347,157,257.4,274.4,353.7,8460,7908,81.2,-9930,0.001825,cell(n=16),47090,138.9,194.0,374.8,550.1,44907,47716,60784,65653,124509,181575,47090,47090,18.8,17.6,16.1,10.4,0.18,0.18,112.6,152.1,87.6
,NIFTY,3,G_10:20_120,10:20,12:20,NOSTOP,16,347,157,250.6,274.1,348.9,1770,-242,62.5,-24310,0.001627,cell(n=12),,67.0,101.6,159.1,572.6,20253,21918,27213,31946,48610,168451,21918,31946,37.5,55.0,2.3,,0.081,0.055,66.5,90.9,16.7
,NIFTY,3,G_10:20_120,10:20,12:20,SL20,16,347,157,250.6,274.1,348.9,1770,-242,62.5,-24310,0.001627,cell(n=12),38133,67.0,101.6,159.1,572.6,20253,21918,27213,31946,48610,168451,21918,31946,37.5,55.0,2.3,2.3,0.081,0.055,66.5,90.9,16.7
,NIFTY,3,G_10:20_120,10:20,12:20,SL25,16,347,157,250.6,274.1,348.9,1770,-242,62.5,-24310,0.001627,cell(n=12),47041,67.0,101.6,159.1,572.6,20253,21918,27213,31946,48610,168451,21918,31946,37.5,55.0,2.3,1.2,0.081,0.055,66.5,90.9,16.7
,NIFTY,3,G_10:20_60,10:20,11:20,NOSTOP,16,347,157,250.6,274.1,348.9,1470,-972,62.5,-18150,0.001291,pooled(n=558),,52.8,73.2,113.0,572.6,13603,14645,17956,19337,28491,134204,14645,19337,37.5,54.2,0.6,,0.1,0.076,54.4,73.2,11.1
