venue,cell,scope,n,exc_p50,exc_p90,exc_p95,exc_p99,exc_max,term_p50,term_p95,term_max
SENSEX,W_1315_1515,monday_all_eras,280,32.0,77.5,93.8,148.3,173.3,18.9,78.0,150.7
SENSEX,W_1315_1515,monday_cur_era,50,28.4,67.3,81.7,167.1,167.1,11.5,77.6,133.4
SENSEX,W_1315_1515,dte_matched,132,30.6,68.5,81.7,160.1,167.1,17.6,66.0,133.4
SENSEX,W_1315_1515,monday_all_eras,280,32.0,77.5,93.8,148.3,173.3,18.9,78.0,150.7
SENSEX,W_1315_1515,monday_cur_era,50,28.4,67.3,81.7,167.1,167.1,11.5,77.6,133.4
SENSEX,W_1315_1515,dte_matched,132,30.6,68.5,81.7,160.1,167.1,17.6,66.0,133.4
SENSEX,W_1315_1515,monday_all_eras,280,32.0,77.5,93.8,148.3,173.3,18.9,78.0,150.7
SENSEX,W_1315_1515,monday_cur_era,50,28.4,67.3,81.7,167.1,167.1,11.5,77.6,133.4
SENSEX,W_1315_1515,dte_matched,132,30.6,68.5,81.7,160.1,167.1,17.6,66.0,133.4
SENSEX,W_1315_1515,monday_all_eras,280,32.0,77.5,93.8,148.3,173.3,18.9,78.0,150.7
SENSEX,W_1315_1515,monday_cur_era,50,28.4,67.3,81.7,167.1,167.1,11.5,77.6,133.4
SENSEX,W_1315_1515,dte_matched,132,30.6,68.5,81.7,160.1,167.1,17.6,66.0,133.4
SENSEX,W_1315_1515,monday_all_eras,280,32.0,77.5,93.8,148.3,173.3,18.9,78.0,150.7
SENSEX,W_1315_1515,monday_cur_era,50,28.4,67.3,81.7,167.1,167.1,11.5,77.6,133.4
SENSEX,W_1315_1515,dte_matched,132,30.6,68.5,81.7,160.1,167.1,17.6,66.0,133.4
SENSEX,W_1315_1515,monday_all_eras,280,32.0,77.5,93.8,148.3,173.3,18.9,78.0,150.7
SENSEX,W_1315_1515,monday_cur_era,50,28.4,67.3,81.7,167.1,167.1,11.5,77.6,133.4
SENSEX,W_1315_1515,dte_matched,132,30.6,68.5,81.7,160.1,167.1,17.6,66.0,133.4
SENSEX,W_1315_1515,monday_all_eras,280,32.0,77.5,93.8,148.3,173.3,18.9,78.0,150.7
SENSEX,W_1315_1515,monday_cur_era,50,28.4,67.3,81.7,167.1,167.1,11.5,77.6,133.4
SENSEX,W_1330_1400,dte_matched,132,12.9,28.4,38.8,60.4,134.0,6.6,28.4,102.3
SENSEX,W_1330_1400,monday_all_eras,280,14.1,34.5,41.5,62.8,76.2,7.9,33.6,62.8
SENSEX,W_1330_1400,monday_cur_era,50,12.6,27.0,36.8,47.7,47.7,6.4,28.4,37.2
SENSEX,W_1330_1400,dte_matched,132,12.9,28.4,38.8,60.4,134.0,6.6,28.4,102.3
SENSEX,W_1330_1400,monday_all_eras,280,14.1,34.5,41.5,62.8,76.2,7.9,33.6,62.8
SENSEX,W_1330_1400,monday_cur_era,50,12.6,27.0,36.8,47.7,47.7,6.4,28.4,37.2
SENSEX,W_1330_1400,dte_matched,132,12.9,28.4,38.8,60.4,134.0,6.6,28.4,102.3
SENSEX,W_1330_1400,monday_all_eras,280,14.1,34.5,41.5,62.8,76.2,7.9,33.6,62.8
SENSEX,W_1330_1400,monday_cur_era,50,12.6,27.0,36.8,47.7,47.7,6.4,28.4,37.2
SENSEX,W_1330_1400,dte_matched,132,12.9,28.4,38.8,60.4,134.0,6.6,28.4,102.3
SENSEX,W_1330_1400,monday_all_eras,280,14.1,34.5,41.5,62.8,76.2,7.9,33.6,62.8
SENSEX,W_1330_1400,monday_cur_era,50,12.6,27.0,36.8,47.7,47.7,6.4,28.4,37.2
SENSEX,W_1330_1400,dte_matched,132,12.9,28.4,38.8,60.4,134.0,6.6,28.4,102.3
SENSEX,W_1330_1400,monday_all_eras,280,14.1,34.5,41.5,62.8,76.2,7.9,33.6,62.8
SENSEX,W_1330_1400,monday_cur_era,50,12.6,27.0,36.8,47.7,47.7,6.4,28.4,37.2
SENSEX,W_1330_1400,dte_matched,132,12.9,28.4,38.8,60.4,134.0,6.6,28.4,102.3
SENSEX,W_1330_1400,monday_all_eras,280,14.1,34.5,41.5,62.8,76.2,7.9,33.6,62.8
SENSEX,W_1330_1400,monday_cur_era,50,12.6,27.0,36.8,47.7,47.7,6.4,28.4,37.2
SENSEX,W_1330_1400,dte_matched,132,12.9,28.4,38.8,60.4,134.0,6.6,28.4,102.3
SENSEX,W_1330_1400,monday_all_eras,280,14.1,34.5,41.5,62.8,76.2,7.9,33.6,62.8
SENSEX,W_1330_1400,monday_cur_era,50,12.6,27.0,36.8,47.7,47.7,6.4,28.4,37.2
SENSEX,W_1330_1400,dte_matched,132,12.9,28.4,38.8,60.4,134.0,6.6,28.4,102.3
SENSEX,W_1330_1400,monday_all_eras,280,14.1,34.5,41.5,62.8,76.2,7.9,33.6,62.8
SENSEX,W_1330_1400,monday_cur_era,50,12.6,27.0,36.8,47.7,47.7,6.4,28.4,37.2
SENSEX,W_1330_1400,dte_matched,132,12.9,28.4,38.8,60.4,134.0,6.6,28.4,102.3
SENSEX,W_1330_1400,monday_all_eras,280,14.1,34.5,41.5,62.8,76.2,7.9,33.6,62.8
SENSEX,W_1330_1400,monday_cur_era,50,12.6,27.0,36.8,47.7,47.7,6.4,28.4,37.2
SENSEX,W_1330_1400,dte_matched,132,12.9,28.4,38.8,60.4,134.0,6.6,28.4,102.3
SENSEX,W_1330_1400,monday_all_eras,280,14.1,34.5,41.5,62.8,76.2,7.9,33.6,62.8
SENSEX,W_1330_1400,monday_cur_era,50,12.6,27.0,36.8,47.7,47.7,6.4,28.4,37.2
SENSEX,W_1330_1400,dte_matched,132,12.9,28.4,38.8,60.4,134.0,6.6,28.4,102.3
SENSEX,W_1330_1400,monday_all_eras,280,14.1,34.5,41.5,62.8,76.2,7.9,33.6,62.8
SENSEX,W_1330_1400,monday_cur_era,50,12.6,27.0,36.8,47.7,47.7,6.4,28.4,37.2
SENSEX,W_1330_1415,dte_matched,132,17.3,38.6,46.7,65.9,134.0,9.3,37.1,63.6
SENSEX,W_1330_1415,monday_all_eras,280,17.3,41.5,49.0,78.1,109.1,9.4,40.3,78.2
SENSEX,W_1330_1415,monday_cur_era,50,16.9,35.0,40.3,65.3,65.3,8.7,29.4,46.1
SENSEX,W_1330_1415,dte_matched,132,17.3,38.6,46.7,65.9,134.0,9.3,37.1,63.6
SENSEX,W_1330_1415,monday_all_eras,280,17.3,41.5,49.0,78.1,109.1,9.4,40.3,78.2
SENSEX,W_1330_1415,monday_cur_era,50,16.9,35.0,40.3,65.3,65.3,8.7,29.4,46.1
SENSEX,W_1330_1415,dte_matched,132,17.3,38.6,46.7,65.9,134.0,9.3,37.1,63.6
SENSEX,W_1330_1415,monday_all_eras,280,17.3,41.5,49.0,78.1,109.1,9.4,40.3,78.2
SENSEX,W_1330_1415,monday_cur_era,50,16.9,35.0,40.3,65.3,65.3,8.7,29.4,46.1
SENSEX,W_1330_1415,dte_matched,132,17.3,38.6,46.7,65.9,134.0,9.3,37.1,63.6
SENSEX,W_1330_1415,monday_all_eras,280,17.3,41.5,49.0,78.1,109.1,9.4,40.3,78.2
SENSEX,W_1330_1415,monday_cur_era,50,16.9,35.0,40.3,65.3,65.3,8.7,29.4,46.1
SENSEX,W_1330_1415,dte_matched,132,17.3,38.6,46.7,65.9,134.0,9.3,37.1,63.6
SENSEX,W_1330_1415,monday_all_eras,280,17.3,41.5,49.0,78.1,109.1,9.4,40.3,78.2
SENSEX,W_1330_1415,monday_cur_era,50,16.9,35.0,40.3,65.3,65.3,8.7,29.4,46.1
SENSEX,W_1330_1415,dte_matched,132,17.3,38.6,46.7,65.9,134.0,9.3,37.1,63.6
SENSEX,W_1330_1415,monday_all_eras,280,17.3,41.5,49.0,78.1,109.1,9.4,40.3,78.2
SENSEX,W_1330_1415,monday_cur_era,50,16.9,35.0,40.3,65.3,65.3,8.7,29.4,46.1
SENSEX,W_1330_1415,dte_matched,132,17.3,38.6,46.7,65.9,134.0,9.3,37.1,63.6
SENSEX,W_1330_1415,monday_all_eras,280,17.3,41.5,49.0,78.1,109.1,9.4,40.3,78.2
SENSEX,W_1330_1415,monday_cur_era,50,16.9,35.0,40.3,65.3,65.3,8.7,29.4,46.1
SENSEX,W_1330_1415,dte_matched,132,17.3,38.6,46.7,65.9,134.0,9.3,37.1,63.6
SENSEX,W_1330_1415,monday_all_eras,280,17.3,41.5,49.0,78.1,109.1,9.4,40.3,78.2
SENSEX,W_1330_1415,monday_cur_era,50,16.9,35.0,40.3,65.3,65.3,8.7,29.4,46.1
SENSEX,W_1330_1415,dte_matched,132,17.3,38.6,46.7,65.9,134.0,9.3,37.1,63.6
SENSEX,W_1330_1415,monday_all_eras,280,17.3,41.5,49.0,78.1,109.1,9.4,40.3,78.2
SENSEX,W_1330_1415,monday_cur_era,50,16.9,35.0,40.3,65.3,65.3,8.7,29.4,46.1
SENSEX,W_1330_1415,dte_matched,132,17.3,38.6,46.7,65.9,134.0,9.3,37.1,63.6
SENSEX,W_1330_1415,monday_all_eras,280,17.3,41.5,49.0,78.1,109.1,9.4,40.3,78.2
SENSEX,W_1330_1415,monday_cur_era,50,16.9,35.0,40.3,65.3,65.3,8.7,29.4,46.1
SENSEX,W_1330_1415,dte_matched,132,17.3,38.6,46.7,65.9,134.0,9.3,37.1,63.6
SENSEX,W_1330_1415,monday_all_eras,280,17.3,41.5,49.0,78.1,109.1,9.4,40.3,78.2
SENSEX,W_1330_1415,monday_cur_era,50,16.9,35.0,40.3,65.3,65.3,8.7,29.4,46.1
SENSEX,W_1330_1430,dte_matched,132,20.8,47.4,55.4,102.2,134.0,10.8,45.9,93.0
SENSEX,W_1330_1430,monday_all_eras,280,20.8,48.8,62.3,93.8,109.1,11.2,51.5,93.0
SENSEX,W_1330_1430,monday_cur_era,50,20.9,39.1,52.6,102.2,102.2,13.0,39.8,93.0
SENSEX,W_1330_1430,dte_matched,132,20.8,47.4,55.4,102.2,134.0,10.8,45.9,93.0
SENSEX,W_1330_1430,monday_all_eras,280,20.8,48.8,62.3,93.8,109.1,11.2,51.5,93.0
SENSEX,W_1330_1430,monday_cur_era,50,20.9,39.1,52.6,102.2,102.2,13.0,39.8,93.0
SENSEX,W_1330_1430,dte_matched,132,20.8,47.4,55.4,102.2,134.0,10.8,45.9,93.0
SENSEX,W_1330_1430,monday_all_eras,280,20.8,48.8,62.3,93.8,109.1,11.2,51.5,93.0
SENSEX,W_1330_1430,monday_cur_era,50,20.9,39.1,52.6,102.2,102.2,13.0,39.8,93.0
SENSEX,W_1330_1430,dte_matched,132,20.8,47.4,55.4,102.2,134.0,10.8,45.9,93.0
SENSEX,W_1330_1430,monday_all_eras,280,20.8,48.8,62.3,93.8,109.1,11.2,51.5,93.0
SENSEX,W_1330_1430,monday_cur_era,50,20.9,39.1,52.6,102.2,102.2,13.0,39.8,93.0
SENSEX,W_1330_1430,dte_matched,132,20.8,47.4,55.4,102.2,134.0,10.8,45.9,93.0
SENSEX,W_1330_1430,monday_all_eras,280,20.8,48.8,62.3,93.8,109.1,11.2,51.5,93.0
SENSEX,W_1330_1430,monday_cur_era,50,20.9,39.1,52.6,102.2,102.2,13.0,39.8,93.0
SENSEX,W_1330_1430,dte_matched,132,20.8,47.4,55.4,102.2,134.0,10.8,45.9,93.0
SENSEX,W_1330_1430,monday_all_eras,280,20.8,48.8,62.3,93.8,109.1,11.2,51.5,93.0
SENSEX,W_1330_1430,monday_cur_era,50,20.9,39.1,52.6,102.2,102.2,13.0,39.8,93.0
SENSEX,W_1330_1430,dte_matched,132,20.8,47.4,55.4,102.2,134.0,10.8,45.9,93.0
SENSEX,W_1330_1430,monday_all_eras,280,20.8,48.8,62.3,93.8,109.1,11.2,51.5,93.0
SENSEX,W_1330_1430,monday_cur_era,50,20.9,39.1,52.6,102.2,102.2,13.0,39.8,93.0
SENSEX,W_1330_1430,dte_matched,132,20.8,47.4,55.4,102.2,134.0,10.8,45.9,93.0
SENSEX,W_1330_1430,monday_all_eras,280,20.8,48.8,62.3,93.8,109.1,11.2,51.5,93.0
SENSEX,W_1330_1430,monday_cur_era,50,20.9,39.1,52.6,102.2,102.2,13.0,39.8,93.0
SENSEX,W_1330_1430,dte_matched,132,20.8,47.4,55.4,102.2,134.0,10.8,45.9,93.0
SENSEX,W_1330_1430,monday_all_eras,280,20.8,48.8,62.3,93.8,109.1,11.2,51.5,93.0
SENSEX,W_1330_1430,monday_cur_era,50,20.9,39.1,52.6,102.2,102.2,13.0,39.8,93.0
SENSEX,W_1330_1430,dte_matched,132,20.8,47.4,55.4,102.2,134.0,10.8,45.9,93.0
SENSEX,W_1330_1430,monday_all_eras,280,20.8,48.8,62.3,93.8,109.1,11.2,51.5,93.0
SENSEX,W_1330_1430,monday_cur_era,50,20.9,39.1,52.6,102.2,102.2,13.0,39.8,93.0
SENSEX,W_1330_1430,dte_matched,132,20.8,47.4,55.4,102.2,134.0,10.8,45.9,93.0
SENSEX,W_1330_1430,monday_all_eras,280,20.8,48.8,62.3,93.8,109.1,11.2,51.5,93.0
SENSEX,W_1330_1430,monday_cur_era,50,20.9,39.1,52.6,102.2,102.2,13.0,39.8,93.0
SENSEX,W_1330_1445,dte_matched,132,22.0,52.6,65.3,134.0,139.0,10.5,52.5,131.5
SENSEX,W_1330_1445,monday_all_eras,280,23.0,54.5,75.7,96.8,139.0,12.6,57.7,131.5
SENSEX,W_1330_1445,monday_cur_era,50,22.0,42.6,65.3,139.0,139.0,10.5,44.7,131.5
SENSEX,W_1330_1445,dte_matched,132,22.0,52.6,65.3,134.0,139.0,10.5,52.5,131.5
SENSEX,W_1330_1445,monday_all_eras,280,23.0,54.5,75.7,96.8,139.0,12.6,57.7,131.5
SENSEX,W_1330_1445,monday_cur_era,50,22.0,42.6,65.3,139.0,139.0,10.5,44.7,131.5
SENSEX,W_1330_1445,dte_matched,132,22.0,52.6,65.3,134.0,139.0,10.5,52.5,131.5
SENSEX,W_1330_1445,monday_all_eras,280,23.0,54.5,75.7,96.8,139.0,12.6,57.7,131.5
SENSEX,W_1330_1445,monday_cur_era,50,22.0,42.6,65.3,139.0,139.0,10.5,44.7,131.5
SENSEX,W_1330_1445,dte_matched,132,22.0,52.6,65.3,134.0,139.0,10.5,52.5,131.5
SENSEX,W_1330_1445,monday_all_eras,280,23.0,54.5,75.7,96.8,139.0,12.6,57.7,131.5
SENSEX,W_1330_1445,monday_cur_era,50,22.0,42.6,65.3,139.0,139.0,10.5,44.7,131.5
SENSEX,W_1330_1445,dte_matched,132,22.0,52.6,65.3,134.0,139.0,10.5,52.5,131.5
SENSEX,W_1330_1445,monday_all_eras,280,23.0,54.5,75.7,96.8,139.0,12.6,57.7,131.5
SENSEX,W_1330_1445,monday_cur_era,50,22.0,42.6,65.3,139.0,139.0,10.5,44.7,131.5
SENSEX,W_1330_1445,dte_matched,132,22.0,52.6,65.3,134.0,139.0,10.5,52.5,131.5
SENSEX,W_1330_1445,monday_all_eras,280,23.0,54.5,75.7,96.8,139.0,12.6,57.7,131.5
SENSEX,W_1330_1445,monday_cur_era,50,22.0,42.6,65.3,139.0,139.0,10.5,44.7,131.5
SENSEX,W_1330_1445,dte_matched,132,22.0,52.6,65.3,134.0,139.0,10.5,52.5,131.5
SENSEX,W_1330_1445,monday_all_eras,280,23.0,54.5,75.7,96.8,139.0,12.6,57.7,131.5
SENSEX,W_1330_1445,monday_cur_era,50,22.0,42.6,65.3,139.0,139.0,10.5,44.7,131.5
SENSEX,W_1330_1445,dte_matched,132,22.0,52.6,65.3,134.0,139.0,10.5,52.5,131.5
SENSEX,W_1330_1445,monday_all_eras,280,23.0,54.5,75.7,96.8,139.0,12.6,57.7,131.5
SENSEX,W_1330_1445,monday_cur_era,50,22.0,42.6,65.3,139.0,139.0,10.5,44.7,131.5
SENSEX,W_1330_1445,dte_matched,132,22.0,52.6,65.3,134.0,139.0,10.5,52.5,131.5
SENSEX,W_1330_1445,monday_all_eras,280,23.0,54.5,75.7,96.8,139.0,12.6,57.7,131.5
SENSEX,W_1330_1445,monday_cur_era,50,22.0,42.6,65.3,139.0,139.0,10.5,44.7,131.5
SENSEX,W_1330_1445,dte_matched,132,22.0,52.6,65.3,134.0,139.0,10.5,52.5,131.5
SENSEX,W_1330_1445,monday_all_eras,280,23.0,54.5,75.7,96.8,139.0,12.6,57.7,131.5
SENSEX,W_1330_1445,monday_cur_era,50,22.0,42.6,65.3,139.0,139.0,10.5,44.7,131.5
SENSEX,W_1330_1445,dte_matched,132,22.0,52.6,65.3,134.0,139.0,10.5,52.5,131.5
SENSEX,W_1330_1445,monday_all_eras,280,23.0,54.5,75.7,96.8,139.0,12.6,57.7,131.5
SENSEX,W_1330_1445,monday_cur_era,50,22.0,42.6,65.3,139.0,139.0,10.5,44.7,131.5
SENSEX,W_1330_1500,dte_matched,132,24.0,60.0,75.3,134.0,165.7,13.9,63.4,128.1
SENSEX,W_1330_1500,monday_all_eras,280,25.6,64.2,81.4,99.5,165.7,13.8,64.2,128.1
SENSEX,W_1330_1500,monday_cur_era,50,23.4,57.3,75.3,165.7,165.7,13.4,68.4,128.1
SENSEX,W_1330_1500,dte_matched,132,24.0,60.0,75.3,134.0,165.7,13.9,63.4,128.1
SENSEX,W_1330_1500,monday_all_eras,280,25.6,64.2,81.4,99.5,165.7,13.8,64.2,128.1
SENSEX,W_1330_1500,monday_cur_era,50,23.4,57.3,75.3,165.7,165.7,13.4,68.4,128.1
SENSEX,W_1330_1500,dte_matched,132,24.0,60.0,75.3,134.0,165.7,13.9,63.4,128.1
SENSEX,W_1330_1500,monday_all_eras,280,25.6,64.2,81.4,99.5,165.7,13.8,64.2,128.1
SENSEX,W_1330_1500,monday_cur_era,50,23.4,57.3,75.3,165.7,165.7,13.4,68.4,128.1
SENSEX,W_1330_1500,dte_matched,132,24.0,60.0,75.3,134.0,165.7,13.9,63.4,128.1
SENSEX,W_1330_1500,monday_all_eras,280,25.6,64.2,81.4,99.5,165.7,13.8,64.2,128.1
SENSEX,W_1330_1500,monday_cur_era,50,23.4,57.3,75.3,165.7,165.7,13.4,68.4,128.1
SENSEX,W_1330_1500,dte_matched,132,24.0,60.0,75.3,134.0,165.7,13.9,63.4,128.1
SENSEX,W_1330_1500,monday_all_eras,280,25.6,64.2,81.4,99.5,165.7,13.8,64.2,128.1
SENSEX,W_1330_1500,monday_cur_era,50,23.4,57.3,75.3,165.7,165.7,13.4,68.4,128.1
SENSEX,W_1330_1500,dte_matched,132,24.0,60.0,75.3,134.0,165.7,13.9,63.4,128.1
SENSEX,W_1330_1500,monday_all_eras,280,25.6,64.2,81.4,99.5,165.7,13.8,64.2,128.1
SENSEX,W_1330_1500,monday_cur_era,50,23.4,57.3,75.3,165.7,165.7,13.4,68.4,128.1
SENSEX,W_1330_1500,dte_matched,132,24.0,60.0,75.3,134.0,165.7,13.9,63.4,128.1
SENSEX,W_1330_1500,monday_all_eras,280,25.6,64.2,81.4,99.5,165.7,13.8,64.2,128.1
SENSEX,W_1330_1500,monday_cur_era,50,23.4,57.3,75.3,165.7,165.7,13.4,68.4,128.1
SENSEX,W_1330_1500,dte_matched,132,24.0,60.0,75.3,134.0,165.7,13.9,63.4,128.1
SENSEX,W_1330_1500,monday_all_eras,280,25.6,64.2,81.4,99.5,165.7,13.8,64.2,128.1
SENSEX,W_1330_1500,monday_cur_era,50,23.4,57.3,75.3,165.7,165.7,13.4,68.4,128.1
SENSEX,W_1330_1500,dte_matched,132,24.0,60.0,75.3,134.0,165.7,13.9,63.4,128.1
SENSEX,W_1330_1500,monday_all_eras,280,25.6,64.2,81.4,99.5,165.7,13.8,64.2,128.1
SENSEX,W_1330_1500,monday_cur_era,50,23.4,57.3,75.3,165.7,165.7,13.4,68.4,128.1
SENSEX,W_1330_1500,dte_matched,132,24.0,60.0,75.3,134.0,165.7,13.9,63.4,128.1
SENSEX,W_1330_1500,monday_all_eras,280,25.6,64.2,81.4,99.5,165.7,13.8,64.2,128.1
SENSEX,W_1330_1500,monday_cur_era,50,23.4,57.3,75.3,165.7,165.7,13.4,68.4,128.1
SENSEX,W_1330_1500,dte_matched,132,24.0,60.0,75.3,134.0,165.7,13.9,63.4,128.1
SENSEX,W_1330_1500,monday_all_eras,280,25.6,64.2,81.4,99.5,165.7,13.8,64.2,128.1
SENSEX,W_1330_1500,monday_cur_era,50,23.4,57.3,75.3,165.7,165.7,13.4,68.4,128.1
SENSEX,W_1330_1515,dte_matched,132,26.0,67.2,80.2,134.0,165.7,13.4,67.0,132.0
SENSEX,W_1330_1515,monday_all_eras,280,29.5,73.4,87.3,119.1,165.7,15.0,71.9,132.0
SENSEX,W_1330_1515,monday_cur_era,50,25.6,67.5,84.8,165.7,165.7,13.1,75.7,132.0
SENSEX,W_1330_1515,dte_matched,132,26.0,67.2,80.2,134.0,165.7,13.4,67.0,132.0
SENSEX,W_1330_1515,monday_all_eras,280,29.5,73.4,87.3,119.1,165.7,15.0,71.9,132.0
SENSEX,W_1330_1515,monday_cur_era,50,25.6,67.5,84.8,165.7,165.7,13.1,75.7,132.0
SENSEX,W_1330_1515,dte_matched,132,26.0,67.2,80.2,134.0,165.7,13.4,67.0,132.0
SENSEX,W_1330_1515,monday_all_eras,280,29.5,73.4,87.3,119.1,165.7,15.0,71.9,132.0
SENSEX,W_1330_1515,monday_cur_era,50,25.6,67.5,84.8,165.7,165.7,13.1,75.7,132.0
SENSEX,W_1330_1515,dte_matched,132,26.0,67.2,80.2,134.0,165.7,13.4,67.0,132.0
SENSEX,W_1330_1515,monday_all_eras,280,29.5,73.4,87.3,119.1,165.7,15.0,71.9,132.0
SENSEX,W_1330_1515,monday_cur_era,50,25.6,67.5,84.8,165.7,165.7,13.1,75.7,132.0
SENSEX,W_1330_1515,dte_matched,132,26.0,67.2,80.2,134.0,165.7,13.4,67.0,132.0
SENSEX,W_1330_1515,monday_all_eras,280,29.5,73.4,87.3,119.1,165.7,15.0,71.9,132.0
SENSEX,W_1330_1515,monday_cur_era,50,25.6,67.5,84.8,165.7,165.7,13.1,75.7,132.0
SENSEX,W_1330_1515,dte_matched,132,26.0,67.2,80.2,134.0,165.7,13.4,67.0,132.0
SENSEX,W_1330_1515,monday_all_eras,280,29.5,73.4,87.3,119.1,165.7,15.0,71.9,132.0
SENSEX,W_1330_1515,monday_cur_era,50,25.6,67.5,84.8,165.7,165.7,13.1,75.7,132.0
SENSEX,W_1330_1515,dte_matched,132,26.0,67.2,80.2,134.0,165.7,13.4,67.0,132.0
SENSEX,W_1330_1515,monday_all_eras,280,29.5,73.4,87.3,119.1,165.7,15.0,71.9,132.0
SENSEX,W_1330_1515,monday_cur_era,50,25.6,67.5,84.8,165.7,165.7,13.1,75.7,132.0
SENSEX,W_1330_1515,dte_matched,132,26.0,67.2,80.2,134.0,165.7,13.4,67.0,132.0
SENSEX,W_1330_1515,monday_all_eras,280,29.5,73.4,87.3,119.1,165.7,15.0,71.9,132.0
SENSEX,W_1330_1515,monday_cur_era,50,25.6,67.5,84.8,165.7,165.7,13.1,75.7,132.0
SENSEX,W_1330_1515,dte_matched,132,26.0,67.2,80.2,134.0,165.7,13.4,67.0,132.0
SENSEX,W_1330_1515,monday_all_eras,280,29.5,73.4,87.3,119.1,165.7,15.0,71.9,132.0
SENSEX,W_1330_1515,monday_cur_era,50,25.6,67.5,84.8,165.7,165.7,13.1,75.7,132.0
SENSEX,W_1330_1515,dte_matched,132,26.0,67.2,80.2,134.0,165.7,13.4,67.0,132.0
SENSEX,W_1330_1515,monday_all_eras,280,29.5,73.4,87.3,119.1,165.7,15.0,71.9,132.0
SENSEX,W_1330_1515,monday_cur_era,50,25.6,67.5,84.8,165.7,165.7,13.1,75.7,132.0
SENSEX,W_1330_1515,dte_matched,132,26.0,67.2,80.2,134.0,165.7,13.4,67.0,132.0
SENSEX,W_1330_1515,monday_all_eras,280,29.5,73.4,87.3,119.1,165.7,15.0,71.9,132.0
SENSEX,W_1330_1515,monday_cur_era,50,25.6,67.5,84.8,165.7,165.7,13.1,75.7,132.0
SENSEX,W_1330_1520,dte_matched,132,26.2,70.2,81.4,134.0,165.7,16.9,68.1,113.1
SENSEX,W_1330_1520,monday_all_eras,280,29.9,75.8,87.3,119.1,165.7,16.3,73.0,124.5
SENSEX,W_1330_1520,monday_cur_era,50,27.0,67.5,84.8,165.7,165.7,14.7,74.2,113.1
SENSEX,W_1330_1520,dte_matched,132,26.2,70.2,81.4,134.0,165.7,16.9,68.1,113.1
SENSEX,W_1330_1520,monday_all_eras,280,29.9,75.8,87.3,119.1,165.7,16.3,73.0,124.5
SENSEX,W_1330_1520,monday_cur_era,50,27.0,67.5,84.8,165.7,165.7,14.7,74.2,113.1
SENSEX,W_1330_1520,dte_matched,132,26.2,70.2,81.4,134.0,165.7,16.9,68.1,113.1
SENSEX,W_1330_1520,monday_all_eras,280,29.9,75.8,87.3,119.1,165.7,16.3,73.0,124.5
SENSEX,W_1330_1520,monday_cur_era,50,27.0,67.5,84.8,165.7,165.7,14.7,74.2,113.1
SENSEX,W_1330_1520,dte_matched,132,26.2,70.2,81.4,134.0,165.7,16.9,68.1,113.1
SENSEX,W_1330_1520,monday_all_eras,280,29.9,75.8,87.3,119.1,165.7,16.3,73.0,124.5
SENSEX,W_1330_1520,monday_cur_era,50,27.0,67.5,84.8,165.7,165.7,14.7,74.2,113.1
SENSEX,W_1330_1520,dte_matched,132,26.2,70.2,81.4,134.0,165.7,16.9,68.1,113.1
SENSEX,W_1330_1520,monday_all_eras,280,29.9,75.8,87.3,119.1,165.7,16.3,73.0,124.5
SENSEX,W_1330_1520,monday_cur_era,50,27.0,67.5,84.8,165.7,165.7,14.7,74.2,113.1
SENSEX,W_1330_1520,dte_matched,132,26.2,70.2,81.4,134.0,165.7,16.9,68.1,113.1
SENSEX,W_1330_1520,monday_all_eras,280,29.9,75.8,87.3,119.1,165.7,16.3,73.0,124.5
SENSEX,W_1330_1520,monday_cur_era,50,27.0,67.5,84.8,165.7,165.7,14.7,74.2,113.1
SENSEX,W_1330_1520,dte_matched,132,26.2,70.2,81.4,134.0,165.7,16.9,68.1,113.1
SENSEX,W_1330_1520,monday_all_eras,280,29.9,75.8,87.3,119.1,165.7,16.3,73.0,124.5
SENSEX,W_1330_1520,monday_cur_era,50,27.0,67.5,84.8,165.7,165.7,14.7,74.2,113.1
SENSEX,W_1330_1520,dte_matched,132,26.2,70.2,81.4,134.0,165.7,16.9,68.1,113.1
SENSEX,W_1330_1520,monday_all_eras,280,29.9,75.8,87.3,119.1,165.7,16.3,73.0,124.5
SENSEX,W_1330_1520,monday_cur_era,50,27.0,67.5,84.8,165.7,165.7,14.7,74.2,113.1
SENSEX,W_1330_1520,dte_matched,132,26.2,70.2,81.4,134.0,165.7,16.9,68.1,113.1
SENSEX,W_1330_1520,monday_all_eras,280,29.9,75.8,87.3,119.1,165.7,16.3,73.0,124.5
SENSEX,W_1330_1520,monday_cur_era,50,27.0,67.5,84.8,165.7,165.7,14.7,74.2,113.1
SENSEX,W_1330_1520,dte_matched,132,26.2,70.2,81.4,134.0,165.7,16.9,68.1,113.1
SENSEX,W_1330_1520,monday_all_eras,280,29.9,75.8,87.3,119.1,165.7,16.3,73.0,124.5
SENSEX,W_1330_1520,monday_cur_era,50,27.0,67.5,84.8,165.7,165.7,14.7,74.2,113.1
SENSEX,W_1330_1520,dte_matched,132,26.2,70.2,81.4,134.0,165.7,16.9,68.1,113.1
SENSEX,W_1330_1520,monday_all_eras,280,29.9,75.8,87.3,119.1,165.7,16.3,73.0,124.5
SENSEX,W_1330_1520,monday_cur_era,50,27.0,67.5,84.8,165.7,165.7,14.7,74.2,113.1
SENSEX,W_1345_1415,dte_matched,132,12.7,30.4,33.9,73.3,81.0,6.9,28.1,51.8
