venue,cell,arm,n,credit_med,med_net_8L,mean_net_8L,win_pct,worst_8L,tstat,t_obs,stop_freq_pct,b_slope,b_src,e95_gate_bp,e95_src,n_dte,n_mon,n_cur,sl_cap_8L,ov95_perlot,adv95_cap_8L,adv95_cap_ov_8L,rr_p95,rr_p95_ov,p_loss_model,p_stop_long,be_term_bp,nb_pass,nb_tot,G1,G2,G3,G4,G5,G6_venue
NIFTY,W_0930_1045,R1500,17,193.6,1696,1104,64.7,-15704,0.74,0.74,5.9,0.000831,cell(n=12),84.6,mon,353,548,39,14000,1074,9075,9075,5.35,5.35,52.7,1.1,17.3,2,7,1,0,0,0,0,0
NIFTY,W_0930_1045,R2500,17,193.6,1696,1206,64.7,-13960,0.85,0.85,0.0,0.000831,cell(n=12),84.6,mon,353,548,39,22000,1156,9075,9075,5.35,5.35,52.7,0.3,17.3,2,7,1,0,0,0,0,0
NIFTY,W_0930_1045,R500,17,193.6,1096,801,58.8,-6728,0.59,0.59,23.5,0.000831,cell(n=12),84.6,mon,353,548,39,6000,771,6000,9075,5.47,8.28,51.3,23.2,19.1,2,7,0,0,0,0,0,0
NIFTY,W_0930_1045,SLP10,17,193.6,1696,1313,64.7,-12144,0.97,0.97,5.9,0.000831,cell(n=12),84.6,mon,353,548,39,12065,998,9075,9075,5.35,5.35,51.8,2.0,17.5,2,7,1,0,0,0,0,0
NIFTY,W_0930_1045,SLP15,17,193.6,1696,1015,64.7,-17208,0.65,0.65,5.9,0.000831,cell(n=12),84.6,mon,353,548,39,17097,1111,9075,9075,5.35,5.35,53.0,0.8,17.1,2,7,1,0,0,0,0,0
NIFTY,W_0930_1045,SLP20,17,193.6,1696,1206,64.7,-13960,0.85,0.85,0.0,0.000831,cell(n=12),84.6,mon,353,548,39,22129,832,9075,9075,5.35,5.35,52.7,0.3,17.3,2,7,1,0,0,0,0,0
NIFTY,W_0930_1045,SLP25,17,193.6,1696,1206,64.7,-13960,0.85,0.85,0.0,0.000831,cell(n=12),84.6,mon,353,548,39,27162,800,9075,9075,5.35,5.35,52.7,0.3,17.3,2,7,1,0,0,0,0,0
NIFTY,W_0930_1045,SLP30,17,193.6,1696,1206,64.7,-13960,0.85,0.85,0.0,0.000831,cell(n=12),84.6,mon,353,548,39,32194,919,9075,9075,5.35,5.35,52.7,0.3,17.3,2,7,1,0,0,0,0,0
NIFTY,W_0930_1045,SLP40,17,193.6,1696,1206,64.7,-13960,0.85,0.85,0.0,0.000831,cell(n=12),84.6,mon,353,548,39,42258,822,9075,9075,5.35,5.35,52.7,0.0,17.3,2,7,1,0,0,0,0,0
NIFTY,W_0930_1100,NOSTOP,17,193.6,3200,1740,64.7,-9048,1.24,1.24,0.0,0.000831,cell(n=14),91.2,mon,353,548,39,,,9627,9627,3.01,3.01,41.9,0.0,23.9,3,7,1,0,0,1,0,0
NIFTY,W_0930_1100,R1000,17,193.6,3200,1558,64.7,-12144,1.04,1.04,5.9,0.000831,cell(n=14),91.2,mon,353,548,39,10000,872,9627,9627,3.01,3.01,48.2,4.0,21.4,3,7,1,0,0,1,0,0
NIFTY,W_0930_1100,R1500,17,193.6,3200,1349,64.7,-15704,0.83,0.83,5.9,0.000831,cell(n=14),91.2,mon,353,548,39,14000,1074,9627,9627,3.01,3.01,49.9,1.4,20.7,3,7,1,0,0,1,0,0
NIFTY,W_0930_1100,R2500,17,193.6,3200,1740,64.7,-9048,1.24,1.24,0.0,0.000831,cell(n=14),91.2,mon,353,548,39,22000,1156,9627,9627,3.01,3.01,41.9,0.3,23.9,3,7,1,0,0,1,0,0
NIFTY,W_0930_1100,R500,17,193.6,2680,830,58.8,-7952,0.54,0.54,35.3,0.000831,cell(n=14),91.2,mon,353,548,39,6000,771,6000,9627,2.24,3.59,60.3,26.6,16.9,1,7,0,1,0,0,0,0
NIFTY,W_0930_1100,SLP10,17,193.6,3200,1558,64.7,-12144,1.04,1.04,5.9,0.000831,cell(n=14),91.2,mon,353,548,39,12065,998,9627,9627,3.01,3.01,48.2,2.0,21.4,3,7,1,0,0,1,0,0
NIFTY,W_0930_1100,SLP15,17,193.6,3200,1260,64.7,-17208,0.75,0.75,5.9,0.000831,cell(n=14),91.2,mon,353,548,39,17097,1111,9627,9627,3.01,3.01,50.4,1.1,20.3,3,7,1,0,0,1,0,0
NIFTY,W_0930_1100,SLP20,17,193.6,3200,1740,64.7,-9048,1.24,1.24,0.0,0.000831,cell(n=14),91.2,mon,353,548,39,22129,832,9627,9627,3.01,3.01,41.9,0.3,23.9,3,7,1,0,0,1,0,0
NIFTY,W_0930_1100,SLP25,17,193.6,3200,1740,64.7,-9048,1.24,1.24,0.0,0.000831,cell(n=14),91.2,mon,353,548,39,27162,800,9627,9627,3.01,3.01,41.9,0.3,23.9,3,7,1,0,0,1,0,0
NIFTY,W_0930_1100,SLP30,17,193.6,3200,1740,64.7,-9048,1.24,1.24,0.0,0.000831,cell(n=14),91.2,mon,353,548,39,32194,919,9627,9627,3.01,3.01,41.9,0.3,23.9,3,7,1,0,0,1,0,0
NIFTY,W_0930_1100,SLP40,17,193.6,3200,1740,64.7,-9048,1.24,1.24,0.0,0.000831,cell(n=14),91.2,mon,353,548,39,42258,822,9627,9627,3.01,3.01,41.9,0.0,23.9,3,7,1,0,0,1,0,0
NIFTY,W_0930_1115,NOSTOP,17,193.6,5280,2538,76.5,-15752,1.53,1.53,0.0,0.000899,cell(n=15),100.3,mon,353,548,39,,,11076,11076,2.1,2.1,54.1,0.0,18.2,3,7,1,1,0,1,0,0
NIFTY,W_0930_1115,R1000,17,193.6,5280,2751,76.5,-12144,1.81,1.81,5.9,0.000899,cell(n=15),100.3,mon,353,548,39,10000,872,10000,11076,1.89,2.1,50.4,5.4,20.2,3,7,1,1,0,1,0,0
NIFTY,W_0930_1115,R1500,17,193.6,5280,2541,76.5,-15704,1.54,1.54,5.9,0.000899,cell(n=15),100.3,mon,353,548,39,14000,1074,11076,11076,2.1,2.1,54.1,2.5,18.3,3,7,1,1,0,1,0,0
NIFTY,W_0930_1115,R2500,17,193.6,5280,2538,76.5,-15752,1.53,1.53,0.0,0.000899,cell(n=15),100.3,mon,353,548,39,22000,1156,11076,11076,2.1,2.1,54.1,0.6,18.2,3,7,1,1,0,1,0,0
NIFTY,W_0930_1115,R500,17,193.6,1688,1149,58.8,-7952,0.69,0.69,35.3,0.000899,cell(n=15),100.3,mon,353,548,39,6000,771,6000,11076,3.55,6.56,63.5,32.3,15.4,1,7,0,0,0,0,0,0
NIFTY,W_0930_1115,SLP10,17,193.6,5280,2751,76.5,-12144,1.81,1.81,5.9,0.000899,cell(n=15),100.3,mon,353,548,39,12065,998,11076,11076,2.1,2.1,50.4,3.1,20.2,3,7,1,1,0,1,0,0
NIFTY,W_0930_1115,SLP15,17,193.6,5280,2453,76.5,-17208,1.43,1.43,5.9,0.000899,cell(n=15),100.3,mon,353,548,39,17097,1111,11076,11076,2.1,2.1,54.4,1.4,17.6,3,7,1,1,0,1,0,0
NIFTY,W_0930_1115,SLP20,17,193.6,5280,2538,76.5,-15752,1.53,1.53,0.0,0.000899,cell(n=15),100.3,mon,353,548,39,22129,832,11076,11076,2.1,2.1,54.1,0.6,18.2,3,7,1,1,0,1,0,0
NIFTY,W_0930_1115,SLP25,17,193.6,5280,2538,76.5,-15752,1.53,1.53,0.0,0.000899,cell(n=15),100.3,mon,353,548,39,27162,800,11076,11076,2.1,2.1,54.1,0.3,18.2,3,7,1,1,0,1,0,0
NIFTY,W_0930_1115,SLP30,17,193.6,5280,2538,76.5,-15752,1.53,1.53,0.0,0.000899,cell(n=15),100.3,mon,353,548,39,32194,919,11076,11076,2.1,2.1,54.1,0.3,18.2,3,7,1,1,0,1,0,0
NIFTY,W_0930_1115,SLP40,17,193.6,5280,2538,76.5,-15752,1.53,1.53,0.0,0.000899,cell(n=15),100.3,mon,353,548,39,42258,822,11076,11076,2.1,2.1,54.1,0.0,18.2,3,7,1,1,0,1,0,0
NIFTY,W_0930_1130,NOSTOP,17,193.6,5536,2939,64.7,-12528,1.77,1.77,0.0,0.001038,cell(n=15),101.2,mon,353,548,39,,,12577,12577,2.27,2.27,48.2,0.0,22.2,2,5,1,1,0,0,0,0
NIFTY,W_0930_1130,R1000,17,193.6,5536,2369,64.7,-15392,1.23,1.23,11.8,0.001038,cell(n=15),101.2,mon,353,548,39,10000,872,10000,12577,1.81,2.27,49.3,9.6,22.1,2,5,1,1,0,0,0,0
NIFTY,W_0930_1130,R1500,17,193.6,5536,2160,64.7,-15704,1.06,1.06,11.8,0.001038,cell(n=15),101.2,mon,353,548,39,14000,1074,12577,12577,2.27,2.27,49.3,2.8,21.6,2,5,1,1,0,0,0,0
NIFTY,W_0930_1130,R2500,17,193.6,5536,2939,64.7,-12528,1.77,1.77,0.0,0.001038,cell(n=15),101.2,mon,353,548,39,22000,1156,12577,12577,2.27,2.27,48.2,1.4,22.2,2,5,1,1,0,0,0,0
NIFTY,W_0930_1130,R500,17,193.6,784,1020,52.9,-7952,0.57,0.57,41.2,0.001038,cell(n=15),101.2,mon,353,548,39,6000,771,6000,12166,7.65,15.52,57.2,46.7,23.5,1,5,0,0,0,0,0,0
NIFTY,W_0930_1130,SLP10,17,193.6,5536,2961,64.7,-12144,1.79,1.79,5.9,0.001038,cell(n=15),101.2,mon,353,548,39,12065,998,12065,12577,2.18,2.27,48.4,5.1,22.2,2,5,1,1,0,0,0,0
NIFTY,W_0930_1130,SLP15,17,193.6,5536,2664,64.7,-17208,1.45,1.45,5.9,0.001038,cell(n=15),101.2,mon,353,548,39,17097,1111,12577,12577,2.27,2.27,50.1,1.7,21.1,2,5,1,1,0,0,0,0
NIFTY,W_0930_1130,SLP20,17,193.6,5536,2939,64.7,-12528,1.77,1.77,0.0,0.001038,cell(n=15),101.2,mon,353,548,39,22129,832,12577,12577,2.27,2.27,48.2,1.4,22.2,2,5,1,1,0,0,0,0
NIFTY,W_0930_1130,SLP25,17,193.6,5536,2939,64.7,-12528,1.77,1.77,0.0,0.001038,cell(n=15),101.2,mon,353,548,39,27162,800,12577,12577,2.27,2.27,48.2,0.3,22.2,2,5,1,1,0,0,0,0
NIFTY,W_0930_1130,SLP30,17,193.6,5536,2939,64.7,-12528,1.77,1.77,0.0,0.001038,cell(n=15),101.2,mon,353,548,39,32194,919,12577,12577,2.27,2.27,48.2,0.3,22.2,2,5,1,1,0,0,0,0
NIFTY,W_0930_1130,SLP40,17,193.6,5536,2939,64.7,-12528,1.77,1.77,0.0,0.001038,cell(n=15),101.2,mon,353,548,39,42258,822,12577,12577,2.27,2.27,48.2,0.3,22.2,2,5,1,1,0,0,0,0
NIFTY,W_0945_1015,NOSTOP,17,194.8,-776,-1450,29.4,-17912,-1.28,-1.28,0.0,0.001354,pooled(n=1079),53.3,mon,353,548,39,,,9309,9309,,,65.4,0.0,7.2,0,5,0,0,0,0,0,0
NIFTY,W_0945_1015,R1000,17,194.8,-776,-1017,29.4,-10552,-1.34,-1.34,5.9,0.001354,pooled(n=1079),53.3,mon,353,548,39,10000,872,9309,9309,,,68.6,3.4,6.7,0,5,0,0,0,0,0,0
NIFTY,W_0945_1015,R1500,17,194.8,-776,-1227,29.4,-14112,-1.32,-1.32,5.9,0.001354,pooled(n=1079),53.3,mon,353,548,39,14000,1074,9309,9309,,,65.4,0.8,7.2,0,5,0,0,0,0,0,0
NIFTY,W_0945_1015,R2500,17,194.8,-776,-1450,29.4,-17912,-1.28,-1.28,0.0,0.001354,pooled(n=1079),53.3,mon,353,548,39,22000,1156,9309,9309,,,65.4,0.0,7.2,0,5,0,0,0,0,0,0
NIFTY,W_0945_1015,R500,17,194.8,-776,-947,29.4,-6240,-1.46,-1.46,11.8,0.001354,pooled(n=1079),53.3,mon,353,548,39,6000,771,6000,9309,,,74.2,24.4,6.0,1,5,0,0,0,0,0,0
NIFTY,W_0945_1015,SLP10,17,194.8,-776,-1227,29.4,-14112,-1.32,-1.32,5.9,0.001354,pooled(n=1079),53.3,mon,353,548,39,12130,998,9309,9309,,,65.4,1.7,7.2,0,5,0,0,0,0,0,0
NIFTY,W_0945_1015,SLP15,17,194.8,-776,-1450,29.4,-17912,-1.28,-1.28,0.0,0.001354,pooled(n=1079),53.3,mon,353,548,39,17194,1111,9309,9309,,,65.4,0.6,7.2,0,5,0,0,0,0,0,0
NIFTY,W_0945_1015,SLP20,17,194.8,-776,-1450,29.4,-17912,-1.28,-1.28,0.0,0.001354,pooled(n=1079),53.3,mon,353,548,39,22259,832,9309,9309,,,65.4,0.0,7.2,0,5,0,0,0,0,0,0
NIFTY,W_0945_1015,SLP25,17,194.8,-776,-1450,29.4,-17912,-1.28,-1.28,0.0,0.001354,pooled(n=1079),53.3,mon,353,548,39,27324,800,9309,9309,,,65.4,0.0,7.2,0,5,0,0,0,0,0,0
NIFTY,W_0945_1015,SLP30,17,194.8,-776,-1450,29.4,-17912,-1.28,-1.28,0.0,0.001354,pooled(n=1079),53.3,mon,353,548,39,32389,919,9309,9309,,,65.4,0.0,7.2,0,5,0,0,0,0,0,0
NIFTY,W_0945_1015,SLP40,17,194.8,-776,-1450,29.4,-17912,-1.28,-1.28,0.0,0.001354,pooled(n=1079),53.3,mon,353,548,39,42518,822,9309,9309,,,65.4,0.0,7.2,0,5,0,0,0,0,0,0
NIFTY,W_0945_1030,NOSTOP,17,194.8,-1744,-1769,35.3,-10632,-1.51,-1.51,0.0,0.001303,cell(n=8),66.1,dte,353,548,39,,,10726,10726,,,61.8,0.0,9.6,0,7,0,0,0,0,0,0
NIFTY,W_0945_1030,R1000,17,194.8,-1744,-1765,35.3,-10552,-1.51,-1.51,5.9,0.001303,cell(n=8),66.1,dte,353,548,39,10000,872,10000,10726,,,61.8,7.1,9.6,0,7,0,0,0,0,0,0
NIFTY,W_0945_1030,R1500,17,194.8,-1744,-1974,35.3,-14112,-1.54,-1.54,5.9,0.001303,cell(n=8),66.1,dte,353,548,39,14000,1074,10726,10726,,,63.2,1.7,9.3,0,7,0,0,0,0,0,0
NIFTY,W_0945_1030,R2500,17,194.8,-1744,-2528,35.3,-23528,-1.52,-1.52,5.9,0.001303,cell(n=8),66.1,dte,353,548,39,22000,1156,10726,10726,,,63.5,0.6,9.1,0,7,0,0,0,0,0,0
NIFTY,W_0945_1030,R500,17,194.8,-1744,-1280,35.3,-6240,-1.29,-1.29,23.5,0.001303,cell(n=8),66.1,dte,353,548,39,6000,771,6000,10726,,,62.6,31.4,10.5,1,7,0,0,0,0,0,0
NIFTY,W_0945_1030,SLP10,17,194.8,-1744,-1974,35.3,-14112,-1.54,-1.54,5.9,0.001303,cell(n=8),66.1,dte,353,548,39,12130,998,10726,10726,,,63.2,3.1,9.3,0,7,0,0,0,0,0,0
NIFTY,W_0945_1030,SLP15,17,194.8,-1744,-2528,35.3,-23528,-1.52,-1.52,5.9,0.001303,cell(n=8),66.1,dte,353,548,39,17194,1111,10726,10726,,,63.5,1.1,9.1,0,7,0,0,0,0,0,0
NIFTY,W_0945_1030,SLP20,17,194.8,-1744,-1769,35.3,-10632,-1.51,-1.51,0.0,0.001303,cell(n=8),66.1,dte,353,548,39,22259,832,10726,10726,,,61.8,0.6,9.6,0,7,0,0,0,0,0,0
NIFTY,W_0945_1030,SLP25,17,194.8,-1744,-1769,35.3,-10632,-1.51,-1.51,0.0,0.001303,cell(n=8),66.1,dte,353,548,39,27324,800,10726,10726,,,61.8,0.6,9.6,0,7,0,0,0,0,0,0
NIFTY,W_0945_1030,SLP30,17,194.8,-1744,-1769,35.3,-10632,-1.51,-1.51,0.0,0.001303,cell(n=8),66.1,dte,353,548,39,32389,919,10726,10726,,,61.8,0.0,9.6,0,7,0,0,0,0,0,0
NIFTY,W_0945_1030,SLP40,17,194.8,-1744,-1769,35.3,-10632,-1.51,-1.51,0.0,0.001303,cell(n=8),66.1,dte,353,548,39,42518,822,10726,10726,,,61.8,0.0,9.6,0,7,0,0,0,0,0,0
NIFTY,W_0945_1045,NOSTOP,17,194.8,-488,-1123,47.1,-8448,-0.99,-0.99,0.0,0.000498,cell(n=11),76.8,dte,353,548,39,,,5872,5872,,,60.1,0.0,12.1,0,8,0,0,0,0,0,0
NIFTY,W_0945_1045,R1000,17,194.8,-488,-1647,47.1,-10552,-1.26,-1.26,11.8,0.000498,cell(n=11),76.8,dte,353,548,39,10000,872,5872,5872,,,62.9,0.8,10.7,0,8,0,0,0,0,0,0
NIFTY,W_0945_1045,R1500,17,194.8,-488,-1714,47.1,-14112,-1.26,-1.26,5.9,0.000498,cell(n=11),76.8,dte,353,548,39,14000,1074,5872,5872,,,62.9,0.0,10.8,0,8,0,0,0,0,0,0
NIFTY,W_0945_1045,R2500,17,194.8,-488,-2268,47.1,-23528,-1.3,-1.3,5.9,0.000498,cell(n=11),76.8,dte,353,548,39,22000,1156,5872,5872,,,62.3,0.0,11.1,0,8,0,0,0,0,0,0
NIFTY,W_0945_1045,R500,17,194.8,-488,-922,47.1,-6576,-0.88,-0.88,29.4,0.000498,cell(n=11),76.8,dte,353,548,39,6000,771,5872,5872,,,61.2,4.8,11.5,0,8,0,0,0,0,0,0
NIFTY,W_0945_1045,SLP10,17,194.8,-488,-1714,47.1,-14112,-1.26,-1.26,5.9,0.000498,cell(n=11),76.8,dte,353,548,39,12130,998,5872,5872,,,62.9,0.3,10.8,0,8,0,0,0,0,0,0
NIFTY,W_0945_1045,SLP15,17,194.8,-488,-2268,47.1,-23528,-1.3,-1.3,5.9,0.000498,cell(n=11),76.8,dte,353,548,39,17194,1111,5872,5872,,,62.3,0.0,11.1,0,8,0,0,0,0,0,0
NIFTY,W_0945_1045,SLP20,17,194.8,-488,-1123,47.1,-8448,-0.99,-0.99,0.0,0.000498,cell(n=11),76.8,dte,353,548,39,22259,832,5872,5872,,,60.1,0.0,12.1,0,8,0,0,0,0,0,0
NIFTY,W_0945_1045,SLP25,17,194.8,-488,-1123,47.1,-8448,-0.99,-0.99,0.0,0.000498,cell(n=11),76.8,dte,353,548,39,27324,800,5872,5872,,,60.1,0.0,12.1,0,8,0,0,0,0,0,0
NIFTY,W_0945_1045,SLP30,17,194.8,-488,-1123,47.1,-8448,-0.99,-0.99,0.0,0.000498,cell(n=11),76.8,dte,353,548,39,32389,919,5872,5872,,,60.1,0.0,12.1,0,8,0,0,0,0,0,0
NIFTY,W_0945_1045,SLP40,17,194.8,-488,-1123,47.1,-8448,-0.99,-0.99,0.0,0.000498,cell(n=11),76.8,dte,353,548,39,42518,822,5872,5872,,,60.1,0.0,12.1,0,8,0,0,0,0,0,0
NIFTY,W_0945_1100,NOSTOP,17,194.8,-544,-1631,41.2,-11520,-1.2,-1.2,0.0,0.000785,cell(n=12),82.7,dte,353,548,39,,,8578,8578,,,61.2,0.0,11.4,1,8,0,0,0,0,0,0
NIFTY,W_0945_1100,R1000,17,194.8,-544,-2387,41.2,-10888,-1.54,-1.54,23.5,0.000785,cell(n=12),82.7,dte,353,548,39,10000,872,8578,8578,,,61.2,3.1,11.3,1,8,0,0,0,0,0,0
NIFTY,W_0945_1100,R1500,17,194.8,-544,-1783,41.2,-14112,-1.24,-1.24,5.9,0.000785,cell(n=12),82.7,dte,353,548,39,14000,1074,8578,8578,,,61.2,1.1,11.4,1,8,0,0,0,0,0,0
NIFTY,W_0945_1100,R2500,17,194.8,-544,-2337,41.2,-23528,-1.3,-1.3,5.9,0.000785,cell(n=12),82.7,dte,353,548,39,22000,1156,8578,8578,,,60.9,0.0,11.5,1,8,0,0,0,0,0,0
NIFTY,W_0945_1100,R500,17,194.8,-544,-1315,41.2,-7640,-1.06,-1.06,41.2,0.000785,cell(n=12),82.7,dte,353,548,39,6000,771,6000,8578,,,49.9,16.4,15.8,0,8,0,0,0,0,0,0
NIFTY,W_0945_1100,SLP10,17,194.8,-544,-1999,41.2,-14112,-1.33,-1.33,11.8,0.000785,cell(n=12),82.7,dte,353,548,39,12130,998,8578,8578,,,61.2,1.7,11.3,1,8,0,0,0,0,0,0
NIFTY,W_0945_1100,SLP15,17,194.8,-544,-2337,41.2,-23528,-1.3,-1.3,5.9,0.000785,cell(n=12),82.7,dte,353,548,39,17194,1111,8578,8578,,,60.9,0.6,11.5,1,8,0,0,0,0,0,0
NIFTY,W_0945_1100,SLP20,17,194.8,-544,-1631,41.2,-11520,-1.2,-1.2,0.0,0.000785,cell(n=12),82.7,dte,353,548,39,22259,832,8578,8578,,,61.2,0.0,11.4,1,8,0,0,0,0,0,0
NIFTY,W_0945_1100,SLP25,17,194.8,-544,-1631,41.2,-11520,-1.2,-1.2,0.0,0.000785,cell(n=12),82.7,dte,353,548,39,27324,800,8578,8578,,,61.2,0.0,11.4,1,8,0,0,0,0,0,0
NIFTY,W_0945_1100,SLP30,17,194.8,-544,-1631,41.2,-11520,-1.2,-1.2,0.0,0.000785,cell(n=12),82.7,dte,353,548,39,32389,919,8578,8578,,,61.2,0.0,11.4,1,8,0,0,0,0,0,0
NIFTY,W_0945_1100,SLP40,17,194.8,-544,-1631,41.2,-11520,-1.2,-1.2,0.0,0.000785,cell(n=12),82.7,dte,353,548,39,42518,822,8578,8578,,,61.2,0.0,11.4,1,8,0,0,0,0,0,0
NIFTY,W_0945_1115,NOSTOP,17,194.8,1016,-457,52.9,-8576,-0.33,-0.33,0.0,0.000498,cell(n=13),87.8,dte,353,548,39,,,6426,6426,6.33,6.33,50.1,0.0,16.2,2,8,0,0,0,0,0,0
NIFTY,W_0945_1115,R1000,17,194.8,1016,-1383,52.9,-10888,-0.85,-0.85,23.5,0.000498,cell(n=13),87.8,dte,353,548,39,10000,872,6426,6426,6.33,6.33,50.7,1.4,15.9,2,8,0,0,0,0,0,0
NIFTY,W_0945_1115,R1500,17,194.8,1016,-1128,52.9,-14112,-0.71,-0.71,5.9,0.000498,cell(n=13),87.8,dte,353,548,39,14000,1074,6426,6426,6.33,6.33,49.6,0.0,16.5,2,8,0,0,0,0,0,0
NIFTY,W_0945_1115,R2500,17,194.8,1016,-1682,52.9,-23528,-0.87,-0.87,5.9,0.000498,cell(n=13),87.8,dte,353,548,39,22000,1156,6426,6426,6.33,6.33,49.6,0.0,16.5,2,8,0,0,0,0,0,0
NIFTY,W_0945_1115,R500,17,194.8,1016,-791,52.9,-7640,-0.57,-0.57,41.2,0.000498,cell(n=13),87.8,dte,353,548,39,6000,771,6000,6426,5.91,6.33,44.5,6.2,19.5,0,8,0,0,0,0,0,0
NIFTY,W_0945_1115,SLP10,17,194.8,1016,-1360,52.9,-14112,-0.82,-0.82,11.8,0.000498,cell(n=13),87.8,dte,353,548,39,12130,998,6426,6426,6.33,6.33,51.6,0.8,15.3,2,8,0,0,0,0,0,0
NIFTY,W_0945_1115,SLP15,17,194.8,1016,-1682,52.9,-23528,-0.87,-0.87,5.9,0.000498,cell(n=13),87.8,dte,353,548,39,17194,1111,6426,6426,6.33,6.33,49.6,0.0,16.5,2,8,0,0,0,0,0,0
NIFTY,W_0945_1115,SLP20,17,194.8,1016,-457,52.9,-8576,-0.33,-0.33,0.0,0.000498,cell(n=13),87.8,dte,353,548,39,22259,832,6426,6426,6.33,6.33,50.1,0.0,16.2,2,8,0,0,0,0,0,0
NIFTY,W_0945_1115,SLP25,17,194.8,1016,-457,52.9,-8576,-0.33,-0.33,0.0,0.000498,cell(n=13),87.8,dte,353,548,39,27324,800,6426,6426,6.33,6.33,50.1,0.0,16.2,2,8,0,0,0,0,0,0
NIFTY,W_0945_1115,SLP30,17,194.8,1016,-457,52.9,-8576,-0.33,-0.33,0.0,0.000498,cell(n=13),87.8,dte,353,548,39,32389,919,6426,6426,6.33,6.33,50.1,0.0,16.2,2,8,0,0,0,0,0,0
NIFTY,W_0945_1115,SLP40,17,194.8,1016,-457,52.9,-8576,-0.33,-0.33,0.0,0.000498,cell(n=13),87.8,dte,353,548,39,42518,822,6426,6426,6.33,6.33,50.1,0.0,16.2,2,8,0,0,0,0,0,0
NIFTY,W_0945_1130,NOSTOP,17,194.8,1456,-205,52.9,-10064,-0.14,-0.14,0.0,0.001073,cell(n=13),90.6,mon,353,548,39,,,11845,11845,8.14,8.14,44.5,0.0,20.6,2,7,0,0,0,0,0,0
NIFTY,W_0945_1130,R1000,17,194.8,1456,-1661,52.9,-11416,-0.93,-0.93,29.4,0.001073,cell(n=13),90.6,mon,353,548,39,10000,872,10000,11845,6.87,8.14,46.2,9.6,19.7,2,7,0,0,0,0,0,0
NIFTY,W_0945_1130,R1500,17,194.8,1456,-1601,52.9,-20120,-0.83,-0.83,11.8,0.001073,cell(n=13),90.6,mon,353,548,39,14000,1074,11845,11845,8.14,8.14,56.7,2.8,14.9,2,7,0,0,0,0,0,0
NIFTY,W_0945_1130,R2500,17,194.8,1456,-1563,52.9,-23528,-0.79,-0.79,5.9,0.001073,cell(n=13),90.6,mon,353,548,39,22000,1156,11845,11845,8.14,8.14,41.1,1.1,22.2,2,7,0,0,0,0,0,0
NIFTY,W_0945_1130,R500,17,194.8,1456,-713,52.9,-7640,-0.48,-0.48,47.1,0.001073,cell(n=13),90.6,mon,353,548,39,6000,771,6000,11845,4.12,8.14,47.3,40.5,24.3,0,7,0,0,0,0,0,0
NIFTY,W_0945_1130,SLP10,17,194.8,1456,-2004,52.9,-20120,-1.0,-1.0,17.6,0.001073,cell(n=13),90.6,mon,353,548,39,12130,998,11845,11845,8.14,8.14,49.6,4.5,18.0,2,7,0,0,0,0,0,0
NIFTY,W_0945_1130,SLP15,17,194.8,1456,-1563,52.9,-23528,-0.79,-0.79,5.9,0.001073,cell(n=13),90.6,mon,353,548,39,17194,1111,11845,11845,8.14,8.14,41.1,2.0,22.2,2,7,0,0,0,0,0,0
NIFTY,W_0945_1130,SLP20,17,194.8,1456,-205,52.9,-10064,-0.14,-0.14,0.0,0.001073,cell(n=13),90.6,mon,353,548,39,22259,832,11845,11845,8.14,8.14,44.5,1.1,20.6,2,7,0,0,0,0,0,0
NIFTY,W_0945_1130,SLP25,17,194.8,1456,-205,52.9,-10064,-0.14,-0.14,0.0,0.001073,cell(n=13),90.6,mon,353,548,39,27324,800,11845,11845,8.14,8.14,44.5,0.3,20.6,2,7,0,0,0,0,0,0
NIFTY,W_0945_1130,SLP30,17,194.8,1456,-205,52.9,-10064,-0.14,-0.14,0.0,0.001073,cell(n=13),90.6,mon,353,548,39,32389,919,11845,11845,8.14,8.14,44.5,0.0,20.6,2,7,0,0,0,0,0,0
NIFTY,W_0945_1130,SLP40,17,194.8,1456,-205,52.9,-10064,-0.14,-0.14,0.0,0.001073,cell(n=13),90.6,mon,353,548,39,42518,822,11845,11845,8.14,8.14,44.5,0.0,20.6,2,7,0,0,0,0,0,0
NIFTY,W_0945_1145,NOSTOP,17,194.8,704,-768,52.9,-25712,-0.41,-0.41,0.0,0.000991,cell(n=14),91.6,mon,353,548,39,,,11197,11197,15.91,15.91,43.3,0.0,21.3,1,5,0,0,0,0,0,0
NIFTY,W_0945_1145,R1000,17,194.8,-520,-1919,47.1,-11416,-1.15,-1.15,29.4,0.000991,cell(n=14),91.6,mon,353,548,39,10000,872,10000,11197,,,42.2,8.2,22.2,1,5,0,0,0,0,0,0
NIFTY,W_0945_1145,R1500,17,194.8,-520,-1397,47.1,-20120,-0.79,-0.79,11.8,0.000991,cell(n=14),91.6,mon,353,548,39,14000,1074,11197,11197,,,49.3,2.8,18.1,1,5,0,0,0,0,0,0
NIFTY,W_0945_1145,R2500,17,194.8,-520,-2069,47.1,-23528,-0.96,-0.96,11.8,0.000991,cell(n=14),91.6,mon,353,548,39,22000,1156,11197,11197,,,60.1,1.4,13.8,1,5,0,0,0,0,0,0
