symbol,timeframe,variant,direction,exit_policy,n_signals,mean_net_pts,std_net_pts,median_net_pts,p25_net_pts,p75_net_pts,mean_net_pct,std_net_pct,win_rate,avg_win_pct,avg_loss_pct,payoff_ratio,mean_mfe_pct,mean_mae_pct,capture_efficiency,sharpe_score,expectancy_pct
BHARTIARTL,5min,s_vm3.0_gap0.005_norsi,short,T_ATR_SL_0.3,5,6.0621,12.8609,4.4,-6.65,16.7,0.002972,0.006665,60.0,0.7788,-0.4251,1.832,0.9859,0.335,0.3015,0.26755,0.2972
BHARTIARTL,5min,s_vm3.0_gap0.005_rsi40_60,short,T_ATR_SL_0.3,5,6.0621,12.8609,4.4,-6.65,16.7,0.002972,0.006665,60.0,0.7788,-0.4251,1.832,0.9859,0.335,0.3015,0.26755,0.2972
SBIN,15min,l_vm2.0_gap0.005_rsi40_60,long,T_R_TARGET_3.0R,11,5.45,12.5243,1.35,-2.45,6.55,0.00593,0.014117,63.64,1.177,-0.429,2.744,1.2014,0.5257,0.4936,0.26731,0.593
KOTAKBANK,5min,s_vm3.0_gap0.000_rsi40_60,short,T_R_TARGET_1.5R,12,12.6208,21.012,5.35,-1.7,18.425,0.00592,0.01292,58.33,1.3941,-0.531,2.625,1.3228,0.4776,0.4475,0.26727,0.592
KOTAKBANK,5min,s_vm3.0_gapoff_rsi40_60,short,T_R_TARGET_1.5R,12,12.6208,21.012,5.35,-1.7,18.425,0.00592,0.01292,58.33,1.3941,-0.531,2.625,1.3228,0.4776,0.4475,0.26727,0.592
BHARTIARTL,5min,s_vm3.0_gap0.003_norsi,short,T_R_TARGET_1.0R,5,5.81,12.325,4.4,-6.65,18.1,0.00286,0.006439,60.0,0.7576,-0.4215,1.797,0.8954,0.335,0.3194,0.26648,0.286
BHARTIARTL,5min,s_vm3.0_gap0.003_rsi40_60,short,T_R_TARGET_1.0R,5,5.81,12.325,4.4,-6.65,18.1,0.00286,0.006439,60.0,0.7576,-0.4215,1.797,0.8954,0.335,0.3194,0.26648,0.286
BHARTIARTL,5min,s_vm3.0_gap0.005_norsi,short,T_R_TARGET_1.0R,5,5.81,12.325,4.4,-6.65,18.1,0.00286,0.006439,60.0,0.7576,-0.4215,1.797,0.8954,0.335,0.3194,0.26648,0.286
BHARTIARTL,5min,s_vm3.0_gap0.005_rsi40_60,short,T_R_TARGET_1.0R,5,5.81,12.325,4.4,-6.65,18.1,0.00286,0.006439,60.0,0.7576,-0.4215,1.797,0.8954,0.335,0.3194,0.26648,0.286
BHARTIARTL,5min,l_vm1.5_gapoff_norsi,long,T_ATR_SL_1.0,13,8.7001,24.5407,11.2,-0.7,28.2,0.005567,0.014465,69.23,1.2727,-1.0542,1.207,1.3551,0.8787,0.4108,0.26646,0.5567
SBIN,15min,l_vm3.0_gap0.005_norsi,long,T_R_TARGET_1.5R,7,4.4893,9.3021,3.9,-3.25,10.025,0.004637,0.009958,57.14,1.1561,-0.4596,2.516,0.9158,0.4965,0.5063,0.26607,0.4637
SBIN,15min,l_vm3.0_gap0.005_rsi40_60,long,T_R_TARGET_1.5R,7,4.4893,9.3021,3.9,-3.25,10.025,0.004637,0.009958,57.14,1.1561,-0.4596,2.516,0.9158,0.4965,0.5063,0.26607,0.4637
HDFCBANK,5min,s_vm1.5_gapoff_norsi,short,T_NO,26,3.2404,8.7412,2.9,-0.425,8.35,0.003895,0.010135,69.23,0.8989,-0.7569,1.188,1.1201,0.6502,0.3477,0.26603,0.3895
TCS,15min,s_vm3.0_gap0.003_norsi,short,T_ATR_SL_0.5,5,22.3619,44.2924,54.4,-23.1893,60.0,0.006252,0.014123,60.0,1.76,-1.077,1.634,1.2442,0.7346,0.5025,0.26562,0.6252
TCS,15min,s_vm3.0_gap0.003_rsi40_60,short,T_ATR_SL_0.5,5,22.3619,44.2924,54.4,-23.1893,60.0,0.006252,0.014123,60.0,1.76,-1.077,1.634,1.2442,0.7346,0.5025,0.26562,0.6252
TCS,15min,s_vm3.0_gap0.005_norsi,short,T_ATR_SL_0.5,5,22.3619,44.2924,54.4,-23.1893,60.0,0.006252,0.014123,60.0,1.76,-1.077,1.634,1.2442,0.7346,0.5025,0.26562,0.6252
TCS,15min,s_vm3.0_gap0.005_rsi40_60,short,T_ATR_SL_0.5,5,22.3619,44.2924,54.4,-23.1893,60.0,0.006252,0.014123,60.0,1.76,-1.077,1.634,1.2442,0.7346,0.5025,0.26562,0.6252
SBIN,15min,l_vm2.0_gap0.000_rsi40_60,long,T_CHANDELIER_1.0,13,4.7873,11.9588,3.0,-2.6,8.65,0.00512,0.013346,69.23,1.0431,-0.6829,1.527,1.2201,0.6457,0.4197,0.26561,0.512
SBIN,15min,l_vm2.0_gap0.003_rsi40_60,long,T_CHANDELIER_1.0,13,4.7873,11.9588,3.0,-2.6,8.65,0.00512,0.013346,69.23,1.0431,-0.6829,1.527,1.2201,0.6457,0.4197,0.26561,0.512
RELIANCE,15min,s_vm3.0_gap0.003_norsi,short,T_CHANDELIER_1.0,5,10.7121,24.2238,14.8,-10.7116,32.5,0.007453,0.016876,60.0,2.0254,-1.1748,1.724,1.6069,0.6426,0.4638,0.26499,0.7453
RELIANCE,15min,s_vm3.0_gap0.005_norsi,short,T_CHANDELIER_1.0,5,10.7121,24.2238,14.8,-10.7116,32.5,0.007453,0.016876,60.0,2.0254,-1.1748,1.724,1.6069,0.6426,0.4638,0.26499,0.7453
HDFCBANK,15min,s_vm1.5_gap0.000_norsi,short,T_R_TARGET_1.5R,22,2.1432,5.3763,2.7,-2.75,7.1063,0.002574,0.006185,63.64,0.6558,-0.44,1.491,0.7318,0.4203,0.3517,0.2648,0.2574
SBIN,15min,s_vm2.0_gap0.000_norsi,short,T_NO,6,13.2333,24.6494,3.275,-4.0875,20.35,0.015641,0.029548,50.0,3.8412,-0.7131,5.387,3.8432,1.2616,0.407,0.26466,1.5641
SBIN,15min,s_vm2.0_gap0.000_norsi,short,T_ATR_SL_1.0,6,13.2333,24.6494,3.275,-4.0875,20.35,0.015641,0.029548,50.0,3.8412,-0.7131,5.387,3.8432,1.2616,0.407,0.26466,1.5641
SBIN,15min,s_vm2.0_gap0.000_rsi40_60,short,T_NO,6,13.2333,24.6494,3.275,-4.0875,20.35,0.015641,0.029548,50.0,3.8412,-0.7131,5.387,3.8432,1.2616,0.407,0.26466,1.5641
SBIN,15min,s_vm2.0_gap0.000_rsi40_60,short,T_ATR_SL_1.0,6,13.2333,24.6494,3.275,-4.0875,20.35,0.015641,0.029548,50.0,3.8412,-0.7131,5.387,3.8432,1.2616,0.407,0.26466,1.5641
SBIN,15min,s_vm2.0_gap0.003_norsi,short,T_NO,6,13.2333,24.6494,3.275,-4.0875,20.35,0.015641,0.029548,50.0,3.8412,-0.7131,5.387,3.8432,1.2616,0.407,0.26466,1.5641
SBIN,15min,s_vm2.0_gap0.003_norsi,short,T_ATR_SL_1.0,6,13.2333,24.6494,3.275,-4.0875,20.35,0.015641,0.029548,50.0,3.8412,-0.7131,5.387,3.8432,1.2616,0.407,0.26466,1.5641
SBIN,15min,s_vm2.0_gap0.003_rsi40_60,short,T_NO,6,13.2333,24.6494,3.275,-4.0875,20.35,0.015641,0.029548,50.0,3.8412,-0.7131,5.387,3.8432,1.2616,0.407,0.26466,1.5641
SBIN,15min,s_vm2.0_gap0.003_rsi40_60,short,T_ATR_SL_1.0,6,13.2333,24.6494,3.275,-4.0875,20.35,0.015641,0.029548,50.0,3.8412,-0.7131,5.387,3.8432,1.2616,0.407,0.26466,1.5641
SBIN,15min,s_vm2.0_gap0.005_norsi,short,T_NO,6,13.2333,24.6494,3.275,-4.0875,20.35,0.015641,0.029548,50.0,3.8412,-0.7131,5.387,3.8432,1.2616,0.407,0.26466,1.5641
SBIN,15min,s_vm2.0_gap0.005_norsi,short,T_ATR_SL_1.0,6,13.2333,24.6494,3.275,-4.0875,20.35,0.015641,0.029548,50.0,3.8412,-0.7131,5.387,3.8432,1.2616,0.407,0.26466,1.5641
SBIN,15min,s_vm2.0_gap0.005_rsi40_60,short,T_NO,6,13.2333,24.6494,3.275,-4.0875,20.35,0.015641,0.029548,50.0,3.8412,-0.7131,5.387,3.8432,1.2616,0.407,0.26466,1.5641
SBIN,15min,s_vm2.0_gap0.005_rsi40_60,short,T_ATR_SL_1.0,6,13.2333,24.6494,3.275,-4.0875,20.35,0.015641,0.029548,50.0,3.8412,-0.7131,5.387,3.8432,1.2616,0.407,0.26466,1.5641
INFY,5min,l_vm3.0_gapoff_rsi40_60,long,T_R_TARGET_2.0R,10,4.765,14.9132,5.9,-8.675,17.225,0.003501,0.00927,70.0,0.8573,-0.8334,1.029,1.1714,0.4009,0.2988,0.26435,0.3501
SBIN,5min,l_vm2.0_gap0.005_norsi,long,T_R_TARGET_1.0R,14,3.0,6.5947,1.975,-2.0875,6.2,0.003273,0.007078,57.14,0.8179,-0.3269,2.502,0.6736,0.4598,0.4859,0.26423,0.3273
SBIN,15min,s_vm3.0_gapoff_norsi,short,T_R_TARGET_1.0R,5,9.93,22.3207,3.65,-4.55,6.7,0.01173,0.026645,60.0,2.5476,-0.8887,2.866,2.6265,1.1997,0.4466,0.26415,1.173
SBIN,15min,s_vm3.0_gapoff_rsi40_60,short,T_R_TARGET_1.0R,5,9.93,22.3207,3.65,-4.55,6.7,0.01173,0.026645,60.0,2.5476,-0.8887,2.866,2.6265,1.1997,0.4466,0.26415,1.173
SBIN,15min,s_vm2.0_gap0.000_norsi,short,T_CHANDELIER_1.5,6,9.6907,17.9045,3.275,-4.0875,20.35,0.011443,0.021673,50.0,3.0017,-0.7131,4.209,3.0956,1.2616,0.3696,0.26398,1.1443
SBIN,15min,s_vm2.0_gap0.000_rsi40_60,short,T_CHANDELIER_1.5,6,9.6907,17.9045,3.275,-4.0875,20.35,0.011443,0.021673,50.0,3.0017,-0.7131,4.209,3.0956,1.2616,0.3696,0.26398,1.1443
SBIN,15min,s_vm2.0_gap0.003_norsi,short,T_CHANDELIER_1.5,6,9.6907,17.9045,3.275,-4.0875,20.35,0.011443,0.021673,50.0,3.0017,-0.7131,4.209,3.0956,1.2616,0.3696,0.26398,1.1443
SBIN,15min,s_vm2.0_gap0.003_rsi40_60,short,T_CHANDELIER_1.5,6,9.6907,17.9045,3.275,-4.0875,20.35,0.011443,0.021673,50.0,3.0017,-0.7131,4.209,3.0956,1.2616,0.3696,0.26398,1.1443
SBIN,15min,s_vm2.0_gap0.005_norsi,short,T_CHANDELIER_1.5,6,9.6907,17.9045,3.275,-4.0875,20.35,0.011443,0.021673,50.0,3.0017,-0.7131,4.209,3.0956,1.2616,0.3696,0.26398,1.1443
SBIN,15min,s_vm2.0_gap0.005_rsi40_60,short,T_CHANDELIER_1.5,6,9.6907,17.9045,3.275,-4.0875,20.35,0.011443,0.021673,50.0,3.0017,-0.7131,4.209,3.0956,1.2616,0.3696,0.26398,1.1443
HDFCBANK,5min,s_vm1.5_gapoff_norsi,short,T_CHANDELIER_2.0,26,3.129,8.5391,2.9,-0.425,8.35,0.00375,0.009837,69.23,0.8781,-0.7569,1.16,1.1201,0.6502,0.3348,0.26392,0.375
RELIANCE,15min,l_vm1.5_gap0.005_rsi40_60,long,T_ATR_SL_1.0,12,6.9351,19.3767,5.175,-4.3625,13.6375,0.005325,0.013457,66.67,1.2432,-0.8888,1.399,1.2399,0.7174,0.4295,0.26382,0.5325
RELIANCE,5min,l_vm2.0_gapoff_rsi40_60,long,T_CHANDELIER_1.5,14,7.9056,20.4205,9.575,-3.875,13.925,0.005828,0.014218,64.29,1.3681,-0.8307,1.647,1.3255,0.6897,0.4397,0.26352,0.5828
SBIN,15min,s_vm1.5_gapoff_rsi40_60,short,T_NO,13,7.9077,18.4581,6.7,-4.55,9.7,0.009521,0.022257,61.54,2.1014,-0.887,2.369,2.4708,0.9726,0.3853,0.26324,0.9521
SBIN,15min,s_vm1.5_gapoff_rsi40_60,short,T_ATR_SL_1.0,13,7.9077,18.4581,6.7,-4.55,9.7,0.009521,0.022257,61.54,2.1014,-0.887,2.369,2.4708,0.9726,0.3853,0.26324,0.9521
KOTAKBANK,5min,s_vm3.0_gap0.003_rsi40_60,short,T_CHANDELIER_1.0,11,9.7422,21.7451,3.6,-0.5233,19.7371,0.00472,0.013045,72.73,1.104,-1.2133,0.91,1.6844,0.6649,0.2802,0.26314,0.472
KOTAKBANK,5min,s_vm3.0_gap0.005_rsi40_60,short,T_CHANDELIER_1.0,11,9.7422,21.7451,3.6,-0.5233,19.7371,0.00472,0.013045,72.73,1.104,-1.2133,0.91,1.6844,0.6649,0.2802,0.26314,0.472
SBIN,5min,l_vm2.0_gap0.003_norsi,long,T_R_TARGET_1.5R,16,3.6219,7.7653,2.9625,-2.2625,6.45,0.004087,0.008751,56.25,0.9993,-0.3508,2.849,0.7821,0.4461,0.5225,0.26268,0.4087
TCS,15min,l_vm3.0_gap0.000_norsi,long,T_NO,6,29.225,70.423,32.5,-31.825,52.8,0.007248,0.018397,66.67,1.7916,-1.4087,1.272,1.6373,0.8586,0.4427,0.26265,0.7248
TCS,15min,l_vm3.0_gap0.000_norsi,long,T_CHANDELIER_2.0,6,29.225,70.423,32.5,-31.825,52.8,0.007248,0.018397,66.67,1.7916,-1.4087,1.272,1.6373,0.8586,0.4427,0.26265,0.7248
TCS,15min,l_vm3.0_gap0.003_norsi,long,T_NO,6,29.225,70.423,32.5,-31.825,52.8,0.007248,0.018397,66.67,1.7916,-1.4087,1.272,1.6373,0.8586,0.4427,0.26265,0.7248
TCS,15min,l_vm3.0_gap0.003_norsi,long,T_CHANDELIER_2.0,6,29.225,70.423,32.5,-31.825,52.8,0.007248,0.018397,66.67,1.7916,-1.4087,1.272,1.6373,0.8586,0.4427,0.26265,0.7248
TCS,15min,l_vm3.0_gap0.005_norsi,long,T_NO,6,29.225,70.423,32.5,-31.825,52.8,0.007248,0.018397,66.67,1.7916,-1.4087,1.272,1.6373,0.8586,0.4427,0.26265,0.7248
TCS,15min,l_vm3.0_gap0.005_norsi,long,T_CHANDELIER_2.0,6,29.225,70.423,32.5,-31.825,52.8,0.007248,0.018397,66.67,1.7916,-1.4087,1.272,1.6373,0.8586,0.4427,0.26265,0.7248
RELIANCE,15min,s_vm2.0_gap0.000_rsi40_60,short,T_R_TARGET_1.5R,11,9.9182,23.6515,6.9,-5.125,13.3,0.006764,0.016397,63.64,1.3965,-0.5837,2.393,1.1697,0.7021,0.5783,0.26251,0.6764
RELIANCE,15min,s_vm2.0_gapoff_rsi40_60,short,T_R_TARGET_1.5R,11,9.9182,23.6515,6.9,-5.125,13.3,0.006764,0.016397,63.64,1.3965,-0.5837,2.393,1.1697,0.7021,0.5783,0.26251,0.6764
BHARTIARTL,5min,l_vm1.5_gap0.003_norsi,long,T_ATR_SL_0.5,9,8.6215,23.213,2.9,-15.3889,28.2,0.005704,0.014488,66.67,1.3619,-1.0124,1.345,1.4201,0.698,0.4017,0.26249,0.5704
BHARTIARTL,5min,l_vm1.5_gap0.005_norsi,long,T_ATR_SL_0.5,9,8.6215,23.213,2.9,-15.3889,28.2,0.005704,0.014488,66.67,1.3619,-1.0124,1.345,1.4201,0.698,0.4017,0.26249,0.5704
RELIANCE,5min,l_vm1.5_gap0.003_rsi40_60,long,T_NO,13,8.2885,17.4009,3.1,-4.9,12.95,0.006035,0.012382,53.85,1.4331,-0.3643,3.934,1.1879,0.665,0.5081,0.26246,0.6035
RELIANCE,5min,l_vm1.5_gap0.003_rsi40_60,long,T_ATR_SL_1.0,13,8.2885,17.4009,3.1,-4.9,12.95,0.006035,0.012382,53.85,1.4331,-0.3643,3.934,1.1879,0.665,0.5081,0.26246,0.6035
RELIANCE,5min,l_vm1.5_gap0.003_rsi40_60,long,T_CHANDELIER_1.0,13,8.2885,17.4009,3.1,-4.9,12.95,0.006035,0.012382,53.85,1.4331,-0.3643,3.934,1.1879,0.665,0.5081,0.26246,0.6035
RELIANCE,5min,l_vm1.5_gap0.003_rsi40_60,long,T_CHANDELIER_1.5,13,8.2885,17.4009,3.1,-4.9,12.95,0.006035,0.012382,53.85,1.4331,-0.3643,3.934,1.1879,0.665,0.5081,0.26246,0.6035
RELIANCE,5min,l_vm1.5_gap0.003_rsi40_60,long,T_CHANDELIER_2.0,13,8.2885,17.4009,3.1,-4.9,12.95,0.006035,0.012382,53.85,1.4331,-0.3643,3.934,1.1879,0.665,0.5081,0.26246,0.6035
SBIN,15min,l_vm2.0_gapoff_norsi,long,T_R_TARGET_2.0R,18,3.5722,8.3211,2.175,-2.525,7.9375,0.00393,0.009155,61.11,0.9069,-0.4146,2.187,1.0114,0.4451,0.3885,0.2623,0.393
TCS,15min,s_vm2.0_gap0.000_norsi,short,T_ATR_SL_0.3,12,15.669,33.4505,13.925,-15.6399,54.825,0.004521,0.010062,58.33,1.1945,-0.5874,2.034,0.9301,0.4334,0.486,0.26209,0.4521
TCS,15min,s_vm2.0_gap0.000_rsi40_60,short,T_ATR_SL_0.3,12,15.669,33.4505,13.925,-15.6399,54.825,0.004521,0.010062,58.33,1.1945,-0.5874,2.034,0.9301,0.4334,0.486,0.26209,0.4521
RELIANCE,5min,l_vm3.0_gap0.000_rsi40_60,long,T_HARD_SL,6,9.2583,16.9452,5.25,-5.7,18.525,0.006528,0.012482,50.0,1.7182,-0.4125,4.165,1.3796,0.4182,0.4732,0.26151,0.6528
RELIANCE,5min,l_vm3.0_gapoff_rsi40_60,long,T_HARD_SL,6,9.2583,16.9452,5.25,-5.7,18.525,0.006528,0.012482,50.0,1.7182,-0.4125,4.165,1.3796,0.4182,0.4732,0.26151,0.6528
KOTAKBANK,5min,s_vm2.0_gap0.003_norsi,short,T_R_TARGET_1.5R,20,8.3125,18.147,1.5,-1.7,10.15,0.00484,0.011127,60.0,1.1295,-0.4842,2.333,1.1582,0.5041,0.4179,0.261,0.484
KOTAKBANK,5min,s_vm2.0_gap0.005_norsi,short,T_R_TARGET_1.5R,20,8.3125,18.147,1.5,-1.7,10.15,0.00484,0.011127,60.0,1.1295,-0.4842,2.333,1.1582,0.5041,0.4179,0.261,0.484
RELIANCE,15min,l_vm3.0_gap0.000_norsi,long,T_HARD_SL,6,8.0667,15.302,4.775,-4.975,15.6125,0.005829,0.011189,50.0,1.542,-0.3761,4.1,1.3365,0.3603,0.4362,0.26051,0.583
RELIANCE,15min,l_vm3.0_gapoff_norsi,long,T_HARD_SL,6,8.0667,15.302,4.775,-4.975,15.6125,0.005829,0.011189,50.0,1.542,-0.3761,4.1,1.3365,0.3603,0.4362,0.26051,0.583
SBIN,15min,l_vm2.0_gap0.000_rsi40_60,long,T_R_TARGET_1.0R,13,3.0615,7.2459,1.35,-2.6,11.15,0.003339,0.007888,61.54,0.8328,-0.4644,1.793,0.8772,0.5085,0.3806,0.26048,0.3339
SBIN,15min,l_vm2.0_gap0.003_rsi40_60,long,T_R_TARGET_1.0R,13,3.0615,7.2459,1.35,-2.6,11.15,0.003339,0.007888,61.54,0.8328,-0.4644,1.793,0.8772,0.5085,0.3806,0.26048,0.3339
SBIN,15min,l_vm2.0_gapoff_rsi40_60,long,T_ATR_SL_1.0,15,4.5457,11.5915,3.0,-1.45,9.1,0.00508,0.013014,66.67,1.0739,-0.624,1.721,1.1952,0.6038,0.425,0.26021,0.508
RELIANCE,5min,s_vm2.0_gap0.000_rsi40_60,short,T_R_TARGET_1.5R,13,4.6231,10.7344,6.9,-1.2,10.3,0.002972,0.007915,69.23,0.7649,-0.755,1.013,0.7382,0.5467,0.4026,0.26001,0.2972
RELIANCE,5min,s_vm2.0_gapoff_rsi40_60,short,T_R_TARGET_1.5R,13,4.6231,10.7344,6.9,-1.2,10.3,0.002972,0.007915,69.23,0.7649,-0.755,1.013,0.7382,0.5467,0.4026,0.26001,0.2972
RELIANCE,15min,l_vm3.0_gap0.000_norsi,long,T_R_TARGET_3.0R,6,7.6,14.4787,4.775,-4.975,15.6125,0.005479,0.010544,50.0,1.4719,-0.3761,3.913,1.2012,0.3603,0.4561,0.2598,0.5479
RELIANCE,15min,l_vm3.0_gapoff_norsi,long,T_R_TARGET_3.0R,6,7.6,14.4787,4.775,-4.975,15.6125,0.005479,0.010544,50.0,1.4719,-0.3761,3.913,1.2012,0.3603,0.4561,0.2598,0.5479
BHARTIARTL,15min,l_vm1.5_gap0.000_rsi40_60,long,T_R_TARGET_1.0R,10,5.575,12.9757,9.0,-0.6,13.525,0.00315,0.008502,70.0,0.7676,-0.741,1.036,0.8458,0.4898,0.3724,0.25934,0.315
KOTAKBANK,5min,s_vm1.5_gap0.000_rsi40_60,short,T_R_TARGET_1.0R,28,7.1054,16.0685,3.05,-2.375,13.0125,0.003899,0.009148,60.71,0.995,-0.5451,1.825,0.8744,0.4371,0.4459,0.25881,0.3899
KOTAKBANK,15min,l_vm2.0_gapoff_norsi,long,T_STEP_TRAIL,11,6.5273,11.8987,0.0,0.0,12.175,0.003618,0.00637,45.45,0.9489,-0.1274,7.448,0.8697,0.3467,0.4161,0.25819,0.3618
KOTAKBANK,15min,l_vm2.0_gapoff_rsi40_60,long,T_STEP_TRAIL,11,6.5273,11.8987,0.0,0.0,12.175,0.003618,0.00637,45.45,0.9489,-0.1274,7.448,0.8697,0.3467,0.4161,0.25819,0.3618
HDFCBANK,5min,s_vm1.5_gapoff_norsi,short,T_CHANDELIER_1.5,26,2.8343,7.9472,2.9,-0.425,8.0142,0.003356,0.009019,69.23,0.8108,-0.7336,1.105,1.0394,0.6339,0.3228,0.25758,0.3356
SBIN,15min,l_vm2.0_gapoff_rsi40_60,long,T_R_TARGET_1.5R,15,3.0917,7.3933,1.35,-2.45,6.55,0.003522,0.008219,60.0,0.8488,-0.3927,2.161,0.9616,0.4663,0.3662,0.25708,0.3522
SBIN,15min,s_vm2.0_gapoff_norsi,short,T_R_TARGET_2.0R,8,14.475,35.7412,5.175,-5.725,11.125,0.01743,0.042471,62.5,3.4287,-1.0665,3.215,2.588,1.0454,0.6735,0.25649,1.743
SBIN,15min,s_vm2.0_gapoff_rsi40_60,short,T_R_TARGET_2.0R,8,14.475,35.7412,5.175,-5.725,11.125,0.01743,0.042471,62.5,3.4287,-1.0665,3.215,2.588,1.0454,0.6735,0.25649,1.743
HDFCBANK,15min,s_vm1.5_gap0.005_norsi,short,T_CHANDELIER_2.0,20,2.8752,8.0481,4.2,-0.1242,7.775,0.003325,0.009089,70.0,0.7819,-0.7162,1.092,1.1236,0.6393,0.2959,0.25606,0.3325
RELIANCE,5min,s_vm1.5_gap0.000_rsi40_60,short,T_R_TARGET_1.5R,17,4.7382,10.8405,6.7,-1.4,10.3,0.003098,0.007844,64.71,0.7945,-0.5788,1.373,0.697,0.459,0.4444,0.25556,0.3098
BHARTIARTL,15min,l_vm1.5_gap0.003_norsi,long,T_R_TARGET_1.5R,9,6.3167,14.8297,8.5,-1.8,19.05,0.00394,0.010286,66.67,0.9614,-0.741,1.298,1.0057,0.5139,0.3917,0.25535,0.394
BHARTIARTL,15min,l_vm1.5_gap0.005_norsi,long,T_R_TARGET_1.5R,9,6.3167,14.8297,8.5,-1.8,19.05,0.00394,0.010286,66.67,0.9614,-0.741,1.298,1.0057,0.5139,0.3917,0.25535,0.394
ICICIBANK,15min,l_vm3.0_gap0.000_rsi40_60,long,T_ATR_SL_1.0,7,5.7351,13.9054,5.35,-2.2,17.175,0.004551,0.010187,57.14,1.2081,-0.5489,2.201,1.1903,0.4985,0.3824,0.25528,0.4551
ICICIBANK,15min,l_vm3.0_gap0.003_rsi40_60,long,T_ATR_SL_1.0,7,5.7351,13.9054,5.35,-2.2,17.175,0.004551,0.010187,57.14,1.2081,-0.5489,2.201,1.1903,0.4985,0.3824,0.25528,0.4551
ICICIBANK,15min,l_vm3.0_gap0.005_rsi40_60,long,T_ATR_SL_1.0,7,5.7351,13.9054,5.35,-2.2,17.175,0.004551,0.010187,57.14,1.2081,-0.5489,2.201,1.1903,0.4985,0.3824,0.25528,0.4551
ICICIBANK,15min,l_vm3.0_gapoff_rsi40_60,long,T_ATR_SL_1.0,7,5.7351,13.9054,5.35,-2.2,17.175,0.004551,0.010187,57.14,1.2081,-0.5489,2.201,1.1903,0.4985,0.3824,0.25528,0.4551
SBIN,15min,s_vm2.0_gap0.000_norsi,short,T_CHANDELIER_2.0,6,7.871,14.8971,3.275,-4.0875,20.35,0.009286,0.018195,50.0,2.5704,-0.7131,3.605,3.0956,1.2616,0.3,0.2552,0.9286
SBIN,15min,s_vm2.0_gap0.000_rsi40_60,short,T_CHANDELIER_2.0,6,7.871,14.8971,3.275,-4.0875,20.35,0.009286,0.018195,50.0,2.5704,-0.7131,3.605,3.0956,1.2616,0.3,0.2552,0.9286
SBIN,15min,s_vm2.0_gap0.003_norsi,short,T_CHANDELIER_2.0,6,7.871,14.8971,3.275,-4.0875,20.35,0.009286,0.018195,50.0,2.5704,-0.7131,3.605,3.0956,1.2616,0.3,0.2552,0.9286
SBIN,15min,s_vm2.0_gap0.003_rsi40_60,short,T_CHANDELIER_2.0,6,7.871,14.8971,3.275,-4.0875,20.35,0.009286,0.018195,50.0,2.5704,-0.7131,3.605,3.0956,1.2616,0.3,0.2552,0.9286
SBIN,15min,s_vm2.0_gap0.005_norsi,short,T_CHANDELIER_2.0,6,7.871,14.8971,3.275,-4.0875,20.35,0.009286,0.018195,50.0,2.5704,-0.7131,3.605,3.0956,1.2616,0.3,0.2552,0.9286
SBIN,15min,s_vm2.0_gap0.005_rsi40_60,short,T_CHANDELIER_2.0,6,7.871,14.8971,3.275,-4.0875,20.35,0.009286,0.018195,50.0,2.5704,-0.7131,3.605,3.0956,1.2616,0.3,0.2552,0.9286
RELIANCE,15min,s_vm1.5_gap0.000_rsi40_60,short,T_HARD_SL,15,7.08,14.9078,4.35,-3.775,15.55,0.004983,0.010421,53.33,1.3101,-0.4295,3.051,1.2939,0.6188,0.3851,0.25502,0.4983
RELIANCE,15min,l_vm1.5_gap0.003_rsi40_60,long,T_ATR_SL_1.0,14,6.9051,19.0972,5.175,-7.0875,15.6125,0.005232,0.013222,64.29,1.287,-0.8515,1.511,1.2185,0.666,0.4294,0.25439,0.5232
BHARTIARTL,5min,l_vm1.5_gap0.003_rsi40_60,long,T_CHANDELIER_1.0,8,10.1719,25.7945,8.2,-3.3179,29.325,0.006522,0.016065,62.5,1.618,-0.9574,1.69,1.5588,0.7896,0.4184,0.25374,0.6522
BHARTIARTL,5min,l_vm1.5_gap0.005_rsi40_60,long,T_CHANDELIER_1.0,8,10.1719,25.7945,8.2,-3.3179,29.325,0.006522,0.016065,62.5,1.618,-0.9574,1.69,1.5588,0.7896,0.4184,0.25374,0.6522
TCS,15min,s_vm1.5_gap0.005_norsi,short,T_CHANDELIER_1.0,12,15.2308,41.541,23.075,-4.2197,54.825,0.004362,0.012901,75.0,1.0951,-1.5404,0.711,1.0959,0.6543,0.398,0.25359,0.4362
TCS,15min,s_vm1.5_gap0.005_rsi40_60,short,T_CHANDELIER_1.0,12,15.2308,41.541,23.075,-4.2197,54.825,0.004362,0.012901,75.0,1.0951,-1.5404,0.711,1.0959,0.6543,0.398,0.25359,0.4362
BHARTIARTL,5min,l_vm2.0_gap0.000_norsi,long,T_ATR_SL_0.5,8,9.3992,24.5103,7.5,-15.7643,29.325,0.006203,0.015294,62.5,1.5999,-1.0124,1.58,1.399,0.6725,0.4434,0.25349,0.6203
BHARTIARTL,5min,l_vm2.0_gap0.003_norsi,long,T_ATR_SL_0.5,8,9.3992,24.5103,7.5,-15.7643,29.325,0.006203,0.015294,62.5,1.5999,-1.0124,1.58,1.399,0.6725,0.4434,0.25349,0.6203
