variant,symbol,date,direction,fire_time,entry_time,entry,stop,qty,atr_at_entry,first_move_dir,bars_to_commit,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
5m_fixed_2.0R,PNB,2025-06-12,SHORT,2025-06-12T11:50:00,2025-06-12T12:05:00,106.48,106.67,2817,0.19,SHORT,2,2025-06-12T12:25:00,106.67,STOP,-531.81,-982.14
5m_fixed_2.0R,PNB,2025-06-23,LONG,2025-06-23T11:00:00,2025-06-23T11:25:00,103.40,103.18,2901,0.22,LONG,4,2025-06-23T12:45:00,103.47,TIME_STOP,203.07,-247.03
5m_fixed_2.0R,PNB,2025-06-25,LONG,2025-06-25T10:10:00,2025-06-25T10:20:00,105.89,105.69,2833,0.20,LONG,1,2025-06-25T11:40:00,106.06,TIME_STOP,481.61,31.27
5m_fixed_2.0R,PNB,2025-06-26,LONG,2025-06-26T09:45:00,2025-06-26T10:10:00,105.88,105.71,2833,0.17,LONG,4,2025-06-26T10:25:00,105.71,STOP,-478.01,-927.59
5m_fixed_2.0R,PNB,2025-07-02,LONG,2025-07-02T13:50:00,2025-07-02T14:00:00,112.90,112.65,2657,0.25,LONG,1,2025-07-02T14:35:00,113.39,TARGET,1305.72,854.78
5m_fixed_2.0R,PNB,2025-07-04,SHORT,2025-07-04T11:45:00,2025-07-04T11:55:00,110.02,110.21,2726,0.19,SHORT,1,2025-07-04T12:00:00,110.21,STOP,-511.39,-961.65
5m_fixed_2.0R,PNB,2025-07-09,SHORT,2025-07-09T09:45:00,2025-07-09T10:00:00,111.76,112.00,2684,0.24,SHORT,2,2025-07-09T10:50:00,112.00,STOP,-655.88,-1106.32
5m_fixed_2.0R,PNB,2025-07-15,SHORT,2025-07-15T13:15:00,2025-07-15T13:35:00,112.15,112.31,2674,0.16,SHORT,3,2025-07-15T13:45:00,112.31,STOP,-432.49,-882.65
5m_fixed_2.0R,PNB,2025-08-05,SHORT,2025-08-05T09:50:00,2025-08-05T10:15:00,104.23,104.46,2878,0.23,SHORT,4,2025-08-05T10:35:00,104.46,STOP,-659.53,-1109.99
5m_fixed_2.0R,PNB,2025-08-20,SHORT,2025-08-20T11:00:00,2025-08-20T11:40:00,107.25,107.40,2797,0.15,SHORT,7,2025-08-20T12:15:00,107.40,STOP,-411.03,-861.31
5m_fixed_2.0R,PNB,2025-08-21,LONG,2025-08-21T09:50:00,2025-08-21T10:05:00,107.50,107.37,2790,0.13,LONG,2,2025-08-21T10:30:00,107.75,TARGET,698.42,248.01
5m_fixed_2.0R,PNB,2025-08-28,LONG,2025-08-28T12:20:00,2025-08-28T12:35:00,102.50,102.30,2926,0.20,LONG,2,2025-08-28T12:40:00,102.30,STOP,-599.01,-1048.44
5m_fixed_2.0R,PNB,2025-09-09,LONG,2025-09-09T13:55:00,2025-09-09T14:30:00,104.23,104.14,2878,0.09,LONG,6,2025-09-09T14:35:00,104.14,STOP,-267.68,-717.44
5m_fixed_2.0R,PNB,2025-09-12,SHORT,2025-09-12T11:10:00,2025-09-12T11:50:00,107.31,107.47,2795,0.16,SHORT,7,2025-09-12T13:10:00,107.31,TIME_STOP,-0.00,-449.90
5m_fixed_2.0R,PNB,2025-09-15,SHORT,2025-09-15T13:15:00,2025-09-15T13:45:00,107.94,108.08,2779,0.14,SHORT,5,2025-09-15T14:20:00,108.08,STOP,-399.90,-850.15
5m_fixed_2.0R,PNB,2025-09-16,SHORT,2025-09-16T10:55:00,2025-09-16T11:35:00,108.69,108.84,2760,0.15,SHORT,7,2025-09-16T11:40:00,108.84,STOP,-417.48,-867.77
5m_fixed_2.0R,PNB,2025-09-17,LONG,2025-09-17T09:45:00,2025-09-17T09:55:00,108.25,108.11,2771,0.14,LONG,1,2025-09-17T10:20:00,108.54,TARGET,793.56,343.03
5m_fixed_2.0R,PNB,2025-09-23,LONG,2025-09-23T12:15:00,2025-09-23T12:30:00,113.82,113.60,2635,0.22,LONG,2,2025-09-23T12:45:00,113.60,STOP,-569.66,-1019.10
5m_fixed_2.0R,PNB,2025-10-01,SHORT,2025-10-01T10:30:00,2025-10-01T10:45:00,111.90,112.29,2680,0.39,SHORT,2,2025-10-01T11:15:00,112.29,STOP,-1043.49,-1494.11
5m_fixed_2.0R,PNB,2025-10-06,SHORT,2025-10-06T10:55:00,2025-10-06T11:15:00,113.85,114.17,2635,0.32,SHORT,3,2025-10-06T11:30:00,114.17,STOP,-830.68,-1281.29
5m_fixed_2.0R,PNB,2025-10-07,SHORT,2025-10-07T12:15:00,2025-10-07T12:25:00,114.50,114.70,2620,0.20,SHORT,1,2025-10-07T13:10:00,114.09,TARGET,1070.34,621.16
5m_fixed_2.0R,PNB,2025-10-13,LONG,2025-10-13T13:30:00,2025-10-13T14:10:00,117.12,116.94,2561,0.18,LONG,7,2025-10-13T14:15:00,116.94,STOP,-451.91,-901.49
5m_fixed_2.0R,PNB,2025-10-15,SHORT,2025-10-15T14:00:00,2025-10-15T14:25:00,116.54,116.73,2574,0.19,SHORT,4,2025-10-15T14:30:00,116.73,STOP,-481.52,-931.84
5m_fixed_2.0R,PNB,2025-11-04,SHORT,2025-11-04T11:25:00,2025-11-04T11:40:00,122.29,122.53,2453,0.24,SHORT,2,2025-11-04T11:45:00,122.53,STOP,-598.19,-1048.60
5m_fixed_2.0R,PNB,2025-11-06,LONG,2025-11-06T09:45:00,2025-11-06T09:55:00,122.89,122.57,2441,0.32,LONG,1,2025-11-06T10:00:00,122.57,STOP,-786.80,-1236.17
5m_fixed_2.0R,PNB,2025-11-12,SHORT,2025-11-12T12:40:00,2025-11-12T13:00:00,122.55,122.71,2447,0.16,SHORT,3,2025-11-12T13:15:00,122.71,STOP,-396.73,-846.85
5m_fixed_2.0R,PNB,2025-11-14,LONG,2025-11-14T13:05:00,2025-11-14T13:30:00,121.77,121.61,2463,0.16,LONG,4,2025-11-14T13:35:00,121.61,STOP,-395.37,-844.96
5m_fixed_2.0R,PNB,2025-11-20,SHORT,2025-11-20T13:10:00,2025-11-20T13:45:00,124.51,124.66,2409,0.15,SHORT,6,2025-11-20T14:25:00,124.20,TARGET,740.60,291.24
5m_fixed_2.0R,PNB,2025-11-24,SHORT,2025-11-24T13:55:00,2025-11-24T14:05:00,122.50,122.66,2448,0.16,SHORT,1,2025-11-24T14:40:00,122.18,TARGET,777.43,328.20
5m_fixed_2.0R,PNB,2025-11-25,SHORT,2025-11-25T12:10:00,2025-11-25T12:25:00,122.45,122.66,2449,0.21,SHORT,2,2025-11-25T13:20:00,122.66,STOP,-526.50,-976.72
5m_fixed_2.0R,PNB,2025-11-27,SHORT,2025-11-27T11:30:00,2025-11-27T11:50:00,124.05,124.25,2418,0.20,SHORT,3,2025-11-27T12:00:00,124.25,STOP,-492.51,-942.81
5m_fixed_2.0R,PNB,2025-12-02,LONG,2025-12-02T13:25:00,2025-12-02T13:50:00,127.05,126.84,2361,0.21,LONG,4,2025-12-02T14:25:00,126.84,STOP,-485.69,-935.28
5m_fixed_2.0R,PNB,2025-12-12,SHORT,2025-12-12T13:45:00,2025-12-12T14:00:00,117.40,117.58,2555,0.18,SHORT,2,2025-12-12T14:05:00,117.58,STOP,-454.88,-905.16
5m_fixed_2.0R,PNB,2025-12-19,SHORT,2025-12-19T12:30:00,2025-12-19T12:50:00,119.12,119.30,2518,0.18,SHORT,3,2025-12-19T13:40:00,119.30,STOP,-463.04,-913.30
5m_fixed_2.0R,PNB,2025-12-22,SHORT,2025-12-22T13:25:00,2025-12-22T13:45:00,120.54,120.66,2488,0.12,SHORT,3,2025-12-22T13:50:00,120.66,STOP,-295.30,-745.38
5m_fixed_2.0R,PNB,2025-12-24,SHORT,2025-12-24T12:15:00,2025-12-24T12:35:00,121.35,121.53,2472,0.18,SHORT,3,2025-12-24T13:55:00,121.08,TIME_STOP,667.44,217.97
5m_fixed_2.0R,PNB,2025-12-29,LONG,2025-12-29T11:15:00,2025-12-29T11:35:00,119.97,119.68,2500,0.29,LONG,3,2025-12-29T11:40:00,120.56,TARGET,1472.39,1021.40
5m_fixed_2.0R,PNB,2026-01-05,SHORT,2026-01-05T12:40:00,2026-01-05T13:15:00,125.60,125.83,2388,0.23,SHORT,6,2026-01-05T13:30:00,125.14,TARGET,1097.42,648.35
5m_fixed_2.0R,PNB,2026-01-06,LONG,2026-01-06T10:35:00,2026-01-06T10:45:00,125.12,124.86,2397,0.26,LONG,1,2026-01-06T10:55:00,124.86,STOP,-632.11,-1081.51
5m_fixed_2.0R,PNB,2026-01-09,SHORT,2026-01-09T13:40:00,2026-01-09T13:50:00,122.85,123.12,2442,0.27,SHORT,1,2026-01-09T14:25:00,122.31,TARGET,1310.24,861.23
5m_fixed_2.0R,PNB,2026-01-13,SHORT,2026-01-13T12:35:00,2026-01-13T12:50:00,123.08,123.35,2437,0.27,SHORT,2,2026-01-13T13:50:00,123.35,STOP,-647.04,-1097.45
5m_fixed_2.0R,PNB,2026-02-11,SHORT,2026-02-11T13:15:00,2026-02-11T13:25:00,122.71,122.93,2444,0.22,SHORT,1,2026-02-11T13:30:00,122.93,STOP,-533.34,-983.59
5m_fixed_2.0R,PNB,2026-02-19,LONG,2026-02-19T12:45:00,2026-02-19T12:55:00,127.19,126.95,2358,0.24,LONG,1,2026-02-19T13:25:00,126.95,STOP,-570.46,-1019.90
5m_fixed_2.0R,PNB,2026-02-24,LONG,2026-02-24T10:00:00,2026-02-24T10:10:00,131.21,130.82,2286,0.39,LONG,1,2026-02-24T11:30:00,132.00,TARGET,1802.90,1351.62
5m_fixed_2.0R,PNB,2026-02-26,SHORT,2026-02-26T11:50:00,2026-02-26T12:00:00,130.25,130.53,2303,0.28,SHORT,1,2026-02-26T13:20:00,129.90,TIME_STOP,806.05,356.71
5m_fixed_2.0R,PNB,2026-03-06,LONG,2026-03-06T12:25:00,2026-03-06T12:50:00,121.25,121.01,2474,0.24,LONG,4,2026-03-06T13:45:00,121.01,STOP,-598.93,-1048.44
5m_fixed_2.0R,PNB,2026-03-09,SHORT,2026-03-09T13:40:00,2026-03-09T13:55:00,114.33,114.69,2623,0.36,SHORT,2,2026-03-09T14:20:00,113.61,TARGET,1875.55,1427.13
5m_fixed_2.0R,PNB,2026-03-10,LONG,2026-03-10T12:45:00,2026-03-10T13:00:00,117.18,116.86,2560,0.32,LONG,2,2026-03-10T13:05:00,116.86,STOP,-816.24,-1265.60
5m_fixed_2.0R,PNB,2026-03-12,LONG,2026-03-12T13:20:00,2026-03-12T13:45:00,117.87,117.57,2545,0.30,LONG,4,2026-03-12T13:55:00,117.57,STOP,-772.71,-1222.10
5m_fixed_2.0R,BANKBARODA,2024-03-26,LONG,2024-03-26T11:20:00,2024-03-26T11:40:00,246.55,245.93,1216,0.62,LONG,3,2024-03-26T13:00:00,247.08,TIME_STOP,644.48,194.29
5m_fixed_2.0R,BANKBARODA,2024-03-27,LONG,2024-03-27T12:30:00,2024-03-27T13:00:00,245.20,244.81,1223,0.39,LONG,5,2024-03-27T13:15:00,244.81,STOP,-476.03,-925.50
5m_fixed_2.0R,BANKBARODA,2024-04-03,LONG,2024-04-03T12:00:00,2024-04-03T12:15:00,253.22,252.67,1184,0.55,LONG,2,2024-04-03T12:20:00,252.67,STOP,-650.80,-1100.03
5m_fixed_2.0R,BANKBARODA,2024-04-05,SHORT,2024-04-05T11:45:00,2024-04-05T12:25:00,252.01,252.55,1190,0.54,SHORT,7,2024-04-05T12:50:00,250.92,TARGET,1291.72,842.86
5m_fixed_2.0R,BANKBARODA,2024-04-12,SHORT,2024-04-12T12:40:00,2024-04-12T12:55:00,253.61,254.16,1182,0.55,SHORT,2,2024-04-12T13:00:00,254.16,STOP,-654.53,-1104.67
5m_fixed_2.0R,BANKBARODA,2024-04-15,SHORT,2024-04-15T12:45:00,2024-04-15T13:00:00,248.10,248.81,1209,0.71,SHORT,2,2024-04-15T13:10:00,248.81,STOP,-852.78,-1303.35
5m_fixed_2.0R,BANKBARODA,2024-04-18,LONG,2024-04-18T11:05:00,2024-04-18T11:25:00,246.21,245.41,1218,0.80,LONG,3,2024-04-18T11:30:00,245.41,STOP,-977.65,-1426.75
5m_fixed_2.0R,BANKBARODA,2024-04-19,LONG,2024-04-19T12:30:00,2024-04-19T12:40:00,240.03,239.18,1249,0.85,LONG,1,2024-04-19T14:00:00,240.80,TIME_STOP,961.73,511.31
5m_fixed_2.0R,BANKBARODA,2024-04-22,LONG,2024-04-22T13:20:00,2024-04-22T13:35:00,244.09,243.62,1229,0.47,LONG,2,2024-04-22T14:55:00,244.47,TIME_STOP,467.02,16.69
5m_fixed_2.0R,BANKBARODA,2024-05-03,SHORT,2024-05-03T11:20:00,2024-05-03T11:35:00,261.20,262.01,1148,0.81,SHORT,2,2024-05-03T12:10:00,259.59,TARGET,1849.63,1401.23
5m_fixed_2.0R,BANKBARODA,2024-05-06,SHORT,2024-05-06T13:20:00,2024-05-06T13:30:00,248.34,249.29,1208,0.95,SHORT,1,2024-05-06T13:40:00,249.29,STOP,-1147.55,-1598.41
5m_fixed_2.0R,BANKBARODA,2024-05-07,SHORT,2024-05-07T09:45:00,2024-05-07T10:05:00,250.23,251.41,1198,1.18,SHORT,3,2024-05-07T10:25:00,247.86,TARGET,2838.63,2391.09
5m_fixed_2.0R,BANKBARODA,2024-05-17,LONG,2024-05-17T10:55:00,2024-05-17T11:10:00,247.13,246.37,1213,0.76,LONG,2,2024-05-17T11:20:00,246.37,STOP,-924.31,-1373.27
5m_fixed_2.0R,BANKBARODA,2024-05-22,LONG,2024-05-22T10:20:00,2024-05-22T10:55:00,249.02,248.24,1204,0.78,LONG,6,2024-05-22T11:00:00,248.24,STOP,-944.43,-1393.45
5m_fixed_2.0R,BANKBARODA,2024-05-27,LONG,2024-05-27T09:55:00,2024-05-27T10:10:00,250.95,250.14,1195,0.81,LONG,2,2024-05-27T11:30:00,251.14,TIME_STOP,227.05,-222.95
5m_fixed_2.0R,BANKBARODA,2024-05-30,SHORT,2024-05-30T10:45:00,2024-05-30T11:20:00,246.31,246.94,1217,0.63,SHORT,6,2024-05-30T12:40:00,246.50,TIME_STOP,-231.23,-681.04
5m_fixed_2.0R,BANKBARODA,2024-05-31,SHORT,2024-05-31T11:55:00,2024-05-31T12:10:00,246.31,246.99,1217,0.68,SHORT,2,2024-05-31T12:55:00,246.99,STOP,-832.84,-1283.11
5m_fixed_2.0R,BANKBARODA,2024-06-07,SHORT,2024-06-07T10:35:00,2024-06-07T10:45:00,254.14,255.17,1180,1.03,SHORT,1,2024-06-07T11:40:00,255.17,STOP,-1217.96,-1668.70
5m_fixed_2.0R,BANKBARODA,2024-06-10,SHORT,2024-06-10T12:50:00,2024-06-10T13:05:00,260.62,261.28,1151,0.66,SHORT,2,2024-06-10T13:20:00,261.28,STOP,-760.17,-1210.70
5m_fixed_2.0R,BANKBARODA,2024-06-13,SHORT,2024-06-13T10:40:00,2024-06-13T11:00:00,265.26,265.99,1130,0.73,SHORT,3,2024-06-13T11:05:00,265.99,STOP,-825.23,-1275.46
5m_fixed_2.0R,BANKBARODA,2024-06-14,SHORT,2024-06-14T11:10:00,2024-06-14T11:30:00,267.19,267.80,1122,0.61,SHORT,3,2024-06-14T11:35:00,267.80,STOP,-689.98,-1140.18
5m_fixed_2.0R,BANKBARODA,2024-06-18,SHORT,2024-06-18T09:55:00,2024-06-18T10:05:00,270.00,270.68,1111,0.68,SHORT,1,2024-06-18T10:15:00,268.64,TARGET,1507.55,1058.73
5m_fixed_2.0R,BANKBARODA,2024-06-20,LONG,2024-06-20T12:20:00,2024-06-20T12:45:00,268.98,268.39,1115,0.59,LONG,4,2024-06-20T13:30:00,268.39,STOP,-654.81,-1104.19
5m_fixed_2.0R,BANKBARODA,2024-06-21,SHORT,2024-06-21T11:00:00,2024-06-21T11:20:00,266.76,267.45,1124,0.69,SHORT,3,2024-06-21T12:40:00,265.79,TIME_STOP,1090.28,641.34
5m_fixed_2.0R,BANKBARODA,2024-06-26,LONG,2024-06-26T11:30:00,2024-06-26T11:45:00,266.13,265.47,1127,0.66,LONG,2,2024-06-26T12:20:00,265.47,STOP,-740.26,-1189.60
5m_fixed_2.0R,BANKBARODA,2024-06-28,LONG,2024-06-28T12:30:00,2024-06-28T13:05:00,267.43,266.70,1121,0.73,LONG,6,2024-06-28T13:10:00,266.70,STOP,-818.34,-1267.41
5m_fixed_2.0R,BANKBARODA,2024-07-01,LONG,2024-07-01T11:00:00,2024-07-01T11:20:00,267.05,266.47,1123,0.58,LONG,3,2024-07-01T11:30:00,266.47,STOP,-648.11,-1097.47
5m_fixed_2.0R,BANKBARODA,2024-07-04,LONG,2024-07-04T10:30:00,2024-07-04T10:55:00,257.43,256.69,1165,0.74,LONG,4,2024-07-04T12:15:00,258.39,TIME_STOP,1118.40,667.70
5m_fixed_2.0R,BANKBARODA,2024-07-08,SHORT,2024-07-08T12:00:00,2024-07-08T12:10:00,255.59,256.26,1173,0.67,SHORT,1,2024-07-08T12:30:00,256.26,STOP,-782.27,-1232.57
5m_fixed_2.0R,BANKBARODA,2024-07-09,LONG,2024-07-09T10:55:00,2024-07-09T11:30:00,255.69,255.07,1173,0.62,LONG,6,2024-07-09T11:35:00,255.07,STOP,-725.24,-1174.59
5m_fixed_2.0R,BANKBARODA,2024-07-11,SHORT,2024-07-11T14:00:00,2024-07-11T14:10:00,247.42,247.91,1212,0.49,SHORT,1,2024-07-11T14:15:00,247.91,STOP,-594.79,-1045.05
5m_fixed_2.0R,BANKBARODA,2024-07-19,LONG,2024-07-19T10:10:00,2024-07-19T10:25:00,246.75,245.87,1215,0.88,LONG,2,2024-07-19T10:35:00,245.87,STOP,-1063.38,-1512.29
5m_fixed_2.0R,BANKBARODA,2024-07-22,SHORT,2024-07-22T12:20:00,2024-07-22T12:30:00,246.50,247.18,1217,0.68,SHORT,1,2024-07-22T13:50:00,246.26,TIME_STOP,292.08,-157.69
5m_fixed_2.0R,BANKBARODA,2024-07-23,SHORT,2024-07-23T12:15:00,2024-07-23T12:25:00,239.69,240.83,1251,1.14,SHORT,1,2024-07-23T12:30:00,237.42,TARGET,2845.24,2397.59
5m_fixed_2.0R,BANKBARODA,2024-07-24,SHORT,2024-07-24T10:55:00,2024-07-24T11:20:00,240.51,241.39,1247,0.88,SHORT,4,2024-07-24T12:25:00,238.75,TARGET,2190.33,1742.10
5m_fixed_2.0R,BANKBARODA,2024-07-25,LONG,2024-07-25T10:00:00,2024-07-25T10:40:00,238.72,237.88,1256,0.84,LONG,7,2024-07-25T12:00:00,238.67,TIME_STOP,-62.80,-512.50
5m_fixed_2.0R,BANKBARODA,2024-07-26,LONG,2024-07-26T10:25:00,2024-07-26T11:05:00,238.53,237.88,1257,0.65,LONG,7,2024-07-26T12:25:00,239.30,TIME_STOP,967.89,517.42
5m_fixed_2.0R,BANKBARODA,2024-07-31,SHORT,2024-07-31T13:25:00,2024-07-31T13:45:00,244.14,244.53,1228,0.39,SHORT,3,2024-07-31T13:55:00,244.53,STOP,-475.29,-925.35
5m_fixed_2.0R,BANKBARODA,2024-08-02,SHORT,2024-08-02T13:35:00,2024-08-02T13:50:00,237.61,238.12,1262,0.51,SHORT,2,2024-08-02T14:35:00,236.59,TARGET,1282.13,833.29
5m_fixed_2.0R,BANKBARODA,2024-08-09,LONG,2024-08-09T12:40:00,2024-08-09T12:55:00,234.71,234.25,1278,0.46,LONG,2,2024-08-09T13:10:00,235.64,TARGET,1184.49,733.66
5m_fixed_2.0R,BANKBARODA,2024-08-13,SHORT,2024-08-13T10:35:00,2024-08-13T10:45:00,236.98,237.64,1265,0.66,SHORT,1,2024-08-13T10:50:00,237.64,STOP,-834.79,-1285.09
5m_fixed_2.0R,BANKBARODA,2024-08-27,SHORT,2024-08-27T12:25:00,2024-08-27T12:55:00,242.49,242.84,1237,0.35,SHORT,5,2024-08-27T13:20:00,242.84,STOP,-437.31,-887.58
5m_fixed_2.0R,BANKBARODA,2024-08-28,SHORT,2024-08-28T12:40:00,2024-08-28T12:50:00,242.78,243.08,1235,0.30,SHORT,1,2024-08-28T13:10:00,242.17,TARGET,748.30,299.11
5m_fixed_2.0R,BANKBARODA,2024-09-02,LONG,2024-09-02T13:55:00,2024-09-02T14:05:00,244.72,244.15,1225,0.57,LONG,1,2024-09-02T14:10:00,245.87,TARGET,1403.69,952.96
5m_fixed_2.0R,BANKBARODA,2024-09-10,LONG,2024-09-10T10:55:00,2024-09-10T11:30:00,228.23,227.68,1314,0.55,LONG,6,2024-09-10T11:35:00,227.68,STOP,-725.86,-1175.16
5m_fixed_2.0R,BANKBARODA,2024-09-11,LONG,2024-09-11T12:10:00,2024-09-11T12:45:00,227.94,227.46,1316,0.48,LONG,6,2024-09-11T13:05:00,227.46,STOP,-633.52,-1083.00
5m_fixed_2.0R,BANKBARODA,2024-09-12,LONG,2024-09-12T11:35:00,2024-09-12T12:00:00,227.46,226.96,1318,0.50,LONG,4,2024-09-12T12:40:00,228.46,TARGET,1318.78,868.10
5m_fixed_2.0R,BANKBARODA,2024-09-17,SHORT,2024-09-17T11:40:00,2024-09-17T11:50:00,231.23,231.63,1297,0.40,SHORT,1,2024-09-17T12:00:00,231.63,STOP,-517.03,-967.28
5m_fixed_2.0R,BANKBARODA,2024-09-27,SHORT,2024-09-27T13:00:00,2024-09-27T13:15:00,239.01,239.52,1255,0.51,SHORT,2,2024-09-27T14:15:00,239.52,STOP,-644.08,-1094.50
5m_fixed_2.0R,BANKBARODA,2024-10-14,SHORT,2024-10-14T12:10:00,2024-10-14T12:25:00,234.95,235.38,1276,0.43,SHORT,2,2024-10-14T12:45:00,235.38,STOP,-544.96,-995.06
5m_fixed_2.0R,BANKBARODA,2024-10-16,LONG,2024-10-16T13:25:00,2024-10-16T13:45:00,235.62,235.32,1273,0.30,LONG,3,2024-10-16T14:05:00,235.32,STOP,-377.45,-827.08
5m_fixed_2.0R,BANKBARODA,2024-10-23,LONG,2024-10-23T12:50:00,2024-10-23T13:05:00,226.01,225.18,1327,0.83,LONG,2,2024-10-23T13:40:00,227.66,TARGET,2191.08,1739.56
5m_fixed_2.0R,BANKBARODA,2024-10-24,LONG,2024-10-24T10:10:00,2024-10-24T10:25:00,233.47,232.48,1284,0.99,LONG,2,2024-10-24T10:30:00,235.45,TARGET,2540.53,2088.96
5m_fixed_2.0R,BANKBARODA,2024-10-28,LONG,2024-10-28T09:50:00,2024-10-28T10:20:00,242.20,240.68,1238,1.52,LONG,5,2024-10-28T11:40:00,242.63,TIME_STOP,532.34,82.18
5m_fixed_2.0R,BANKBARODA,2024-10-29,SHORT,2024-10-29T10:55:00,2024-10-29T11:05:00,240.51,241.24,1247,0.73,SHORT,1,2024-10-29T11:40:00,241.24,STOP,-910.25,-1360.81
5m_fixed_2.0R,BANKBARODA,2024-10-30,LONG,2024-10-30T13:00:00,2024-10-30T13:10:00,247.06,246.48,1214,0.58,LONG,1,2024-10-30T13:15:00,246.48,STOP,-706.17,-1155.53
5m_fixed_2.0R,BANKBARODA,2024-11-04,LONG,2024-11-04T13:00:00,2024-11-04T13:15:00,242.40,241.74,1237,0.66,LONG,2,2024-11-04T14:00:00,243.72,TARGET,1626.78,1175.78
5m_fixed_2.0R,BANKBARODA,2024-11-06,SHORT,2024-11-06T13:25:00,2024-11-06T13:50:00,253.56,254.11,1183,0.55,SHORT,4,2024-11-06T14:10:00,254.11,STOP,-646.11,-1096.54
5m_fixed_2.0R,BANKBARODA,2024-11-14,SHORT,2024-11-14T13:40:00,2024-11-14T14:25:00,233.60,234.19,1284,0.59,SHORT,8,2024-11-14T15:15:00,233.07,EOD,680.52,231.12
5m_fixed_2.0R,BANKBARODA,2024-11-21,LONG,2024-11-21T13:40:00,2024-11-21T13:55:00,222.34,221.55,1349,0.79,LONG,2,2024-11-21T14:30:00,221.55,STOP,-1060.76,-1509.87
5m_fixed_2.0R,BANKBARODA,2024-11-27,LONG,2024-11-27T11:30:00,2024-11-27T11:40:00,239.16,238.51,1254,0.65,LONG,1,2024-11-27T11:45:00,238.51,STOP,-819.34,-1268.59
5m_fixed_2.0R,BANKBARODA,2024-11-28,SHORT,2024-11-28T12:55:00,2024-11-28T13:10:00,238.48,239.01,1257,0.53,SHORT,2,2024-11-28T13:25:00,239.01,STOP,-664.86,-1115.01
5m_fixed_2.0R,BANKBARODA,2024-12-06,SHORT,2024-12-06T09:45:00,2024-12-06T10:10:00,250.81,251.78,1196,0.97,SHORT,4,2024-12-06T10:20:00,251.78,STOP,-1165.64,-1616.47
5m_fixed_2.0R,BANKBARODA,2024-12-10,SHORT,2024-12-10T10:25:00,2024-12-10T10:40:00,252.44,252.97,1188,0.53,SHORT,2,2024-12-10T10:55:00,252.97,STOP,-631.78,-1082.10
5m_fixed_2.0R,BANKBARODA,2024-12-16,SHORT,2024-12-16T09:50:00,2024-12-16T10:00:00,249.98,250.66,1200,0.68,SHORT,1,2024-12-16T10:50:00,248.62,TARGET,1628.70,1179.95
5m_fixed_2.0R,BANKBARODA,2024-12-18,SHORT,2024-12-18T12:10:00,2024-12-18T12:55:00,242.51,243.08,1237,0.57,SHORT,8,2024-12-18T13:00:00,243.08,STOP,-702.44,-1152.94
5m_fixed_2.0R,BANKBARODA,2024-12-24,SHORT,2024-12-24T11:20:00,2024-12-24T11:35:00,236.61,237.20,1267,0.59,SHORT,2,2024-12-24T12:20:00,235.43,TARGET,1492.01,1043.46
5m_fixed_2.0R,BANKBARODA,2024-12-27,SHORT,2024-12-27T11:35:00,2024-12-27T12:10:00,237.72,238.21,1261,0.49,SHORT,6,2024-12-27T13:30:00,237.75,TIME_STOP,-37.83,-487.51
5m_fixed_2.0R,BANKBARODA,2024-12-30,LONG,2024-12-30T10:55:00,2024-12-30T11:25:00,236.85,236.29,1266,0.56,LONG,5,2024-12-30T11:40:00,237.96,TARGET,1408.35,957.52
5m_fixed_2.0R,BANKBARODA,2025-01-01,LONG,2025-01-01T13:50:00,2025-01-01T14:05:00,233.50,233.12,1284,0.38,LONG,2,2025-01-01T14:40:00,233.12,STOP,-486.37,-935.73
5m_fixed_2.0R,BANKBARODA,2025-01-09,SHORT,2025-01-09T14:00:00,2025-01-09T14:45:00,223.26,223.60,1343,0.34,SHORT,8,2025-01-09T15:10:00,223.60,STOP,-458.13,-908.23
5m_fixed_2.0R,BANKBARODA,2025-01-15,LONG,2025-01-15T12:20:00,2025-01-15T12:35:00,216.56,216.07,1385,0.49,LONG,2,2025-01-15T13:00:00,216.07,STOP,-675.71,-1125.10
5m_fixed_2.0R,BANKBARODA,2025-01-20,LONG,2025-01-20T10:05:00,2025-01-20T10:30:00,222.93,222.30,1345,0.63,LONG,4,2025-01-20T11:15:00,224.19,TARGET,1695.41,1244.37
5m_fixed_2.0R,BANKBARODA,2025-02-11,LONG,2025-02-11T13:10:00,2025-02-11T13:20:00,203.86,203.35,1471,0.51,LONG,1,2025-02-11T13:30:00,203.35,STOP,-746.95,-1196.21
5m_fixed_2.0R,BANKBARODA,2025-02-13,SHORT,2025-02-13T13:15:00,2025-02-13T13:35:00,203.81,204.24,1471,0.43,SHORT,3,2025-02-13T13:40:00,204.24,STOP,-629.38,-1079.55
5m_fixed_2.0R,BANKBARODA,2025-02-17,LONG,2025-02-17T13:30:00,2025-02-17T13:45:00,199.67,199.05,1502,0.62,LONG,2,2025-02-17T13:55:00,199.05,STOP,-929.57,-1378.73
5m_fixed_2.0R,BANKBARODA,2025-02-18,SHORT,2025-02-18T12:45:00,2025-02-18T12:55:00,196.88,197.46,1523,0.58,SHORT,1,2025-02-18T13:15:00,197.46,STOP,-880.97,-1331.40
5m_fixed_2.0R,BANKBARODA,2025-02-21,SHORT,2025-02-21T09:55:00,2025-02-21T10:10:00,204.72,205.37,1465,0.65,SHORT,2,2025-02-21T11:05:00,203.41,TARGET,1918.96,1470.53
