detector,rsi14,above_ema20,above_ema50,above_ema200,ema20_above_50,ema50_above_200,mom_20d,mom_60d,vol_trend,ath_proximity,risk_pct,trade_return,max_gain,exit_reason,days_to_peak,symbol,date,volume_ratio,box_height_pct,breakout_pct,stoch_k,stoch_d,macd_hist,macd_positive,macd_bullish,adx,plus_di,minus_di,adx_bullish,atr_pct,bb_pct_b,bb_width,bb_squeeze,supertrend_bull,mfi,cci,williams_r,obv_bullish,psar_bullish,above_ema9,above_ema21,above_ema100,ema9_gt_21,ema20_rising,mom_10d,rsi7,w_above_ema20,w_above_ema50,w_ema20_gt_50,w_rsi,w_macd_positive,w_macd_bullish
darvas,47.6,0,1,1.0,1,1.0,0.7,17.6,1.11,91.3,7.3,34.9,37.7,OPEN,125,ULTRACEMCO,2021-02-01,1.79,7.0,0.8,84.67,38.36,-15.02,1.0,0.0,39.57,25.37,13.27,1.0,3.46,1.02,8.83,0.0,1.0,32.45,83.54,-15.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.35,62.51,1.0,1.0,1.0,69.28,1.0,1.0
darvas,63.3,1,1,1.0,1,1.0,5.1,24.6,0.84,98.7,9.8,-9.8,4.1,STOP,23,ULTRACEMCO,2021-03-04,1.77,7.9,2.8,92.93,85.64,-0.73,1.0,0.0,44.03,24.54,20.06,1.0,3.05,1.23,8.45,1.0,1.0,61.24,233.05,-7.07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.11,72.92,1.0,1.0,1.0,70.87,1.0,1.0
darvas,58.8,1,1,1.0,1,1.0,3.3,5.5,0.75,97.8,15.8,7.2,16.6,OPEN,80,ULTRACEMCO,2021-07-12,1.56,18.2,0.5,95.07,80.88,14.55,1.0,1.0,28.17,29.26,11.58,1.0,1.85,1.04,7.32,0.0,1.0,65.75,147.46,-4.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.27,92.6,1.0,1.0,1.0,50.01,1.0,0.0
darvas,68.5,1,1,1.0,1,1.0,7.2,5.4,0.99,97.6,14.7,-14.7,0.5,STOP,1,ULTRACEMCO,2021-11-08,2.19,15.2,1.7,95.65,96.14,103.63,1.0,1.0,30.37,40.97,11.3,1.0,2.38,1.13,16.34,0.0,1.0,64.53,199.74,-4.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.89,93.1,1.0,1.0,1.0,55.74,1.0,0.0
darvas,63.0,1,1,1.0,1,,1.4,26.4,1.05,81.9,7.4,-7.4,1.6,STOP,1,ULTRACEMCO,2022-09-08,2.11,6.1,1.8,96.4,71.36,5.15,1.0,1.0,12.69,30.75,18.19,1.0,2.38,1.22,6.84,1.0,1.0,68.32,255.51,-3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.32,76.56,1.0,1.0,0.0,60.75,0.0,1.0
darvas,59.9,1,1,1.0,1,1.0,1.7,6.2,1.09,88.3,11.1,10.6,14.4,OPEN,88,ULTRACEMCO,2023-02-20,1.77,11.9,0.5,87.24,82.49,25.11,1.0,1.0,23.72,30.0,9.37,1.0,2.05,0.94,10.91,0.0,1.0,68.96,146.46,-12.76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.2,82.44,1.0,1.0,1.0,60.98,1.0,1.0
darvas,62.3,1,1,1.0,1,1.0,2.1,9.5,1.05,95.3,6.5,13.6,15.9,OPEN,124,ULTRACEMCO,2023-06-06,2.05,4.4,2.4,98.05,81.39,24.76,1.0,1.0,36.98,34.32,10.89,1.0,1.53,1.2,6.26,0.0,1.0,49.22,202.95,-1.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.95,88.31,1.0,1.0,1.0,73.21,1.0,1.0
darvas,54.0,1,1,1.0,1,1.0,1.3,2.0,0.92,97.2,6.9,16.3,22.6,OPEN,79,ULTRACEMCO,2023-09-04,2.17,6.4,1.0,98.11,85.03,34.05,1.0,1.0,24.53,37.91,9.22,1.0,1.57,1.35,5.46,0.0,1.0,71.73,301.35,-1.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.42,75.73,1.0,1.0,1.0,62.78,1.0,0.0
darvas,61.7,1,1,1.0,1,1.0,9.5,7.9,1.37,99.4,14.6,8.5,12.1,OPEN,76,ULTRACEMCO,2024-06-10,1.79,13.8,2.9,94.05,80.37,58.64,1.0,1.0,25.18,35.79,22.1,1.0,3.31,1.15,11.99,0.0,1.0,68.09,219.05,-5.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.88,73.23,1.0,1.0,1.0,55.09,1.0,1.0
darvas,52.3,1,1,1.0,1,1.0,-1.4,4.9,0.85,96.9,5.4,-5.4,2.6,STOP,12,ULTRACEMCO,2025-08-18,2.88,5.3,0.4,83.23,69.36,19.73,1.0,1.0,15.6,31.51,18.21,1.0,1.61,1.23,4.86,1.0,1.0,56.14,252.66,-16.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.38,76.04,1.0,1.0,1.0,64.92,1.0,1.0
flat,60.6,1,1,1.0,1,1.0,6.0,33.2,0.79,85.8,10.1,-1.2,58.3,OPEN,93,ULTRACEMCO,2006-09-05,1.52,10.1,1.0,88.72,86.56,-0.08,1.0,0.0,21.05,13.96,20.89,0.0,2.87,0.92,8.48,1.0,1.0,62.59,160.2,-11.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.97,75.15,1.0,1.0,1.0,59.64,1.0,1.0
flat,59.1,1,1,1.0,1,1.0,1.1,14.3,1.1,87.2,11.2,-11.2,52.0,STOP,86,ULTRACEMCO,2006-09-14,3.95,10.8,1.6,87.36,72.24,0.99,1.0,1.0,12.78,27.87,14.14,1.0,2.68,1.12,9.22,1.0,1.0,78.17,187.03,-12.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.86,72.87,1.0,1.0,1.0,65.33,1.0,1.0
flat,60.6,1,1,1.0,1,1.0,1.7,15.5,0.81,97.4,9.4,-9.4,32.9,STOP,32,ULTRACEMCO,2006-12-04,1.78,10.3,0.0,95.54,71.76,2.4,1.0,1.0,12.91,22.75,20.07,1.0,3.07,1.21,6.65,0.0,1.0,60.07,223.59,-4.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.44,90.88,1.0,1.0,1.0,77.2,1.0,0.0
flat,48.5,0,0,0.0,0,,-2.4,12.7,0.46,65.0,10.6,11.1,33.8,OPEN,75,ULTRACEMCO,2007-06-28,4.88,10.5,1.2,94.14,65.09,3.29,1.0,1.0,14.75,28.58,7.46,1.0,2.79,1.16,9.46,0.0,1.0,58.61,172.43,-5.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.12,73.21,0.0,0.0,1.0,54.12,0.0,0.0
flat,54.8,1,1,1.0,1,1.0,6.8,6.2,1.08,60.7,11.3,47.0,47.9,OPEN,125,ULTRACEMCO,2009-09-18,2.98,11.9,0.7,77.72,64.51,2.95,1.0,1.0,26.01,22.94,13.3,1.0,3.69,1.14,7.6,1.0,1.0,84.94,207.41,-22.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.48,64.65,1.0,1.0,1.0,49.16,1.0,0.0
flat,51.8,1,0,0.0,0,,2.0,-7.8,0.93,69.7,8.7,11.9,33.1,OPEN,121,ULTRACEMCO,2010-08-09,1.65,8.4,1.1,93.45,81.86,7.9,0.0,1.0,33.03,33.5,6.96,1.0,2.33,1.21,7.41,0.0,1.0,53.03,213.77,-6.55,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8.48,75.17,0.0,0.0,1.0,31.84,0.0,0.0
flat,59.2,1,1,0.0,0,,6.2,-4.4,0.64,71.7,11.5,1.1,29.0,OPEN,113,ULTRACEMCO,2010-08-19,1.73,10.6,2.2,93.78,84.54,7.13,1.0,1.0,53.55,31.85,6.82,1.0,2.4,1.06,11.3,0.0,1.0,70.25,163.02,-6.22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.88,83.77,0.0,0.0,1.0,40.26,0.0,0.0
flat,55.1,1,1,1.0,1,1.0,2.2,21.0,1.36,89.9,9.4,-9.4,2.9,STOP,6,ULTRACEMCO,2010-11-29,3.44,10.2,0.2,82.44,65.92,2.01,1.0,1.0,14.03,16.16,15.79,1.0,2.87,0.99,6.81,0.0,1.0,75.07,122.89,-17.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.71,82.73,1.0,1.0,1.0,72.68,1.0,1.0
flat,56.1,1,1,0.0,0,,4.9,-1.1,0.7,80.3,11.0,20.7,24.6,OPEN,119,ULTRACEMCO,2011-07-27,8.09,11.3,1.0,91.89,87.4,5.61,1.0,1.0,26.58,23.54,13.69,1.0,2.14,0.97,9.8,0.0,1.0,72.3,146.22,-8.11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.54,67.87,0.0,0.0,1.0,40.88,0.0,0.0
flat,55.1,1,1,1.0,1,,2.2,0.4,1.37,81.8,11.2,32.5,40.9,OPEN,121,ULTRACEMCO,2011-08-23,2.4,11.2,1.2,83.44,67.29,2.09,1.0,1.0,17.23,29.65,25.05,1.0,3.26,1.04,8.33,0.0,1.0,39.03,173.86,-16.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.77,64.81,0.0,0.0,1.0,39.16,0.0,0.0
flat,63.9,1,1,1.0,1,1.0,7.3,17.9,0.96,93.1,10.5,19.0,31.3,OPEN,89,ULTRACEMCO,2011-11-11,1.55,11.6,0.2,72.1,68.42,2.86,1.0,1.0,17.67,28.76,12.87,1.0,2.77,0.96,7.6,0.0,1.0,63.22,141.08,-27.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.15,77.87,1.0,1.0,1.0,63.84,1.0,1.0
flat,62.2,1,1,1.0,1,1.0,3.5,8.0,1.17,95.2,10.3,13.6,26.6,OPEN,72,ULTRACEMCO,2011-12-07,4.01,10.3,1.0,92.79,88.16,6.99,1.0,1.0,22.13,33.18,9.79,1.0,2.71,1.1,9.71,0.0,1.0,64.26,198.1,-7.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.02,85.38,1.0,1.0,1.0,63.74,1.0,1.0
flat,72.0,1,1,1.0,1,1.0,7.9,12.1,0.58,99.4,9.9,18.7,33.4,OPEN,86,ULTRACEMCO,2012-07-24,1.54,10.0,0.9,89.88,79.67,0.46,1.0,1.0,52.83,28.99,8.4,1.0,2.08,0.95,8.69,0.0,1.0,73.4,159.18,-10.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.29,80.16,1.0,1.0,1.0,59.08,1.0,1.0
flat,58.3,1,1,1.0,1,1.0,8.9,-1.7,1.25,89.5,12.5,-12.5,4.6,STOP,8,ULTRACEMCO,2013-05-08,4.27,11.9,2.1,87.21,87.17,9.18,1.0,1.0,43.5,31.24,4.52,1.0,2.52,0.96,11.59,0.0,1.0,70.26,144.98,-12.79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.7,74.75,1.0,1.0,1.0,47.68,1.0,0.0
flat,68.4,1,1,1.0,1,1.0,6.6,12.8,1.14,92.4,11.7,27.8,39.5,OPEN,54,ULTRACEMCO,2014-03-27,2.32,11.1,1.9,82.98,78.15,0.3,1.0,1.0,59.61,30.53,10.88,1.0,2.21,0.96,12.32,0.0,1.0,77.95,129.35,-17.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.8,78.45,1.0,1.0,1.0,61.62,1.0,1.0
flat,59.4,1,1,1.0,1,1.0,-0.5,26.3,0.82,97.7,14.0,-14.0,0.8,STOP,2,ULTRACEMCO,2015-03-02,1.78,10.4,5.3,97.9,67.92,9.73,1.0,1.0,19.06,37.34,11.01,1.0,3.02,1.36,11.83,0.0,1.0,64.59,291.88,-2.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.27,75.34,1.0,1.0,1.0,77.01,1.0,1.0
flat,59.0,1,1,1.0,1,,4.2,0.7,1.03,84.9,9.9,37.1,38.1,OPEN,125,ULTRACEMCO,2016-03-02,1.72,9.6,1.2,90.71,68.44,10.48,1.0,1.0,9.93,27.45,15.83,1.0,3.15,1.18,8.5,0.0,1.0,55.68,266.52,-9.29,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.08,56.95,0.0,0.0,0.0,49.69,0.0,1.0
flat,58.0,1,1,1.0,1,1.0,5.3,20.5,0.97,93.2,9.9,22.9,26.1,OPEN,100,ULTRACEMCO,2016-04-13,1.82,10.7,0.3,81.47,52.97,-5.92,1.0,0.0,39.68,23.45,14.28,1.0,2.5,0.89,10.03,0.0,1.0,59.26,125.99,-18.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.81,64.31,1.0,1.0,1.0,64.77,1.0,1.0
flat,56.0,1,1,1.0,1,1.0,3.9,16.5,0.79,96.3,10.3,-10.3,6.6,STOP,14,ULTRACEMCO,2016-08-18,1.73,10.6,0.8,94.57,58.23,-3.21,1.0,0.0,40.16,26.72,17.06,1.0,2.43,1.12,7.08,0.0,1.0,66.41,166.09,-5.43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.63,62.89,1.0,1.0,1.0,76.3,1.0,1.0
flat,63.2,1,1,1.0,1,1.0,5.9,20.6,1.01,98.4,9.7,-9.7,2.5,STOP,5,ULTRACEMCO,2016-08-31,1.77,8.7,1.9,91.32,70.65,5.03,1.0,1.0,15.24,34.75,17.9,1.0,2.47,1.14,9.66,0.0,1.0,54.41,226.13,-8.68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.9,72.87,1.0,1.0,1.0,73.22,1.0,1.0
flat,55.7,1,1,1.0,1,1.0,-1.3,3.6,1.06,90.3,10.4,4.8,18.7,OPEN,49,ULTRACEMCO,2017-03-02,4.04,11.2,0.4,85.22,74.72,-8.0,1.0,0.0,20.55,17.58,16.54,1.0,1.83,1.04,3.66,1.0,1.0,71.16,170.04,-14.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8,62.44,1.0,1.0,1.0,63.63,1.0,1.0
flat,63.9,1,1,1.0,1,1.0,2.4,18.0,1.35,93.3,9.1,4.6,13.4,OPEN,42,ULTRACEMCO,2017-03-14,2.09,6.3,3.5,96.21,85.53,7.33,1.0,1.0,21.55,34.2,7.21,1.0,1.68,1.3,7.22,0.0,1.0,75.56,293.0,-3.79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,81.49,1.0,1.0,1.0,60.13,1.0,1.0
flat,65.7,1,1,1.0,1,1.0,4.2,13.3,0.98,98.4,7.8,-7.8,6.9,STOP,14,ULTRACEMCO,2017-04-25,2.07,6.1,2.2,92.99,64.08,6.56,1.0,1.0,21.29,27.74,11.26,1.0,2.14,1.23,7.15,0.0,1.0,58.09,247.41,-7.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.52,75.41,1.0,1.0,1.0,80.42,1.0,1.0
flat,60.4,1,1,1.0,1,1.0,2.2,7.7,0.82,97.2,11.1,-11.1,1.8,STOP,2,ULTRACEMCO,2018-01-15,1.82,11.8,0.7,85.84,74.79,14.65,1.0,1.0,29.31,34.71,9.67,1.0,1.6,1.12,6.33,1.0,1.0,66.6,194.05,-14.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.21,89.13,1.0,1.0,1.0,69.44,1.0,1.0
flat,50.2,1,0,0.0,0,,1.0,-5.7,1.09,81.6,6.3,-6.3,17.0,STOP,46,ULTRACEMCO,2018-06-26,1.93,6.5,0.1,92.08,63.42,17.25,0.0,1.0,19.29,30.76,20.91,1.0,2.08,1.03,6.3,0.0,1.0,50.45,164.6,-7.92,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.96,74.36,0.0,0.0,0.0,33.66,0.0,0.0
flat,52.4,1,0,0.0,0,,1.8,-3.4,1.17,82.4,9.5,-9.5,14.2,STOP,39,ULTRACEMCO,2018-07-05,1.6,8.4,1.9,93.28,77.0,25.47,1.0,1.0,13.81,33.76,14.69,1.0,2.34,1.11,8.36,0.0,1.0,48.14,179.6,-6.72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.83,60.21,0.0,0.0,0.0,47.71,0.0,0.0
flat,62.0,1,1,1.0,1,,4.4,-2.4,0.97,87.2,12.2,-12.2,8.6,STOP,26,ULTRACEMCO,2018-07-24,1.6,11.5,2.1,79.15,70.19,16.71,1.0,1.0,53.82,42.59,8.67,1.0,2.84,1.12,10.34,0.0,1.0,62.39,217.79,-20.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.47,68.64,0.0,0.0,0.0,49.72,0.0,1.0
flat,62.9,1,1,1.0,1,,4.3,6.9,1.02,88.7,9.6,-0.5,17.1,OPEN,32,ULTRACEMCO,2019-04-05,1.64,9.4,1.0,95.85,76.42,9.94,1.0,1.0,16.09,31.46,10.63,1.0,2.33,1.14,7.89,0.0,1.0,65.33,187.89,-4.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.63,86.77,1.0,1.0,0.0,50.47,0.0,1.0
flat,37.2,0,0,0.0,0,,-1.4,-15.5,0.97,78.8,11.2,-11.2,11.3,STOP,86,ULTRACEMCO,2019-09-20,3.09,11.9,0.6,88.96,39.96,33.16,0.0,1.0,24.52,33.42,20.82,1.0,2.85,1.15,11.58,0.0,1.0,52.31,145.46,-11.04,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.79,76.13,0.0,0.0,1.0,31.25,0.0,0.0
flat,53.5,1,1,0.0,1,,-0.9,15.3,0.69,78.7,13.0,33.8,37.7,OPEN,116,ULTRACEMCO,2020-07-28,4.12,9.9,4.6,83.96,54.14,13.8,1.0,1.0,23.49,36.51,14.52,1.0,2.38,1.37,8.21,0.0,1.0,65.48,290.59,-16.04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.69,81.17,0.0,0.0,0.0,57.17,0.0,1.0
flat,61.5,1,1,1.0,1,1.0,6.0,27.6,0.85,97.9,11.6,32.1,38.6,OPEN,85,ULTRACEMCO,2020-12-04,4.03,10.6,2.3,75.43,68.12,-1.9,1.0,0.0,40.98,28.75,16.15,1.0,2.26,1.04,9.49,0.0,1.0,61.12,210.37,-24.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.56,73.29,1.0,1.0,1.0,67.87,1.0,1.0
flat,64.6,1,1,1.0,1,1.0,7.8,24.4,1.19,98.5,14.3,25.1,29.2,OPEN,124,ULTRACEMCO,2021-02-02,2.66,11.2,5.0,91.96,61.28,23.75,1.0,1.0,36.92,35.96,11.94,1.0,3.61,1.32,13.05,0.0,1.0,41.71,333.21,-8.04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.69,74.94,1.0,1.0,1.0,69.28,1.0,1.0
flat,63.3,1,1,1.0,1,1.0,5.1,24.6,0.84,98.7,10.9,-10.9,4.1,STOP,23,ULTRACEMCO,2021-03-04,1.77,9.1,2.8,92.93,85.64,-0.73,1.0,0.0,44.03,24.54,20.06,1.0,3.05,1.23,8.45,1.0,1.0,61.24,233.05,-7.07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.11,72.92,1.0,1.0,1.0,70.87,1.0,1.0
flat,58.8,1,1,1.0,1,1.0,3.3,5.5,0.75,97.8,8.1,7.2,16.6,OPEN,80,ULTRACEMCO,2021-07-12,1.56,7.3,1.3,95.07,80.88,14.55,1.0,1.0,28.17,29.26,11.58,1.0,1.85,1.04,7.32,0.0,1.0,65.75,147.46,-4.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.27,92.6,1.0,1.0,1.0,50.01,1.0,0.0
flat,73.6,1,1,1.0,1,1.0,6.6,16.5,1.04,99.0,10.0,0.1,11.4,OPEN,74,ULTRACEMCO,2021-07-20,2.43,10.5,0.5,86.11,90.65,46.83,1.0,1.0,43.41,44.73,3.52,1.0,1.99,1.02,12.09,0.0,1.0,88.21,182.35,-13.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.09,94.42,1.0,1.0,1.0,59.28,1.0,0.0
flat,57.3,1,1,1.0,1,1.0,7.0,7.5,1.19,92.6,10.6,-10.6,0.3,STOP,1,ULTRACEMCO,2022-01-17,4.19,10.4,1.3,86.74,78.84,32.94,1.0,1.0,22.7,30.33,9.8,1.0,2.25,1.01,9.13,0.0,1.0,62.34,125.91,-13.26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.89,89.93,1.0,1.0,1.0,55.78,1.0,0.0
flat,63.0,1,1,1.0,1,,1.4,26.4,1.05,81.9,11.9,-11.9,1.6,STOP,1,ULTRACEMCO,2022-09-08,2.11,11.5,1.8,96.4,71.36,5.15,1.0,1.0,12.69,30.75,18.19,1.0,2.38,1.22,6.84,1.0,1.0,68.32,255.51,-3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.32,76.56,1.0,1.0,0.0,60.75,0.0,1.0
flat,59.9,1,1,1.0,1,1.0,1.7,6.2,1.09,88.3,10.2,10.6,14.4,OPEN,88,ULTRACEMCO,2023-02-20,1.77,10.7,0.5,87.24,82.49,25.11,1.0,1.0,23.72,30.0,9.37,1.0,2.05,0.94,10.91,0.0,1.0,68.96,146.46,-12.76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.2,82.44,1.0,1.0,1.0,60.98,1.0,1.0
flat,62.3,1,1,1.0,1,1.0,2.1,9.5,1.05,95.3,10.0,13.6,15.9,OPEN,124,ULTRACEMCO,2023-06-06,2.05,8.5,2.4,98.05,81.39,24.76,1.0,1.0,36.98,34.32,10.89,1.0,1.53,1.2,6.26,0.0,1.0,49.22,202.95,-1.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.95,88.31,1.0,1.0,1.0,73.21,1.0,1.0
flat,54.0,1,1,1.0,1,1.0,1.3,2.0,0.92,97.2,6.6,16.3,22.6,OPEN,79,ULTRACEMCO,2023-09-04,2.17,5.5,1.5,98.11,85.03,34.05,1.0,1.0,24.53,37.91,9.22,1.0,1.57,1.35,5.46,0.0,1.0,71.73,301.35,-1.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.42,75.73,1.0,1.0,1.0,62.78,1.0,0.0
flat,57.5,1,1,1.0,1,1.0,4.2,5.7,0.79,98.5,9.4,16.3,16.9,OPEN,20,ULTRACEMCO,2023-11-30,3.28,8.8,1.5,96.73,70.16,6.93,1.0,1.0,36.64,28.24,15.36,1.0,1.49,1.19,5.22,0.0,1.0,73.6,232.83,-3.27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7,72.82,1.0,1.0,1.0,56.1,1.0,1.0
flat,52.1,1,1,1.0,1,1.0,1.4,-1.9,1.12,94.2,10.8,13.2,15.9,OPEN,81,ULTRACEMCO,2024-06-03,2.03,10.0,1.9,95.0,62.71,35.6,1.0,1.0,26.5,36.27,16.59,1.0,2.22,1.03,11.59,0.0,1.0,71.72,159.83,-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.13,64.62,1.0,1.0,1.0,48.61,1.0,0.0
flat,61.7,1,1,1.0,1,1.0,9.5,7.9,1.37,99.4,12.9,8.5,12.1,OPEN,76,ULTRACEMCO,2024-06-10,1.79,11.6,2.9,94.05,80.37,58.64,1.0,1.0,25.18,35.79,22.1,1.0,3.31,1.15,11.99,0.0,1.0,68.09,219.05,-5.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.88,73.23,1.0,1.0,1.0,55.09,1.0,1.0
flat,62.0,1,1,1.0,0,1.0,4.5,0.9,1.14,96.0,11.1,-11.1,2.5,STOP,9,ULTRACEMCO,2024-12-03,1.56,10.9,1.4,94.06,80.31,96.65,1.0,1.0,19.65,37.96,18.96,1.0,2.65,1.11,11.07,0.0,1.0,59.04,226.54,-5.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.49,66.63,1.0,1.0,1.0,47.7,1.0,0.0
flat,67.2,1,1,1.0,1,1.0,6.6,3.8,1.17,96.9,9.9,-3.0,7.2,OPEN,47,ULTRACEMCO,2025-06-27,1.67,9.0,1.9,97.31,94.14,95.55,1.0,1.0,26.32,41.41,12.14,1.0,1.87,1.19,10.05,0.0,1.0,81.24,258.21,-2.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.81,98.91,1.0,1.0,1.0,61.91,1.0,0.0
flat,52.3,1,1,1.0,1,1.0,-1.4,4.9,0.85,96.9,11.3,-7.2,2.6,OPEN,12,ULTRACEMCO,2025-08-18,2.88,11.9,0.8,83.23,69.36,19.73,1.0,1.0,15.6,31.51,18.21,1.0,1.61,1.23,4.86,1.0,1.0,56.14,252.66,-16.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.38,76.04,1.0,1.0,1.0,64.92,1.0,1.0
darvas,67.5,1,1,0.0,0,,40.8,6.1,1.42,18.3,19.5,-19.5,12.9,STOP,1,UNIONBANK,2020-06-22,2.96,19.6,3.9,93.06,82.61,0.43,1.0,1.0,59.59,42.14,9.88,1.0,6.68,0.95,46.01,0.0,1.0,76.9,133.77,-6.94,1.0,1.0,1.0,1.0,0.0,1.0,1.0,12.51,90.81,0.0,0.0,0.0,49.32,0.0,1.0
darvas,61.9,1,1,1.0,1,1.0,-1.7,10.9,1.75,23.1,16.4,-16.4,4.7,STOP,1,UNIONBANK,2021-06-21,3.78,18.4,1.1,85.47,78.01,0.37,1.0,1.0,39.86,35.12,6.14,1.0,4.15,1.12,19.16,0.0,1.0,76.14,196.86,-14.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.12,90.71,1.0,1.0,1.0,50.32,1.0,0.0
darvas,59.9,1,1,1.0,0,1.0,3.5,-4.4,1.18,22.2,9.4,17.1,50.6,OPEN,24,UNIONBANK,2021-10-04,2.32,9.9,0.5,97.49,77.9,0.26,1.0,1.0,31.67,32.47,10.24,1.0,3.69,1.14,11.22,0.0,1.0,81.49,206.17,-2.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.71,88.44,1.0,1.0,1.0,38.44,1.0,0.0
darvas,62.1,1,1,1.0,1,1.0,35.2,47.2,1.22,30.7,18.7,-18.7,2.0,STOP,1,UNIONBANK,2021-11-08,2.72,17.9,4.4,93.62,67.33,0.1,1.0,1.0,53.55,21.16,11.55,1.0,7.22,0.93,38.63,0.0,1.0,58.18,130.27,-6.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.34,60.48,1.0,1.0,1.0,71.65,1.0,1.0
darvas,69.1,1,1,1.0,1,1.0,9.9,23.5,1.25,27.0,7.3,-7.3,7.9,STOP,5,UNIONBANK,2022-09-12,2.93,4.2,3.6,96.18,92.61,0.17,1.0,1.0,30.18,40.98,12.49,1.0,3.23,1.05,15.88,0.0,1.0,84.48,154.63,-3.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.69,85.19,1.0,1.0,1.0,69.12,1.0,1.0
darvas,64.3,1,1,1.0,1,1.0,3.7,27.1,0.81,29.5,15.9,56.5,103.7,OPEN,36,UNIONBANK,2022-10-21,3.66,17.1,1.6,94.35,90.74,0.4,1.0,1.0,31.18,31.36,11.66,1.0,3.1,1.2,16.86,0.0,1.0,83.73,260.59,-5.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.09,89.12,1.0,1.0,1.0,74.55,1.0,1.0
darvas,72.8,1,1,1.0,1,1.0,7.7,17.5,1.43,50.0,14.7,58.4,65.3,OPEN,111,UNIONBANK,2023-07-06,2.68,15.8,1.2,97.5,96.2,0.94,1.0,1.0,25.54,47.0,13.72,1.0,2.33,1.17,16.49,0.0,1.0,78.2,264.97,-2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.16,,1.0,1.0,1.0,64.5,1.0,0.0
