variant,symbol,date,direction,or_high,or_low,entry_time,entry,stop,target,qty,rsi_at_entry,vwap_at_entry,gap_pct,exit_time,exit_price,exit_reason,trailed,gross_pnl,cost,net_pnl
target_2.0R,BAJAJFINSV,2025-10-24,SHORT,2184.00,2167.50,2025-10-24T10:40:00,2165.90,2156.85,2129.70,23,69.98,2175.38,0.0,2025-10-24T14:15:00,2156.85,TRAIL,1,208.15,248.56,-40.41
target_2.0R,BAJAJ-AUTO,2025-10-24,SHORT,9099.00,9034.00,2025-10-24T11:25:00,9031.50,9099.00,8896.50,5,29.01,9058.88,0.0025,2025-10-24T15:20:00,9091.50,EOD,0,-300.00,226.54,-526.54
target_2.0R,ADANIPORTS,2025-10-27,SHORT,1429.80,1418.20,2025-10-27T09:50:00,1417.00,1429.80,1391.40,35,73.64,1422.06,0.0,2025-10-27T15:20:00,1422.40,EOD,0,-189.00,248.45,-437.45
target_2.0R,ASIANPAINT,2025-10-27,LONG,2518.60,2499.60,2025-10-27T10:05:00,2521.10,2499.60,2564.10,19,68.75,2513.3,0.0,2025-10-27T15:20:00,2517.30,EOD,0,-72.20,239.32,-311.52
target_2.0R,BAJAJ-AUTO,2025-10-27,SHORT,9115.00,9070.50,2025-10-27T10:45:00,9065.50,9115.00,8966.50,5,51.95,9088.0,0.0025,2025-10-27T15:20:00,9097.50,EOD,0,-160.00,227.04,-387.04
target_2.0R,AMBUJACEM,2025-10-27,SHORT,558.00,553.65,2025-10-27T10:50:00,552.60,558.00,541.80,90,25.45,555.56,0.0038,2025-10-27T13:50:00,558.00,STOP,0,-486.00,249.88,-735.88
target_2.0R,AMBUJACEM,2025-10-29,LONG,561.40,555.00,2025-10-29T09:45:00,561.65,564.97,574.95,89,63.94,558.45,0.0002,2025-10-29T15:20:00,574.60,EOD,1,1152.55,252.82,899.73
target_2.0R,ADANIPORTS,2025-10-29,LONG,1429.30,1421.60,2025-10-29T09:50:00,1432.30,1421.60,1453.70,34,32.56,1427.51,0.0044,2025-10-29T11:00:00,1453.70,TARGET,0,727.60,245.31,482.29
target_2.0R,BAJAJFINSV,2025-10-29,SHORT,2150.00,2129.10,2025-10-29T11:30:00,2126.40,2150.00,2079.20,23,27.69,2132.38,0.0046,2025-10-29T15:20:00,2138.50,EOD,0,-278.30,245.23,-523.53
target_2.0R,BAJAJ-AUTO,2025-10-30,SHORT,9065.00,9004.50,2025-10-30T09:50:00,8995.00,8960.00,8855.00,5,62.93,9019.0,0.0,2025-10-30T15:20:00,8932.00,EOD,1,315.00,224.09,90.91
target_2.0R,BAJAJFINSV,2025-10-30,SHORT,2146.00,2127.00,2025-10-30T10:15:00,2126.40,2116.60,2087.20,23,30.84,2131.44,0.0014,2025-10-30T14:30:00,2116.60,TRAIL,1,225.40,243.97,-18.57
target_2.0R,ADANIPORTS,2025-10-30,LONG,1458.70,1449.60,2025-10-30T11:00:00,1461.00,1449.60,1483.80,34,46.34,1455.07,0.0022,2025-10-30T15:20:00,1458.80,EOD,0,-74.80,248.18,-322.98
target_2.0R,AMBUJACEM,2025-10-30,SHORT,574.25,568.45,2025-10-30T12:05:00,567.65,574.25,554.45,88,27.37,570.1,0.0039,2025-10-30T15:20:00,568.10,EOD,0,-39.60,249.87,-289.47
target_2.0R,ASIANPAINT,2025-10-31,SHORT,2530.00,2518.10,2025-10-31T10:15:00,2516.10,2509.15,2488.30,19,67.3,2524.52,-0.0,2025-10-31T15:15:00,2509.15,TRAIL,1,132.05,238.70,-106.65
target_2.0R,AMBUJACEM,2025-10-31,SHORT,568.30,564.55,2025-10-31T11:45:00,564.40,568.30,556.60,88,32.5,565.41,0.0,2025-10-31T12:55:00,568.30,STOP,0,-343.20,249.19,-592.39
target_2.0R,ADANIPORTS,2025-10-31,LONG,1457.90,1448.00,2025-10-31T12:55:00,1459.60,1448.00,1482.80,34,66.66,1451.71,0.0,2025-10-31T15:20:00,1452.10,EOD,0,-255.00,247.49,-502.49
target_2.0R,BAJAJ-AUTO,2025-10-31,SHORT,9025.00,8901.50,2025-10-31T13:20:00,8876.00,9025.00,8578.00,5,31.57,8961.34,0.0018,2025-10-31T15:20:00,8904.00,EOD,0,-140.00,222.25,-362.25
target_2.0R,ADANIPORTS,2025-11-04,SHORT,1452.90,1442.00,2025-11-04T09:45:00,1441.50,1452.90,1418.70,34,73.64,1446.79,0.0034,2025-11-04T13:00:00,1452.90,STOP,0,-387.60,246.02,-633.62
target_2.0R,BAJAJ-AUTO,2025-11-04,SHORT,8920.00,8803.00,2025-11-04T10:20:00,8799.00,8738.50,8557.00,5,26.11,8819.6,-0.0003,2025-11-04T14:05:00,8738.50,TRAIL,1,302.50,219.22,83.28
target_2.0R,BAJAJFINSV,2025-11-04,LONG,2090.80,2070.80,2025-11-04T11:50:00,2094.90,2070.80,2143.10,23,66.85,2078.02,0.0026,2025-11-04T14:10:00,2070.80,STOP,0,-554.30,239.53,-793.83
target_2.0R,ASIANPAINT,2025-11-04,SHORT,2521.00,2495.50,2025-11-04T13:25:00,2494.10,2521.00,2440.30,20,25.0,2508.13,-0.0009,2025-11-04T15:20:00,2487.60,EOD,0,130.00,249.09,-119.09
target_2.0R,ADANIPORTS,2025-11-06,LONG,1463.50,1436.60,2025-11-06T09:50:00,1465.00,1436.60,1521.80,34,27.08,1455.23,0.0053,2025-11-06T14:25:00,1436.60,STOP,0,-965.60,246.64,-1212.24
target_2.0R,BAJAJFINSV,2025-11-06,SHORT,2080.40,2062.30,2025-11-06T10:20:00,2060.90,2080.40,2021.90,24,47.61,2068.85,0.0028,2025-11-06T15:20:00,2063.90,EOD,0,-72.00,247.49,-319.49
target_2.0R,BAJAJ-AUTO,2025-11-06,SHORT,8820.50,8751.00,2025-11-06T11:30:00,8747.00,8710.25,8600.00,5,28.95,8768.07,0.0005,2025-11-06T15:10:00,8710.25,TRAIL,1,183.75,218.22,-34.47
target_2.0R,ADANIPORTS,2025-11-07,LONG,1436.00,1425.00,2025-11-07T09:50:00,1436.70,1425.00,1460.10,34,22.67,1431.93,-0.0013,2025-11-07T13:30:00,1460.10,TARGET,0,795.60,246.23,549.37
target_2.0R,BAJAJFINSV,2025-11-07,LONG,2061.90,2045.00,2025-11-07T12:10:00,2072.60,2086.40,2127.80,24,66.62,2053.96,-0.0016,2025-11-07T14:25:00,2086.40,TRAIL,1,331.20,249.54,81.66
target_2.0R,AMBUJACEM,2025-12-09,LONG,528.90,523.40,2025-12-09T10:15:00,530.40,533.90,544.40,94,42.96,526.54,-0.0016,2025-12-09T14:10:00,533.90,TRAIL,1,329.00,250.11,78.89
target_2.0R,ADANIPORTS,2025-12-09,LONG,1480.30,1464.10,2025-12-09T11:10:00,1482.70,1492.00,1519.90,33,64.97,1472.9,0.0197,2025-12-09T14:55:00,1492.00,TRAIL,1,306.90,245.41,61.49
target_2.0R,ADANIPORTS,2025-12-30,LONG,1463.90,1447.30,2025-12-30T10:15:00,1464.90,1447.30,1500.10,34,47.05,1459.65,0.0012,2025-12-30T15:20:00,1463.00,EOD,0,-64.60,248.87,-313.47
target_2.0R,AMBUJACEM,2025-12-30,SHORT,553.90,549.25,2025-12-30T11:50:00,549.15,553.90,539.65,91,32.27,550.77,0.0033,2025-12-30T15:20:00,550.20,EOD,0,-95.55,250.10,-345.65
target_2.0R,AMBUJACEM,2026-01-01,LONG,559.10,555.10,2026-01-01T09:45:00,559.25,555.10,567.55,89,57.19,557.17,0.001,2026-01-01T15:20:00,559.15,EOD,0,-8.90,248.84,-257.74
target_2.0R,ADANIPORTS,2026-01-01,LONG,1484.90,1470.40,2026-01-01T10:45:00,1486.00,1470.40,1517.20,33,73.02,1484.01,0.0169,2026-01-01T15:20:00,1481.90,EOD,0,-135.30,244.85,-380.15
target_2.0R,ADANIPORTS,2026-01-07,SHORT,1480.00,1470.30,2026-01-07T11:00:00,1470.20,1465.30,1450.60,34,61.07,1474.82,0.0172,2026-01-07T14:10:00,1465.30,TRAIL,1,166.60,249.52,-82.92
target_2.0R,ADANIPORTS,2026-01-09,SHORT,1463.00,1440.40,2026-01-09T12:05:00,1438.80,1463.00,1390.40,34,27.65,1446.83,0.0101,2026-01-09T15:20:00,1435.00,EOD,0,129.20,244.27,-115.07
target_2.0R,AMBUJACEM,2026-01-09,SHORT,548.50,540.00,2026-01-09T13:05:00,539.80,548.50,522.40,92,30.81,543.32,-0.0173,2026-01-09T15:20:00,537.20,EOD,0,239.20,247.71,-8.51
target_2.0R,ADANIPORTS,2026-01-13,SHORT,1449.00,1433.10,2026-01-13T12:00:00,1431.60,1422.90,1396.80,34,39.66,1439.6,-0.0033,2026-01-13T14:10:00,1422.90,TRAIL,1,295.80,242.63,53.17
target_2.0R,ADANIPORTS,2026-01-14,LONG,1429.80,1423.00,2026-01-14T10:30:00,1433.40,1423.00,1454.20,34,73.63,1427.07,-0.0133,2026-01-14T15:20:00,1429.70,EOD,0,-125.80,243.36,-369.16
target_2.0R,AMBUJACEM,2026-01-19,LONG,551.95,546.95,2026-01-19T10:10:00,552.00,546.95,562.10,90,25.01,549.82,-0.0091,2026-01-19T15:20:00,552.20,EOD,0,18.00,248.44,-230.44
target_2.0R,ADANIPORTS,2026-01-19,SHORT,1421.00,1406.30,2026-01-19T11:15:00,1405.40,1421.00,1374.20,35,29.66,1411.43,-0.0188,2026-01-19T15:20:00,1402.30,EOD,0,108.50,245.67,-137.17
target_2.0R,ADANIPORTS,2026-02-03,LONG,1520.00,1477.20,2026-02-03T12:20:00,1522.70,1477.20,1613.70,32,68.37,1506.03,0.02,2026-02-03T15:20:00,1532.20,EOD,0,304.00,244.39,59.61
target_2.0R,ADANIPORTS,2026-03-04,LONG,1440.00,1409.00,2026-03-04T13:10:00,1441.80,1409.00,1507.40,34,71.15,1424.78,-0.0092,2026-03-04T15:20:00,1434.90,EOD,0,-234.60,244.52,-479.12
target_2.0R,ADANIPORTS,2026-03-10,SHORT,1470.30,1435.00,2026-03-10T10:25:00,1434.30,1470.30,1362.30,34,61.45,1444.85,0.0012,2026-03-10T15:20:00,1424.30,EOD,0,340.00,242.98,97.02
target_2.0R,BAJAJFINSV,2024-03-26,LONG,1610.35,1589.00,2024-03-26T09:50:00,1613.00,1589.00,1661.00,30,55.63,1605.22,0.0009,2024-03-26T15:20:00,1595.55,EOD,0,-523.50,240.64,-764.14
target_2.0R,ASIANPAINT,2024-03-26,SHORT,2844.15,2819.60,2024-03-26T11:30:00,2819.10,2844.15,2769.00,17,27.68,2826.45,-0.0076,2024-03-26T15:20:00,2811.80,EOD,0,124.10,239.31,-115.21
target_2.0R,AMBUJACEM,2024-03-26,LONG,596.50,586.50,2024-03-26T12:00:00,596.85,586.50,617.55,83,66.76,593.75,0.0,2024-03-26T15:20:00,596.10,EOD,0,-62.25,247.54,-309.79
target_2.0R,BAJAJ-AUTO,2024-03-26,LONG,8777.50,8632.50,2024-03-26T13:05:00,8793.00,8632.50,9114.00,5,72.82,8727.01,0.0,2024-03-26T15:20:00,8735.50,EOD,0,-287.50,219.11,-506.61
target_2.0R,BAJAJ-AUTO,2024-03-27,LONG,8816.50,8706.00,2024-03-27T09:55:00,8882.00,8970.00,9234.00,5,21.59,8806.29,-0.0002,2024-03-27T15:00:00,8970.00,TRAIL,1,440.00,223.15,216.85
target_2.0R,BAJAJFINSV,2024-03-27,LONG,1603.65,1589.95,2024-03-27T09:55:00,1607.85,1589.95,1643.65,31,32.92,1600.34,-0.0024,2024-03-27T12:20:00,1589.95,STOP,0,-554.90,247.83,-802.73
target_2.0R,AMBUJACEM,2024-03-27,LONG,602.40,596.95,2024-03-27T10:35:00,602.95,605.95,614.95,82,41.42,600.89,0.005,2024-03-27T14:05:00,605.95,TRAIL,1,246.00,247.82,-1.82
target_2.0R,AMBUJACEM,2024-04-10,LONG,627.30,620.40,2024-04-10T10:10:00,627.35,620.40,641.25,79,74.59,625.49,-0.0043,2024-04-10T15:20:00,626.95,EOD,0,-31.60,247.72,-279.32
target_2.0R,ASIANPAINT,2024-04-10,LONG,2883.30,2859.25,2024-04-10T12:35:00,2883.95,2896.30,2933.35,17,63.97,2873.63,0.0092,2024-04-10T15:00:00,2896.30,TRAIL,1,209.95,245.66,-35.71
target_2.0R,BAJAJ-AUTO,2024-04-25,LONG,8521.00,8428.00,2024-04-25T10:20:00,8537.50,8428.00,8756.50,5,60.27,8475.03,0.0,2024-04-25T15:20:00,8533.50,EOD,0,-20.00,213.39,-233.39
target_2.0R,AMBUJACEM,2024-04-25,SHORT,649.00,639.25,2024-04-25T10:25:00,638.85,649.00,618.55,78,47.39,643.76,-0.0007,2024-04-25T15:20:00,638.20,EOD,0,50.70,249.02,-198.32
target_2.0R,BAJAJFINSV,2024-04-25,LONG,1640.00,1615.65,2024-04-25T12:55:00,1640.15,1652.40,1689.15,30,62.21,1628.54,-0.0002,2024-04-25T15:20:00,1653.30,EOD,1,394.50,247.01,147.49
target_2.0R,ASIANPAINT,2024-05-03,SHORT,2990.85,2958.40,2024-05-03T10:35:00,2955.70,2938.12,2885.40,16,60.77,2974.27,0.0026,2024-05-03T14:45:00,2938.12,TRAIL,1,281.20,235.75,45.45
target_2.0R,AMBUJACEM,2024-05-03,SHORT,634.25,624.00,2024-05-03T11:20:00,622.90,634.25,600.20,80,27.17,629.21,0.0061,2024-05-03T15:20:00,622.80,EOD,0,8.00,249.14,-241.14
target_2.0R,BAJAJ-AUTO,2024-05-03,SHORT,9013.00,8921.00,2024-05-03T11:30:00,8920.00,8873.50,8734.00,5,47.17,8977.12,0.0065,2024-05-03T15:20:00,8873.50,TRAIL,1,232.50,222.42,10.08
target_2.0R,ASIANPAINT,2024-05-08,SHORT,2905.00,2854.00,2024-05-08T10:20:00,2853.30,2827.45,2749.90,17,62.51,2872.62,-0.0045,2024-05-08T14:15:00,2827.45,TRAIL,1,439.45,241.43,198.02
target_2.0R,BAJAJFINSV,2024-05-08,LONG,1612.00,1601.00,2024-05-08T10:25:00,1615.90,1601.00,1645.70,30,65.4,1611.29,-0.0088,2024-05-08T14:15:00,1601.00,STOP,0,-447.00,241.27,-688.27
target_2.0R,BAJAJ-AUTO,2024-05-08,LONG,8533.50,8380.50,2024-05-08T11:15:00,8542.50,8380.50,8866.50,5,73.86,8481.86,-0.0031,2024-05-08T15:20:00,8533.00,EOD,0,-47.50,213.44,-260.94
target_2.0R,AMBUJACEM,2024-05-08,LONG,595.90,588.00,2024-05-08T12:10:00,596.25,588.00,612.75,83,68.48,593.39,-0.0051,2024-05-08T15:20:00,594.00,EOD,0,-186.75,246.98,-433.73
target_2.0R,ASIANPAINT,2024-05-09,SHORT,2850.00,2823.05,2024-05-09T10:25:00,2822.70,2850.00,2768.10,17,71.7,2836.3,-0.0054,2024-05-09T13:40:00,2768.10,TARGET,0,928.20,237.61,690.59
target_2.0R,AMBUJACEM,2024-05-09,SHORT,596.15,585.35,2024-05-09T12:05:00,584.55,578.75,561.35,85,33.88,587.63,0.0024,2024-05-09T14:35:00,578.75,TRAIL,1,493.00,247.20,245.80
target_2.0R,AMBUJACEM,2024-05-15,LONG,617.25,611.10,2024-05-15T09:45:00,617.40,611.10,630.00,80,42.86,615.3,0.0029,2024-05-15T10:05:00,611.10,STOP,0,-504.00,245.70,-749.70
target_2.0R,BAJAJFINSV,2024-05-15,LONG,1585.95,1578.60,2024-05-15T09:45:00,1586.85,1578.60,1603.35,31,19.29,1582.78,0.0023,2024-05-15T10:00:00,1578.60,STOP,0,-255.75,245.32,-501.07
target_2.0R,ASIANPAINT,2024-05-15,SHORT,2874.00,2850.00,2024-05-15T10:10:00,2843.10,2827.65,2781.30,17,46.09,2860.25,0.0,2024-05-15T14:10:00,2827.65,TRAIL,1,262.65,241.01,21.64
target_2.0R,AMBUJACEM,2024-05-27,SHORT,638.70,629.50,2024-05-27T09:55:00,628.50,638.70,608.10,79,38.19,633.22,0.0054,2024-05-27T15:20:00,633.25,EOD,0,-375.25,249.20,-624.45
target_2.0R,BAJAJFINSV,2024-05-27,SHORT,1612.85,1597.15,2024-05-27T09:55:00,1595.55,1612.85,1560.95,31,65.11,1601.2,0.0021,2024-05-27T15:20:00,1596.10,EOD,0,-17.05,247.35,-264.40
target_2.0R,BAJAJ-AUTO,2024-05-27,SHORT,8779.50,8713.50,2024-05-27T11:10:00,8705.00,8779.50,8556.00,5,29.81,8721.02,0.006,2024-05-27T12:10:00,8779.50,STOP,0,-372.50,218.56,-591.06
target_2.0R,ASIANPAINT,2024-05-27,LONG,2887.90,2858.45,2024-05-27T11:55:00,2890.05,2858.45,2953.25,17,54.99,2874.54,0.0046,2024-05-27T15:20:00,2875.05,EOD,0,-255.00,245.02,-500.02
target_2.0R,BAJAJFINSV,2024-05-29,SHORT,1602.35,1587.00,2024-05-29T10:20:00,1585.95,1577.75,1553.15,31,40.01,1592.24,-0.0034,2024-05-29T15:20:00,1569.40,EOD,1,513.05,244.54,268.51
target_2.0R,BAJAJ-AUTO,2024-05-29,SHORT,8750.50,8694.50,2024-05-29T11:15:00,8688.50,8750.50,8564.50,5,31.62,8714.28,-0.0044,2024-05-29T12:45:00,8750.50,STOP,0,-310.00,217.99,-527.99
target_2.0R,ASIANPAINT,2024-05-29,LONG,2909.50,2881.10,2024-05-29T12:10:00,2911.85,2881.10,2973.35,17,71.19,2900.38,-0.0052,2024-05-29T15:20:00,2896.10,EOD,0,-267.75,246.84,-514.59
target_2.0R,AMBUJACEM,2024-05-29,LONG,629.05,620.40,2024-05-29T13:10:00,629.60,620.40,648.00,79,72.56,626.45,-0.0049,2024-05-29T15:20:00,630.35,EOD,0,59.25,248.84,-189.59
target_2.0R,AMBUJACEM,2024-06-07,LONG,619.50,607.30,2024-06-07T11:05:00,620.50,607.30,646.90,80,72.32,616.46,0.0,2024-06-07T15:20:00,623.40,EOD,0,232.00,248.78,-16.78
target_2.0R,ASIANPAINT,2024-06-07,LONG,2921.75,2888.85,2024-06-07T11:35:00,2929.10,2888.85,3009.60,17,73.14,2916.8,0.0,2024-06-07T15:20:00,2932.15,EOD,0,51.85,249.10,-197.25
target_2.0R,AMBUJACEM,2024-06-10,LONG,634.00,624.00,2024-06-10T11:20:00,635.35,641.03,658.05,78,61.89,634.21,0.0076,2024-06-10T15:05:00,641.03,TRAIL,1,442.65,248.89,193.76
target_2.0R,BAJAJ-AUTO,2024-06-10,SHORT,9678.50,9514.00,2024-06-10T11:50:00,9503.50,9678.50,9153.50,5,29.66,9561.69,0.0055,2024-06-10T15:20:00,9499.50,EOD,0,20.00,237.54,-217.54
target_2.0R,AMBUJACEM,2024-06-26,LONG,659.80,648.05,2024-06-26T11:30:00,660.85,648.05,686.45,75,68.42,659.77,0.0,2024-06-26T15:20:00,655.90,EOD,0,-371.25,246.89,-618.14
target_2.0R,ASIANPAINT,2024-06-26,LONG,2870.00,2844.05,2024-06-26T12:15:00,2871.85,2844.05,2927.45,17,72.3,2859.67,0.0006,2024-06-26T15:20:00,2862.35,EOD,0,-161.50,243.70,-405.20
target_2.0R,BAJAJFINSV,2024-06-26,SHORT,1616.50,1601.00,2024-06-26T12:30:00,1599.90,1616.50,1566.70,31,41.85,1602.55,0.0023,2024-06-26T15:20:00,1600.80,EOD,0,-27.90,248.05,-275.95
target_2.0R,BAJAJFINSV,2024-07-16,SHORT,1615.00,1600.35,2024-07-16T11:15:00,1600.30,1615.00,1570.90,31,47.48,1606.18,0.0017,2024-07-16T15:20:00,1610.10,EOD,0,-303.80,248.81,-552.61
target_2.0R,AMBUJACEM,2024-07-16,SHORT,692.00,685.25,2024-07-16T11:50:00,685.10,692.00,671.30,72,28.85,687.58,0.0077,2024-07-16T15:20:00,685.45,EOD,0,-25.20,246.70,-271.90
target_2.0R,AMBUJACEM,2024-07-26,LONG,684.00,676.05,2024-07-26T09:45:00,685.15,676.05,703.35,72,44.25,682.13,0.0002,2024-07-26T15:20:00,686.65,EOD,0,108.00,246.92,-138.92
target_2.0R,ASIANPAINT,2024-08-05,LONG,3102.85,3055.30,2024-08-05T09:45:00,3117.00,3055.30,3240.40,16,25.78,3084.13,-0.0118,2024-08-05T15:20:00,3089.80,EOD,0,-435.20,248.27,-683.47
target_2.0R,AMBUJACEM,2024-08-05,SHORT,648.80,638.15,2024-08-05T12:50:00,636.20,648.80,611.00,78,30.9,642.65,-0.0089,2024-08-05T15:20:00,635.30,EOD,0,70.20,247.94,-177.74
target_2.0R,BAJAJFINSV,2024-08-07,SHORT,1584.80,1576.50,2024-08-07T09:45:00,1575.65,1571.08,1557.35,31,30.16,1579.95,0.0128,2024-08-07T14:30:00,1571.08,TRAIL,1,141.82,243.87,-102.05
target_2.0R,AMBUJACEM,2024-08-07,LONG,641.85,633.55,2024-08-07T10:00:00,642.70,633.55,661.00,77,26.17,639.44,0.0135,2024-08-07T15:20:00,643.50,EOD,0,61.60,247.59,-185.99
target_2.0R,AMBUJACEM,2024-08-21,LONG,629.10,624.80,2024-08-21T10:15:00,629.20,624.80,638.00,79,34.91,627.3,0.0009,2024-08-21T15:20:00,628.95,EOD,0,-19.75,248.48,-268.23
target_2.0R,BAJAJ-AUTO,2024-08-21,LONG,9566.50,9494.50,2024-08-21T10:40:00,9567.00,9603.25,9712.00,5,64.13,9546.18,-0.0001,2024-08-21T15:05:00,9603.25,TRAIL,1,181.25,239.63,-58.38
target_2.0R,BAJAJFINSV,2024-08-21,LONG,1616.30,1599.95,2024-08-21T11:25:00,1616.70,1599.95,1650.20,30,57.36,1616.62,-0.0013,2024-08-21T15:20:00,1618.75,EOD,0,61.50,242.66,-181.16
target_2.0R,AMBUJACEM,2024-09-03,SHORT,622.30,616.95,2024-09-03T12:45:00,616.85,622.30,605.95,81,38.31,617.65,0.003,2024-09-03T14:15:00,622.30,STOP,0,-441.45,250.93,-692.38
target_2.0R,ASIANPAINT,2024-09-04,LONG,3233.00,3155.50,2024-09-04T11:05:00,3234.50,3155.50,3392.50,15,74.64,3219.68,0.0002,2024-09-04T15:20:00,3227.80,EOD,0,-100.50,242.34,-342.84
target_2.0R,AMBUJACEM,2024-09-04,LONG,618.75,612.60,2024-09-04T11:35:00,618.85,621.98,631.35,80,72.81,616.49,-0.0045,2024-09-04T15:20:00,627.30,EOD,1,676.00,249.23,426.77
target_2.0R,BAJAJ-AUTO,2024-09-04,SHORT,10757.00,10650.00,2024-09-04T13:05:00,10646.50,10757.00,10425.50,4,41.2,10681.6,-0.0028,2024-09-04T15:20:00,10702.00,EOD,0,-222.00,213.49,-435.49
target_2.0R,AMBUJACEM,2024-09-11,LONG,630.00,624.20,2024-09-11T09:45:00,631.60,624.20,646.40,79,48.57,628.05,-0.0001,2024-09-11T14:35:00,624.20,STOP,0,-584.60,248.02,-832.62
target_2.0R,BAJAJ-AUTO,2024-09-11,LONG,11015.00,10715.00,2024-09-11T10:00:00,11017.00,10715.00,11621.00,4,30.36,10909.64,0.0073,2024-09-11T15:20:00,11143.50,EOD,0,506.00,221.61,284.39
target_2.0R,ASIANPAINT,2024-09-11,LONG,3368.85,3315.00,2024-09-11T10:25:00,3370.55,3315.00,3481.65,14,22.49,3345.28,0.0061,2024-09-11T15:20:00,3364.35,EOD,0,-86.80,235.72,-322.52
target_2.0R,BAJAJFINSV,2024-09-11,LONG,1837.65,1814.25,2024-09-11T11:30:00,1842.15,1814.25,1897.95,27,54.93,1828.62,0.0025,2024-09-11T15:20:00,1834.25,EOD,0,-213.30,248.16,-461.46
target_2.0R,BAJAJ-AUTO,2024-10-14,SHORT,11693.50,11581.50,2024-10-14T10:55:00,11578.50,11693.50,11348.50,4,50.6,11632.6,0.0044,2024-10-14T15:20:00,11600.00,EOD,0,-86.00,231.78,-317.78
target_2.0R,AMBUJACEM,2024-10-14,LONG,588.50,583.40,2024-10-14T11:35:00,589.30,583.40,601.10,84,71.22,586.77,0.0047,2024-10-14T15:20:00,588.30,EOD,0,-84.00,247.30,-331.30
target_2.0R,ASIANPAINT,2024-10-14,LONG,3049.95,3017.20,2024-10-14T13:15:00,3052.35,3017.20,3122.65,16,67.59,3038.08,-0.0001,2024-10-14T15:20:00,3035.05,EOD,0,-276.80,243.50,-520.30
target_2.0R,BAJAJ-AUTO,2024-10-21,SHORT,9843.50,9714.00,2024-10-21T09:45:00,9656.00,9843.50,9281.00,5,65.07,9756.94,-0.0001,2024-10-21T10:10:00,9843.50,STOP,0,-937.50,243.74,-1181.24
target_2.0R,BAJAJFINSV,2024-10-21,SHORT,1823.90,1799.45,2024-10-21T09:45:00,1797.00,1783.55,1743.20,27,67.15,1807.25,0.0012,2024-10-21T15:20:00,1758.35,EOD,1,1043.55,239.99,803.56
target_2.0R,AMBUJACEM,2024-10-21,SHORT,577.65,569.35,2024-10-21T12:10:00,568.50,577.65,550.20,87,34.96,574.61,0.0006,2024-10-21T15:20:00,572.00,EOD,0,-304.50,248.06,-552.56
target_2.0R,AMBUJACEM,2024-11-06,LONG,577.15,572.00,2024-11-06T10:55:00,578.00,581.00,590.00,86,65.21,576.75,0.0,2024-11-06T15:20:00,582.85,EOD,1,417.10,249.58,167.52
target_2.0R,ASIANPAINT,2024-11-06,SHORT,2895.40,2871.05,2024-11-06T11:30:00,2865.95,2895.40,2807.05,17,25.51,2880.39,0.0011,2024-11-06T13:35:00,2895.40,STOP,0,-500.65,244.86,-745.51
target_2.0R,BAJAJ-AUTO,2024-11-06,LONG,9738.00,9605.50,2024-11-06T13:05:00,9745.00,9605.50,10024.00,5,52.1,9732.92,0.0008,2024-11-06T15:20:00,9779.00,EOD,0,170.00,244.05,-74.05
target_2.0R,BAJAJFINSV,2024-11-11,LONG,1739.00,1725.05,2024-11-11T10:20:00,1739.80,1725.05,1769.30,28,58.52,1736.17,-0.007,2024-11-11T13:15:00,1725.05,STOP,0,-413.00,242.54,-655.54
target_2.0R,BAJAJ-AUTO,2024-11-11,LONG,9730.50,9558.00,2024-11-11T10:35:00,9743.00,9558.00,10113.00,5,74.92,9699.86,-0.0061,2024-11-11T15:20:00,9677.50,EOD,0,-327.50,242.76,-570.26
target_2.0R,AMBUJACEM,2024-11-11,LONG,564.70,559.60,2024-11-11T11:05:00,565.60,559.60,577.60,88,53.89,562.53,-0.0016,2024-11-11T14:10:00,559.60,STOP,0,-528.00,247.54,-775.54
target_2.0R,AMBUJACEM,2024-12-03,LONG,545.00,539.00,2024-12-03T10:20:00,545.25,539.00,557.75,91,68.25,543.11,0.0043,2024-12-03T11:30:00,557.75,TARGET,0,1137.50,250.93,886.57
target_2.0R,ASIANPAINT,2024-12-03,SHORT,2494.00,2474.00,2024-12-03T10:45:00,2472.75,2494.00,2430.25,20,31.77,2476.99,0.006,2024-12-03T15:20:00,2467.20,EOD,0,111.00,247.00,-136.00
target_2.0R,BAJAJ-AUTO,2024-12-03,LONG,8953.00,8880.00,2024-12-03T12:45:00,8958.00,8880.00,9114.00,5,61.33,8947.91,-0.0028,2024-12-03T15:20:00,8940.00,EOD,0,-90.00,223.72,-313.73
target_2.0R,BAJAJ-AUTO,2024-12-27,LONG,8914.00,8676.50,2024-12-27T10:00:00,8916.00,8676.50,9395.00,5,30.81,8862.06,0.002,2024-12-27T15:20:00,8727.00,EOD,0,-945.00,220.54,-1165.54
target_2.0R,AMBUJACEM,2024-12-27,SHORT,553.45,549.05,2024-12-27T11:10:00,549.00,553.45,540.10,91,32.01,549.75,0.0022,2024-12-27T15:20:00,548.45,EOD,0,50.05,249.67,-199.62
target_2.0R,BAJAJFINSV,2024-12-27,LONG,1574.85,1561.10,2024-12-27T13:05:00,1579.70,1561.10,1616.90,31,65.97,1575.69,0.0055,2024-12-27T15:20:00,1579.75,EOD,0,1.55,244.86,-243.31
